開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2020-07-18,2,2-1-3,2-1-3,0.07038996260782528,True,2-1-3(0.0704) / 2-3-1(0.0661) / 2-1-6(0.0628) / 2-6-1(0.0568) / 2-3-6(0.0506) / 2-6-3(0.0487) / 1-2-3(0.0344) / 3-2-1(0.0317) / 1-2-6(0.0307) / 2-1-4(0.0273)
2020-07-18,3,6-1-5,6-1-4,0.2898403785835379,False,6-1-4(0.2898) / 6-4-1(0.1499) / 6-1-5(0.1111) / 1-6-4(0.0753) / 6-5-1(0.0480) / 6-1-3(0.0461) / 4-6-1(0.0356) / 1-6-5(0.0289) / 6-1-2(0.0241) / 6-4-5(0.0228)
2020-07-18,5,3-2-1,3-2-1,0.11034431452690847,True,3-2-1(0.1103) / 3-2-4(0.0860) / 3-1-2(0.0731) / 3-2-5(0.0720) / 2-3-1(0.0599) / 3-4-2(0.0538) / 2-3-4(0.0466) / 3-5-2(0.0436) / 2-3-5(0.0391) / 1-3-2(0.0347)
2020-07-18,6,3-1-4,3-1-4,0.2909196946609914,True,3-1-4(0.2909) / 3-4-1(0.1761) / 1-3-4(0.1109) / 4-3-1(0.0608) / 3-1-5(0.0486) / 3-1-2(0.0405) / 3-5-1(0.0215) / 1-4-3(0.0201) / 3-1-6(0.0189) / 1-3-5(0.0185)
2020-07-18,7,2-1-3,2-1-3,0.27801018750862444,True,2-1-3(0.2780) / 2-1-5(0.1518) / 2-3-1(0.1153) / 2-1-6(0.1034) / 2-5-1(0.0576) / 1-2-3(0.0451) / 2-6-1(0.0380) / 2-1-4(0.0268) / 1-2-5(0.0246) / 3-2-1(0.0173)
2020-07-18,10,5-1-6,5-1-2,0.10027867834579847,False,5-1-2(0.1003) / 5-2-1(0.0832) / 5-1-6(0.0755) / 1-5-2(0.0582) / 5-6-1(0.0572) / 2-5-1(0.0451) / 1-5-6(0.0439) / 5-2-6(0.0436) / 5-6-2(0.0397) / 6-5-1(0.0299)
2020-07-19,1,2-1-3,2-1-3,0.195581268610266,True,2-1-3(0.1956) / 2-1-6(0.1294) / 2-1-4(0.1025) / 2-3-1(0.0851) / 1-2-3(0.0800) / 1-2-6(0.0530) / 2-6-1(0.0528) / 1-2-4(0.0420) / 2-4-1(0.0408) / 3-2-1(0.0292)
2020-07-19,2,4-1-3,4-1-5,0.240222130381611,False,4-1-5(0.2402) / 4-5-1(0.1369) / 4-1-3(0.1109) / 1-4-5(0.1002) / 4-3-1(0.0530) / 5-4-1(0.0505) / 1-4-3(0.0463) / 4-1-2(0.0308) / 4-5-3(0.0286) / 4-3-5(0.0240)
2020-07-19,7,4-5-1,4-5-1,0.21479695598623547,True,4-5-1(0.2148) / 4-5-2(0.1234) / 4-1-5(0.1103) / 5-4-1(0.0829) / 4-2-5(0.0568) / 5-4-2(0.0476) / 4-5-3(0.0454) / 1-4-5(0.0371) / 4-5-6(0.0251) / 4-1-2(0.0226)
2020-07-19,8,4-1-5,4-1-2,0.2414754542243481,False,4-1-2(0.2415) / 4-2-1(0.1263) / 1-4-2(0.1247) / 4-1-5(0.0888) / 2-4-1(0.0551) / 1-4-5(0.0458) / 4-5-1(0.0382) / 1-2-4(0.0289) / 2-1-4(0.0244) / 4-1-3(0.0213)
2020-07-20,4,2-5-4,2-5-4,0.24782059482254967,True,2-5-4(0.2478) / 2-5-1(0.2223) / 2-5-6(0.0759) / 5-2-4(0.0686) / 2-4-5(0.0652) / 5-2-1(0.0615) / 2-1-5(0.0578) / 2-5-3(0.0428) / 5-2-6(0.0210) / 2-6-5(0.0185)
2020-07-20,8,4-2-1,4-2-6,0.41373881315453487,False,4-2-6(0.4137) / 2-4-6(0.1284) / 4-6-2(0.1004) / 4-2-1(0.0975) / 4-2-5(0.0588) / 2-4-1(0.0303) / 6-4-2(0.0259) / 4-2-3(0.0249) / 4-1-2(0.0210) / 2-4-5(0.0183)
2020-07-20,9,3-1-4,3-2-1,0.11041061482240504,False,3-2-1(0.1104) / 3-1-2(0.1021) / 3-2-4(0.0933) / 3-4-2(0.0815) / 3-1-4(0.0721) / 3-4-1(0.0681) / 3-2-5(0.0350) / 3-2-6(0.0305) / 3-1-5(0.0270) / 3-5-2(0.0257)
2020-07-21,3,3-4-1,3-4-2,0.2613616412174602,False,3-4-2(0.2614) / 3-2-4(0.1370) / 3-4-1(0.1128) / 3-4-5(0.0642) / 3-4-6(0.0589) / 3-1-4(0.0511) / 4-3-2(0.0448) / 3-5-4(0.0278) / 3-6-4(0.0254) / 2-3-4(0.0221)
2020-07-21,4,2-4-5,2-4-1,0.2511144171072245,False,2-4-1(0.2511) / 2-1-4(0.1393) / 2-4-3(0.1035) / 4-2-1(0.0978) / 1-2-4(0.0480) / 2-3-4(0.0477) / 4-2-3(0.0403) / 2-4-5(0.0355) / 2-1-3(0.0251) / 2-3-1(0.0209)
2020-07-21,5,3-1-4,3-1-4,0.13911784466181681,True,3-1-4(0.1391) / 1-3-4(0.1144) / 3-4-1(0.0867) / 3-1-2(0.0793) / 1-3-2(0.0652) / 4-3-1(0.0581) / 1-4-3(0.0550) / 4-1-3(0.0449) / 3-2-1(0.0426) / 1-2-3(0.0279)
2020-07-21,8,2-1-4,2-1-4,0.23706033997545908,True,2-1-4(0.2371) / 2-4-1(0.1782) / 1-2-4(0.0898) / 4-2-1(0.0635) / 2-1-3(0.0592) / 2-3-1(0.0320) / 2-1-5(0.0310) / 2-4-3(0.0301) / 1-2-3(0.0224) / 2-3-4(0.0216)
2020-07-21,12,3-1-5,3-1-4,0.39424969471806653,False,3-1-4(0.3942) / 1-3-4(0.1259) / 3-4-1(0.0976) / 3-1-5(0.0929) / 3-1-6(0.0579) / 3-1-2(0.0417) / 1-3-5(0.0297) / 4-3-1(0.0258) / 3-5-1(0.0204) / 1-3-6(0.0185)
2020-07-22,1,2-1-4,2-1-4,0.3774067836988241,True,2-1-4(0.3774) / 1-2-4(0.1610) / 2-4-1(0.1424) / 2-1-6(0.0686) / 4-2-1(0.0504) / 1-2-6(0.0293) / 2-1-3(0.0256) / 1-4-2(0.0221) / 2-6-1(0.0208) / 4-1-2(0.0184)
2020-07-22,2,4-1-2,4-2-1,0.24212941857243023,False,4-2-1(0.2421) / 4-2-5(0.1731) / 4-2-3(0.1675) / 2-4-1(0.0926) / 2-4-5(0.0662) / 2-4-3(0.0641) / 4-1-2(0.0373) / 4-5-2(0.0262) / 4-2-6(0.0255) / 4-3-2(0.0253)
2020-07-22,5,5-1-3,5-1-3,0.1773321331320223,True,5-1-3(0.1773) / 5-1-4(0.1730) / 5-1-6(0.0870) / 5-1-2(0.0767) / 1-5-3(0.0613) / 1-5-4(0.0598) / 5-3-1(0.0568) / 5-4-1(0.0553) / 1-5-6(0.0301) / 1-5-2(0.0265)
2020-07-22,6,4-3-1,4-3-1,0.22435983305881035,True,4-3-1(0.2244) / 4-1-3(0.1832) / 3-4-1(0.0992) / 1-4-3(0.0771) / 4-3-2(0.0628) / 4-1-2(0.0392) / 4-2-3(0.0360) / 3-4-2(0.0278) / 4-2-1(0.0275) / 3-1-4(0.0269)
2020-07-22,9,3-4-1,3-4-1,0.10851513249490284,True,3-4-1(0.1085) / 3-1-4(0.0734) / 3-4-2(0.0675) / 4-3-1(0.0597) / 3-4-5(0.0539) / 3-2-4(0.0413) / 4-3-2(0.0372) / 1-3-4(0.0354) / 3-4-6(0.0350) / 3-5-4(0.0320)
2020-07-23,3,2-3-1,2-3-1,0.13889473564436303,True,2-3-1(0.1389) / 2-1-3(0.1210) / 2-3-4(0.0708) / 2-4-3(0.0513) / 2-1-4(0.0471) / 2-3-5(0.0456) / 2-4-1(0.0391) / 3-2-1(0.0372) / 2-3-6(0.0358) / 1-2-3(0.0317)
2020-07-23,8,3-4-1,3-4-2,0.2215105098173198,False,3-4-2(0.2215) / 3-4-1(0.1220) / 4-3-2(0.1125) / 3-2-4(0.1028) / 4-3-1(0.0619) / 3-1-4(0.0506) / 2-3-4(0.0429) / 3-4-5(0.0405) / 4-2-3(0.0234) / 4-3-5(0.0206)
2020-08-01,3,3-5-4,3-5-4,0.07316913051615624,True,3-5-4(0.0732) / 3-4-5(0.0603) / 3-5-6(0.0591) / 3-6-5(0.0460) / 3-5-1(0.0449) / 5-3-4(0.0396) / 3-1-5(0.0331) / 5-3-6(0.0320) / 3-4-6(0.0307) / 4-3-5(0.0304)
2020-08-01,6,3-1-5,3-1-4,0.4271315010965722,False,3-1-4(0.4271) / 1-3-4(0.1535) / 3-4-1(0.1115) / 3-1-5(0.0648) / 3-1-6(0.0443) / 4-3-1(0.0328) / 3-1-2(0.0265) / 1-3-5(0.0233) / 1-3-6(0.0159) / 3-5-1(0.0145)
2020-08-01,11,3-1-2,3-1-4,0.09609907288412205,False,3-1-4(0.0961) / 3-4-1(0.0811) / 3-1-5(0.0767) / 3-5-1(0.0611) / 3-1-6(0.0593) / 3-6-1(0.0449) / 3-4-5(0.0427) / 3-5-4(0.0402) / 3-1-2(0.0369) / 3-4-6(0.0330)
2020-08-02,3,5-6-2,5-6-2,0.11544729341121535,True,5-6-2(0.1154) / 6-5-2(0.0865) / 5-6-1(0.0841) / 5-6-3(0.0715) / 6-5-1(0.0630) / 6-5-3(0.0536) / 5-2-6(0.0536) / 5-1-6(0.0372) / 5-3-6(0.0311) / 2-5-6(0.0300)
2020-08-02,4,4-5-1,4-5-6,0.10561367992941537,False,4-5-6(0.1056) / 4-6-5(0.0859) / 4-5-3(0.0683) / 4-5-2(0.0629) / 4-3-5(0.0495) / 5-4-6(0.0458) / 4-2-5(0.0449) / 4-6-3(0.0360) / 6-4-5(0.0352) / 4-6-2(0.0332)
2020-08-02,5,5-3-2,5-3-6,0.42636570466291,False,5-3-6(0.4264) / 5-6-3(0.1444) / 3-5-6(0.1376) / 5-3-4(0.0959) / 6-5-3(0.0399) / 3-5-4(0.0310) / 5-4-3(0.0269) / 5-3-2(0.0166) / 3-6-5(0.0127) / 6-3-5(0.0109)
2020-08-02,6,4-3-1,4-3-2,0.30372776761629083,False,4-3-2(0.3037) / 4-2-3(0.2162) / 3-4-2(0.0774) / 4-3-1(0.0551) / 2-4-3(0.0525) / 4-3-6(0.0429) / 4-1-3(0.0274) / 4-2-1(0.0253) / 4-6-3(0.0211) / 4-2-6(0.0197)
2020-08-02,9,5-1-2,5-1-2,0.21344932491665647,True,5-1-2(0.2134) / 5-2-1(0.1301) / 5-1-6(0.1196) / 1-5-2(0.0736) / 5-6-1(0.0635) / 1-5-6(0.0412) / 2-5-1(0.0408) / 5-2-6(0.0338) / 5-1-3(0.0325) / 5-6-2(0.0294)
2020-08-02,11,3-5-1,3-5-1,0.2545851855792849,True,3-5-1(0.2546) / 3-5-4(0.1198) / 3-1-5(0.1123) / 5-3-1(0.1019) / 3-5-6(0.0527) / 5-3-4(0.0480) / 3-4-5(0.0466) / 1-3-5(0.0381) / 5-3-6(0.0211) / 3-6-5(0.0194)
2020-08-03,1,4-3-5,4-3-5,0.2009367887420544,True,4-3-5(0.2009) / 4-5-3(0.1263) / 3-4-5(0.1198) / 5-4-3(0.0651) / 4-3-2(0.0391) / 3-5-4(0.0385) / 4-3-6(0.0335) / 5-3-4(0.0333) / 4-3-1(0.0327) / 3-4-2(0.0233)
2020-08-03,2,3-1-5,3-1-4,0.14902079358299572,False,3-1-4(0.1490) / 3-4-1(0.1198) / 3-1-2(0.0868) / 3-1-6(0.0734) / 3-2-1(0.0605) / 3-6-1(0.0498) / 3-4-2(0.0454) / 3-2-4(0.0394) / 3-4-6(0.0384) / 1-3-4(0.0327)
