開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-03-30,7,2-3-5,5-2-1,0.09385637370677949,False,5-2-1(0.0939) / 5-2-4(0.0730) / 5-2-6(0.0728) / 5-2-3(0.0645) / 2-5-1(0.0537) / 5-1-2(0.0503) / 2-5-4(0.0418) / 2-5-6(0.0416) / 5-4-2(0.0378) / 5-6-2(0.0376)
2014-03-30,9,5-6-1,6-4-3,0.022174573336344212,False,6-4-3(0.0222) / 6-3-4(0.0213) / 6-4-5(0.0209) / 4-6-3(0.0198) / 6-5-4(0.0197) / 4-6-5(0.0187) / 3-6-4(0.0186) / 6-3-5(0.0179) / 6-5-3(0.0175) / 6-4-1(0.0174)
2014-03-31,2,3-5-6,5-4-3,0.05805687002748645,False,5-4-3(0.0581) / 4-5-3(0.0538) / 5-4-6(0.0444) / 5-4-2(0.0429) / 4-5-6(0.0412) / 4-5-2(0.0398) / 5-3-4(0.0378) / 4-3-5(0.0320) / 3-5-4(0.0278) / 5-6-4(0.0275)
2014-03-31,5,2-4-5,4-2-1,0.04131550155787885,False,4-2-1(0.0413) / 4-1-2(0.0404) / 2-4-1(0.0354) / 1-4-2(0.0342) / 4-2-5(0.0329) / 4-1-5(0.0306) / 4-5-2(0.0297) / 4-5-1(0.0282) / 2-4-5(0.0282) / 2-1-4(0.0280)
2014-03-31,6,3-4-1,3-6-2,0.11634035149863715,False,3-6-2(0.1163) / 3-2-6(0.1081) / 6-3-2(0.1010) / 2-3-6(0.0905) / 6-2-3(0.0750) / 2-6-3(0.0723) / 3-6-1(0.0362) / 6-3-1(0.0315) / 3-2-1(0.0304) / 2-3-1(0.0255)
2014-03-31,7,2-3-4,3-2-5,0.09856513474830823,False,3-2-5(0.0986) / 2-3-5(0.0881) / 3-2-4(0.0683) / 2-3-4(0.0611) / 3-5-2(0.0509) / 3-2-6(0.0436) / 2-5-3(0.0397) / 2-3-6(0.0389) / 5-3-2(0.0335) / 3-4-2(0.0331)
2014-03-31,9,3-4-2,4-5-3,0.07107454982177151,False,4-5-3(0.0711) / 4-3-5(0.0654) / 4-5-2(0.0575) / 4-2-5(0.0491) / 5-4-3(0.0481) / 4-3-2(0.0444) / 3-4-5(0.0426) / 4-2-3(0.0411) / 5-4-2(0.0389) / 2-4-5(0.0308)
2014-03-31,10,2-5-1,2-1-5,0.13455168851284366,False,2-1-5(0.1346) / 2-1-6(0.1109) / 1-2-5(0.0882) / 2-1-3(0.0755) / 1-2-6(0.0727) / 2-5-1(0.0582) / 1-2-3(0.0495) / 2-6-1(0.0466) / 2-3-1(0.0304) / 5-2-1(0.0290)
2014-03-31,12,3-2-6,3-2-1,0.13902241761531678,False,3-2-1(0.1390) / 3-1-2(0.1129) / 3-2-5(0.0755) / 3-5-2(0.0522) / 3-2-4(0.0487) / 2-3-1(0.0443) / 3-1-5(0.0411) / 3-5-1(0.0350) / 1-3-2(0.0345) / 3-2-6(0.0327)
2014-04-01,3,2-3-1,1-4-2,0.06225300469681512,False,1-4-2(0.0623) / 4-1-2(0.0610) / 1-2-4(0.0490) / 4-2-1(0.0467) / 2-1-4(0.0417) / 2-4-1(0.0405) / 1-4-3(0.0341) / 4-1-3(0.0334) / 1-4-6(0.0257) / 4-1-6(0.0252)
2014-04-01,11,6-1-3,1-6-2,0.09764291246361685,False,1-6-2(0.0976) / 1-2-6(0.0740) / 1-6-5(0.0682) / 1-6-3(0.0548) / 1-5-6(0.0477) / 1-6-4(0.0469) / 6-1-2(0.0387) / 1-3-6(0.0370) / 1-4-6(0.0311) / 1-2-5(0.0276)
2014-04-02,2,5-1-6,1-5-4,0.15816016405728886,False,1-5-4(0.1582) / 5-1-4(0.1309) / 1-4-5(0.1192) / 4-1-5(0.0871) / 5-4-1(0.0745) / 4-5-1(0.0658) / 1-5-2(0.0406) / 5-1-2(0.0336) / 1-2-5(0.0217) / 1-4-2(0.0211)
2014-04-02,5,4-1-6,4-1-5,0.07614498097737739,False,4-1-5(0.0761) / 1-4-5(0.0584) / 4-1-2(0.0566) / 4-5-1(0.0552) / 4-1-3(0.0451) / 1-4-2(0.0434) / 4-2-1(0.0382) / 5-4-1(0.0364) / 1-4-3(0.0346) / 1-5-4(0.0304)
2014-04-02,9,2-4-5,2-5-4,0.05812277855677178,False,2-5-4(0.0581) / 5-2-4(0.0505) / 2-4-5(0.0450) / 2-5-6(0.0346) / 4-2-5(0.0340) / 5-4-2(0.0326) / 2-5-1(0.0311) / 5-2-6(0.0301) / 4-5-2(0.0284) / 5-2-1(0.0270)
2014-04-02,10,6-3-4,3-2-1,0.02035201161261709,False,3-2-1(0.0204) / 3-2-5(0.0201) / 3-1-2(0.0195) / 2-3-1(0.0192) / 3-5-2(0.0191) / 3-2-4(0.0191) / 2-3-5(0.0189) / 2-3-4(0.0180) / 3-4-2(0.0179) / 1-3-2(0.0178)
2014-04-07,4,4-1-2,4-3-6,0.19474496537584704,False,4-3-6(0.1947) / 4-3-1(0.1342) / 3-4-6(0.1311) / 3-4-1(0.0903) / 4-6-3(0.0615) / 4-3-2(0.0467) / 4-1-3(0.0404) / 3-4-2(0.0314) / 6-4-3(0.0296) / 3-6-4(0.0265)
2014-04-07,5,3-2-1,3-4-1,0.040815053690673724,False,3-4-1(0.0408) / 4-3-1(0.0404) / 3-1-4(0.0371) / 4-1-3(0.0362) / 3-4-5(0.0355) / 4-3-5(0.0352) / 1-3-4(0.0345) / 1-4-3(0.0340) / 3-5-4(0.0307) / 4-5-3(0.0300)
2014-04-07,6,5-2-1,3-2-1,0.10714599970399229,False,3-2-1(0.1071) / 2-3-1(0.0912) / 3-2-6(0.0762) / 2-3-6(0.0649) / 3-2-4(0.0548) / 3-1-2(0.0519) / 2-3-4(0.0467) / 2-1-3(0.0365) / 3-6-2(0.0349) / 1-3-2(0.0324)
2014-04-07,7,4-6-5,5-4-1,0.26456179189813944,False,5-4-1(0.2646) / 5-1-4(0.1503) / 4-5-1(0.1064) / 5-4-2(0.0541) / 1-5-4(0.0537) / 5-4-6(0.0482) / 5-4-3(0.0299) / 5-2-4(0.0236) / 4-5-2(0.0218) / 5-6-4(0.0209)
2014-04-08,2,4-6-1,3-4-1,0.09409828666960672,False,3-4-1(0.0941) / 4-3-1(0.0775) / 3-4-6(0.0745) / 3-4-2(0.0722) / 4-3-6(0.0614) / 4-3-2(0.0594) / 3-1-4(0.0465) / 3-6-4(0.0355) / 3-2-4(0.0342) / 4-1-3(0.0305)
2014-04-08,3,4-6-3,4-6-3,0.21792850839385589,True,4-6-3(0.2179) / 6-4-3(0.1836) / 4-3-6(0.1327) / 3-4-6(0.0917) / 6-3-4(0.0872) / 3-6-4(0.0716) / 4-6-2(0.0303) / 6-4-2(0.0255) / 4-2-6(0.0128) / 4-3-2(0.0104)
2014-04-08,4,3-2-1,5-4-3,0.10317628101505136,False,5-4-3(0.1032) / 5-3-4(0.0975) / 4-5-3(0.0490) / 3-5-4(0.0455) / 5-4-6(0.0382) / 5-4-2(0.0351) / 5-4-1(0.0338) / 5-3-6(0.0322) / 5-3-2(0.0297) / 5-3-1(0.0285)
2014-04-08,5,3-5-2,3-1-4,0.16284174013863598,False,3-1-4(0.1628) / 3-4-1(0.1614) / 1-3-4(0.0537) / 4-3-1(0.0532) / 3-1-5(0.0461) / 3-4-5(0.0450) / 3-1-2(0.0406) / 3-4-2(0.0397) / 3-5-1(0.0319) / 3-5-4(0.0315)
2014-04-08,6,2-1-5,2-5-1,0.1410141010267166,False,2-5-1(0.1410) / 2-1-5(0.1302) / 5-2-1(0.0931) / 1-2-5(0.0833) / 2-5-4(0.0519) / 5-1-2(0.0469) / 1-5-2(0.0454) / 2-1-4(0.0426) / 2-4-5(0.0344) / 5-2-4(0.0342)
2014-04-08,7,3-5-1,5-3-2,0.1163542136803412,False,5-3-2(0.1164) / 5-2-3(0.1072) / 3-5-2(0.0813) / 2-5-3(0.0724) / 3-2-5(0.0447) / 2-3-5(0.0432) / 5-3-4(0.0314) / 5-3-6(0.0261) / 5-2-4(0.0254) / 3-5-4(0.0219)
2014-04-08,9,2-3-1,2-4-5,0.10999172263401112,False,2-4-5(0.1100) / 2-5-4(0.0896) / 2-4-1(0.0624) / 2-4-6(0.0531) / 2-1-4(0.0442) / 4-2-5(0.0432) / 2-6-4(0.0367) / 2-4-3(0.0347) / 5-2-4(0.0334) / 2-5-1(0.0330)
2014-04-09,1,3-1-5,1-4-5,0.08236947518804331,False,1-4-5(0.0824) / 1-5-4(0.0759) / 1-4-2(0.0632) / 1-4-6(0.0580) / 1-2-4(0.0545) / 1-6-4(0.0491) / 1-4-3(0.0487) / 1-5-2(0.0463) / 1-2-5(0.0432) / 1-5-6(0.0425)
2014-04-09,3,5-4-3,5-4-3,0.057752752891871074,True,5-4-3(0.0578) / 5-3-4(0.0555) / 5-4-2(0.0493) / 5-2-4(0.0451) / 5-3-2(0.0426) / 5-2-3(0.0405) / 4-5-3(0.0306) / 5-4-6(0.0304) / 3-5-4(0.0289) / 5-3-6(0.0262)
2014-04-09,4,3-1-2,6-5-2,0.015081527290699177,False,6-5-2(0.0151) / 6-5-3(0.0146) / 5-6-2(0.0143) / 6-5-4(0.0143) / 6-2-5(0.0142) / 5-6-3(0.0138) / 6-3-5(0.0136) / 5-6-4(0.0136) / 6-4-5(0.0133) / 2-6-5(0.0130)
2014-04-09,7,3-4-1,2-6-4,0.04945782887450968,False,2-6-4(0.0495) / 2-4-6(0.0441) / 2-6-3(0.0407) / 2-6-5(0.0383) / 2-3-6(0.0345) / 2-5-6(0.0320) / 6-2-4(0.0316) / 4-2-6(0.0268) / 2-4-3(0.0267) / 6-2-3(0.0260)
2014-04-09,8,4-2-1,1-4-2,0.11527811312026746,False,1-4-2(0.1153) / 1-4-5(0.1067) / 1-2-4(0.0787) / 1-4-3(0.0777) / 1-5-4(0.0715) / 1-3-4(0.0489) / 4-1-2(0.0472) / 4-1-5(0.0437) / 1-2-5(0.0329) / 1-5-2(0.0323)
2014-04-09,10,4-6-1,5-2-1,0.07507269781865918,False,5-2-1(0.0751) / 5-1-2(0.0676) / 5-2-6(0.0593) / 5-6-2(0.0500) / 5-1-6(0.0407) / 5-2-4(0.0394) / 5-6-1(0.0381) / 5-2-3(0.0373) / 5-4-2(0.0308) / 5-3-2(0.0289)
2014-04-10,1,3-1-6,6-3-5,0.07072013302313672,False,6-3-5(0.0707) / 3-6-5(0.0609) / 6-5-3(0.0557) / 5-6-3(0.0423) / 3-5-6(0.0394) / 5-3-6(0.0347) / 6-3-1(0.0344) / 6-3-2(0.0313) / 3-6-1(0.0296) / 3-6-2(0.0270)
2014-04-10,2,2-1-6,6-2-1,0.13155307988411172,False,6-2-1(0.1316) / 6-2-5(0.1062) / 6-1-2(0.0743) / 2-6-1(0.0647) / 6-2-3(0.0628) / 6-5-2(0.0575) / 2-6-5(0.0522) / 6-3-2(0.0317) / 1-6-2(0.0311) / 2-6-3(0.0309)
