year,month,grade,start_day,race_name
2014,1,G3,20,Ｇ３女子リーグ戦競走第９戦
2014,3,G3,6,Ｇ３新鋭リーグ戦競走第１４戦
2014,9,G3,28,Ｇ３第２４回　ＪＲ四国ワープ杯競走
