year,month,grade,start_day,race_name
2024,3,G3,10,第１３回琴参バスカップ
2024,3,G3,24,オールレディース　創刊３０周年マクール杯
2024,10,G3,17,第１４回琴参バスカップ
2024,12,G3,7,オールレディース　篠崎こころＣＵＰ
