開催日,日目,レース,開催日,着,actual_boat1_win,P(1号艇1着),予測,的中
2024-02-22,3,4,2024-02-22,4,0,0.10873834557894903,0,True
2024-02-22,3,5,2024-02-22,1,1,0.3040988039496612,0,False
2024-02-22,3,6,2024-02-22,1,1,0.5601801293895357,1,True
2024-02-22,3,7,2024-02-22,5,0,0.32907448138705603,0,True
2024-02-22,3,8,2024-02-22,1,1,0.6230947133304177,1,True
2024-02-22,3,9,2024-02-22,1,1,0.7308498994853169,1,True
2024-02-22,3,10,2024-02-22,1,1,0.8121063567249568,1,True
2024-02-22,3,11,2024-02-22,2,0,0.7955525032267371,1,False
2024-02-22,3,12,2024-02-22,2,0,0.6596650919600416,1,False
2024-02-23,4,1,2024-02-23,1,1,0.7138831825128361,1,True
2024-02-23,4,2,2024-02-23,4,0,0.35150188026769025,0,True
2024-02-23,4,3,2024-02-23,2,0,0.04563874360033996,0,True
2024-02-23,4,4,2024-02-23,1,1,0.38285727976564554,0,False
2024-02-23,4,5,2024-02-23,6,0,0.04522204323438337,0,True
2024-02-23,4,6,2024-02-23,3,0,0.4556551649449284,0,True
2024-02-23,4,7,2024-02-23,5,0,0.33851845206519576,0,True
2024-02-23,4,8,2024-02-23,1,1,0.5442057993499,1,True
2024-02-23,4,9,2024-02-23,1,1,0.3133466333927431,0,False
2024-02-23,4,10,2024-02-23,3,0,0.5705649408536506,1,False
2024-02-23,4,11,2024-02-23,2,0,0.5853459652616202,1,False
2024-02-23,4,12,2024-02-23,2,0,0.8454936643181472,1,False
2024-02-24,5,1,2024-02-24,1,1,0.43386601076410214,0,False
2024-02-24,5,2,2024-02-24,5,0,0.48660331238238963,0,True
2024-02-24,5,3,2024-02-24,2,0,0.2956946390889844,0,True
2024-02-24,5,4,2024-02-24,3,0,0.33421978882067427,0,True
2024-02-24,5,5,2024-02-24,1,1,0.4810003623900544,0,False
2024-02-24,5,6,2024-02-24,3,0,0.5815598477525772,1,False
2024-02-24,5,7,2024-02-24,3,0,0.22108189804885447,0,True
2024-02-24,5,8,2024-02-24,1,1,0.6222944944391984,1,True
2024-02-24,5,10,2024-02-24,1,1,0.856505483905062,1,True
2024-02-24,5,11,2024-02-24,1,1,0.9039218812932283,1,True
2024-02-24,5,12,2024-02-24,3,0,0.21516312704653467,0,True
2024-02-25,6,2,2024-02-25,1,1,0.42003456400870093,0,False
2024-02-25,6,3,2024-02-25,2,0,0.5629240775640091,1,False
2024-02-25,6,4,2024-02-25,1,1,0.6524885367371019,1,True
2024-02-25,6,5,2024-02-25,6,0,0.1283500792171635,0,True
2024-02-25,6,6,2024-02-25,1,1,0.8376596164694642,1,True
2024-02-25,6,7,2024-02-25,1,1,0.6041162250193839,1,True
2024-02-25,6,8,2024-02-25,1,1,0.6834614428466184,1,True
2024-02-25,6,9,2024-02-25,1,1,0.6730520498200698,1,True
2024-02-25,6,10,2024-02-25,2,0,0.29548044138820806,0,True
2024-02-25,6,11,2024-02-25,2,0,0.18499969779322886,0,True
2024-02-25,6,12,2024-02-25,1,1,0.9107203178791238,1,True
2024-02-27,1,1,2024-02-27,2,0,0.5258334692873988,1,False
2024-02-27,1,2,2024-02-27,6,0,0.25999989795551914,0,True
2024-02-27,1,3,2024-02-27,5,0,0.42124218422248466,0,True
2024-02-27,1,4,2024-02-27,2,0,0.5831217476268997,1,False
2024-02-27,1,5,2024-02-27,5,0,0.46936740499734,0,True
2024-02-27,1,6,2024-02-27,3,0,0.3170197152224248,0,True
2024-02-27,1,7,2024-02-27,2,0,0.38759485374379754,0,True
2024-02-27,1,8,2024-02-27,1,1,0.7733229626941093,1,True
2024-02-27,1,9,2024-02-27,2,0,0.5883736728465464,1,False
2024-02-27,1,10,2024-02-27,1,1,0.4999796766055653,0,False
2024-02-27,1,11,2024-02-27,1,1,0.8090362543442571,1,True
2024-02-27,1,12,2024-02-27,1,1,0.8368989270336955,1,True
2024-02-28,2,1,2024-02-28,3,0,0.2324779099143588,0,True
2024-02-28,2,2,2024-02-28,2,0,0.40882384885558587,0,True
2024-02-28,2,4,2024-02-28,3,0,0.5311885454110572,1,False
2024-02-28,2,5,2024-02-28,1,1,0.6116973616279201,1,True
2024-02-28,2,6,2024-02-28,1,1,0.655485213487813,1,True
2024-02-28,2,8,2024-02-28,1,1,0.6649531637389677,1,True
2024-02-28,2,9,2024-02-28,1,1,0.7313712847040179,1,True
2024-02-28,2,10,2024-02-28,2,0,0.7356196572736592,1,False
2024-02-28,2,11,2024-02-28,1,1,0.7527176211981917,1,True
2024-02-28,2,12,2024-02-28,1,1,0.8619218760906516,1,True
2024-02-29,3,1,2024-02-29,1,1,0.57353243417967,1,True
2024-02-29,3,2,2024-02-29,5,0,0.05242432956879503,0,True
2024-02-29,3,3,2024-02-29,4,0,0.3066300277971665,0,True
2024-02-29,3,4,2024-02-29,6,0,0.24279707001870132,0,True
2024-02-29,3,5,2024-02-29,5,0,0.32018904125525416,0,True
2024-02-29,3,6,2024-02-29,5,0,0.3254806138773072,0,True
2024-02-29,3,7,2024-02-29,1,1,0.3190536730505311,0,False
2024-02-29,3,8,2024-02-29,1,1,0.2571381634627659,0,False
2024-02-29,3,9,2024-02-29,2,0,0.6587060489047295,1,False
2024-02-29,3,10,2024-02-29,3,0,0.5858586529201244,1,False
2024-02-29,3,11,2024-02-29,2,0,0.37711774684139077,0,True
2024-02-29,3,12,2024-02-29,1,1,0.8781254707208168,1,True
2024-03-01,4,1,2024-03-01,4,0,0.21542852925743203,0,True
2024-03-01,4,2,2024-03-01,4,0,0.43476098422057297,0,True
2024-03-01,4,3,2024-03-01,1,1,0.5915722733499904,1,True
2024-03-01,4,4,2024-03-01,1,1,0.5592105024868663,1,True
2024-03-01,4,5,2024-03-01,3,0,0.4922183554987575,0,True
2024-03-01,4,6,2024-03-01,1,1,0.4490796361477564,0,False
2024-03-02,5,1,2024-03-02,2,0,0.32984186420392186,0,True
2024-03-02,5,2,2024-03-02,2,0,0.7964893191956627,1,False
2024-03-02,5,3,2024-03-02,1,1,0.4293184212851038,0,False
2024-03-02,5,4,2024-03-02,6,0,0.046347767432077185,0,True
2024-03-02,5,5,2024-03-02,1,1,0.06751081525541391,0,False
2024-03-02,5,6,2024-03-02,1,1,0.5618140774937765,1,True
2024-03-02,5,7,2024-03-02,3,0,0.4816101794569966,0,True
2024-03-02,5,8,2024-03-02,1,1,0.833812202751662,1,True
2024-03-02,5,10,2024-03-02,1,1,0.7945628336312494,1,True
2024-03-02,5,11,2024-03-02,1,1,0.7426253039061803,1,True
2024-03-02,5,12,2024-03-02,1,1,0.6524864354710134,1,True
2024-03-03,6,1,2024-03-03,1,1,0.51995943456063,1,True
2024-03-03,6,2,2024-03-03,1,1,0.5004446177550079,1,True
2024-03-03,6,3,2024-03-03,4,0,0.545375474579879,1,False
2024-03-03,6,4,2024-03-03,1,1,0.697422398179477,1,True
2024-03-03,6,5,2024-03-03,6,0,0.43307085241945464,0,True
2024-03-03,6,6,2024-03-03,1,1,0.6552279214843312,1,True
2024-03-03,6,7,2024-03-03,1,1,0.8311856744751295,1,True
2024-03-03,6,8,2024-03-03,1,1,0.6186812138560643,1,True
2024-03-03,6,9,2024-03-03,1,1,0.6863064023105614,1,True
2024-03-03,6,10,2024-03-03,2,0,0.8153552978575849,1,False
2024-03-03,6,11,2024-03-03,3,0,0.760005256572781,1,False
2024-03-03,6,12,2024-03-03,3,0,0.8170914218442984,1,False
2024-03-05,1,1,2024-03-05,1,1,0.5596078070064758,1,True
2024-03-05,1,2,2024-03-05,1,1,0.6219329031103911,1,True
2024-03-05,1,3,2024-03-05,2,0,0.3361038558874784,0,True
2024-03-05,1,4,2024-03-05,1,1,0.2551387813326233,0,False
2024-03-05,1,5,2024-03-05,6,0,0.4699727184075352,0,True
2024-03-05,1,6,2024-03-05,2,0,0.6047212073162183,1,False
2024-03-05,1,7,2024-03-05,2,0,0.19293783216977997,0,True
2024-03-05,1,8,2024-03-05,1,1,0.8280674592856606,1,True
2024-03-05,1,9,2024-03-05,1,1,0.5755596677137577,1,True
2024-03-05,1,10,2024-03-05,6,0,0.4276425929386663,0,True
2024-03-05,1,11,2024-03-05,2,0,0.7780096496487676,1,False
2024-03-05,1,12,2024-03-05,1,1,0.6047688893142061,1,True
2024-03-06,2,1,2024-03-06,3,0,0.45893201088194013,0,True
2024-03-06,2,2,2024-03-06,6,0,0.5438092699613692,1,False
2024-03-06,2,3,2024-03-06,1,1,0.2795943932214465,0,False
2024-03-06,2,4,2024-03-06,2,0,0.45087261449328414,0,True
2024-03-06,2,5,2024-03-06,1,1,0.6292552685321451,1,True
2024-03-06,2,6,2024-03-06,2,0,0.5087232651457883,1,False
2024-03-06,2,7,2024-03-06,3,0,0.2911897694111075,0,True
2024-03-06,2,8,2024-03-06,2,0,0.3933989014260162,0,True
2024-03-06,2,9,2024-03-06,2,0,0.43090619152963067,0,True
2024-03-06,2,10,2024-03-06,4,0,0.8349345554959934,1,False
2024-03-06,2,11,2024-03-06,1,1,0.558251821712526,1,True
2024-03-06,2,12,2024-03-06,1,1,0.7744634318903003,1,True
2024-03-07,3,2,2024-03-07,2,0,0.3869020840572228,0,True
2024-03-07,3,3,2024-03-07,1,1,0.5177097672758391,1,True
2024-03-07,3,4,2024-03-07,1,1,0.5604620927991526,1,True
2024-03-07,3,6,2024-03-07,1,1,0.7137473435566232,1,True
2024-03-07,3,7,2024-03-07,1,1,0.850673772909542,1,True
2024-03-07,3,8,2024-03-07,1,1,0.747511648903875,1,True
2024-03-07,3,9,2024-03-07,1,1,0.6787984710277358,1,True
2024-03-07,3,11,2024-03-07,1,1,0.8050094626487464,1,True
2024-03-08,4,2,2024-03-08,5,0,0.6319373639645989,1,False
2024-03-08,4,3,2024-03-08,2,0,0.41335871127317597,0,True
2024-03-08,4,4,2024-03-08,1,1,0.663104561062642,1,True
2024-03-08,4,5,2024-03-08,2,0,0.32521705623754144,0,True
2024-03-08,4,7,2024-03-08,1,1,0.7624175961220876,1,True
2024-03-09,5,1,2024-03-09,2,0,0.4331653769189945,0,True
2024-03-09,5,2,2024-03-09,5,0,0.6467848000806361,1,False
2024-03-09,5,3,2024-03-09,5,0,0.6053488540799307,1,False
2024-03-09,5,4,2024-03-09,4,0,0.5651622682869327,1,False
2024-03-09,5,5,2024-03-09,1,1,0.48726178135014886,0,False
2024-03-09,5,6,2024-03-09,1,1,0.611418890938435,1,True
2024-03-09,5,7,2024-03-09,2,0,0.28796463149842577,0,True
2024-03-09,5,8,2024-03-09,1,1,0.7277003698074657,1,True
2024-03-09,5,9,2024-03-09,2,0,0.163515437820314,0,True
2024-03-09,5,10,2024-03-09,1,1,0.6482172497791763,1,True
2024-03-09,5,11,2024-03-09,2,0,0.48069781598909356,0,True
2024-03-09,5,12,2024-03-09,1,1,0.6666254994939783,1,True
2024-03-10,6,1,2024-03-10,1,1,0.5612524759174556,1,True
2024-03-10,6,2,2024-03-10,1,1,0.43876398996906163,0,False
2024-03-10,6,3,2024-03-10,1,1,0.6308900487931576,1,True
2024-03-10,6,4,2024-03-10,1,1,0.8106845395645272,1,True
2024-03-10,6,5,2024-03-10,1,1,0.8352613062728965,1,True
2024-03-10,6,6,2024-03-10,1,1,0.7354239083995506,1,True
2024-03-10,6,7,2024-03-10,1,1,0.7427246970511509,1,True
2024-03-10,6,8,2024-03-10,1,1,0.6212636805811195,1,True
2024-03-10,6,9,2024-03-10,2,0,0.6924530958504065,1,False
2024-03-10,6,10,2024-03-10,1,1,0.5714990512199744,1,True
2024-03-10,6,11,2024-03-10,1,1,0.8302865918207066,1,True
2024-03-10,6,12,2024-03-10,1,1,0.6537154771911824,1,True
2024-03-13,1,1,2024-03-13,1,1,0.11420567497078551,0,False
2024-03-13,1,2,2024-03-13,4,0,0.4145646901888524,0,True
2024-03-13,1,3,2024-03-13,2,0,0.6121502357931633,1,False
2024-03-13,1,4,2024-03-13,4,0,0.6517905584233772,1,False
2024-03-13,1,5,2024-03-13,1,1,0.3290655658648849,0,False
2024-03-13,1,6,2024-03-13,3,0,0.4680063806750006,0,True
2024-03-13,1,7,2024-03-13,2,0,0.4128686678198941,0,True
2024-03-13,1,8,2024-03-13,1,1,0.7668801449257845,1,True
2024-03-13,1,9,2024-03-13,1,1,0.7667569579028025,1,True
2024-03-13,1,10,2024-03-13,1,1,0.7493333966572263,1,True
2024-03-13,1,11,2024-03-13,1,1,0.6958982444603212,1,True
2024-03-13,1,12,2024-03-13,1,1,0.8485967292677484,1,True
2024-03-14,2,1,2024-03-14,1,1,0.4474516312314249,0,False
2024-03-14,2,2,2024-03-14,3,0,0.5470786735382802,1,False
2024-03-14,2,3,2024-03-14,2,0,0.12335070469659831,0,True
2024-03-14,2,4,2024-03-14,1,1,0.7519599153897959,1,True
2024-03-14,2,5,2024-03-14,6,0,0.19382143559029907,0,True
2024-03-14,2,6,2024-03-14,1,1,0.8628262011750026,1,True
2024-03-14,2,7,2024-03-14,1,1,0.8470980241299112,1,True
2024-03-14,2,8,2024-03-14,6,0,0.1323122687404495,0,True
2024-03-14,2,9,2024-03-14,1,1,0.823980314850131,1,True
2024-03-14,2,10,2024-03-14,1,1,0.8569643785124649,1,True
2024-03-14,2,11,2024-03-14,1,1,0.2806620614951874,0,False
2024-03-14,2,12,2024-03-14,2,0,0.7935284173657783,1,False
2024-03-15,3,1,2024-03-15,1,1,0.3693320771598265,0,False
2024-03-15,3,2,2024-03-15,1,1,0.44724611848261775,0,False
2024-03-15,3,3,2024-03-15,2,0,0.5049706759932769,1,False
2024-03-15,3,4,2024-03-15,4,0,0.33618231518175823,0,True
2024-03-15,3,5,2024-03-15,3,0,0.635219551144665,1,False
2024-03-15,3,6,2024-03-15,1,1,0.38933202042761,0,False
2024-03-15,3,7,2024-03-15,1,1,0.6026704155180792,1,True
2024-03-15,3,8,2024-03-15,1,1,0.865184810827166,1,True
2024-03-15,3,9,2024-03-15,1,1,0.6984084811685388,1,True
2024-03-15,3,10,2024-03-15,1,1,0.7532128875311659,1,True
2024-03-15,3,11,2024-03-15,1,1,0.8074383585676148,1,True
2024-03-15,3,12,2024-03-15,3,0,0.03441970658314889,0,True
2024-03-16,4,2,2024-03-16,3,0,0.5275585653678316,1,False
2024-03-16,4,3,2024-03-16,1,1,0.4474516312314249,0,False
2024-03-16,4,4,2024-03-16,1,1,0.7372606157348117,1,True
2024-03-16,4,5,2024-03-16,1,1,0.7255127290946016,1,True
2024-03-16,4,6,2024-03-16,2,0,0.558655860356642,1,False
2024-03-16,4,7,2024-03-16,1,1,0.6996507963947228,1,True
2024-03-16,4,8,2024-03-16,1,1,0.8450153757609068,1,True
2024-03-16,4,9,2024-03-16,1,1,0.5326976494876802,1,True
2024-03-16,4,10,2024-03-16,1,1,0.7531879760266794,1,True
2024-03-16,4,11,2024-03-16,1,1,0.8665892351719032,1,True
2024-03-16,4,12,2024-03-16,1,1,0.8045832110007234,1,True
2024-03-18,1,1,2024-03-18,1,1,0.570506700564613,1,True
2024-03-18,1,2,2024-03-18,3,0,0.32792156382603327,0,True
2024-03-18,1,4,2024-03-18,6,0,0.1449477612645769,0,True
2024-03-18,1,5,2024-03-18,2,0,0.3865013923356151,0,True
2024-03-18,1,6,2024-03-18,4,0,0.4060304463430872,0,True
2024-03-18,1,7,2024-03-18,2,0,0.20419373797506218,0,True
2024-03-18,1,8,2024-03-18,1,1,0.5291655656228582,1,True
2024-03-18,1,9,2024-03-18,1,1,0.5815600806707534,1,True
2024-03-18,1,10,2024-03-18,1,1,0.37459644348331245,0,False
2024-03-18,1,11,2024-03-18,4,0,0.8123775704832469,1,False
2024-03-18,1,12,2024-03-18,1,1,0.8799647965445411,1,True
2024-03-19,2,1,2024-03-19,1,1,0.4986388542728879,0,False
2024-03-19,2,2,2024-03-19,5,0,0.21228469403796868,0,True
2024-03-19,2,3,2024-03-19,3,0,0.1742319800703167,0,True
2024-03-19,2,4,2024-03-19,1,1,0.5544062128109991,1,True
2024-03-19,2,5,2024-03-19,5,0,0.09758010669074951,0,True
2024-03-19,2,6,2024-03-19,1,1,0.5166669253271176,1,True
2024-03-19,2,7,2024-03-19,3,0,0.4551954129959021,0,True
2024-03-19,2,8,2024-03-19,1,1,0.7922356308121336,1,True
2024-03-19,2,9,2024-03-19,1,1,0.4392387532399791,0,False
2024-03-19,2,10,2024-03-19,1,1,0.5589257333825198,1,True
2024-03-19,2,11,2024-03-19,1,1,0.25435826841059767,0,False
2024-03-19,2,12,2024-03-19,5,0,0.35710890621607877,0,True
2024-03-21,3,1,2024-03-21,2,0,0.26565698333804755,0,True
2024-03-21,3,2,2024-03-21,1,1,0.38988362626375156,0,False
2024-03-21,3,3,2024-03-21,1,1,0.5918794723760304,1,True
2024-03-21,3,4,2024-03-21,2,0,0.08915723879584216,0,True
2024-03-21,3,5,2024-03-21,2,0,0.3256074017440582,0,True
2024-03-21,3,7,2024-03-21,2,0,0.36252528949317653,0,True
2024-03-21,3,8,2024-03-21,1,1,0.5775253743396593,1,True
2024-03-21,3,9,2024-03-21,1,1,0.6211467030266574,1,True
2024-03-21,3,10,2024-03-21,3,0,0.19233512615446816,0,True
2024-03-21,3,11,2024-03-21,1,1,0.7436738420553045,1,True
2024-03-21,3,12,2024-03-21,1,1,0.8672540174731007,1,True
2024-03-22,4,1,2024-03-22,1,1,0.26738031005328167,0,False
2024-03-22,4,2,2024-03-22,1,1,0.42040958624238217,0,False
2024-03-22,4,3,2024-03-22,2,0,0.11241005120564147,0,True
2024-03-22,4,4,2024-03-22,1,1,0.6770766325831551,1,True
2024-03-22,4,5,2024-03-22,5,0,0.019438077656872634,0,True
2024-03-22,4,6,2024-03-22,2,0,0.3712017594553902,0,True
2024-03-22,4,7,2024-03-22,4,0,0.15869893556371706,0,True
2024-03-22,4,8,2024-03-22,1,1,0.546868684366627,1,True
2024-03-22,4,9,2024-03-22,2,0,0.25362957107938217,0,True
2024-03-22,4,10,2024-03-22,1,1,0.824010671908242,1,True
2024-03-22,4,11,2024-03-22,1,1,0.4483044773681664,0,False
2024-03-22,4,12,2024-03-22,1,1,0.32836930600816533,0,False
2024-03-23,5,1,2024-03-23,2,0,0.26982873407800795,0,True
2024-03-23,5,2,2024-03-23,1,1,0.469428653284053,0,False
2024-03-23,5,3,2024-03-23,1,1,0.2938220371739322,0,False
2024-03-23,5,4,2024-03-23,2,0,0.3776360666328778,0,True
2024-03-23,5,5,2024-03-23,1,1,0.6411017375967031,1,True
2024-03-23,5,6,2024-03-23,1,1,0.6042698124330661,1,True
2024-03-23,5,7,2024-03-23,1,1,0.37006175281905396,0,False
2024-03-23,5,8,2024-03-23,1,1,0.6412610758516416,1,True
2024-03-23,5,9,2024-03-23,1,1,0.5680518598436243,1,True
2024-03-23,5,10,2024-03-23,2,0,0.38717631709937317,0,True
2024-03-23,5,11,2024-03-23,1,1,0.8121714321450363,1,True
2024-03-23,5,12,2024-03-23,1,1,0.6312503036376236,1,True
2024-03-24,6,1,2024-03-24,1,1,0.2710853251464556,0,False
2024-03-24,6,2,2024-03-24,1,1,0.09998877725038717,0,False
2024-03-24,6,3,2024-03-24,1,1,0.4663713321338464,0,False
2024-03-24,6,4,2024-03-24,1,1,0.6619225058873272,1,True
2024-03-24,6,5,2024-03-24,4,0,0.30502600949761527,0,True
2024-03-24,6,6,2024-03-24,1,1,0.6042698124330661,1,True
2024-03-24,6,7,2024-03-24,1,1,0.5399346317049958,1,True
2024-03-24,6,8,2024-03-24,1,1,0.7459195760825283,1,True
2024-03-24,6,9,2024-03-24,1,1,0.4370444179843898,0,False
2024-03-24,6,10,2024-03-24,1,1,0.41307300437678013,0,False
2024-03-24,6,11,2024-03-24,2,0,0.8433295737366173,1,False
2024-03-24,6,12,2024-03-24,1,1,0.8096813267667763,1,True
2024-04-29,1,1,2024-04-29,6,0,0.4692767179443399,0,True
2024-04-29,1,2,2024-04-29,2,0,0.3551557735572757,0,True
2024-04-29,1,3,2024-04-29,4,0,0.23917695934758662,0,True
2024-04-29,1,4,2024-04-29,1,1,0.6167896702675195,1,True
2024-04-29,1,5,2024-04-29,2,0,0.08855548381623828,0,True
2024-04-29,1,6,2024-04-29,2,0,0.48054174361507024,0,True
2024-04-29,1,7,2024-04-29,1,1,0.7246093143716134,1,True
2024-04-29,1,8,2024-04-29,1,1,0.8259810620020107,1,True
2024-04-29,1,10,2024-04-29,2,0,0.192220869529021,0,True
2024-04-29,1,11,2024-04-29,4,0,0.2439611936025115,0,True
2024-04-29,1,12,2024-04-29,2,0,0.7986313009059293,1,False
2024-04-30,2,1,2024-04-30,2,0,0.5141923592566996,1,False
2024-04-30,2,2,2024-04-30,1,1,0.5420871748665789,1,True
2024-04-30,2,3,2024-04-30,1,1,0.5440967373046647,1,True
2024-04-30,2,4,2024-04-30,1,1,0.5640014387926388,1,True
2024-04-30,2,5,2024-04-30,6,0,0.09872382529664009,0,True
2024-04-30,2,6,2024-04-30,1,1,0.6263106184831863,1,True
2024-04-30,2,7,2024-04-30,1,1,0.5741897758383456,1,True
2024-04-30,2,8,2024-04-30,1,1,0.7062095931511736,1,True
2024-04-30,2,9,2024-04-30,3,0,0.23617529984330254,0,True
2024-04-30,2,10,2024-04-30,1,1,0.80801914666828,1,True
2024-04-30,2,11,2024-04-30,2,0,0.44227050608157753,0,True
2024-04-30,2,12,2024-04-30,3,0,0.5072325969409502,1,False
2024-05-01,3,1,2024-05-01,1,1,0.35490617333863794,0,False
2024-05-01,3,2,2024-05-01,1,1,0.26545458407002526,0,False
2024-05-01,3,3,2024-05-01,1,1,0.4096802405688654,0,False
2024-05-01,3,4,2024-05-01,1,1,0.4142784404088555,0,False
2024-05-01,3,5,2024-05-01,3,0,0.23746130845837596,0,True
2024-05-01,3,6,2024-05-01,4,0,0.7560374815786918,1,False
2024-05-01,3,7,2024-05-01,4,0,0.3499371679423839,0,True
2024-05-01,3,8,2024-05-01,4,0,0.15606665185649082,0,True
2024-05-01,3,9,2024-05-01,1,1,0.46004210547321545,0,False
2024-05-01,3,10,2024-05-01,1,1,0.7220820584771904,1,True
2024-05-01,3,11,2024-05-01,1,1,0.361400866299126,0,False
2024-05-01,3,12,2024-05-01,5,0,0.41849200647564533,0,True
2024-05-02,4,1,2024-05-02,2,0,0.029764104428549498,0,True
2024-05-02,4,2,2024-05-02,1,1,0.29964305837848054,0,False
2024-05-02,4,4,2024-05-02,2,0,0.48551261817415015,0,True
2024-05-02,4,5,2024-05-02,1,1,0.32577148075726137,0,False
2024-05-02,4,6,2024-05-02,1,1,0.7779196185486552,1,True
2024-05-02,4,7,2024-05-02,3,0,0.3542136036184678,0,True
2024-05-02,4,8,2024-05-02,1,1,0.6784933094320003,1,True
2024-05-02,4,9,2024-05-02,1,1,0.6345287032911501,1,True
2024-05-02,4,10,2024-05-02,1,1,0.26421804863560555,0,False
2024-05-02,4,12,2024-05-02,1,1,0.4217312970617475,0,False
2024-05-04,1,1,2024-05-04,2,0,0.4714369835695228,0,True
2024-05-04,1,2,2024-05-04,1,1,0.5199324613882399,1,True
2024-05-04,1,3,2024-05-04,2,0,0.3909161545087277,0,True
2024-05-04,1,5,2024-05-04,1,1,0.30633025993088536,0,False
2024-05-04,1,6,2024-05-04,1,1,0.8109375003034375,1,True
2024-05-04,1,7,2024-05-04,1,1,0.651173381269426,1,True
2024-05-04,1,8,2024-05-04,1,1,0.763301221297466,1,True
2024-05-04,1,9,2024-05-04,1,1,0.6568834769113219,1,True
2024-05-04,1,11,2024-05-04,1,1,0.7447024684326975,1,True
2024-05-04,1,12,2024-05-04,1,1,0.7414223748738255,1,True
2024-05-05,2,1,2024-05-05,1,1,0.2440302243395338,0,False
2024-05-05,2,2,2024-05-05,5,0,0.03785879482120726,0,True
2024-05-05,2,3,2024-05-05,1,1,0.5841509091643284,1,True
2024-05-05,2,4,2024-05-05,5,0,0.06415560879678517,0,True
2024-05-05,2,5,2024-05-05,1,1,0.3755745000532424,0,False
2024-05-05,2,6,2024-05-05,2,0,0.47491904662291184,0,True
2024-05-05,2,8,2024-05-05,1,1,0.7623697103261633,1,True
2024-05-05,2,9,2024-05-05,1,1,0.7637274953043902,1,True
2024-05-05,2,10,2024-05-05,2,0,0.4266998994419936,0,True
2024-05-05,2,11,2024-05-05,6,0,0.7534270296912466,1,False
2024-05-05,2,12,2024-05-05,6,0,0.5551824861235984,1,False
2024-05-06,3,1,2024-05-06,2,0,0.26478737157108606,0,True
2024-05-06,3,2,2024-05-06,5,0,0.05935802172624698,0,True
2024-05-06,3,4,2024-05-06,5,0,0.3760209717554914,0,True
2024-05-06,3,5,2024-05-06,1,1,0.42974009274895736,0,False
2024-05-06,3,6,2024-05-06,2,0,0.5278790079202151,1,False
2024-05-06,3,7,2024-05-06,1,1,0.6464920243571965,1,True
2024-05-06,3,8,2024-05-06,1,1,0.6336279395279643,1,True
2024-05-06,3,9,2024-05-06,1,1,0.7975646204242848,1,True
2024-05-06,3,10,2024-05-06,3,0,0.4648372783983498,0,True
2024-05-06,3,11,2024-05-06,1,1,0.6144863735044993,1,True
2024-05-06,3,12,2024-05-06,1,1,0.7159937565038089,1,True
2024-05-07,4,1,2024-05-07,1,1,0.24833996177376416,0,False
2024-05-07,4,2,2024-05-07,2,0,0.5946576398605979,1,False
2024-05-07,4,3,2024-05-07,5,0,0.21461575949833267,0,True
2024-05-07,4,4,2024-05-07,1,1,0.46489825039509725,0,False
2024-05-07,4,5,2024-05-07,1,1,0.6040004457602353,1,True
2024-05-07,4,6,2024-05-07,1,1,0.7483653661833375,1,True
2024-05-07,4,7,2024-05-07,1,1,0.5311188260034599,1,True
2024-05-07,4,8,2024-05-07,1,1,0.7600885985657793,1,True
2024-05-07,4,9,2024-05-07,1,1,0.8374561794402893,1,True
2024-05-07,4,10,2024-05-07,1,1,0.6774247454014093,1,True
2024-05-07,4,11,2024-05-07,2,0,0.739358131763804,1,False
2024-05-07,4,12,2024-05-07,1,1,0.7424530274272462,1,True
2024-05-08,5,1,2024-05-08,1,1,0.07383673797306267,0,False
2024-05-08,5,2,2024-05-08,1,1,0.6526909053649181,1,True
2024-05-08,5,3,2024-05-08,3,0,0.6445499047878193,1,False
2024-05-08,5,4,2024-05-08,1,1,0.7302541301343924,1,True
2024-05-08,5,5,2024-05-08,1,1,0.812588608236648,1,True
2024-05-08,5,6,2024-05-08,5,0,0.14964628276427588,0,True
2024-05-08,5,7,2024-05-08,2,0,0.6179988606328022,1,False
2024-05-08,5,8,2024-05-08,1,1,0.7789205235604704,1,True
2024-05-08,5,9,2024-05-08,1,1,0.49852852659440583,0,False
2024-05-08,5,10,2024-05-08,1,1,0.6637252382456159,1,True
2024-05-08,5,11,2024-05-08,3,0,0.6107885738405906,1,False
2024-05-08,5,12,2024-05-08,1,1,0.6086093984862063,1,True
2024-05-09,6,1,2024-05-09,3,0,0.4892597467516427,0,True
2024-05-09,6,2,2024-05-09,2,0,0.3131219721754396,0,True
2024-05-09,6,3,2024-05-09,1,1,0.6937419514233629,1,True
2024-05-09,6,4,2024-05-09,1,1,0.6462873504258805,1,True
2024-05-09,6,5,2024-05-09,1,1,0.8386448258939901,1,True
2024-05-09,6,6,2024-05-09,1,1,0.6407750164611644,1,True
2024-05-09,6,7,2024-05-09,1,1,0.7562334525648121,1,True
2024-05-09,6,8,2024-05-09,2,0,0.6937198206566515,1,False
2024-05-09,6,9,2024-05-09,1,1,0.7697235669179958,1,True
2024-05-09,6,10,2024-05-09,1,1,0.8403696592137659,1,True
2024-05-09,6,11,2024-05-09,3,0,0.7174781282146787,1,False
2024-05-09,6,12,2024-05-09,2,0,0.7126765641225367,1,False
2024-05-12,1,1,2024-05-12,4,0,0.2246532953945096,0,True
2024-05-12,1,2,2024-05-12,6,0,0.056695928136940146,0,True
