開催日,レース,着,艇,登番,モーター,展示,進入,スタート,boat1_win
2025-04-01,11,4,6,3701,11,6.95,4,0.09,0
2025-04-01,11,5,5,4369,65,6.91,5,0.14,0
2025-04-01,11,6,4,4470,37,6.87,6,0.15,0
2025-04-01,12,1,2,4042,12,6.86,1,0.17,0
2025-04-01,12,2,1,4643,47,6.85,2,0.21,0
2025-04-01,12,3,4,4043,3,6.92,3,0.15,0
2025-04-01,12,4,5,4823,63,6.91,4,0.27,0
2025-04-01,12,5,6,4594,16,6.85,5,0.19,0
2025-04-01,12,6,3,3635,57,6.8,6,0.18,0
2025-04-02,3,1,3,4873,10,6.9,1,0.15,0
2025-04-02,3,2,1,4983,1,6.93,2,0.18,0
2025-04-02,3,3,4,5041,54,6.86,3,0.16,0
2025-04-02,3,4,2,3635,57,6.91,4,0.21,0
2025-04-02,3,5,6,5367,35,6.98,6,0.18,0
2025-04-02,3,6,5,4705,2,7.03,5,0.17,0
2025-04-02,8,1,2,5057,50,6.85,1,0.21,0
2025-04-02,8,2,1,3711,20,6.84,2,0.16,0
2025-04-02,8,3,3,3107,62,6.9,3,0.26,0
2025-04-02,8,4,4,4496,24,6.9,4,0.32,0
2025-04-02,8,5,5,3226,8,6.97,5,0.67,0
2025-04-02,8,6,6,5367,35,6.9,6,0.38,0
2025-04-02,9,1,2,4949,66,6.94,1,0.11,0
2025-04-02,9,2,3,3961,56,6.92,2,0.12,0
2025-04-02,9,3,1,4369,65,6.9,3,0.12,0
2025-04-02,9,4,4,4873,10,6.92,4,0.16,0
2025-04-02,9,5,5,4983,1,6.84,5,0.11,0
2025-04-02,9,6,6,3822,6,6.94,6,0.09,0
2025-04-03,3,1,5,4664,51,6.88,1,0.43,0
2025-04-03,3,2,1,4992,48,6.86,2,0.22,0
2025-04-03,3,3,3,4823,63,6.84,3,0.2,0
2025-04-03,3,4,2,5148,44,6.96,4,0.21,0
2025-04-03,3,5,4,4042,12,6.95,5,0.19,0
2025-04-03,3,6,6,5367,35,6.98,6,0.26,0
2025-04-03,7,1,2,3966,22,6.96,1,0.19,0
2025-04-03,7,2,1,3635,57,6.92,2,0.19,0
2025-04-03,7,3,6,3372,60,6.79,3,0.25,0
2025-04-03,7,4,3,4705,2,6.91,4,0.18,0
2025-04-03,7,5,4,3107,62,6.94,5,0.14,0
2025-04-03,7,6,5,4594,16,6.92,6,0.13,0
2025-04-03,11,1,2,3961,56,6.82,1,0.25,0
2025-04-03,11,2,4,4025,28,6.82,2,0.32,0
2025-04-03,11,3,1,3635,57,6.79,3,0.23,0
2025-04-03,11,4,5,3966,22,6.85,4,0.28,0
2025-04-03,11,5,3,4983,1,6.88,5,0.31,0
2025-04-03,11,6,6,4467,29,6.85,6,0.33,0
2025-04-07,1,1,4,3867,25,6.66,1,0.22,0
2025-04-07,1,2,6,5000,34,6.76,3,0.19,0
2025-04-07,1,3,1,4410,22,6.81,4,0.09,0
2025-04-07,1,4,2,3680,20,6.86,5,0.12,0
2025-04-07,1,5,5,3212,50,6.85,2,0.39,0
2025-04-07,1,6,3,3752,32,6.74,6,0.1,0
2025-04-07,2,1,3,3286,40,6.83,1,0.17,0
2025-04-07,2,2,6,3986,44,6.73,2,0.19,0
2025-04-07,2,3,5,4905,14,6.76,3,0.19,0
2025-04-07,2,4,1,5355,31,6.8,4,0.09,0
2025-04-07,2,5,4,4644,41,6.82,5,0.09,0
2025-04-07,2,6,2,4713,9,6.76,6,0.12,0
2025-04-07,3,1,5,3982,38,6.73,1,0.24,0
2025-04-07,3,2,4,4861,37,6.64,2,0.24,0
2025-04-07,3,3,1,4306,39,6.76,3,0.19,0
2025-04-07,3,4,6,5054,43,6.76,4,0.07,0
2025-04-07,3,5,3,4700,33,6.76,5,0.11,0
2025-04-07,3,6,2,4816,21,6.83,6,0.12,0
2025-04-07,4,1,2,3935,45,6.76,1,0.13,0
2025-04-07,4,2,6,4943,2,6.77,2,0.19,0
2025-04-07,4,3,3,4695,11,6.68,3,0.18,0
2025-04-07,4,4,1,4835,8,6.85,4,0.11,0
2025-04-07,4,5,4,3997,36,6.68,5,0.12,0
2025-04-07,4,6,5,4281,59,6.86,6,0.13,0
2025-04-07,7,1,3,4905,14,6.73,1,0.11,0
2025-04-07,7,2,5,4442,61,6.84,2,0.15,0
2025-04-07,7,3,6,4836,16,6.72,3,0.24,0
2025-04-07,7,4,4,3982,38,6.76,4,0.09,0
2025-04-07,7,5,1,3873,57,6.74,5,0.05,0
2025-04-07,7,6,2,3876,7,6.59,6,0.04,0
2025-04-07,11,1,3,4700,33,6.75,1,0.19,0
2025-04-07,11,2,4,4852,65,6.79,2,0.18,0
2025-04-07,11,3,6,4438,23,6.75,3,0.19,0
2025-04-07,11,4,1,3873,57,6.82,4,0.12,0
2025-04-07,11,5,2,4695,11,6.75,5,0.18,0
2025-04-07,11,6,5,4410,22,6.8,6,0.19,0
2025-04-08,1,1,2,3567,60,6.86,1,0.15,0
2025-04-08,1,2,3,4836,16,6.94,2,0.17,0
2025-04-08,1,3,6,4162,15,6.96,3,0.19,0
2025-04-08,1,4,1,4861,37,6.81,4,0.13,0
2025-04-08,1,5,4,3631,13,6.85,5,0.21,0
2025-04-08,1,6,5,3286,40,6.94,6,0.23,0
2025-04-08,5,1,2,4861,37,6.8,1,0.09,0
2025-04-08,5,2,3,4281,59,6.97,2,0.06,0
2025-04-08,5,3,4,3873,57,6.94,3,0.07,0
2025-04-08,5,4,1,3997,36,6.88,4,0.12,0
2025-04-08,5,5,6,4410,22,6.97,5,0.12,0
2025-04-08,5,6,5,3489,17,6.95,6,0.16,0
2025-04-08,7,1,4,4835,8,6.81,1,0.19,0
2025-04-08,7,2,2,3546,53,6.87,2,0.15,0
2025-04-08,7,3,1,3876,7,6.68,3,0.16,0
2025-04-08,7,4,3,4162,15,6.77,4,0.15,0
2025-04-08,7,5,5,4442,61,6.75,5,0.17,0
2025-04-08,7,6,6,4438,23,6.86,6,0.18,0
2025-04-08,8,1,2,3562,28,6.78,1,0.08,0
2025-04-08,8,2,5,4695,11,6.76,2,0.1,0
2025-04-08,8,3,4,3986,44,6.8,3,0.11,0
2025-04-08,8,4,3,4852,65,6.78,4,0.14,0
2025-04-08,8,5,1,4836,16,6.75,5,0.17,0
2025-04-08,8,6,6,5054,43,6.73,6,0.14,0
2025-04-08,9,1,2,4231,49,6.77,1,0.2,0
2025-04-08,9,2,6,3212,50,6.85,2,0.26,0
2025-04-08,9,3,1,4713,9,6.76,3,0.13,0
2025-04-08,9,4,5,3631,13,6.73,4,0.13,0
2025-04-08,9,5,4,4405,63,6.8,5,0.12,0
2025-04-08,9,6,3,4150,62,6.84,6,0.14,0
2025-04-09,4,1,6,3986,44,6.81,1,0.19,0
2025-04-09,4,2,1,4644,41,6.89,2,0.16,0
2025-04-09,4,3,2,3286,40,6.96,3,0.17,0
2025-04-09,4,4,4,4700,33,6.92,4,0.27,0
2025-04-09,4,5,3,3935,45,6.88,5,0.19,0
2025-04-09,4,6,5,3680,20,6.9,6,0.2,0
2025-04-09,7,1,2,3546,53,6.86,1,0.2,0
2025-04-09,7,2,1,4816,21,6.93,3,0.17,0
2025-04-09,7,3,5,4214,64,6.89,4,0.14,0
2025-04-09,7,4,4,4306,39,6.85,5,0.08,0
2025-04-09,7,5,3,4772,58,6.82,6,0.07,0
2025-04-09,7,6,6,3297,26,6.81,2,0.27,0
2025-04-09,9,1,2,4852,65,6.85,1,0.17,0
2025-04-09,9,2,5,3680,20,6.95,2,0.16,0
2025-04-09,9,3,4,3982,38,6.92,3,0.12,0
2025-04-09,9,4,1,3876,7,6.76,4,0.06,0
2025-04-09,9,5,6,5355,31,6.79,5,0.06,0
2025-04-09,9,6,3,4150,62,6.9,6,0.09,0
2025-04-09,11,1,5,4352,4,6.81,1,0.09,0
2025-04-09,11,2,2,3562,28,6.93,2,0.18,0
2025-04-09,11,3,6,4231,49,6.84,3,0.22,0
2025-04-09,11,4,1,4644,41,6.92,4,0.15,0
2025-04-09,11,5,4,4214,64,6.92,5,0.16,0
2025-04-09,11,6,3,5000,34,6.87,6,0.13,0
2025-04-10,1,1,2,3212,50,6.78,1,0.1,0
2025-04-10,1,2,1,3935,45,6.74,2,0.07,0
2025-04-10,1,3,5,3546,53,6.77,3,0.33,0
2025-04-10,1,4,6,4836,16,6.78,4,0.12,0
2025-04-10,1,5,3,4943,2,6.76,5,0.09,0
2025-04-10,1,6,4,3631,13,6.74,6,0.21,0
2025-04-10,3,1,4,4405,63,6.74,1,0.21,0
2025-04-10,3,2,3,3297,26,6.73,2,0.18,0
2025-04-10,3,3,5,5054,43,6.71,3,0.21,0
2025-04-10,3,4,2,4644,41,6.71,4,0.11,0
2025-04-10,3,5,1,4816,21,6.82,5,0.05,0
2025-04-10,3,6,6,3982,38,6.73,6,0.07,0
2025-04-10,6,1,2,4610,27,6.73,1,0.17,0
2025-04-10,6,2,1,3631,13,6.78,2,0.14,0
2025-04-10,6,3,3,4442,61,6.77,3,0.12,0
2025-04-10,6,4,6,4713,9,6.77,4,0.11,0
2025-04-10,6,5,4,3680,20,6.71,5,0.16,0
2025-04-10,6,6,5,4835,8,6.78,6,0.15,0
2025-04-10,10,1,2,4214,64,6.97,1,0.05,0
2025-04-10,10,2,4,3567,60,6.91,2,0.09,0
2025-04-10,10,3,1,4352,4,6.93,3,0.07,0
2025-04-10,10,4,6,4442,61,6.93,4,0.08,0
2025-04-10,10,5,5,3546,53,6.99,5,0.01,0
2025-04-10,10,6,3,4150,62,6.93,6,0.12,0
2025-04-11,2,1,2,3297,26,6.69,1,0.17,0
2025-04-11,2,2,6,3212,50,6.8,2,0.13,0
2025-04-11,2,3,3,3935,45,6.69,3,0.14,0
2025-04-11,2,4,1,4281,59,6.71,4,0.08,0
2025-04-11,2,5,4,3873,57,6.7,5,0.08,0
2025-04-11,2,6,5,3997,36,6.73,6,0.15,0
2025-04-11,3,1,4,4943,2,6.69,3,0.22,0
2025-04-11,3,2,1,3562,28,6.76,1,0.12,0
2025-04-11,3,3,2,4438,23,6.69,2,0.12,0
2025-04-11,3,4,5,3631,13,6.71,4,0.23,0
2025-04-11,3,5,3,4306,39,6.71,5,0.21,0
2025-04-11,3,6,6,4644,41,6.75,6,0.15,0
2025-04-11,6,1,2,4700,33,6.74,1,0.1,0
2025-04-11,6,2,1,3867,25,6.76,2,0.1,0
2025-04-11,6,3,3,3489,17,6.78,3,0.12,0
2025-04-11,6,4,4,4214,64,6.8,4,0.22,0
2025-04-11,6,5,5,5355,31,6.74,5,0.23,0
2025-04-11,6,6,6,3286,40,6.79,6,0.29,0
2025-04-11,11,1,2,3876,7,6.67,3,0.31,0
2025-04-11,11,2,1,4306,39,6.79,1,0.21,0
2025-04-11,11,3,3,4281,59,6.9,2,0.19,0
2025-04-11,11,4,6,4861,37,6.75,4,0.25,0
2025-04-11,11,5,4,4700,33,6.79,5,0.24,0
2025-04-11,11,6,5,3546,53,6.84,6,0.21,0
2025-04-11,12,1,6,4214,64,6.72,1,0.16,0
2025-04-11,12,2,3,4610,27,6.8,2,0.17,0
2025-04-11,12,3,2,3982,38,6.8,3,0.21,0
2025-04-11,12,4,5,4905,14,6.82,4,0.21,0
2025-04-11,12,5,4,4438,23,6.81,5,0.15,0
2025-04-11,12,6,1,4442,61,6.81,6,0.18,0
2025-04-12,1,1,3,3867,25,6.78,1,0.17,0
2025-04-12,1,2,2,3680,20,6.74,2,0.22,0
2025-04-12,1,3,5,3986,44,6.77,3,0.19,0
2025-04-12,1,4,1,3567,60,6.74,5,0.12,0
2025-04-12,1,5,6,3212,50,6.85,4,0.18,0
2025-04-12,1,6,4,3286,40,6.76,6,0.23,0
2025-04-12,2,1,2,3631,13,6.74,1,0.21,0
2025-04-12,2,2,1,4214,64,6.82,4,0.11,0
2025-04-12,2,3,5,4905,14,6.79,2,0.23,0
2025-04-12,2,4,4,3297,26,6.67,3,0.21,0
2025-04-12,2,5,3,3873,57,6.76,5,0.08,0
2025-04-12,2,6,6,5355,31,6.79,6,0.14,0
2025-04-12,5,1,2,4231,49,6.74,1,0.08,0
2025-04-12,5,2,1,3546,53,6.72,2,0.19,0
2025-04-12,5,3,5,4162,15,6.71,3,0.16,0
2025-04-12,5,4,3,4281,59,6.79,4,0.15,0
2025-04-12,5,5,4,4713,9,6.69,5,0.18,0
2025-04-12,5,6,6,4816,21,6.77,6,0.22,0
2025-04-12,6,1,2,3251,19,6.72,1,0.16,0
2025-04-12,6,2,5,3752,32,6.74,2,0.15,0
2025-04-12,6,3,1,3876,7,6.66,3,0.21,0
2025-04-12,6,4,3,4852,65,6.76,4,0.19,0
2025-04-12,6,5,4,3680,20,6.76,5,0.34,0
2025-04-12,6,6,6,4905,14,6.78,6,0.31,0
2025-04-12,10,1,2,4644,41,6.68,1,0.12,0
2025-04-12,10,2,1,3876,7,6.64,2,0.14,0
2025-04-12,10,3,4,4281,59,6.83,3,0.12,0
2025-04-12,10,4,6,3251,19,6.73,4,0.18,0
2025-04-12,10,5,5,5000,34,6.76,5,0.13,0
2025-04-12,10,6,3,4231,49,6.83,6,0.15,0
2025-04-12,12,1,3,4442,61,6.8,1,0.09,0
2025-04-12,12,2,5,3297,26,6.77,2,0.25,0
2025-04-12,12,3,6,4410,22,6.81,3,0.15,0
2025-04-12,12,4,4,3631,13,6.71,4,0.11,0
2025-04-12,12,5,2,4861,37,6.61,5,0.04,0
2025-04-12,12,6,1,4150,62,6.77,6,0.08,0
2025-04-13,2,1,4,4861,37,6.74,2,0.21,0
2025-04-13,2,2,6,4306,39,6.8,1,0.24,0
2025-04-13,2,3,5,4405,63,6.77,3,0.29,0
2025-04-13,2,4,1,3752,32,6.8,4,0.12,0
2025-04-13,2,5,2,3567,60,6.8,5,0.13,0
2025-04-13,2,6,3,4214,64,6.88,6,0.18,0
2025-04-13,4,1,3,4835,8,6.85,1,0.12,0
2025-04-13,4,2,1,5000,34,6.8,2,0.09,0
2025-04-13,4,3,2,5054,43,6.82,3,0.16,0
2025-04-13,4,4,4,3982,38,6.84,4,0.14,0
2025-04-13,4,5,5,4442,61,6.78,5,0.23,0
2025-04-13,4,6,6,3631,13,6.7,6,0.19,0
2025-04-13,8,1,2,4700,33,6.82,1,0.09,0
2025-04-13,8,2,1,4438,23,6.8,2,0.11,0
2025-04-13,8,3,3,3752,32,6.73,3,0.15,0
2025-04-13,8,4,4,4214,64,6.82,4,0.22,0
2025-04-13,8,5,5,4162,15,6.79,5,0.23,0
2025-04-13,8,6,6,3286,40,6.82,6,0.29,0
2025-04-13,12,1,4,4816,21,6.8,1,0.15,0
2025-04-13,12,2,1,3997,36,6.74,2,0.19,0
2025-04-13,12,3,3,3876,7,6.67,3,0.19,0
2025-04-13,12,4,6,4644,41,6.77,4,0.12,0
2025-04-13,12,5,2,4713,9,6.81,5,0.15,0
2025-04-13,12,6,5,3873,57,6.82,6,0.19,0
2025-04-16,1,1,6,5215,9,6.87,1,0.31,0
2025-04-16,1,2,1,4103,1,6.99,2,0.25,0
2025-04-16,1,3,2,3527,40,6.98,4,0.27,0
2025-04-16,1,4,5,4952,39,6.85,5,0.32,0
2025-04-16,1,5,3,3455,48,6.92,6,0.22,0
2025-04-16,1,6,4,4301,56,6.96,3,0.16,0
2025-04-16,9,1,2,4210,66,6.94,1,0.13,0
2025-04-16,9,2,3,4263,46,6.96,2,0.15,0
2025-04-16,9,3,6,4131,54,6.9,3,0.21,0
2025-04-16,9,4,1,4276,47,6.93,4,0.1,0
2025-04-16,9,5,5,4506,20,6.93,5,0.14,0
2025-04-16,9,6,4,3618,15,6.92,6,0.23,0
2025-04-16,10,1,3,4161,13,6.81,1,0.42,0
2025-04-16,10,2,6,4239,24,6.94,3,0.26,0
2025-04-16,10,3,2,4140,38,6.98,4,0.26,0
2025-04-16,10,4,1,3920,50,6.91,2,0.28,0
2025-04-16,10,5,5,3975,21,6.87,5,0.25,0
2025-04-16,10,6,4,3702,58,6.92,6,0.32,0
2025-04-16,12,1,2,3897,37,6.95,1,0.19,0
2025-04-16,12,2,1,4074,31,7.01,2,0.21,0
2025-04-16,12,3,5,3576,6,6.87,3,0.18,0
2025-04-16,12,4,4,4939,44,6.87,4,0.19,0
2025-04-16,12,5,6,4488,10,6.9,5,0.17,0
2025-04-16,12,6,3,4590,11,6.95,6,0.16,0
2025-04-17,2,1,4,4213,23,6.92,1,0.17,0
2025-04-17,2,2,3,4714,29,6.99,3,0.26,0
2025-04-17,2,3,1,4301,56,6.91,2,0.15,0
2025-04-17,2,4,6,3893,2,6.93,4,0.18,0
2025-04-17,2,5,5,3915,18,6.93,5,0.21,0
2025-04-17,2,6,2,4488,10,6.95,6,0.2,0
2025-04-17,4,1,5,4252,25,6.94,1,0.2,0
2025-04-17,4,2,4,4725,65,6.92,2,0.26,0
2025-04-17,4,3,3,4210,66,6.96,3,0.17,0
2025-04-17,4,4,2,4319,5,6.93,4,0.21,0
2025-04-17,4,5,1,5215,9,6.92,5,0.22,0
2025-04-17,4,6,6,4408,55,6.93,6,0.2,0
2025-04-17,7,1,3,4301,56,6.94,1,0.13,0
2025-04-17,7,2,1,4140,38,7.0,2,0.17,0
2025-04-17,7,3,2,4625,51,6.91,3,0.13,0
2025-04-17,7,4,5,5299,4,6.95,6,0.28,0
2025-04-17,7,5,4,4590,11,6.92,4,0.12,0
2025-04-17,7,6,6,4276,47,6.91,5,0.24,0
2025-04-17,9,1,4,4925,62,6.82,1,0.12,0
2025-04-17,9,2,6,4529,27,6.89,2,0.09,0
2025-04-17,9,3,5,4518,3,6.81,3,0.24,0
2025-04-17,9,4,1,4210,66,7.0,5,0.08,0
2025-04-17,9,5,2,4952,39,6.91,6,0.11,0
2025-04-17,9,6,3,3897,37,6.91,4,0.21,0
2025-04-17,11,1,2,3576,6,6.89,1,0.09,0
2025-04-17,11,2,1,4488,10,6.98,2,0.11,0
2025-04-17,11,3,6,4319,5,6.95,3,0.19,0
2025-04-17,11,4,3,4161,13,6.94,4,0.26,0
2025-04-17,11,5,4,4140,38,7.02,5,0.19,0
2025-04-17,11,6,5,4263,46,7.02,6,0.13,0
2025-04-18,3,1,3,4714,29,6.89,1,0.14,0
2025-04-18,3,2,1,4939,44,6.87,2,0.15,0
2025-04-18,3,3,6,5215,9,6.81,6,0.19,0
2025-04-18,3,4,2,5085,41,6.91,3,0.15,0
2025-04-18,3,5,4,4263,46,6.95,4,0.09,0
2025-04-18,3,6,5,4252,25,6.88,5,0.14,0
2025-04-18,4,1,4,4408,55,6.87,1,0.07,0
2025-04-18,4,2,1,4074,31,6.84,2,0.11,0
2025-04-18,4,3,2,4952,39,6.88,3,0.13,0
2025-04-18,4,4,5,4708,52,6.95,4,0.16,0
2025-04-18,4,5,3,3611,43,6.93,5,0.21,0
2025-04-18,4,6,6,4131,54,6.97,6,0.19,0
2025-04-18,5,1,2,3893,2,6.98,1,0.09,0
2025-04-18,5,2,5,3920,50,7.03,2,0.13,0
2025-04-18,5,3,1,4260,30,7.04,3,0.15,0
2025-04-18,5,4,3,4506,20,6.99,4,0.1,0
2025-04-18,5,5,4,3897,37,6.89,5,0.13,0
2025-04-18,5,6,6,4319,5,6.91,6,0.32,0
2025-04-18,7,1,6,5299,4,6.96,1,0.19,0
2025-04-18,7,2,3,4210,66,6.97,2,0.22,0
2025-04-18,7,3,5,4714,29,7.03,3,0.22,0
2025-04-18,7,4,4,4725,65,6.99,4,0.19,0
2025-04-18,7,5,1,3576,6,6.94,5,0.16,0
2025-04-18,7,6,2,3975,21,6.93,6,0.15,0
2025-04-18,8,1,2,4140,38,7.03,1,0.17,0
2025-04-18,8,2,5,4925,62,6.94,2,0.15,0
2025-04-18,8,3,1,4529,27,6.91,3,0.1,0
2025-04-18,8,4,3,3611,43,6.93,4,0.11,0
2025-04-18,8,5,4,3527,40,7.01,5,0.13,0
2025-04-18,8,6,6,5215,9,6.91,6,0.17,0
2025-04-18,9,1,2,4260,30,6.98,1,0.16,0
2025-04-18,9,2,1,4590,11,6.88,2,0.11,0
2025-04-18,9,3,3,4488,10,7.01,3,0.09,0
2025-04-18,9,4,4,4408,55,6.95,4,0.17,0
2025-04-18,9,5,5,5114,63,6.94,5,0.19,0
2025-04-18,9,6,6,3455,48,6.86,6,0.19,0
2025-04-19,4,1,2,3455,48,7.01,1,0.06,0
2025-04-19,4,2,1,4276,47,6.93,2,0.04,0
2025-04-19,4,3,3,4894,7,6.94,3,0.09,0
2025-04-19,4,4,4,4714,29,7.02,4,0.16,0
2025-04-19,4,5,6,3975,21,6.94,5,0.16,0
2025-04-19,4,6,5,4140,38,7.0,6,0.15,0
2025-04-19,5,1,3,4263,46,6.92,2,0.1,0
2025-04-19,5,2,1,4301,56,6.98,1,0.15,0
2025-04-19,5,3,5,4725,65,6.97,3,0.43,0
2025-04-19,5,4,2,4590,11,6.91,4,0.1,0
2025-04-19,5,5,6,4939,44,7.01,5,0.11,0
2025-04-19,5,6,4,4625,51,6.9,6,0.07,0
2025-04-19,7,1,2,4151,60,6.86,1,0.13,0
2025-04-19,7,2,1,3897,37,6.94,2,0.14,0
2025-04-19,7,3,3,3576,6,6.96,3,0.15,0
2025-04-19,7,4,6,4408,55,6.9,4,0.15,0
2025-04-19,7,5,4,4213,23,6.97,5,0.14,0
2025-04-19,7,6,5,4529,27,6.99,6,0.19,0
2025-04-20,1,1,2,4894,7,6.9,1,0.19,0
2025-04-20,1,2,1,4725,65,6.9,2,0.13,0
2025-04-20,1,3,3,5114,63,6.86,3,0.14,0
2025-04-20,1,4,5,4952,39,6.84,4,0.21,0
2025-04-20,1,5,4,4252,25,6.87,5,0.23,0
2025-04-20,1,6,6,5215,9,6.81,6,0.24,0
2025-04-20,6,1,2,3618,15,6.93,1,0.16,0
2025-04-20,6,2,6,4213,23,7.04,2,0.16,0
2025-04-20,6,3,1,3975,21,6.93,3,0.09,0
2025-04-20,6,4,5,4161,13,6.94,4,0.08,0
2025-04-20,6,5,4,3893,2,7.0,5,0.13,0
2025-04-20,6,6,3,4708,52,7.02,6,0.12,0
2025-04-20,9,1,3,4488,10,6.92,1,0.16,0
2025-04-20,9,2,2,4939,44,6.96,2,0.21,0
2025-04-20,9,3,5,3527,40,7.0,3,0.37,0
2025-04-20,9,4,4,4210,66,7.05,4,0.38,0
2025-04-20,9,5,6,4301,56,7.03,5,0.35,0
2025-04-20,9,6,1,4506,20,6.91,6,0.16,0
2025-04-20,11,1,6,4590,11,6.9,1,0.12,0
2025-04-20,11,2,2,3897,37,6.91,2,0.19,0
2025-04-20,11,3,1,4276,47,6.83,3,0.13,0
2025-04-20,11,4,3,3975,21,6.89,4,0.19,0
2025-04-20,11,5,5,4140,38,6.99,5,0.2,0
2025-04-20,11,6,4,4263,46,6.9,6,0.23,0
2025-04-21,1,1,2,4708,52,6.9,1,0.27,0
2025-04-21,1,2,3,4252,25,6.81,2,0.24,0
2025-04-21,1,3,5,4213,23,6.94,3,0.21,0
2025-04-21,1,4,1,4429,61,6.87,4,0.22,0
2025-04-21,1,5,4,5085,41,6.93,5,0.26,0
2025-04-21,1,6,6,5215,9,6.86,6,0.27,0
2025-04-21,2,1,6,5114,63,6.8,1,0.17,0
2025-04-21,2,2,5,3893,2,6.93,3,0.28,0
2025-04-21,2,3,1,4131,54,6.85,4,0.15,0
2025-04-21,2,4,4,3920,50,6.94,2,0.2,0
2025-04-21,2,5,2,3611,43,6.88,5,0.15,0
2025-04-21,2,6,3,4894,7,6.9,6,0.21,0
2025-04-21,6,1,6,4210,66,6.94,1,0.19,0
2025-04-21,6,2,3,4894,7,6.96,2,0.18,0
2025-04-21,6,3,1,4074,31,6.89,3,0.14,0
2025-04-21,6,4,2,4263,46,7.02,4,0.11,0
2025-04-21,6,5,5,4131,54,6.9,5,0.15,0
2025-04-21,6,6,4,4429,61,6.95,6,0.31,0
2025-04-21,7,1,5,5218,35,6.86,1,0.07,0
2025-04-21,7,2,1,4590,11,6.83,2,0.14,0
2025-04-21,7,3,6,4714,29,6.97,3,0.17,0
2025-04-21,7,4,3,3893,2,6.97,4,0.17,0
2025-04-21,7,5,4,4213,23,6.93,5,0.21,0
2025-04-21,7,6,2,3611,43,6.91,6,0.23,0
2025-04-21,8,1,2,4140,38,6.93,1,0.11,0
2025-04-21,8,2,1,4319,5,6.96,2,0.12,0
2025-04-21,8,3,3,3920,50,6.79,3,0.12,0
2025-04-21,8,4,6,4925,62,6.91,4,0.12,0
2025-04-21,8,5,4,4408,55,6.94,5,0.12,0
2025-04-21,8,6,5,4301,56,6.99,6,0.18,0
2025-04-21,10,1,2,4488,10,6.91,1,0.21,0
2025-04-21,10,2,3,3975,21,6.88,2,0.2,0
2025-04-21,10,3,1,4263,46,6.93,3,0.15,0
2025-04-21,10,4,4,3527,40,7.02,4,0.15,0
2025-04-21,10,5,6,4708,52,6.95,5,0.15,0
2025-04-21,10,6,5,4625,51,6.96,6,0.18,0
2025-04-21,12,1,5,3576,6,6.89,1,0.29,0
2025-04-21,12,2,1,4276,47,6.8,2,0.16,0
2025-04-21,12,3,2,4506,20,6.94,3,0.16,0
2025-04-21,12,4,4,4939,44,6.98,4,0.21,0
2025-04-21,12,5,3,3897,37,6.91,5,0.23,0
2025-04-21,12,6,6,4151,60,6.93,6,0.19,0
2025-04-28,1,1,4,4220,30,6.71,1,0.26,0
2025-04-28,1,2,1,5229,44,6.71,2,0.15,0
2025-04-28,1,3,3,4100,32,6.75,3,0.15,0
2025-04-28,1,4,5,5271,54,6.71,5,0.19,0
2025-04-28,1,5,6,5324,29,6.72,6,0.24,0
2025-04-28,1,6,2,3778,62,6.77,4,0.25,0
2025-04-28,2,1,4,3518,55,6.69,1,0.18,0
2025-04-28,2,2,1,4957,45,6.67,2,0.19,0
2025-04-28,2,3,2,4753,49,6.74,3,0.23,0
2025-04-28,2,4,5,4720,1,6.74,4,0.31,0
2025-04-28,2,5,6,4572,33,6.84,6,0.19,0
2025-04-28,2,6,3,3813,58,6.82,5,0.18,0
2025-04-28,3,1,6,4367,2,6.75,1,0.34,0
2025-04-28,3,2,1,4533,51,6.69,3,0.13,0
2025-04-28,3,3,3,4819,12,6.77,4,0.12,0
2025-04-28,3,4,4,4487,57,6.67,5,0.11,0
2025-04-28,3,5,5,5153,3,6.76,6,0.13,0
2025-04-28,3,6,2,4677,35,6.78,2,0.2,0
2025-04-28,5,1,2,4039,64,6.87,1,0.04,0
2025-04-28,5,2,3,5206,6,6.8,2,0.08,0
2025-04-28,5,3,1,4076,14,6.78,3,0.14,0
2025-04-28,5,4,4,5131,22,6.78,4,0.18,0
2025-04-28,5,5,6,4589,4,6.77,5,0.19,0
2025-04-28,5,6,5,4514,8,6.86,6,0.17,0
2025-04-28,6,1,2,4561,7,6.69,1,0.21,0
2025-04-28,6,2,5,4902,16,6.75,2,0.16,0
2025-04-28,6,3,1,4928,48,6.75,3,0.16,0
2025-04-28,6,4,3,5111,66,6.77,4,0.17,0
2025-04-28,6,5,4,5271,54,6.73,5,0.17,0
2025-04-28,6,6,6,4204,50,6.73,6,0.22,0
2025-04-28,11,1,2,4677,35,6.67,1,0.12,0
2025-04-28,11,2,4,5111,66,6.7,3,0.14,0
2025-04-28,11,3,3,4589,4,6.73,2,0.15,0
2025-04-28,11,4,1,4957,45,6.69,4,0.12,0
2025-04-28,11,5,5,4449,38,6.71,5,0.14,0
2025-04-28,11,6,6,4100,32,6.77,6,0.22,0
2025-04-29,1,1,2,3778,62,6.69,1,0.08,0
2025-04-29,1,2,3,5131,22,6.74,2,0.18,0
2025-04-29,1,3,1,4220,30,6.7,3,0.21,0
2025-04-29,1,4,4,4902,16,6.7,4,0.3,0
2025-04-29,1,5,5,4495,24,6.72,5,0.28,0
2025-04-29,1,6,6,3981,36,6.67,6,0.28,0
