venue,year,month,start_day,grade,race_name
徳山,2014,2,2,G3,Ｇ３徳山新鋭リーグ戦
徳山,2014,5,14,G3,Ｇ３スポーツニッポン杯争奪　オールレディース戦
徳山,2014,10,14,G3,Ｇ３サッポロビールカップ
