開催日,日目,レース,天気,風向,風速,波高
2018-01-25,6,6,晴,西,7,7
2018-01-25,6,7,晴,西,7,7
2018-01-25,6,8,晴,西,6,6
2018-01-25,6,9,晴,西,8,8
2018-01-25,6,10,晴,西,8,8
2018-01-25,6,11,晴,西,8,8
2018-01-25,6,12,晴,西,8,8
2018-01-29,1,1,曇り,西,6,6
2018-01-29,1,3,曇り,北西,7,7
2018-01-29,1,4,晴,北西,8,8
2018-01-29,1,5,晴,北西,8,8
2018-01-29,1,6,晴,北西,8,8
2018-01-29,1,7,晴,北西,8,8
2018-01-29,1,8,晴,北西,9,9
2018-01-29,1,9,晴,北西,8,8
2018-01-29,1,10,晴,北西,8,8
2018-01-29,1,11,晴,北西,7,7
2018-01-30,2,1,晴,南西,3,3
2018-01-30,2,2,晴,南西,3,3
2018-01-30,2,3,晴,南西,3,3
2018-01-30,2,4,晴,南西,3,3
2018-01-30,2,5,曇り,西,4,4
2018-01-30,2,6,曇り,西,4,4
2018-01-30,2,7,曇り,西,4,4
2018-01-30,2,8,曇り,西,4,4
2018-01-30,2,9,曇り,西,3,3
2018-01-30,2,10,曇り,西,3,3
2018-01-30,2,11,曇り,西,3,3
2018-01-30,2,12,曇り,北西,3,3
2018-01-31,3,1,晴,南西,2,2
2018-01-31,3,2,晴,南西,2,2
2018-01-31,3,4,晴,南西,1,1
2018-01-31,3,5,晴,南西,1,1
2018-01-31,3,6,晴,南西,1,1
2018-01-31,3,7,晴,南西,1,1
2018-01-31,3,9,晴,南西,1,1
2018-01-31,3,10,晴,東,1,1
2018-01-31,3,11,晴,東,2,2
2018-01-31,3,12,晴,東,3,3
2018-02-01,4,1,雨,北,1,1
2018-02-01,4,2,雨,北,1,1
2018-02-01,4,3,曇り,北,1,1
2018-02-01,4,4,曇り,北東,1,1
2018-02-01,4,5,曇り,東,1,1
2018-02-01,4,6,晴,南東,2,2
2018-02-01,4,7,晴,南東,2,2
2018-02-01,4,8,晴,南東,2,2
2018-02-01,4,9,晴,南東,1,1
2018-02-01,4,10,晴,南東,1,1
2018-02-01,4,11,晴,南東,1,1
2018-02-01,4,12,晴,南東,1,1
2018-02-02,5,1,晴,西,2,2
2018-02-02,5,2,晴,西,1,1
2018-02-02,5,3,晴,西,2,2
2018-02-02,5,4,曇り,西,1,1
2018-02-02,5,6,曇り,南西,1,1
2018-02-02,5,7,曇り,南西,1,1
2018-02-02,5,9,曇り,南西,1,1
2018-02-02,5,10,曇り,南西,1,1
2018-02-02,5,11,曇り,南,1,1
2018-02-02,5,12,曇り,南,1,1
2018-02-03,6,1,曇り,南西,3,3
2018-02-03,6,3,曇り,西,2,2
2018-02-03,6,4,曇り,西,2,2
2018-02-03,6,5,曇り,南西,3,3
2018-02-03,6,7,曇り,南西,2,2
2018-02-03,6,10,曇り,西,5,5
2018-02-03,6,11,曇り,西,5,5
2018-02-03,6,12,曇り,西,4,4
2018-02-04,7,1,晴,西,6,6
2018-02-04,7,2,晴,西,6,6
2018-02-04,7,3,晴,西,6,6
2018-02-04,7,4,晴,南西,6,6
2018-02-04,7,5,晴,西,6,6
2018-02-04,7,6,晴,西,7,7
2018-02-04,7,8,晴,西,7,7
2018-02-04,7,9,晴,西,7,7
2018-02-04,7,10,晴,西,7,7
2018-02-04,7,11,晴,西,8,8
2018-02-04,7,12,晴,西,6,6
2018-02-09,1,1,晴,北,3,3
2018-02-09,1,2,晴,北,3,3
2018-02-09,1,3,晴,北,3,3
2018-02-09,1,4,晴,北,3,3
2018-02-09,1,5,晴,北,2,2
2018-02-09,1,6,晴,東,2,2
2018-02-09,1,7,晴,東,1,1
2018-02-09,1,8,晴,東,1,1
2018-02-09,1,9,晴,東,1,1
2018-02-09,1,10,晴,東,1,1
2018-02-10,2,1,雨,北西,1,1
2018-02-10,2,2,雨,北西,1,1
2018-02-10,2,3,雨,北西,2,2
2018-02-10,2,4,雨,北,3,3
2018-02-10,2,5,雨,北,2,2
2018-02-10,2,6,雨,南,3,3
2018-02-10,2,7,雨,南,1,1
2018-02-10,2,8,雨,南,1,1
2018-02-10,2,10,曇り,南西,2,2
2018-02-10,2,11,曇り,南西,2,2
2018-02-10,2,12,曇り,南西,1,1
2018-02-11,3,1,晴,西,7,7
2018-02-11,3,2,晴,西,7,7
2018-02-11,3,3,晴,西,7,7
2018-02-11,3,4,晴,西,7,7
2018-02-11,3,5,曇り,西,7,7
2018-02-11,3,6,晴,西,8,8
2018-02-11,3,7,曇り,西,8,8
2018-02-11,3,8,晴,西,8,8
2018-02-11,3,9,晴,西,8,8
2018-02-11,3,10,晴,西,7,7
2018-02-11,3,11,晴,西,6,6
2018-02-11,3,12,晴,西,6,6
2018-02-12,4,1,晴,西,4,4
2018-02-12,4,2,晴,西,5,5
2018-02-12,4,3,曇り,西,5,5
2018-02-12,4,4,曇り,西,5,5
2018-02-12,4,5,雪,南西,4,4
2018-02-12,4,6,雪,西,4,4
2018-02-12,4,7,雪,西,3,3
2018-02-12,4,9,雪,南西,2,2
2018-02-12,4,10,雪,南西,1,1
2018-02-12,4,11,曇り,南西,1,1
2018-02-12,4,12,曇り,東,1,1
2018-02-13,5,1,曇り,西,5,5
2018-02-13,5,2,雪,西,5,5
2018-02-13,5,3,晴,西,5,5
2018-02-13,5,4,晴,西,5,5
2018-02-13,5,5,晴,西,5,5
2018-02-13,5,6,晴,西,5,5
2018-02-13,5,7,晴,西,5,5
2018-02-13,5,8,晴,西,4,4
2018-02-13,5,9,晴,西,4,4
2018-02-13,5,10,晴,西,4,4
2018-02-13,5,11,晴,西,4,4
2018-02-13,5,12,晴,西,3,3
2018-02-14,6,1,晴,北西,1,1
2018-02-14,6,3,晴,北西,2,2
2018-02-14,6,4,晴,北西,2,2
2018-02-14,6,5,晴,北西,1,1
2018-02-14,6,6,曇り,北西,1,1
2018-02-14,6,7,曇り,南,1,1
2018-02-14,6,8,曇り,南,1,1
2018-02-14,6,9,曇り,南,2,2
2018-02-14,6,10,曇り,南東,2,2
2018-02-14,6,11,曇り,南東,1,1
2018-02-14,6,12,曇り,南東,1,1
2018-02-18,1,1,晴,西,1,1
2018-02-18,1,2,晴,北西,1,1
2018-02-18,1,3,晴,北西,1,1
2018-02-18,1,4,晴,北西,1,1
2018-02-18,1,5,晴,北西,1,1
2018-02-18,1,6,晴,北西,1,1
2018-02-18,1,8,晴,南西,1,1
2018-02-18,1,9,晴,西,1,1
2018-02-18,1,10,晴,西,1,1
2018-02-18,1,11,晴,東,1,1
2018-02-18,1,12,晴,東,1,1
2018-02-19,2,1,曇り,北西,1,1
2018-02-19,2,2,曇り,北西,1,1
2018-02-19,2,3,曇り,北西,1,1
2018-02-19,2,4,曇り,北西,1,1
2018-02-19,2,5,曇り,北西,1,1
2018-02-19,2,6,曇り,北西,1,1
2018-02-19,2,7,曇り,北西,1,1
2018-02-19,2,8,曇り,北西,1,1
2018-02-19,2,9,曇り,北西,1,1
2018-02-19,2,10,曇り,北西,1,1
2018-02-19,2,11,曇り,北西,1,1
2018-02-19,2,12,曇り,北西,1,1
2018-02-20,3,1,晴,南西,2,2
2018-02-20,3,2,晴,西,1,1
2018-02-20,3,3,晴,南西,1,1
2018-02-20,3,4,晴,南西,2,2
2018-02-20,3,5,晴,南西,2,2
2018-02-20,3,6,晴,南西,1,1
2018-02-20,3,7,晴,南西,1,1
2018-02-20,3,8,晴,南西,1,1
2018-02-20,3,9,晴,西,1,1
2018-02-20,3,10,晴,南西,1,1
2018-02-20,3,11,晴,南西,1,1
2018-02-20,3,12,晴,南西,1,1
2018-02-21,4,1,曇り,南西,2,2
2018-02-21,4,2,曇り,南西,2,2
2018-02-21,4,3,晴,南西,2,2
2018-02-21,4,4,晴,南西,2,2
2018-02-21,4,5,晴,南西,1,1
2018-02-21,4,6,晴,西,1,1
2018-02-21,4,7,晴,南西,1,1
2018-02-21,4,8,晴,南西,1,1
2018-02-21,4,9,晴,西,2,2
2018-02-21,4,10,晴,北,4,4
2018-02-21,4,11,晴,北,4,4
2018-02-21,4,12,晴,北,3,3
2018-02-22,5,1,晴,西,2,2
2018-02-22,5,2,晴,西,2,2
2018-02-22,5,3,晴,西,2,2
2018-02-22,5,4,曇り,西,2,2
2018-02-22,5,5,曇り,西,2,2
2018-02-22,5,6,曇り,西,2,2
2018-02-22,5,7,曇り,南西,1,1
2018-02-22,5,8,曇り,南西,1,1
2018-02-22,5,9,曇り,南西,1,1
2018-02-22,5,10,曇り,北,1,1
2018-02-22,5,11,曇り,東,1,1
2018-02-22,5,12,曇り,東,1,1
2018-02-23,6,1,晴,南西,3,3
2018-02-23,6,2,晴,南西,4,4
2018-02-23,6,3,晴,南西,4,4
2018-02-23,6,4,晴,南西,4,4
2018-02-23,6,5,晴,南西,4,4
2018-02-23,6,6,晴,南西,3,3
2018-02-23,6,7,晴,南西,2,2
2018-02-23,6,8,晴,南西,2,2
2018-02-23,6,9,晴,南西,2,2
2018-02-23,6,10,晴,南西,1,1
2018-02-23,6,11,晴,南,1,1
2018-02-23,6,12,晴,東,2,2
2018-02-27,1,1,晴,南西,2,2
2018-02-27,1,2,晴,南西,2,2
2018-02-27,1,3,晴,南西,2,2
2018-02-27,1,4,晴,南西,2,2
2018-02-27,1,5,晴,南西,2,2
2018-02-27,1,6,晴,南西,2,2
2018-02-27,1,7,晴,南西,1,1
2018-02-27,1,8,晴,西,1,1
2018-02-27,1,10,晴,南,1,1
2018-02-27,1,11,晴,南東,1,1
2018-02-28,2,1,曇り,北,2,2
2018-02-28,2,2,曇り,北,2,2
2018-02-28,2,3,曇り,東,3,3
2018-02-28,2,4,雨,東,3,3
2018-02-28,2,5,曇り,東,5,5
2018-02-28,2,6,曇り,東,5,5
2018-02-28,2,7,曇り,東,6,6
2018-02-28,2,8,曇り,東,5,5
2018-02-28,2,9,曇り,東,4,4
2018-02-28,2,10,曇り,北東,3,3
2018-02-28,2,11,雨,東,3,3
2018-02-28,2,12,雨,東,3,3
2018-03-01,3,1,晴,南西,8,8
2018-03-01,3,2,晴,南西,8,8
2018-03-01,3,4,晴,南西,8,8
2018-03-01,3,5,晴,南西,8,8
2018-03-01,3,6,晴,南西,8,8
2018-03-01,3,7,晴,西,7,7
2018-03-01,3,8,晴,西,8,8
2018-03-01,3,9,晴,西,8,8
2018-03-01,3,10,晴,西,9,9
2018-03-01,3,11,晴,西,8,8
2018-03-01,3,12,晴,西,6,6
2018-03-02,4,1,晴,南西,2,2
2018-03-02,4,2,晴,南西,2,2
2018-03-02,4,3,晴,南西,2,2
2018-03-02,4,4,晴,西,2,2
2018-03-02,4,5,晴,南西,2,2
2018-03-02,4,6,晴,南西,1,1
2018-03-02,4,7,晴,北西,1,1
2018-03-02,4,8,晴,北西,1,1
2018-03-02,4,9,晴,南西,1,1
2018-03-02,4,10,晴,南西,1,1
2018-03-02,4,11,晴,東,1,1
2018-03-02,4,12,晴,東,2,2
2018-03-03,5,1,曇り,北,1,1
2018-03-03,5,2,曇り,北,3,3
2018-03-03,5,3,曇り,北,3,3
2018-03-03,5,4,曇り,北,1,1
2018-03-03,5,5,曇り,北,3,3
2018-03-03,5,6,曇り,北,2,2
2018-03-03,5,7,曇り,北,3,3
2018-03-03,5,8,曇り,北,4,4
2018-03-03,5,9,曇り,東,1,1
2018-03-03,5,10,曇り,北,1,1
2018-03-03,5,11,曇り,南西,1,1
2018-03-03,5,12,曇り,北,1,1
2018-03-06,1,1,晴,北,1,1
2018-03-06,1,3,晴,東,2,2
2018-03-06,1,4,晴,北,3,3
2018-03-06,1,5,晴,北,3,3
2018-03-06,1,6,晴,北,4,4
2018-03-06,1,7,晴,北,4,4
2018-03-06,1,8,晴,北,4,4
2018-03-06,1,9,晴,北,5,5
2018-03-06,1,10,晴,北,5,5
2018-03-06,1,11,晴,北,5,5
2018-03-06,1,12,晴,北,4,4
2018-03-07,2,1,晴,北,4,4
2018-03-07,2,2,晴,北,4,4
2018-03-07,2,3,晴,北,4,4
2018-03-07,2,4,曇り,東,3,3
2018-03-07,2,5,曇り,東,3,3
2018-03-07,2,6,曇り,東,4,4
2018-03-07,2,7,曇り,東,3,3
2018-03-07,2,8,曇り,東,1,1
2018-03-07,2,9,曇り,北東,1,1
2018-03-07,2,10,曇り,北,1,1
2018-03-07,2,11,曇り,東,4,4
2018-03-07,2,12,曇り,東,5,5
2018-03-08,3,1,雨,西,2,2
2018-03-08,3,2,雨,南西,3,3
2018-03-08,3,3,雨,南,3,3
2018-03-08,3,4,雨,東,3,3
2018-03-08,3,5,曇り,東,1,1
2018-03-08,3,6,曇り,北東,1,1
2018-03-08,3,7,曇り,北,1,1
2018-03-08,3,8,曇り,北,1,1
2018-03-08,3,9,雨,北,1,1
2018-03-08,3,10,雨,西,3,3
2018-03-08,3,11,雨,南西,3,3
2018-03-08,3,12,雨,南西,3,3
2018-03-09,4,1,曇り,北西,5,5
2018-03-09,4,2,曇り,北西,5,5
2018-03-09,4,3,曇り,北西,5,5
2018-03-09,4,5,曇り,北西,5,5
2018-03-09,4,6,曇り,北西,5,5
2018-03-09,4,7,曇り,北西,5,5
2018-03-09,4,9,曇り,北,5,5
2018-03-09,4,10,曇り,北,5,5
2018-03-09,4,11,曇り,北,6,6
2018-03-09,4,12,曇り,北,7,7
2018-03-10,5,1,晴,西,3,3
2018-03-10,5,2,晴,西,3,3
2018-03-10,5,3,晴,西,4,4
2018-03-10,5,4,晴,西,3,3
2018-03-10,5,5,晴,西,3,3
2018-03-10,5,6,晴,西,3,3
2018-03-10,5,7,晴,西,3,3
2018-03-10,5,9,晴,西,1,1
2018-03-10,5,10,晴,西,1,1
2018-03-10,5,11,晴,西,1,1
2018-03-10,5,12,晴,西,1,1
2018-03-11,6,1,晴,南西,2,2
2018-03-11,6,2,晴,南西,2,2
2018-03-11,6,3,晴,南西,2,2
2018-03-11,6,4,晴,南西,2,2
2018-03-11,6,5,晴,南西,2,2
2018-03-11,6,6,晴,南西,2,2
2018-03-11,6,7,晴,西,3,3
2018-03-11,6,8,晴,南西,3,3
2018-03-11,6,9,晴,南西,2,2
2018-03-11,6,10,晴,西,2,2
2018-03-11,6,11,晴,西,2,2
2018-03-11,6,12,晴,北西,1,1
2018-03-15,1,1,曇り,北西,2,2
2018-03-15,1,2,曇り,北西,1,1
2018-03-15,1,3,曇り,北,1,1
2018-03-15,1,4,曇り,西,1,1
2018-03-15,1,5,曇り,北,1,1
2018-03-15,1,6,曇り,北,1,1
2018-03-15,1,7,曇り,南,1,1
2018-03-15,1,8,曇り,南西,1,1
2018-03-15,1,9,曇り,南,3,3
2018-03-15,1,10,曇り,南,4,4
2018-03-15,1,12,曇り,南西,1,1
2018-03-16,2,1,曇り,北,1,1
2018-03-16,2,2,曇り,北西,2,2
2018-03-16,2,3,曇り,北西,2,2
2018-03-16,2,4,曇り,北西,3,3
2018-03-16,2,5,曇り,北西,5,5
2018-03-16,2,6,曇り,北,6,6
2018-03-16,2,8,曇り,北,6,6
2018-03-16,2,9,曇り,北,7,7
2018-03-16,2,10,曇り,北,6,6
2018-03-16,2,11,曇り,北,6,6
2018-03-16,2,12,曇り,北,6,6
2018-03-17,3,1,晴,北,4,4
2018-03-17,3,2,晴,北,4,4
2018-03-17,3,3,晴,北,3,3
2018-03-17,3,4,晴,北東,2,2
2018-03-17,3,5,晴,北東,2,2
2018-03-17,3,6,晴,北,1,1
2018-03-17,3,8,晴,北東,1,1
2018-03-17,3,9,晴,東,1,1
2018-03-17,3,10,晴,東,1,1
2018-03-17,3,11,晴,東,1,1
2018-03-17,3,12,晴,東,1,1
2018-03-18,4,1,曇り,北,3,3
2018-03-18,4,2,曇り,北,3,3
2018-03-18,4,3,曇り,北,2,2
2018-03-18,4,4,曇り,北,2,2
2018-03-18,4,5,曇り,北,2,2
2018-03-18,4,6,曇り,北,3,3
2018-03-18,4,7,曇り,北,2,2
2018-03-18,4,8,曇り,北,3,3
2018-03-18,4,9,曇り,北,3,3
2018-03-18,4,10,曇り,北,3,3
2018-03-18,4,11,曇り,南東,1,1
2018-03-18,4,12,曇り,北,1,1
2018-03-21,1,1,曇り,北東,4,4
2018-03-21,1,2,曇り,北東,4,4
2018-03-21,1,3,曇り,北,5,5
2018-03-21,1,4,曇り,北東,4,4
2018-03-21,1,5,曇り,北東,4,4
2018-03-21,1,6,曇り,北東,5,5
2018-03-21,1,7,曇り,北東,5,5
2018-03-21,1,8,雨,北,7,7
2018-03-21,1,9,雨,北,5,5
2018-03-21,1,10,雨,北,4,4
2018-03-21,1,11,雨,北東,5,5
2018-03-21,1,12,雨,北,3,3
2018-03-22,2,1,曇り,西,6,6
2018-03-22,2,2,曇り,西,6,6
2018-03-22,2,3,曇り,西,6,6
2018-03-22,2,4,曇り,西,6,6
2018-03-22,2,5,晴,西,6,6
2018-03-22,2,7,晴,西,6,6
2018-03-22,2,8,晴,西,4,4
2018-03-22,2,11,晴,西,3,3
2018-03-22,2,12,晴,西,3,3
2018-03-23,3,2,晴,西,2,2
2018-03-23,3,3,晴,西,3,3
2018-03-23,3,4,晴,西,3,3
2018-03-23,3,5,晴,西,3,3
2018-03-23,3,6,晴,西,3,3
2018-03-23,3,7,晴,西,2,2
2018-03-23,3,8,晴,西,2,2
2018-03-23,3,9,晴,北西,1,1
2018-03-23,3,10,晴,北西,1,1
2018-03-23,3,11,晴,南西,1,1
2018-03-23,3,12,晴,南西,1,1
2018-03-24,4,1,晴,南西,3,3
2018-03-24,4,2,晴,南西,3,3
2018-03-24,4,3,晴,南西,3,3
2018-03-24,4,4,晴,南西,3,3
2018-03-24,4,5,晴,南西,3,3
2018-03-24,4,6,晴,南西,3,3
2018-03-24,4,8,晴,南西,3,3
2018-03-24,4,9,晴,南西,3,3
2018-03-24,4,11,晴,南西,2,2
2018-03-24,4,12,晴,西,3,3
2018-03-31,1,1,晴,北西,2,2
2018-03-31,1,2,晴,北西,1,1
2018-03-31,1,3,晴,北西,1,1
2018-03-31,1,4,晴,北西,1,1
2018-03-31,1,5,晴,北西,1,1
2018-03-31,1,6,晴,北西,1,1
2018-03-31,1,7,晴,北西,1,1
2018-03-31,1,8,晴,北,1,1
2018-03-31,1,9,晴,北,1,1
2018-03-31,1,10,晴,北東,1,1
2018-03-31,1,11,晴,北,1,1
2018-03-31,1,12,晴,北,1,1
2018-04-01,2,2,晴,南西,3,3
2018-04-01,2,3,晴,南西,4,4
2018-04-01,2,4,晴,南西,3,3
2018-04-01,2,5,晴,南西,3,3
2018-04-01,2,6,晴,南西,3,3
2018-04-01,2,7,晴,南西,2,2
2018-04-01,2,8,晴,南西,1,1
2018-04-01,2,9,晴,南西,1,1
2018-04-01,2,10,晴,南西,1,1
2018-04-01,2,11,晴,南西,1,1
2018-04-01,2,12,晴,南西,1,1
2018-04-02,3,1,晴,南西,2,2
2018-04-02,3,2,晴,南西,2,2
2018-04-02,3,3,晴,南西,2,2
2018-04-02,3,4,晴,南西,2,2
2018-04-02,3,6,晴,南西,2,2
2018-04-02,3,7,晴,南西,2,2
2018-04-02,3,8,晴,南西,2,2
2018-04-02,3,9,晴,南,2,2
2018-04-02,3,10,晴,南西,1,1
2018-04-02,3,11,晴,南,2,2
2018-04-02,3,12,晴,南,1,1
2018-04-03,4,1,晴,南西,2,2
2018-04-03,4,2,晴,南西,2,2
2018-04-03,4,3,晴,南西,2,2
2018-04-03,4,4,晴,南西,2,2
2018-04-03,4,5,晴,南西,3,3
2018-04-03,4,6,晴,南西,3,3
2018-04-03,4,8,晴,西,2,2
2018-04-03,4,9,晴,南西,1,1
2018-04-03,4,10,晴,南西,1,1
2018-04-03,4,11,晴,西,2,2
2018-04-03,4,12,晴,南西,2,2
2018-04-04,5,1,晴,南西,3,3
2018-04-04,5,2,晴,南西,3,3
2018-04-04,5,3,晴,南西,3,3
2018-04-04,5,4,晴,南西,3,3
2018-04-04,5,5,曇り,南西,3,3
2018-04-04,5,6,曇り,南西,3,3
2018-04-04,5,7,曇り,南西,1,1
2018-04-04,5,8,曇り,南西,2,2
2018-04-04,5,9,曇り,北,2,2
2018-04-04,5,10,曇り,北,4,4
2018-04-04,5,11,曇り,北,5,5
2018-04-04,5,12,曇り,北,5,5
2018-04-05,6,1,曇り,北,3,3
2018-04-05,6,2,曇り,北,3,3
2018-04-05,6,3,曇り,北,3,3
2018-04-05,6,4,曇り,北,3,3
2018-04-05,6,5,曇り,北,3,3
2018-04-05,6,6,曇り,北,3,3
2018-04-05,6,7,曇り,北,2,2
2018-04-05,6,9,曇り,東,2,2
2018-04-05,6,10,曇り,北,1,1
2018-04-05,6,11,曇り,北,2,2
2018-04-05,6,12,曇り,北,2,2
2018-04-06,7,1,曇り,北西,2,2
2018-04-06,7,2,雨,北西,1,1
2018-04-06,7,3,雨,北西,1,1
2018-04-06,7,4,雨,南西,1,1
2018-04-06,7,5,雨,南西,3,3
