開催日,日目,レース,天気,風向,風速,波高
2017-01-13,2,3,晴,北西,6,6
2017-01-13,2,4,晴,北西,6,6
2017-01-13,2,5,晴,北西,6,6
2017-01-13,2,6,晴,北西,6,6
2017-01-13,2,8,晴,北西,5,5
2017-01-13,2,9,晴,北西,5,5
2017-01-13,2,10,晴,北西,5,5
2017-01-13,2,11,晴,西,5,5
2017-01-13,2,12,晴,西,4,4
2017-01-15,3,1,晴,西,5,5
2017-01-15,3,2,晴,西,5,5
2017-01-15,3,4,晴,北西,6,6
2017-01-15,3,5,晴,北西,6,6
2017-01-15,3,6,晴,北西,6,6
2017-01-15,3,7,晴,北西,7,7
2017-01-15,3,8,晴,北西,6,6
2017-01-15,3,9,晴,西,6,6
2017-01-15,3,10,晴,西,6,6
2017-01-15,3,11,晴,北西,6,6
2017-01-15,3,12,晴,北西,5,5
2017-01-16,4,1,晴,北西,5,5
2017-01-16,4,2,晴,北西,5,5
2017-01-16,4,3,晴,北西,5,5
2017-01-16,4,5,晴,北西,4,4
2017-01-16,4,6,晴,北西,5,5
2017-01-16,4,7,晴,北西,4,4
2017-01-16,4,8,晴,北西,5,5
2017-01-16,4,9,晴,北西,5,5
2017-01-16,4,10,晴,北西,4,4
2017-01-16,4,11,晴,北西,4,4
2017-01-16,4,12,晴,北西,4,4
2017-01-17,5,1,晴,西,2,2
2017-01-17,5,3,曇り,西,1,1
2017-01-17,5,4,曇り,西,1,1
2017-01-17,5,5,曇り,西,1,1
2017-01-17,5,6,曇り,西,1,1
2017-01-17,5,7,曇り,北,2,2
2017-01-17,5,8,曇り,北西,4,4
2017-01-17,5,9,曇り,北,4,4
2017-01-17,5,11,曇り,北東,1,1
2017-01-17,5,12,曇り,東,1,1
2017-01-20,1,1,曇り,西,9,9
2017-01-20,1,2,雨,西,7,7
2017-01-20,1,3,晴,西,7,7
2017-01-20,1,4,曇り,西,9,9
2017-01-20,1,5,曇り,西,10,10
2017-01-20,1,6,曇り,西,10,10
2017-01-20,1,7,曇り,西,8,8
2017-01-20,1,9,曇り,西,8,8
2017-01-20,1,10,曇り,西,8,8
2017-01-20,1,11,曇り,西,9,9
2017-01-20,1,12,曇り,西,8,8
2017-01-21,2,1,晴,西,3,3
2017-01-21,2,2,曇り,西,3,3
2017-01-21,2,3,曇り,南西,3,3
2017-01-21,2,4,曇り,南西,3,3
2017-01-21,2,6,曇り,南,2,2
2017-01-21,2,7,曇り,南,2,2
2017-01-21,2,8,曇り,南,2,2
2017-01-21,2,9,曇り,南,2,2
2017-01-21,2,10,曇り,南,3,3
2017-01-21,2,12,曇り,南東,1,1
2017-01-22,3,1,曇り,北西,7,7
2017-01-22,3,2,雪,西,9,9
2017-01-22,3,3,曇り,西,9,9
2017-01-22,3,4,曇り,西,8,8
2017-01-22,3,5,晴,西,8,8
2017-01-22,3,6,晴,西,9,9
2017-01-22,3,7,晴,西,10,10
2017-01-22,3,8,晴,西,10,10
2017-01-22,3,9,晴,西,9,9
2017-01-22,3,10,晴,西,10,10
2017-01-22,3,11,晴,西,9,9
2017-01-22,3,12,晴,西,9,9
2017-01-23,4,2,曇り,西,6,6
2017-01-23,4,3,晴,西,6,6
2017-01-23,4,4,晴,西,6,6
2017-01-23,4,5,曇り,西,5,5
2017-01-23,4,6,曇り,西,6,6
2017-01-23,4,7,曇り,西,6,6
2017-01-23,4,8,曇り,西,6,6
2017-01-23,4,9,曇り,西,7,7
2017-01-23,4,10,曇り,西,7,7
2017-01-23,4,11,曇り,西,7,7
2017-01-23,4,12,曇り,西,6,6
2017-01-24,5,2,晴,西,6,6
2017-01-24,5,3,曇り,西,7,7
2017-01-24,5,4,晴,北西,5,5
2017-01-24,5,5,晴,西,6,6
2017-01-24,5,6,晴,西,6,6
2017-01-24,5,7,晴,北西,5,5
2017-01-24,5,8,晴,西,6,6
2017-01-24,5,9,晴,西,7,7
2017-01-24,5,10,晴,北西,6,6
2017-01-24,5,12,晴,北西,5,5
2017-01-25,6,1,晴,南西,2,2
2017-01-25,6,3,曇り,南西,2,2
2017-01-25,6,4,曇り,南西,2,2
2017-01-25,6,5,曇り,西,3,3
2017-01-25,6,6,晴,西,3,3
2017-01-25,6,7,晴,南西,2,2
2017-01-25,6,8,晴,南西,1,1
2017-01-25,6,9,晴,南西,1,1
2017-01-25,6,10,晴,南,1,1
2017-01-25,6,11,晴,南,1,1
2017-01-25,6,12,晴,南東,2,2
2017-01-31,1,1,晴,北西,2,2
2017-01-31,1,2,晴,北,3,3
2017-01-31,1,3,晴,北,2,2
2017-01-31,1,4,晴,北,2,2
2017-01-31,1,5,晴,北東,2,2
2017-01-31,1,7,晴,東,2,2
2017-01-31,1,8,晴,東,1,1
2017-01-31,1,9,晴,東,1,1
2017-01-31,1,10,晴,南東,2,2
2017-01-31,1,12,晴,南東,2,2
2017-02-01,2,1,曇り,北西,5,5
2017-02-01,2,2,晴,北西,6,6
2017-02-01,2,3,晴,北西,7,7
2017-02-01,2,4,晴,北西,7,7
2017-02-01,2,6,曇り,北西,7,7
2017-02-01,2,7,晴,北西,5,5
2017-02-01,2,8,晴,北西,6,6
2017-02-01,2,9,晴,北西,7,7
2017-02-01,2,10,晴,北西,5,5
2017-02-01,2,11,晴,北西,6,6
2017-02-01,2,12,晴,北西,5,5
2017-02-02,3,1,晴,南西,4,4
2017-02-02,3,2,晴,南西,4,4
2017-02-02,3,3,晴,南西,4,4
2017-02-02,3,4,晴,南西,4,4
2017-02-02,3,5,晴,南西,4,4
2017-02-02,3,6,晴,南西,4,4
2017-02-02,3,7,晴,南西,5,5
2017-02-02,3,8,晴,南西,5,5
2017-02-02,3,9,晴,西,5,5
2017-02-02,3,10,晴,北西,5,5
2017-02-02,3,11,晴,北西,4,4
2017-02-02,3,12,晴,北西,4,4
2017-02-03,4,1,晴,南西,2,2
2017-02-03,4,3,晴,南西,2,2
2017-02-03,4,4,晴,南西,2,2
2017-02-03,4,5,晴,南西,1,1
2017-02-03,4,6,晴,南西,1,1
2017-02-03,4,7,晴,南西,1,1
2017-02-03,4,8,晴,南西,1,1
2017-02-03,4,9,晴,南西,1,1
2017-02-03,4,10,晴,南,2,2
2017-02-03,4,11,晴,南東,2,2
2017-02-03,4,12,晴,南東,1,1
2017-02-04,5,1,晴,西,2,2
2017-02-04,5,2,晴,北西,2,2
2017-02-04,5,3,晴,北西,2,2
2017-02-04,5,4,晴,北西,2,2
2017-02-04,5,5,晴,北西,1,1
2017-02-04,5,6,晴,北西,1,1
2017-02-04,5,7,晴,南西,1,1
2017-02-04,5,8,晴,南西,1,1
2017-02-04,5,9,晴,東,1,1
2017-02-04,5,10,晴,東,1,1
2017-02-04,5,11,晴,東,1,1
2017-02-04,5,12,晴,東,1,1
2017-02-05,6,1,曇り,南西,2,2
2017-02-05,6,2,曇り,西,2,2
2017-02-05,6,3,曇り,西,2,2
2017-02-05,6,4,曇り,西,2,2
2017-02-05,6,5,曇り,南西,1,1
2017-02-05,6,6,曇り,南西,1,1
2017-02-05,6,7,曇り,南,1,1
2017-02-05,6,8,曇り,北西,2,2
2017-02-05,6,9,曇り,北西,3,3
2017-02-05,6,10,曇り,南西,2,2
2017-02-05,6,11,曇り,南西,3,3
2017-02-05,6,12,曇り,南西,3,3
2017-02-10,1,1,晴,北西,6,6
2017-02-10,1,2,晴,西,7,7
2017-02-10,1,3,晴,西,7,7
2017-02-10,1,4,晴,西,8,8
2017-02-10,1,5,晴,西,8,8
2017-02-10,1,6,晴,西,8,8
2017-02-10,1,7,晴,西,8,8
2017-02-10,1,8,晴,西,8,8
2017-02-10,1,9,晴,西,8,8
2017-02-10,1,10,晴,西,9,9
2017-02-10,1,11,晴,西,7,7
2017-02-10,1,12,晴,西,7,7
2017-02-11,2,1,曇り,西,6,6
2017-02-11,2,2,晴,西,7,7
2017-02-11,2,3,晴,西,8,8
2017-02-11,2,4,晴,西,7,7
2017-02-11,2,5,晴,西,6,6
2017-02-11,2,6,晴,西,7,7
2017-02-11,2,7,晴,西,8,8
2017-02-11,2,9,晴,西,6,6
2017-02-11,2,10,晴,西,8,8
2017-02-11,2,11,晴,西,7,7
2017-02-11,2,12,晴,西,8,8
2017-02-12,3,1,晴,西,5,5
2017-02-12,3,2,晴,西,6,6
2017-02-12,3,3,晴,西,6,6
2017-02-12,3,4,晴,西,6,6
2017-02-12,3,5,晴,西,6,6
2017-02-12,3,6,晴,西,6,6
2017-02-12,3,7,晴,西,6,6
2017-02-12,3,8,晴,西,6,6
2017-02-12,3,9,晴,西,6,6
2017-02-12,3,10,晴,西,5,5
2017-02-12,3,11,晴,西,4,4
2017-02-12,3,12,晴,西,4,4
2017-02-13,4,2,晴,南西,3,3
2017-02-13,4,3,曇り,南西,3,3
2017-02-13,4,4,晴,南西,4,4
2017-02-13,4,5,晴,西,4,4
2017-02-13,4,6,晴,西,4,4
2017-02-13,4,7,晴,西,4,4
2017-02-13,4,8,晴,西,3,3
2017-02-13,4,9,晴,南西,3,3
2017-02-13,4,10,晴,北西,3,3
2017-02-13,4,11,晴,北西,3,3
2017-02-13,4,12,晴,北西,3,3
2017-02-14,5,1,晴,北西,4,4
2017-02-14,5,2,晴,北西,5,5
2017-02-14,5,3,晴,北西,5,5
2017-02-14,5,5,曇り,北西,5,5
2017-02-14,5,6,曇り,北西,4,4
2017-02-14,5,7,晴,北西,5,5
2017-02-14,5,9,晴,北西,4,4
2017-02-14,5,10,晴,北西,4,4
2017-02-14,5,11,晴,北西,5,5
2017-02-21,1,2,晴,北西,2,2
2017-02-21,1,3,晴,北西,1,1
2017-02-21,1,4,晴,北,2,2
2017-02-21,1,5,晴,北,4,4
2017-02-21,1,6,晴,北,4,4
2017-02-21,1,7,晴,北,4,4
2017-02-21,1,8,晴,北,4,4
2017-02-21,1,9,晴,北東,4,4
2017-02-21,1,10,晴,北,3,3
2017-02-21,1,11,晴,北,3,3
2017-02-22,2,1,曇り,東,2,2
2017-02-22,2,2,曇り,南東,2,2
2017-02-22,2,3,曇り,東,1,1
2017-02-22,2,4,曇り,南東,1,1
2017-02-22,2,5,曇り,北東,1,1
2017-02-22,2,6,雨,西,1,1
2017-02-22,2,7,曇り,北東,1,1
2017-02-22,2,8,曇り,北東,1,1
2017-02-22,2,9,曇り,北東,1,1
2017-02-22,2,10,雨,東,1,1
2017-02-22,2,11,雨,南,1,1
2017-02-22,2,12,雨,南,1,1
2017-02-23,3,1,曇り,南西,2,2
2017-02-23,3,2,曇り,西,5,5
2017-02-23,3,3,曇り,西,5,5
2017-02-23,3,4,曇り,西,4,4
2017-02-23,3,5,曇り,西,5,5
2017-02-23,3,6,曇り,西,4,4
2017-02-23,3,7,曇り,西,4,4
2017-02-23,3,8,曇り,西,4,4
2017-02-23,3,9,曇り,西,5,5
2017-02-23,3,10,曇り,西,5,5
2017-02-23,3,11,曇り,西,5,5
2017-02-23,3,12,曇り,西,4,4
2017-02-24,4,1,晴,南西,2,2
2017-02-24,4,2,晴,南西,2,2
2017-02-24,4,3,晴,南西,2,2
2017-02-24,4,4,晴,南西,2,2
2017-02-24,4,5,晴,南,3,3
2017-02-24,4,6,晴,南西,3,3
2017-02-24,4,7,晴,南西,3,3
2017-02-24,4,9,晴,南西,2,2
2017-02-24,4,10,晴,南西,2,2
2017-02-24,4,11,晴,西,4,4
2017-02-24,4,12,晴,西,4,4
2017-02-25,5,2,晴,南西,2,2
2017-02-25,5,4,晴,西,3,3
2017-02-25,5,5,晴,南西,3,3
2017-02-25,5,6,晴,南西,2,2
2017-02-25,5,7,晴,南西,2,2
2017-02-25,5,8,晴,南西,2,2
2017-02-25,5,9,晴,西,4,4
2017-02-25,5,10,晴,西,5,5
2017-02-25,5,11,晴,西,4,4
2017-02-25,5,12,晴,西,3,3
2017-02-26,6,1,曇り,南西,2,2
2017-02-26,6,2,曇り,南西,2,2
2017-02-26,6,3,曇り,南西,2,2
2017-02-26,6,4,曇り,南西,2,2
2017-02-26,6,5,曇り,南西,2,2
2017-02-26,6,6,曇り,西,2,2
2017-02-26,6,7,曇り,南西,1,1
2017-02-26,6,8,曇り,西,1,1
2017-02-26,6,9,曇り,西,1,1
2017-02-26,6,10,曇り,西,1,1
2017-02-26,6,11,曇り,西,1,1
2017-02-26,6,12,曇り,西,1,1
2017-03-09,1,1,晴,南西,4,4
2017-03-09,1,2,晴,西,5,5
2017-03-09,1,3,曇り,南西,5,5
2017-03-09,1,4,曇り,西,5,5
2017-03-09,1,5,曇り,南西,6,6
2017-03-09,1,6,曇り,南西,4,4
2017-03-09,1,7,曇り,南西,4,4
2017-03-09,1,8,曇り,北西,6,6
2017-03-09,1,10,曇り,北西,5,5
2017-03-09,1,11,曇り,北西,6,6
2017-03-09,1,12,曇り,北西,5,5
2017-03-10,2,1,晴,南西,4,4
2017-03-10,2,2,晴,南西,3,3
2017-03-10,2,3,晴,南西,3,3
2017-03-10,2,4,晴,南西,3,3
2017-03-10,2,5,晴,南西,3,3
2017-03-10,2,6,晴,南西,3,3
2017-03-10,2,7,晴,南西,2,2
2017-03-10,2,9,晴,西,3,3
2017-03-10,2,10,晴,北,5,5
2017-03-10,2,11,晴,北,5,5
2017-03-10,2,12,晴,北,5,5
2017-03-11,3,1,晴,北西,2,2
2017-03-11,3,2,晴,北西,1,1
2017-03-11,3,3,晴,北西,2,2
2017-03-11,3,4,晴,北西,2,2
2017-03-11,3,5,晴,北西,2,2
2017-03-11,3,6,晴,北西,1,1
2017-03-11,3,7,晴,北西,2,2
2017-03-11,3,8,晴,北東,3,3
2017-03-11,3,9,晴,北東,3,3
2017-03-11,3,10,晴,北東,3,3
2017-03-11,3,11,晴,東,3,3
2017-03-11,3,12,晴,東,3,3
2017-03-12,4,1,晴,北西,2,2
2017-03-12,4,2,晴,北西,2,2
2017-03-12,4,3,晴,西,2,2
2017-03-12,4,4,晴,西,1,1
2017-03-12,4,5,晴,西,1,1
2017-03-12,4,6,晴,北西,1,1
2017-03-13,5,1,曇り,南西,1,1
2017-03-13,5,2,曇り,南,3,3
2017-03-13,5,3,曇り,南,3,3
2017-03-13,5,4,曇り,南,3,3
2017-03-13,5,5,曇り,南西,2,2
2017-03-13,5,6,曇り,南西,1,1
2017-03-13,5,7,曇り,南西,1,1
2017-03-13,5,8,曇り,北,1,1
2017-03-13,5,9,曇り,北,1,1
2017-03-13,5,10,曇り,北,3,3
2017-03-13,5,11,曇り,北,2,2
2017-03-13,5,12,曇り,北,2,2
2017-03-14,6,1,曇り,北西,3,3
2017-03-14,6,2,曇り,北西,4,4
2017-03-14,6,3,曇り,北西,4,4
2017-03-14,6,4,晴,北西,3,3
2017-03-14,6,5,曇り,北西,5,5
2017-03-14,6,6,曇り,北西,5,5
2017-03-14,6,7,晴,北西,5,5
2017-03-14,6,8,晴,北,6,6
2017-03-14,6,9,晴,北,5,5
2017-03-14,6,10,晴,北,5,5
2017-03-14,6,11,晴,北,6,6
2017-03-14,6,12,晴,北,6,6
2017-03-19,1,1,晴,西,2,2
2017-03-19,1,2,晴,西,2,2
2017-03-19,1,3,晴,西,3,3
2017-03-19,1,4,晴,西,2,2
2017-03-19,1,5,晴,北西,2,2
2017-03-19,1,6,晴,北西,1,1
2017-03-19,1,7,晴,西,1,1
2017-03-19,1,8,晴,北,1,1
2017-03-19,1,9,晴,北東,1,1
2017-03-19,1,10,晴,北,2,2
2017-03-19,1,11,晴,北東,1,1
2017-03-20,2,1,曇り,北東,3,3
2017-03-20,2,2,曇り,北東,3,3
2017-03-20,2,3,曇り,北東,3,3
2017-03-20,2,4,曇り,北東,1,1
2017-03-20,2,5,曇り,北東,1,1
2017-03-20,2,6,曇り,東,1,1
2017-03-20,2,7,曇り,東,1,1
2017-03-20,2,8,曇り,南西,2,2
2017-03-20,2,9,雨,西,4,4
2017-03-20,2,10,雨,南,5,5
2017-03-20,2,11,雨,南,4,4
2017-03-20,2,12,雨,南,1,1
2017-03-21,3,1,曇り,西,4,4
2017-03-21,3,2,曇り,西,3,3
2017-03-21,3,3,曇り,西,4,4
2017-03-21,3,4,曇り,北西,3,3
2017-03-21,3,5,雨,西,5,5
2017-03-21,3,6,曇り,北西,3,3
2017-03-21,3,7,晴,北西,2,2
2017-03-21,3,8,晴,西,3,3
2017-03-21,3,9,晴,北西,2,2
2017-03-21,3,10,晴,北西,3,3
2017-03-21,3,11,晴,北西,3,3
2017-03-21,3,12,晴,北西,4,4
2017-03-22,4,2,晴,西,2,2
2017-03-22,4,3,晴,西,2,2
2017-03-22,4,4,晴,南西,2,2
2017-03-22,4,5,晴,南西,2,2
2017-03-22,4,6,晴,南西,2,2
2017-03-22,4,7,晴,西,2,2
2017-03-22,4,8,晴,南西,1,1
2017-03-22,4,9,晴,南西,1,1
2017-03-22,4,10,晴,南西,1,1
2017-03-22,4,11,晴,南西,1,1
2017-03-22,4,12,晴,南西,1,1
2017-03-23,5,1,曇り,西,2,2
2017-03-23,5,2,曇り,西,2,2
2017-03-23,5,3,曇り,西,1,1
2017-03-23,5,4,曇り,西,2,2
2017-03-23,5,5,曇り,西,2,2
2017-03-23,5,6,曇り,西,2,2
2017-03-23,5,7,曇り,西,2,2
2017-03-23,5,8,曇り,南西,2,2
2017-03-23,5,9,曇り,西,2,2
2017-03-23,5,10,曇り,南西,2,2
2017-03-23,5,11,曇り,南西,3,3
2017-03-23,5,12,曇り,南西,3,3
2017-03-24,6,1,曇り,西,1,1
2017-03-24,6,2,曇り,西,1,1
2017-03-24,6,3,曇り,西,1,1
2017-03-24,6,4,曇り,西,1,1
2017-03-24,6,5,曇り,西,2,2
2017-03-24,6,6,曇り,北東,2,2
2017-03-24,6,7,曇り,北東,4,4
2017-03-24,6,8,曇り,北東,4,4
2017-03-24,6,9,曇り,北東,4,4
2017-03-24,6,10,曇り,北,5,5
2017-03-24,6,11,曇り,北,6,6
2017-03-24,6,12,曇り,北,6,6
2017-03-28,1,2,曇り,南西,3,3
2017-03-28,1,3,晴,南西,3,3
2017-03-28,1,4,晴,西,3,3
2017-03-28,1,5,晴,南西,3,3
2017-03-28,1,6,曇り,南西,2,2
2017-03-28,1,7,晴,南西,3,3
2017-03-28,1,8,晴,南西,2,2
2017-03-28,1,9,晴,西,2,2
2017-03-28,1,10,晴,西,1,1
2017-03-28,1,11,晴,西,1,1
2017-03-28,1,12,晴,西,1,1
2017-03-29,2,1,曇り,西,3,3
2017-03-29,2,2,曇り,南,3,3
2017-03-29,2,3,曇り,南西,3,3
2017-03-29,2,4,晴,南西,3,3
2017-03-29,2,5,晴,南西,2,2
2017-03-29,2,6,晴,南西,2,2
2017-03-29,2,7,曇り,南西,2,2
2017-03-29,2,8,曇り,南西,2,2
2017-03-29,2,9,曇り,南西,3,3
2017-03-29,2,10,曇り,南西,2,2
2017-03-29,2,11,曇り,南,2,2
2017-03-29,2,12,曇り,南東,1,1
2017-03-30,3,1,晴,南西,2,2
2017-03-30,3,2,晴,南西,2,2
2017-03-30,3,3,晴,北西,3,3
2017-03-30,3,4,晴,北西,2,2
2017-03-30,3,5,晴,北西,2,2
2017-03-30,3,6,晴,西,1,1
2017-03-30,3,7,晴,西,1,1
2017-03-30,3,8,晴,西,1,1
2017-03-30,3,9,晴,北,2,2
2017-03-30,3,10,晴,北東,1,1
2017-03-30,3,11,晴,北東,1,1
2017-03-30,3,12,晴,北,2,2
2017-03-31,4,1,雨,東,2,2
2017-03-31,4,2,雨,東,2,2
2017-03-31,4,3,雨,東,2,2
2017-03-31,4,4,雨,東,2,2
2017-03-31,4,5,雨,北東,2,2
2017-03-31,4,6,雨,東,2,2
2017-03-31,4,7,雨,東,1,1
2017-03-31,4,8,雨,北東,1,1
2017-03-31,4,9,雨,北,3,3
2017-03-31,4,10,雨,北,4,4
2017-03-31,4,12,雨,北東,2,2
2017-04-01,5,1,晴,西,2,2
2017-04-01,5,2,晴,北西,1,1
2017-04-01,5,3,晴,北西,3,3
2017-04-01,5,4,晴,北西,3,3
2017-04-01,5,5,晴,西,3,3
2017-04-01,5,6,晴,西,3,3
2017-04-01,5,7,晴,西,3,3
2017-04-01,5,8,晴,西,2,2
2017-04-01,5,9,晴,西,2,2
2017-04-01,5,10,晴,北西,1,1
2017-04-01,5,11,晴,北西,1,1
2017-04-01,5,12,晴,北,1,1
2017-04-02,6,2,晴,西,4,4
2017-04-02,6,3,晴,西,4,4
2017-04-02,6,4,晴,南西,4,4
2017-04-02,6,5,晴,南西,4,4
2017-04-02,6,6,晴,西,4,4
2017-04-02,6,7,晴,南西,4,4
2017-04-02,6,8,晴,南西,3,3
2017-04-02,6,9,晴,南西,3,3
2017-04-02,6,10,晴,西,3,3
2017-04-02,6,11,曇り,南西,3,3
2017-04-02,6,12,曇り,南西,3,3
2017-04-05,1,1,曇り,北西,3,3
2017-04-05,1,2,曇り,北西,2,2
2017-04-05,1,3,曇り,西,1,1
2017-04-05,1,4,曇り,西,1,1
2017-04-05,1,5,曇り,西,1,1
2017-04-05,1,6,晴,西,1,1
2017-04-05,1,7,晴,南東,2,2
2017-04-05,1,8,晴,東,2,2
2017-04-05,1,9,晴,北東,2,2
2017-04-05,1,11,晴,南,2,2
2017-04-05,1,12,晴,北,1,1
2017-04-06,2,1,曇り,南,4,4
2017-04-06,2,2,曇り,南,4,4
2017-04-06,2,3,曇り,南,4,4
2017-04-06,2,4,曇り,南,5,5
2017-04-06,2,6,曇り,南,4,4
2017-04-06,2,7,曇り,西,2,2
2017-04-06,2,8,雨,西,3,3
2017-04-06,2,10,雨,西,1,1
2017-04-06,2,11,雨,西,1,1
2017-04-06,2,12,雨,北東,1,1
2017-04-07,3,1,曇り,北,2,2
2017-04-07,3,3,曇り,北東,1,1
2017-04-07,3,4,曇り,北西,2,2
2017-04-07,3,5,曇り,北西,1,1
2017-04-07,3,6,曇り,南西,1,1
2017-04-07,3,7,曇り,南西,1,1
2017-04-07,3,8,曇り,西,1,1
2017-04-07,3,9,曇り,北西,1,1
2017-04-07,3,10,曇り,北,1,1
2017-04-07,3,11,曇り,北西,1,1
2017-04-07,3,12,曇り,西,1,1
2017-04-08,4,1,雨,西,1,1
2017-04-08,4,2,雨,西,1,1
2017-04-08,4,3,雨,西,1,1
2017-04-08,4,4,雨,西,1,1
2017-04-08,4,5,曇り,北西,1,1
2017-04-08,4,6,曇り,北,1,1
2017-04-08,4,7,曇り,北東,1,1
2017-04-08,4,8,曇り,北東,1,1
2017-04-08,4,9,曇り,北,1,1
2017-04-09,5,1,曇り,北西,1,1
2017-04-09,5,2,曇り,北西,1,1
2017-04-09,5,3,曇り,北西,1,1
2017-04-09,5,4,曇り,北西,4,4
2017-04-09,5,5,曇り,北西,4,4
2017-04-09,5,6,曇り,北西,5,5
2017-04-09,5,7,曇り,北西,6,6
2017-04-09,5,8,曇り,北西,6,6
2017-04-09,5,9,曇り,北,4,4
2017-04-09,5,10,曇り,北,6,6
2017-04-09,5,11,曇り,北東,4,4
2017-04-09,5,12,曇り,北東,3,3
2017-04-10,6,1,曇り,東,1,1
2017-04-10,6,2,雨,東,1,1
2017-04-10,6,3,雨,東,2,2
2017-04-10,6,4,雨,南東,2,2
2017-04-10,6,5,雨,北東,1,1
2017-04-10,6,6,曇り,北東,1,1
2017-04-10,6,7,雨,東,1,1
2017-04-10,6,8,曇り,南東,2,2
2017-04-10,6,9,雨,東,2,2
2017-04-10,6,10,雨,南東,2,2
2017-04-10,6,11,雨,北東,1,1
2017-04-10,6,12,曇り,北東,2,2
2017-04-14,1,1,晴,南西,1,1
2017-04-14,1,2,晴,南西,1,1
2017-04-14,1,3,晴,南西,2,2
2017-04-14,1,4,晴,南西,2,2
2017-04-14,1,5,晴,南西,2,2
2017-04-14,1,6,晴,南西,2,2
2017-04-14,1,7,晴,南,4,4
2017-04-14,1,8,晴,南,5,5
2017-04-14,1,10,晴,南,4,4
2017-04-14,1,11,晴,南,5,5
2017-04-14,1,12,晴,南,4,4
2017-04-15,2,1,曇り,西,2,2
2017-04-15,2,2,曇り,西,4,4
2017-04-15,2,3,曇り,西,3,3
2017-04-15,2,4,曇り,南西,2,2
2017-04-15,2,5,曇り,南西,1,1
2017-04-15,2,6,曇り,西,1,1
2017-04-15,2,7,雨,南西,1,1
2017-04-15,2,8,雨,南西,1,1
2017-04-15,2,9,曇り,南,3,3
2017-04-15,2,10,曇り,南,4,4
2017-04-15,2,11,雨,南西,3,3
2017-04-15,2,12,雨,南西,2,2
2017-04-16,3,1,晴,西,2,2
2017-04-16,3,2,晴,西,2,2
2017-04-16,3,3,晴,西,2,2
2017-04-16,3,4,晴,北西,3,3
2017-04-16,3,5,晴,北西,2,2
2017-04-16,3,6,晴,北西,1,1
2017-04-16,3,7,晴,北東,1,1
2017-04-16,3,8,晴,北東,1,1
2017-04-16,3,9,晴,北東,1,1
