開催日,日目,レース,天気,風向,風速,波高
2014-01-16,2,7,曇り,南西,1,1
2014-01-16,2,8,曇り,南東,1,1
2014-01-16,2,10,曇り,南東,3,3
2014-01-16,2,11,曇り,南東,3,3
2014-01-16,2,12,曇り,南東,3,3
2014-01-17,3,1,曇り,南西,1,1
2014-01-17,3,2,曇り,南西,1,1
2014-01-17,3,3,曇り,南西,1,1
2014-01-17,3,4,曇り,南西,1,1
2014-01-17,3,5,曇り,南,1,1
2014-01-17,3,6,曇り,南西,1,1
2014-01-17,3,7,曇り,南,1,1
2014-01-17,3,9,曇り,南東,1,1
2014-01-17,3,10,曇り,南東,1,1
2014-01-17,3,11,曇り,北東,1,1
2014-01-17,3,12,曇り,北,1,1
2014-01-18,4,1,曇り,西,6,6
2014-01-18,4,2,曇り,西,7,7
2014-01-18,4,3,晴,西,7,7
2014-01-18,4,4,曇り,西,8,8
2014-01-18,4,5,曇り,西,8,8
2014-01-18,4,6,曇り,西,8,8
2014-01-18,4,8,曇り,西,9,9
2014-01-18,4,10,曇り,西,7,7
2014-01-18,4,11,曇り,西,7,7
2014-01-18,4,12,曇り,西,8,8
2014-01-19,5,2,晴,南西,1,1
2014-01-19,5,3,晴,東,1,1
2014-01-19,5,4,曇り,北,2,2
2014-01-19,5,5,曇り,無風,0,0
2014-01-19,5,6,曇り,北,1,1
2014-01-19,5,7,曇り,東,2,2
2014-01-19,5,8,曇り,東,1,1
2014-01-19,5,9,曇り,東,1,1
2014-01-19,5,10,曇り,北,1,1
2014-01-19,5,11,曇り,北,1,1
2014-01-19,5,12,曇り,東,1,1
2014-01-20,6,1,曇り,北,1,1
2014-01-20,6,2,曇り,北,2,2
2014-01-20,6,3,曇り,北,2,2
2014-01-20,6,4,曇り,北,1,1
2014-01-20,6,5,曇り,北西,3,3
2014-01-20,6,6,雨,北,4,4
2014-01-20,6,7,雨,北,2,2
2014-01-20,6,8,雨,北東,1,1
2014-01-20,6,9,雨,南東,1,1
2014-01-20,6,10,雨,南東,1,1
2014-01-20,6,11,雨,南東,3,3
2014-01-20,6,12,雨,南東,1,1
2014-01-24,1,1,晴,南西,1,1
2014-01-24,1,2,晴,南,1,1
2014-01-24,1,3,晴,南西,1,1
2014-01-24,1,4,晴,南東,2,2
2014-01-24,1,5,晴,南東,2,2
2014-01-24,1,6,晴,南東,2,2
2014-01-24,1,7,晴,南東,3,3
2014-01-24,1,8,晴,南東,2,2
2014-01-24,1,9,晴,南東,3,3
2014-01-24,1,10,晴,南東,2,2
2014-01-24,1,12,晴,南東,2,2
2014-01-25,2,1,曇り,北西,3,3
2014-01-25,2,2,曇り,北西,3,3
2014-01-25,2,3,曇り,北,3,3
2014-01-25,2,4,曇り,北,2,2
2014-01-25,2,5,曇り,北,1,1
2014-01-25,2,6,雨,北,1,1
2014-01-25,2,7,雨,南東,2,2
2014-01-25,2,8,雨,南,2,2
2014-01-25,2,9,雨,南東,1,1
2014-01-25,2,10,雨,南西,1,1
2014-01-25,2,11,雨,南東,2,2
2014-01-25,2,12,曇り,南東,1,1
2014-01-26,3,1,晴,北西,7,7
2014-01-26,3,2,晴,北西,9,9
2014-01-26,3,3,曇り,北西,8,8
2014-01-26,3,4,晴,北西,8,8
2014-01-26,3,6,曇り,北,8,8
2014-01-26,3,8,曇り,北,7,7
2014-01-26,3,9,曇り,北,5,5
2014-01-26,3,10,曇り,北西,6,6
2014-01-26,3,11,曇り,北西,7,7
2014-01-26,3,12,曇り,北,7,7
2014-01-27,4,1,晴,北,2,2
2014-01-27,4,2,晴,北西,1,1
2014-01-27,4,3,晴,北西,1,1
2014-01-27,4,4,晴,北西,1,1
2014-01-27,4,5,晴,北西,1,1
2014-01-27,4,6,晴,北西,1,1
2014-01-27,4,9,晴,南東,2,2
2014-01-27,4,10,晴,南東,2,2
2014-01-27,4,11,晴,南東,2,2
2014-01-27,4,12,晴,南東,2,2
2014-01-28,5,1,曇り,南西,1,1
2014-01-28,5,2,雨,南西,2,2
2014-01-28,5,3,雨,南,2,2
2014-01-28,5,4,雨,南,3,3
2014-01-28,5,5,雨,南西,2,2
2014-01-28,5,6,曇り,南,2,2
2014-01-28,5,7,曇り,南西,2,2
2014-01-28,5,8,曇り,南西,1,1
2014-01-28,5,9,曇り,南西,1,1
2014-01-28,5,10,曇り,西,3,3
2014-01-28,5,11,曇り,西,3,3
2014-01-29,6,1,晴,北,2,2
2014-01-29,6,2,晴,北,2,2
2014-01-29,6,3,晴,北,2,2
2014-01-29,6,4,晴,北,1,1
2014-01-29,6,5,晴,北西,1,1
2014-01-29,6,6,晴,南西,1,1
2014-01-29,6,7,晴,南,1,1
2014-01-29,6,8,晴,東,2,2
2014-01-29,6,9,晴,南東,1,1
2014-01-29,6,10,晴,南東,1,1
2014-01-29,6,11,晴,東,1,1
2014-01-29,6,12,晴,東,1,1
2014-02-01,1,1,晴,北,1,1
2014-02-01,1,2,晴,北西,1,1
2014-02-01,1,3,晴,北西,1,1
2014-02-01,1,4,晴,北西,1,1
2014-02-01,1,5,晴,北西,1,1
2014-02-01,1,6,晴,北西,1,1
2014-02-01,1,7,晴,北西,1,1
2014-02-01,1,8,晴,南,1,1
2014-02-01,1,9,晴,北東,1,1
2014-02-01,1,10,晴,無風,0,0
2014-02-01,1,11,晴,無風,0,0
2014-02-01,1,12,晴,南西,1,1
2014-02-02,2,1,晴,南西,1,1
2014-02-02,2,2,晴,西,2,2
2014-02-02,2,3,晴,南西,1,1
2014-02-02,2,4,晴,無風,0,0
2014-02-02,2,5,晴,南西,1,1
2014-02-02,2,6,晴,北西,1,1
2014-02-02,2,7,晴,北,1,1
2014-02-02,2,8,晴,無風,0,0
2014-02-02,2,9,晴,南東,1,1
2014-02-02,2,10,晴,東,1,1
2014-02-02,2,11,晴,南東,2,2
2014-02-02,2,12,晴,南東,2,2
2014-02-03,3,1,雨,南西,1,1
2014-02-03,3,2,曇り,南西,1,1
2014-02-03,3,3,曇り,南西,1,1
2014-02-03,3,4,曇り,南西,1,1
2014-02-03,3,5,曇り,南西,1,1
2014-02-03,3,6,曇り,南西,1,1
2014-02-03,3,7,曇り,南西,1,1
2014-02-03,3,8,曇り,南西,1,1
2014-02-03,3,9,曇り,西,1,1
2014-02-03,3,10,曇り,西,2,2
2014-02-03,3,11,曇り,南西,1,1
2014-02-03,3,12,曇り,北西,3,3
2014-02-04,4,1,曇り,南東,2,2
2014-02-04,4,2,曇り,北,5,5
2014-02-04,4,3,曇り,北,3,3
2014-02-04,4,4,曇り,北,4,4
2014-02-04,4,5,曇り,北西,3,3
2014-02-04,4,6,曇り,北,5,5
2014-02-04,4,7,曇り,北西,6,6
2014-02-04,4,8,曇り,北西,5,5
2014-02-04,4,9,曇り,北西,5,5
2014-02-04,4,10,曇り,北西,6,6
2014-02-04,4,11,曇り,北西,4,4
2014-02-04,4,12,曇り,北西,5,5
2014-02-05,5,1,晴,西,2,2
2014-02-05,5,2,曇り,西,3,3
2014-02-05,5,3,曇り,南西,1,1
2014-02-05,5,4,曇り,西,1,1
2014-02-05,5,5,曇り,西,1,1
2014-02-05,5,6,曇り,北西,2,2
2014-02-05,5,8,曇り,北,3,3
2014-02-05,5,9,曇り,北西,2,2
2014-02-05,5,10,曇り,北,2,2
2014-02-05,5,11,曇り,北西,3,3
2014-02-05,5,12,曇り,北東,1,1
2014-02-09,1,2,晴,北西,1,1
2014-02-09,1,4,晴,西,2,2
2014-02-09,1,5,晴,北西,2,2
2014-02-09,1,6,晴,西,2,2
2014-02-09,1,7,晴,西,1,1
2014-02-09,1,8,曇り,西,2,2
2014-02-09,1,9,曇り,北西,2,2
2014-02-09,1,10,曇り,北,2,2
2014-02-09,1,11,曇り,北,3,3
2014-02-09,1,12,曇り,北,2,2
2014-02-10,2,1,曇り,東,2,2
2014-02-10,2,2,曇り,東,1,1
2014-02-10,2,3,曇り,北東,1,1
2014-02-10,2,4,曇り,北西,4,4
2014-02-10,2,5,曇り,北,4,4
2014-02-10,2,6,曇り,北,5,5
2014-02-10,2,7,曇り,北,6,6
2014-02-10,2,8,曇り,北,6,6
2014-02-10,2,9,曇り,北,6,6
2014-02-10,2,10,曇り,北,7,7
2014-02-10,2,11,曇り,北,6,6
2014-02-10,2,12,曇り,北,6,6
2014-02-11,3,1,曇り,北,1,1
2014-02-11,3,3,曇り,北,1,1
2014-02-11,3,4,曇り,北,1,1
2014-02-11,3,5,曇り,北,5,5
2014-02-11,3,7,曇り,北,7,7
2014-02-11,3,8,曇り,北,6,6
2014-02-11,3,9,曇り,北,5,5
2014-02-11,3,10,曇り,北,6,6
2014-02-11,3,11,曇り,北,6,6
2014-02-11,3,12,曇り,北,6,6
2014-02-12,4,1,晴,西,1,1
2014-02-12,4,2,晴,西,1,1
2014-02-12,4,3,曇り,西,1,1
2014-02-12,4,4,曇り,北東,1,1
2014-02-12,4,5,曇り,北,3,3
2014-02-12,4,6,曇り,北,3,3
2014-02-12,4,7,曇り,北,3,3
2014-02-12,4,8,曇り,北,3,3
2014-02-12,4,9,曇り,北,3,3
2014-02-12,4,10,曇り,北,3,3
2014-02-12,4,11,曇り,北,3,3
2014-02-12,4,12,曇り,北,3,3
2014-02-13,5,1,曇り,北西,4,4
2014-02-13,5,2,曇り,北,5,5
2014-02-13,5,3,曇り,北,5,5
2014-02-13,5,4,曇り,北東,2,2
2014-02-13,5,6,曇り,北西,4,4
2014-02-13,5,7,曇り,北西,5,5
2014-02-13,5,8,曇り,北西,5,5
2014-02-13,5,9,曇り,北西,4,4
2014-02-13,5,10,曇り,北,4,4
2014-02-13,5,11,曇り,北,3,3
2014-02-14,6,1,曇り,東,1,1
2014-02-14,6,3,曇り,東,1,1
2014-02-14,6,4,曇り,南東,2,2
2014-02-14,6,5,曇り,南東,2,2
2014-02-14,6,6,曇り,南東,3,3
2014-02-14,6,7,曇り,南東,2,2
2014-02-14,6,8,曇り,南東,2,2
2014-02-14,6,9,曇り,南,1,1
2014-02-14,6,10,曇り,南,1,1
2014-02-14,6,12,曇り,南東,1,1
2014-02-20,1,1,晴,西,1,1
2014-02-20,1,2,晴,南,1,1
2014-02-20,1,3,晴,西,1,1
2014-02-20,1,4,晴,北,1,1
2014-02-20,1,5,晴,北,2,2
2014-02-20,1,6,晴,北,2,2
2014-02-20,1,7,晴,北,2,2
2014-02-20,1,8,晴,北西,2,2
2014-02-20,1,9,晴,北西,2,2
2014-02-20,1,10,晴,西,2,2
2014-02-20,1,11,晴,北西,2,2
2014-02-20,1,12,晴,北,2,2
2014-02-21,2,1,晴,北西,1,1
2014-02-21,2,2,晴,北西,2,2
2014-02-21,2,4,晴,西,1,1
2014-02-21,2,5,晴,北西,1,1
2014-02-21,2,6,晴,北西,1,1
2014-02-21,2,7,曇り,北西,1,1
2014-02-21,2,8,曇り,北,1,1
2014-02-21,2,9,曇り,北,2,2
2014-02-21,2,10,曇り,東,1,1
2014-02-21,2,11,曇り,東,2,2
2014-02-21,2,12,曇り,東,1,1
2014-02-22,3,1,晴,北東,1,1
2014-02-22,3,2,晴,北,1,1
2014-02-22,3,4,晴,北東,1,1
2014-02-22,3,5,晴,北,1,1
2014-02-22,3,6,晴,南東,2,2
2014-02-22,3,7,晴,東,2,2
2014-02-22,3,8,晴,東,1,1
2014-02-22,3,9,晴,東,1,1
2014-02-22,3,10,晴,北東,1,1
2014-02-22,3,11,晴,東,1,1
2014-02-22,3,12,晴,東,2,2
2014-02-23,4,1,晴,西,2,2
2014-02-23,4,2,晴,西,2,2
2014-02-23,4,3,晴,北西,2,2
2014-02-23,4,4,晴,西,2,2
2014-02-23,4,5,晴,北西,1,1
2014-02-23,4,6,晴,北,1,1
2014-02-23,4,7,晴,北,2,2
2014-02-23,4,8,晴,北,1,1
2014-02-23,4,9,晴,北,1,1
2014-02-23,4,10,晴,北,1,1
2014-02-23,4,11,晴,東,1,1
2014-02-23,4,12,晴,南東,1,1
2014-02-24,5,1,晴,北,2,2
2014-02-24,5,2,晴,北,2,2
2014-02-24,5,3,晴,北,1,1
2014-02-24,5,4,晴,北,1,1
2014-02-24,5,5,晴,北西,1,1
2014-02-24,5,6,晴,北西,1,1
2014-02-24,5,7,晴,北,1,1
2014-02-24,5,9,晴,北西,1,1
2014-02-24,5,10,晴,北,2,2
2014-02-24,5,11,晴,無風,0,0
2014-02-24,5,12,晴,南東,1,1
2014-02-25,6,1,晴,西,3,3
2014-02-25,6,2,晴,西,3,3
2014-02-25,6,3,晴,北西,1,1
2014-02-25,6,4,晴,北西,1,1
2014-02-25,6,5,晴,北西,1,1
2014-02-25,6,6,晴,無風,0,0
2014-02-25,6,7,晴,北,1,1
2014-02-25,6,8,晴,無風,0,0
2014-02-25,6,9,晴,北,1,1
2014-02-25,6,10,晴,北東,1,1
2014-02-25,6,11,晴,南東,1,1
2014-02-25,6,12,晴,南東,1,1
2014-03-01,1,1,雨,北,1,1
2014-03-01,1,2,雨,無風,0,0
2014-03-01,1,3,雨,東,2,2
2014-03-01,1,4,雨,東,1,1
2014-03-01,1,5,雨,南東,1,1
2014-03-01,1,6,雨,東,1,1
2014-03-01,1,7,雨,東,1,1
2014-03-01,1,8,雨,無風,0,0
2014-03-01,1,9,雨,東,1,1
2014-03-01,1,10,雨,北東,1,1
2014-03-01,1,11,雨,東,1,1
2014-03-01,1,12,雨,無風,0,0
2014-03-02,2,1,曇り,西,2,2
2014-03-02,2,2,曇り,西,3,3
2014-03-02,2,3,曇り,南西,1,1
2014-03-02,2,4,晴,南西,1,1
2014-03-02,2,5,曇り,南西,1,1
2014-03-02,2,6,曇り,南西,1,1
2014-03-02,2,7,曇り,西,1,1
2014-03-02,2,8,曇り,西,4,4
2014-03-02,2,9,曇り,西,4,4
2014-03-02,2,10,曇り,西,4,4
2014-03-02,2,11,曇り,西,4,4
2014-03-02,2,12,曇り,西,3,3
2014-03-03,3,1,晴,北東,1,1
2014-03-03,3,2,晴,北東,1,1
2014-03-03,3,3,晴,北,2,2
2014-03-03,3,5,晴,東,1,1
2014-03-03,3,6,晴,北,3,3
2014-03-03,3,8,晴,北,5,5
2014-03-03,3,9,晴,北,4,4
2014-03-03,3,10,晴,北,5,5
2014-03-03,3,11,晴,北,3,3
2014-03-03,3,12,晴,北西,3,3
2014-03-04,4,1,曇り,北,3,3
2014-03-04,4,3,曇り,北,3,3
2014-03-04,4,4,曇り,北,2,2
2014-03-04,4,5,曇り,北西,2,2
2014-03-04,4,6,曇り,北,3,3
2014-03-04,4,7,曇り,北,2,2
2014-03-04,4,8,曇り,北,2,2
2014-03-04,4,9,曇り,北,1,1
2014-03-04,4,11,曇り,北,1,1
2014-03-04,4,12,曇り,北,1,1
2014-03-05,5,1,曇り,西,1,1
2014-03-05,5,2,曇り,西,2,2
2014-03-05,5,3,曇り,西,1,1
2014-03-05,5,4,曇り,北西,2,2
2014-03-05,5,5,曇り,北西,2,2
2014-03-05,5,6,曇り,北西,5,5
2014-03-05,5,7,曇り,北西,4,4
2014-03-05,5,8,曇り,北西,5,5
2014-03-05,5,9,曇り,北西,5,5
2014-03-05,5,10,曇り,北西,4,4
2014-03-05,5,11,曇り,北西,5,5
2014-03-06,6,1,曇り,西,3,3
2014-03-06,6,2,晴,西,4,4
2014-03-06,6,3,晴,北西,3,3
2014-03-06,6,5,晴,北西,3,3
2014-03-06,6,6,晴,北西,3,3
2014-03-06,6,7,曇り,北西,4,4
2014-03-06,6,8,曇り,北西,5,5
2014-03-06,6,9,曇り,北西,5,5
2014-03-06,6,10,曇り,北西,4,4
2014-03-06,6,11,曇り,北西,5,5
2014-03-06,6,12,曇り,北西,3,3
2014-03-12,1,1,晴,南,1,1
2014-03-12,1,2,曇り,南,2,2
2014-03-12,1,3,曇り,南東,3,3
2014-03-12,1,4,曇り,南東,2,2
2014-03-12,1,5,曇り,南東,2,2
2014-03-12,1,6,曇り,南東,2,2
2014-03-12,1,7,曇り,南東,2,2
2014-03-12,1,8,曇り,南東,1,1
2014-03-12,1,9,曇り,南東,1,1
2014-03-12,1,10,曇り,北,1,1
2014-03-12,1,12,曇り,北,1,1
2014-03-13,2,1,雨,北西,7,7
2014-03-13,2,2,曇り,北西,6,6
2014-03-13,2,3,曇り,北西,6,6
2014-03-13,2,4,雨,北西,2,2
2014-03-13,2,5,雨,西,2,2
2014-03-13,2,6,雨,西,3,3
2014-03-13,2,7,雨,西,3,3
2014-03-13,2,8,曇り,北西,2,2
2014-03-13,2,9,曇り,西,4,4
2014-03-13,2,10,曇り,西,5,5
2014-03-13,2,12,曇り,西,3,3
2014-03-14,3,1,曇り,南西,2,2
2014-03-14,3,2,晴,南西,2,2
2014-03-14,3,3,曇り,北西,5,5
2014-03-14,3,4,曇り,北,5,5
2014-03-14,3,5,曇り,北,2,2
2014-03-14,3,6,曇り,北西,1,1
2014-03-14,3,7,曇り,西,2,2
2014-03-14,3,8,曇り,北,4,4
2014-03-14,3,9,曇り,北,2,2
2014-03-14,3,10,曇り,北西,3,3
2014-03-14,3,11,曇り,北西,3,3
2014-03-14,3,12,曇り,北西,3,3
2014-03-15,4,1,晴,南西,2,2
2014-03-15,4,2,晴,南西,2,2
2014-03-15,4,3,晴,南西,2,2
2014-03-15,4,4,晴,南西,2,2
2014-03-15,4,5,晴,南西,2,2
2014-03-15,4,6,晴,西,2,2
2014-03-15,4,7,晴,西,1,1
2014-03-15,4,8,晴,南西,1,1
2014-03-15,4,9,晴,南西,1,1
2014-03-15,4,10,晴,南,1,1
2014-03-15,4,11,晴,南東,1,1
2014-03-15,4,12,晴,南東,2,2
2014-03-16,5,1,晴,南西,3,3
2014-03-16,5,2,晴,南西,2,2
2014-03-16,5,3,晴,南西,2,2
2014-03-16,5,4,晴,西,2,2
2014-03-16,5,5,晴,西,3,3
2014-03-16,5,6,晴,西,3,3
2014-03-16,5,7,曇り,西,2,2
2014-03-16,5,8,曇り,西,2,2
2014-03-16,5,9,曇り,西,1,1
2014-03-16,5,10,曇り,南西,1,1
2014-03-16,5,12,曇り,南西,1,1
2014-03-17,6,1,晴,北西,1,1
2014-03-17,6,2,晴,西,1,1
2014-03-17,6,3,晴,北西,1,1
2014-03-17,6,4,晴,北西,1,1
2014-03-17,6,5,晴,無風,0,0
2014-03-17,6,6,晴,無風,0,0
2014-03-17,6,7,晴,北,1,1
2014-03-17,6,8,晴,無風,0,0
2014-03-17,6,9,晴,無風,0,0
2014-03-17,6,10,晴,北西,1,1
2014-03-17,6,11,晴,北,1,1
2014-03-17,6,12,晴,無風,0,0
2014-03-20,1,1,雨,南西,3,3
2014-03-20,1,2,雨,西,5,5
2014-03-20,1,3,雨,西,6,6
2014-03-20,1,4,雨,西,6,6
2014-03-20,1,5,曇り,西,5,5
2014-03-20,1,6,曇り,西,4,4
2014-03-20,1,7,曇り,西,5,5
2014-03-20,1,8,曇り,西,5,5
2014-03-20,1,9,曇り,西,4,4
2014-03-20,1,10,曇り,西,6,6
2014-03-20,1,11,曇り,西,5,5
2014-03-20,1,12,曇り,西,5,5
2014-03-21,2,1,曇り,北西,5,5
2014-03-21,2,2,雨,北西,4,4
2014-03-21,2,3,晴,北西,3,3
2014-03-21,2,4,曇り,北,6,6
2014-03-21,2,5,曇り,北西,7,7
2014-03-21,2,6,曇り,北西,5,5
2014-03-21,2,7,曇り,北西,5,5
2014-03-21,2,8,曇り,北西,5,5
2014-03-21,2,9,曇り,北西,5,5
2014-03-21,2,10,曇り,北西,4,4
2014-03-21,2,11,曇り,北西,4,4
2014-03-21,2,12,曇り,北西,4,4
2014-03-22,3,1,晴,南西,2,2
2014-03-22,3,3,晴,南西,2,2
2014-03-22,3,4,晴,南西,2,2
2014-03-22,3,5,晴,南西,2,2
2014-03-22,3,6,晴,南西,1,1
2014-03-22,3,7,晴,南西,1,1
2014-03-22,3,8,晴,南西,1,1
2014-03-22,3,9,晴,南西,1,1
2014-03-22,3,10,晴,南西,1,1
2014-03-22,3,11,晴,南西,1,1
2014-03-22,3,12,晴,西,5,5
2014-03-23,4,2,晴,南西,2,2
2014-03-23,4,3,晴,南西,2,2
2014-03-23,4,4,晴,南西,2,2
2014-03-23,4,5,晴,南西,1,1
2014-03-23,4,6,晴,南西,1,1
2014-03-23,4,7,晴,南西,1,1
2014-03-23,4,8,晴,南西,1,1
2014-03-23,4,9,晴,南西,1,1
2014-03-23,4,10,晴,南西,1,1
2014-03-23,4,11,晴,南西,1,1
2014-03-23,4,12,晴,南西,1,1
2014-03-24,5,1,晴,南西,2,2
2014-03-24,5,2,晴,南西,2,2
2014-03-24,5,3,晴,南西,2,2
2014-03-24,5,4,晴,南西,2,2
2014-03-24,5,5,晴,南西,1,1
2014-03-24,5,6,晴,南,1,1
2014-03-24,5,7,晴,南,1,1
2014-03-24,5,8,晴,南,1,1
2014-03-24,5,9,晴,南,1,1
2014-03-24,5,11,晴,南,2,2
2014-03-24,5,12,晴,南,2,2
2014-03-25,6,1,曇り,南西,1,1
2014-03-25,6,3,曇り,南西,1,1
2014-03-25,6,4,曇り,南西,1,1
2014-03-25,6,5,曇り,南西,1,1
2014-03-25,6,6,曇り,南西,1,1
2014-03-25,6,7,曇り,南西,1,1
2014-03-25,6,8,曇り,南,1,1
2014-03-25,6,9,曇り,南西,1,1
2014-03-25,6,10,曇り,南西,1,1
2014-03-25,6,11,雨,南西,1,1
2014-03-25,6,12,雨,西,2,2
2014-03-28,1,1,晴,北,2,2
2014-03-28,1,2,晴,北,2,2
2014-03-28,1,3,晴,北,2,2
2014-03-28,1,4,晴,北,1,1
2014-03-28,1,5,晴,北,2,2
2014-03-28,1,6,晴,北西,1,1
2014-03-28,1,7,晴,北西,2,2
2014-03-28,1,8,晴,南西,1,1
2014-03-28,1,9,晴,北西,1,1
2014-03-28,1,10,晴,南東,1,1
2014-03-28,1,11,晴,南東,1,1
2014-03-28,1,12,晴,東,1,1
2014-03-29,2,1,曇り,北,1,1
2014-03-29,2,2,雨,北東,1,1
2014-03-29,2,4,曇り,南,3,3
2014-03-29,2,5,曇り,南東,3,3
2014-03-29,2,6,曇り,南東,2,2
2014-03-29,2,7,雨,南東,1,1
2014-03-29,2,8,雨,東,1,1
2014-03-29,2,9,雨,北,1,1
2014-03-29,2,10,雨,北,1,1
2014-03-29,2,11,雨,北,1,1
