開催日,日目,レース,天気,風向,風速,波高
2023-03-09,2,7,曇り,北東,1,1
2023-03-09,2,8,曇り,北東,1,1
2023-03-09,2,9,曇り,北,2,2
2023-03-09,2,10,曇り,東,1,1
2023-03-09,2,11,曇り,北東,1,1
2023-03-09,2,12,曇り,北東,1,1
2023-03-10,3,1,晴,北西,3,3
2023-03-10,3,2,晴,北西,3,3
2023-03-10,3,4,晴,西,1,1
2023-03-10,3,5,晴,北西,1,1
2023-03-10,3,6,晴,南西,1,1
2023-03-10,3,7,晴,北西,1,1
2023-03-10,3,8,晴,北西,1,1
2023-03-10,3,9,晴,北東,1,1
2023-03-10,3,10,晴,北東,1,1
2023-03-10,3,11,晴,北東,1,1
2023-03-10,3,12,晴,東,1,1
2023-03-11,4,1,晴,北西,1,1
2023-03-11,4,2,晴,北西,2,2
2023-03-11,4,3,晴,北西,1,1
2023-03-11,4,4,晴,北,1,1
2023-03-11,4,5,晴,北西,1,1
2023-03-11,4,6,晴,北西,1,1
2023-03-11,4,7,晴,北西,1,1
2023-03-11,4,8,晴,西,1,1
2023-03-11,4,9,晴,西,1,1
2023-03-11,4,10,晴,南西,1,1
2023-03-11,4,11,晴,北西,1,1
2023-03-11,4,12,晴,北,1,1
2023-04-14,1,1,曇り,西,1,1
2023-04-14,1,2,曇り,北西,1,1
2023-04-14,1,3,曇り,北西,1,1
2023-04-14,1,4,曇り,北西,1,1
2023-04-14,1,7,雨,北,1,1
2023-04-14,1,8,曇り,北,2,2
2023-04-14,1,10,雨,南西,1,1
2023-04-15,2,1,曇り,西,1,1
2023-04-15,2,2,曇り,西,2,2
2023-04-15,2,3,曇り,北,2,2
2023-04-15,2,4,曇り,東,1,1
2023-04-15,2,5,曇り,北,1,1
2023-04-15,2,6,曇り,北西,1,1
2023-04-15,2,7,曇り,西,1,1
2023-04-15,2,8,曇り,北西,2,2
2023-04-15,2,9,雨,西,1,1
2023-04-15,2,10,曇り,南,1,1
2023-04-15,2,11,雨,南西,2,2
2023-04-15,2,12,雨,南,2,2
2023-04-16,3,1,晴,西,3,3
2023-04-16,3,2,晴,西,3,3
2023-04-16,3,3,曇り,南西,3,3
2023-04-16,3,4,曇り,北西,5,5
2023-04-16,3,5,晴,南西,4,4
2023-04-16,3,6,晴,南西,3,3
2023-04-16,3,7,曇り,南西,2,2
2023-04-16,3,8,雨,北西,3,3
2023-04-16,3,9,雨,西,1,1
2023-04-16,3,10,曇り,南,3,3
2023-04-16,3,11,曇り,南西,3,3
2023-04-16,3,12,曇り,南,2,2
2023-04-17,4,1,晴,西,3,3
2023-04-17,4,2,晴,南西,3,3
2023-04-17,4,3,晴,西,3,3
2023-04-17,4,4,晴,西,3,3
2023-04-17,4,5,晴,西,2,2
2023-04-17,4,6,晴,西,2,2
2023-04-17,4,7,晴,南西,2,2
2023-04-17,4,8,晴,西,2,2
2023-04-17,4,9,晴,西,2,2
2023-04-17,4,10,晴,南西,2,2
2023-04-17,4,11,晴,南西,1,1
2023-04-17,4,12,晴,南西,1,1
2023-04-20,1,1,晴,北西,1,1
2023-04-20,1,2,晴,北西,3,3
2023-04-20,1,3,晴,北西,2,2
2023-04-20,1,4,晴,北西,2,2
2023-04-20,1,5,晴,北西,2,2
2023-04-20,1,6,晴,北西,1,1
2023-04-20,1,7,晴,北西,1,1
2023-04-20,1,8,晴,北,2,2
2023-04-20,1,9,晴,北,1,1
2023-04-20,1,10,晴,北東,1,1
2023-04-20,1,11,晴,北東,1,1
2023-04-20,1,12,晴,北東,1,1
2023-04-21,2,1,晴,西,3,3
2023-04-21,2,2,晴,北西,3,3
2023-04-21,2,3,晴,北東,2,2
2023-04-21,2,4,晴,北,4,4
2023-04-21,2,5,晴,北,6,6
2023-04-21,2,6,晴,北,6,6
2023-04-21,2,7,曇り,北,5,5
2023-04-21,2,8,曇り,北,4,4
2023-04-21,2,9,曇り,北,3,3
2023-04-21,2,10,曇り,北,3,3
2023-04-21,2,11,曇り,北,4,4
2023-04-21,2,12,曇り,北,3,3
2023-04-22,3,1,晴,北西,4,4
2023-04-22,3,2,晴,北,4,4
2023-04-22,3,3,晴,北,4,4
2023-04-22,3,4,晴,北,4,4
2023-04-22,3,5,晴,北,5,5
2023-04-22,3,6,晴,北,5,5
2023-04-22,3,7,晴,北,7,7
2023-04-22,3,8,晴,北,6,6
2023-04-22,3,9,晴,北,7,7
2023-04-22,3,10,晴,北,6,6
2023-04-22,3,11,晴,北,5,5
2023-04-22,3,12,晴,北,5,5
2023-04-23,4,1,晴,東,5,5
2023-04-23,4,2,晴,東,5,5
2023-04-23,4,3,晴,東,3,3
2023-04-23,4,4,晴,東,3,3
2023-04-23,4,5,晴,東,3,3
2023-04-23,4,6,曇り,東,4,4
2023-04-23,4,8,曇り,東,3,3
2023-04-23,4,9,曇り,東,4,4
2023-04-23,4,10,曇り,東,4,4
2023-04-23,4,11,曇り,東,4,4
2023-04-23,4,12,曇り,東,4,4
2023-04-24,5,1,曇り,東,3,3
2023-04-24,5,2,曇り,東,2,2
2023-04-24,5,3,曇り,東,2,2
2023-04-24,5,4,曇り,東,3,3
2023-04-24,5,5,曇り,東,2,2
2023-04-24,5,6,曇り,東,2,2
2023-04-24,5,7,曇り,東,2,2
2023-04-24,5,8,曇り,東,2,2
2023-04-24,5,9,曇り,東,2,2
2023-04-24,5,10,曇り,東,2,2
2023-04-24,5,11,曇り,東,2,2
2023-04-24,5,12,曇り,東,1,1
2023-04-25,6,2,雨,北東,2,2
2023-04-25,6,3,雨,北,1,1
2023-04-25,6,4,雨,北,1,1
2023-04-25,6,5,雨,北,2,2
2023-04-25,6,6,雨,北,1,1
2023-04-25,6,7,雨,北東,1,1
2023-04-25,6,8,雨,東,1,1
2023-04-25,6,9,雨,南,1,1
2023-04-25,6,10,雨,南,1,1
2023-04-25,6,11,雨,南東,1,1
2023-04-25,6,12,雨,南,1,1
2023-04-26,7,1,晴,南西,4,4
2023-04-26,7,2,晴,南西,4,4
2023-04-26,7,3,晴,南西,4,4
2023-04-26,7,4,晴,南西,4,4
2023-04-26,7,5,晴,南西,4,4
2023-04-26,7,6,晴,南西,4,4
2023-04-26,7,7,晴,南西,4,4
2023-04-26,7,8,晴,南西,4,4
2023-04-26,7,9,晴,西,3,3
2023-04-26,7,10,晴,西,3,3
2023-04-26,7,11,晴,北西,4,4
2023-04-26,7,12,晴,北西,3,3
2023-04-28,1,1,晴,北西,3,3
2023-04-28,1,2,晴,北西,4,4
2023-04-28,1,4,晴,北,4,4
2023-04-28,1,5,晴,北,3,3
2023-04-28,1,6,晴,北,2,2
2023-04-28,1,7,晴,北,1,1
2023-04-28,1,8,晴,西,1,1
2023-04-28,1,9,晴,西,2,2
2023-04-28,1,10,晴,南西,2,2
2023-04-28,1,11,晴,南西,2,2
2023-04-28,1,12,晴,南西,1,1
2023-04-29,2,1,雨,北,3,3
2023-04-29,2,2,雨,北,3,3
2023-04-29,2,3,雨,北東,2,2
2023-04-29,2,4,雨,北東,2,2
2023-04-29,2,5,雨,北東,2,2
2023-04-29,2,6,雨,南東,1,1
2023-04-29,2,7,雨,南東,2,2
2023-04-29,2,9,雨,南東,2,2
2023-04-29,2,10,雨,北,1,1
2023-04-29,2,11,曇り,西,1,1
2023-04-29,2,12,曇り,北,1,1
2023-04-30,3,1,晴,南西,4,4
2023-04-30,3,2,晴,南西,4,4
2023-04-30,3,3,晴,南西,4,4
2023-04-30,3,4,晴,南西,4,4
2023-04-30,3,5,晴,南西,3,3
2023-04-30,3,6,晴,南西,3,3
2023-04-30,3,7,晴,南西,3,3
2023-04-30,3,8,晴,西,2,2
2023-04-30,3,9,晴,南西,1,1
2023-04-30,3,10,晴,西,1,1
2023-04-30,3,11,晴,南西,1,1
2023-04-30,3,12,晴,南東,1,1
2023-05-01,4,1,晴,南西,4,4
2023-05-01,4,2,晴,南西,4,4
2023-05-01,4,3,晴,南西,4,4
2023-05-01,4,4,晴,南西,4,4
2023-05-01,4,5,晴,西,4,4
2023-05-01,4,6,晴,西,5,5
2023-05-01,4,7,晴,北西,5,5
2023-05-01,4,8,晴,北西,5,5
2023-05-01,4,9,晴,北西,4,4
2023-05-01,4,11,晴,北西,3,3
2023-05-01,4,12,晴,北,3,3
2023-05-03,1,1,晴,北西,5,5
2023-05-03,1,2,晴,北西,5,5
2023-05-03,1,3,晴,北,3,3
2023-05-03,1,4,晴,北,2,2
2023-05-03,1,6,晴,北,2,2
2023-05-03,1,7,晴,南,1,1
2023-05-03,1,8,曇り,南西,1,1
2023-05-03,1,9,晴,西,1,1
2023-05-03,1,10,晴,北,1,1
2023-05-03,1,11,晴,北,1,1
2023-05-03,1,12,晴,北西,2,2
2023-05-04,2,1,晴,北,3,3
2023-05-04,2,2,晴,北,3,3
2023-05-04,2,3,晴,北,2,2
2023-05-04,2,4,晴,北,2,2
2023-05-04,2,5,晴,北,1,1
2023-05-04,2,6,晴,北,2,2
2023-05-04,2,7,晴,北東,2,2
2023-05-04,2,8,晴,南東,2,2
2023-05-04,2,9,晴,南東,2,2
2023-05-04,2,10,晴,北西,2,2
2023-05-04,2,11,晴,南東,1,1
2023-05-04,2,12,晴,南,3,3
2023-05-05,3,1,晴,北,4,4
2023-05-05,3,2,晴,北,4,4
2023-05-05,3,3,晴,北,3,3
2023-05-05,3,4,晴,北,3,3
2023-05-05,3,5,曇り,北西,3,3
2023-05-05,3,6,曇り,北西,2,2
2023-05-05,3,7,曇り,南,5,5
2023-05-05,3,8,曇り,南,5,5
2023-05-05,3,9,曇り,南,4,4
