開催日,日目,レース,天気,風向,風速,波高
2021-01-13,5,7,晴,南東,1,1
2021-01-13,5,8,晴,北東,1,1
2021-01-13,5,9,晴,南東,1,1
2021-01-13,5,10,晴,南東,2,2
2021-01-13,5,11,晴,南東,1,1
2021-01-13,5,12,晴,南東,2,2
2021-01-16,1,1,晴,南西,3,3
2021-01-16,1,2,曇り,西,4,4
2021-01-16,1,3,曇り,西,3,3
2021-01-16,1,4,曇り,西,3,3
2021-01-16,1,5,曇り,北西,3,3
2021-01-16,1,6,晴,西,3,3
2021-01-16,1,7,晴,西,4,4
2021-01-16,1,8,晴,北西,4,4
2021-01-16,1,9,晴,北西,4,4
2021-01-16,1,10,晴,北西,4,4
2021-01-16,1,11,晴,北西,4,4
2021-01-16,1,12,晴,北西,4,4
2021-01-17,2,1,曇り,西,6,6
2021-01-17,2,2,晴,西,6,6
2021-01-17,2,3,晴,北西,5,5
2021-01-17,2,4,晴,北西,5,5
2021-01-17,2,5,晴,北西,5,5
2021-01-17,2,6,晴,西,5,5
2021-01-17,2,7,晴,西,5,5
2021-01-17,2,8,晴,西,6,6
2021-01-17,2,9,晴,西,7,7
2021-01-17,2,10,晴,北西,4,4
2021-01-17,2,12,晴,西,5,5
2021-01-18,3,1,晴,南西,4,4
2021-01-18,3,2,晴,南西,4,4
2021-01-18,3,3,晴,南西,5,5
2021-01-18,3,4,曇り,南西,5,5
2021-01-18,3,5,曇り,南西,6,6
2021-01-18,3,6,曇り,南西,6,6
2021-01-18,3,7,雨,南西,7,7
2021-01-18,3,8,雨,南西,6,6
2021-01-18,3,10,曇り,南西,7,7
2021-01-18,3,11,晴,西,7,7
2021-01-18,3,12,晴,西,6,6
2021-01-19,4,1,晴,西,2,2
2021-01-19,4,2,晴,西,3,3
2021-01-19,4,3,晴,北西,2,2
2021-01-19,4,4,晴,北西,2,2
2021-01-19,4,5,晴,北西,3,3
2021-01-19,4,6,晴,北西,2,2
2021-01-19,4,7,晴,北,3,3
2021-01-19,4,8,晴,北西,3,3
2021-01-19,4,9,晴,北,4,4
2021-01-19,4,10,晴,北,3,3
2021-01-19,4,11,晴,北,3,3
2021-01-19,4,12,晴,北,3,3
2021-01-20,5,1,晴,北西,4,4
2021-01-20,5,2,晴,北西,4,4
2021-01-20,5,3,晴,北,2,2
2021-01-20,5,4,晴,北,1,1
2021-01-20,5,5,晴,北東,1,1
2021-01-20,5,6,晴,東,1,1
2021-01-20,5,7,晴,南東,2,2
2021-01-20,5,8,晴,南東,3,3
2021-01-20,5,9,晴,南東,3,3
2021-01-20,5,10,晴,南東,2,2
2021-01-20,5,11,晴,南,1,1
2021-01-20,5,12,晴,南東,1,1
2021-01-21,6,1,晴,北西,1,1
2021-01-21,6,2,晴,北西,1,1
2021-01-21,6,3,晴,北西,1,1
2021-01-21,6,4,晴,北西,1,1
2021-01-21,6,6,曇り,北西,1,1
2021-01-21,6,7,曇り,北,1,1
2021-01-21,6,8,曇り,北東,1,1
2021-01-21,6,9,曇り,南,1,1
2021-01-21,6,10,曇り,南西,1,1
2021-01-21,6,11,曇り,北西,1,1
2021-01-21,6,12,曇り,北,1,1
2021-01-25,1,1,晴,北西,4,4
2021-01-25,1,2,晴,北,3,3
2021-01-25,1,4,晴,東,2,2
2021-01-25,1,5,晴,東,4,4
2021-01-25,1,6,晴,東,3,3
2021-01-25,1,7,晴,東,2,2
2021-01-25,1,8,晴,東,4,4
2021-01-25,1,9,晴,東,4,4
2021-01-25,1,10,晴,東,3,3
2021-01-25,1,11,晴,東,2,2
2021-01-25,1,12,晴,東,2,2
2021-01-26,2,1,曇り,北西,1,1
2021-01-26,2,2,曇り,南西,1,1
2021-01-26,2,3,雨,西,1,1
2021-01-26,2,4,雨,南西,1,1
2021-01-26,2,5,雨,南東,1,1
2021-01-26,2,6,雨,西,1,1
2021-01-26,2,7,雨,東,1,1
2021-01-26,2,8,雨,西,1,1
2021-01-26,2,9,雨,南西,2,2
2021-01-26,2,10,雨,南西,1,1
2021-01-26,2,11,雨,南,1,1
2021-01-26,2,12,曇り,南西,1,1
2021-01-27,3,1,晴,北,1,1
2021-01-27,3,2,晴,北,1,1
2021-01-27,3,3,晴,北,3,3
2021-01-27,3,4,晴,北,3,3
2021-01-27,3,5,晴,北,4,4
2021-01-27,3,6,晴,北,4,4
2021-01-27,3,7,晴,北,3,3
2021-01-27,3,8,晴,北,4,4
2021-01-27,3,9,晴,北,2,2
2021-01-27,3,10,晴,北,2,2
2021-01-27,3,11,晴,北,1,1
2021-01-27,3,12,晴,北,2,2
2021-01-28,4,2,晴,南西,2,2
2021-01-28,4,3,晴,南西,3,3
2021-01-28,4,4,晴,南西,2,2
2021-01-28,4,5,晴,南西,3,3
2021-01-28,4,6,晴,南西,3,3
2021-01-28,4,7,晴,南西,2,2
2021-01-28,4,8,晴,南西,2,2
2021-01-28,4,9,晴,南西,4,4
2021-01-28,4,10,曇り,南西,4,4
2021-01-28,4,12,曇り,南西,7,7
2021-01-29,5,1,晴,北西,8,8
2021-01-29,5,2,晴,西,9,9
2021-01-29,5,3,晴,西,9,9
2021-01-29,5,4,晴,西,9,9
2021-01-29,5,5,晴,西,9,9
2021-01-29,5,6,晴,西,9,9
2021-01-29,5,7,晴,西,8,8
2021-01-29,5,8,晴,西,7,7
2021-01-29,5,9,晴,南西,6,6
2021-01-29,5,10,晴,西,8,8
2021-01-29,5,11,晴,西,6,6
2021-01-29,5,12,晴,西,6,6
2021-01-30,6,2,晴,南西,3,3
2021-01-30,6,3,晴,南西,3,3
2021-01-30,6,5,晴,南西,3,3
2021-01-30,6,7,晴,南西,3,3
2021-01-30,6,8,晴,南西,2,2
2021-01-30,6,9,晴,南西,2,2
2021-01-30,6,10,晴,南西,3,3
2021-01-30,6,12,晴,南西,3,3
2021-01-31,7,1,晴,北西,2,2
2021-01-31,7,2,晴,北西,2,2
2021-01-31,7,3,晴,北西,2,2
2021-01-31,7,4,晴,北西,1,1
2021-01-31,7,5,晴,北西,1,1
2021-01-31,7,6,晴,北西,1,1
2021-01-31,7,7,晴,北,1,1
2021-01-31,7,8,晴,北東,1,1
2021-01-31,7,9,晴,南東,1,1
2021-01-31,7,10,晴,南東,1,1
2021-01-31,7,12,晴,南東,2,2
2021-02-05,1,1,晴,南西,2,2
2021-02-05,1,2,晴,南西,2,2
2021-02-05,1,3,晴,西,2,2
2021-02-05,1,4,晴,南,2,2
2021-02-05,1,5,晴,南西,2,2
2021-02-05,1,6,晴,南西,2,2
2021-02-05,1,7,晴,南,2,2
2021-02-05,1,8,曇り,南,3,3
2021-02-05,1,9,曇り,南,2,2
2021-02-05,1,10,曇り,南,2,2
2021-02-05,1,11,曇り,南,1,1
2021-02-05,1,12,曇り,南東,1,1
2021-02-06,2,1,晴,南西,2,2
2021-02-06,2,2,晴,北西,3,3
2021-02-06,2,3,晴,北西,2,2
2021-02-06,2,4,晴,西,1,1
2021-02-06,2,5,晴,南西,1,1
2021-02-06,2,6,晴,南西,2,2
2021-02-06,2,7,晴,南西,2,2
2021-02-06,2,8,晴,南西,1,1
2021-02-06,2,9,晴,西,2,2
2021-02-06,2,10,晴,南西,2,2
2021-02-06,2,11,晴,西,2,2
2021-02-06,2,12,晴,西,2,2
2021-02-07,3,1,晴,南西,2,2
2021-02-07,3,2,晴,南西,2,2
2021-02-07,3,3,晴,南西,2,2
2021-02-07,3,4,晴,南西,2,2
2021-02-07,3,5,晴,南西,2,2
2021-02-07,3,6,晴,南西,2,2
2021-02-07,3,7,晴,西,2,2
2021-02-07,3,8,晴,西,2,2
2021-02-07,3,9,晴,西,3,3
2021-02-07,3,10,晴,西,2,2
2021-02-07,3,11,晴,西,2,2
2021-02-07,3,12,晴,西,1,1
2021-02-08,4,1,晴,西,8,8
2021-02-08,4,3,晴,西,8,8
2021-02-08,4,4,晴,西,9,9
2021-02-08,4,5,晴,西,9,9
2021-02-08,4,6,晴,北西,7,7
2021-02-08,4,7,晴,西,9,9
2021-02-08,4,9,晴,西,7,7
2021-02-08,4,10,晴,西,6,6
2021-02-08,4,12,晴,西,5,5
2021-02-09,5,1,晴,南西,3,3
2021-02-09,5,2,晴,南西,2,2
2021-02-09,5,3,晴,南西,2,2
2021-02-09,5,4,晴,西,2,2
2021-02-09,5,5,晴,西,1,1
2021-02-09,5,7,晴,南西,2,2
2021-02-09,5,8,晴,南西,1,1
2021-02-09,5,9,晴,南西,1,1
2021-02-09,5,10,晴,西,1,1
2021-02-09,5,12,晴,南東,2,2
2021-02-10,6,1,晴,南西,3,3
2021-02-10,6,2,晴,南西,3,3
2021-02-10,6,3,晴,南西,3,3
2021-02-10,6,4,晴,南西,2,2
2021-02-10,6,5,晴,南西,3,3
2021-02-10,6,6,晴,南西,3,3
2021-02-10,6,7,晴,南,1,1
2021-02-10,6,10,晴,西,2,2
2021-02-10,6,12,晴,西,3,3
2021-02-14,1,1,晴,北,4,4
2021-02-14,1,2,晴,北,4,4
2021-02-14,1,3,晴,北,3,3
2021-02-14,1,4,曇り,北,4,4
2021-02-14,1,5,曇り,北,2,2
2021-02-14,1,7,曇り,北,1,1
2021-02-14,1,8,曇り,北,1,1
2021-02-14,1,9,曇り,北西,1,1
2021-02-14,1,10,雨,西,1,1
2021-02-14,1,11,雨,西,1,1
2021-02-14,1,12,雨,西,1,1
2021-02-15,2,1,晴,西,5,5
2021-02-15,2,2,晴,西,5,5
2021-02-15,2,3,曇り,南西,4,4
2021-02-15,2,4,曇り,南西,4,4
2021-02-15,2,5,雨,南西,5,5
2021-02-15,2,6,曇り,南西,5,5
2021-02-15,2,7,曇り,南西,5,5
2021-02-15,2,9,晴,南西,8,8
2021-02-15,2,10,晴,南西,9,9
2021-02-15,2,11,晴,南西,10,10
2021-02-15,2,12,晴,南西,8,8
2021-02-16,3,1,晴,南西,4,4
2021-02-16,3,2,晴,南西,4,4
2021-02-16,3,3,晴,南西,4,4
2021-02-16,3,4,晴,南西,4,4
2021-02-16,3,5,晴,南西,4,4
2021-02-16,3,7,晴,南西,4,4
2021-02-16,3,8,晴,南西,4,4
2021-02-16,3,10,晴,南西,5,5
2021-02-16,3,12,晴,南西,8,8
2021-02-18,4,1,晴,西,8,8
2021-02-18,4,2,晴,西,8,8
2021-02-18,4,3,曇り,西,6,6
2021-02-18,4,4,曇り,西,6,6
2021-02-18,4,5,曇り,西,7,7
2021-02-18,4,6,晴,北西,5,5
2021-02-18,4,7,晴,西,7,7
2021-02-18,4,8,晴,北西,5,5
2021-02-18,4,9,晴,西,8,8
2021-02-18,4,10,晴,北西,6,6
2021-02-18,4,11,晴,北西,6,6
2021-02-18,4,12,晴,北西,5,5
2021-02-19,5,1,晴,南西,3,3
2021-02-19,5,2,晴,南西,3,3
2021-02-19,5,3,晴,南西,3,3
2021-02-19,5,4,晴,南西,3,3
2021-02-19,5,7,晴,南西,3,3
2021-02-19,5,8,晴,南西,3,3
2021-02-19,5,9,晴,南西,2,2
2021-02-19,5,10,晴,南西,3,3
2021-02-19,5,11,晴,西,3,3
2021-02-19,5,12,晴,南東,3,3
2021-02-20,6,1,晴,西,2,2
2021-02-20,6,2,晴,西,3,3
2021-02-20,6,3,晴,西,4,4
2021-02-20,6,4,晴,西,4,4
2021-02-20,6,5,晴,西,3,3
2021-02-20,6,6,晴,南西,3,3
2021-02-20,6,8,晴,南西,3,3
2021-02-20,6,9,晴,南西,2,2
2021-02-20,6,10,晴,西,2,2
2021-02-20,6,11,晴,南西,2,2
2021-02-20,6,12,晴,南西,1,1
2021-02-23,1,1,晴,南西,2,2
2021-02-23,1,2,晴,西,2,2
2021-02-23,1,3,晴,西,2,2
2021-02-23,1,4,晴,南西,3,3
2021-02-23,1,5,晴,西,2,2
2021-02-23,1,6,晴,南西,2,2
2021-02-23,1,7,曇り,南西,2,2
2021-02-23,1,8,曇り,北東,2,2
2021-02-23,1,9,曇り,北東,2,2
2021-02-23,1,10,曇り,北,2,2
2021-02-23,1,11,曇り,北,3,3
2021-02-23,1,12,曇り,北,2,2
2021-02-24,2,1,晴,西,2,2
2021-02-24,2,2,晴,西,2,2
2021-02-24,2,3,曇り,北西,1,1
2021-02-24,2,4,曇り,北西,1,1
2021-02-24,2,5,曇り,西,2,2
2021-02-24,2,6,曇り,北西,2,2
2021-02-24,2,7,曇り,北,2,2
2021-02-24,2,8,曇り,北,2,2
2021-02-24,2,9,曇り,北,4,4
2021-02-24,2,10,曇り,北,4,4
2021-02-24,2,11,曇り,北,4,4
2021-02-24,2,12,曇り,北,4,4
2021-02-25,3,1,曇り,北西,4,4
2021-02-25,3,2,曇り,北西,3,3
2021-02-25,3,3,晴,北西,2,2
2021-02-25,3,4,曇り,北西,2,2
2021-02-25,3,5,曇り,北西,2,2
2021-02-25,3,6,曇り,北,1,1
2021-02-25,3,7,曇り,東,2,2
2021-02-25,3,8,曇り,南東,1,1
2021-02-25,3,9,曇り,南東,1,1
2021-02-25,3,10,曇り,南,1,1
2021-02-25,3,11,曇り,北西,1,1
2021-02-25,3,12,曇り,北,2,2
2021-02-26,4,2,雨,東,2,2
2021-02-26,4,3,曇り,南東,2,2
2021-02-26,4,4,曇り,南東,2,2
2021-02-26,4,5,曇り,東,3,3
2021-02-26,4,6,曇り,東,2,2
2021-02-26,4,7,曇り,東,2,2
2021-02-26,4,8,曇り,東,1,1
2021-02-26,4,9,曇り,東,1,1
2021-02-26,4,10,曇り,東,1,1
2021-02-26,4,11,曇り,東,1,1
2021-02-26,4,12,曇り,東,1,1
2021-02-27,5,1,晴,北西,2,2
2021-02-27,5,2,晴,北西,2,2
2021-02-27,5,3,晴,東,1,1
2021-02-27,5,4,晴,東,2,2
2021-02-27,5,5,晴,東,3,3
2021-02-27,5,6,晴,東,2,2
2021-02-27,5,7,晴,東,3,3
2021-02-27,5,8,晴,東,3,3
2021-02-27,5,9,晴,東,4,4
2021-02-27,5,10,晴,東,4,4
2021-02-27,5,11,晴,東,3,3
2021-02-28,6,1,晴,東,4,4
2021-02-28,6,3,晴,北,2,2
2021-02-28,6,4,晴,北東,2,2
2021-02-28,6,5,晴,東,4,4
2021-02-28,6,6,晴,東,4,4
2021-02-28,6,7,晴,東,3,3
2021-02-28,6,8,晴,東,3,3
2021-02-28,6,9,晴,南東,3,3
2021-02-28,6,10,晴,東,3,3
2021-02-28,6,12,晴,東,2,2
2021-03-06,1,1,曇り,北,5,5
2021-03-06,1,2,曇り,北,5,5
2021-03-06,1,3,曇り,北,4,4
2021-03-06,1,4,曇り,北,4,4
2021-03-06,1,5,曇り,北,4,4
2021-03-06,1,6,曇り,北,4,4
2021-03-06,1,7,曇り,北,5,5
2021-03-06,1,8,曇り,北,5,5
2021-03-06,1,9,曇り,北,5,5
2021-03-06,1,10,曇り,北,5,5
2021-03-06,1,11,曇り,北,5,5
2021-03-06,1,12,曇り,北,4,4
2021-03-07,2,1,曇り,北,3,3
2021-03-07,2,2,曇り,北,2,2
2021-03-07,2,3,曇り,北西,1,1
2021-03-07,2,4,曇り,西,1,1
2021-03-07,2,5,曇り,南東,2,2
2021-03-07,2,6,曇り,南東,2,2
2021-03-07,2,7,曇り,南東,2,2
2021-03-07,2,8,曇り,南,1,1
2021-03-07,2,9,曇り,西,1,1
2021-03-07,2,10,曇り,北西,1,1
2021-03-07,2,11,曇り,北西,1,1
2021-03-07,2,12,曇り,北,2,2
2021-03-08,3,1,晴,北西,1,1
2021-03-08,3,2,晴,北西,2,2
2021-03-08,3,3,晴,北西,2,2
2021-03-08,3,4,晴,北西,2,2
2021-03-08,3,5,晴,北西,2,2
2021-03-08,3,6,晴,北西,2,2
2021-03-08,3,7,晴,北,3,3
2021-03-08,3,8,晴,北東,2,2
2021-03-08,3,9,晴,東,2,2
2021-03-08,3,10,晴,東,2,2
2021-03-08,3,11,晴,東,2,2
2021-03-08,3,12,晴,北東,2,2
2021-03-09,4,1,曇り,北西,1,1
2021-03-09,4,2,曇り,北西,1,1
2021-03-09,4,3,曇り,北西,1,1
2021-03-09,4,4,晴,北西,2,2
2021-03-09,4,5,晴,北西,1,1
2021-03-09,4,6,晴,北,2,2
2021-03-09,4,7,晴,北西,2,2
2021-03-09,4,8,晴,北西,1,1
2021-03-09,4,9,晴,西,1,1
2021-03-09,4,10,晴,南,1,1
2021-03-09,4,11,晴,南,1,1
2021-03-09,4,12,晴,南,1,1
2021-03-10,5,1,晴,西,2,2
2021-03-10,5,2,晴,北西,2,2
2021-03-10,5,3,晴,西,2,2
2021-03-10,5,4,晴,北,2,2
2021-03-10,5,5,晴,北,4,4
2021-03-10,5,6,晴,北,3,3
2021-03-10,5,7,晴,北,2,2
2021-03-10,5,8,晴,北,2,2
2021-03-10,5,9,晴,北,3,3
2021-03-10,5,10,晴,北,4,4
2021-03-10,5,11,晴,北,4,4
2021-03-10,5,12,晴,北,3,3
2021-03-11,6,2,曇り,西,2,2
2021-03-11,6,3,曇り,西,1,1
2021-03-11,6,4,曇り,西,1,1
2021-03-11,6,5,曇り,北西,1,1
2021-03-11,6,6,曇り,北西,1,1
2021-03-11,6,7,曇り,北西,1,1
2021-03-11,6,8,曇り,南西,1,1
2021-03-11,6,9,曇り,北,1,1
2021-03-11,6,10,曇り,西,1,1
2021-03-11,6,11,曇り,北西,2,2
2021-03-11,6,12,曇り,北西,1,1
2021-03-17,1,1,晴,北西,1,1
2021-03-17,1,2,晴,北,1,1
2021-03-17,1,3,晴,北西,1,1
2021-03-17,1,5,晴,北西,1,1
2021-03-17,1,6,晴,北西,2,2
2021-03-17,1,7,晴,北,2,2
2021-03-17,1,9,晴,東,2,2
2021-03-17,1,10,晴,東,2,2
2021-03-17,1,11,晴,東,3,3
2021-03-17,1,12,晴,東,3,3
2021-03-18,2,1,晴,北,3,3
2021-03-18,2,3,晴,北,2,2
2021-03-18,2,5,晴,北,2,2
2021-03-18,2,6,晴,北,1,1
2021-03-18,2,7,晴,北西,1,1
2021-03-18,2,8,晴,北西,1,1
2021-03-18,2,9,晴,北西,1,1
2021-03-18,2,11,晴,西,1,1
2021-03-18,2,12,晴,西,1,1
2021-03-19,3,1,晴,北,3,3
2021-03-19,3,3,晴,北,2,2
2021-03-19,3,4,晴,北東,1,1
2021-03-19,3,6,晴,東,3,3
2021-03-19,3,7,晴,東,2,2
2021-03-19,3,8,晴,東,1,1
2021-03-19,3,9,晴,北,1,1
2021-03-19,3,10,晴,北,2,2
2021-03-19,3,11,晴,西,1,1
2021-03-19,3,12,晴,西,1,1
2021-03-20,4,2,曇り,西,2,2
2021-03-20,4,3,曇り,西,2,2
2021-03-20,4,4,曇り,西,1,1
2021-03-20,4,6,雨,南,1,1
2021-03-20,4,8,雨,西,1,1
2021-03-20,4,9,雨,西,1,1
2021-03-20,4,11,雨,南西,1,1
2021-03-20,4,12,雨,西,1,1
2021-03-21,5,1,雨,南西,4,4
2021-03-21,5,3,曇り,南西,3,3
2021-03-21,5,4,曇り,南西,2,2
2021-03-21,5,5,曇り,南西,3,3
2021-03-21,5,6,曇り,南西,3,3
2021-03-21,5,7,曇り,南西,3,3
2021-03-21,5,8,曇り,南西,2,2
2021-03-21,5,9,曇り,西,4,4
2021-03-21,5,10,曇り,西,5,5
2021-03-21,5,11,曇り,西,6,6
2021-03-21,5,12,曇り,西,3,3
2021-03-22,6,1,曇り,西,6,6
2021-03-22,6,2,曇り,南西,4,4
2021-03-22,6,3,曇り,南西,3,3
2021-03-22,6,4,雨,西,4,4
2021-03-22,6,5,晴,西,3,3
2021-03-22,6,6,晴,南西,3,3
2021-03-22,6,7,晴,南西,2,2
2021-03-22,6,8,晴,西,2,2
2021-03-22,6,9,晴,西,3,3
2021-03-22,6,10,晴,西,4,4
2021-03-22,6,11,晴,北西,4,4
2021-03-22,6,12,晴,北西,4,4
2021-03-26,1,1,晴,南西,1,1
2021-03-26,1,2,晴,西,2,2
2021-03-26,1,3,晴,北西,1,1
2021-03-26,1,4,晴,北西,1,1
2021-03-26,1,5,晴,北西,1,1
2021-03-26,1,6,晴,北,2,2
2021-03-26,1,7,晴,北東,2,2
2021-03-26,1,8,晴,北東,2,2
2021-03-26,1,9,晴,北東,3,3
2021-03-26,1,10,晴,北東,2,2
2021-03-26,1,12,晴,北東,2,2
2021-03-27,2,1,曇り,北,3,3
2021-03-27,2,2,晴,北,3,3
2021-03-27,2,4,曇り,北,4,4
2021-03-27,2,5,晴,北,3,3
2021-03-27,2,6,晴,北,3,3
2021-03-27,2,7,曇り,北,1,1
2021-03-27,2,8,曇り,東,2,2
2021-03-27,2,9,曇り,南,3,3
2021-03-27,2,10,曇り,南,3,3
2021-03-27,2,11,曇り,南,2,2
2021-03-27,2,12,曇り,北東,1,1
2021-03-28,3,1,雨,北,2,2
2021-03-28,3,2,雨,北,1,1
2021-03-28,3,3,雨,北西,1,1
2021-03-28,3,4,曇り,西,1,1
2021-03-28,3,5,曇り,南西,1,1
2021-03-28,3,6,曇り,南西,1,1
2021-03-28,3,7,曇り,南西,1,1
2021-03-28,3,8,曇り,南西,1,1
2021-03-28,3,9,曇り,南西,1,1
2021-03-28,3,10,曇り,南,1,1
2021-03-28,3,11,曇り,南西,1,1
2021-03-28,3,12,曇り,南西,1,1
2021-03-29,4,1,晴,南西,4,4
2021-03-29,4,2,晴,南西,4,4
2021-03-29,4,3,晴,南西,4,4
2021-03-29,4,4,晴,南西,4,4
2021-03-29,4,5,晴,南西,4,4
2021-03-29,4,6,晴,南西,3,3
2021-03-29,4,7,晴,南西,3,3
2021-03-29,4,8,晴,西,3,3
2021-03-29,4,9,晴,南西,1,1
2021-03-29,4,10,晴,北,1,1
2021-03-29,4,12,晴,北,1,1
2021-03-30,5,1,曇り,西,2,2
2021-03-30,5,3,晴,南西,2,2
2021-03-30,5,4,晴,南西,1,1
2021-03-30,5,5,晴,南西,2,2
2021-03-30,5,6,晴,南西,1,1
2021-03-30,5,7,晴,北西,2,2
2021-03-30,5,8,曇り,南西,1,1
2021-03-30,5,9,曇り,北西,1,1
2021-03-30,5,10,曇り,北東,1,1
2021-03-30,5,11,曇り,北東,1,1
2021-03-30,5,12,曇り,北,1,1
2021-03-31,6,1,晴,北西,1,1
2021-03-31,6,2,晴,北西,1,1
2021-03-31,6,3,晴,北西,1,1
2021-03-31,6,4,晴,北西,1,1
2021-03-31,6,5,晴,北西,2,2
2021-03-31,6,6,晴,北西,1,1
2021-03-31,6,7,晴,北西,1,1
2021-03-31,6,8,晴,西,1,1
2021-03-31,6,9,晴,北,1,1
2021-03-31,6,10,晴,北,2,2
2021-03-31,6,11,晴,北,2,2
2021-03-31,6,12,晴,東,1,1
2021-04-03,1,1,曇り,北西,1,1
2021-04-03,1,2,曇り,北西,1,1
2021-04-03,1,4,晴,北西,1,1
2021-04-03,1,6,晴,北西,1,1
2021-04-03,1,7,晴,北,3,3
2021-04-03,1,9,晴,北,2,2
2021-04-03,1,10,晴,北,2,2
2021-04-03,1,11,晴,北,2,2
2021-04-03,1,12,晴,北西,1,1
2021-04-04,2,1,雨,南西,1,1
2021-04-04,2,2,雨,南西,1,1
2021-04-04,2,3,雨,南西,2,2
2021-04-04,2,4,雨,南,1,1
2021-04-04,2,5,雨,南西,1,1
2021-04-04,2,6,曇り,南西,1,1
2021-04-04,2,7,曇り,南西,1,1
2021-04-04,2,8,曇り,南西,1,1
2021-04-04,2,9,雨,西,2,2
2021-04-04,2,10,雨,西,3,3
2021-04-04,2,11,雨,北西,2,2
2021-04-04,2,12,雨,北西,1,1
2021-04-05,3,1,晴,北,4,4
2021-04-05,3,2,晴,北,5,5
2021-04-05,3,4,晴,北,5,5
2021-04-05,3,5,晴,北,4,4
2021-04-05,3,6,晴,北,5,5
2021-04-05,3,7,晴,北,5,5
2021-04-05,3,8,晴,北,5,5
2021-04-05,3,9,晴,北,6,6
