開催日,日目,レース,天気,風向,風速,波高
2019-01-12,5,4,曇り,東,1,1
2019-01-12,5,5,曇り,北,1,1
2019-01-12,5,6,曇り,北,1,1
2019-01-12,5,7,曇り,東,2,2
2019-01-12,5,8,曇り,北東,1,1
2019-01-12,5,9,曇り,東,1,1
2019-01-12,5,10,曇り,東,1,1
2019-01-12,5,11,曇り,南東,2,2
2019-01-12,5,12,曇り,南東,2,2
2019-01-15,1,1,晴,南西,2,2
2019-01-15,1,2,晴,西,2,2
2019-01-15,1,3,晴,西,2,2
2019-01-15,1,4,晴,南西,2,2
2019-01-15,1,5,晴,南西,2,2
2019-01-15,1,6,晴,南西,4,4
2019-01-15,1,7,晴,南西,4,4
2019-01-15,1,8,晴,南西,3,3
2019-01-15,1,9,晴,西,4,4
2019-01-15,1,11,晴,北西,4,4
2019-01-15,1,12,晴,北西,3,3
2019-01-16,2,1,晴,西,4,4
2019-01-16,2,2,晴,西,5,5
2019-01-16,2,3,晴,西,4,4
2019-01-16,2,4,晴,西,5,5
2019-01-16,2,5,晴,西,5,5
2019-01-16,2,6,晴,西,5,5
2019-01-16,2,7,晴,西,5,5
2019-01-16,2,8,晴,西,6,6
2019-01-16,2,9,晴,北西,5,5
2019-01-16,2,10,晴,北西,5,5
2019-01-16,2,11,晴,北西,4,4
2019-01-16,2,12,晴,北西,4,4
2019-01-17,3,1,晴,南西,5,5
2019-01-17,3,2,晴,南西,5,5
2019-01-17,3,3,晴,南西,4,4
2019-01-17,3,4,晴,南西,4,4
2019-01-17,3,5,晴,西,4,4
2019-01-17,3,7,晴,西,6,6
2019-01-17,3,8,曇り,北西,5,5
2019-01-17,3,9,曇り,北西,5,5
2019-01-17,3,10,曇り,北西,5,5
2019-01-17,3,11,曇り,西,5,5
2019-01-17,3,12,曇り,西,7,7
2019-01-18,4,1,晴,南西,2,2
2019-01-18,4,2,晴,南西,2,2
2019-01-18,4,3,晴,南,2,2
2019-01-18,4,4,晴,南西,2,2
2019-01-18,4,5,晴,南西,2,2
2019-01-18,4,7,晴,南,2,2
2019-01-18,4,8,晴,南,2,2
2019-01-18,4,9,晴,西,3,3
2019-01-18,4,10,晴,西,4,4
2019-01-18,4,11,晴,北西,3,3
2019-01-18,4,12,晴,北西,2,2
2019-01-19,5,1,晴,南西,2,2
2019-01-19,5,3,晴,南西,2,2
2019-01-19,5,4,晴,南西,2,2
2019-01-19,5,5,晴,南西,2,2
2019-01-19,5,6,晴,南,2,2
2019-01-19,5,8,晴,南,2,2
2019-01-19,5,9,晴,南,2,2
2019-01-19,5,10,晴,南,2,2
2019-01-19,5,11,晴,南東,2,2
2019-01-19,5,12,晴,南東,2,2
2019-01-20,6,1,晴,北西,5,5
2019-01-20,6,3,晴,北西,6,6
2019-01-20,6,4,晴,北西,6,6
2019-01-20,6,5,晴,北西,6,6
2019-01-20,6,6,晴,北西,6,6
2019-01-20,6,8,晴,北西,5,5
2019-01-20,6,9,晴,北西,5,5
2019-01-20,6,10,晴,北西,7,7
2019-01-20,6,11,晴,北西,8,8
2019-01-20,6,12,晴,北西,8,8
2019-01-25,1,1,曇り,南西,4,4
2019-01-25,1,2,曇り,南西,3,3
2019-01-25,1,3,曇り,南西,3,3
2019-01-25,1,4,曇り,南西,4,4
2019-01-25,1,5,曇り,南西,4,4
2019-01-25,1,6,曇り,南西,4,4
2019-01-25,1,7,曇り,南西,5,5
2019-01-25,1,8,曇り,北西,5,5
2019-01-25,1,9,曇り,北西,4,4
2019-01-25,1,10,曇り,北西,6,6
2019-01-25,1,11,曇り,北西,6,6
2019-01-25,1,12,曇り,北西,7,7
2019-01-26,2,1,晴,北西,6,6
2019-01-26,2,2,晴,北西,6,6
2019-01-26,2,3,晴,北西,6,6
2019-01-26,2,4,晴,北西,7,7
2019-01-26,2,5,晴,北西,7,7
2019-01-26,2,6,晴,北西,6,6
2019-01-26,2,7,晴,北西,6,6
2019-01-26,2,8,晴,北西,5,5
2019-01-26,2,9,晴,北西,5,5
2019-01-26,2,10,晴,北西,4,4
2019-01-26,2,11,晴,北西,4,4
2019-01-26,2,12,晴,北西,4,4
2019-01-27,3,1,晴,南西,2,2
2019-01-27,3,2,晴,南西,2,2
2019-01-27,3,4,晴,南西,3,3
2019-01-27,3,6,晴,南,3,3
2019-01-27,3,7,晴,南,2,2
2019-01-27,3,8,晴,南,2,2
2019-01-27,3,10,晴,南,3,3
2019-01-27,3,11,晴,南,2,2
2019-01-27,3,12,晴,南,3,3
2019-01-28,4,1,曇り,南西,5,5
2019-01-28,4,2,曇り,南西,5,5
2019-01-28,4,3,晴,南西,4,4
2019-01-28,4,4,曇り,南西,5,5
2019-01-28,4,5,雨,南西,6,6
2019-01-28,4,6,曇り,西,6,6
2019-01-28,4,7,曇り,西,6,6
2019-01-28,4,8,曇り,西,6,6
2019-01-28,4,9,曇り,西,7,7
2019-01-28,4,10,曇り,西,7,7
2019-01-28,4,11,曇り,西,7,7
2019-01-28,4,12,曇り,西,5,5
2019-01-29,5,2,晴,西,1,1
2019-01-29,5,3,晴,西,1,1
2019-01-29,5,4,晴,西,1,1
2019-01-29,5,5,晴,西,1,1
2019-01-29,5,7,曇り,北西,1,1
2019-01-29,5,8,曇り,北西,1,1
2019-01-29,5,9,曇り,北西,1,1
2019-01-29,5,10,曇り,北,1,1
2019-01-29,5,11,曇り,北,3,3
2019-01-29,5,12,曇り,東,3,3
2019-01-30,6,1,晴,北,1,1
2019-01-30,6,2,晴,北,1,1
2019-01-30,6,4,晴,北東,1,1
2019-01-30,6,5,晴,東,2,2
2019-01-30,6,6,晴,東,2,2
2019-01-30,6,8,晴,南,2,2
2019-01-30,6,9,晴,南,1,1
2019-01-30,6,10,晴,南,1,1
2019-01-30,6,11,晴,南,1,1
2019-01-30,6,12,晴,南,1,1
2019-02-06,1,1,晴,北西,1,1
2019-02-06,1,2,晴,北西,1,1
2019-02-06,1,3,晴,北西,1,1
2019-02-06,1,4,晴,北西,1,1
2019-02-06,1,5,曇り,北西,1,1
2019-02-06,1,6,晴,北西,1,1
2019-02-06,1,7,晴,北西,1,1
2019-02-06,1,8,晴,北西,1,1
2019-02-06,1,9,晴,北西,1,1
2019-02-06,1,10,晴,南西,1,1
2019-02-06,1,11,晴,南西,1,1
2019-02-06,1,12,晴,南,1,1
2019-02-07,2,1,曇り,南西,2,2
2019-02-07,2,2,曇り,南西,3,3
2019-02-07,2,3,曇り,南西,3,3
2019-02-07,2,4,曇り,南西,3,3
2019-02-07,2,5,曇り,南西,3,3
2019-02-07,2,6,曇り,南西,3,3
2019-02-07,2,7,曇り,西,5,5
2019-02-07,2,8,曇り,西,4,4
2019-02-07,2,9,曇り,西,3,3
2019-02-07,2,10,曇り,西,4,4
2019-02-07,2,11,曇り,西,3,3
2019-02-07,2,12,曇り,西,2,2
2019-02-08,3,1,曇り,南西,1,1
2019-02-08,3,2,曇り,西,2,2
2019-02-08,3,3,曇り,西,2,2
2019-02-08,3,4,曇り,西,2,2
2019-02-08,3,5,晴,西,1,1
2019-02-08,3,6,曇り,東,2,2
2019-02-08,3,7,曇り,東,4,4
2019-02-08,3,8,曇り,東,4,4
2019-02-08,3,9,曇り,東,5,5
2019-02-08,3,10,晴,東,3,3
2019-02-08,3,11,晴,東,4,4
2019-02-08,3,12,晴,東,4,4
2019-02-09,4,1,雨,西,4,4
2019-02-09,4,2,雨,西,4,4
2019-02-09,4,3,曇り,西,5,5
2019-02-09,4,4,曇り,西,5,5
2019-02-09,4,5,曇り,西,5,5
2019-02-09,4,6,曇り,西,4,4
2019-02-09,4,7,曇り,西,7,7
2019-02-09,4,8,曇り,西,6,6
2019-02-09,4,9,曇り,西,6,6
2019-02-09,4,10,晴,西,7,7
2019-02-09,4,11,曇り,西,7,7
2019-02-09,4,12,晴,西,6,6
2019-02-10,5,1,晴,北,2,2
2019-02-10,5,2,晴,北,2,2
2019-02-10,5,3,晴,北,2,2
2019-02-10,5,4,晴,北,3,3
2019-02-10,5,5,晴,北東,2,2
2019-02-10,5,6,晴,東,2,2
2019-02-10,5,7,晴,東,2,2
2019-02-10,5,8,晴,東,2,2
2019-02-10,5,9,晴,東,2,2
2019-02-10,5,10,晴,東,2,2
2019-02-10,5,11,晴,東,2,2
2019-02-10,5,12,晴,東,2,2
2019-02-13,1,1,晴,南西,3,3
2019-02-13,1,2,晴,南西,2,2
2019-02-13,1,3,晴,南西,3,3
2019-02-13,1,4,晴,南西,3,3
2019-02-13,1,5,晴,南西,2,2
2019-02-13,1,6,晴,南西,2,2
2019-02-13,1,7,晴,南西,2,2
2019-02-13,1,8,晴,南西,2,2
2019-02-13,1,9,晴,南西,2,2
2019-02-13,1,10,晴,西,2,2
2019-02-13,1,11,晴,西,4,4
2019-02-13,1,12,晴,西,3,3
2019-02-14,2,2,曇り,北,5,5
2019-02-14,2,3,曇り,北,6,6
2019-02-14,2,4,曇り,北,6,6
2019-02-14,2,5,曇り,北,5,5
2019-02-14,2,6,曇り,北,5,5
2019-02-14,2,7,曇り,北,5,5
2019-02-14,2,8,曇り,北,4,4
2019-02-14,2,9,曇り,北,3,3
2019-02-14,2,10,曇り,北,2,2
2019-02-14,2,11,曇り,北,2,2
2019-02-14,2,12,曇り,東,1,1
2019-02-15,3,1,雨,北西,1,1
2019-02-15,3,2,曇り,南,1,1
2019-02-15,3,3,曇り,南,2,2
2019-02-15,3,4,曇り,南,2,2
2019-02-15,3,5,曇り,南,2,2
2019-02-15,3,6,曇り,南,2,2
2019-02-15,3,7,曇り,南,1,1
2019-02-15,3,8,曇り,東,1,1
2019-02-15,3,9,曇り,東,1,1
2019-02-15,3,10,曇り,東,1,1
2019-02-15,3,11,曇り,南東,2,2
2019-02-15,3,12,曇り,南東,2,2
2019-02-16,4,2,晴,西,5,5
2019-02-16,4,4,晴,西,6,6
2019-02-16,4,5,晴,西,7,7
2019-02-16,4,6,晴,西,7,7
2019-02-16,4,7,晴,北西,6,6
2019-02-16,4,9,晴,北西,5,5
2019-02-16,4,10,晴,北西,6,6
2019-02-16,4,11,晴,北西,7,7
2019-02-16,4,12,晴,北西,7,7
2019-02-17,5,2,晴,南西,3,3
2019-02-17,5,3,晴,南西,4,4
2019-02-17,5,4,晴,南西,3,3
2019-02-17,5,5,晴,南西,3,3
2019-02-17,5,6,晴,南西,3,3
2019-02-17,5,7,晴,南西,3,3
2019-02-17,5,8,晴,南西,2,2
2019-02-17,5,9,晴,南西,2,2
2019-02-17,5,10,晴,南西,1,1
2019-02-17,5,11,晴,北,5,5
2019-02-17,5,12,晴,東,1,1
2019-02-18,6,1,晴,北,3,3
2019-02-18,6,2,晴,北,2,2
2019-02-18,6,3,晴,北,2,2
2019-02-18,6,4,晴,北,2,2
2019-02-18,6,5,曇り,北,2,2
2019-02-18,6,6,曇り,北,2,2
2019-02-18,6,7,曇り,東,1,1
2019-02-18,6,8,曇り,南東,1,1
2019-02-18,6,9,曇り,南東,1,1
2019-02-18,6,10,曇り,南東,2,2
2019-02-18,6,11,曇り,南東,2,2
2019-02-18,6,12,曇り,東,2,2
2019-02-24,1,1,晴,北,3,3
2019-02-24,1,2,晴,北,3,3
2019-02-24,1,3,晴,北,3,3
2019-02-24,1,5,晴,北,2,2
2019-02-24,1,7,晴,北,2,2
2019-02-24,1,8,晴,北,1,1
2019-02-24,1,9,晴,北,1,1
2019-02-24,1,11,晴,東,1,1
2019-02-24,1,12,晴,北,1,1
2019-02-25,2,1,晴,西,1,1
2019-02-25,2,2,晴,西,2,2
2019-02-25,2,3,晴,西,1,1
2019-02-25,2,4,晴,南西,1,1
2019-02-25,2,5,晴,西,2,2
2019-02-25,2,6,晴,西,1,1
2019-02-25,2,7,晴,西,1,1
2019-02-25,2,8,晴,北西,1,1
2019-02-25,2,9,晴,北西,1,1
2019-02-25,2,10,晴,北西,1,1
2019-02-25,2,11,晴,西,1,1
2019-02-25,2,12,晴,南西,1,1
2019-02-26,3,1,晴,南西,2,2
2019-02-26,3,2,晴,西,2,2
2019-02-26,3,3,晴,西,3,3
2019-02-26,3,4,晴,西,3,3
2019-02-26,3,5,晴,西,2,2
2019-02-26,3,6,晴,西,2,2
2019-02-26,3,7,晴,西,1,1
2019-02-26,3,8,晴,西,1,1
2019-02-26,3,9,晴,北,1,1
2019-02-26,3,10,晴,北,1,1
2019-02-26,3,11,晴,北,1,1
2019-02-26,3,12,晴,北,2,2
2019-02-27,4,1,曇り,北,2,2
2019-02-27,4,2,曇り,北,3,3
2019-02-27,4,3,曇り,北,2,2
2019-02-27,4,4,曇り,北,2,2
2019-02-27,4,5,曇り,北,2,2
2019-02-27,4,6,曇り,北,1,1
2019-02-27,4,7,曇り,北,1,1
2019-02-27,4,8,曇り,北,1,1
2019-02-27,4,9,曇り,東,1,1
2019-02-27,4,10,曇り,北,1,1
2019-02-27,4,11,雨,北東,1,1
2019-02-27,4,12,雨,北東,1,1
2019-03-04,1,1,曇り,西,2,2
2019-03-04,1,2,曇り,西,2,2
2019-03-04,1,3,曇り,北西,5,5
2019-03-04,1,4,曇り,北西,6,6
2019-03-04,1,6,曇り,北西,6,6
2019-03-04,1,7,曇り,北西,6,6
2019-03-04,1,8,曇り,北,5,5
2019-03-04,1,9,曇り,北西,3,3
2019-03-04,1,10,曇り,北,3,3
2019-03-04,1,11,曇り,北西,2,2
2019-03-04,1,12,曇り,北西,1,1
2019-03-05,2,1,晴,北西,2,2
2019-03-05,2,2,晴,北西,2,2
2019-03-05,2,3,晴,北西,1,1
2019-03-05,2,4,晴,北西,1,1
2019-03-05,2,5,晴,北西,1,1
2019-03-05,2,6,晴,西,1,1
2019-03-05,2,7,曇り,南西,1,1
2019-03-05,2,8,曇り,南西,1,1
2019-03-05,2,9,曇り,南東,1,1
2019-03-05,2,10,曇り,南東,1,1
2019-03-05,2,11,曇り,南東,1,1
2019-03-05,2,12,曇り,東,1,1
2019-03-06,3,3,雨,北,1,1
2019-03-06,3,5,雨,東,1,1
2019-03-06,3,6,雨,北東,1,1
2019-03-06,3,7,雨,東,1,1
2019-03-06,3,9,雨,北東,1,1
2019-03-06,3,10,雨,東,1,1
2019-03-06,3,12,雨,東,1,1
2019-03-07,4,1,晴,北西,3,3
2019-03-07,4,5,晴,北西,4,4
2019-03-07,4,6,晴,北西,2,2
2019-03-07,4,7,晴,北西,6,6
2019-03-07,4,8,晴,北西,7,7
2019-03-07,4,9,晴,北西,5,5
2019-03-07,4,10,晴,北西,5,5
2019-03-07,4,11,晴,北西,4,4
2019-03-07,4,12,晴,北西,4,4
2019-03-08,5,1,晴,西,2,2
2019-03-08,5,3,晴,西,3,3
2019-03-08,5,5,晴,西,2,2
2019-03-08,5,6,晴,西,2,2
2019-03-08,5,7,晴,西,2,2
2019-03-08,5,8,晴,西,1,1
2019-03-08,5,9,晴,北西,1,1
2019-03-08,5,10,晴,北西,1,1
2019-03-08,5,11,晴,東,1,1
2019-03-08,5,12,晴,南東,1,1
2019-03-09,6,1,晴,北,3,3
2019-03-09,6,2,晴,北,3,3
2019-03-09,6,3,晴,北,2,2
2019-03-09,6,4,晴,北,2,2
2019-03-09,6,5,晴,北,2,2
2019-03-09,6,6,晴,東,3,3
2019-03-09,6,7,晴,東,1,1
2019-03-09,6,8,晴,東,1,1
2019-03-09,6,9,晴,北東,1,1
2019-03-09,6,10,晴,北東,1,1
2019-03-09,6,11,晴,北西,1,1
2019-03-09,6,12,晴,南,1,1
2019-03-14,1,1,晴,南西,2,2
2019-03-14,1,2,晴,西,3,3
2019-03-14,1,3,晴,西,2,2
2019-03-14,1,4,晴,南西,2,2
2019-03-14,1,5,晴,南西,2,2
2019-03-14,1,6,晴,南西,2,2
2019-03-14,1,7,晴,南西,2,2
2019-03-14,1,8,晴,南西,2,2
2019-03-14,1,9,晴,南西,2,2
2019-03-14,1,10,晴,南西,2,2
2019-03-14,1,11,晴,南西,2,2
2019-03-15,2,1,晴,西,1,1
2019-03-15,2,2,晴,南西,1,1
2019-03-15,2,3,晴,南,2,2
2019-03-15,2,4,晴,南,2,2
2019-03-15,2,5,晴,南,3,3
2019-03-15,2,6,晴,南西,3,3
2019-03-15,2,8,晴,南西,3,3
2019-03-15,2,9,晴,西,3,3
2019-03-15,2,10,晴,西,3,3
2019-03-15,2,12,雨,北,1,1
2019-03-16,3,1,晴,南西,3,3
2019-03-16,3,2,雨,南西,3,3
2019-03-16,3,3,晴,南西,3,3
2019-03-16,3,4,晴,南西,2,2
2019-03-16,3,5,晴,南西,2,2
2019-03-16,3,6,晴,南西,1,1
2019-03-16,3,7,晴,西,1,1
2019-03-16,3,8,晴,南西,2,2
2019-03-16,3,9,晴,南西,1,1
2019-03-16,3,10,晴,西,3,3
2019-03-16,3,11,晴,西,3,3
2019-03-16,3,12,晴,北西,1,1
2019-03-17,4,1,晴,北西,7,7
2019-03-17,4,2,晴,北西,6,6
2019-03-17,4,3,晴,北西,5,5
2019-03-17,4,4,晴,北西,5,5
2019-03-17,4,5,晴,北西,5,5
2019-03-17,4,6,晴,北西,5,5
2019-03-17,4,7,晴,北西,5,5
2019-03-17,4,8,晴,北西,5,5
2019-03-17,4,9,晴,北西,5,5
2019-03-17,4,10,晴,北西,5,5
2019-03-17,4,11,晴,北西,5,5
2019-03-17,4,12,晴,北西,4,4
2019-03-20,1,1,晴,北西,2,2
2019-03-20,1,2,晴,北西,2,2
2019-03-20,1,3,曇り,北西,2,2
2019-03-20,1,5,曇り,北西,2,2
2019-03-20,1,6,曇り,南西,1,1
2019-03-20,1,7,曇り,南西,1,1
2019-03-20,1,8,曇り,南西,1,1
2019-03-20,1,9,曇り,南西,1,1
2019-03-20,1,10,曇り,西,1,1
2019-03-20,1,11,曇り,北西,2,2
2019-03-20,1,12,曇り,東,2,2
2019-03-21,2,1,晴,北西,1,1
2019-03-21,2,2,晴,北西,2,2
2019-03-21,2,3,晴,西,2,2
2019-03-21,2,4,晴,西,1,1
2019-03-21,2,5,晴,西,1,1
2019-03-21,2,6,晴,西,1,1
2019-03-21,2,7,晴,南西,1,1
2019-03-21,2,8,晴,南西,1,1
2019-03-21,2,9,晴,南西,1,1
2019-03-21,2,10,晴,西,1,1
2019-03-21,2,11,晴,西,1,1
2019-03-21,2,12,晴,西,1,1
2019-03-22,3,1,曇り,北,4,4
2019-03-22,3,2,曇り,北,5,5
2019-03-22,3,3,曇り,北,4,4
2019-03-22,3,4,曇り,北,4,4
2019-03-22,3,5,曇り,北,4,4
2019-03-22,3,6,曇り,北,5,5
2019-03-22,3,7,曇り,北,4,4
2019-03-22,3,8,曇り,北,4,4
2019-03-22,3,9,曇り,北,4,4
2019-03-22,3,10,曇り,北,3,3
2019-03-22,3,11,曇り,北,3,3
2019-03-22,3,12,曇り,北,3,3
2019-03-23,4,1,曇り,北西,2,2
2019-03-23,4,2,曇り,北西,3,3
2019-03-23,4,3,晴,北西,3,3
2019-03-23,4,5,曇り,西,3,3
2019-03-23,4,6,雨,北西,8,8
2019-03-23,4,7,曇り,北,6,6
2019-03-23,4,8,曇り,北,5,5
2019-03-23,4,9,曇り,北,4,4
2019-03-23,4,10,晴,東,3,3
2019-03-23,4,11,晴,東,2,2
2019-03-23,4,12,晴,東,2,2
2019-03-24,5,1,晴,南西,2,2
2019-03-24,5,3,晴,西,3,3
2019-03-24,5,4,晴,西,3,3
2019-03-24,5,5,晴,南西,3,3
2019-03-24,5,6,晴,南西,2,2
2019-03-24,5,7,晴,南西,2,2
2019-03-24,5,8,晴,南西,2,2
2019-03-24,5,10,晴,南西,2,2
2019-03-24,5,11,晴,南西,2,2
2019-03-24,5,12,晴,南,1,1
2019-03-25,6,1,曇り,南西,2,2
2019-03-25,6,2,曇り,南西,2,2
2019-03-25,6,3,曇り,南西,1,1
2019-03-25,6,4,曇り,西,1,1
2019-03-25,6,5,曇り,南西,1,1
2019-03-25,6,6,曇り,南西,1,1
2019-03-25,6,7,曇り,南西,1,1
2019-03-25,6,8,曇り,南,1,1
2019-03-25,6,9,曇り,南,2,2
2019-03-25,6,10,曇り,南,2,2
2019-03-25,6,11,曇り,南,2,2
2019-03-25,6,12,曇り,南,1,1
2019-03-29,1,1,晴,北,2,2
2019-03-29,1,2,晴,北,2,2
2019-03-29,1,3,晴,北,2,2
2019-03-29,1,4,晴,北,2,2
2019-03-29,1,5,晴,北,2,2
2019-03-29,1,6,晴,北,2,2
2019-03-29,1,7,晴,北,2,2
2019-03-29,1,8,晴,北,2,2
2019-03-29,1,9,晴,北東,1,1
2019-03-29,1,10,晴,西,1,1
2019-03-29,1,11,晴,北,1,1
2019-03-29,1,12,晴,北,2,2
2019-03-30,2,1,晴,北,1,1
2019-03-30,2,2,曇り,北,1,1
2019-03-30,2,3,曇り,北東,1,1
2019-03-30,2,4,曇り,北,1,1
2019-03-30,2,5,曇り,北,1,1
2019-03-30,2,6,曇り,北東,1,1
2019-03-30,2,7,雨,北西,5,5
2019-03-30,2,8,雨,南西,1,1
2019-03-30,2,9,雨,南西,1,1
2019-03-30,2,10,雨,南西,1,1
2019-03-30,2,11,雨,南,2,2
2019-03-30,2,12,雨,南,3,3
2019-03-31,3,1,晴,南西,3,3
2019-03-31,3,2,晴,南西,3,3
2019-03-31,3,3,晴,南西,3,3
2019-03-31,3,4,晴,南西,3,3
2019-03-31,3,5,晴,南西,3,3
2019-03-31,3,6,晴,南西,3,3
2019-03-31,3,7,晴,西,3,3
2019-03-31,3,8,晴,西,4,4
2019-03-31,3,9,晴,北西,3,3
2019-03-31,3,10,晴,北西,4,4
2019-03-31,3,11,晴,北西,3,3
2019-03-31,3,12,晴,西,4,4
2019-04-01,4,2,晴,西,7,7
2019-04-01,4,3,晴,西,7,7
2019-04-01,4,4,晴,西,6,6
2019-04-01,4,6,晴,西,7,7
2019-04-01,4,7,晴,西,7,7
2019-04-01,4,8,晴,西,7,7
2019-04-01,4,10,晴,西,7,7
2019-04-01,4,11,晴,北西,5,5
2019-04-02,5,1,晴,西,3,3
2019-04-02,5,2,曇り,西,2,2
2019-04-02,5,3,雨,南,2,2
2019-04-02,5,4,雨,北西,2,2
2019-04-02,5,5,晴,南西,1,1
2019-04-02,5,6,曇り,北西,2,2
2019-04-02,5,7,雨,北西,6,6
2019-04-02,5,8,曇り,北,3,3
2019-04-02,5,9,雨,北西,5,5
2019-04-02,5,10,雨,東,1,1
2019-04-02,5,11,曇り,北東,1,1
2019-04-02,5,12,曇り,北,6,6
2019-04-03,6,1,晴,南西,2,2
2019-04-03,6,2,晴,西,3,3
2019-04-03,6,3,晴,西,2,2
2019-04-03,6,4,晴,南西,2,2
2019-04-03,6,5,晴,南西,2,2
2019-04-03,6,6,晴,南西,2,2
2019-04-03,6,8,晴,南西,2,2
2019-04-03,6,9,晴,南西,2,2
2019-04-03,6,10,晴,南,2,2
2019-04-03,6,12,晴,南,1,1
2019-04-04,7,1,晴,南西,2,2
2019-04-04,7,2,晴,南西,2,2
2019-04-04,7,3,晴,南西,2,2
2019-04-04,7,4,晴,南西,2,2
2019-04-04,7,5,晴,南西,2,2
2019-04-04,7,6,晴,南西,2,2
2019-04-04,7,7,晴,南西,2,2
2019-04-04,7,8,晴,南西,2,2
2019-04-04,7,9,晴,南,1,1
2019-04-04,7,10,晴,南,1,1
2019-04-04,7,11,晴,南西,1,1
2019-04-04,7,12,晴,西,1,1
2019-04-08,1,2,晴,南西,3,3
2019-04-08,1,3,晴,南西,3,3
2019-04-08,1,4,晴,南西,3,3
2019-04-08,1,5,晴,西,4,4
2019-04-08,1,6,晴,西,4,4
2019-04-08,1,7,晴,西,4,4
2019-04-08,1,8,晴,西,4,4
2019-04-08,1,9,晴,北西,3,3
2019-04-08,1,10,晴,北西,3,3
2019-04-08,1,11,晴,北,5,5
2019-04-08,1,12,晴,北,5,5
2019-04-09,2,1,晴,南東,3,3
2019-04-09,2,2,晴,南東,2,2
2019-04-09,2,4,晴,東,3,3
2019-04-09,2,5,晴,東,2,2
2019-04-09,2,6,晴,東,2,2
2019-04-09,2,7,晴,東,2,2
2019-04-09,2,8,晴,東,3,3
2019-04-09,2,9,晴,東,2,2
2019-04-09,2,11,曇り,東,2,2
2019-04-09,2,12,曇り,東,4,4
