開催日,日目,レース,天気,風向,風速,波高
2020-02-09,2,7,晴,南西,1,1
2020-02-09,2,8,晴,南,1,1
2020-02-09,2,9,晴,南,1,1
2020-02-09,2,11,晴,南東,2,2
2020-02-09,2,12,晴,南東,2,2
2020-02-10,3,1,曇り,西,5,5
2020-02-10,3,2,曇り,西,5,5
2020-02-10,3,3,晴,南西,4,4
2020-02-10,3,4,晴,南西,4,4
2020-02-10,3,5,晴,西,4,4
2020-02-10,3,6,晴,西,5,5
2020-02-10,3,7,晴,西,6,6
2020-02-10,3,8,晴,西,4,4
2020-02-10,3,9,晴,西,5,5
2020-02-10,3,10,晴,北西,5,5
2020-02-10,3,11,晴,西,4,4
2020-02-10,3,12,晴,北西,4,4
2020-02-11,4,1,晴,北,1,1
2020-02-11,4,2,晴,北,1,1
2020-02-11,4,3,晴,北,2,2
2020-02-11,4,4,晴,北,2,2
2020-02-11,4,5,晴,北西,1,1
2020-02-11,4,6,晴,北西,1,1
2020-02-11,4,7,晴,北,1,1
2020-02-11,4,8,曇り,北東,1,1
2020-02-11,4,9,曇り,東,1,1
2020-02-11,4,10,曇り,南東,1,1
2020-02-11,4,11,曇り,南東,1,1
2020-02-11,4,12,曇り,南東,1,1
2020-02-12,5,1,雨,北,2,2
2020-02-12,5,2,雨,北東,1,1
2020-02-12,5,3,雨,北東,1,1
2020-02-12,5,4,雨,北東,1,1
2020-02-12,5,5,雨,東,1,1
2020-02-12,5,6,雨,東,1,1
2020-02-12,5,8,雨,東,1,1
2020-02-12,5,9,雨,南西,1,1
2020-02-12,5,10,雨,北西,1,1
2020-02-12,5,11,雨,北西,1,1
2020-02-12,5,12,雨,北西,2,2
2020-02-13,6,1,晴,西,3,3
2020-02-13,6,2,晴,西,3,3
2020-02-13,6,3,晴,西,3,3
2020-02-13,6,4,晴,南西,3,3
2020-02-13,6,5,晴,南西,3,3
2020-02-13,6,6,晴,西,1,1
2020-02-13,6,7,晴,西,1,1
2020-02-13,6,9,晴,南西,1,1
2020-02-13,6,10,晴,南東,2,2
2020-02-13,6,11,晴,南東,2,2
2020-02-24,1,2,晴,西,2,2
2020-02-24,1,3,晴,南西,2,2
2020-02-24,1,4,晴,西,2,2
2020-02-24,1,5,晴,西,3,3
2020-02-24,1,6,晴,北西,1,1
2020-02-24,1,7,晴,北西,1,1
2020-02-24,1,8,晴,北東,1,1
2020-02-24,1,9,晴,北,1,1
2020-02-24,1,10,晴,北西,1,1
2020-02-24,1,11,晴,南東,1,1
2020-02-24,1,12,晴,南東,1,1
2020-02-25,2,1,曇り,北,4,4
2020-02-25,2,2,曇り,北,4,4
2020-02-25,2,3,曇り,北,2,2
2020-02-25,2,4,曇り,北,2,2
2020-02-25,2,5,曇り,北,2,2
2020-02-25,2,6,曇り,北,2,2
2020-02-25,2,7,曇り,北東,1,1
2020-02-25,2,8,曇り,北,3,3
2020-02-25,2,9,曇り,北,2,2
2020-02-25,2,10,曇り,北,2,2
2020-02-25,2,11,雨,北,3,3
2020-02-26,3,1,曇り,北西,1,1
2020-02-26,3,2,曇り,北西,1,1
2020-02-26,3,3,曇り,西,1,1
2020-02-26,3,4,曇り,南西,2,2
2020-02-26,3,5,曇り,西,1,1
2020-02-26,3,6,曇り,西,1,1
2020-02-26,3,7,曇り,北西,2,2
2020-02-26,3,8,曇り,北西,2,2
2020-02-26,3,9,曇り,北西,3,3
2020-02-26,3,10,曇り,北西,3,3
2020-02-26,3,11,曇り,北西,3,3
2020-02-26,3,12,曇り,北西,3,3
2020-02-27,4,1,晴,北,5,5
2020-02-27,4,2,晴,北,5,5
2020-02-27,4,3,晴,北,5,5
2020-02-27,4,4,晴,北,5,5
2020-02-27,4,5,晴,北,5,5
2020-02-27,4,6,晴,北,5,5
2020-02-27,4,7,晴,北,5,5
2020-02-27,4,8,晴,北,6,6
2020-02-27,4,9,晴,北,6,6
2020-02-27,4,10,晴,北,4,4
2020-02-27,4,11,晴,北,4,4
2020-02-27,4,12,晴,北,5,5
2020-02-28,5,1,曇り,北西,1,1
2020-02-28,5,2,曇り,北,1,1
2020-02-28,5,3,曇り,西,1,1
2020-02-28,5,4,曇り,北西,1,1
2020-02-28,5,5,曇り,北,1,1
2020-02-28,5,6,曇り,北東,2,2
2020-02-28,5,8,曇り,南東,2,2
2020-02-28,5,9,曇り,東,3,3
2020-02-28,5,10,曇り,南東,2,2
2020-02-28,5,11,曇り,東,2,2
2020-02-28,5,12,曇り,南東,2,2
2020-03-02,1,1,晴,西,4,4
2020-03-02,1,2,晴,西,6,6
2020-03-02,1,3,曇り,西,5,5
2020-03-02,1,4,晴,西,6,6
2020-03-02,1,5,晴,西,5,5
2020-03-02,1,6,晴,西,5,5
2020-03-02,1,7,晴,西,4,4
2020-03-02,1,8,晴,北西,4,4
2020-03-02,1,9,晴,北西,5,5
2020-03-02,1,10,晴,北西,6,6
2020-03-02,1,12,晴,北西,3,3
2020-03-03,2,1,晴,北,4,4
2020-03-03,2,2,晴,北,3,3
2020-03-03,2,3,晴,北,2,2
2020-03-03,2,4,晴,北,1,1
2020-03-03,2,5,晴,北東,1,1
2020-03-03,2,6,晴,東,3,3
2020-03-03,2,7,晴,東,3,3
2020-03-03,2,8,晴,東,3,3
2020-03-03,2,10,晴,東,2,2
2020-03-03,2,11,晴,東,1,1
2020-03-03,2,12,晴,東,1,1
2020-03-04,3,1,曇り,北,1,1
2020-03-04,3,2,曇り,北,1,1
2020-03-04,3,3,曇り,西,1,1
2020-03-04,3,4,曇り,西,1,1
2020-03-04,3,6,曇り,南西,1,1
2020-03-04,3,7,曇り,南,1,1
2020-03-04,3,8,曇り,南,1,1
2020-03-04,3,11,曇り,北西,1,1
2020-03-04,3,12,曇り,南,1,1
2020-03-05,4,3,曇り,北西,4,4
2020-03-05,4,5,晴,北西,4,4
2020-03-05,4,6,晴,北西,4,4
2020-03-05,4,7,晴,北西,4,4
2020-03-05,4,8,晴,北西,4,4
2020-03-05,4,10,晴,北西,3,3
2020-03-05,4,11,晴,北西,4,4
2020-03-05,4,12,晴,北西,3,3
2020-03-06,5,1,晴,南西,2,2
2020-03-06,5,2,晴,南西,2,2
2020-03-06,5,3,晴,南西,2,2
2020-03-06,5,4,晴,南西,2,2
2020-03-06,5,6,晴,西,2,2
2020-03-06,5,7,晴,南西,2,2
2020-03-06,5,8,晴,南西,1,1
2020-03-06,5,9,晴,南西,1,1
2020-03-06,5,10,晴,南西,1,1
2020-03-06,5,11,晴,南西,1,1
2020-03-06,5,12,晴,南東,2,2
2020-03-07,6,1,曇り,北,4,4
2020-03-07,6,3,曇り,北,2,2
2020-03-07,6,4,曇り,北,2,2
2020-03-07,6,5,曇り,北,2,2
2020-03-07,6,6,雨,北,2,2
2020-03-07,6,7,雨,北東,1,1
2020-03-07,6,9,雨,北東,2,2
2020-03-07,6,10,雨,北東,1,1
2020-03-07,6,11,雨,北東,2,2
2020-03-07,6,12,雨,北東,1,1
2020-03-11,1,2,曇り,西,4,4
2020-03-11,1,3,晴,西,3,3
2020-03-11,1,4,曇り,西,5,5
2020-03-11,1,5,曇り,西,5,5
2020-03-11,1,6,曇り,西,4,4
2020-03-11,1,7,曇り,北西,3,3
2020-03-11,1,8,曇り,北西,4,4
2020-03-11,1,9,曇り,西,5,5
2020-03-11,1,10,曇り,北西,4,4
2020-03-11,1,11,晴,北西,4,4
2020-03-11,1,12,晴,北西,3,3
2020-03-12,2,1,晴,西,2,2
2020-03-12,2,2,晴,南西,2,2
2020-03-12,2,3,晴,南西,2,2
2020-03-12,2,4,晴,南,2,2
2020-03-12,2,5,晴,南,3,3
2020-03-12,2,6,晴,南,3,3
2020-03-12,2,8,晴,南,1,1
2020-03-12,2,9,晴,東,1,1
2020-03-12,2,10,晴,南東,1,1
2020-03-12,2,11,晴,南東,1,1
2020-03-12,2,12,晴,南東,2,2
2020-03-13,3,1,晴,南西,2,2
2020-03-13,3,2,晴,西,2,2
2020-03-13,3,3,晴,南西,2,2
2020-03-13,3,4,晴,南,3,3
2020-03-13,3,5,晴,南,2,2
2020-03-13,3,7,晴,南西,1,1
2020-03-13,3,8,晴,南,1,1
2020-03-13,3,9,晴,南,1,1
2020-03-13,3,11,晴,南西,1,1
2020-03-13,3,12,晴,西,1,1
2020-03-14,4,1,晴,南西,4,4
2020-03-14,4,3,晴,南西,5,5
2020-03-14,4,4,晴,南西,4,4
2020-03-14,4,5,曇り,南西,4,4
2020-03-14,4,6,晴,西,6,6
2020-03-14,4,7,晴,西,7,7
2020-03-14,4,8,晴,北西,7,7
2020-03-14,4,11,晴,北西,7,7
2020-03-14,4,12,晴,北西,6,6
2020-03-15,5,1,晴,西,6,6
2020-03-15,5,2,曇り,西,6,6
2020-03-15,5,3,雨,西,10,10
2020-03-15,5,4,曇り,西,7,7
2020-03-15,5,5,曇り,南西,6,6
2020-03-15,5,6,曇り,南,3,3
2020-03-15,5,7,曇り,南,3,3
2020-03-15,5,8,曇り,南東,3,3
2020-03-15,5,9,曇り,南東,4,4
2020-03-15,5,10,曇り,南東,3,3
2020-03-15,5,11,曇り,南東,3,3
2020-03-15,5,12,雨,西,7,7
2020-03-18,1,1,晴,南西,2,2
2020-03-18,1,2,晴,南西,3,3
2020-03-18,1,3,晴,南西,3,3
2020-03-18,1,4,晴,南,3,3
2020-03-18,1,5,晴,南西,3,3
2020-03-18,1,6,晴,南西,2,2
2020-03-18,1,7,晴,南西,1,1
2020-03-18,1,8,晴,南西,1,1
2020-03-18,1,9,晴,南東,1,1
2020-03-18,1,10,晴,南東,1,1
2020-03-18,1,11,晴,南東,1,1
2020-03-18,1,12,晴,南東,1,1
2020-03-19,2,1,雨,北西,1,1
2020-03-19,2,2,曇り,北西,1,1
2020-03-19,2,3,曇り,西,1,1
2020-03-19,2,4,曇り,北西,1,1
2020-03-19,2,5,晴,南西,1,1
2020-03-19,2,6,晴,西,1,1
2020-03-19,2,7,晴,南西,1,1
2020-03-19,2,8,曇り,南,1,1
2020-03-19,2,9,曇り,南,1,1
2020-03-19,2,10,曇り,南,1,1
2020-03-19,2,11,曇り,南東,1,1
2020-03-19,2,12,曇り,西,1,1
2020-03-20,3,1,晴,南西,4,4
2020-03-20,3,2,晴,南西,4,4
2020-03-20,3,3,晴,南西,4,4
2020-03-20,3,4,晴,南西,3,3
2020-03-20,3,5,晴,南西,3,3
2020-03-20,3,6,晴,南西,3,3
2020-03-20,3,7,晴,南西,3,3
2020-03-20,3,8,晴,南,2,2
2020-03-20,3,9,晴,南西,1,1
2020-03-20,3,10,晴,南,1,1
2020-03-20,3,11,晴,南西,2,2
2020-03-21,4,1,晴,南西,3,3
2020-03-21,4,2,晴,南西,3,3
2020-03-21,4,3,晴,南西,3,3
2020-03-21,4,4,晴,南西,3,3
2020-03-21,4,5,晴,南西,3,3
2020-03-21,4,6,晴,南西,3,3
2020-03-21,4,7,晴,南西,1,1
2020-03-21,4,8,晴,南,1,1
2020-03-21,4,9,晴,南西,1,1
2020-03-21,4,10,晴,南西,1,1
2020-03-21,4,11,晴,南西,1,1
2020-03-21,4,12,晴,南西,1,1
2020-03-22,5,1,晴,西,3,3
2020-03-22,5,2,晴,西,3,3
2020-03-22,5,3,晴,南西,2,2
2020-03-22,5,4,曇り,南西,2,2
2020-03-22,5,5,曇り,北東,2,2
2020-03-22,5,6,曇り,北,2,2
2020-03-22,5,7,曇り,北,2,2
2020-03-22,5,8,曇り,北東,1,1
2020-03-22,5,9,曇り,北,3,3
2020-03-22,5,10,曇り,北,3,3
2020-03-22,5,11,曇り,北,3,3
2020-03-22,5,12,曇り,北,3,3
2020-03-23,6,1,晴,南西,2,2
2020-03-23,6,2,晴,南西,3,3
2020-03-23,6,3,晴,南西,3,3
2020-03-23,6,4,晴,南西,3,3
2020-03-23,6,5,晴,南西,3,3
2020-03-23,6,6,晴,南西,3,3
2020-03-23,6,7,晴,西,3,3
2020-03-23,6,8,晴,北西,4,4
2020-03-23,6,9,晴,北西,4,4
2020-03-23,6,10,晴,北西,3,3
2020-03-23,6,11,晴,北西,3,3
2020-03-23,6,12,晴,北西,3,3
2020-03-30,1,1,曇り,北,3,3
2020-03-30,1,2,曇り,北,3,3
2020-03-30,1,3,雨,北,2,2
2020-03-30,1,4,雨,北東,1,1
2020-03-30,1,5,雨,東,1,1
2020-03-30,1,6,雨,東,2,2
2020-03-30,1,7,雨,北東,1,1
2020-03-30,1,8,雨,南東,2,2
2020-03-30,1,9,雨,南東,2,2
2020-03-30,1,10,雨,東,1,1
2020-03-30,1,11,曇り,東,2,2
2020-03-30,1,12,曇り,南東,1,1
2020-03-31,2,1,曇り,北,4,4
2020-03-31,2,2,雨,北,4,4
2020-03-31,2,3,曇り,西,2,2
2020-03-31,2,4,雨,南西,2,2
2020-03-31,2,5,雨,南西,2,2
2020-03-31,2,6,雨,南西,1,1
2020-03-31,2,7,雨,南西,1,1
2020-03-31,2,8,雨,南,1,1
2020-03-31,2,9,雨,南西,1,1
2020-03-31,2,10,雨,北西,1,1
2020-03-31,2,11,雨,西,1,1
2020-03-31,2,12,雨,西,1,1
2020-04-01,3,1,雨,西,5,5
2020-04-01,3,2,雨,西,5,5
2020-04-01,3,3,雨,西,4,4
2020-04-01,3,4,雨,西,4,4
2020-04-01,3,5,雨,西,3,3
2020-04-01,3,6,雨,西,3,3
2020-04-01,3,7,雨,西,4,4
2020-04-01,3,8,雨,西,4,4
2020-04-01,3,9,雨,西,4,4
2020-04-01,3,11,曇り,西,3,3
2020-04-01,3,12,曇り,南西,3,3
2020-04-02,4,1,晴,南西,2,2
2020-04-02,4,2,晴,南西,2,2
2020-04-02,4,3,晴,西,2,2
2020-04-02,4,4,晴,南西,2,2
2020-04-02,4,5,晴,南西,2,2
2020-04-02,4,6,晴,南西,2,2
2020-04-02,4,8,晴,南西,1,1
2020-04-02,4,9,晴,南西,1,1
2020-04-02,4,10,晴,東,1,1
2020-04-02,4,11,晴,東,1,1
2020-04-02,4,12,晴,東,1,1
2020-04-03,5,1,曇り,北,1,1
2020-04-03,5,2,曇り,北,1,1
2020-04-03,5,3,曇り,北西,2,2
2020-04-03,5,4,曇り,北西,2,2
2020-04-03,5,5,曇り,北,1,1
2020-04-03,5,6,曇り,北東,1,1
2020-04-03,5,7,曇り,北西,1,1
2020-04-03,5,8,曇り,南西,1,1
2020-04-03,5,9,曇り,西,1,1
2020-04-03,5,10,曇り,南西,1,1
2020-04-03,5,11,曇り,南東,1,1
2020-04-03,5,12,曇り,南東,1,1
2020-04-16,1,1,晴,北西,2,2
2020-04-16,1,2,晴,北西,2,2
2020-04-16,1,3,晴,北西,2,2
2020-04-16,1,4,晴,北西,2,2
2020-04-16,1,5,晴,北西,1,1
2020-04-16,1,6,晴,北西,1,1
2020-04-16,1,7,晴,北西,1,1
2020-04-16,1,8,晴,北,1,1
2020-04-16,1,9,晴,北,3,3
2020-04-16,1,10,晴,北,1,1
2020-04-16,1,11,晴,北東,1,1
2020-04-16,1,12,晴,東,1,1
2020-04-17,2,1,曇り,北,3,3
2020-04-17,2,2,曇り,北,3,3
2020-04-17,2,3,曇り,北,2,2
2020-04-17,2,4,曇り,北,1,1
2020-04-17,2,5,曇り,北,2,2
2020-04-17,2,6,曇り,西,1,1
2020-04-17,2,7,雨,北,2,2
2020-04-17,2,8,雨,北,3,3
2020-04-17,2,9,曇り,南,1,1
2020-04-17,2,10,曇り,南東,1,1
2020-04-17,2,11,曇り,南東,4,4
2020-04-17,2,12,曇り,南東,2,2
2020-04-18,3,1,晴,南西,5,5
2020-04-18,3,2,晴,南西,4,4
2020-04-18,3,3,晴,南西,4,4
2020-04-18,3,4,晴,西,5,5
2020-04-18,3,5,曇り,西,5,5
2020-04-18,3,6,曇り,西,7,7
2020-04-18,3,7,曇り,西,7,7
