開催日,日目,レース,天気,風向,風速,波高
2022-01-08,1,8,晴,南東,1,1
2022-01-08,1,9,晴,南東,2,2
2022-01-08,1,10,晴,南東,3,3
2022-01-08,1,11,晴,東,1,1
2022-01-08,1,12,晴,東,1,1
2022-01-09,2,1,曇り,北西,1,1
2022-01-09,2,3,曇り,北,1,1
2022-01-09,2,4,曇り,北西,1,1
2022-01-09,2,5,曇り,北東,1,1
2022-01-09,2,6,曇り,南西,1,1
2022-01-09,2,7,曇り,南,1,1
2022-01-09,2,8,曇り,南東,1,1
2022-01-09,2,10,曇り,南東,1,1
2022-01-09,2,11,曇り,東,1,1
2022-01-10,3,1,晴,北,3,3
2022-01-10,3,2,晴,北,3,3
2022-01-10,3,3,晴,北東,2,2
2022-01-10,3,4,晴,北東,2,2
2022-01-10,3,5,晴,東,1,1
2022-01-10,3,6,晴,東,1,1
2022-01-10,3,7,晴,東,1,1
2022-01-10,3,8,晴,東,1,1
2022-01-10,3,9,晴,南東,1,1
2022-01-10,3,10,晴,南東,2,2
2022-01-10,3,11,晴,南東,2,2
2022-01-10,3,12,晴,南東,1,1
2022-01-11,4,1,曇り,西,6,6
2022-01-11,4,2,曇り,西,6,6
2022-01-11,4,3,曇り,西,6,6
2022-01-12,5,1,晴,西,6,6
2022-01-12,5,2,晴,西,6,6
2022-01-12,5,3,晴,西,6,6
2022-01-12,5,4,晴,西,6,6
2022-01-12,5,5,晴,西,7,7
2022-01-12,5,6,晴,北西,8,8
2022-01-12,5,7,晴,北西,8,8
2022-01-12,5,8,晴,北西,7,7
2022-01-12,5,9,晴,北西,7,7
2022-01-12,5,10,晴,北西,7,7
2022-01-12,5,11,晴,北西,8,8
2022-01-12,5,12,晴,北西,8,8
2022-01-14,6,1,晴,西,5,5
2022-01-14,6,3,晴,西,5,5
2022-01-14,6,4,晴,西,5,5
2022-01-14,6,5,晴,西,5,5
2022-01-14,6,6,晴,西,4,4
2022-01-14,6,7,晴,西,5,5
2022-01-14,6,8,晴,西,5,5
2022-01-14,6,9,晴,西,4,4
2022-01-14,6,11,晴,北西,3,3
2022-01-14,6,12,晴,西,4,4
2022-01-15,7,1,晴,北西,1,1
2022-01-15,7,2,晴,北西,1,1
2022-01-15,7,3,晴,北西,1,1
2022-01-15,7,4,晴,北西,1,1
2022-01-15,7,5,晴,西,1,1
2022-01-15,7,6,晴,南西,1,1
2022-01-15,7,7,晴,南,1,1
2022-01-15,7,8,晴,南,1,1
2022-01-15,7,9,晴,南,2,2
2022-01-15,7,10,晴,南東,2,2
2022-01-15,7,11,晴,南東,2,2
2022-01-15,7,12,晴,南東,2,2
2022-01-19,1,1,晴,西,3,3
2022-01-19,1,2,晴,南西,3,3
2022-01-19,1,3,晴,南西,2,2
2022-01-19,1,4,晴,南西,2,2
2022-01-19,1,5,晴,南西,2,2
2022-01-19,1,7,晴,西,2,2
2022-01-19,1,8,晴,西,3,3
2022-01-19,1,9,晴,西,4,4
2022-01-19,1,11,晴,北西,1,1
2022-01-19,1,12,晴,南東,2,2
2022-01-20,2,1,晴,西,5,5
2022-01-20,2,2,晴,西,5,5
2022-01-20,2,3,晴,北西,4,4
2022-01-20,2,4,晴,西,4,4
2022-01-20,2,5,晴,北西,3,3
2022-01-20,2,6,晴,北西,5,5
2022-01-20,2,7,晴,北西,5,5
2022-01-20,2,8,晴,北西,4,4
2022-01-20,2,9,晴,北西,5,5
2022-01-20,2,10,晴,北西,4,4
2022-01-20,2,11,晴,北西,3,3
2022-01-20,2,12,晴,北西,3,3
2022-01-21,3,2,晴,西,4,4
2022-01-21,3,4,晴,北西,3,3
2022-01-21,3,5,晴,北西,3,3
2022-01-21,3,6,晴,北西,3,3
2022-01-21,3,7,晴,北,4,4
2022-01-21,3,9,晴,北,5,5
2022-01-21,3,12,晴,北,3,3
2022-01-22,4,1,晴,北西,3,3
2022-01-22,4,2,晴,北西,3,3
2022-01-22,4,3,晴,北西,3,3
2022-01-22,4,4,晴,北,3,3
2022-01-22,4,6,晴,東,2,2
2022-01-22,4,7,晴,東,2,2
2022-01-22,4,8,晴,東,2,2
2022-01-22,4,9,晴,南東,3,3
2022-01-22,4,10,晴,南東,2,2
2022-01-22,4,11,晴,南東,2,2
2022-01-22,4,12,晴,南東,2,2
2022-01-23,5,1,雨,北東,2,2
2022-01-23,5,2,雨,北東,2,2
2022-01-23,5,3,雨,北東,2,2
2022-01-23,5,4,雨,北東,2,2
2022-01-23,5,5,雨,北東,2,2
2022-01-23,5,6,雨,北東,1,1
2022-01-23,5,7,雨,北東,1,1
2022-01-23,5,8,雨,南東,1,1
2022-01-23,5,9,雨,南東,2,2
2022-01-23,5,10,雨,南東,1,1
2022-01-23,5,11,雨,北東,1,1
2022-01-23,5,12,雨,北東,1,1
2022-01-27,1,1,晴,西,2,2
2022-01-27,1,2,晴,西,2,2
2022-01-27,1,3,晴,西,2,2
2022-01-27,1,4,晴,西,2,2
2022-01-27,1,5,晴,南西,2,2
2022-01-27,1,6,晴,南西,1,1
2022-01-27,1,7,晴,西,1,1
2022-01-27,1,8,晴,西,1,1
2022-01-27,1,10,晴,南東,1,1
2022-01-27,1,11,晴,南東,3,3
2022-01-27,1,12,晴,南,1,1
2022-01-28,2,1,晴,南西,3,3
2022-01-28,2,2,晴,南,3,3
2022-01-28,2,3,晴,南西,2,2
2022-01-28,2,4,晴,南西,2,2
2022-01-28,2,5,晴,南西,2,2
2022-01-28,2,6,晴,南西,3,3
2022-01-28,2,7,晴,南西,2,2
2022-01-28,2,8,晴,南西,1,1
2022-01-28,2,9,晴,西,1,1
2022-01-28,2,10,晴,西,4,4
2022-01-28,2,11,晴,西,4,4
2022-01-28,2,12,晴,西,4,4
2022-01-29,3,1,晴,南西,2,2
2022-01-29,3,2,晴,南西,3,3
2022-01-29,3,3,晴,南西,3,3
2022-01-29,3,4,晴,南西,3,3
2022-01-29,3,5,晴,南西,3,3
2022-01-29,3,6,晴,南西,3,3
2022-01-29,3,7,晴,南西,2,2
2022-01-29,3,8,晴,南西,2,2
2022-01-29,3,9,晴,西,1,1
2022-01-29,3,10,晴,西,4,4
2022-01-29,3,11,晴,西,3,3
2022-01-29,3,12,晴,西,4,4
2022-01-30,4,1,曇り,南西,2,2
2022-01-30,4,2,曇り,南西,2,2
2022-01-30,4,5,晴,南西,2,2
2022-01-30,4,6,晴,南西,2,2
2022-01-30,4,7,晴,南西,2,2
2022-01-30,4,8,晴,南西,2,2
2022-01-30,4,9,晴,南西,2,2
2022-01-30,4,10,晴,南西,2,2
2022-01-30,4,11,晴,西,2,2
2022-01-30,4,12,晴,北西,3,3
2022-01-31,5,1,晴,西,3,3
2022-01-31,5,2,曇り,西,3,3
2022-01-31,5,3,曇り,西,3,3
2022-01-31,5,5,晴,西,2,2
2022-01-31,5,6,晴,西,3,3
2022-01-31,5,7,晴,北西,3,3
2022-01-31,5,8,晴,北西,4,4
2022-01-31,5,9,晴,北,3,3
2022-01-31,5,10,晴,北,3,3
2022-01-31,5,11,晴,北,2,2
2022-01-31,5,12,晴,北,1,1
2022-02-01,6,1,曇り,南西,7,7
2022-02-01,6,2,曇り,西,7,7
2022-02-01,6,3,雨,西,8,8
2022-02-01,6,4,曇り,南西,8,8
2022-02-01,6,5,雨,南西,8,8
2022-02-01,6,6,雨,西,6,6
2022-02-01,6,7,曇り,北西,6,6
2022-02-01,6,8,曇り,北西,6,6
2022-02-01,6,9,曇り,北西,8,8
2022-02-01,6,10,曇り,北西,9,9
2022-02-01,6,11,曇り,北西,9,9
2022-02-01,6,12,曇り,北西,7,7
2022-02-06,1,2,晴,西,7,7
2022-02-06,1,3,晴,西,7,7
2022-02-06,1,4,晴,西,7,7
2022-02-06,1,5,晴,西,8,8
2022-02-06,1,6,晴,北西,7,7
2022-02-06,1,7,晴,北西,7,7
2022-02-06,1,8,晴,北西,7,7
2022-02-06,1,9,晴,北西,7,7
2022-02-06,1,10,晴,西,7,7
2022-02-06,1,11,晴,西,7,7
2022-02-06,1,12,晴,西,6,6
2022-02-07,2,1,曇り,西,3,3
2022-02-07,2,2,晴,西,3,3
2022-02-07,2,3,晴,南西,3,3
2022-02-07,2,4,晴,南西,2,2
2022-02-07,2,5,晴,南西,2,2
2022-02-07,2,7,晴,南西,2,2
2022-02-07,2,9,晴,西,1,1
2022-02-07,2,10,晴,南西,1,1
2022-02-07,2,12,晴,南東,1,1
2022-02-08,3,1,曇り,南,3,3
2022-02-08,3,2,雨,南,4,4
2022-02-08,3,3,雨,南,3,3
2022-02-08,3,4,雨,南,3,3
2022-02-08,3,5,曇り,南,2,2
2022-02-08,3,6,雨,南,1,1
2022-02-08,3,7,曇り,南,2,2
2022-02-08,3,8,曇り,南,2,2
2022-02-08,3,9,曇り,南,2,2
2022-02-08,3,10,曇り,南,1,1
2022-02-08,3,11,曇り,南東,2,2
2022-02-08,3,12,曇り,南東,1,1
2022-02-09,4,2,晴,北,3,3
2022-02-09,4,3,晴,北東,2,2
2022-02-09,4,4,晴,東,2,2
2022-02-09,4,5,晴,東,2,2
2022-02-09,4,6,晴,東,2,2
2022-02-09,4,7,晴,東,2,2
2022-02-09,4,8,晴,東,2,2
2022-02-09,4,9,晴,東,2,2
2022-02-09,4,10,晴,東,3,3
2022-02-09,4,11,晴,東,2,2
2022-02-10,5,1,晴,西,1,1
2022-02-10,5,2,晴,西,2,2
2022-02-10,5,3,晴,南西,1,1
2022-02-10,5,4,晴,西,2,2
2022-02-10,5,5,晴,西,2,2
2022-02-10,5,6,晴,南西,2,2
2022-02-10,5,7,晴,南西,2,2
2022-02-10,5,8,晴,南西,2,2
2022-02-10,5,10,晴,南西,1,1
2022-02-10,5,11,晴,南東,1,1
2022-02-10,5,12,晴,南東,1,1
2022-02-11,6,1,晴,西,2,2
2022-02-11,6,2,晴,西,2,2
2022-02-11,6,3,晴,西,2,2
2022-02-11,6,4,晴,西,2,2
2022-02-11,6,5,晴,西,2,2
2022-02-11,6,6,晴,西,2,2
2022-02-11,6,7,晴,西,2,2
2022-02-11,6,8,晴,南西,1,1
2022-02-11,6,9,晴,南,1,1
2022-02-11,6,10,晴,南東,1,1
2022-02-11,6,11,晴,南東,1,1
2022-02-11,6,12,晴,南東,1,1
2022-02-19,1,2,雨,北西,1,1
2022-02-19,1,3,雨,西,1,1
2022-02-19,1,4,雨,南,1,1
2022-02-19,1,5,雨,南,3,3
2022-02-19,1,6,雨,南,3,3
2022-02-19,1,7,雨,南東,2,2
2022-02-19,1,8,雨,南東,1,1
2022-02-19,1,9,雨,南東,2,2
2022-02-19,1,10,雨,南,1,1
2022-02-19,1,11,曇り,南,1,1
2022-02-19,1,12,曇り,南東,1,1
2022-02-21,2,1,晴,西,5,5
2022-02-21,2,2,晴,西,6,6
2022-02-21,2,3,晴,西,6,6
2022-02-21,2,4,晴,西,6,6
2022-02-21,2,5,晴,西,6,6
2022-02-21,2,6,晴,北西,6,6
2022-02-21,2,7,晴,北西,5,5
2022-02-21,2,8,晴,北西,4,4
2022-02-21,2,9,晴,西,5,5
2022-02-21,2,11,晴,北西,4,4
2022-02-21,2,12,晴,北西,4,4
2022-02-22,3,1,晴,西,7,7
2022-02-22,3,2,晴,西,7,7
2022-02-22,3,3,晴,西,7,7
2022-02-22,3,4,晴,北西,8,8
2022-02-22,3,5,晴,西,7,7
2022-02-22,3,6,晴,北西,7,7
2022-02-22,3,7,晴,北西,6,6
2022-02-22,3,8,晴,西,6,6
2022-02-22,3,10,晴,西,6,6
2022-02-22,3,11,晴,西,5,5
2022-02-22,3,12,晴,西,5,5
2022-02-23,4,1,晴,南西,4,4
2022-02-23,4,2,晴,南西,4,4
2022-02-23,4,3,晴,南西,4,4
2022-02-23,4,4,晴,南西,4,4
2022-02-23,4,5,晴,南,4,4
2022-02-23,4,6,晴,南,3,3
2022-02-23,4,7,晴,南,2,2
2022-02-23,4,8,曇り,南,1,1
2022-02-23,4,9,曇り,北西,4,4
2022-02-23,4,10,曇り,北西,4,4
2022-02-23,4,11,曇り,北西,3,3
2022-02-23,4,12,曇り,北西,3,3
2022-02-24,5,1,晴,西,2,2
2022-02-24,5,3,曇り,南西,2,2
2022-02-24,5,4,晴,南西,3,3
2022-02-24,5,5,晴,南西,3,3
2022-02-24,5,6,晴,南西,3,3
2022-02-24,5,7,晴,南西,2,2
2022-02-24,5,8,晴,西,2,2
2022-02-24,5,9,晴,西,3,3
2022-02-24,5,10,晴,西,4,4
2022-02-24,5,11,晴,西,3,3
2022-02-24,5,12,晴,西,3,3
2022-02-25,6,1,晴,西,2,2
2022-02-25,6,2,晴,南西,2,2
2022-02-25,6,3,晴,南西,2,2
2022-02-25,6,4,晴,南西,2,2
2022-02-25,6,5,晴,南西,1,1
2022-02-25,6,6,晴,南西,1,1
2022-02-25,6,7,晴,南西,1,1
2022-02-25,6,8,晴,南西,1,1
2022-02-25,6,9,晴,南西,1,1
2022-02-25,6,10,晴,南西,1,1
2022-02-25,6,11,晴,南,1,1
2022-02-25,6,12,晴,南東,1,1
2022-03-03,1,1,晴,西,2,2
2022-03-03,1,2,晴,西,3,3
2022-03-03,1,3,晴,西,4,4
2022-03-03,1,4,晴,南西,3,3
2022-03-03,1,5,晴,南西,2,2
2022-03-03,1,6,晴,南西,2,2
2022-03-03,1,8,晴,西,4,4
2022-03-03,1,9,晴,北西,3,3
2022-03-03,1,10,晴,北西,3,3
2022-03-03,1,11,晴,北西,2,2
2022-03-03,1,12,晴,北西,2,2
2022-03-04,2,1,曇り,北,1,1
2022-03-04,2,2,曇り,北東,1,1
2022-03-04,2,3,曇り,南,1,1
2022-03-04,2,4,曇り,南西,1,1
2022-03-04,2,5,曇り,西,1,1
2022-03-04,2,6,曇り,西,1,1
2022-03-04,2,7,曇り,南西,1,1
2022-03-04,2,8,曇り,南西,1,1
2022-03-04,2,10,曇り,東,2,2
2022-03-04,2,11,曇り,南東,1,1
2022-03-04,2,12,曇り,南東,2,2
2022-03-05,3,1,晴,南西,7,7
2022-03-05,3,2,晴,西,6,6
2022-03-05,3,3,晴,西,6,6
2022-03-05,3,4,晴,西,6,6
2022-03-05,3,5,晴,西,7,7
2022-03-05,3,6,晴,西,7,7
2022-03-05,3,7,晴,西,7,7
2022-03-05,3,8,晴,西,7,7
2022-03-05,3,9,晴,北西,6,6
2022-03-05,3,10,晴,北西,7,7
2022-03-05,3,11,晴,北西,6,6
2022-03-05,3,12,晴,北西,6,6
2022-03-06,4,1,晴,北西,4,4
2022-03-06,4,2,晴,北西,5,5
2022-03-06,4,3,晴,西,5,5
2022-03-06,4,4,晴,西,6,6
2022-03-06,4,5,晴,北西,5,5
2022-03-06,4,6,晴,北西,5,5
2022-03-06,4,7,晴,北西,5,5
2022-03-06,4,9,晴,北西,5,5
2022-03-06,4,10,晴,北西,3,3
2022-03-06,4,11,晴,北西,4,4
2022-03-06,4,12,晴,北西,5,5
2022-03-07,5,1,晴,北西,1,1
2022-03-07,5,2,晴,北西,1,1
2022-03-07,5,3,晴,北西,1,1
2022-03-07,5,4,晴,北,1,1
2022-03-07,5,5,晴,北,1,1
2022-03-07,5,6,晴,東,3,3
2022-03-07,5,7,曇り,東,3,3
2022-03-07,5,8,曇り,東,3,3
2022-03-07,5,9,曇り,東,3,3
2022-03-07,5,10,曇り,東,2,2
2022-03-07,5,11,曇り,南東,2,2
2022-03-07,5,12,曇り,南東,1,1
2022-03-08,6,1,晴,西,2,2
2022-03-08,6,2,晴,西,3,3
2022-03-08,6,3,晴,西,3,3
2022-03-08,6,4,晴,西,3,3
2022-03-08,6,5,晴,西,2,2
2022-03-08,6,6,晴,西,1,1
2022-03-08,6,7,晴,西,2,2
2022-03-08,6,8,晴,北西,1,1
2022-03-08,6,9,晴,北西,2,2
2022-03-08,6,10,晴,北西,1,1
2022-03-08,6,11,晴,北西,1,1
2022-03-08,6,12,晴,北,1,1
2022-03-18,1,1,雨,北,4,4
2022-03-18,1,2,雨,北,4,4
2022-03-18,1,3,雨,北東,1,1
2022-03-18,1,4,雨,北東,1,1
2022-03-18,1,5,雨,北東,1,1
2022-03-18,1,6,雨,北東,1,1
2022-03-18,1,7,雨,西,1,1
2022-03-18,1,8,雨,南西,1,1
2022-03-18,1,9,雨,西,1,1
2022-03-18,1,10,雨,西,2,2
2022-03-18,1,11,雨,南西,3,3
2022-03-18,1,12,雨,西,2,2
2022-03-19,2,1,雨,南,3,3
2022-03-19,2,2,雨,南西,2,2
2022-03-19,2,3,曇り,南西,2,2
2022-03-19,2,4,曇り,南西,3,3
2022-03-19,2,5,曇り,西,4,4
2022-03-19,2,7,雨,西,6,6
2022-03-19,2,8,曇り,西,7,7
2022-03-19,2,9,曇り,西,7,7
2022-03-19,2,11,曇り,北西,7,7
2022-03-19,2,12,曇り,西,8,8
2022-03-20,3,1,晴,南西,2,2
2022-03-20,3,2,晴,南西,2,2
2022-03-20,3,4,晴,西,1,1
2022-03-20,3,5,晴,南西,1,1
2022-03-20,3,6,晴,南西,1,1
2022-03-20,3,7,晴,南西,1,1
2022-03-20,3,8,晴,南西,1,1
2022-03-20,3,9,晴,南西,1,1
2022-03-20,3,11,晴,東,1,1
2022-03-20,3,12,晴,東,1,1
2022-03-21,4,1,晴,北西,2,2
2022-03-21,4,2,晴,北西,1,1
2022-03-21,4,3,晴,北西,1,1
2022-03-21,4,4,晴,北西,1,1
2022-03-21,4,5,曇り,北西,1,1
2022-03-21,4,6,曇り,北,2,2
2022-03-21,4,7,曇り,北,2,2
2022-03-21,4,8,曇り,北西,1,1
2022-03-21,4,9,曇り,南,1,1
2022-03-21,4,10,曇り,南東,1,1
2022-03-21,4,11,曇り,南東,2,2
2022-03-22,5,1,曇り,東,1,1
2022-03-22,5,2,晴,東,2,2
2022-03-22,5,3,晴,南東,3,3
2022-03-22,5,4,晴,南東,4,4
2022-03-22,5,6,晴,南東,2,2
2022-03-22,5,7,晴,南東,2,2
2022-03-22,5,8,晴,南,1,1
2022-03-22,5,10,晴,北東,1,1
2022-03-22,5,11,晴,北東,1,1
2022-03-22,5,12,晴,東,1,1
2022-03-23,6,1,雨,西,3,3
2022-03-23,6,2,雨,西,2,2
2022-03-23,6,3,雨,西,2,2
2022-03-23,6,4,雨,南西,2,2
2022-03-23,6,5,雨,南西,2,2
2022-03-23,6,6,雨,南西,2,2
2022-03-23,6,7,雨,南西,1,1
2022-03-23,6,8,雨,西,2,2
2022-03-23,6,9,雨,南西,1,1
2022-03-23,6,10,雨,南西,1,1
2022-03-23,6,11,雨,南西,2,2
2022-03-23,6,12,雨,南西,2,2
2022-03-24,7,1,晴,南西,2,2
2022-03-24,7,2,晴,南西,2,2
2022-03-24,7,3,晴,南西,2,2
2022-03-24,7,4,晴,南西,2,2
2022-03-24,7,5,晴,西,2,2
2022-03-24,7,6,晴,南西,2,2
2022-03-24,7,7,晴,南西,2,2
2022-03-24,7,8,晴,南西,1,1
2022-03-24,7,10,晴,北西,1,1
2022-03-24,7,11,晴,西,1,1
2022-03-24,7,12,晴,西,1,1
2022-03-28,1,1,晴,北西,2,2
2022-03-28,1,2,晴,北西,1,1
2022-03-28,1,3,晴,西,2,2
2022-03-28,1,4,晴,西,2,2
2022-03-28,1,5,晴,北西,1,1
2022-03-28,1,6,晴,北西,1,1
2022-03-28,1,7,晴,北西,1,1
2022-03-28,1,8,曇り,北西,1,1
2022-03-28,1,9,曇り,北西,1,1
2022-03-28,1,10,曇り,北西,1,1
2022-03-28,1,12,曇り,東,4,4
2022-03-29,2,1,曇り,北,3,3
2022-03-29,2,2,曇り,北,3,3
2022-03-29,2,3,曇り,北,3,3
2022-03-29,2,4,晴,北,3,3
2022-03-29,2,5,晴,北,2,2
2022-03-29,2,6,晴,北,3,3
2022-03-29,2,7,晴,北,2,2
2022-03-29,2,8,晴,北東,1,1
2022-03-29,2,9,晴,北東,1,1
2022-03-29,2,10,晴,北東,1,1
2022-03-29,2,12,晴,北,1,1
2022-03-30,3,1,晴,北西,2,2
2022-03-30,3,2,晴,北西,2,2
2022-03-30,3,4,晴,北,1,1
2022-03-30,3,5,晴,西,1,1
2022-03-30,3,6,晴,西,1,1
2022-03-30,3,7,晴,西,1,1
2022-03-30,3,8,晴,北東,1,1
2022-03-30,3,9,晴,西,1,1
2022-03-30,3,11,晴,北東,1,1
2022-03-30,3,12,晴,北東,1,1
2022-03-31,4,1,雨,北東,1,1
2022-03-31,4,2,雨,東,1,1
2022-03-31,4,3,雨,北東,1,1
2022-03-31,4,4,雨,北東,1,1
2022-03-31,4,5,曇り,北西,1,1
2022-03-31,4,6,曇り,北西,2,2
2022-03-31,4,7,曇り,北,4,4
2022-03-31,4,9,曇り,北,6,6
2022-03-31,4,10,雨,北,3,3
2022-03-31,4,11,曇り,北,3,3
2022-03-31,4,12,曇り,北西,3,3
2022-04-01,5,1,晴,北,4,4
2022-04-01,5,2,晴,北,5,5
2022-04-01,5,3,晴,北,4,4
2022-04-01,5,4,晴,北,4,4
2022-04-01,5,5,晴,北,4,4
2022-04-01,5,6,晴,北,5,5
2022-04-01,5,7,晴,北,5,5
2022-04-01,5,8,晴,北,6,6
2022-04-01,5,9,晴,北,6,6
2022-04-01,5,10,晴,北,6,6
2022-04-01,5,11,晴,北,5,5
2022-04-01,5,12,晴,北,3,3
2022-04-02,6,1,晴,北,2,2
2022-04-02,6,2,晴,北,2,2
2022-04-02,6,3,晴,北西,1,1
2022-04-02,6,4,晴,北西,1,1
2022-04-02,6,5,晴,北西,1,1
2022-04-02,6,6,晴,北西,1,1
2022-04-02,6,7,晴,西,1,1
2022-04-02,6,8,晴,北西,1,1
2022-04-02,6,9,晴,北西,1,1
2022-04-02,6,10,晴,北西,1,1
2022-04-02,6,11,晴,北西,1,1
2022-04-03,7,1,晴,北西,4,4
2022-04-03,7,3,晴,東,2,2
2022-04-03,7,4,晴,東,3,3
2022-04-03,7,5,晴,東,3,3
2022-04-03,7,6,晴,東,5,5
2022-04-03,7,7,晴,東,4,4
2022-04-03,7,9,晴,北東,2,2
2022-04-03,7,10,晴,北東,2,2
2022-04-03,7,11,晴,北東,2,2
2022-04-03,7,12,晴,北東,2,2
2022-04-14,1,1,雨,北西,1,1
2022-04-14,1,2,雨,北西,1,1
2022-04-14,1,3,雨,西,2,2
2022-04-14,1,4,雨,西,2,2
2022-04-14,1,5,雨,南,1,1
2022-04-14,1,7,曇り,東,1,1
2022-04-14,1,8,曇り,南東,1,1
2022-04-14,1,9,曇り,南西,1,1
2022-04-14,1,10,雨,西,1,1
2022-04-14,1,11,曇り,西,1,1
2022-04-14,1,12,曇り,南西,1,1
2022-04-15,2,1,雨,南西,3,3
2022-04-15,2,2,雨,西,3,3
2022-04-15,2,3,雨,南西,2,2
2022-04-15,2,4,雨,南西,1,1
2022-04-15,2,5,雨,西,1,1
2022-04-15,2,6,雨,北西,2,2
2022-04-15,2,7,雨,北西,2,2
2022-04-15,2,8,雨,北西,1,1
2022-04-15,2,9,雨,北西,2,2
2022-04-15,2,10,雨,北西,1,1
2022-04-15,2,11,曇り,北西,2,2
2022-04-15,2,12,曇り,北西,1,1
2022-04-16,3,1,晴,南西,2,2
2022-04-16,3,2,晴,南西,1,1
2022-04-16,3,4,晴,西,2,2
2022-04-16,3,5,晴,南西,1,1
2022-04-16,3,6,晴,西,1,1
2022-04-16,3,7,晴,西,1,1
2022-04-16,3,8,晴,北,1,1
2022-04-16,3,9,晴,北,3,3
2022-04-16,3,10,晴,北東,1,1
2022-04-16,3,11,晴,北,1,1
2022-04-16,3,12,晴,北,3,3
2022-04-17,4,1,晴,北西,1,1
2022-04-17,4,2,晴,北西,1,1
2022-04-17,4,3,晴,北西,1,1
2022-04-17,4,4,晴,西,2,2
2022-04-17,4,5,晴,北西,1,1
2022-04-17,4,6,晴,北西,2,2
2022-04-17,4,8,晴,北,2,2
2022-04-17,4,10,晴,北西,1,1
2022-04-17,4,11,晴,南西,1,1
2022-04-17,4,12,晴,南東,1,1
2022-04-18,5,1,晴,南西,2,2
2022-04-18,5,2,晴,南,3,3
2022-04-18,5,3,晴,南,3,3
2022-04-18,5,4,晴,南,1,1
2022-04-18,5,5,晴,南西,2,2
2022-04-18,5,6,晴,南,2,2
2022-04-18,5,7,晴,南西,2,2
2022-04-18,5,8,晴,西,2,2
2022-04-18,5,9,晴,南西,2,2
2022-04-18,5,10,晴,西,1,1
2022-04-18,5,11,晴,西,1,1
2022-04-18,5,12,晴,西,1,1
2022-04-19,6,2,晴,北西,2,2
2022-04-19,6,3,晴,北西,2,2
2022-04-19,6,4,晴,北西,2,2
2022-04-19,6,5,晴,北西,1,1
2022-04-19,6,6,晴,北西,2,2
2022-04-19,6,7,晴,北西,2,2
2022-04-19,6,8,晴,西,2,2
2022-04-19,6,9,晴,北西,1,1
2022-04-19,6,10,晴,東,1,1
2022-04-19,6,11,晴,北,1,1
2022-04-19,6,12,晴,北東,1,1
2022-04-20,7,1,晴,北西,2,2
2022-04-20,7,2,晴,北西,1,1
2022-04-20,7,3,晴,北西,1,1
2022-04-20,7,4,晴,北西,1,1
2022-04-20,7,5,晴,北西,1,1
2022-04-20,7,6,晴,北西,1,1
2022-04-20,7,7,晴,北西,1,1
2022-04-20,7,8,晴,北西,1,1
2022-04-20,7,10,晴,北西,1,1
2022-04-20,7,11,晴,南西,1,1
2022-04-20,7,12,晴,南西,1,1
2022-04-22,1,1,晴,西,3,3
2022-04-22,1,2,晴,西,3,3
2022-04-22,1,3,晴,西,2,2
2022-04-22,1,4,晴,南西,2,2
2022-04-22,1,5,晴,南西,2,2
2022-04-22,1,6,晴,南西,1,1
2022-04-22,1,7,晴,南西,2,2
2022-04-22,1,8,晴,南西,2,2
2022-04-22,1,9,晴,西,1,1
2022-04-22,1,10,晴,西,1,1
2022-04-22,1,11,晴,南,1,1
2022-04-22,1,12,晴,南西,1,1
