開催日,日目,レース,天気,風向,風速,波高
2015-03-21,1,4,晴,北西,1,1
2015-03-21,1,6,晴,北西,1,1
2015-03-21,1,7,晴,北西,2,2
2015-03-21,1,8,晴,北東,1,1
2015-03-21,1,9,晴,南西,1,1
2015-03-21,1,10,晴,南,2,2
2015-03-21,1,11,晴,南西,1,1
2015-03-21,1,12,晴,南東,1,1
2015-03-22,2,1,晴,南西,2,2
2015-03-22,2,2,晴,南西,1,1
2015-03-22,2,3,晴,南西,2,2
2015-03-22,2,4,晴,南西,3,3
2015-03-22,2,5,晴,南西,3,3
2015-03-22,2,6,晴,南西,3,3
2015-03-22,2,7,晴,西,3,3
2015-03-22,2,8,晴,西,3,3
2015-03-22,2,10,晴,北西,3,3
2015-03-22,2,11,晴,北西,4,4
2015-03-22,2,12,晴,北西,4,4
2015-03-23,3,1,晴,南西,3,3
2015-03-23,3,2,晴,南西,2,2
2015-03-23,3,3,晴,南西,3,3
2015-03-23,3,4,晴,南西,3,3
2015-03-23,3,5,曇り,西,4,4
2015-03-23,3,6,曇り,西,4,4
2015-03-23,3,7,晴,北西,5,5
2015-03-23,3,8,晴,北西,6,6
2015-03-23,3,9,晴,北西,6,6
2015-03-23,3,10,晴,北西,6,6
2015-03-23,3,11,晴,北西,5,5
2015-03-23,3,12,晴,北西,6,6
2015-03-24,4,1,曇り,南西,4,4
2015-03-24,4,2,晴,南西,2,2
2015-03-24,4,3,晴,西,3,3
2015-03-24,4,4,晴,西,3,3
2015-03-24,4,5,晴,西,3,3
2015-03-24,4,6,晴,西,3,3
2015-03-24,4,7,晴,北西,5,5
2015-03-24,4,8,晴,北西,6,6
2015-03-24,4,9,晴,北西,6,6
2015-03-24,4,10,晴,北西,6,6
2015-03-24,4,11,晴,北,5,5
2015-03-24,4,12,晴,北,6,6
2015-03-25,5,1,晴,西,2,2
2015-03-25,5,2,晴,北西,2,2
2015-03-25,5,3,晴,北西,3,3
2015-03-25,5,4,晴,北,2,2
2015-03-25,5,7,晴,北,3,3
2015-03-25,5,8,晴,北,3,3
2015-03-25,5,9,晴,北,5,5
2015-03-25,5,10,晴,北,4,4
2015-03-25,5,11,晴,北,3,3
2015-03-25,5,12,晴,北,3,3
2015-03-28,1,1,晴,西,1,1
2015-03-28,1,2,晴,南西,1,1
2015-03-28,1,3,晴,南西,2,2
2015-03-28,1,4,晴,南西,1,1
2015-03-28,1,5,晴,南西,1,1
2015-03-28,1,6,晴,北西,2,2
2015-03-28,1,8,晴,南,1,1
2015-03-28,1,9,晴,北東,1,1
2015-03-28,1,10,晴,北,1,1
2015-03-28,1,11,晴,東,1,1
2015-03-28,1,12,晴,北,1,1
2015-03-29,2,1,晴,北,3,3
2015-03-29,2,2,晴,北,3,3
