開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2023-01-01,4,11,3,6,3753,63,27,6.74,64.1
2023-01-01,4,12,2,1,4818,50,61,6.59,40.0
2023-01-01,4,12,5,2,4925,62,19,6.56,40.0
2023-01-01,4,12,3,3,4154,29,1,6.62,40.0
2023-01-01,4,12,4,4,4258,22,4,6.66,40.0
2023-01-01,4,12,6,5,3725,59,24,6.73,40.0
2023-01-01,4,12,1,6,4677,27,43,6.67,40.0
2023-01-03,1,1,1,1,4642,57,26,6.8,9.0
2023-01-03,1,1,4,2,5037,51,44,6.84,9.0
2023-01-03,1,1,3,3,4821,46,2,6.84,9.0
2023-01-03,1,1,2,4,4894,38,16,6.84,9.0
2023-01-03,1,1,5,5,4946,14,8,6.88,9.0
2023-01-03,1,1,6,6,5032,13,64,6.87,9.0
2023-01-03,1,2,5,1,4852,2,46,6.8,39.8
2023-01-03,1,2,1,2,3753,39,30,6.84,39.8
2023-01-03,1,2,2,3,5161,56,41,6.8,39.8
2023-01-03,1,2,3,4,3660,47,27,6.89,39.8
2023-01-03,1,2,4,5,4452,16,17,6.84,39.8
2023-01-03,1,2,6,6,5265,35,9,6.9,39.8
2023-01-03,1,3,2,1,4931,11,49,6.68,12.1
2023-01-03,1,3,4,2,4654,8,24,6.72,12.1
2023-01-03,1,3,6,3,4387,21,57,6.68,12.1
2023-01-03,1,3,3,4,4034,4,62,6.83,12.1
2023-01-03,1,3,1,5,4020,53,6,6.84,12.1
2023-01-03,1,3,5,6,5241,49,28,6.75,12.1
2023-01-03,1,5,4,1,5032,13,64,6.81,165.4
2023-01-03,1,5,5,2,3780,43,29,6.72,165.4
2023-01-03,1,5,3,3,4823,48,39,6.77,165.4
2023-01-03,1,5,2,4,3442,41,20,6.76,165.4
2023-01-03,1,5,1,5,3553,20,56,6.71,165.4
2023-01-03,1,5,6,6,3478,9,50,6.86,165.4
2023-01-03,1,7,2,1,4030,1,31,6.72,8.2
2023-01-03,1,7,1,2,4654,8,24,6.69,8.2
2023-01-03,1,7,5,3,4739,44,54,6.75,8.2
2023-01-03,1,7,3,4,3701,18,32,6.74,8.2
2023-01-03,1,7,4,5,3753,39,30,6.68,8.2
2023-01-03,1,7,6,6,5215,45,43,6.75,8.2
2023-01-03,1,8,1,1,3908,12,22,6.76,28.2
2023-01-03,1,8,3,2,4946,14,8,6.77,28.2
2023-01-03,1,8,2,3,3484,19,59,6.73,28.2
2023-01-03,1,8,4,4,4348,50,66,6.76,28.2
2023-01-03,1,8,5,5,3910,40,53,6.76,28.2
2023-01-03,1,8,6,6,5241,49,28,6.68,28.2
2023-01-03,1,9,1,1,3837,52,12,6.71,14.7
2023-01-03,1,9,4,2,4794,37,65,6.6,14.7
2023-01-03,1,9,3,3,4852,2,46,6.66,14.7
2023-01-03,1,9,6,4,4034,4,62,6.78,14.7
2023-01-03,1,9,2,5,4437,3,4,6.68,14.7
2023-01-03,1,9,5,6,5037,51,44,6.89,14.7
2023-01-03,1,10,1,1,5043,36,19,6.73,7.4
2023-01-03,1,10,3,2,3907,54,38,6.75,7.4
2023-01-03,1,10,2,3,4776,10,55,6.74,7.4
2023-01-03,1,10,4,4,3442,41,20,6.81,7.4
2023-01-03,1,10,6,5,4821,46,2,6.8,7.4
2023-01-03,1,10,5,6,3578,22,10,6.79,7.4
2023-01-03,1,11,4,1,4772,5,11,6.74,45.2
2023-01-03,1,11,1,2,3780,43,29,6.69,45.2
2023-01-03,1,11,2,3,4739,44,54,6.68,45.2
2023-01-03,1,11,6,4,4931,11,49,6.7,45.2
2023-01-03,1,11,5,5,3975,17,47,6.77,45.2
2023-01-03,1,11,3,6,4452,16,17,6.81,45.2
2023-01-03,1,12,1,1,4459,7,52,6.62,12.8
2023-01-03,1,12,3,2,4387,21,57,6.57,12.8
2023-01-03,1,12,4,3,4030,1,31,6.72,12.8
2023-01-03,1,12,2,4,3908,12,22,6.67,12.8
2023-01-03,1,12,6,5,4823,48,39,6.8,12.8
2023-01-03,1,12,5,6,4643,55,51,6.74,12.8
2023-01-04,2,3,2,1,4348,50,66,6.69,42.0
2023-01-04,2,3,3,2,4931,11,49,6.7,42.0
2023-01-04,2,3,1,3,4894,38,16,6.72,42.0
2023-01-04,2,3,4,4,3908,12,22,6.74,42.0
2023-01-04,2,3,6,5,4313,6,63,6.65,42.0
2023-01-04,2,3,5,6,5273,15,61,6.8,42.0
2023-01-04,2,4,3,1,4437,3,4,6.67,116.4
2023-01-04,2,4,6,2,4654,8,24,6.67,116.4
2023-01-04,2,4,4,3,4821,46,2,6.74,116.4
2023-01-04,2,4,1,4,5037,51,44,6.73,116.4
2023-01-04,2,4,5,5,5265,35,9,6.73,116.4
2023-01-04,2,4,2,6,4772,5,11,6.71,116.4
2023-01-04,2,5,5,1,5043,36,19,6.71,19.7
2023-01-04,2,5,4,2,4823,48,39,6.66,19.7
2023-01-04,2,5,1,3,4452,16,17,6.67,19.7
2023-01-04,2,5,6,4,3910,40,53,6.76,19.7
2023-01-04,2,5,3,5,3478,9,50,6.75,19.7
2023-01-04,2,5,2,6,4034,4,62,6.74,19.7
2023-01-04,2,6,3,1,4030,1,31,6.73,9.8
2023-01-04,2,6,1,2,3442,41,20,6.65,9.8
2023-01-04,2,6,4,3,4852,2,46,6.71,9.8
2023-01-04,2,6,2,4,4946,14,8,6.69,9.8
2023-01-04,2,6,6,5,5161,56,41,6.73,9.8
2023-01-04,2,6,5,6,4642,57,26,6.75,9.8
2023-01-04,2,7,1,1,4794,37,65,6.58,8.8
2023-01-04,2,7,2,2,3837,52,12,6.65,8.8
2023-01-04,2,7,3,3,5032,13,64,6.62,8.8
2023-01-04,2,7,5,4,3908,12,22,6.7,8.8
2023-01-04,2,7,6,5,5218,23,23,6.74,8.8
2023-01-04,2,7,4,6,3701,18,32,6.76,8.8
2023-01-04,2,8,1,1,4772,5,11,6.69,15.7
2023-01-04,2,8,3,2,3753,39,30,6.71,15.7
2023-01-04,2,8,2,3,4387,21,57,6.63,15.7
2023-01-04,2,8,4,4,3975,17,47,6.76,15.7
2023-01-04,2,8,5,5,3553,20,56,6.81,15.7
2023-01-04,2,8,6,6,5273,15,61,6.8,15.7
2023-01-04,2,9,1,1,4739,44,54,6.65,8.2
2023-01-04,2,9,2,2,4459,7,52,6.66,8.2
2023-01-04,2,9,6,3,4776,10,55,6.79,8.2
2023-01-04,2,9,3,4,4894,38,16,6.61,8.2
2023-01-04,2,9,4,5,4020,53,6,6.8,8.2
2023-01-04,2,9,5,6,4452,16,17,6.71,8.2
2023-01-04,2,10,1,1,4643,55,51,6.67,15.4
2023-01-04,2,10,2,2,4852,2,46,6.62,15.4
2023-01-04,2,10,5,3,4931,11,49,6.62,15.4
2023-01-04,2,10,3,4,5037,51,44,6.82,15.4
2023-01-04,2,10,4,5,3780,43,29,6.66,15.4
2023-01-04,2,10,6,6,3907,54,38,6.68,15.4
2023-01-04,2,11,1,1,4030,1,31,6.62,18.5
2023-01-04,2,11,2,2,5043,36,19,6.67,18.5
2023-01-04,2,11,6,3,4437,3,4,6.66,18.5
2023-01-04,2,11,4,4,3837,52,12,6.73,18.5
2023-01-04,2,11,5,5,4348,50,66,6.62,18.5
2023-01-04,2,11,3,6,3484,19,59,6.66,18.5
2023-01-04,2,12,1,1,4823,48,39,6.54,75.6
2023-01-04,2,12,5,2,5215,45,43,6.69,75.6
2023-01-04,2,12,3,3,4313,6,63,6.74,75.6
2023-01-04,2,12,4,4,4387,21,57,6.68,75.6
2023-01-04,2,12,2,5,4642,57,26,6.65,75.6
2023-01-04,2,12,6,6,5265,35,9,6.79,75.6
2023-01-05,3,1,1,1,3660,47,27,6.85,92.1
2023-01-05,3,1,5,2,3701,18,32,6.86,92.1
2023-01-05,3,1,3,3,3910,40,53,6.86,92.1
2023-01-05,3,1,6,4,3975,17,47,6.79,92.1
2023-01-05,3,1,4,5,3578,22,10,6.9,92.1
2023-01-05,3,1,2,6,3753,39,30,6.84,92.1
2023-01-05,3,2,1,1,5032,13,64,6.74,48.9
2023-01-05,3,2,5,2,3907,54,38,6.78,48.9
2023-01-05,3,2,4,3,4643,55,51,6.8,48.9
2023-01-05,3,2,2,4,4313,6,63,6.77,48.9
2023-01-05,3,2,3,5,4654,8,24,6.79,48.9
2023-01-05,3,2,6,6,5241,49,28,6.75,48.9
2023-01-05,3,3,2,1,4821,46,2,6.72,66.2
2023-01-05,3,3,1,2,4034,4,33,6.79,66.2
2023-01-05,3,3,5,3,3442,41,20,6.83,66.2
2023-01-05,3,3,3,4,3837,52,12,6.78,66.2
2023-01-05,3,3,6,5,4452,16,17,6.72,66.2
2023-01-05,3,3,4,6,5161,56,41,6.86,66.2
2023-01-05,3,4,2,1,4794,37,65,6.62,10.4
2023-01-05,3,4,4,2,4030,1,31,6.79,10.4
2023-01-05,3,4,5,3,4437,3,4,6.73,10.4
2023-01-05,3,4,1,4,3478,9,50,6.81,10.4
2023-01-05,3,4,6,5,5273,15,61,6.83,10.4
2023-01-05,3,4,3,6,5215,45,43,6.79,10.4
2023-01-05,3,5,1,1,4348,50,66,6.64,4.2
2023-01-05,3,5,3,2,4739,44,54,6.74,4.2
2023-01-05,3,5,2,3,4852,2,46,6.78,4.2
2023-01-05,3,5,5,4,4020,53,6,6.79,4.2
2023-01-05,3,5,4,5,4946,14,8,6.8,4.2
2023-01-05,3,5,6,6,5265,35,9,6.73,4.2
2023-01-05,3,6,3,1,4772,5,11,6.78,12.5
2023-01-05,3,6,1,2,4931,11,49,6.75,12.5
2023-01-05,3,6,4,3,5043,36,19,6.78,12.5
2023-01-05,3,6,2,4,3910,40,53,6.76,12.5
2023-01-05,3,6,6,5,3553,20,56,6.76,12.5
2023-01-05,3,6,5,6,5241,49,28,6.71,12.5
2023-01-05,3,7,1,1,3484,19,59,6.64,108.8
2023-01-05,3,7,6,2,5037,51,44,6.86,108.8
2023-01-05,3,7,3,3,4459,7,52,6.75,108.8
2023-01-05,3,7,4,4,4642,57,26,6.76,108.8
2023-01-05,3,7,2,5,3975,17,47,6.69,108.8
2023-01-05,3,7,5,6,4034,4,33,6.82,108.8
2023-01-05,3,8,1,1,4643,55,51,6.61,5.8
2023-01-05,3,8,4,2,4437,3,4,6.59,5.8
2023-01-05,3,8,2,3,3780,43,29,6.71,5.8
2023-01-05,3,8,3,4,3578,22,10,6.75,5.8
2023-01-05,3,8,5,5,4821,46,2,6.71,5.8
2023-01-05,3,8,6,6,5218,23,23,6.75,5.8
2023-01-05,3,10,1,1,4823,48,39,6.59,6.3
2023-01-05,3,10,2,2,4654,8,24,6.56,6.3
2023-01-05,3,10,3,3,3908,12,22,6.75,6.3
2023-01-05,3,10,5,4,3837,52,12,6.69,6.3
2023-01-05,3,10,4,5,4894,38,16,6.71,6.3
2023-01-05,3,10,6,6,4946,14,8,6.72,6.3
2023-01-05,3,11,1,1,4852,2,46,6.52,30.0
2023-01-05,3,11,4,2,3907,54,38,6.74,30.0
2023-01-05,3,11,5,3,3484,19,59,6.67,30.0
2023-01-05,3,11,3,4,5043,36,19,6.67,30.0
2023-01-05,3,11,2,5,4452,16,17,6.59,30.0
2023-01-05,3,11,6,6,3753,39,30,6.71,30.0
2023-01-05,3,12,1,1,4459,7,52,6.57,8.1
2023-01-05,3,12,3,2,3780,43,29,6.72,8.1
2023-01-05,3,12,4,3,4739,44,54,6.61,8.1
2023-01-05,3,12,5,4,4794,37,65,6.65,8.1
2023-01-05,3,12,2,5,4772,5,11,6.64,8.1
2023-01-05,3,12,6,6,3442,41,20,6.66,8.1
2023-01-06,4,1,3,1,3553,20,56,6.84,141.2
2023-01-06,4,1,4,2,4034,4,33,6.89,141.2
2023-01-06,4,1,6,3,4894,38,16,6.91,141.2
2023-01-06,4,1,5,4,3753,39,30,6.93,141.2
2023-01-06,4,1,1,5,3910,40,53,6.78,141.2
2023-01-06,4,1,2,6,4020,53,6,6.78,141.2
2023-01-06,4,3,1,1,4946,14,8,6.81,83.1
2023-01-06,4,3,3,2,4643,55,51,6.77,83.1
2023-01-06,4,3,6,3,4642,57,26,6.87,83.1
2023-01-06,4,3,4,4,4794,37,65,6.78,83.1
2023-01-06,4,3,2,5,4931,11,49,6.78,83.1
2023-01-06,4,3,5,6,5218,23,23,6.91,83.1
2023-01-06,4,4,1,1,4821,46,2,6.81,19.8
2023-01-06,4,4,2,2,3442,41,20,6.91,19.8
2023-01-06,4,4,5,3,4459,7,52,6.82,19.8
2023-01-06,4,4,3,4,3484,19,59,6.81,19.8
2023-01-06,4,4,4,5,3478,9,50,6.88,19.8
2023-01-06,4,4,6,6,5215,45,43,6.81,19.8
2023-01-06,4,5,1,1,4437,3,4,6.72,5.3
2023-01-06,4,5,4,2,5043,36,19,6.77,5.3
2023-01-06,4,5,3,3,3908,12,22,6.8,5.3
2023-01-06,4,5,2,4,5037,51,44,6.85,5.3
2023-01-06,4,5,6,5,3660,47,27,6.86,5.3
2023-01-06,4,5,5,6,5265,35,9,6.88,5.3
2023-01-06,4,6,1,1,3907,54,5,6.71,18.9
2023-01-06,4,6,3,2,4387,21,57,6.72,18.9
2023-01-06,4,6,5,3,4894,38,16,6.85,18.9
2023-01-06,4,6,4,4,3780,43,29,6.85,18.9
2023-01-06,4,6,2,5,3701,18,32,6.83,18.9
2023-01-06,4,6,6,6,5241,49,28,6.83,18.9
2023-01-06,4,7,3,1,4794,37,65,6.74,17.7
2023-01-06,4,7,1,2,3837,52,12,6.8,17.7
2023-01-06,4,7,4,3,3578,22,10,6.86,17.7
2023-01-06,4,7,6,4,4776,10,36,6.88,17.7
2023-01-06,4,7,5,5,5273,15,61,6.85,17.7
2023-01-06,4,7,2,6,3553,20,56,6.78,17.7
2023-01-06,4,8,1,1,4030,1,31,6.82,20.9
2023-01-06,4,8,4,2,4452,16,17,6.77,20.9
2023-01-06,4,8,3,3,5161,56,41,6.76,20.9
2023-01-06,4,8,2,4,4823,48,39,6.75,20.9
2023-01-06,4,8,6,5,5218,23,23,6.87,20.9
2023-01-06,4,8,5,6,3478,9,50,6.92,20.9
2023-01-06,4,9,1,1,3908,12,22,6.83,3.7
2023-01-06,4,9,2,2,4643,55,51,6.77,3.7
2023-01-06,4,9,3,3,4772,5,11,6.84,3.7
2023-01-06,4,9,4,4,3975,17,47,6.82,3.7
2023-01-06,4,9,5,5,3442,41,20,6.78,3.7
2023-01-06,4,9,6,6,4020,53,6,6.8,3.7
2023-01-06,4,10,1,1,4739,44,54,6.82,4.9
2023-01-06,4,10,2,2,4437,3,4,6.62,4.9
2023-01-06,4,10,3,3,4852,2,46,6.68,4.9
2023-01-06,4,10,4,4,3484,19,59,6.88,4.9
2023-01-06,4,10,5,5,4654,8,24,6.87,4.9
2023-01-06,4,10,6,6,3701,18,32,6.82,4.9
2023-01-06,4,11,1,1,3780,43,29,6.75,5.5
2023-01-06,4,11,2,2,5043,36,19,6.76,5.5
2023-01-06,4,11,4,3,4459,7,52,6.7,5.5
2023-01-06,4,11,6,4,4348,50,66,6.7,5.5
2023-01-06,4,11,5,5,4931,11,49,6.83,5.5
2023-01-06,4,11,3,6,3837,52,12,6.81,5.5
2023-01-06,4,12,1,1,4387,21,57,6.83,5.6
2023-01-06,4,12,4,2,4823,48,39,6.76,5.6
2023-01-06,4,12,2,3,4313,6,63,6.84,5.6
2023-01-06,4,12,3,4,4642,57,26,6.92,5.6
2023-01-06,4,12,5,5,5215,45,43,6.82,5.6
2023-01-06,4,12,6,6,5265,35,9,6.93,5.6
2023-01-07,5,1,5,1,4946,14,8,6.8,113.2
2023-01-07,5,1,3,2,3753,39,30,6.75,113.2
2023-01-07,5,1,2,3,3701,18,32,6.81,113.2
2023-01-07,5,1,1,4,4020,53,6,6.77,113.2
2023-01-07,5,1,4,5,3660,47,27,6.83,113.2
2023-01-07,5,1,6,6,5241,49,28,6.75,113.2
2023-01-07,5,3,2,1,3780,43,29,6.75,11.2
2023-01-07,5,3,1,2,4821,46,2,6.71,11.2
2023-01-07,5,3,4,3,4437,3,4,6.81,11.2
2023-01-07,5,3,5,4,3484,19,59,6.8,11.2
2023-01-07,5,3,3,5,4894,38,16,6.74,11.2
2023-01-07,5,3,6,6,5265,35,9,6.81,11.2
2023-01-07,5,4,4,1,4642,57,26,6.71,334.0
2023-01-07,5,4,6,2,5043,36,19,6.78,334.0
2023-01-07,5,4,2,3,3553,20,56,6.75,334.0
2023-01-07,5,4,3,4,3908,12,22,6.76,334.0
2023-01-07,5,4,5,5,5273,15,61,6.75,334.0
2023-01-07,5,4,1,6,3907,54,5,6.65,334.0
2023-01-07,5,5,1,1,4772,5,11,6.69,15.1
2023-01-07,5,5,3,2,4348,50,66,6.66,15.1
2023-01-07,5,5,2,3,3478,9,50,6.85,15.1
2023-01-07,5,5,5,4,4313,6,63,6.74,15.1
2023-01-07,5,5,6,5,4459,7,52,6.72,15.1
2023-01-07,5,5,4,6,3578,22,10,6.68,15.1
2023-01-07,5,6,3,1,4823,48,39,6.64,20.6
2023-01-07,5,6,1,2,4852,2,46,6.67,20.6
2023-01-07,5,6,4,3,4794,37,65,6.6,20.6
2023-01-07,5,6,5,4,3910,40,53,6.73,20.6
2023-01-07,5,6,2,5,5037,51,44,6.71,20.6
2023-01-07,5,6,6,6,5218,23,23,6.7,20.6
2023-01-07,5,7,1,1,4643,55,51,6.69,12.6
2023-01-07,5,7,4,2,4452,16,17,6.77,12.6
2023-01-07,5,7,3,3,3975,17,47,6.72,12.6
2023-01-07,5,7,6,4,4030,1,31,6.81,12.6
2023-01-07,5,7,2,5,4946,14,8,6.73,12.6
2023-01-07,5,7,5,6,5215,45,35,6.77,12.6
2023-01-07,5,8,1,1,4931,11,49,6.72,33.9
2023-01-07,5,8,3,2,3660,47,27,6.74,33.9
2023-01-07,5,8,2,3,3442,41,20,6.79,33.9
2023-01-07,5,8,5,4,4894,38,16,6.73,33.9
2023-01-07,5,8,4,5,4387,21,57,6.69,33.9
2023-01-07,5,8,6,6,5273,15,61,6.82,33.9
2023-01-07,5,9,1,1,5043,36,19,6.73,13.7
2023-01-07,5,9,3,2,4437,3,4,6.72,13.7
2023-01-07,5,9,4,3,4348,50,66,6.73,13.7
2023-01-07,5,9,5,4,3780,43,29,6.76,13.7
2023-01-07,5,9,2,5,4739,44,54,6.75,13.7
2023-01-07,5,9,6,6,4772,5,11,6.81,13.7
2023-01-07,5,10,1,1,4459,7,52,6.69,7.5
2023-01-07,5,10,3,2,4852,2,46,6.7,7.5
2023-01-07,5,10,4,3,3908,12,22,6.77,7.5
2023-01-07,5,10,6,4,4643,55,51,6.73,7.5
2023-01-07,5,10,5,5,3837,52,18,6.76,7.5
2023-01-07,5,10,2,6,3907,54,5,6.75,7.5
2023-01-07,5,11,1,1,4030,1,31,6.74,9.5
2023-01-07,5,11,2,2,4387,21,57,6.68,9.5
2023-01-07,5,11,3,3,4794,37,65,6.6,9.5
2023-01-07,5,11,6,4,4821,46,2,6.85,9.5
2023-01-07,5,11,4,5,4823,48,39,6.73,9.5
2023-01-07,5,11,5,6,4931,11,49,6.66,9.5
2023-01-07,5,12,1,1,3484,19,59,6.73,18.6
2023-01-07,5,12,2,2,4654,8,24,6.71,18.6
2023-01-07,5,12,6,3,4776,10,36,6.8,18.6
2023-01-07,5,12,4,4,3975,17,47,6.69,18.6
2023-01-07,5,12,5,5,5037,51,44,6.75,18.6
2023-01-07,5,12,3,6,3442,41,20,6.76,18.6
2023-01-08,6,1,2,1,3910,40,53,6.9,86.2
2023-01-08,6,1,4,2,3478,9,50,6.9,86.2
2023-01-08,6,1,1,3,3578,22,10,6.8,86.2
2023-01-08,6,1,6,4,4020,53,6,6.87,86.2
2023-01-08,6,1,3,5,3701,18,32,6.86,86.2
2023-01-08,6,1,5,6,5265,35,9,6.89,86.2
2023-01-08,6,2,2,1,5161,56,41,6.75,38.6
2023-01-08,6,2,1,2,3753,39,30,6.8,38.6
2023-01-08,6,2,5,3,3484,19,59,6.82,38.6
2023-01-08,6,2,4,4,3553,20,56,6.79,38.6
2023-01-08,6,2,3,5,3907,54,5,6.81,38.6
2023-01-08,6,2,6,6,5241,49,28,6.77,38.6
2023-01-08,6,3,1,1,4821,46,2,6.75,8.2
2023-01-08,6,3,2,2,4931,11,49,6.8,8.2
2023-01-08,6,3,3,3,4313,6,63,6.82,8.2
2023-01-08,6,3,4,4,4946,14,8,6.75,8.2
2023-01-08,6,3,5,5,4642,57,26,6.83,8.2
2023-01-08,6,3,6,6,4776,10,36,6.82,8.2
2023-01-08,6,4,1,1,4348,50,66,6.71,4.6
2023-01-08,6,4,2,2,4643,55,51,6.77,4.6
2023-01-08,6,4,4,3,5037,51,44,6.77,4.6
2023-01-08,6,4,3,4,3660,47,27,6.81,4.6
2023-01-08,6,4,5,5,4654,8,24,6.7,4.6
2023-01-08,6,4,6,6,5273,15,61,6.8,4.6
2023-01-08,6,5,1,1,3908,12,22,6.84,12.2
2023-01-08,6,5,5,2,4452,16,17,6.83,12.2
2023-01-08,6,5,2,3,4739,44,54,6.76,12.2
2023-01-08,6,5,4,4,4020,53,6,6.84,12.2
2023-01-08,6,5,3,5,3910,40,53,6.82,12.2
2023-01-08,6,5,6,6,4034,4,33,6.88,12.2
2023-01-08,6,6,3,1,4794,37,65,6.67,167.9
2023-01-08,6,6,4,2,3837,52,18,6.76,167.9
2023-01-08,6,6,2,3,4894,38,16,6.78,167.9
2023-01-08,6,6,5,4,5161,56,41,6.76,167.9
2023-01-08,6,6,6,5,3578,22,10,6.74,167.9
2023-01-08,6,6,1,6,4772,5,11,6.73,167.9
2023-01-08,6,7,1,1,4823,48,39,6.69,2.8
2023-01-08,6,7,2,2,4642,57,26,6.78,2.8
2023-01-08,6,7,4,3,4313,6,63,6.77,2.8
2023-01-08,6,7,3,4,5215,45,35,6.71,2.8
2023-01-08,6,7,6,5,5265,35,9,6.74,2.8
2023-01-08,6,7,5,6,5241,49,28,6.79,2.8
2023-01-08,6,8,5,1,3701,18,32,6.75,1626.1
2023-01-08,6,8,3,2,3478,9,50,6.9,1626.1
2023-01-08,6,8,1,3,3780,43,29,6.78,1626.1
2023-01-08,6,8,2,4,3484,19,59,6.77,1626.1
2023-01-08,6,8,6,5,5218,23,23,6.84,1626.1
2023-01-08,6,8,4,6,3975,17,47,6.75,1626.1
2023-01-08,6,9,2,1,4452,16,17,6.79,19.2
2023-01-08,6,9,1,2,4654,8,24,6.68,19.2
2023-01-08,6,9,3,3,4034,4,33,6.84,19.2
2023-01-08,6,9,5,4,3553,20,56,6.82,19.2
2023-01-08,6,9,4,5,3442,41,20,6.88,19.2
2023-01-08,6,9,6,6,3753,39,30,6.89,19.2
2023-01-08,6,10,1,1,4739,44,54,6.74,6.5
2023-01-08,6,10,2,2,4823,48,39,6.71,6.5
2023-01-08,6,10,3,3,3837,52,18,6.85,6.5
2023-01-08,6,10,5,4,4931,11,49,6.91,6.5
2023-01-08,6,10,6,5,4772,5,11,6.81,6.5
2023-01-08,6,10,4,6,3907,54,5,6.8,6.5
2023-01-08,6,11,1,1,4794,37,65,6.7,5.5
2023-01-08,6,11,2,2,4348,50,66,6.69,5.5
2023-01-08,6,11,3,3,3908,12,22,6.77,5.5
2023-01-08,6,11,5,4,4643,55,51,6.9,5.5
2023-01-08,6,11,4,5,3780,43,29,6.86,5.5
2023-01-08,6,11,6,6,4821,46,2,6.89,5.5
2023-01-08,6,12,1,1,4030,1,31,6.82,10.3
2023-01-08,6,12,2,2,4459,7,52,6.74,10.3
2023-01-08,6,12,4,3,4387,21,57,6.76,10.3
2023-01-08,6,12,6,4,4437,3,4,6.72,10.3
2023-01-08,6,12,5,5,4852,2,46,6.85,10.3
2023-01-08,6,12,3,6,5043,36,19,6.69,10.3
2023-01-12,1,1,1,1,4529,36,65,6.67,11.1
2023-01-12,1,1,2,2,3787,34,5,6.79,11.1
2023-01-12,1,1,4,3,4047,38,19,6.66,11.1
2023-01-12,1,1,3,4,3692,30,35,6.71,11.1
2023-01-12,1,1,5,5,4331,59,8,6.72,11.1
2023-01-12,1,1,6,6,5240,58,38,6.74,11.1
2023-01-12,1,2,3,1,4472,2,44,6.64,20.5
2023-01-12,1,2,1,2,5114,39,62,6.7,20.5
2023-01-12,1,2,6,3,3919,40,41,6.81,20.5
2023-01-12,1,2,5,4,4683,13,13,6.73,20.5
2023-01-12,1,2,4,5,3855,4,2,6.69,20.5
2023-01-12,1,2,2,6,5147,26,60,6.73,20.5
2023-01-12,1,3,1,1,4876,29,33,6.73,11.4
