開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2022-01-03,5,2,1,2,4946,22,55,6.88,33.7
2022-01-03,5,2,2,3,4511,55,41,6.79,33.7
2022-01-03,5,2,5,4,3855,17,27,6.81,33.7
2022-01-03,5,2,4,5,3701,11,12,6.86,33.7
2022-01-03,5,2,6,6,5215,60,17,6.77,33.7
2022-01-03,5,4,1,1,3568,10,51,6.81,6.4
2022-01-03,5,4,3,2,5043,6,25,6.77,6.4
2022-01-03,5,4,6,3,4030,57,60,6.78,6.4
2022-01-03,5,4,4,4,3578,16,40,6.85,6.4
2022-01-03,5,4,5,5,3478,38,52,6.89,6.4
2022-01-03,5,4,2,6,3910,3,44,6.76,6.4
2022-01-03,5,6,1,1,4772,13,32,6.8,4.6
2022-01-03,5,6,2,2,4459,45,31,6.79,4.6
2022-01-03,5,6,4,3,4931,8,3,6.82,4.6
2022-01-03,5,6,3,4,4220,51,35,6.83,4.6
2022-01-03,5,6,6,5,5037,44,47,6.83,4.6
2022-01-03,5,6,5,6,3553,14,48,6.84,4.6
2022-01-03,5,7,3,1,4852,2,61,6.81,122.6
2022-01-03,5,7,2,2,4260,46,53,6.86,122.6
2022-01-03,5,7,1,3,4776,15,54,6.74,122.6
2022-01-03,5,7,6,4,4010,56,20,6.87,122.6
2022-01-03,5,7,4,5,5173,53,50,6.82,122.6
2022-01-03,5,7,5,6,3849,43,5,6.9,122.6
2022-01-03,5,8,1,1,3975,1,13,6.75,7.3
2022-01-03,5,8,4,2,4823,39,21,6.78,7.3
2022-01-03,5,8,2,3,4348,19,18,6.8,7.3
2022-01-03,5,8,3,4,3832,58,63,6.86,7.3
2022-01-03,5,8,5,5,3910,3,44,6.86,7.3
2022-01-03,5,8,6,6,5218,4,4,6.83,7.3
2022-01-03,5,10,1,1,4437,18,1,6.77,8.7
2022-01-03,5,10,2,2,4931,8,3,6.83,8.7
2022-01-03,5,10,4,3,5043,6,25,6.77,8.7
2022-01-03,5,10,3,4,4772,13,32,6.82,8.7
2022-01-03,5,10,5,5,3837,7,26,6.85,8.7
2022-01-03,5,10,6,6,3568,10,51,6.77,8.7
2022-01-03,5,11,1,1,4739,54,8,6.78,5.5
2022-01-03,5,11,2,2,4220,51,35,6.85,5.5
2022-01-03,5,11,3,3,4776,15,54,6.87,5.5
2022-01-03,5,11,4,4,3753,61,64,6.83,5.5
2022-01-03,5,11,5,5,4459,45,31,6.86,5.5
2022-01-03,5,11,6,6,3975,1,13,6.9,5.5
2022-01-03,5,12,1,1,4823,39,21,6.72,13.8
2022-01-03,5,12,3,2,4154,50,2,6.76,13.8
2022-01-03,5,12,5,3,4260,46,53,6.91,13.8
2022-01-03,5,12,6,4,4331,41,57,6.81,13.8
2022-01-03,5,12,4,5,3543,12,9,6.92,13.8
2022-01-03,5,12,2,6,3701,11,12,6.82,13.8
2022-01-04,6,1,2,1,3578,16,40,6.84,37.2
2022-01-04,6,1,1,2,4331,41,57,6.91,37.2
2022-01-04,6,1,4,3,3553,14,48,6.78,37.2
2022-01-04,6,1,3,4,3832,58,63,6.85,37.2
2022-01-04,6,1,5,5,3710,48,7,6.86,37.2
2022-01-04,6,1,6,6,5037,44,47,6.84,37.2
2022-01-04,6,2,2,1,3660,49,58,6.71,164.6
2022-01-04,6,2,5,2,3701,11,12,6.8,164.6
2022-01-04,6,2,4,3,3855,17,27,6.69,164.6
2022-01-04,6,2,1,4,4010,56,20,6.72,164.6
2022-01-04,6,2,6,5,5218,4,4,6.74,164.6
2022-01-04,6,2,3,6,4946,22,55,6.69,164.6
2022-01-04,6,3,1,1,3753,61,64,6.62,11.6
2022-01-04,6,3,2,2,3975,1,13,6.79,11.6
2022-01-04,6,3,3,3,3478,38,52,6.78,11.6
2022-01-04,6,3,4,4,4529,47,6,6.79,11.6
2022-01-04,6,3,5,5,5215,60,17,6.72,11.6
2022-01-04,6,3,6,6,3849,43,5,6.78,11.6
2022-01-04,6,4,4,1,4511,55,41,6.77,501.8
2022-01-04,6,4,5,2,4348,19,18,6.72,501.8
2022-01-04,6,4,2,3,5136,21,49,6.73,501.8
2022-01-04,6,4,1,4,5043,6,25,6.66,501.8
2022-01-04,6,4,6,5,4583,20,33,6.68,501.8
2022-01-04,6,4,3,6,3910,3,44,6.76,501.8
2022-01-04,6,5,5,1,4459,45,31,6.83,39.6
2022-01-04,6,5,1,2,3837,7,26,6.74,39.6
2022-01-04,6,5,2,3,3553,14,48,6.78,39.6
2022-01-04,6,5,6,4,4852,2,61,6.74,39.6
2022-01-04,6,5,4,5,3832,58,63,6.8,39.6
2022-01-04,6,5,3,6,5173,53,50,6.78,39.6
2022-01-04,6,6,3,1,3568,10,51,6.72,20.9
2022-01-04,6,6,1,2,3541,9,34,6.73,20.9
2022-01-04,6,6,4,3,4823,39,21,6.68,20.9
2022-01-04,6,6,2,4,3855,17,27,6.7,20.9
2022-01-04,6,6,6,5,3578,16,40,6.8,20.9
2022-01-04,6,6,5,6,3660,49,58,6.85,20.9
2022-01-04,6,7,1,1,4772,13,32,6.72,23.7
2022-01-04,6,7,3,2,4529,47,6,6.76,23.7
2022-01-04,6,7,2,3,3478,38,52,6.74,23.7
2022-01-04,6,7,6,4,4776,15,54,6.79,23.7
2022-01-04,6,7,4,5,3710,48,7,6.71,23.7
2022-01-04,6,7,5,6,4821,40,43,6.78,23.7
2022-01-04,6,8,1,1,4643,52,59,6.72,12.7
2022-01-04,6,8,4,2,4260,46,53,6.84,12.7
2022-01-04,6,8,5,3,4511,55,41,6.86,12.7
2022-01-04,6,8,2,4,4154,50,2,6.7,12.7
2022-01-04,6,8,3,5,4010,56,20,6.76,12.7
2022-01-04,6,8,6,6,5215,60,17,6.71,12.7
2022-01-04,6,9,1,1,4852,2,61,6.73,10.3
2022-01-04,6,9,2,2,3849,43,5,6.74,10.3
2022-01-04,6,9,4,3,4348,19,18,6.76,10.3
2022-01-04,6,9,3,4,3543,12,9,6.73,10.3
2022-01-04,6,9,6,5,4946,22,55,6.72,10.3
2022-01-04,6,9,5,6,5136,21,49,6.72,10.3
2022-01-04,6,10,1,1,4583,20,33,6.78,48.4
2022-01-04,6,10,4,2,3568,10,51,6.76,48.4
2022-01-04,6,10,2,3,4459,45,31,6.78,48.4
2022-01-04,6,10,6,4,4823,39,21,6.74,48.4
2022-01-04,6,10,5,5,3975,1,13,6.76,48.4
2022-01-04,6,10,3,6,3837,7,26,6.82,48.4
2022-01-04,6,11,1,1,4776,15,54,6.74,10.3
2022-01-04,6,11,2,2,3541,9,34,6.85,10.3
2022-01-04,6,11,4,3,4643,52,59,6.71,10.3
2022-01-04,6,11,5,4,4772,13,32,6.76,10.3
2022-01-04,6,11,3,5,5043,6,25,6.74,10.3
2022-01-04,6,11,6,6,3753,61,64,6.77,10.3
2022-01-08,1,1,2,1,3107,6,17,6.78,45.2
2022-01-08,1,1,3,2,3581,39,56,6.83,45.2
2022-01-08,1,1,1,3,3458,2,45,6.8,45.2
2022-01-08,1,1,4,4,4105,7,53,6.86,45.2
2022-01-08,1,1,6,5,3787,4,24,6.86,45.2
2022-01-08,1,1,5,6,5160,36,1,6.92,45.2
2022-01-08,1,3,4,1,3346,30,19,6.86,121.3
2022-01-08,1,3,6,2,3920,11,28,6.77,121.3
2022-01-08,1,3,2,3,3682,33,14,6.74,121.3
2022-01-08,1,3,1,4,4708,44,61,6.81,121.3
2022-01-08,1,3,3,5,4204,32,40,6.7,121.3
2022-01-08,1,3,5,6,4301,3,36,6.88,121.3
2022-01-08,1,4,6,1,3473,8,62,6.81,55.4
2022-01-08,1,4,5,2,4872,49,29,6.82,55.4
2022-01-08,1,4,3,3,3982,64,13,6.85,55.4
2022-01-08,1,4,1,4,4693,5,58,6.77,55.4
2022-01-08,1,4,2,5,3535,41,41,6.89,55.4
2022-01-08,1,4,4,6,4041,26,12,6.66,55.4
2022-01-08,1,5,3,1,3430,43,37,6.77,74.5
2022-01-08,1,5,2,2,3576,46,33,6.7,74.5
2022-01-08,1,5,6,3,3930,29,20,6.86,74.5
2022-01-08,1,5,5,4,3559,62,51,6.75,74.5
2022-01-08,1,5,4,5,3815,9,52,6.81,74.5
2022-01-08,1,5,1,6,3246,63,60,6.8,74.5
2022-01-08,1,7,2,1,4682,37,26,6.64,16.3
2022-01-08,1,7,5,2,4762,24,46,6.86,16.3
2022-01-08,1,7,3,3,4193,31,27,6.81,16.3
2022-01-08,1,7,6,4,4204,32,43,6.68,16.3
2022-01-08,1,7,4,5,5083,45,23,6.82,16.3
2022-01-08,1,7,1,6,4105,7,53,6.76,16.3
2022-01-08,1,8,1,1,3300,50,16,6.8,10.0
2022-01-08,1,8,4,2,3986,28,11,6.8,10.0
2022-01-08,1,8,2,3,4163,34,15,6.73,10.0
2022-01-08,1,8,3,4,3339,12,39,6.79,10.0
2022-01-08,1,8,6,5,5224,1,32,6.87,10.0
2022-01-08,1,8,5,6,4041,26,12,6.73,10.0
2022-01-08,1,9,3,1,4301,3,36,6.93,301.1
2022-01-08,1,9,4,2,3787,4,24,6.89,301.1
2022-01-08,1,9,2,3,4471,65,57,6.77,301.1
2022-01-08,1,9,1,4,3908,38,25,6.8,301.1
2022-01-08,1,9,6,5,3982,64,13,6.84,301.1
2022-01-08,1,9,5,6,3670,47,64,6.83,301.1
2022-01-08,1,10,1,1,3430,43,37,6.71,15.7
2022-01-08,1,10,2,2,4549,27,34,6.82,15.7
2022-01-08,1,10,6,3,4355,48,59,6.82,15.7
2022-01-08,1,10,3,4,3682,33,14,6.77,15.7
2022-01-08,1,10,5,5,4277,35,4,6.75,15.7
2022-01-08,1,10,4,6,3535,41,41,6.85,15.7
2022-01-08,1,11,1,1,4193,31,27,6.84,5.9
2022-01-08,1,11,2,2,4872,49,29,6.85,5.9
2022-01-08,1,11,4,3,3930,29,63,6.78,5.9
2022-01-08,1,11,5,4,3346,30,19,6.87,5.9
2022-01-08,1,11,3,5,3107,6,17,6.83,5.9
2022-01-08,1,11,6,6,4121,66,65,6.86,5.9
2022-01-08,1,12,1,1,4044,23,31,6.73,45.7
2022-01-08,1,12,6,2,4682,37,26,6.74,45.7
2022-01-08,1,12,5,3,3576,46,33,6.8,45.7
2022-01-08,1,12,2,4,3473,8,62,6.94,45.7
2022-01-08,1,12,4,5,3300,50,16,6.94,45.7
2022-01-08,1,12,3,6,3920,11,28,6.77,45.7
2022-01-09,2,1,4,1,5160,36,1,6.86,474.8
2022-01-09,2,1,1,2,3581,39,56,6.78,474.8
2022-01-09,2,1,3,3,4872,49,29,6.81,474.8
2022-01-09,2,1,2,4,3246,63,60,6.88,474.8
2022-01-09,2,1,6,5,4301,3,36,6.91,474.8
2022-01-09,2,1,5,6,3879,51,38,6.89,474.8
2022-01-09,2,3,6,1,4193,31,27,6.8,70.8
2022-01-09,2,3,2,2,3458,2,45,6.83,70.8
2022-01-09,2,3,3,3,3908,38,25,6.88,70.8
2022-01-09,2,3,5,4,4121,66,65,6.91,70.8
2022-01-09,2,3,4,5,3079,10,5,6.86,70.8
2022-01-09,2,3,1,6,5083,45,23,6.79,70.8
2022-01-09,2,4,5,1,3473,8,62,6.89,77.4
2022-01-09,2,4,4,2,3564,40,49,6.79,77.4
2022-01-09,2,4,3,3,3535,41,41,6.88,77.4
2022-01-09,2,4,2,4,3787,4,24,6.86,77.4
2022-01-09,2,4,1,5,3559,62,51,6.76,77.4
2022-01-09,2,4,6,6,3430,43,37,6.8,77.4
2022-01-09,2,5,1,1,3346,30,19,6.8,17.5
2022-01-09,2,5,3,2,3576,46,33,6.67,17.5
2022-01-09,2,5,5,3,4355,48,59,6.84,17.5
2022-01-09,2,5,6,4,4163,34,15,6.84,17.5
2022-01-09,2,5,4,5,3982,64,13,6.82,17.5
2022-01-09,2,5,2,6,4041,26,12,6.65,17.5
2022-01-09,2,6,1,1,4471,65,57,6.84,133.7
2022-01-09,2,6,2,2,4204,32,43,6.7,133.7
2022-01-09,2,6,6,3,3107,6,17,6.82,133.7
2022-01-09,2,6,5,4,3581,39,56,6.77,133.7
2022-01-09,2,6,3,5,4549,27,34,6.72,133.7
2022-01-09,2,6,4,6,4762,24,46,6.87,133.7
2022-01-09,2,7,5,1,4682,37,26,6.75,23.5
2022-01-09,2,7,1,2,3986,28,11,6.72,23.5
2022-01-09,2,7,6,3,3670,47,64,6.86,23.5
2022-01-09,2,7,3,4,3079,10,5,6.9,23.5
2022-01-09,2,7,4,5,3246,63,60,6.84,23.5
2022-01-09,2,7,2,6,3930,29,63,6.83,23.5
2022-01-09,2,8,4,1,4277,35,4,6.74,361.4
2022-01-09,2,8,3,2,4105,7,53,6.83,361.4
2022-01-09,2,8,2,3,4121,66,65,6.82,361.4
2022-01-09,2,8,1,4,3920,11,28,6.82,361.4
2022-01-09,2,8,6,5,5160,36,1,6.82,361.4
2022-01-09,2,8,5,6,4708,44,61,6.87,361.4
2022-01-09,2,10,1,1,3576,46,33,6.78,3.1
2022-01-09,2,10,2,2,4193,31,27,6.79,3.1
2022-01-09,2,10,3,3,4471,65,57,6.85,3.1
2022-01-09,2,10,6,4,3879,51,38,6.88,3.1
2022-01-09,2,10,4,5,3559,62,51,6.85,3.1
2022-01-09,2,10,5,6,3339,12,39,6.88,3.1
2022-01-09,2,11,1,1,4682,37,26,6.7,40.7
2022-01-09,2,11,5,2,3458,2,45,6.88,40.7
2022-01-09,2,11,6,3,4549,27,34,6.81,40.7
2022-01-09,2,11,3,4,3815,9,52,6.89,40.7
2022-01-09,2,11,4,5,4301,3,36,6.96,40.7
2022-01-09,2,11,2,6,3430,43,37,6.75,40.7
2022-01-10,3,1,1,1,3670,47,64,6.77,27.3
2022-01-10,3,1,3,2,3879,51,38,6.85,27.3
2022-01-10,3,1,5,3,4693,5,8,6.79,27.3
2022-01-10,3,1,2,4,5083,45,48,6.85,27.3
2022-01-10,3,1,4,5,3339,12,39,6.84,27.3
2022-01-10,3,1,6,6,4041,26,12,6.67,27.3
2022-01-10,3,2,4,1,4204,32,43,6.64,34.8
2022-01-10,3,2,1,2,3535,41,41,6.79,34.8
2022-01-10,3,2,5,3,3682,33,14,6.86,34.8
2022-01-10,3,2,3,4,3559,62,51,6.79,34.8
2022-01-10,3,2,2,5,3982,64,13,6.79,34.8
2022-01-10,3,2,6,6,5224,1,32,6.87,34.8
2022-01-10,3,3,4,1,3908,38,25,6.81,41.5
2022-01-10,3,3,3,2,3346,30,19,6.81,41.5
2022-01-10,3,3,1,3,4355,48,59,6.79,41.5
2022-01-10,3,3,6,4,3300,50,16,6.78,41.5
2022-01-10,3,3,2,5,4708,44,61,6.83,41.5
2022-01-10,3,3,5,6,3079,10,5,6.89,41.5
2022-01-10,3,4,5,1,3920,11,28,6.9,19.8
2022-01-10,3,4,1,2,3815,9,52,6.82,19.8
2022-01-10,3,4,6,3,4762,24,7,6.9,19.8
2022-01-10,3,4,4,4,3107,6,17,6.8,19.8
2022-01-10,3,4,3,5,3564,40,49,6.82,19.8
2022-01-10,3,4,2,6,4105,7,53,6.85,19.8
2022-01-10,3,5,1,1,3787,4,24,6.82,16.5
2022-01-10,3,5,5,2,4044,23,31,6.91,16.5
2022-01-10,3,5,6,3,4471,65,57,6.78,16.5
2022-01-10,3,5,3,4,3246,63,60,6.82,16.5
2022-01-10,3,5,4,5,3458,2,45,6.82,16.5
2022-01-10,3,5,2,6,3670,47,64,6.82,16.5
2022-01-10,3,6,1,1,4163,34,15,6.73,10.0
2022-01-10,3,6,4,2,3576,46,33,6.77,10.0
2022-01-10,3,6,2,3,3879,51,38,6.87,10.0
2022-01-10,3,6,6,4,5160,36,1,6.9,10.0
2022-01-10,3,6,3,5,3930,29,63,6.78,10.0
2022-01-10,3,6,5,6,3535,41,41,6.93,10.0
2022-01-10,3,7,4,1,3581,39,56,6.86,62.3
2022-01-10,3,7,6,2,4277,35,4,6.82,62.3
2022-01-10,3,7,2,3,3986,28,11,6.72,62.3
2022-01-10,3,7,3,4,3473,8,10,6.86,62.3
2022-01-10,3,7,5,5,5224,1,32,6.87,62.3
2022-01-10,3,7,1,6,3079,10,5,6.84,62.3
2022-01-10,3,8,1,1,4549,27,34,6.82,7.5
2022-01-10,3,8,4,2,4872,49,29,6.83,7.5
2022-01-10,3,8,2,3,4762,24,7,6.82,7.5
2022-01-10,3,8,5,4,3982,64,13,6.86,7.5
2022-01-10,3,8,3,5,4355,48,59,6.82,7.5
2022-01-10,3,8,6,6,5083,45,48,6.83,7.5
2022-01-10,3,9,3,1,4682,37,26,6.82,10.0
2022-01-10,3,9,1,2,4121,66,65,6.85,10.0
2022-01-10,3,9,4,3,3920,11,28,6.92,10.0
2022-01-10,3,9,2,4,3346,30,19,6.83,10.0
2022-01-10,3,9,6,5,3458,2,45,6.83,10.0
2022-01-10,3,9,5,6,4204,32,43,6.72,10.0
2022-01-10,3,10,4,1,4193,31,27,6.88,126.7
2022-01-10,3,10,6,2,3339,12,39,6.91,126.7
2022-01-10,3,10,1,3,3930,29,63,6.83,126.7
2022-01-10,3,10,2,4,4301,3,36,6.88,126.7
2022-01-10,3,10,3,5,3787,4,24,6.88,126.7
2022-01-10,3,10,5,6,3107,6,17,6.86,126.7
2022-01-10,3,11,1,1,3576,46,33,6.74,8.2
2022-01-10,3,11,2,2,3300,50,16,6.93,8.2
2022-01-10,3,11,5,3,4471,65,57,6.88,8.2
2022-01-10,3,11,3,4,3986,28,11,6.82,8.2
2022-01-10,3,11,6,5,4105,7,53,6.83,8.2
2022-01-10,3,11,4,6,3682,33,14,6.93,8.2
2022-01-10,3,12,2,1,3908,38,25,6.84,33.5
2022-01-10,3,12,1,2,4044,23,31,6.77,33.5
2022-01-10,3,12,4,3,4549,27,34,6.87,33.5
2022-01-10,3,12,3,4,4277,35,4,6.8,33.5
2022-01-10,3,12,5,5,4163,34,15,6.82,33.5
2022-01-10,3,12,6,6,3559,62,51,6.84,33.5
2022-01-11,4,1,2,1,3581,39,56,6.8,13.1
2022-01-11,4,1,1,2,3564,40,49,6.73,13.1
2022-01-11,4,1,5,3,4121,66,65,6.78,13.1
2022-01-11,4,1,6,4,3246,63,60,6.86,13.1
2022-01-11,4,1,3,5,5083,45,48,6.86,13.1
2022-01-11,4,1,4,6,3879,51,38,6.9,13.1
2022-01-11,4,2,4,1,4105,7,53,6.7,77.4
2022-01-11,4,2,1,2,4041,26,12,6.69,77.4
2022-01-11,4,2,5,3,5160,36,1,6.88,77.4
2022-01-11,4,2,6,4,3682,33,14,6.81,77.4
2022-01-11,4,2,3,5,4708,44,61,6.85,77.4
2022-01-11,4,2,2,6,4693,5,8,6.8,77.4
2022-01-11,4,3,4,1,4471,65,57,6.76,131.4
2022-01-11,4,3,2,2,3079,10,5,6.87,131.4
2022-01-11,4,3,3,3,3458,2,45,6.78,131.4
2022-01-11,4,3,5,4,4549,27,34,6.76,131.4
2022-01-11,4,3,1,5,4204,32,43,6.69,131.4
2022-01-11,4,3,6,6,3535,41,41,6.88,131.4
2022-01-12,5,1,1,1,3339,12,39,6.8,14.1
2022-01-12,5,1,3,2,3346,30,19,6.83,14.1
2022-01-12,5,1,2,3,3930,29,63,6.9,14.1
2022-01-12,5,1,5,4,4355,48,59,6.83,14.1
2022-01-12,5,1,6,5,3815,9,52,6.84,14.1
2022-01-12,5,1,4,6,4693,5,8,6.79,14.1
2022-01-12,5,2,2,1,4041,26,12,6.77,23.1
2022-01-12,5,2,1,2,3107,6,17,6.87,23.1
