開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2021-02-28,6,8,6,6,5162,25,49,6.99,37.1
2021-02-28,6,9,1,1,4222,45,6,6.9,11.1
2021-02-28,6,9,2,2,4846,62,25,6.89,11.1
2021-02-28,6,9,3,3,3804,23,28,6.96,11.1
2021-02-28,6,9,5,4,3158,39,27,6.95,11.1
2021-02-28,6,9,4,5,4912,50,3,6.91,11.1
2021-02-28,6,9,6,6,4010,38,59,6.9,11.1
2021-02-28,6,10,2,1,4292,65,29,6.87,148.0
2021-02-28,6,10,4,2,4172,66,62,6.9,148.0
2021-02-28,6,10,6,3,4099,31,30,6.93,148.0
2021-02-28,6,10,5,4,4679,17,26,6.77,148.0
2021-02-28,6,10,3,5,4441,54,50,6.88,148.0
2021-02-28,6,10,1,6,3890,27,63,6.81,148.0
2021-02-28,6,12,4,1,3573,33,5,6.94,680.3
2021-02-28,6,12,6,2,4445,32,36,6.92,680.3
2021-02-28,6,12,3,3,4451,24,39,6.88,680.3
2021-02-28,6,12,2,4,3685,30,54,6.85,680.3
2021-02-28,6,12,1,5,4256,63,43,6.84,680.3
2021-02-28,6,12,5,6,4370,43,17,6.79,680.3
2021-03-06,1,1,3,1,4150,48,15,6.75,21.7
2021-03-06,1,1,1,2,4271,44,17,6.73,21.7
2021-03-06,1,1,5,3,4306,64,32,6.76,21.7
2021-03-06,1,1,2,4,4009,34,1,6.77,21.7
2021-03-06,1,1,4,5,5105,37,64,6.78,21.7
2021-03-06,1,1,6,6,3701,49,60,6.73,21.7
2021-03-06,1,2,5,1,4196,39,47,6.78,331.5
2021-03-06,1,2,4,2,4648,65,5,6.78,331.5
2021-03-06,1,2,6,3,4881,43,37,6.78,331.5
2021-03-06,1,2,3,4,4423,3,63,6.75,331.5
2021-03-06,1,2,2,5,5011,12,9,6.74,331.5
2021-03-06,1,2,1,6,3753,5,54,6.65,331.5
2021-03-06,1,3,6,1,3933,13,55,6.66,15.2
2021-03-06,1,3,3,2,3784,20,43,6.74,15.2
2021-03-06,1,3,2,3,4489,24,53,6.83,15.2
2021-03-06,1,3,4,4,4463,4,18,6.8,15.2
2021-03-06,1,3,5,5,4798,11,33,6.78,15.2
2021-03-06,1,3,1,6,5067,27,7,6.72,15.2
2021-03-06,1,4,5,1,3893,6,27,6.72,413.1
2021-03-06,1,4,2,2,3843,15,22,6.76,413.1
2021-03-06,1,4,6,3,3898,51,30,6.8,413.1
2021-03-06,1,4,3,4,4006,8,46,6.75,413.1
2021-03-06,1,4,1,5,4538,54,66,6.77,413.1
2021-03-06,1,4,4,6,4111,57,50,6.76,413.1
2021-03-06,1,5,1,1,4199,18,39,6.81,23.9
2021-03-06,1,5,2,2,3523,16,49,6.71,23.9
2021-03-06,1,5,4,3,4472,59,62,6.7,23.9
2021-03-06,1,5,6,4,3562,29,14,6.75,23.9
2021-03-06,1,5,3,5,5055,9,2,6.85,23.9
2021-03-06,1,5,5,6,4826,31,59,6.75,23.9
2021-03-06,1,6,2,1,4855,55,56,6.75,285.5
2021-03-06,1,6,5,2,4368,2,13,6.8,285.5
2021-03-06,1,6,3,3,4739,46,29,6.8,285.5
2021-03-06,1,6,6,4,4374,33,10,6.76,285.5
2021-03-06,1,6,4,5,3919,60,4,6.73,285.5
2021-03-06,1,6,1,6,4570,38,35,6.76,285.5
2021-03-06,1,7,1,1,4015,52,11,6.69,51.9
2021-03-06,1,7,4,2,3701,49,60,6.74,51.9
2021-03-06,1,7,3,3,4497,7,12,6.72,51.9
2021-03-06,1,7,6,4,4463,4,18,6.79,51.9
2021-03-06,1,7,2,5,4710,14,34,6.67,51.9
2021-03-06,1,7,5,6,4648,65,5,6.77,51.9
2021-03-06,1,8,1,1,4239,36,48,6.66,13.7
2021-03-06,1,8,3,2,4489,24,53,6.76,13.7
2021-03-06,1,8,2,3,4006,8,46,6.72,13.7
2021-03-06,1,8,4,4,3944,41,3,6.76,13.7
2021-03-06,1,8,5,5,4423,3,63,6.71,13.7
2021-03-06,1,8,6,6,5105,37,64,6.78,13.7
2021-03-06,1,9,1,1,4857,35,31,6.68,9.2
2021-03-06,1,9,2,2,4826,31,59,6.79,9.2
2021-03-06,1,9,3,3,4111,57,50,6.79,9.2
2021-03-06,1,9,4,4,4306,64,32,6.69,9.2
2021-03-06,1,9,6,5,4363,32,25,6.71,9.2
2021-03-06,1,9,5,6,5011,12,9,6.77,9.2
2021-03-06,1,10,2,1,4301,50,20,6.71,17.2
2021-03-06,1,10,1,2,4124,58,8,6.66,17.2
2021-03-06,1,10,4,3,3843,15,22,6.76,17.2
2021-03-06,1,10,5,4,4570,38,35,6.73,17.2
2021-03-06,1,10,6,5,4009,34,1,6.75,17.2
2021-03-06,1,10,3,6,4798,11,33,6.73,17.2
2021-03-06,1,11,3,1,3893,6,27,6.77,516.5
2021-03-06,1,11,6,2,4150,48,15,6.8,516.5
2021-03-06,1,11,5,3,3784,20,43,6.74,516.5
2021-03-06,1,11,4,4,4015,52,11,6.78,516.5
2021-03-06,1,11,2,5,3562,29,14,6.76,516.5
2021-03-06,1,11,1,6,3919,60,4,6.68,516.5
2021-03-06,1,12,1,1,4497,7,12,6.66,20.3
2021-03-06,1,12,2,2,3933,13,55,6.66,20.3
2021-03-06,1,12,6,3,4739,46,29,6.65,20.3
2021-03-06,1,12,4,4,3898,51,30,6.7,20.3
2021-03-06,1,12,5,5,4472,59,62,6.73,20.3
2021-03-06,1,12,3,6,4239,36,48,6.71,20.3
2021-03-07,2,1,6,1,4306,64,32,6.72,77.0
2021-03-07,2,1,1,2,4648,65,5,6.72,77.0
2021-03-07,2,1,4,3,5055,9,2,6.8,77.0
2021-03-07,2,1,2,4,4368,2,13,6.77,77.0
2021-03-07,2,1,3,5,3753,5,54,6.71,77.0
2021-03-07,2,1,5,6,5105,37,64,6.77,77.0
2021-03-07,2,2,2,1,4374,33,10,6.81,52.0
2021-03-07,2,2,1,2,3701,49,60,6.75,52.0
2021-03-07,2,2,6,3,4199,18,39,6.84,52.0
2021-03-07,2,2,3,4,3523,16,49,6.73,52.0
2021-03-07,2,2,4,5,4855,55,56,6.8,52.0
2021-03-07,2,2,5,6,5067,27,7,6.72,52.0
2021-03-07,2,3,5,1,3944,41,3,6.82,298.2
2021-03-07,2,3,2,2,4196,39,47,6.77,298.2
2021-03-07,2,3,1,3,4111,57,50,6.77,298.2
2021-03-07,2,3,3,4,4538,54,66,6.75,298.2
2021-03-07,2,3,6,5,4301,50,20,6.83,298.2
2021-03-07,2,3,4,6,4124,58,8,6.78,298.2
2021-03-07,2,4,6,1,3919,60,4,6.84,52.7
2021-03-07,2,4,3,2,4857,35,31,6.76,52.7
2021-03-07,2,4,1,3,5011,12,9,6.72,52.7
2021-03-07,2,4,2,4,4271,44,17,6.72,52.7
2021-03-07,2,4,5,5,4006,8,46,6.74,52.7
2021-03-07,2,4,4,6,4881,43,37,6.73,52.7
2021-03-07,2,5,6,1,4239,36,48,6.78,197.3
2021-03-07,2,5,3,2,4463,4,18,6.79,197.3
2021-03-07,2,5,1,3,3843,15,22,6.72,197.3
2021-03-07,2,5,5,4,4710,14,34,6.79,197.3
2021-03-07,2,5,4,5,4423,3,63,6.71,197.3
2021-03-07,2,5,2,6,4570,38,35,6.81,197.3
2021-03-07,2,6,1,1,3784,20,43,6.69,39.1
2021-03-07,2,6,4,2,3893,6,27,6.77,39.1
2021-03-07,2,6,5,3,4374,33,10,6.86,39.1
2021-03-07,2,6,3,4,3898,51,30,6.78,39.1
2021-03-07,2,6,6,5,4489,24,53,6.83,39.1
2021-03-07,2,6,2,6,5055,9,2,6.8,39.1
2021-03-07,2,7,2,1,4739,46,29,6.8,67.0
2021-03-07,2,7,1,2,4150,48,15,6.84,67.0
2021-03-07,2,7,6,3,4196,39,47,6.86,67.0
2021-03-07,2,7,3,4,4009,34,1,6.78,67.0
2021-03-07,2,7,4,5,4826,31,59,6.8,67.0
2021-03-07,2,7,5,6,4363,32,25,6.86,67.0
2021-03-07,2,8,1,1,4472,59,62,6.8,7.2
2021-03-07,2,8,2,2,4015,52,11,6.75,7.2
2021-03-07,2,8,3,3,4306,64,32,6.74,7.2
2021-03-07,2,8,6,4,4855,55,56,6.87,7.2
2021-03-07,2,8,4,5,3562,29,14,6.74,7.2
2021-03-07,2,8,5,6,4881,43,37,6.85,7.2
2021-03-07,2,9,5,1,4497,7,12,6.74,21.2
2021-03-07,2,9,3,2,3933,13,55,6.75,21.2
2021-03-07,2,9,1,3,4006,8,46,6.64,21.2
2021-03-07,2,9,6,4,4368,2,13,6.76,21.2
2021-03-07,2,9,4,5,4538,54,66,6.77,21.2
2021-03-07,2,9,2,6,5067,27,7,6.74,21.2
2021-03-07,2,10,2,1,4239,36,48,6.71,40.7
2021-03-07,2,10,4,2,3784,20,43,6.74,40.7
2021-03-07,2,10,3,3,3919,60,4,6.79,40.7
2021-03-07,2,10,1,4,3944,41,3,6.73,40.7
2021-03-07,2,10,6,5,3523,16,49,6.74,40.7
2021-03-07,2,10,5,6,3753,5,54,6.81,40.7
2021-03-07,2,11,5,1,4857,35,31,6.84,322.0
2021-03-07,2,11,1,2,4363,32,25,6.7,322.0
2021-03-07,2,11,4,3,4199,18,39,6.8,322.0
2021-03-07,2,11,3,4,4301,50,20,6.77,322.0
2021-03-07,2,11,6,5,4710,14,34,6.79,322.0
2021-03-07,2,11,2,6,3893,6,27,6.75,322.0
2021-03-07,2,12,1,1,3898,51,30,6.73,59.6
2021-03-07,2,12,5,2,4271,44,17,6.81,59.6
2021-03-07,2,12,6,3,4826,31,59,6.76,59.6
2021-03-07,2,12,3,4,4124,58,8,6.74,59.6
2021-03-07,2,12,2,5,4472,59,62,6.73,59.6
2021-03-07,2,12,4,6,4570,38,35,6.79,59.6
2021-03-08,3,1,3,1,4855,55,56,6.77,204.6
2021-03-08,3,1,2,2,3701,49,60,6.72,204.6
2021-03-08,3,1,5,3,3919,60,4,6.8,204.6
2021-03-08,3,1,4,4,4150,48,15,6.73,204.6
2021-03-08,3,1,6,5,4006,8,46,6.72,204.6
2021-03-08,3,1,1,6,4463,4,18,6.78,204.6
2021-03-08,3,2,1,1,4423,3,63,6.7,9.6
2021-03-08,3,2,6,2,4111,57,50,6.83,9.6
2021-03-08,3,2,2,3,4648,65,5,6.79,9.6
2021-03-08,3,2,4,4,5011,12,9,6.71,9.6
2021-03-08,3,2,5,5,5105,37,64,6.78,9.6
2021-03-08,3,2,3,6,5067,27,7,6.7,9.6
2021-03-08,3,3,1,1,4009,34,1,6.83,14.3
2021-03-08,3,3,2,2,4199,18,39,6.78,14.3
2021-03-08,3,3,3,3,3562,29,14,6.8,14.3
2021-03-08,3,3,4,4,4489,24,53,6.77,14.3
2021-03-08,3,3,6,5,3944,41,3,6.8,14.3
2021-03-08,3,3,5,6,4301,50,20,6.84,14.3
2021-03-08,3,4,5,1,4239,36,48,6.71,190.5
2021-03-08,3,4,4,2,4374,33,10,6.76,190.5
2021-03-08,3,4,1,3,4881,43,37,6.78,190.5
2021-03-08,3,4,6,4,3784,20,43,6.73,190.5
2021-03-08,3,4,2,5,4826,31,59,6.84,190.5
2021-03-08,3,4,3,6,3843,15,22,6.81,190.5
2021-03-08,3,5,2,1,4124,58,8,6.78,36.4
2021-03-08,3,5,6,2,4497,7,12,6.69,36.4
2021-03-08,3,5,1,3,4306,64,32,6.72,36.4
2021-03-08,3,5,4,4,3523,16,49,6.83,36.4
2021-03-08,3,5,5,5,4538,54,66,6.76,36.4
2021-03-08,3,5,3,6,4710,14,34,6.76,36.4
2021-03-08,3,6,3,1,4015,52,11,6.8,87.0
2021-03-08,3,6,5,2,4463,4,18,6.8,87.0
2021-03-08,3,6,4,3,3933,13,55,6.71,87.0
2021-03-08,3,6,1,4,3893,6,27,6.81,87.0
2021-03-08,3,6,6,5,5055,9,2,6.81,87.0
2021-03-08,3,6,2,6,4423,3,63,6.74,87.0
2021-03-08,3,7,5,1,3898,51,30,6.7,63.3
2021-03-08,3,7,1,2,4489,24,53,6.73,63.3
2021-03-08,3,7,4,3,4739,46,29,6.8,63.3
2021-03-08,3,7,3,4,4196,39,47,6.8,63.3
2021-03-08,3,7,6,5,5105,37,64,6.77,63.3
2021-03-08,3,7,2,6,4857,35,31,6.85,63.3
2021-03-08,3,8,1,1,4363,32,25,6.73,9.6
2021-03-08,3,8,3,2,4271,44,17,6.75,9.6
2021-03-08,3,8,2,3,3784,20,43,6.68,9.6
2021-03-08,3,8,5,4,4009,34,1,6.86,9.6
2021-03-08,3,8,6,5,5011,12,9,6.74,9.6
2021-03-08,3,8,4,6,4570,38,35,6.77,9.6
2021-03-08,3,9,1,1,3562,29,14,6.81,5.9
2021-03-08,3,9,2,2,3919,60,4,6.84,5.9
2021-03-08,3,9,3,3,4368,2,13,6.76,5.9
2021-03-08,3,9,6,4,4124,58,8,6.81,5.9
2021-03-08,3,9,5,5,3843,15,22,6.76,5.9
2021-03-08,3,9,4,6,3753,5,54,6.79,5.9
2021-03-08,3,10,1,1,4239,36,48,6.72,16.0
2021-03-08,3,10,2,2,4150,48,15,6.88,16.0
2021-03-08,3,10,4,3,4710,14,34,6.84,16.0
2021-03-08,3,10,3,4,3893,6,27,6.75,16.0
2021-03-08,3,10,6,5,4472,59,62,6.75,16.0
2021-03-08,3,10,5,6,4111,57,50,6.87,16.0
2021-03-08,3,11,1,1,4826,31,59,6.78,37.6
2021-03-08,3,11,5,2,4015,52,11,6.79,37.6
2021-03-08,3,11,2,3,4497,7,12,6.74,37.6
2021-03-08,3,11,6,4,4857,35,31,6.91,37.6
2021-03-08,3,11,3,5,3701,49,60,6.81,37.6
2021-03-08,3,11,4,6,4301,50,20,6.93,37.6
2021-03-08,3,12,1,1,3933,13,55,6.74,17.3
2021-03-08,3,12,3,2,3944,41,3,6.82,17.3
2021-03-08,3,12,4,3,4006,8,46,6.82,17.3
2021-03-08,3,12,2,4,4363,32,25,6.82,17.3
2021-03-08,3,12,6,5,4648,65,5,6.8,17.3
2021-03-08,3,12,5,6,4739,46,29,6.81,17.3
2021-03-09,4,1,1,1,4374,33,10,6.75,39.4
2021-03-09,4,1,2,2,4306,64,32,6.7,39.4
2021-03-09,4,1,6,3,4538,54,66,6.84,39.4
2021-03-09,4,1,4,4,4739,46,29,6.77,39.4
2021-03-09,4,1,3,5,4199,18,39,6.76,39.4
2021-03-09,4,1,5,6,4855,55,56,6.73,39.4
2021-03-09,4,2,5,1,4489,24,53,6.79,117.9
2021-03-09,4,2,4,2,4271,44,17,6.74,117.9
2021-03-09,4,2,1,3,5055,9,2,6.74,117.9
2021-03-09,4,2,3,4,4648,65,5,6.8,117.9
2021-03-09,4,2,6,5,3753,5,23,6.79,117.9
2021-03-09,4,2,2,6,4881,43,37,6.75,117.9
2021-03-09,4,3,1,1,3523,16,49,6.78,47.1
2021-03-09,4,3,5,2,3933,13,55,6.72,47.1
2021-03-09,4,3,6,3,4570,38,35,6.86,47.1
2021-03-09,4,3,2,4,4463,4,18,6.84,47.1
2021-03-09,4,3,3,5,4150,48,15,6.83,47.1
2021-03-09,4,3,4,6,5067,27,7,6.74,47.1
2021-03-09,4,4,1,1,4368,2,13,6.67,28.3
2021-03-09,4,4,4,2,4857,35,31,6.88,28.3
2021-03-09,4,4,2,3,4111,57,50,6.8,28.3
2021-03-09,4,4,5,4,4124,58,8,6.81,28.3
2021-03-09,4,4,3,5,4363,32,25,6.75,28.3
2021-03-09,4,4,6,6,4423,3,63,6.83,28.3
2021-03-09,4,5,1,1,4196,39,47,6.74,72.4
2021-03-09,4,5,2,2,3898,51,30,6.72,72.4
2021-03-09,4,5,6,3,3843,15,22,6.77,72.4
2021-03-09,4,5,3,4,3944,41,3,6.81,72.4
2021-03-09,4,5,4,5,4015,52,11,6.75,72.4
2021-03-09,4,5,5,6,3701,49,60,6.81,72.4
2021-03-09,4,6,4,1,4497,7,12,6.68,12.1
2021-03-09,4,6,1,2,4710,14,34,6.77,12.1
2021-03-09,4,6,3,3,4006,8,46,6.77,12.1
2021-03-09,4,6,5,4,4199,18,39,6.81,12.1
2021-03-09,4,6,6,5,5105,37,64,6.8,12.1
2021-03-09,4,6,2,6,3753,5,23,6.79,12.1
2021-03-09,4,7,4,1,3562,29,14,6.77,78.4
2021-03-09,4,7,5,2,3523,16,49,6.78,78.4
2021-03-09,4,7,6,3,3893,6,27,6.82,78.4
2021-03-09,4,7,1,4,4855,55,56,6.78,78.4
2021-03-09,4,7,3,5,5011,12,9,6.78,78.4
2021-03-09,4,7,2,6,4472,59,62,6.8,78.4
2021-03-09,4,8,1,1,4301,50,20,6.76,16.9
2021-03-09,4,8,4,2,4124,58,8,6.82,16.9
2021-03-09,4,8,3,3,4374,33,10,6.8,16.9
2021-03-09,4,8,6,4,5067,27,7,6.83,16.9
2021-03-09,4,8,2,5,3919,60,4,6.85,16.9
2021-03-09,4,8,5,6,5055,9,2,6.85,16.9
2021-03-09,4,9,1,1,4739,46,29,6.68,11.2
2021-03-09,4,9,6,2,4239,36,48,6.74,11.2
2021-03-09,4,9,2,3,3944,41,3,6.81,11.2
2021-03-09,4,9,4,4,4009,34,1,6.77,11.2
2021-03-09,4,9,5,5,4150,48,15,6.83,11.2
2021-03-09,4,9,3,6,4881,43,37,6.72,11.2
2021-03-09,4,10,1,1,3898,51,30,6.79,43.0
2021-03-09,4,10,5,2,4826,31,59,6.81,43.0
2021-03-09,4,10,2,3,4538,54,66,6.8,43.0
2021-03-09,4,10,4,4,4368,2,13,6.69,43.0
2021-03-09,4,10,6,5,4271,44,17,6.8,43.0
2021-03-09,4,10,3,6,3784,20,43,6.74,43.0
2021-03-09,4,11,1,1,3933,13,55,6.74,6.1
2021-03-09,4,11,2,2,4857,35,31,6.83,6.1
2021-03-09,4,11,4,3,4306,64,32,6.77,6.1
2021-03-09,4,11,3,4,4710,14,34,6.82,6.1
2021-03-09,4,11,5,5,4472,59,62,6.88,6.1
2021-03-09,4,11,6,6,4015,52,11,6.75,6.1
2021-03-09,4,12,1,1,4497,7,12,6.72,14.2
2021-03-09,4,12,2,2,4301,50,20,6.8,14.2
2021-03-09,4,12,6,3,4363,32,25,6.77,14.2
2021-03-09,4,12,5,4,3562,29,14,6.72,14.2
2021-03-09,4,12,3,5,4570,38,35,6.91,14.2
2021-03-09,4,12,4,6,4196,39,47,6.78,14.2
2021-03-10,5,1,1,1,4124,58,8,6.76,10.6
2021-03-10,5,1,2,2,4199,18,39,6.67,10.6
2021-03-10,5,1,5,3,4196,39,47,6.74,10.6
2021-03-10,5,1,4,4,3701,49,60,6.79,10.6
2021-03-10,5,1,6,5,4472,59,62,6.78,10.6
2021-03-10,5,1,3,6,4570,38,35,6.74,10.6
2021-03-10,5,2,1,1,3753,5,23,6.69,13.0
2021-03-10,5,2,2,2,4881,43,37,6.75,13.0
2021-03-10,5,2,5,3,3843,15,22,6.75,13.0
2021-03-10,5,2,3,4,5011,12,9,6.87,13.0
2021-03-10,5,2,4,5,5105,37,64,6.85,13.0
2021-03-10,5,2,6,6,5067,27,7,6.81,13.0
2021-03-10,5,3,1,1,4150,48,15,6.81,28.3
2021-03-10,5,3,2,2,3784,20,43,6.75,28.3
2021-03-10,5,3,3,3,4710,14,34,6.77,28.3
2021-03-10,5,3,6,4,3933,13,55,6.78,28.3
2021-03-10,5,3,4,5,4368,2,13,6.72,28.3
2021-03-10,5,3,5,6,4648,65,5,6.78,28.3
2021-03-10,5,4,1,1,3523,16,49,6.73,12.5
2021-03-10,5,4,2,2,4006,8,46,6.75,12.5
2021-03-10,5,4,3,3,4306,64,32,6.73,12.5
2021-03-10,5,4,6,4,4239,36,48,6.71,12.5
2021-03-10,5,4,4,5,4111,57,50,6.73,12.5
2021-03-10,5,4,5,6,4015,52,11,6.72,12.5
2021-03-10,5,5,6,1,4301,50,20,6.81,38.8
2021-03-10,5,5,5,2,3898,51,30,6.8,38.8
2021-03-10,5,5,1,3,4739,46,29,6.72,38.8
2021-03-10,5,5,3,4,4271,44,17,6.72,38.8
2021-03-10,5,5,4,5,4374,33,10,6.83,38.8
2021-03-10,5,5,2,6,4423,3,63,6.77,38.8
2021-03-10,5,6,3,1,3919,60,4,6.88,27.6
2021-03-10,5,6,1,2,3944,41,3,6.71,27.6
2021-03-10,5,6,4,3,4857,35,31,6.78,27.6
2021-03-10,5,6,5,4,4538,54,66,6.73,27.6
2021-03-10,5,6,6,5,5055,9,2,6.82,27.6
2021-03-10,5,6,2,6,4489,24,53,6.78,27.6
2021-03-10,5,7,1,1,3562,29,14,6.62,10.0
2021-03-10,5,7,2,2,4855,55,56,6.69,10.0
2021-03-10,5,7,6,3,4497,7,12,6.71,10.0
2021-03-10,5,7,3,4,4124,58,8,6.73,10.0
2021-03-10,5,7,4,5,4463,4,18,6.78,10.0
2021-03-10,5,7,5,6,4009,34,1,6.86,10.0
2021-03-10,5,8,1,1,4826,31,59,6.7,13.0
2021-03-10,5,8,4,2,4363,32,25,6.69,13.0
2021-03-10,5,8,5,3,4111,57,50,6.74,13.0
2021-03-10,5,8,3,4,3843,15,22,6.78,13.0
2021-03-10,5,8,2,5,3893,6,27,6.72,13.0
2021-03-10,5,8,6,6,5105,37,64,6.82,13.0
2021-03-10,5,9,1,1,4239,36,48,6.67,28.9
2021-03-10,5,9,4,2,4306,64,32,6.68,28.9
2021-03-10,5,9,3,3,4739,46,29,6.77,28.9
2021-03-10,5,9,2,4,3898,51,30,6.74,28.9
2021-03-10,5,9,6,5,4150,48,15,6.77,28.9
2021-03-10,5,9,5,6,4199,18,39,6.75,28.9
2021-03-10,5,10,1,1,3933,13,55,6.63,21.2
2021-03-10,5,10,2,2,4015,52,11,6.71,21.2
2021-03-10,5,10,5,3,4489,24,53,6.83,21.2
2021-03-10,5,10,6,4,3562,29,14,6.65,21.2
2021-03-10,5,10,4,5,4271,44,17,6.75,21.2
2021-03-10,5,10,3,6,4374,33,10,6.77,21.2
2021-03-10,5,11,1,1,4497,7,12,6.67,16.2
2021-03-10,5,11,4,2,3893,6,27,6.73,16.2
2021-03-10,5,11,2,3,4196,39,47,6.74,16.2
2021-03-10,5,11,3,4,4857,35,31,6.83,16.2
2021-03-10,5,11,6,5,3523,16,49,6.75,16.2
2021-03-10,5,11,5,6,3784,20,43,6.74,16.2
2021-03-10,5,12,1,1,3919,60,4,6.7,5.6
2021-03-10,5,12,2,2,4363,32,25,6.7,5.6
2021-03-10,5,12,3,3,3944,41,3,6.73,5.6
2021-03-10,5,12,4,4,4710,14,34,6.75,5.6
2021-03-10,5,12,6,5,3701,49,60,6.76,5.6
2021-03-10,5,12,5,6,4006,8,46,6.7,5.6
2021-03-11,6,2,2,1,4111,57,50,6.76,30.0
2021-03-11,6,2,3,2,5055,9,2,6.76,30.0
2021-03-11,6,2,1,3,3701,49,60,6.73,30.0
2021-03-11,6,2,5,4,4463,4,18,6.87,30.0
2021-03-11,6,2,4,5,5011,12,9,6.81,30.0
2021-03-11,6,2,6,6,5105,37,64,6.8,30.0
2021-03-11,6,3,3,1,4472,59,62,6.75,52.2
2021-03-11,6,3,6,2,3919,60,4,6.83,52.2
2021-03-11,6,3,1,3,4199,18,39,6.73,52.2
2021-03-11,6,3,4,4,4009,34,1,6.77,52.2
2021-03-11,6,3,2,5,4538,54,66,6.71,52.2
2021-03-11,6,3,5,6,4881,43,37,6.84,52.2
2021-03-11,6,4,2,1,3843,15,22,6.78,50.6
2021-03-11,6,4,1,2,3784,20,43,6.7,50.6
2021-03-11,6,4,3,3,4271,44,17,6.79,50.6
2021-03-11,6,4,5,4,4570,38,35,6.85,50.6
2021-03-11,6,4,4,5,4423,3,63,6.73,50.6
2021-03-11,6,4,6,6,4826,31,59,6.78,50.6
2021-03-11,6,5,1,1,4857,35,31,6.8,11.1
2021-03-11,6,5,2,2,4150,48,15,6.76,11.1
2021-03-11,6,5,6,3,3944,41,3,6.85,11.1
2021-03-11,6,5,5,4,4301,50,20,6.9,11.1
2021-03-11,6,5,3,5,4648,65,5,6.75,11.1
2021-03-11,6,5,4,6,5067,27,7,6.82,11.1
2021-03-11,6,6,1,1,3562,29,14,6.74,7.6
2021-03-11,6,6,3,2,4363,32,25,6.8,7.6
2021-03-11,6,6,5,3,4489,24,53,6.82,7.6
2021-03-11,6,6,4,4,4710,14,34,6.83,7.6
2021-03-11,6,6,6,5,3753,5,23,6.84,7.6
2021-03-11,6,6,2,6,4463,4,18,6.74,7.6
2021-03-11,6,7,5,1,4368,2,13,6.76,762.7
2021-03-11,6,7,3,2,3523,16,49,6.86,762.7
2021-03-11,6,7,6,3,4739,46,29,6.85,762.7
2021-03-11,6,7,4,4,5055,9,2,6.77,762.7
2021-03-11,6,7,1,5,4472,59,62,6.76,762.7
2021-03-11,6,7,2,6,4009,34,1,6.82,762.7
2021-03-11,6,8,1,1,3898,51,30,6.77,22.7
2021-03-11,6,8,2,2,4570,38,35,6.82,22.7
2021-03-11,6,8,5,3,4423,3,63,6.77,22.7
2021-03-11,6,8,6,4,5011,12,9,6.83,22.7
2021-03-11,6,8,3,5,4538,54,66,6.82,22.7
2021-03-11,6,8,4,6,4006,8,46,6.85,22.7
2021-03-11,6,9,1,1,4301,50,20,6.75,12.0
2021-03-11,6,9,3,2,4826,31,59,6.84,12.0
2021-03-11,6,9,2,3,4648,65,5,6.81,12.0
2021-03-11,6,9,4,4,4855,55,56,6.82,12.0
2021-03-11,6,9,5,5,4363,32,25,6.84,12.0
2021-03-11,6,9,6,6,4124,58,8,6.78,12.0
2021-03-11,6,10,3,1,4857,35,31,6.84,69.4
2021-03-11,6,10,5,2,4150,48,15,6.88,69.4
2021-03-11,6,10,4,3,4271,44,17,6.79,69.4
2021-03-11,6,10,1,4,4196,39,47,6.88,69.4
2021-03-11,6,10,2,5,4489,24,53,6.85,69.4
2021-03-11,6,10,6,6,4199,18,39,6.81,69.4
2021-03-11,6,11,1,1,4739,46,29,6.79,219.5
2021-03-11,6,11,6,2,3784,20,43,6.84,219.5
2021-03-11,6,11,4,3,3523,16,49,6.92,219.5
2021-03-11,6,11,5,4,4374,33,10,6.9,219.5
2021-03-11,6,11,2,5,3898,51,30,6.92,219.5
2021-03-11,6,11,3,6,3562,29,14,6.79,219.5
2021-03-11,6,12,1,1,4497,7,12,6.75,6.9
2021-03-11,6,12,3,2,4239,36,48,6.76,6.9
2021-03-11,6,12,2,3,3933,13,55,6.69,6.9
2021-03-11,6,12,5,4,4306,64,32,6.8,6.9
2021-03-11,6,12,4,5,4015,52,11,6.82,6.9
2021-03-11,6,12,6,6,3893,6,27,6.83,6.9
2021-03-17,1,1,1,1,4138,62,29,6.82,12.2
2021-03-17,1,1,2,2,4034,17,7,6.83,12.2
2021-03-17,1,1,3,3,3661,66,22,6.79,12.2
2021-03-17,1,1,4,4,3747,40,39,6.83,12.2
2021-03-17,1,1,6,5,3858,59,33,6.9,12.2
2021-03-17,1,1,5,6,4097,58,36,6.95,12.2
2021-03-17,1,2,1,1,3660,35,53,6.81,8.3
2021-03-17,1,2,2,2,4005,1,3,6.9,8.3
2021-03-17,1,2,4,3,3949,23,62,6.87,8.3
2021-03-17,1,2,3,4,3506,38,9,6.87,8.3
2021-03-17,1,2,6,5,4449,26,24,6.78,8.3
2021-03-17,1,2,5,6,4820,30,26,6.86,8.3
2021-03-17,1,3,3,1,4693,57,28,6.78,150.3
2021-03-17,1,3,2,2,3797,34,17,6.84,150.3
2021-03-17,1,3,6,3,4202,18,57,6.88,150.3
2021-03-17,1,3,5,4,3265,31,8,6.85,150.3
2021-03-17,1,3,1,5,4834,2,56,6.77,150.3
2021-03-17,1,3,4,6,4041,21,38,6.85,150.3
2021-03-17,1,5,6,1,4040,64,65,6.71,26.7
2021-03-17,1,5,4,2,3643,46,37,6.89,26.7
