開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2025-01-03,5,5,1,1,3907,40,58,6.71,27.1
2025-01-03,5,5,3,2,3832,41,53,6.79,27.1
2025-01-03,5,5,6,3,4459,27,22,6.8,27.1
2025-01-03,5,5,4,4,4821,57,20,6.67,27.1
2025-01-03,5,5,2,5,3478,61,48,6.81,27.1
2025-01-03,5,5,5,6,3442,18,43,6.78,27.1
2025-01-03,5,6,1,1,4452,49,52,6.75,62.0
2025-01-03,5,6,5,2,3910,9,35,6.78,62.0
2025-01-03,5,6,4,3,5224,54,34,6.74,62.0
2025-01-03,5,6,3,4,3578,39,17,6.69,62.0
2025-01-03,5,6,2,5,3660,8,59,6.91,62.0
2025-01-03,5,6,6,6,4894,29,12,6.78,62.0
2025-01-03,5,7,1,1,4348,66,23,6.73,5.5
2025-01-03,5,7,3,2,4583,45,25,6.8,5.5
2025-01-03,5,7,2,3,4020,26,37,6.8,5.5
2025-01-03,5,7,4,4,5215,31,15,6.68,5.5
2025-01-03,5,7,5,5,3855,11,51,6.81,5.5
2025-01-03,5,7,6,6,5173,63,44,6.8,5.5
2025-01-03,5,8,3,1,5218,25,32,6.65,139.3
2025-01-03,5,8,1,2,4437,52,18,6.69,139.3
2025-01-03,5,8,2,3,4529,3,3,6.7,139.3
2025-01-03,5,8,5,4,3568,36,50,6.71,139.3
2025-01-03,5,8,4,5,4852,28,57,6.7,139.3
2025-01-03,5,8,6,6,5298,33,11,6.76,139.3
2025-01-03,5,10,1,1,4459,27,22,6.78,23.9
2025-01-03,5,10,4,2,3578,39,17,6.83,23.9
2025-01-03,5,10,2,3,3442,18,43,6.74,23.9
2025-01-03,5,10,6,4,4931,21,28,6.77,23.9
2025-01-03,5,10,3,5,3509,19,54,6.78,23.9
2025-01-03,5,10,5,6,3401,65,60,6.76,23.9
2025-01-03,5,11,1,1,5224,54,34,6.79,9.5
2025-01-03,5,11,4,2,4437,52,18,6.74,9.5
2025-01-03,5,11,2,3,4452,49,52,6.82,9.5
2025-01-03,5,11,5,4,4348,66,23,6.76,9.5
2025-01-03,5,11,3,5,3478,61,48,6.83,9.5
2025-01-03,5,11,6,6,3907,40,58,6.69,9.5
2025-01-03,5,12,1,1,4776,23,64,6.79,16.5
2025-01-03,5,12,4,2,3908,34,21,6.76,16.5
2025-01-03,5,12,2,3,4772,58,31,6.77,16.5
2025-01-03,5,12,5,4,4030,53,26,6.72,16.5
2025-01-03,5,12,3,5,5136,16,55,6.72,16.5
2025-01-03,5,12,6,6,5043,13,14,6.75,16.5
2025-01-06,1,1,1,1,5299,11,11,6.8,41.3
2025-01-06,1,1,6,2,4041,39,7,6.72,41.3
2025-01-06,1,1,3,3,5053,54,5,6.75,41.3
2025-01-06,1,1,4,4,4404,6,63,6.71,41.3
2025-01-06,1,1,2,5,4944,62,15,6.74,41.3
2025-01-06,1,1,5,6,5143,17,56,6.8,41.3
2025-01-06,1,2,2,1,3702,37,38,6.8,58.0
2025-01-06,1,2,1,2,4182,61,41,6.66,58.0
2025-01-06,1,2,4,3,5109,30,8,6.74,58.0
2025-01-06,1,2,3,4,5059,20,51,6.82,58.0
2025-01-06,1,2,6,5,4516,38,45,6.74,58.0
2025-01-06,1,2,5,6,5388,28,64,6.83,58.0
2025-01-06,1,3,3,1,3850,47,34,6.81,214.0
2025-01-06,1,3,4,2,4390,7,21,6.84,214.0
2025-01-06,1,3,5,3,4977,14,65,6.75,214.0
2025-01-06,1,3,2,4,3572,59,55,6.77,214.0
2025-01-06,1,3,1,5,4164,43,18,6.71,214.0
2025-01-06,1,3,6,6,4635,32,17,6.75,214.0
2025-01-06,1,5,2,1,3284,25,22,6.9,102.1
2025-01-06,1,5,1,2,3957,50,13,6.84,102.1
2025-01-06,1,5,6,3,2878,51,60,6.8,102.1
2025-01-06,1,5,4,4,4002,2,52,6.81,102.1
2025-01-06,1,5,3,5,4969,24,16,6.85,102.1
2025-01-06,1,5,5,6,4113,60,62,6.77,102.1
2025-01-06,1,6,1,1,3849,64,10,6.73,11.5
2025-01-06,1,6,2,2,4389,27,24,6.82,11.5
2025-01-06,1,6,4,3,4601,33,46,6.77,11.5
2025-01-06,1,6,3,4,4025,26,48,6.77,11.5
2025-01-06,1,6,5,5,4944,62,15,6.8,11.5
2025-01-06,1,6,6,6,4106,56,6,6.8,11.5
2025-01-06,1,7,3,1,4356,65,57,6.77,330.4
2025-01-06,1,7,2,2,4593,41,14,6.79,330.4
2025-01-06,1,7,6,3,5059,20,51,6.86,330.4
2025-01-06,1,7,4,4,4072,5,54,6.82,330.4
2025-01-06,1,7,1,5,3850,47,34,6.63,330.4
2025-01-06,1,7,5,6,4813,3,12,6.9,330.4
2025-01-06,1,8,1,1,4677,1,9,6.72,13.4
2025-01-06,1,8,3,2,4041,39,7,6.72,13.4
2025-01-06,1,8,4,3,5298,8,32,6.74,13.4
2025-01-06,1,8,5,4,4164,43,18,6.81,13.4
2025-01-06,1,8,2,5,4365,53,44,6.71,13.4
2025-01-06,1,8,6,6,5388,28,64,6.74,13.4
2025-01-06,1,9,3,1,5299,11,11,6.79,97.8
2025-01-06,1,9,1,2,5109,30,8,6.82,97.8
2025-01-06,1,9,5,3,4877,22,29,6.75,97.8
2025-01-06,1,9,2,4,4706,44,31,6.92,97.8
2025-01-06,1,9,6,5,3711,12,59,6.8,97.8
2025-01-06,1,9,4,6,5255,31,40,6.68,97.8
2025-01-06,1,10,3,1,4761,55,27,6.78,36.5
2025-01-06,1,10,1,2,4025,26,48,6.81,36.5
2025-01-06,1,10,2,3,4390,7,21,6.77,36.5
2025-01-06,1,10,4,4,2878,51,60,6.81,36.5
2025-01-06,1,10,5,5,5053,54,5,6.77,36.5
2025-01-06,1,10,6,6,3949,48,37,6.86,36.5
2025-01-06,1,11,1,1,4743,35,25,6.77,12.7
2025-01-06,1,11,2,2,4356,65,57,6.73,12.7
2025-01-06,1,11,5,3,4635,32,17,6.78,12.7
2025-01-06,1,11,6,4,3702,37,38,6.84,12.7
2025-01-06,1,11,4,5,3284,25,22,6.85,12.7
2025-01-06,1,11,3,6,3849,64,10,6.8,12.7
2025-01-06,1,12,1,1,4002,2,52,6.74,27.5
2025-01-06,1,12,4,2,4677,1,9,6.84,27.5
2025-01-06,1,12,6,3,4977,14,65,6.73,27.5
2025-01-06,1,12,2,4,4601,33,46,6.81,27.5
2025-01-06,1,12,5,5,4516,38,45,6.74,27.5
2025-01-06,1,12,3,6,4072,5,54,6.84,27.5
2025-01-08,2,1,1,1,5059,20,51,6.88,51.5
2025-01-08,2,1,3,2,5152,45,30,6.8,51.5
2025-01-08,2,1,4,3,5143,17,56,6.84,51.5
2025-01-08,2,1,5,4,3572,59,55,6.76,51.5
2025-01-08,2,1,6,5,4389,27,24,6.81,51.5
2025-01-08,2,1,2,6,5255,31,40,6.84,51.5
2025-01-08,2,2,4,1,4182,61,41,6.66,23.0
2025-01-08,2,2,6,2,4356,65,57,6.73,23.0
2025-01-08,2,2,5,3,4390,7,21,6.7,23.0
2025-01-08,2,2,1,4,4106,56,6,6.78,23.0
2025-01-08,2,2,2,5,4969,24,16,6.78,23.0
2025-01-08,2,2,3,6,4813,3,12,6.78,23.0
2025-01-08,2,3,5,1,3850,47,34,6.69,67.4
2025-01-08,2,3,4,2,4977,14,65,6.7,67.4
2025-01-08,2,3,1,3,4404,6,63,6.75,67.4
2025-01-08,2,3,2,4,3957,50,13,6.79,67.4
2025-01-08,2,3,3,5,3998,15,35,6.68,67.4
2025-01-08,2,3,6,6,5388,28,64,6.75,67.4
2025-01-08,2,4,4,1,4944,62,15,6.7,87.0
2025-01-08,2,4,5,2,5299,11,11,6.72,87.0
2025-01-08,2,4,6,3,4002,2,52,6.74,87.0
2025-01-08,2,4,3,4,3711,12,59,6.77,87.0
2025-01-08,2,4,2,5,4113,60,62,6.8,87.0
2025-01-08,2,4,1,6,4635,32,17,6.72,87.0
2025-01-08,2,5,1,1,4041,39,7,6.64,75.2
2025-01-08,2,5,6,2,4877,22,29,6.73,75.2
2025-01-08,2,5,2,3,3949,48,37,6.7,75.2
2025-01-08,2,5,3,4,3702,37,38,6.72,75.2
2025-01-08,2,5,4,5,4164,43,18,6.62,75.2
2025-01-08,2,5,5,6,4072,5,54,6.74,75.2
2025-01-08,2,7,1,1,3572,59,55,6.73,95.8
2025-01-08,2,7,6,2,5298,8,32,6.71,95.8
2025-01-08,2,7,2,3,4516,38,45,6.68,95.8
2025-01-08,2,7,3,4,2878,51,60,6.82,95.8
2025-01-08,2,7,4,5,5053,54,5,6.68,95.8
2025-01-08,2,7,5,6,4182,61,41,6.68,95.8
2025-01-08,2,8,1,1,4761,55,27,6.61,3.4
2025-01-08,2,8,2,2,3849,64,10,6.68,3.4
2025-01-08,2,8,4,3,4706,44,31,6.72,3.4
2025-01-08,2,8,5,4,4404,6,63,6.7,3.4
2025-01-08,2,8,6,5,5152,45,30,6.71,3.4
2025-01-08,2,8,3,6,4106,56,6,6.69,3.4
2025-01-08,2,9,1,1,3284,25,22,6.72,10.6
2025-01-08,2,9,3,2,4977,14,65,6.67,10.6
2025-01-08,2,9,4,3,4356,65,57,6.66,10.6
2025-01-08,2,9,6,4,5299,11,11,6.78,10.6
2025-01-08,2,9,2,5,4025,26,48,6.72,10.6
2025-01-08,2,9,5,6,5255,31,40,6.63,10.6
2025-01-08,2,10,1,1,4365,53,44,6.67,9.5
2025-01-08,2,10,2,2,4677,1,9,6.63,9.5
2025-01-08,2,10,3,3,4113,60,62,6.72,9.5
2025-01-08,2,10,5,4,4601,33,46,6.72,9.5
2025-01-08,2,10,6,5,3998,15,35,6.68,9.5
2025-01-08,2,10,4,6,4969,24,16,6.77,9.5
2025-01-08,2,11,1,1,4516,38,45,6.69,20.5
2025-01-08,2,11,3,2,4389,27,24,6.68,20.5
2025-01-08,2,11,2,3,4877,22,29,6.67,20.5
2025-01-08,2,11,4,4,4743,35,25,6.76,20.5
2025-01-08,2,11,5,5,3711,12,59,6.74,20.5
2025-01-08,2,11,6,6,4813,3,12,6.83,20.5
2025-01-08,2,12,3,1,5298,8,32,6.76,126.0
2025-01-08,2,12,1,2,4072,5,54,6.72,126.0
2025-01-08,2,12,4,3,4761,55,27,6.64,126.0
2025-01-08,2,12,5,4,4593,41,14,6.62,126.0
2025-01-08,2,12,2,5,4002,2,52,6.68,126.0
2025-01-08,2,12,6,6,3957,50,13,6.66,126.0
2025-01-10,3,1,4,1,3702,37,38,6.71,67.4
2025-01-10,3,1,3,2,3572,59,55,6.69,67.4
2025-01-10,3,1,6,3,3850,47,34,6.62,67.4
2025-01-10,3,1,1,4,3949,48,37,6.68,67.4
2025-01-10,3,1,5,5,5388,28,64,6.72,67.4
2025-01-10,3,1,2,6,5059,20,51,6.71,67.4
2025-01-10,3,3,3,1,5109,30,8,6.77,32.5
2025-01-10,3,3,4,2,3711,12,59,6.71,32.5
2025-01-10,3,3,1,3,5255,31,40,6.65,32.5
2025-01-10,3,3,5,4,4365,53,44,6.67,32.5
2025-01-10,3,3,6,5,3284,25,22,6.75,32.5
2025-01-10,3,3,2,6,4164,43,18,6.75,32.5
2025-01-10,3,6,3,1,4516,38,45,6.64,30.0
2025-01-10,3,6,4,2,4025,26,48,6.7,30.0
2025-01-10,3,6,6,3,4113,60,62,6.73,30.0
2025-01-10,3,6,1,4,2878,51,60,6.71,30.0
2025-01-10,3,6,2,5,4813,3,12,6.74,30.0
2025-01-10,3,6,5,6,3949,48,37,6.73,30.0
2025-01-10,3,7,5,1,4706,44,31,6.66,110.2
2025-01-10,3,7,3,2,4601,33,46,6.77,110.2
2025-01-10,3,7,1,3,3702,37,38,6.64,110.2
2025-01-10,3,7,4,4,3998,15,35,6.64,110.2
2025-01-10,3,7,2,5,5298,8,32,6.67,110.2
2025-01-10,3,7,6,6,5143,17,56,6.76,110.2
2025-01-10,3,10,4,1,4516,38,45,6.75,85.8
2025-01-10,3,10,1,2,4877,22,29,6.59,85.8
2025-01-10,3,10,2,3,4041,39,7,6.6,85.8
2025-01-10,3,10,3,4,4002,2,52,6.62,85.8
2025-01-10,3,10,5,5,3284,25,22,6.75,85.8
2025-01-10,3,10,6,6,5053,54,5,6.78,85.8
2025-01-10,3,11,1,1,4601,33,46,6.59,10.5
2025-01-10,3,11,4,2,3850,47,34,6.58,10.5
2025-01-10,3,11,2,3,4761,55,27,6.66,10.5
2025-01-10,3,11,5,4,2878,51,60,6.71,10.5
2025-01-10,3,11,3,5,4390,7,21,6.61,10.5
2025-01-10,3,11,6,6,4365,53,44,6.61,10.5
2025-01-11,4,1,4,1,4389,27,24,6.72,71.2
2025-01-11,4,1,2,2,3998,15,35,6.69,71.2
2025-01-11,4,1,3,3,3957,50,13,6.73,71.2
2025-01-11,4,1,5,4,4969,24,16,6.74,71.2
2025-01-11,4,1,6,5,4404,6,63,6.74,71.2
2025-01-11,4,1,1,6,4944,62,15,6.69,71.2
2025-01-11,4,2,5,1,4877,22,29,6.67,27.2
2025-01-11,4,2,3,2,3284,25,22,6.67,27.2
2025-01-11,4,2,2,3,4106,56,6,6.74,27.2
2025-01-11,4,2,6,4,4164,43,18,6.69,27.2
2025-01-11,4,2,4,5,5059,20,51,6.71,27.2
2025-01-11,4,2,1,6,4813,3,12,6.68,27.2
2025-01-11,4,3,6,1,5255,31,40,6.65,222.6
2025-01-11,4,3,4,2,3572,59,55,6.74,222.6
2025-01-11,4,3,3,3,2878,51,60,6.72,222.6
2025-01-11,4,3,5,4,5152,45,30,6.68,222.6
2025-01-11,4,3,2,5,4365,53,44,6.6,222.6
2025-01-11,4,3,1,6,5143,17,56,6.71,222.6
2025-01-11,4,4,2,1,4182,61,41,6.58,30.9
2025-01-11,4,4,5,2,4356,65,57,6.75,30.9
2025-01-11,4,4,1,3,4113,60,62,6.81,30.9
2025-01-11,4,4,6,4,4601,33,46,6.72,30.9
2025-01-11,4,4,3,5,4390,7,21,6.72,30.9
2025-01-11,4,4,4,6,3949,48,37,6.72,30.9
2025-01-11,4,5,2,1,3850,47,34,6.59,42.2
2025-01-11,4,5,1,2,4389,27,24,6.7,42.2
2025-01-11,4,5,6,3,4761,55,27,6.78,42.2
2025-01-11,4,5,4,4,5299,11,11,6.69,42.2
2025-01-11,4,5,3,5,4706,44,31,6.73,42.2
2025-01-11,4,5,5,6,4041,39,7,6.68,42.2
2025-01-11,4,6,3,1,4677,1,9,6.67,49.6
2025-01-11,4,6,1,2,5298,8,32,6.6,49.6
2025-01-11,4,6,5,3,4106,56,6,6.76,49.6
2025-01-11,4,6,2,4,5109,30,8,6.69,49.6
2025-01-11,4,6,6,5,5388,28,64,6.79,49.6
2025-01-11,4,6,4,6,3711,12,59,6.78,49.6
2025-01-11,4,7,1,1,5053,54,5,6.69,10.0
2025-01-11,4,7,2,2,4877,22,29,6.7,10.0
2025-01-11,4,7,3,3,3849,64,10,6.71,10.0
2025-01-11,4,7,4,4,5152,45,30,6.67,10.0
2025-01-11,4,7,6,5,4743,35,25,6.68,10.0
2025-01-11,4,7,5,6,3998,15,35,6.71,10.0
2025-01-11,4,8,1,1,4002,2,52,6.64,9.1
2025-01-11,4,8,4,2,4356,65,57,6.72,9.1
2025-01-11,4,8,3,3,4635,32,17,6.71,9.1
2025-01-11,4,8,5,4,3702,37,38,6.72,9.1
2025-01-11,4,8,2,5,2878,51,60,6.7,9.1
2025-01-11,4,8,6,6,4969,24,53,6.79,9.1
2025-01-11,4,9,5,1,4365,53,44,6.62,240.7
2025-01-11,4,9,6,2,4182,61,41,6.64,240.7
2025-01-11,4,9,3,3,4977,14,65,6.71,240.7
2025-01-11,4,9,1,4,4706,44,31,6.71,240.7
2025-01-11,4,9,4,5,4813,3,12,6.65,240.7
2025-01-11,4,9,2,6,4404,6,63,6.73,240.7
2025-01-11,4,10,1,1,3711,12,59,6.76,55.9
2025-01-11,4,10,3,2,4761,55,27,6.77,55.9
2025-01-11,4,10,6,3,3572,59,55,6.74,55.9
2025-01-11,4,10,2,4,4516,38,45,6.67,55.9
2025-01-11,4,10,5,5,3957,50,13,6.73,55.9
2025-01-11,4,10,4,6,4113,60,62,6.75,55.9
2025-01-11,4,11,4,1,3284,25,22,6.81,639.9
2025-01-11,4,11,5,2,3849,64,10,6.77,639.9
2025-01-11,4,11,2,3,5299,11,11,6.76,639.9
2025-01-11,4,11,6,4,4677,1,9,6.8,639.9
2025-01-11,4,11,3,5,5143,17,56,6.79,639.9
2025-01-11,4,11,1,6,4601,33,46,6.74,639.9
2025-01-11,4,12,5,1,4002,2,52,6.68,70.1
2025-01-11,4,12,4,2,3850,47,34,6.68,70.1
2025-01-11,4,12,1,3,4743,35,25,6.68,70.1
2025-01-11,4,12,3,4,5255,31,40,6.68,70.1
2025-01-11,4,12,6,5,4390,7,21,6.74,70.1
2025-01-11,4,12,2,6,5298,8,32,6.62,70.1
2025-01-12,5,1,1,1,5059,20,51,6.78,8.5
2025-01-12,5,1,2,2,3998,15,35,6.79,8.5
2025-01-12,5,1,3,3,3949,48,37,6.75,8.5
2025-01-12,5,1,4,4,4404,6,63,6.64,8.5
2025-01-12,5,1,6,5,4813,3,12,6.73,8.5
2025-01-12,5,1,5,6,5388,28,64,6.84,8.5
2025-01-12,5,2,1,1,3572,59,55,6.66,113.9
2025-01-12,5,2,4,2,4944,62,15,6.66,113.9
2025-01-12,5,2,5,3,4635,32,17,6.77,113.9
2025-01-12,5,2,3,4,5109,30,8,6.75,113.9
2025-01-12,5,2,6,5,4977,14,65,6.72,113.9
2025-01-12,5,2,2,6,4164,43,18,6.76,113.9
2025-01-12,5,3,5,1,3850,47,34,6.68,80.2
2025-01-12,5,3,3,2,4365,53,44,6.62,80.2
2025-01-12,5,3,1,3,5299,11,11,6.7,80.2
2025-01-12,5,3,4,4,5152,45,30,6.68,80.2
2025-01-12,5,3,6,5,4601,33,46,6.83,80.2
2025-01-12,5,3,2,6,4969,24,53,6.74,80.2
2025-01-12,5,5,1,1,4041,39,7,6.64,51.7
2025-01-12,5,5,5,2,4677,1,9,6.66,51.7
2025-01-12,5,5,4,3,4390,7,21,6.72,51.7
2025-01-12,5,5,3,4,3957,50,13,6.85,51.7
2025-01-12,5,5,6,5,4877,22,29,6.73,51.7
2025-01-12,5,5,2,6,3702,37,38,6.72,51.7
2025-01-12,5,6,1,1,3849,64,10,6.72,5.7
2025-01-12,5,6,3,2,4002,2,52,6.69,5.7
2025-01-12,5,6,2,3,5255,31,40,6.7,5.7
2025-01-12,5,6,4,4,2878,51,60,6.78,5.7
2025-01-12,5,6,5,5,3949,48,37,6.73,5.7
2025-01-12,5,6,6,6,4106,56,6,6.83,5.7
2025-01-12,5,7,2,1,4182,61,41,6.64,94.5
2025-01-12,5,7,4,2,4706,44,31,6.71,94.5
2025-01-12,5,7,3,3,5059,20,51,6.7,94.5
2025-01-12,5,7,6,4,4743,35,25,6.79,94.5
2025-01-12,5,7,5,5,4113,60,62,6.68,94.5
2025-01-12,5,7,1,6,5298,8,32,6.69,94.5
2025-01-12,5,8,1,1,4761,55,27,6.69,8.5
2025-01-12,5,8,2,2,3711,12,59,6.76,8.5
2025-01-12,5,8,3,3,4944,62,15,6.71,8.5
2025-01-12,5,8,6,4,5388,28,64,6.76,8.5
2025-01-12,5,8,4,5,4365,53,44,6.58,8.5
2025-01-12,5,8,5,6,4164,43,18,6.7,8.5
2025-01-12,5,9,2,1,3850,47,34,6.61,290.8
2025-01-12,5,9,6,2,3572,59,55,6.65,290.8
