開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2018-01-01,3,6,6,3,3832,61,2,6.71,33.5
2018-01-01,3,6,3,4,3910,43,56,6.69,33.5
2018-01-01,3,6,2,5,4643,37,27,6.67,33.5
2018-01-01,3,6,5,6,4946,66,10,6.62,33.5
2018-01-01,3,7,1,1,3701,50,26,6.63,25.7
2018-01-01,3,7,4,2,3907,49,20,6.71,25.7
2018-01-01,3,7,2,3,4452,3,41,6.58,25.7
2018-01-01,3,7,3,4,3137,41,4,6.72,25.7
2018-01-01,3,7,5,5,3541,64,50,6.69,25.7
2018-01-01,3,7,6,6,4931,8,23,6.76,25.7
2018-01-01,3,9,5,1,4852,35,21,6.66,337.2
2018-01-01,3,9,2,2,4260,7,43,6.77,337.2
2018-01-01,3,9,3,3,3064,40,40,6.72,337.2
2018-01-01,3,9,6,4,3189,2,51,6.74,337.2
2018-01-01,3,9,4,5,3908,47,62,6.73,337.2
2018-01-01,3,9,1,6,4187,32,59,6.65,337.2
2018-01-01,3,10,1,1,3568,11,44,6.69,39.8
2018-01-01,3,10,5,2,3710,26,3,6.65,39.8
2018-01-01,3,10,4,3,4643,37,27,6.7,39.8
2018-01-01,3,10,6,4,3578,28,34,6.95,39.8
2018-01-01,3,10,2,5,4776,38,14,6.64,39.8
2018-01-01,3,10,3,6,4221,29,36,6.76,39.8
2018-01-01,3,11,1,1,3907,49,20,6.69,13.2
2018-01-01,3,11,4,2,4030,36,55,6.71,13.2
2018-01-01,3,11,6,3,4739,12,45,6.63,13.2
2018-01-01,3,11,3,4,4529,25,8,6.67,13.2
2018-01-01,3,11,2,5,3837,1,57,6.73,13.2
2018-01-01,3,11,5,6,3753,9,58,6.74,13.2
2018-01-01,3,12,1,1,4459,10,29,6.64,16.0
2018-01-01,3,12,4,2,4437,27,30,6.68,16.0
2018-01-01,3,12,6,3,4452,3,41,6.66,16.0
2018-01-01,3,12,3,4,3478,24,52,6.65,16.0
2018-01-01,3,12,5,5,3975,46,48,6.7,16.0
2018-01-01,3,12,2,6,4348,5,1,6.65,16.0
2018-01-02,4,2,1,1,3189,2,51,6.83,32.2
2018-01-02,4,2,2,2,3553,39,6,6.77,32.2
2018-01-02,4,2,5,3,4772,45,66,6.79,32.2
2018-01-02,4,2,6,4,4529,25,8,6.8,32.2
2018-01-02,4,2,3,5,3187,30,25,6.87,32.2
2018-01-02,4,2,4,6,4309,4,19,6.91,32.2
2018-01-02,4,3,3,1,3541,64,50,6.75,11.7
2018-01-02,4,3,2,2,3753,9,58,6.79,11.7
2018-01-02,4,3,5,3,3837,1,57,6.84,11.7
2018-01-02,4,3,6,4,3975,46,48,6.8,11.7
2018-01-02,4,3,1,5,4894,23,38,6.75,11.7
2018-01-02,4,3,4,6,3660,6,39,6.89,11.7
2018-01-02,4,5,3,1,3907,49,20,6.82,15.8
2018-01-02,4,5,4,2,3849,44,24,6.8,15.8
2018-01-02,4,5,1,3,3578,28,34,6.73,15.8
2018-01-02,4,5,6,4,4946,66,10,6.76,15.8
2018-01-02,4,5,5,5,2698,63,28,6.76,15.8
2018-01-02,4,5,2,6,3701,50,26,6.71,15.8
2018-01-02,4,6,2,1,4459,10,29,6.69,16.4
2018-01-02,4,6,5,2,4260,7,43,6.75,16.4
2018-01-02,4,6,3,3,4437,27,30,6.75,16.4
2018-01-02,4,6,1,4,4852,35,21,6.72,16.4
2018-01-02,4,6,4,5,4020,48,64,6.77,16.4
2018-01-02,4,6,6,6,4309,4,19,6.9,16.4
2018-01-02,4,7,6,1,4776,38,14,6.73,284.7
2018-01-02,4,7,2,2,3908,47,62,6.77,284.7
2018-01-02,4,7,4,3,4821,33,7,6.71,284.7
2018-01-02,4,7,5,4,3553,39,6,6.76,284.7
2018-01-02,4,7,3,5,3568,11,44,6.64,284.7
2018-01-02,4,7,1,6,3910,43,56,6.68,284.7
2018-01-02,4,8,1,1,4739,12,45,6.61,7.8
2018-01-02,4,8,4,2,4030,36,55,6.72,7.8
2018-01-02,4,8,6,3,4772,45,66,6.72,7.8
2018-01-02,4,8,3,4,3660,6,39,6.72,7.8
2018-01-02,4,8,5,5,4185,31,46,6.73,7.8
2018-01-02,4,8,2,6,3064,40,40,6.63,7.8
2018-01-02,4,9,2,1,4154,60,15,6.58,32.4
2018-01-02,4,9,4,2,3832,61,2,6.83,32.4
2018-01-02,4,9,5,3,4643,37,27,6.76,32.4
2018-01-02,4,9,1,4,4221,29,36,6.67,32.4
2018-01-02,4,9,6,5,4931,8,23,6.73,32.4
2018-01-02,4,9,3,6,4894,23,38,6.67,32.4
2018-01-02,4,10,1,1,3849,44,24,6.71,9.7
2018-01-02,4,10,3,2,3478,24,52,6.71,9.7
2018-01-02,4,10,6,3,4459,10,29,6.66,9.7
2018-01-02,4,10,2,4,3837,1,57,6.84,9.7
2018-01-02,4,10,4,5,3234,65,16,6.72,9.7
2018-01-02,4,10,5,6,3137,41,4,6.67,9.7
2018-01-02,4,11,2,1,3541,64,50,6.69,16.0
2018-01-02,4,11,1,2,3908,47,62,6.73,16.0
2018-01-02,4,11,3,3,3578,28,34,6.65,16.0
2018-01-02,4,11,5,4,4348,5,1,6.68,16.0
2018-01-02,4,11,4,5,4187,32,59,6.7,16.0
2018-01-02,4,11,6,6,4437,27,30,6.64,16.0
2018-01-02,4,12,1,1,4030,36,55,6.67,10.4
2018-01-02,4,12,3,2,3975,46,48,6.71,10.4
2018-01-02,4,12,5,3,4452,3,41,6.69,10.4
2018-01-02,4,12,2,4,3568,11,44,6.69,10.4
2018-01-02,4,12,4,5,3187,30,25,6.79,10.4
2018-01-02,4,12,6,6,3907,49,20,6.79,10.4
2018-01-03,5,1,1,1,3578,28,34,6.74,14.0
2018-01-03,5,1,3,2,3234,65,16,6.73,14.0
2018-01-03,5,1,6,3,4772,45,66,6.64,14.0
2018-01-03,5,1,2,4,3137,41,4,6.74,14.0
2018-01-03,5,1,5,5,3855,34,63,6.63,14.0
2018-01-03,5,1,4,6,3701,50,26,6.73,14.0
2018-01-03,5,2,5,1,4187,32,59,6.67,110.8
2018-01-03,5,2,4,2,3660,6,39,6.67,110.8
2018-01-03,5,2,3,3,4309,4,19,6.77,110.8
2018-01-03,5,2,6,4,4946,66,10,6.67,110.8
2018-01-03,5,2,1,5,3910,43,56,6.76,110.8
2018-01-03,5,2,2,6,4894,23,38,6.69,110.8
2018-01-03,5,3,3,1,4020,48,64,6.71,147.8
2018-01-03,5,3,1,2,3478,24,52,6.74,147.8
2018-01-03,5,3,4,3,4437,27,30,6.64,147.8
2018-01-03,5,3,6,4,4739,12,45,6.75,147.8
2018-01-03,5,3,2,5,3975,46,48,6.65,147.8
2018-01-03,5,3,5,6,2698,63,28,6.69,147.8
2018-01-03,5,4,1,1,3553,39,6,6.7,43.7
2018-01-03,5,4,3,2,4852,35,21,6.71,43.7
2018-01-03,5,4,6,3,3541,64,50,6.76,43.7
2018-01-03,5,4,5,4,3907,49,20,6.7,43.7
2018-01-03,5,4,2,5,3832,61,2,6.79,43.7
2018-01-03,5,4,4,6,3189,2,51,6.69,43.7
2018-01-03,5,5,6,1,3710,26,3,6.69,390.0
2018-01-03,5,5,1,2,4643,37,27,6.67,390.0
2018-01-03,5,5,4,3,4030,36,55,6.66,390.0
2018-01-03,5,5,2,4,4529,25,8,6.6,390.0
2018-01-03,5,5,3,5,4459,10,29,6.67,390.0
2018-01-03,5,5,5,6,3187,30,25,6.74,390.0
2018-01-03,5,6,3,1,4776,38,14,6.7,170.9
2018-01-03,5,6,4,2,4221,29,36,6.73,170.9
2018-01-03,5,6,6,3,4348,5,1,6.65,170.9
2018-01-03,5,6,5,4,3064,40,40,6.72,170.9
2018-01-03,5,6,2,5,3908,47,62,6.78,170.9
2018-01-03,5,6,1,6,3753,9,58,6.75,170.9
2018-01-03,5,7,2,1,4452,3,41,6.55,92.5
2018-01-03,5,7,5,2,4260,7,43,6.7,92.5
2018-01-03,5,7,6,3,4185,31,46,6.7,92.5
2018-01-03,5,7,1,4,4821,33,7,6.59,92.5
2018-01-03,5,7,4,5,2698,63,28,6.63,92.5
2018-01-03,5,7,3,6,4154,60,15,6.68,92.5
2018-01-03,5,8,1,1,3849,44,24,6.68,5.0
2018-01-03,5,8,4,2,3568,11,44,6.63,5.0
2018-01-03,5,8,2,3,3837,1,57,6.78,5.0
2018-01-03,5,8,5,4,4309,4,19,6.82,5.0
2018-01-03,5,8,3,5,3189,2,51,6.69,5.0
2018-01-03,5,8,6,6,4931,8,23,6.63,5.0
2018-01-03,5,9,2,1,4459,10,29,6.73,13.8
2018-01-03,5,9,1,2,3710,26,3,6.57,13.8
2018-01-03,5,9,3,3,4437,27,30,6.73,13.8
2018-01-03,5,9,5,4,3832,61,2,6.73,13.8
2018-01-03,5,9,6,5,3478,24,52,6.79,13.8
2018-01-03,5,9,4,6,4852,35,21,6.75,13.8
2018-01-03,5,10,1,1,3541,64,50,6.63,10.7
2018-01-03,5,10,2,2,4030,36,55,6.68,10.7
2018-01-03,5,10,4,3,3975,46,48,6.7,10.7
2018-01-03,5,10,3,4,3908,47,62,6.7,10.7
2018-01-03,5,10,5,5,4643,37,27,6.69,10.7
2018-01-03,5,10,6,6,3578,28,34,6.83,10.7
2018-01-03,5,11,5,1,3849,44,24,6.71,271.2
2018-01-03,5,11,2,2,4260,7,43,6.72,271.2
2018-01-03,5,11,4,3,4776,38,14,6.7,271.2
2018-01-03,5,11,3,4,4452,3,41,6.66,271.2
2018-01-03,5,11,1,5,3907,49,20,6.66,271.2
2018-01-03,5,11,6,6,3753,9,58,6.73,271.2
2018-01-03,5,12,1,1,3568,11,44,6.65,39.5
2018-01-03,5,12,5,2,4529,25,8,6.7,39.5
2018-01-03,5,12,4,3,4739,12,45,6.63,39.5
2018-01-03,5,12,6,4,4020,48,64,6.79,39.5
2018-01-03,5,12,3,5,4348,5,1,6.63,39.5
2018-01-03,5,12,2,6,3701,50,26,6.65,39.5
2018-01-04,6,1,1,1,4739,12,45,6.76,8.4
2018-01-04,6,1,2,2,2698,63,28,6.78,8.4
2018-01-04,6,1,3,3,3553,39,47,6.77,8.4
2018-01-04,6,1,5,4,3137,41,4,6.8,8.4
2018-01-04,6,1,6,5,4946,66,10,6.69,8.4
2018-01-04,6,1,4,6,3234,65,16,6.79,8.4
2018-01-04,6,2,1,1,4772,45,66,6.78,7.2
2018-01-04,6,2,3,2,4529,25,8,6.79,7.2
2018-01-04,6,2,2,3,3187,30,25,6.76,7.2
2018-01-04,6,2,6,4,3910,43,56,6.91,7.2
2018-01-04,6,2,5,5,3660,6,39,6.77,7.2
2018-01-04,6,2,4,6,4894,23,38,6.81,7.2
2018-01-04,6,3,1,1,4020,48,64,6.78,16.2
2018-01-04,6,3,3,2,3855,34,63,6.81,16.2
2018-01-04,6,3,2,3,3753,9,58,6.79,16.2
2018-01-04,6,3,6,4,3837,1,57,6.8,16.2
2018-01-04,6,3,4,5,3189,2,51,6.82,16.2
2018-01-04,6,3,5,6,4221,29,36,6.84,16.2
2018-01-04,6,4,3,1,4187,32,59,6.7,346.6
2018-01-04,6,4,2,2,4309,4,19,6.72,346.6
2018-01-04,6,4,5,3,4154,60,15,6.75,346.6
2018-01-04,6,4,4,4,3478,24,52,6.78,346.6
2018-01-04,6,4,1,5,3832,61,2,6.73,346.6
2018-01-04,6,4,6,6,4931,8,23,6.8,346.6
2018-01-04,6,5,1,1,4452,3,41,6.69,7.3
2018-01-04,6,5,3,2,4852,35,21,6.82,7.3
2018-01-04,6,5,2,3,3578,28,34,6.76,7.3
2018-01-04,6,5,5,4,3701,50,26,6.76,7.3
2018-01-04,6,5,4,5,3064,40,40,6.83,7.3
2018-01-04,6,5,6,6,3553,39,47,6.79,7.3
2018-01-04,6,6,1,1,3975,46,48,6.72,8.9
2018-01-04,6,6,5,2,4643,37,27,6.77,8.9
2018-01-04,6,6,3,3,4821,33,7,6.69,8.9
2018-01-04,6,6,6,4,3568,11,44,6.79,8.9
2018-01-04,6,6,2,5,3660,6,39,6.8,8.9
2018-01-04,6,6,4,6,3187,30,25,6.79,8.9
2018-01-04,6,7,1,1,4776,38,14,6.71,6.1
2018-01-04,6,7,6,2,3907,49,20,6.6,6.1
2018-01-04,6,7,2,3,4221,29,36,6.7,6.1
2018-01-04,6,7,3,4,3234,65,16,6.74,6.1
2018-01-04,6,7,4,5,3910,43,56,6.75,6.1
2018-01-04,6,7,5,6,4946,66,10,6.69,6.1
2018-01-04,6,8,4,1,4437,27,30,6.82,87.7
2018-01-04,6,8,1,2,3908,47,62,6.78,87.7
2018-01-04,6,8,5,3,4894,23,38,6.82,87.7
2018-01-04,6,8,6,4,4185,31,46,6.76,87.7
2018-01-04,6,8,2,5,4154,60,15,6.84,87.7
2018-01-04,6,8,3,6,3137,41,4,6.89,87.7
2018-01-04,6,9,5,1,3837,1,57,6.92,152.0
2018-01-04,6,9,4,2,4772,45,66,6.8,152.0
2018-01-04,6,9,1,3,4348,5,1,6.68,152.0
2018-01-04,6,9,6,4,4852,35,21,6.81,152.0
2018-01-04,6,9,2,5,3855,34,63,6.66,152.0
2018-01-04,6,9,3,6,3064,40,40,6.76,152.0
2018-01-04,6,10,1,1,3907,49,20,6.68,4.9
2018-01-04,6,10,2,2,4643,37,27,6.8,4.9
2018-01-04,6,10,3,3,3478,24,12,6.76,4.9
2018-01-04,6,10,6,4,4821,33,7,6.76,4.9
2018-01-04,6,10,4,5,3578,28,34,6.81,4.9
2018-01-04,6,10,5,6,3753,9,58,6.8,4.9
2018-01-04,6,11,5,1,3908,47,62,6.92,85.1
2018-01-04,6,11,1,2,4437,27,30,6.67,85.1
2018-01-04,6,11,3,3,4776,38,14,6.75,85.1
2018-01-04,6,11,4,4,4452,3,41,6.8,85.1
2018-01-04,6,11,2,5,3975,46,48,6.71,85.1
2018-01-04,6,11,6,6,3832,61,2,6.79,85.1
2018-01-04,6,12,3,1,3849,44,24,6.77,67.1
2018-01-04,6,12,1,2,3541,64,50,6.64,67.1
2018-01-04,6,12,2,3,4459,10,29,6.78,67.1
2018-01-04,6,12,4,4,3710,26,3,6.77,67.1
2018-01-04,6,12,5,5,4030,36,55,6.75,67.1
2018-01-04,6,12,6,6,4260,7,43,6.8,67.1
2018-01-07,1,1,2,1,4755,23,53,6.73,200.3
2018-01-07,1,1,1,2,3401,51,3,6.78,200.3
2018-01-07,1,1,4,3,3372,25,41,6.73,200.3
2018-01-07,1,1,5,4,5017,15,7,6.72,200.3
2018-01-07,1,1,3,5,3666,60,57,6.75,200.3
2018-01-07,1,1,6,6,4046,21,46,6.78,200.3
2018-01-07,1,2,3,1,4310,18,9,6.73,54.3
2018-01-07,1,2,1,2,4010,63,13,6.73,54.3
2018-01-07,1,2,4,3,3081,26,43,6.66,54.3
2018-01-07,1,2,2,4,3628,22,29,6.7,54.3
2018-01-07,1,2,6,5,3560,29,22,6.72,54.3
2018-01-07,1,2,5,6,3281,53,65,6.76,54.3
2018-01-07,1,3,4,1,4113,20,61,6.77,237.9
2018-01-07,1,3,3,2,4761,37,32,6.68,237.9
2018-01-07,1,3,2,3,4138,35,45,6.73,237.9
2018-01-07,1,3,6,4,3919,2,37,6.85,237.9
2018-01-07,1,3,5,5,4588,58,21,6.76,237.9
2018-01-07,1,3,1,6,4817,59,60,6.76,237.9
2018-01-07,1,4,1,1,3776,62,47,6.71,34.6
2018-01-07,1,4,2,2,4550,57,48,6.76,34.6
2018-01-07,1,4,6,3,3543,24,30,6.83,34.6
2018-01-07,1,4,3,4,4120,34,39,6.72,34.6
2018-01-07,1,4,4,5,4756,54,31,6.68,34.6
2018-01-07,1,4,5,6,4195,65,54,6.82,34.6
2018-01-07,1,5,1,1,3615,55,38,6.73,40.8
2018-01-07,1,5,3,2,4201,36,44,6.77,40.8
2018-01-07,1,5,6,3,4959,17,4,6.67,40.8
2018-01-07,1,5,5,4,3025,56,12,6.73,40.8
2018-01-07,1,5,2,5,4202,27,1,6.76,40.8
2018-01-07,1,5,4,6,4732,33,56,6.65,40.8
2018-01-07,1,6,1,1,3875,61,59,6.74,14.7
2018-01-07,1,6,2,2,4566,66,66,6.71,14.7
2018-01-07,1,6,5,3,3828,38,24,6.71,14.7
2018-01-07,1,6,3,4,4383,13,8,6.83,14.7
2018-01-07,1,6,6,5,2935,19,26,6.77,14.7
2018-01-07,1,6,4,6,4755,23,53,6.75,14.7
2018-01-07,1,7,2,1,4290,32,5,6.8,15.2
2018-01-07,1,7,3,2,4220,39,33,6.79,15.2
2018-01-07,1,7,4,3,4578,31,40,6.79,15.2
2018-01-07,1,7,6,4,3372,25,41,6.86,15.2
2018-01-07,1,7,5,5,4310,18,9,6.91,15.2
2018-01-07,1,7,1,6,4113,20,61,6.84,15.2
2018-01-07,1,9,1,1,3455,28,2,6.79,17.5
2018-01-07,1,9,3,2,4588,58,21,6.88,17.5
2018-01-07,1,9,4,3,4202,27,1,6.89,17.5
2018-01-07,1,9,2,4,3808,30,50,6.94,17.5
2018-01-07,1,9,5,5,4120,34,39,6.71,17.5
2018-01-07,1,9,6,6,3281,53,65,6.79,17.5
2018-01-07,1,10,2,1,4119,52,27,6.72,20.7
2018-01-07,1,10,1,2,4383,13,8,6.85,20.7
2018-01-07,1,10,3,3,4195,65,54,6.93,20.7
2018-01-07,1,10,5,4,4201,36,44,6.86,20.7
2018-01-07,1,10,4,5,4817,59,60,6.84,20.7
2018-01-07,1,10,6,6,3666,60,57,6.82,20.7
2018-01-07,1,11,1,1,3828,38,24,6.68,28.7
2018-01-07,1,11,2,2,3081,26,43,6.72,28.7
2018-01-07,1,11,6,3,4578,31,40,6.81,28.7
2018-01-07,1,11,3,4,3401,51,3,6.83,28.7
2018-01-07,1,11,5,5,3615,55,38,6.77,28.7
2018-01-07,1,11,4,6,4550,57,48,6.8,28.7
2018-01-07,1,12,1,1,4290,32,5,6.65,28.9
2018-01-07,1,12,2,2,3439,16,62,6.76,28.9
2018-01-07,1,12,6,3,4732,33,56,6.73,28.9
2018-01-07,1,12,3,4,3543,24,30,6.83,28.9
2018-01-07,1,12,4,5,3919,2,37,6.74,28.9
2018-01-07,1,12,5,6,4566,66,66,6.72,28.9
2018-01-08,2,1,1,1,4220,39,33,6.79,28.9
2018-01-08,2,1,4,2,3281,53,65,6.85,28.9
2018-01-08,2,1,2,3,4756,54,31,6.87,28.9
2018-01-08,2,1,3,4,4046,21,46,6.8,28.9
2018-01-08,2,1,5,5,3776,62,47,6.83,28.9
2018-01-08,2,1,6,6,3628,22,29,6.93,28.9
2018-01-08,2,2,5,1,4959,17,4,6.79,59.7
2018-01-08,2,2,4,2,4761,37,32,6.86,59.7
2018-01-08,2,2,3,3,3455,28,2,6.85,59.7
2018-01-08,2,2,2,4,3025,56,12,6.85,59.7
2018-01-08,2,2,6,5,3108,1,15,6.96,59.7
2018-01-08,2,2,1,6,2935,19,26,6.82,59.7
2018-01-08,2,3,2,1,3875,61,59,6.8,45.1
2018-01-08,2,3,3,2,4578,31,40,6.74,45.1
2018-01-08,2,3,1,3,3372,25,41,6.79,45.1
2018-01-08,2,3,4,4,4195,65,54,6.79,45.1
2018-01-08,2,3,5,5,3919,2,37,6.86,45.1
2018-01-08,2,3,6,6,5017,15,7,6.75,45.1
2018-01-08,2,4,1,1,4755,23,53,6.85,120.1
2018-01-08,2,4,4,2,4383,13,8,6.92,120.1
2018-01-08,2,4,6,3,3439,16,62,6.99,120.1
2018-01-08,2,4,2,4,4010,63,13,6.85,120.1
2018-01-08,2,4,3,5,3286,14,17,6.82,120.1
2018-01-08,2,4,5,6,4202,27,1,6.88,120.1
2018-01-08,2,5,1,1,3808,30,50,6.87,21.1
2018-01-08,2,5,3,2,4732,33,56,6.78,21.1
2018-01-08,2,5,2,3,3666,60,57,6.92,21.1
2018-01-08,2,5,5,4,4138,35,45,6.84,21.1
2018-01-08,2,5,4,5,4120,34,39,6.85,21.1
2018-01-08,2,5,6,6,4550,57,48,6.93,21.1
2018-01-08,2,6,1,1,3081,26,43,6.71,59.3
2018-01-08,2,6,6,2,4201,36,44,6.84,59.3
2018-01-08,2,6,5,3,2876,64,35,6.88,59.3
2018-01-08,2,6,2,4,3543,24,30,6.82,59.3
2018-01-08,2,6,4,5,4959,17,4,6.75,59.3
2018-01-08,2,6,3,6,3628,22,29,6.9,59.3
2018-01-08,2,7,1,1,4756,54,31,6.77,32.9
2018-01-08,2,7,6,2,4290,32,5,6.81,32.9
2018-01-08,2,7,2,3,4588,58,21,6.78,32.9
2018-01-08,2,7,5,4,4578,31,40,6.83,32.9
2018-01-08,2,7,3,5,3025,56,12,6.84,32.9
2018-01-08,2,7,4,6,3560,29,22,6.92,32.9
2018-01-08,2,8,1,1,4119,52,27,6.78,24.9
2018-01-08,2,8,3,2,4817,59,60,6.91,24.9
2018-01-08,2,8,2,3,3401,51,3,6.71,24.9
2018-01-08,2,8,4,4,3615,55,38,6.88,24.9
2018-01-08,2,8,6,5,4761,37,32,6.81,24.9
2018-01-08,2,8,5,6,4046,21,46,6.73,24.9
2018-01-08,2,9,1,1,4310,18,9,6.67,25.3
2018-01-08,2,9,3,2,4113,20,61,6.89,25.3
2018-01-08,2,9,5,3,3286,14,17,6.97,25.3
2018-01-08,2,9,6,4,4120,34,39,6.92,25.3
2018-01-08,2,9,2,5,3919,2,37,6.86,25.3
2018-01-08,2,9,4,6,2935,19,26,6.82,25.3
2018-01-08,2,10,1,1,2876,64,35,6.76,15.3
2018-01-08,2,10,6,2,4566,66,66,6.8,15.3
2018-01-08,2,10,2,3,3828,38,24,6.71,15.3
2018-01-08,2,10,3,4,4010,63,13,6.78,15.3
2018-01-08,2,10,5,5,3108,1,15,6.87,15.3
2018-01-08,2,10,4,6,4138,35,45,6.87,15.3
2018-01-08,2,11,1,1,4732,33,56,6.68,90.3
2018-01-08,2,11,6,2,3455,28,2,6.79,90.3
2018-01-08,2,11,4,3,4220,39,33,6.83,90.3
2018-01-08,2,11,2,4,4201,36,44,6.9,90.3
2018-01-08,2,11,5,5,3439,16,62,6.87,90.3
2018-01-08,2,11,3,6,3875,61,59,6.86,90.3
2018-01-08,2,12,1,1,3543,24,30,6.86,10.7
2018-01-08,2,12,3,2,4119,52,27,6.92,10.7
2018-01-08,2,12,5,3,4383,13,8,6.95,10.7
2018-01-08,2,12,6,4,4588,58,21,6.9,10.7
2018-01-08,2,12,2,5,3776,62,47,6.74,10.7
2018-01-08,2,12,4,6,3808,30,50,6.92,10.7
2018-01-09,3,1,2,1,3560,29,22,6.77,54.2
2018-01-09,3,1,1,2,4120,34,39,6.61,54.2
2018-01-09,3,1,3,3,3281,53,65,6.74,54.2
2018-01-09,3,1,5,4,3372,25,41,6.8,54.2
2018-01-09,3,1,4,5,4310,18,9,6.65,54.2
2018-01-09,3,1,6,6,4756,54,31,6.69,54.2
2018-01-09,3,2,5,1,4959,17,4,6.66,27.8
2018-01-09,3,2,1,2,3666,60,57,6.69,27.8
2018-01-09,3,2,3,3,4550,57,48,6.75,27.8
2018-01-09,3,2,6,4,4202,27,1,6.78,27.8
2018-01-09,3,2,4,5,4010,63,13,6.73,27.8
2018-01-09,3,2,2,6,2935,19,26,6.83,27.8
2018-01-09,3,3,1,1,4138,35,45,6.78,14.7
2018-01-09,3,3,3,2,3828,38,24,6.72,14.7
2018-01-09,3,3,2,3,4817,59,60,6.8,14.7
2018-01-09,3,3,6,4,4195,65,54,6.78,14.7
2018-01-09,3,3,5,5,3401,51,3,6.75,14.7
2018-01-09,3,3,4,6,3628,22,29,6.94,14.7
2018-01-09,3,4,3,1,3615,55,38,6.75,55.9
2018-01-09,3,4,2,2,4113,20,61,6.82,55.9
2018-01-09,3,4,5,3,4119,52,27,6.71,55.9
2018-01-09,3,4,6,4,4220,39,33,6.76,55.9
2018-01-09,3,4,4,5,3776,62,47,6.83,55.9
2018-01-09,3,4,1,6,3108,1,15,6.82,55.9
2018-01-09,3,5,6,1,3081,26,43,6.71,161.2
2018-01-09,3,5,4,2,4588,58,21,6.73,161.2
2018-01-09,3,5,1,3,3286,14,17,6.73,161.2
2018-01-09,3,5,2,4,3455,28,2,6.76,161.2
2018-01-09,3,5,3,5,3919,2,37,6.78,161.2
2018-01-09,3,5,5,6,4755,23,53,6.83,161.2
2018-01-09,3,6,1,1,3025,56,12,6.69,75.6
2018-01-09,3,6,2,2,4732,33,56,6.62,75.6
2018-01-09,3,6,4,3,3875,61,59,6.76,75.6
2018-01-09,3,6,6,4,2876,64,35,6.85,75.6
2018-01-09,3,6,3,5,3808,30,50,6.78,75.6
2018-01-09,3,6,5,6,2935,19,26,6.73,75.6
2018-01-09,3,7,3,1,3439,16,62,6.77,46.9
2018-01-09,3,7,5,2,4290,32,5,6.87,46.9
2018-01-09,3,7,6,3,4310,18,9,6.81,46.9
2018-01-09,3,7,2,4,4383,13,8,6.8,46.9
2018-01-09,3,7,1,5,4550,57,48,6.83,46.9
2018-01-09,3,7,4,6,4046,21,46,6.74,46.9
2018-01-09,3,8,6,1,5017,15,7,6.83,1510.1
2018-01-09,3,8,4,2,4566,66,66,6.85,1510.1
2018-01-09,3,8,2,3,4578,31,40,6.79,1510.1
2018-01-09,3,8,1,4,3543,24,30,6.76,1510.1
2018-01-09,3,8,5,5,4756,54,31,6.83,1510.1
2018-01-09,3,8,3,6,4202,27,1,6.81,1510.1
2018-01-09,3,9,2,1,4220,39,33,6.68,34.6
2018-01-09,3,9,6,2,3828,38,24,6.72,34.6
2018-01-09,3,9,4,3,4201,36,44,6.7,34.6
2018-01-09,3,9,5,4,3081,26,43,6.66,34.6
2018-01-09,3,9,3,5,3372,25,41,6.71,34.6
2018-01-09,3,9,1,6,4761,37,32,6.67,34.6
2018-01-09,3,10,1,1,4588,58,21,6.81,67.7
