開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2019-01-01,4,7,1,2,4529,10,3,6.7,50.7
2019-01-01,4,7,2,3,4643,60,29,6.69,50.7
2019-01-01,4,7,3,4,3543,3,64,6.77,50.7
2019-01-01,4,7,5,5,3064,6,8,6.8,50.7
2019-01-01,4,7,6,6,5059,39,33,6.86,50.7
2019-01-01,4,8,1,1,4437,5,28,6.74,13.2
2019-01-01,4,8,4,2,3908,53,4,6.65,13.2
2019-01-01,4,8,3,3,4511,58,63,6.72,13.2
2019-01-01,4,8,2,4,4739,55,19,6.73,13.2
2019-01-01,4,8,5,5,4154,38,23,6.8,13.2
2019-01-01,4,8,6,6,5037,46,58,6.68,13.2
2019-01-01,4,9,4,1,4772,7,48,6.72,84.1
2019-01-01,4,9,2,2,4034,51,34,6.71,84.1
2019-01-01,4,9,1,3,4583,21,43,6.73,84.1
2019-01-01,4,9,5,4,4220,45,16,6.68,84.1
2019-01-01,4,9,3,5,4821,48,2,6.74,84.1
2019-01-01,4,9,6,6,3753,8,21,6.75,84.1
2019-01-01,4,10,1,1,4030,15,55,6.64,6.6
2019-01-01,4,10,3,2,4452,50,5,6.58,6.6
2019-01-01,4,10,5,3,3832,9,18,6.74,6.6
2019-01-01,4,10,2,4,4331,12,56,6.73,6.6
2019-01-01,4,10,6,5,4187,49,59,6.77,6.6
2019-01-01,4,10,4,6,4221,11,46,6.78,6.6
2019-01-01,4,11,1,1,4459,4,62,6.64,7.5
2019-01-01,4,11,2,2,4260,52,12,6.71,7.5
2019-01-01,4,11,4,3,3578,59,26,6.69,7.5
2019-01-01,4,11,3,4,3401,20,53,6.82,7.5
2019-01-01,4,11,5,5,4348,43,54,6.67,7.5
2019-01-01,4,11,6,6,3660,19,22,6.7,7.5
2019-01-01,4,12,5,1,3975,22,24,6.85,1107.6
2019-01-01,4,12,6,2,3837,56,35,6.73,1107.6
2019-01-01,4,12,4,3,3541,13,17,6.74,1107.6
2019-01-01,4,12,2,4,3568,47,14,6.68,1107.6
2019-01-01,4,12,3,5,4643,60,29,6.69,1107.6
2019-01-01,4,12,1,6,3908,53,4,6.69,1107.6
2019-01-02,5,1,1,1,4772,7,48,6.61,18.0
2019-01-02,5,1,4,2,3710,41,50,6.68,18.0
2019-01-02,5,1,2,3,4931,14,25,6.68,18.0
2019-01-02,5,1,3,4,3578,59,26,6.61,18.0
2019-01-02,5,1,6,5,3660,19,22,6.73,18.0
2019-01-02,5,1,5,6,4529,10,3,6.65,18.0
2019-01-02,5,2,3,1,4187,49,59,6.63,12.0
2019-01-02,5,2,1,2,3701,54,11,6.68,12.0
2019-01-02,5,2,4,3,4010,2,7,6.71,12.0
2019-01-02,5,2,5,4,4221,11,46,6.75,12.0
2019-01-02,5,2,6,5,5037,46,58,6.72,12.0
2019-01-02,5,2,2,6,4946,57,13,6.7,12.0
2019-01-02,5,3,3,1,4034,51,34,6.6,144.9
2019-01-02,5,3,4,2,4739,55,19,6.6,144.9
2019-01-02,5,3,5,3,3541,13,17,6.66,144.9
2019-01-02,5,3,2,4,4852,40,31,6.6,144.9
2019-01-02,5,3,6,5,3837,56,35,6.65,144.9
2019-01-02,5,3,1,6,4154,38,23,6.55,144.9
2019-01-02,5,4,4,1,4220,45,16,6.57,79.6
2019-01-02,5,4,1,2,4185,24,20,6.64,79.6
2019-01-02,5,4,2,3,4643,60,29,6.63,79.6
2019-01-02,5,4,6,4,3908,53,4,6.66,79.6
2019-01-02,5,4,3,5,3064,6,8,6.65,79.6
2019-01-02,5,4,5,6,5032,18,30,6.67,79.6
2019-01-02,5,5,3,1,3543,3,64,6.67,56.5
2019-01-02,5,5,1,2,4348,43,54,6.6,56.5
2019-01-02,5,5,2,3,3553,16,61,6.57,56.5
2019-01-02,5,5,4,4,4030,15,55,6.64,56.5
2019-01-02,5,5,5,5,3753,8,21,6.64,56.5
2019-01-02,5,5,6,6,5059,39,33,6.69,56.5
2019-01-02,5,6,1,1,4260,52,12,6.7,31.9
2019-01-02,5,6,5,2,3568,47,14,6.69,31.9
2019-01-02,5,6,3,3,3478,44,52,6.73,31.9
2019-01-02,5,6,2,4,4437,5,28,6.63,31.9
2019-01-02,5,6,6,5,3832,9,18,6.69,31.9
2019-01-02,5,6,4,6,3234,1,65,6.61,31.9
2019-01-02,5,7,1,1,4452,50,5,6.58,29.7
2019-01-02,5,7,2,2,4511,58,63,6.66,29.7
2019-01-02,5,7,3,3,4583,21,43,6.63,29.7
2019-01-02,5,7,6,4,4459,4,62,6.63,29.7
2019-01-02,5,7,5,5,3401,20,53,6.71,29.7
2019-01-02,5,7,4,6,4154,38,23,6.66,29.7
2019-01-02,5,8,1,1,4331,12,56,6.62,5.2
2019-01-02,5,8,2,2,4821,48,2,6.57,5.2
2019-01-02,5,8,4,3,3975,22,24,6.61,5.2
2019-01-02,5,8,3,4,4010,2,7,6.63,5.2
2019-01-02,5,8,5,5,4187,49,59,6.66,5.2
2019-01-02,5,8,6,6,5032,18,30,6.67,5.2
2019-01-02,5,9,1,1,3908,53,4,6.69,6.9
2019-01-02,5,9,3,2,4030,15,55,6.64,6.9
2019-01-02,5,9,2,3,3541,13,17,6.6,6.9
2019-01-02,5,9,6,4,4772,7,48,6.69,6.9
2019-01-02,5,9,5,5,4348,43,54,6.73,6.9
2019-01-02,5,9,4,6,4034,51,34,6.63,6.9
2019-01-02,5,10,1,1,3837,56,35,6.59,9.0
2019-01-02,5,10,4,2,3543,3,64,6.62,9.0
2019-01-02,5,10,2,3,4260,52,12,6.67,9.0
2019-01-02,5,10,3,4,3553,16,61,6.59,9.0
2019-01-02,5,10,5,5,4437,5,28,6.71,9.0
2019-01-02,5,10,6,6,4185,24,20,6.62,9.0
2019-01-02,5,11,1,1,4459,4,62,6.55,5.3
2019-01-02,5,11,3,2,4452,50,5,6.58,5.3
2019-01-02,5,11,2,3,3568,47,14,6.58,5.3
2019-01-02,5,11,5,4,4852,40,31,6.64,5.3
2019-01-02,5,11,4,5,3064,6,8,6.59,5.3
2019-01-02,5,11,6,6,4331,12,56,6.69,5.3
2019-01-02,5,12,2,1,3401,20,53,6.63,334.1
2019-01-02,5,12,3,2,4931,14,25,6.6,334.1
2019-01-02,5,12,4,3,4583,21,43,6.65,334.1
2019-01-02,5,12,6,4,3975,22,24,6.68,334.1
2019-01-02,5,12,5,5,4643,60,29,6.67,334.1
2019-01-02,5,12,1,6,4739,55,19,6.69,334.1
2019-01-03,6,1,1,1,3832,9,18,6.73,11.0
2019-01-03,6,1,3,2,3753,8,21,6.77,11.0
2019-01-03,6,1,4,3,3710,41,50,6.69,11.0
2019-01-03,6,1,2,4,3234,1,65,6.72,11.0
2019-01-03,6,1,5,5,5037,46,58,6.73,11.0
2019-01-03,6,1,6,6,4946,57,13,6.73,11.0
2019-01-03,6,2,4,1,4010,2,7,6.65,82.2
2019-01-03,6,2,6,2,4154,38,23,6.79,82.2
2019-01-03,6,2,2,3,4221,11,46,6.73,82.2
2019-01-03,6,2,1,4,3660,19,22,6.68,82.2
2019-01-03,6,2,3,5,3701,54,11,6.73,82.2
2019-01-03,6,2,5,6,5059,39,33,6.81,82.2
2019-01-03,6,3,1,1,3568,47,14,6.75,5.8
2019-01-03,6,3,3,2,4034,51,34,6.64,5.8
2019-01-03,6,3,4,3,4511,58,63,6.78,5.8
2019-01-03,6,3,5,4,3478,44,52,6.79,5.8
2019-01-03,6,3,2,5,4529,10,3,6.75,5.8
2019-01-03,6,3,6,6,5032,18,30,6.79,5.8
2019-01-03,6,4,3,1,3553,16,61,6.67,179.3
2019-01-03,6,4,4,2,3541,13,17,6.55,179.3
2019-01-03,6,4,2,3,4187,49,59,6.64,179.3
2019-01-03,6,4,1,4,4348,43,54,6.66,179.3
2019-01-03,6,4,5,5,3578,59,26,6.56,179.3
2019-01-03,6,4,6,6,3064,6,8,6.65,179.3
2019-01-03,6,5,5,1,4931,14,25,6.64,219.4
2019-01-03,6,5,4,2,4220,45,16,6.59,219.4
2019-01-03,6,5,3,3,4821,48,2,6.62,219.4
2019-01-03,6,5,6,4,5037,46,58,6.62,219.4
2019-01-03,6,5,2,5,4852,40,31,6.6,219.4
2019-01-03,6,5,1,6,4331,12,56,6.69,219.4
2019-01-03,6,6,6,1,4583,21,43,6.74,103.5
2019-01-03,6,6,1,2,4772,7,48,6.66,103.5
2019-01-03,6,6,5,3,4643,60,29,6.69,103.5
2019-01-03,6,6,3,4,3710,41,50,6.68,103.5
2019-01-03,6,6,2,5,4185,24,20,6.62,103.5
2019-01-03,6,6,4,6,4221,11,46,6.68,103.5
2019-01-03,6,7,1,1,4437,5,28,6.73,18.2
2019-01-03,6,7,6,2,4739,55,19,6.75,18.2
2019-01-03,6,7,5,3,3234,1,65,6.71,18.2
2019-01-03,6,7,3,4,3660,19,22,6.72,18.2
2019-01-03,6,7,2,5,3753,8,21,6.76,18.2
2019-01-03,6,7,4,6,4529,10,3,6.65,18.2
2019-01-03,6,8,1,1,4260,52,12,6.72,5.4
2019-01-03,6,8,4,2,3401,20,53,6.74,5.4
2019-01-03,6,8,2,3,3578,59,26,6.69,5.4
2019-01-03,6,8,3,4,4946,57,13,6.68,5.4
2019-01-03,6,8,5,5,4511,58,63,6.74,5.4
2019-01-03,6,8,6,6,5059,39,33,6.77,5.4
2019-01-03,6,9,1,1,3975,22,24,6.65,22.2
2019-01-03,6,9,4,2,3832,9,18,6.81,22.2
2019-01-03,6,9,2,3,3478,44,52,6.72,22.2
2019-01-03,6,9,3,4,4220,45,16,6.61,22.2
2019-01-03,6,9,6,5,3701,54,11,6.71,22.2
2019-01-03,6,9,5,6,4821,48,2,6.67,22.2
2019-01-03,6,10,3,1,4348,43,54,6.62,61.0
2019-01-03,6,10,1,2,3064,6,8,6.58,61.0
2019-01-03,6,10,4,3,4034,51,34,6.65,61.0
2019-01-03,6,10,6,4,4331,12,56,6.7,61.0
2019-01-03,6,10,5,5,4185,24,20,6.62,61.0
2019-01-03,6,10,2,6,4437,5,28,6.73,61.0
2019-01-03,6,11,1,1,3541,13,17,6.51,8.4
2019-01-03,6,11,3,2,3568,47,14,6.68,8.4
2019-01-03,6,11,2,3,4260,52,12,6.73,8.4
2019-01-03,6,11,5,4,4852,40,31,6.61,8.4
2019-01-03,6,11,4,5,3553,16,61,6.63,8.4
2019-01-03,6,11,6,6,4772,7,48,6.66,8.4
2019-01-03,6,12,1,1,4459,4,62,6.65,9.3
2019-01-03,6,12,3,2,3908,53,4,6.68,9.3
2019-01-03,6,12,2,3,3837,56,35,6.61,9.3
2019-01-03,6,12,4,4,4452,50,5,6.71,9.3
2019-01-03,6,12,6,5,3543,3,64,6.72,9.3
2019-01-03,6,12,5,6,4030,15,55,6.72,9.3
2019-01-08,1,1,1,1,3939,44,40,6.83,15.7
2019-01-08,1,1,6,2,3906,41,58,6.83,15.7
2019-01-08,1,1,5,3,4151,6,53,6.84,15.7
2019-01-08,1,1,2,4,4390,29,57,6.8,15.7
2019-01-08,1,1,4,5,4251,39,66,6.85,15.7
2019-01-08,1,1,3,6,4020,46,49,6.79,15.7
2019-01-08,1,2,3,1,3905,23,4,6.73,338.8
2019-01-08,1,2,2,2,4521,34,8,6.77,338.8
2019-01-08,1,2,5,3,5025,8,50,6.81,338.8
2019-01-08,1,2,6,4,3852,26,7,6.78,338.8
2019-01-08,1,2,4,5,3325,4,38,6.77,338.8
2019-01-08,1,2,1,6,3855,66,61,6.7,338.8
2019-01-08,1,3,1,1,3734,35,22,6.74,98.9
2019-01-08,1,3,6,2,3212,36,54,6.82,98.9
2019-01-08,1,3,4,3,4015,32,19,6.71,98.9
2019-01-08,1,3,2,4,3762,7,32,6.81,98.9
2019-01-08,1,3,3,5,2942,57,44,6.81,98.9
2019-01-08,1,3,5,6,3362,48,31,6.87,98.9
2019-01-08,1,4,1,1,3519,27,13,6.77,42.7
2019-01-08,1,4,5,2,3931,37,30,6.75,42.7
2019-01-08,1,4,2,3,3875,25,28,6.83,42.7
2019-01-08,1,4,6,4,3343,5,5,6.83,42.7
2019-01-08,1,4,3,5,3907,60,46,6.8,42.7
2019-01-08,1,4,4,6,5016,62,14,6.79,42.7
2019-01-08,1,5,1,1,3584,47,51,6.76,16.4
2019-01-08,1,5,2,2,3176,40,65,6.78,16.4
2019-01-08,1,5,3,3,4796,2,17,6.76,16.4
2019-01-08,1,5,4,4,4040,43,39,6.75,16.4
2019-01-08,1,5,5,5,3456,64,27,6.69,16.4
2019-01-08,1,5,6,6,5032,1,63,6.83,16.4
2019-01-08,1,6,1,1,3757,9,12,6.79,9.3
2019-01-08,1,6,2,2,3961,17,36,6.82,9.3
2019-01-08,1,6,6,3,3712,45,18,6.77,9.3
2019-01-08,1,6,3,4,3527,30,33,6.89,9.3
2019-01-08,1,6,4,5,4838,28,60,6.78,9.3
2019-01-08,1,6,5,6,4333,10,15,6.79,9.3
2019-01-08,1,7,5,1,4350,49,52,6.78,19.8
2019-01-08,1,7,1,2,4396,11,34,6.82,19.8
2019-01-08,1,7,3,3,3828,33,3,6.75,19.8
2019-01-08,1,7,4,4,4020,46,49,6.85,19.8
2019-01-08,1,7,2,5,3516,3,6,6.82,19.8
2019-01-08,1,7,6,6,2942,57,44,6.83,19.8
2019-01-08,1,8,2,1,4336,38,10,6.81,35.1
2019-01-08,1,8,1,2,3024,63,21,6.69,35.1
2019-01-08,1,8,3,3,3762,7,32,6.89,35.1
2019-01-08,1,8,6,4,5025,8,50,6.81,35.1
2019-01-08,1,8,4,5,3939,44,40,6.87,35.1
2019-01-08,1,8,5,6,3875,25,28,6.91,35.1
2019-01-08,1,9,4,1,3931,37,30,6.65,49.1
2019-01-08,1,9,2,2,4497,65,47,6.84,49.1
2019-01-08,1,9,3,3,3212,36,54,6.83,49.1
2019-01-08,1,9,5,4,3176,40,65,6.75,49.1
2019-01-08,1,9,1,5,3523,31,41,6.66,49.1
2019-01-08,1,9,6,6,4390,29,57,6.86,49.1
2019-01-08,1,10,4,1,3905,23,4,6.65,87.0
2019-01-08,1,10,2,2,4151,6,53,6.65,87.0
2019-01-08,1,10,1,3,4796,2,17,6.65,87.0
2019-01-08,1,10,5,4,4015,32,19,6.74,87.0
2019-01-08,1,10,6,5,3527,30,16,6.84,87.0
2019-01-08,1,10,3,6,3343,5,5,6.86,87.0
2019-01-08,1,11,1,1,3828,33,3,6.64,32.7
2019-01-08,1,11,2,2,3906,41,58,6.67,32.7
2019-01-08,1,11,6,3,4521,34,8,6.71,32.7
2019-01-08,1,11,3,4,3712,45,18,6.67,32.7
2019-01-08,1,11,5,5,3584,47,51,6.81,32.7
2019-01-08,1,11,4,6,3907,60,46,6.79,32.7
2019-01-08,1,12,6,1,4497,65,47,6.71,308.0
2019-01-08,1,12,5,2,4040,43,39,6.78,308.0
2019-01-08,1,12,1,3,4350,49,52,6.61,308.0
2019-01-08,1,12,2,4,3024,63,21,6.79,308.0
2019-01-08,1,12,3,5,3362,48,31,6.8,308.0
2019-01-08,1,12,4,6,3961,17,36,6.83,308.0
2019-01-09,2,1,4,1,3757,9,12,6.77,54.7
2019-01-09,2,1,1,2,3907,60,46,6.75,54.7
2019-01-09,2,1,6,3,3519,27,13,6.77,54.7
2019-01-09,2,1,2,4,3456,64,27,6.77,54.7
2019-01-09,2,1,5,5,3852,26,7,6.79,54.7
2019-01-09,2,1,3,6,4396,11,34,6.86,54.7
2019-01-09,2,2,3,1,3325,4,38,6.7,30.2
2019-01-09,2,2,1,2,4020,46,49,6.64,30.2
2019-01-09,2,2,5,3,3762,7,32,6.77,30.2
2019-01-09,2,2,4,4,4333,10,15,6.8,30.2
2019-01-09,2,2,2,5,4838,28,60,6.66,30.2
2019-01-09,2,2,6,6,3176,40,65,6.81,30.2
2019-01-09,2,3,4,1,3527,30,16,6.74,225.2
2019-01-09,2,3,2,2,3734,35,22,6.67,225.2
2019-01-09,2,3,3,3,3584,47,51,6.72,225.2
2019-01-09,2,3,5,4,3828,33,3,6.68,225.2
2019-01-09,2,3,1,5,3875,25,28,6.66,225.2
2019-01-09,2,3,6,6,5032,1,63,6.81,225.2
2019-01-09,2,4,2,1,3523,31,41,6.75,114.5
2019-01-09,2,4,4,2,3024,63,21,6.84,114.5
2019-01-09,2,4,3,3,3931,37,30,6.61,114.5
2019-01-09,2,4,5,4,3939,44,40,6.85,114.5
2019-01-09,2,4,1,5,2942,57,44,6.72,114.5
2019-01-09,2,4,6,6,5016,62,14,6.78,114.5
2019-01-09,2,5,2,1,4350,49,52,6.74,14.9
2019-01-09,2,5,3,2,3519,27,13,6.75,14.9
2019-01-09,2,5,4,3,4497,65,47,6.73,14.9
2019-01-09,2,5,1,4,3343,5,5,6.75,14.9
2019-01-09,2,5,6,5,3855,66,61,6.75,14.9
2019-01-09,2,5,5,6,4251,39,66,6.78,14.9
2019-01-09,2,6,3,1,4040,43,39,6.68,79.9
2019-01-09,2,6,4,2,3906,41,58,6.72,79.9
2019-01-09,2,6,2,3,4015,32,19,6.65,79.9
2019-01-09,2,6,1,4,4521,34,8,6.64,79.9
2019-01-09,2,6,5,5,4796,2,17,6.77,79.9
2019-01-09,2,6,6,6,5025,8,50,6.73,79.9
2019-01-09,2,7,4,1,3362,48,31,6.84,90.6
2019-01-09,2,7,1,2,4151,6,53,6.66,90.6
2019-01-09,2,7,6,3,3905,23,4,6.7,90.6
2019-01-09,2,7,5,4,3961,17,36,6.68,90.6
2019-01-09,2,7,3,5,3456,64,27,6.72,90.6
2019-01-09,2,7,2,6,3212,36,54,6.75,90.6
2019-01-09,2,8,3,1,4390,29,57,6.74,1021.1
2019-01-09,2,8,5,2,3325,4,38,6.71,1021.1
2019-01-09,2,8,4,3,3516,3,6,6.83,1021.1
2019-01-09,2,8,1,4,3931,37,30,6.7,1021.1
2019-01-09,2,8,6,5,3734,35,22,6.7,1021.1
2019-01-09,2,8,2,6,3907,60,46,6.73,1021.1
2019-01-09,2,9,1,1,4336,38,10,6.73,49.7
2019-01-09,2,9,2,2,3855,66,61,6.7,49.7
2019-01-09,2,9,4,3,3828,33,3,6.7,49.7
2019-01-09,2,9,6,4,3852,26,7,6.65,49.7
2019-01-09,2,9,3,5,3024,63,21,6.75,49.7
2019-01-09,2,9,5,6,4838,28,60,6.78,49.7
2019-01-09,2,10,2,1,4040,43,39,6.62,27.0
2019-01-09,2,10,3,2,4497,65,47,6.76,27.0
2019-01-09,2,10,1,3,3712,45,18,6.6,27.0
2019-01-09,2,10,6,4,4396,11,34,6.78,27.0
2019-01-09,2,10,5,5,3523,31,41,6.76,27.0
2019-01-09,2,10,4,6,3584,47,51,6.75,27.0
2019-01-09,2,11,4,1,4350,49,52,6.69,77.5
2019-01-09,2,11,2,2,3527,30,16,6.76,77.5
2019-01-09,2,11,3,3,3939,44,40,6.73,77.5
2019-01-09,2,11,6,4,4015,32,19,6.74,77.5
2019-01-09,2,11,5,5,3757,9,12,6.76,77.5
2019-01-09,2,11,1,6,3362,48,31,6.74,77.5
2019-01-09,2,12,4,1,4796,2,17,6.8,30.4
2019-01-09,2,12,5,2,4336,38,10,6.76,30.4
2019-01-09,2,12,1,3,3961,17,36,6.81,30.4
2019-01-09,2,12,3,4,4333,10,15,6.66,30.4
2019-01-09,2,12,6,5,3516,3,6,6.83,30.4
2019-01-09,2,12,2,6,3343,5,5,6.81,30.4
2019-01-10,3,1,4,1,4396,11,34,6.78,552.2
2019-01-10,3,1,3,2,4838,28,60,6.8,552.2
2019-01-10,3,1,1,3,4015,32,19,6.68,552.2
2019-01-10,3,1,2,4,2942,57,44,6.76,552.2
2019-01-10,3,1,6,5,3757,9,12,6.85,552.2
2019-01-10,3,1,5,6,5032,1,63,6.85,552.2
2019-01-10,3,2,3,1,4020,46,49,6.78,189.6
2019-01-10,3,2,4,2,3519,27,13,6.79,189.6
2019-01-10,3,2,2,3,4251,39,66,6.77,189.6
2019-01-10,3,2,5,4,3906,41,58,6.81,189.6
2019-01-10,3,2,6,5,4151,6,53,6.79,189.6
2019-01-10,3,2,1,6,4390,29,57,6.77,189.6
2019-01-10,3,3,2,1,3712,45,18,6.74,69.6
2019-01-10,3,3,4,2,4521,34,8,6.66,69.6
2019-01-10,3,3,1,3,3176,40,65,6.73,69.6
2019-01-10,3,3,6,4,5016,62,14,6.73,69.6
2019-01-10,3,3,5,5,3024,63,21,6.83,69.6
2019-01-10,3,3,3,6,3907,60,46,6.75,69.6
2019-01-10,3,4,6,1,4336,38,10,6.83,258.0
2019-01-10,3,4,1,2,3905,23,4,6.75,258.0
2019-01-10,3,4,5,3,3212,36,54,6.85,258.0
2019-01-10,3,4,4,4,4497,65,47,6.73,258.0
2019-01-10,3,4,3,5,3855,66,61,6.74,258.0
2019-01-10,3,4,2,6,3325,4,38,6.74,258.0
2019-01-10,3,5,3,1,3362,48,31,6.76,40.1
2019-01-10,3,5,1,2,3516,3,6,6.72,40.1
2019-01-10,3,5,4,3,4040,43,39,6.71,40.1
2019-01-10,3,5,5,4,2942,57,44,6.8,40.1
2019-01-10,3,5,6,5,3852,26,7,6.68,40.1
2019-01-10,3,5,2,6,3939,44,40,6.77,40.1
2019-01-10,3,6,1,1,3906,41,58,6.69,11.2
2019-01-10,3,6,4,2,3931,37,30,6.78,11.2
2019-01-10,3,6,3,3,3961,17,36,6.91,11.2
2019-01-10,3,6,2,4,3584,47,51,6.79,11.2
2019-01-10,3,6,5,5,3734,35,22,6.85,11.2
2019-01-10,3,6,6,6,5025,8,50,6.73,11.2
2019-01-10,3,8,1,1,3212,36,54,6.73,19.6
2019-01-10,3,8,2,2,3828,33,3,6.69,19.6
2019-01-10,3,8,5,3,4521,34,8,6.84,19.6
2019-01-10,3,8,3,4,4251,39,66,6.82,19.6
2019-01-10,3,8,4,5,4796,2,17,6.76,19.6
2019-01-10,3,8,6,6,5032,1,63,6.76,19.6
2019-01-10,3,9,1,1,4040,43,39,6.77,84.5
2019-01-10,3,9,4,2,3456,64,27,6.77,84.5
2019-01-10,3,9,2,3,3757,9,12,6.75,84.5
2019-01-10,3,9,3,4,4336,38,10,6.8,84.5
2019-01-10,3,9,5,5,3712,45,18,6.83,84.5
2019-01-10,3,9,6,6,3875,25,28,6.86,84.5
2019-01-10,3,10,1,1,4497,65,47,6.78,19.4
2019-01-10,3,10,6,2,3584,47,51,6.81,19.4
2019-01-10,3,10,2,3,3362,48,31,6.9,19.4
2019-01-10,3,10,3,4,3519,27,13,6.78,19.4
2019-01-10,3,10,4,5,3762,7,32,6.9,19.4
2019-01-10,3,10,5,6,5016,62,14,6.85,19.4
2019-01-10,3,11,1,1,3961,17,36,6.84,9.0
2019-01-10,3,11,2,2,4796,2,17,6.75,9.0
2019-01-10,3,11,4,3,3527,30,16,6.93,9.0
2019-01-10,3,11,3,4,4151,6,53,6.75,9.0
2019-01-10,3,11,6,5,3939,44,40,6.93,9.0
2019-01-10,3,11,5,6,3907,60,46,6.86,9.0
2019-01-10,3,12,1,1,4350,49,52,6.66,6.4
2019-01-10,3,12,2,2,3931,37,30,6.68,6.4
2019-01-10,3,12,3,3,4015,32,19,6.74,6.4
2019-01-10,3,12,4,4,3828,33,3,6.75,6.4
2019-01-10,3,12,5,5,3516,3,6,6.8,6.4
2019-01-10,3,12,6,6,4020,46,49,6.78,6.4
2019-01-11,4,1,4,1,3734,35,22,6.73,238.2
2019-01-11,4,1,3,2,3176,40,65,6.77,238.2
2019-01-11,4,1,5,3,3852,26,7,6.73,238.2
2019-01-11,4,1,1,4,3712,45,18,6.75,238.2
2019-01-11,4,1,2,5,3523,31,41,6.72,238.2
2019-01-11,4,1,6,6,5032,1,63,6.89,238.2
2019-01-11,4,2,4,1,2942,57,44,6.74,44.0
2019-01-11,4,2,5,2,3855,66,61,6.68,44.0
2019-01-11,4,2,1,3,3456,64,27,6.69,44.0
2019-01-11,4,2,2,4,3875,25,28,6.74,44.0
2019-01-11,4,2,6,5,4251,39,66,6.79,44.0
2019-01-11,4,2,3,6,3762,7,32,6.8,44.0
2019-01-11,4,3,4,1,4521,34,8,6.74,46.2
2019-01-11,4,3,6,2,3024,63,21,6.77,46.2
2019-01-11,4,3,5,3,3906,41,58,6.7,46.2
2019-01-11,4,3,2,4,4396,11,34,6.78,46.2
2019-01-11,4,3,3,5,4390,29,57,6.84,46.2
2019-01-11,4,3,1,6,4838,28,60,6.76,46.2
2019-01-11,4,4,4,1,4497,65,47,6.64,18.1
2019-01-11,4,4,1,2,4151,6,53,6.75,18.1
2019-01-11,4,4,6,3,4040,43,39,6.75,18.1
2019-01-11,4,4,3,4,3527,30,16,6.75,18.1
2019-01-11,4,4,5,5,5025,8,50,6.74,18.1
2019-01-11,4,4,2,6,4020,46,49,6.66,18.1
2019-01-11,4,5,1,1,3931,37,30,6.71,8.4
2019-01-11,4,5,2,2,3961,17,36,6.72,8.4
2019-01-11,4,5,4,3,3939,44,40,6.82,8.4
2019-01-11,4,5,3,4,3757,9,12,6.8,8.4
2019-01-11,4,5,6,5,3852,26,7,6.76,8.4
2019-01-11,4,5,5,6,3905,23,4,6.69,8.4
2019-01-11,4,6,4,1,3519,27,13,6.72,138.5
2019-01-11,4,6,2,2,3828,33,3,6.74,138.5
2019-01-11,4,6,6,3,4015,32,19,6.76,138.5
2019-01-11,4,6,3,4,3523,31,41,6.71,138.5
2019-01-11,4,6,5,5,4336,38,10,6.73,138.5
2019-01-11,4,6,1,6,3325,4,38,6.71,138.5
2019-01-11,4,7,5,1,4350,49,52,6.65,72.3
