開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2014-01-01,3,12,3,3,3849,34,57,6.69,408.1
2014-01-01,3,12,1,4,3908,29,32,6.63,408.1
2014-01-01,3,12,5,5,3907,47,12,6.56,408.1
2014-01-01,3,12,6,6,3553,61,64,6.79,408.1
2014-01-02,4,2,1,1,3492,65,34,6.66,11.1
2014-01-02,4,2,3,2,4583,49,22,6.77,11.1
2014-01-02,4,2,5,3,2887,45,9,6.74,11.1
2014-01-02,4,2,4,4,3166,32,26,6.74,11.1
2014-01-02,4,2,6,5,3137,1,39,6.82,11.1
2014-01-02,4,2,2,6,3234,8,61,6.83,11.1
2014-01-02,4,3,1,1,4437,23,59,6.68,20.3
2014-01-02,4,3,4,2,3478,33,54,6.75,20.3
2014-01-02,4,3,2,3,3189,46,11,6.78,20.3
2014-01-02,4,3,5,4,4772,35,3,6.86,20.3
2014-01-02,4,3,3,5,4220,4,56,6.85,20.3
2014-01-02,4,3,6,6,3855,41,52,6.74,20.3
2014-01-02,4,4,4,1,3849,34,57,6.83,16.0
2014-01-02,4,4,3,2,3064,31,23,6.71,16.0
2014-01-02,4,4,5,3,4348,38,24,6.77,16.0
2014-01-02,4,4,6,4,2698,7,46,6.82,16.0
2014-01-02,4,4,2,5,4643,40,14,6.79,16.0
2014-01-02,4,4,1,6,4309,5,4,6.83,16.0
2014-01-02,4,5,3,1,3837,30,29,6.72,10.0
2014-01-02,4,5,1,2,3401,6,17,6.75,10.0
2014-01-02,4,5,4,3,3541,39,55,6.81,10.0
2014-01-02,4,5,2,4,4529,48,36,6.77,10.0
2014-01-02,4,5,6,5,4187,37,66,6.69,10.0
2014-01-02,4,5,5,6,3660,43,35,6.84,10.0
2014-01-02,4,6,4,1,4030,66,30,6.81,21.9
2014-01-02,4,6,5,2,3753,10,48,6.89,21.9
2014-01-02,4,6,1,3,3907,47,12,6.67,21.9
2014-01-02,4,6,3,4,3910,26,51,6.78,21.9
2014-01-02,4,6,2,5,3492,65,34,6.69,21.9
2014-01-02,4,6,6,6,3466,9,49,6.87,21.9
2014-01-02,4,7,4,1,3568,24,63,6.7,18.6
2014-01-02,4,7,2,2,3908,29,32,6.75,18.6
2014-01-02,4,7,3,3,4511,27,7,6.68,18.6
2014-01-02,4,7,5,4,3442,11,20,6.91,18.6
2014-01-02,4,7,1,5,3166,32,26,6.77,18.6
2014-01-02,4,7,6,6,4221,50,38,6.86,18.6
2014-01-02,4,8,1,1,3543,28,1,6.7,5.5
2014-01-02,4,8,4,2,3401,6,17,6.82,5.5
2014-01-02,4,8,2,3,4459,2,21,6.77,5.5
2014-01-02,4,8,6,4,4776,62,40,6.79,5.5
2014-01-02,4,8,5,5,4739,64,8,6.71,5.5
2014-01-02,4,8,3,6,3234,8,61,6.78,5.5
2014-01-02,4,9,5,1,4020,60,2,6.65,559.0
2014-01-02,4,9,4,2,3064,31,23,6.82,559.0
2014-01-02,4,9,6,3,4772,35,3,6.75,559.0
2014-01-02,4,9,2,4,3837,30,29,6.72,559.0
2014-01-02,4,9,1,5,4583,49,22,6.76,559.0
2014-01-02,4,9,3,6,3975,12,47,6.79,559.0
2014-01-02,4,10,1,1,4030,66,30,6.79,54.8
2014-01-02,4,10,5,2,3553,61,64,6.84,54.8
2014-01-02,4,10,3,3,3442,11,20,6.8,54.8
2014-01-02,4,10,4,4,4260,36,6,6.74,54.8
2014-01-02,4,10,2,5,3832,3,37,6.83,54.8
2014-01-02,4,10,6,6,2887,45,9,6.82,54.8
2014-01-02,4,11,1,1,4459,2,21,6.77,7.4
2014-01-02,4,11,2,2,3541,39,55,6.71,7.4
2014-01-02,4,11,3,3,3568,24,63,6.62,7.4
2014-01-02,4,11,6,4,3910,26,51,6.74,7.4
2014-01-02,4,11,4,5,4643,40,14,6.74,7.4
2014-01-02,4,11,5,6,4220,4,56,6.71,7.4
2014-01-02,4,12,1,1,3908,29,32,6.71,9.5
2014-01-02,4,12,2,2,3849,34,57,6.74,9.5
2014-01-02,4,12,4,3,3753,10,48,6.79,9.5
2014-01-02,4,12,3,4,3543,28,1,6.63,9.5
2014-01-02,4,12,6,5,3660,43,35,6.8,9.5
2014-01-02,4,12,5,6,3478,33,54,6.77,9.5
2014-01-03,5,1,1,1,3910,26,51,6.69,29.6
2014-01-03,5,1,5,2,4221,50,38,6.86,29.6
2014-01-03,5,1,2,3,2698,7,46,6.79,29.6
2014-01-03,5,1,3,4,3137,1,39,6.77,29.6
2014-01-03,5,1,4,5,3234,8,61,6.8,29.6
2014-01-03,5,1,6,6,4776,62,40,6.76,29.6
2014-01-03,5,2,1,1,4529,48,36,6.74,17.1
2014-01-03,5,2,3,2,3478,33,54,6.7,17.1
2014-01-03,5,2,4,3,3553,61,64,6.81,17.1
2014-01-03,5,2,6,4,4772,35,3,6.8,17.1
2014-01-03,5,2,5,5,4260,36,13,6.73,17.1
2014-01-03,5,2,2,6,3466,9,49,6.8,17.1
2014-01-03,5,5,2,1,3753,10,48,6.87,34.3
2014-01-03,5,5,1,2,3442,11,20,6.9,34.3
2014-01-03,5,5,4,3,4459,2,21,6.79,34.3
2014-01-03,5,5,3,4,3832,3,37,6.84,34.3
2014-01-03,5,5,5,5,3492,65,34,6.75,34.3
2014-01-03,5,5,6,6,4739,64,8,6.77,34.3
2014-01-03,5,6,2,1,3907,47,12,6.63,81.3
2014-01-03,5,6,5,2,3543,28,1,6.8,81.3
2014-01-03,5,6,1,3,3541,39,55,6.71,81.3
2014-01-03,5,6,4,4,4583,49,22,6.76,81.3
2014-01-03,5,6,3,5,4187,37,66,6.75,81.3
2014-01-03,5,6,6,6,3849,34,57,6.83,81.3
2014-01-03,5,7,1,1,4437,23,59,6.65,8.2
2014-01-03,5,7,6,2,4030,66,30,6.83,8.2
2014-01-03,5,7,2,3,3401,6,17,6.79,8.2
2014-01-03,5,7,4,4,3975,12,47,6.8,8.2
2014-01-03,5,7,5,5,4185,25,53,6.78,8.2
2014-01-03,5,7,3,6,3660,43,35,6.83,8.2
2014-01-03,5,8,4,1,3478,33,54,6.79,535.8
2014-01-03,5,8,5,2,4220,4,56,6.74,535.8
2014-01-03,5,8,6,3,4511,27,7,6.69,535.8
2014-01-03,5,8,2,4,3908,29,32,6.73,535.8
2014-01-03,5,8,1,5,3837,30,29,6.76,535.8
2014-01-03,5,8,3,6,3553,61,64,6.82,535.8
2014-01-03,5,9,2,1,3568,24,63,6.61,16.2
2014-01-03,5,9,1,2,3064,31,23,6.71,16.2
2014-01-03,5,9,3,3,3753,10,48,6.72,16.2
2014-01-03,5,9,5,4,3442,11,20,6.81,16.2
2014-01-03,5,9,6,5,3910,26,51,6.78,16.2
2014-01-03,5,9,4,6,3907,47,12,6.72,16.2
2014-01-03,5,10,1,1,3849,34,57,6.74,13.5
2014-01-03,5,10,5,2,3541,39,55,6.76,13.5
2014-01-03,5,10,2,3,4260,36,13,6.74,13.5
2014-01-03,5,10,6,4,4529,48,36,6.83,13.5
2014-01-03,5,10,4,5,3401,6,17,6.87,13.5
2014-01-03,5,10,3,6,4020,60,2,6.68,13.5
2014-01-03,5,11,1,1,4030,66,30,6.83,11.4
2014-01-03,5,11,2,2,3543,28,1,6.79,11.4
2014-01-03,5,11,4,3,3832,3,37,6.81,11.4
2014-01-03,5,11,3,4,4459,2,21,6.82,11.4
2014-01-03,5,11,5,5,4437,23,59,6.64,11.4
2014-01-03,5,11,6,6,4452,44,15,6.79,11.4
2014-01-03,5,12,5,1,4583,49,22,6.88,146.7
2014-01-03,5,12,2,2,4348,38,24,6.82,146.7
2014-01-03,5,12,1,3,3975,12,47,6.79,146.7
2014-01-03,5,12,4,4,3855,41,52,6.74,146.7
2014-01-03,5,12,3,5,3189,46,11,6.82,146.7
2014-01-03,5,12,6,6,4643,40,14,6.92,146.7
2014-01-04,6,1,1,1,3907,47,12,6.63,17.2
2014-01-04,6,1,3,2,3855,41,52,6.67,17.2
2014-01-04,6,1,5,3,3660,43,35,6.79,17.2
2014-01-04,6,1,2,4,4583,49,22,6.75,17.2
2014-01-04,6,1,4,5,2887,45,9,6.79,17.2
2014-01-04,6,1,6,6,4776,62,40,6.81,17.2
2014-01-04,6,2,4,1,4187,37,66,6.76,37.4
2014-01-04,6,2,1,2,3234,8,61,6.71,37.4
2014-01-04,6,2,3,3,3137,1,39,6.8,37.4
2014-01-04,6,2,2,4,3166,32,26,6.72,37.4
2014-01-04,6,2,6,5,4309,5,4,6.76,37.4
2014-01-04,6,2,5,6,3466,9,49,6.77,37.4
2014-01-04,6,3,6,1,4772,35,3,6.71,1045.3
2014-01-04,6,3,2,2,4643,40,14,6.7,1045.3
2014-01-04,6,3,3,3,4221,50,38,6.78,1045.3
2014-01-04,6,3,1,4,3492,65,34,6.71,1045.3
2014-01-04,6,3,4,5,4185,25,53,6.79,1045.3
2014-01-04,6,3,5,6,4020,60,2,6.64,1045.3
2014-01-04,6,4,5,1,2698,7,46,6.76,366.4
2014-01-04,6,4,2,2,4452,44,15,6.78,366.4
2014-01-04,6,4,3,3,3837,30,29,6.72,366.4
2014-01-04,6,4,1,4,3553,61,58,6.74,366.4
2014-01-04,6,4,4,5,3189,46,11,6.78,366.4
2014-01-04,6,4,6,6,4348,38,24,6.76,366.4
2014-01-04,6,5,1,1,3442,11,20,6.76,16.8
2014-01-04,6,5,4,2,3064,31,23,6.75,16.8
2014-01-04,6,5,3,3,3541,39,55,6.7,16.8
2014-01-04,6,5,2,4,3832,3,37,6.69,16.8
2014-01-04,6,5,5,5,3478,33,54,6.77,16.8
2014-01-04,6,5,6,6,3849,34,57,6.73,16.8
2014-01-04,6,6,2,1,4260,36,13,6.73,101.7
2014-01-04,6,6,6,2,4030,66,30,6.82,101.7
2014-01-04,6,6,1,3,4511,27,7,6.64,101.7
2014-01-04,6,6,5,4,3568,24,63,6.75,101.7
2014-01-04,6,6,4,5,3543,28,1,6.71,101.7
2014-01-04,6,6,3,6,4220,4,56,6.82,101.7
2014-01-04,6,7,1,1,4020,60,2,6.67,8.9
2014-01-04,6,7,3,2,4348,38,24,6.78,8.9
2014-01-04,6,7,4,3,3910,26,51,6.81,8.9
2014-01-04,6,7,6,4,3975,12,47,6.8,8.9
2014-01-04,6,7,5,5,3137,1,39,6.83,8.9
2014-01-04,6,7,2,6,4529,48,36,6.76,8.9
2014-01-04,6,8,4,1,4459,2,21,6.86,12.0
2014-01-04,6,8,1,2,3401,6,17,6.79,12.0
2014-01-04,6,8,2,3,3907,47,12,6.63,12.0
2014-01-04,6,8,3,4,4185,25,53,6.82,12.0
2014-01-04,6,8,6,5,4739,64,8,6.79,12.0
2014-01-04,6,8,5,6,3855,41,52,6.89,12.0
2014-01-04,6,9,4,1,3908,29,32,6.75,15.1
2014-01-04,6,9,1,2,3837,30,29,6.76,15.1
2014-01-04,6,9,2,3,4437,23,59,6.71,15.1
2014-01-04,6,9,3,4,2698,7,46,6.79,15.1
2014-01-04,6,9,6,5,3753,10,48,6.82,15.1
2014-01-04,6,9,5,6,4776,62,40,6.82,15.1
2014-01-04,6,10,1,1,3849,34,57,6.73,13.1
2014-01-04,6,10,2,2,3568,24,63,6.67,13.1
2014-01-04,6,10,5,3,3832,3,37,6.79,13.1
2014-01-04,6,10,3,4,3064,31,23,6.71,13.1
2014-01-04,6,10,4,5,4220,4,56,6.75,13.1
2014-01-04,6,10,6,6,4511,27,7,6.71,13.1
2014-01-04,6,11,4,1,3541,39,55,6.76,428.4
2014-01-04,6,11,5,2,4260,36,13,6.65,428.4
2014-01-04,6,11,2,3,3478,33,54,6.76,428.4
2014-01-04,6,11,6,4,3442,11,20,6.81,428.4
2014-01-04,6,11,1,5,4030,66,30,6.77,428.4
2014-01-04,6,11,3,6,3543,28,1,6.74,428.4
2014-01-04,6,12,1,1,3908,29,32,6.67,3.5
2014-01-04,6,12,2,2,4459,2,21,6.67,3.5
2014-01-04,6,12,4,3,3401,6,17,6.7,3.5
2014-01-04,6,12,5,4,4309,5,4,6.77,3.5
2014-01-04,6,12,3,5,3553,61,58,6.76,3.5
2014-01-04,6,12,6,6,4187,37,66,6.75,3.5
2014-01-05,7,1,1,1,3753,10,48,6.76,6.5
2014-01-05,7,1,3,2,3660,43,35,6.79,6.5
2014-01-05,7,1,5,3,4529,48,36,6.76,6.5
2014-01-05,7,1,2,4,2887,45,9,6.84,6.5
2014-01-05,7,1,4,5,3466,9,49,6.9,6.5
2014-01-05,7,1,6,6,3166,32,26,6.81,6.5
2014-01-05,7,2,1,1,4309,5,4,6.82,126.0
2014-01-05,7,2,4,2,4221,50,38,6.87,126.0
2014-01-05,7,2,6,3,4739,64,8,6.73,126.0
2014-01-05,7,2,3,4,3234,8,61,6.81,126.0
2014-01-05,7,2,2,5,3137,1,39,6.78,126.0
2014-01-05,7,2,5,6,4452,44,15,6.69,126.0
2014-01-05,7,3,1,1,4437,23,59,6.69,27.5
2014-01-05,7,3,6,2,3553,61,58,6.86,27.5
2014-01-05,7,3,4,3,3975,12,47,6.84,27.5
2014-01-05,7,3,2,4,3492,65,34,6.71,27.5
2014-01-05,7,3,3,5,4583,49,22,6.82,27.5
2014-01-05,7,3,5,6,4772,35,3,6.86,27.5
2014-01-05,7,5,1,1,4020,60,2,6.83,5.9
2014-01-05,7,5,4,2,3908,29,32,6.75,5.9
2014-01-05,7,5,2,3,3910,26,51,6.68,5.9
2014-01-05,7,5,3,4,3189,46,11,6.8,5.9
2014-01-05,7,5,6,5,4776,62,40,6.77,5.9
2014-01-05,7,5,5,6,2887,45,9,6.88,5.9
2014-01-05,7,6,3,1,3907,47,12,6.67,21.5
2014-01-05,7,6,1,2,4030,66,30,6.79,21.5
2014-01-05,7,6,5,3,4459,2,21,6.8,21.5
2014-01-05,7,6,4,4,2698,7,46,6.73,21.5
2014-01-05,7,6,2,5,3660,43,35,6.83,21.5
2014-01-05,7,6,6,6,3234,8,61,6.83,21.5
2014-01-05,7,7,1,1,4220,4,56,6.78,122.0
2014-01-05,7,7,5,2,4739,64,8,6.75,122.0
2014-01-05,7,7,4,3,3837,30,29,6.74,122.0
2014-01-05,7,7,2,4,4185,25,53,6.77,122.0
2014-01-05,7,7,6,5,3492,65,34,6.78,122.0
2014-01-05,7,7,3,6,3478,33,54,6.77,122.0
2014-01-05,7,9,1,1,3401,6,17,6.67,27.9
2014-01-05,7,9,5,2,3910,26,51,6.71,27.9
2014-01-05,7,9,2,3,4221,50,38,6.81,27.9
2014-01-05,7,9,6,4,3753,10,48,6.79,27.9
2014-01-05,7,9,3,5,4452,44,15,6.74,27.9
2014-01-05,7,9,4,6,4529,48,36,6.7,27.9
2014-01-05,7,10,1,1,4459,2,21,6.72,23.1
2014-01-05,7,10,3,2,3837,30,29,6.66,23.1
2014-01-05,7,10,4,3,3907,47,12,6.56,23.1
2014-01-05,7,10,6,4,4437,23,59,6.58,23.1
2014-01-05,7,10,2,5,3908,29,32,6.74,23.1
2014-01-05,7,10,5,6,4020,60,2,6.61,23.1
2014-01-05,7,11,2,1,3064,31,23,6.74,54.7
2014-01-05,7,11,3,2,4030,66,30,6.84,54.7
2014-01-05,7,11,4,3,4511,27,7,6.66,54.7
2014-01-05,7,11,6,4,4220,4,56,6.75,54.7
2014-01-05,7,11,1,5,3478,33,54,6.78,54.7
2014-01-05,7,11,5,6,3543,28,1,6.62,54.7
2014-01-05,7,12,1,1,4260,36,13,6.72,22.8
2014-01-05,7,12,2,2,3541,39,55,6.74,22.8
2014-01-05,7,12,5,3,3832,3,37,6.67,22.8
2014-01-05,7,12,4,4,3568,24,63,6.7,22.8
2014-01-05,7,12,3,5,3849,34,57,6.8,22.8
2014-01-05,7,12,6,6,3442,11,20,6.74,22.8
2014-01-08,1,1,1,1,3187,38,47,6.76,23.7
2014-01-08,1,1,2,2,2850,27,50,6.72,23.7
2014-01-08,1,1,4,3,4718,58,5,6.71,23.7
2014-01-08,1,1,6,4,3549,17,61,6.86,23.7
2014-01-08,1,1,3,5,4592,28,35,6.78,23.7
2014-01-08,1,1,5,6,4115,63,53,6.79,23.7
2014-01-08,1,2,4,1,3772,62,62,6.83,29.6
2014-01-08,1,2,2,2,4654,33,10,6.78,29.6
2014-01-08,1,2,1,3,3060,61,22,6.82,29.6
2014-01-08,1,2,6,4,3276,19,33,6.77,29.6
2014-01-08,1,2,3,5,2871,34,3,6.88,29.6
2014-01-08,1,2,5,6,3821,64,28,6.79,29.6
2014-01-08,1,3,2,1,4636,24,45,6.77,153.7
2014-01-08,1,3,1,2,4153,36,9,6.77,153.7
2014-01-08,1,3,5,3,4034,13,65,6.85,153.7
2014-01-08,1,3,4,4,2785,26,13,6.89,153.7
2014-01-08,1,3,3,5,3963,23,4,6.78,153.7
2014-01-08,1,3,6,6,3759,37,6,6.79,153.7
2014-01-08,1,4,4,1,4052,1,8,6.71,32.9
2014-01-08,1,4,3,2,4006,55,43,6.79,32.9
2014-01-08,1,4,2,3,3741,52,19,6.76,32.9
2014-01-08,1,4,6,4,2776,66,27,6.9,32.9
2014-01-08,1,4,5,5,4078,16,63,6.84,32.9
2014-01-08,1,4,1,6,3755,18,36,6.69,32.9
2014-01-08,1,5,4,1,3939,65,17,6.89,12.7
2014-01-08,1,5,1,2,3056,20,14,6.82,12.7
2014-01-08,1,5,2,3,2787,53,49,6.79,12.7
2014-01-08,1,5,3,4,3971,56,23,6.83,12.7
2014-01-08,1,5,6,5,3224,35,31,6.84,12.7
2014-01-08,1,5,5,6,3758,59,58,6.86,12.7
2014-01-08,1,6,4,1,4073,15,48,6.76,102.8
2014-01-08,1,6,6,2,3091,51,38,6.84,102.8
2014-01-08,1,6,5,3,3281,32,64,6.88,102.8
2014-01-08,1,6,1,4,2843,57,44,6.81,102.8
2014-01-08,1,6,2,5,3699,21,40,6.87,102.8
2014-01-08,1,6,3,6,3343,25,25,6.81,102.8
2014-01-08,1,7,2,1,3522,30,26,6.9,48.1
2014-01-08,1,7,3,2,4636,24,45,6.81,48.1
2014-01-08,1,7,5,3,3044,60,21,6.83,48.1
2014-01-08,1,7,6,4,3286,14,24,6.7,48.1
2014-01-08,1,7,1,5,4643,29,18,6.79,48.1
2014-01-08,1,7,4,6,3549,17,61,6.81,48.1
2014-01-08,1,8,1,1,3550,31,41,6.76,27.0
2014-01-08,1,8,4,2,4543,54,60,6.81,27.0
2014-01-08,1,8,5,3,3759,37,6,6.83,27.0
2014-01-08,1,8,6,4,4592,28,35,6.78,27.0
2014-01-08,1,8,2,5,4006,55,43,6.82,27.0
2014-01-08,1,8,3,6,3821,64,28,6.8,27.0
2014-01-08,1,9,2,1,3963,23,4,6.73,16.4
2014-01-08,1,9,1,2,3741,52,19,6.75,16.4
2014-01-08,1,9,3,3,3349,22,16,6.82,16.4
2014-01-08,1,9,6,4,4718,58,5,6.81,16.4
2014-01-08,1,9,4,5,2787,53,49,6.84,16.4
2014-01-08,1,9,5,6,3276,19,33,6.87,16.4
2014-01-08,1,10,4,1,3187,38,47,6.8,62.0
2014-01-08,1,10,3,2,3286,14,24,6.72,62.0
2014-01-08,1,10,6,3,3772,62,62,6.72,62.0
2014-01-08,1,10,5,4,2776,66,27,6.8,62.0
2014-01-08,1,10,1,5,3343,25,25,6.71,62.0
2014-01-08,1,10,2,6,2785,26,13,6.78,62.0
2014-01-08,1,11,3,1,3939,65,17,6.72,25.9
2014-01-08,1,11,5,2,4543,54,60,6.7,25.9
2014-01-08,1,11,4,3,3044,60,21,6.89,25.9
2014-01-08,1,11,1,4,3699,21,40,6.83,25.9
2014-01-08,1,11,6,5,4034,13,65,6.83,25.9
2014-01-08,1,11,2,6,3755,18,36,6.78,25.9
2014-01-08,1,12,4,1,3522,30,26,6.77,68.6
2014-01-08,1,12,1,2,4052,1,8,6.71,68.6
2014-01-08,1,12,2,3,3056,20,14,6.74,68.6
2014-01-08,1,12,5,4,3349,22,16,6.78,68.6
2014-01-08,1,12,3,5,3550,31,41,6.74,68.6
2014-01-08,1,12,6,6,4073,15,48,6.77,68.6
2014-01-09,2,1,1,1,3044,60,21,6.73,9.3
2014-01-09,2,1,2,2,4034,13,65,6.71,9.3
2014-01-09,2,1,3,3,4153,36,9,6.62,9.3
2014-01-09,2,1,5,4,3741,52,19,6.67,9.3
2014-01-09,2,1,4,5,2871,34,3,6.78,9.3
2014-01-09,2,1,6,6,2843,57,44,6.74,9.3
2014-01-09,2,2,2,1,3224,35,31,6.6,39.7
2014-01-09,2,2,5,2,2850,27,50,6.69,39.7
2014-01-09,2,2,6,3,4643,29,18,6.71,39.7
2014-01-09,2,2,3,4,4115,63,53,6.71,39.7
2014-01-09,2,2,1,5,2776,66,27,6.7,39.7
2014-01-09,2,2,4,6,3971,56,23,6.71,39.7
2014-01-09,2,3,5,1,3699,21,40,6.68,16.0
2014-01-09,2,3,6,2,4543,54,60,6.6,16.0
2014-01-09,2,3,1,3,3759,37,6,6.6,16.0
2014-01-09,2,3,2,4,4078,16,63,6.65,16.0
2014-01-09,2,3,3,5,3549,17,61,6.68,16.0
2014-01-09,2,3,4,6,3758,59,58,6.7,16.0
2014-01-09,2,4,3,1,3963,23,4,6.64,34.8
2014-01-09,2,4,4,2,4592,28,35,6.72,34.8
2014-01-09,2,4,6,3,4654,33,10,6.64,34.8
2014-01-09,2,4,1,4,3281,32,64,6.67,34.8
2014-01-09,2,4,5,5,2787,53,49,6.75,34.8
2014-01-09,2,4,2,6,3821,64,28,6.82,34.8
2014-01-09,2,5,4,1,3550,31,41,6.71,30.9
2014-01-09,2,5,1,2,4006,55,43,6.72,30.9
2014-01-09,2,5,3,3,3522,30,26,6.67,30.9
2014-01-09,2,5,5,4,3772,62,62,6.71,30.9
2014-01-09,2,5,2,5,3091,51,38,6.74,30.9
2014-01-09,2,5,6,6,3060,61,22,6.72,30.9
2014-01-09,2,6,5,1,4636,24,45,6.68,130.0
2014-01-09,2,6,2,2,3349,22,16,6.69,130.0
2014-01-09,2,6,6,3,3755,18,36,6.65,130.0
2014-01-09,2,6,3,4,4073,15,48,6.71,130.0
2014-01-09,2,6,1,5,2785,26,13,6.71,130.0
2014-01-09,2,6,4,6,4115,63,53,6.72,130.0
2014-01-09,2,7,3,1,3939,65,17,6.62,17.7
2014-01-09,2,7,4,2,3343,25,25,6.79,17.7
2014-01-09,2,7,5,3,4052,1,8,6.58,17.7
2014-01-09,2,7,1,4,4078,16,63,6.62,17.7
2014-01-09,2,7,2,5,3276,19,33,6.63,17.7
2014-01-09,2,7,6,6,2871,34,3,6.68,17.7
2014-01-09,2,8,6,1,4718,58,5,6.61,162.2
2014-01-09,2,8,1,2,3286,14,24,6.6,162.2
2014-01-09,2,8,4,3,3699,21,40,6.6,162.2
2014-01-09,2,8,2,4,3187,38,47,6.69,162.2
2014-01-09,2,8,3,5,2843,57,44,6.6,162.2
2014-01-09,2,8,5,6,3971,56,23,6.73,162.2
2014-01-09,2,9,3,1,4543,54,60,6.53,31.1
2014-01-09,2,9,2,2,3044,60,21,6.77,31.1
2014-01-09,2,9,1,3,3091,51,38,6.64,31.1
2014-01-09,2,9,5,4,3056,20,14,6.66,31.1
2014-01-09,2,9,6,5,2787,53,49,6.65,31.1
2014-01-09,2,9,4,6,2850,27,50,6.6,31.1
2014-01-09,2,10,4,1,3963,23,4,6.61,21.5
2014-01-09,2,10,2,2,3550,31,41,6.61,21.5
2014-01-09,2,10,5,3,4073,15,48,6.62,21.5
2014-01-09,2,10,6,4,3343,25,25,6.59,21.5
2014-01-09,2,10,1,5,3224,35,31,6.57,21.5
2014-01-09,2,10,3,6,3758,59,58,6.69,21.5
2014-01-09,2,11,3,1,3187,38,47,6.7,126.0
2014-01-09,2,11,5,2,4643,29,18,6.62,126.0
2014-01-09,2,11,6,3,4052,1,8,6.66,126.0
2014-01-09,2,11,2,4,3281,32,64,6.71,126.0
2014-01-09,2,11,4,5,4006,55,43,6.73,126.0
2014-01-09,2,11,1,6,3349,22,16,6.65,126.0
2014-01-09,2,12,1,1,3522,30,26,6.63,22.9
2014-01-09,2,12,2,2,3939,65,17,6.64,22.9
