開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2020-01-03,4,9,2,5,4583,24,29,6.79,42.9
2020-01-03,4,9,5,6,3660,64,37,6.8,42.9
2020-01-03,4,10,1,1,4643,37,22,6.77,10.6
2020-01-03,4,10,2,2,4739,59,47,6.77,10.6
2020-01-03,4,10,6,3,3849,8,3,6.75,10.6
2020-01-03,4,10,3,4,4154,57,33,6.69,10.6
2020-01-03,4,10,5,5,4452,1,14,6.77,10.6
2020-01-03,4,10,4,6,4249,44,8,6.72,10.6
2020-01-03,4,11,1,1,4459,38,52,6.68,13.0
2020-01-03,4,11,2,2,3568,35,56,6.66,13.0
2020-01-03,4,11,5,3,4931,41,61,6.77,13.0
2020-01-03,4,11,4,4,3578,39,4,6.76,13.0
2020-01-03,4,11,3,5,3832,43,36,6.7,13.0
2020-01-03,4,11,6,6,3553,34,20,6.71,13.0
2020-01-03,4,12,2,1,3837,65,23,6.75,43.8
2020-01-03,4,12,1,2,4030,62,46,6.75,43.8
2020-01-03,4,12,5,3,4852,31,31,6.76,43.8
2020-01-03,4,12,3,4,4331,63,9,6.79,43.8
2020-01-03,4,12,4,5,4437,32,10,6.79,43.8
2020-01-03,4,12,6,6,4821,36,18,6.79,43.8
2020-01-04,5,1,1,1,3543,3,28,6.86,140.1
2020-01-04,5,1,6,2,3710,33,19,6.86,140.1
2020-01-04,5,1,2,3,3660,64,37,6.87,140.1
2020-01-04,5,1,5,4,4010,12,15,6.85,140.1
2020-01-04,5,1,4,5,3234,40,40,6.87,140.1
2020-01-04,5,1,3,6,4154,57,33,6.78,140.1
2020-01-04,5,2,5,1,4249,44,8,6.83,138.0
2020-01-04,5,2,1,2,4034,9,54,6.81,138.0
2020-01-04,5,2,6,3,5037,30,44,6.92,138.0
2020-01-04,5,2,2,4,5032,6,60,6.85,138.0
2020-01-04,5,2,3,5,4946,2,7,6.9,138.0
2020-01-04,5,2,4,6,4221,61,58,6.89,138.0
2020-01-04,5,3,3,1,4821,36,18,6.86,89.0
2020-01-04,5,3,1,2,3553,34,20,6.87,89.0
2020-01-04,5,3,2,3,3541,7,26,6.82,89.0
2020-01-04,5,3,6,4,4776,25,24,6.86,89.0
2020-01-04,5,3,5,5,3849,8,3,6.91,89.0
2020-01-04,5,3,4,6,4020,58,66,6.89,89.0
2020-01-04,5,4,4,1,4643,37,22,6.76,18.2
2020-01-04,5,4,6,2,4030,62,46,6.83,18.2
2020-01-04,5,4,5,3,3832,43,36,6.79,18.2
2020-01-04,5,4,3,4,4511,27,17,6.8,18.2
2020-01-04,5,4,2,5,4894,60,55,6.84,18.2
2020-01-04,5,4,1,6,3478,10,59,6.82,18.2
2020-01-04,5,5,2,1,4931,41,61,6.77,54.2
2020-01-04,5,5,4,2,4260,29,32,6.88,54.2
2020-01-04,5,5,1,3,4739,59,47,6.78,54.2
2020-01-04,5,5,6,4,3910,66,38,6.77,54.2
2020-01-04,5,5,5,5,3187,11,13,6.95,54.2
2020-01-04,5,5,3,6,3753,56,34,6.85,54.2
2020-01-04,5,6,4,1,4348,26,2,6.8,83.5
2020-01-04,5,6,6,2,4459,38,52,6.75,83.5
2020-01-04,5,6,5,3,3855,5,48,6.79,83.5
2020-01-04,5,6,3,4,4583,24,29,6.76,83.5
2020-01-04,5,6,2,5,4249,44,8,6.72,83.5
2020-01-04,5,6,1,6,4852,31,31,6.75,83.5
2020-01-04,5,7,4,1,3837,65,23,6.72,231.3
2020-01-04,5,7,3,2,3553,34,20,6.82,231.3
2020-01-04,5,7,6,3,4772,4,35,6.8,231.3
2020-01-04,5,7,5,4,4452,1,14,6.87,231.3
2020-01-04,5,7,2,5,3578,39,4,6.71,231.3
2020-01-04,5,7,1,6,4331,63,9,6.71,231.3
2020-01-04,5,8,1,1,4437,32,10,6.64,18.3
2020-01-04,5,8,3,2,4034,9,54,6.82,18.3
2020-01-04,5,8,2,3,3832,43,36,6.76,18.3
2020-01-04,5,8,5,4,3660,64,37,6.81,18.3
2020-01-04,5,8,4,5,3568,35,56,6.77,18.3
2020-01-04,5,8,6,6,4946,2,7,6.81,18.3
2020-01-04,5,9,3,1,4739,59,47,6.68,47.0
2020-01-04,5,9,1,2,3849,8,3,6.69,47.0
2020-01-04,5,9,2,3,4643,37,22,6.62,47.0
2020-01-04,5,9,6,4,3543,3,28,6.7,47.0
2020-01-04,5,9,5,5,3541,7,26,6.78,47.0
2020-01-04,5,9,4,6,4931,41,61,6.73,47.0
2020-01-04,5,10,2,1,4020,58,66,6.66,157.0
2020-01-04,5,10,3,2,4260,29,32,6.63,157.0
2020-01-04,5,10,1,3,4030,62,46,6.59,157.0
2020-01-04,5,10,4,4,4821,36,18,6.66,157.0
2020-01-04,5,10,5,5,4852,31,31,6.69,157.0
2020-01-04,5,10,6,6,4331,63,9,6.7,157.0
2020-01-04,5,11,1,1,4459,38,52,6.71,91.7
2020-01-04,5,11,5,2,3578,39,4,6.84,91.7
2020-01-04,5,11,4,3,4437,32,10,6.82,91.7
2020-01-04,5,11,3,4,4348,26,2,6.81,91.7
2020-01-04,5,11,2,5,4452,1,14,6.75,91.7
2020-01-04,5,11,6,6,3478,10,59,6.79,91.7
2020-01-05,6,1,1,1,4776,25,27,6.72,10.3
2020-01-05,6,1,2,2,3855,5,48,6.84,10.3
2020-01-05,6,1,4,3,4154,57,33,6.67,10.3
2020-01-05,6,1,5,4,5037,30,44,6.88,10.3
2020-01-05,6,1,3,5,4034,9,54,6.84,10.3
2020-01-05,6,1,6,6,4894,60,55,6.76,10.3
2020-01-05,6,2,1,1,3710,33,41,6.8,44.2
2020-01-05,6,2,5,2,3660,64,37,6.9,44.2
2020-01-05,6,2,4,3,3187,11,13,6.98,44.2
2020-01-05,6,2,3,4,4221,61,58,6.82,44.2
2020-01-05,6,2,2,5,4946,2,7,6.73,44.2
2020-01-05,6,2,6,6,5032,6,60,6.85,44.2
2020-01-05,6,3,2,1,4821,36,18,6.73,24.1
2020-01-05,6,3,1,2,3478,10,59,6.74,24.1
2020-01-05,6,3,5,3,4583,24,29,6.77,24.1
2020-01-05,6,3,3,4,4010,12,15,6.78,24.1
2020-01-05,6,3,6,5,3553,34,20,6.76,24.1
2020-01-05,6,3,4,6,3832,43,36,6.84,24.1
2020-01-05,6,4,5,1,4852,31,31,6.86,44.6
2020-01-05,6,4,1,2,4931,41,61,6.77,44.6
2020-01-05,6,4,6,3,3837,65,23,6.83,44.6
2020-01-05,6,4,3,4,4511,27,17,6.82,44.6
2020-01-05,6,4,2,5,3753,56,34,6.82,44.6
2020-01-05,6,4,4,6,4249,44,8,6.75,44.6
2020-01-05,6,5,1,1,3541,7,26,6.71,5.3
2020-01-05,6,5,2,2,4331,63,9,6.75,5.3
2020-01-05,6,5,4,3,4437,32,10,6.72,5.3
2020-01-05,6,5,3,4,3234,40,40,6.78,5.3
2020-01-05,6,5,6,5,5037,30,44,6.76,5.3
2020-01-05,6,5,5,6,4154,57,33,6.74,5.3
2020-01-05,6,6,6,1,4452,1,14,6.77,27.9
2020-01-05,6,6,1,2,4643,37,22,6.71,27.9
2020-01-05,6,6,5,3,3568,35,56,6.83,27.9
2020-01-05,6,6,3,4,4894,60,55,6.74,27.9
2020-01-05,6,6,2,5,3660,64,37,6.8,27.9
2020-01-05,6,6,4,6,5032,6,60,6.8,27.9
2020-01-05,6,7,1,1,4348,26,2,6.72,10.7
2020-01-05,6,7,5,2,4030,62,46,6.68,10.7
2020-01-05,6,7,2,3,4010,12,15,6.75,10.7
2020-01-05,6,7,3,4,3832,43,36,6.74,10.7
2020-01-05,6,7,4,5,4221,61,58,6.8,10.7
2020-01-05,6,7,6,6,4034,9,54,6.8,10.7
2020-01-05,6,8,1,1,3543,3,28,6.77,7.5
2020-01-05,6,8,4,2,4583,24,29,6.67,7.5
2020-01-05,6,8,2,3,4776,25,27,6.75,7.5
2020-01-05,6,8,3,4,3855,5,48,6.73,7.5
2020-01-05,6,8,6,5,3910,66,38,6.7,7.5
2020-01-05,6,8,5,6,4511,27,17,6.82,7.5
2020-01-05,6,9,3,1,3837,65,23,6.75,19.7
2020-01-05,6,9,1,2,3568,35,1,6.78,19.7
2020-01-05,6,9,2,3,3187,11,13,6.78,19.7
2020-01-05,6,9,5,4,3753,56,34,6.77,19.7
2020-01-05,6,9,4,5,3234,40,40,6.76,19.7
2020-01-05,6,9,6,6,4772,4,35,6.69,19.7
2020-01-05,6,10,1,1,4452,1,14,6.7,9.0
2020-01-05,6,10,3,2,3541,7,26,6.75,9.0
2020-01-05,6,10,4,3,4931,41,61,6.73,9.0
2020-01-05,6,10,6,4,3478,10,59,6.77,9.0
2020-01-05,6,10,2,5,4852,31,31,6.79,9.0
2020-01-05,6,10,5,6,4331,63,9,6.76,9.0
2020-01-05,6,11,1,1,4030,62,46,6.74,5.8
2020-01-05,6,11,2,2,4643,37,22,6.71,5.8
2020-01-05,6,11,3,3,4437,32,10,6.73,5.8
2020-01-05,6,11,4,4,4348,26,2,6.75,5.8
2020-01-05,6,11,6,5,3543,3,28,6.77,5.8
2020-01-05,6,11,5,6,4821,36,18,6.73,5.8
2020-01-05,6,12,1,1,4459,38,52,6.74,17.1
2020-01-05,6,12,4,2,3849,8,3,6.83,17.1
2020-01-05,6,12,5,3,4260,29,32,6.84,17.1
2020-01-05,6,12,6,4,3578,39,4,6.87,17.1
2020-01-05,6,12,3,5,4739,59,47,6.82,17.1
2020-01-05,6,12,2,6,4020,58,66,6.78,17.1
2020-01-10,1,1,1,1,3901,38,20,6.75,14.5
2020-01-10,1,1,2,2,4538,3,39,6.84,14.5
2020-01-10,1,1,5,3,4315,26,22,6.75,14.5
2020-01-10,1,1,4,4,4187,1,31,6.87,14.5
2020-01-10,1,1,6,5,4035,53,13,6.75,14.5
2020-01-10,1,1,3,6,4668,13,38,6.87,14.5
2020-01-10,1,2,1,1,3064,37,62,6.79,6.3
2020-01-10,1,2,3,2,4518,46,5,6.71,6.3
2020-01-10,1,2,4,3,4718,20,65,6.84,6.3
2020-01-10,1,2,2,4,4705,19,58,6.8,6.3
2020-01-10,1,2,6,5,3434,62,47,6.86,6.3
2020-01-10,1,2,5,6,5099,17,26,6.79,6.3
2020-01-10,1,3,3,1,4215,47,27,6.83,53.7
2020-01-10,1,3,6,2,4324,50,34,6.79,53.7
2020-01-10,1,3,5,3,4487,55,40,6.75,53.7
2020-01-10,1,3,4,4,4417,28,51,6.72,53.7
2020-01-10,1,3,2,5,4917,51,64,6.72,53.7
2020-01-10,1,3,1,6,3051,59,54,6.85,53.7
2020-01-10,1,4,4,1,4102,29,48,6.8,82.7
2020-01-10,1,4,2,2,4752,57,57,6.8,82.7
2020-01-10,1,4,5,3,4269,8,53,6.78,82.7
2020-01-10,1,4,3,4,3977,7,37,6.78,82.7
2020-01-10,1,4,6,5,3548,23,35,6.83,82.7
2020-01-10,1,4,1,6,3875,24,16,6.84,82.7
2020-01-10,1,5,1,1,3662,34,63,6.83,21.5
2020-01-10,1,5,4,2,4116,5,61,6.89,21.5
2020-01-10,1,5,2,3,4931,30,17,6.83,21.5
2020-01-10,1,5,5,4,4213,65,44,6.86,21.5
2020-01-10,1,5,6,5,3926,54,46,6.86,21.5
2020-01-10,1,5,3,6,4067,18,1,6.82,21.5
2020-01-10,1,6,1,1,4204,39,50,6.75,254.0
2020-01-10,1,6,6,2,4411,22,21,6.74,254.0
2020-01-10,1,6,4,3,4035,53,13,6.79,254.0
2020-01-10,1,6,2,4,4391,16,11,6.79,254.0
2020-01-10,1,6,5,5,4449,49,49,6.83,254.0
2020-01-10,1,6,3,6,3282,58,45,6.88,254.0
2020-01-10,1,7,4,1,3959,48,6,6.78,34.1
2020-01-10,1,7,2,2,4588,52,36,6.87,34.1
2020-01-10,1,7,1,3,4118,21,12,6.89,34.1
2020-01-10,1,7,5,4,4917,51,64,6.75,34.1
2020-01-10,1,7,3,5,3901,38,20,6.91,34.1
2020-01-10,1,7,6,6,5121,15,25,6.89,34.1
2020-01-10,1,9,1,1,4524,45,30,6.7,72.2
2020-01-10,1,9,5,2,4931,30,17,6.83,72.2
2020-01-10,1,9,2,3,4718,20,65,6.8,72.2
2020-01-10,1,9,6,4,4215,47,27,6.79,72.2
2020-01-10,1,9,4,5,4872,14,9,6.78,72.2
2020-01-10,1,9,3,6,4102,29,48,6.67,72.2
2020-01-10,1,10,3,1,3662,34,63,6.76,54.8
2020-01-10,1,10,4,2,4118,21,12,6.85,54.8
2020-01-10,1,10,1,3,3282,58,45,6.81,54.8
2020-01-10,1,10,6,4,3977,7,37,6.79,54.8
2020-01-10,1,10,5,5,4417,28,51,6.83,54.8
2020-01-10,1,10,2,6,4315,26,22,6.75,54.8
2020-01-10,1,11,1,1,4269,8,53,6.74,10.9
2020-01-10,1,11,4,2,4588,52,36,6.78,10.9
2020-01-10,1,11,2,3,4411,22,21,6.73,10.9
2020-01-10,1,11,6,4,4187,1,31,6.77,10.9
2020-01-10,1,11,5,5,4116,5,61,6.8,10.9
2020-01-10,1,11,3,6,4705,19,58,6.77,10.9
2020-01-10,1,12,1,1,3959,48,6,6.77,42.9
2020-01-10,1,12,4,2,4391,16,11,6.86,42.9
2020-01-10,1,12,6,3,4067,18,1,6.83,42.9
2020-01-10,1,12,5,4,4524,45,30,6.81,42.9
2020-01-10,1,12,2,5,3360,61,43,6.87,42.9
2020-01-10,1,12,3,6,4324,50,34,6.74,42.9
2020-01-11,2,2,1,1,4187,1,31,6.8,24.8
2020-01-11,2,2,6,2,3901,38,20,6.81,24.8
2020-01-11,2,2,4,3,4752,57,57,6.88,24.8
2020-01-11,2,2,3,4,3434,62,47,6.87,24.8
2020-01-11,2,2,2,5,4213,65,44,6.84,24.8
2020-01-11,2,2,5,6,5121,15,25,6.87,24.8
2020-01-11,2,3,1,1,3926,54,46,6.87,117.7
2020-01-11,2,3,2,2,4872,14,9,6.89,117.7
2020-01-11,2,3,6,3,4118,21,12,6.84,117.7
2020-01-11,2,3,4,4,4487,55,40,6.81,117.7
2020-01-11,2,3,5,5,3959,48,6,6.76,117.7
2020-01-11,2,3,3,6,3064,37,62,6.85,117.7
2020-01-11,2,4,1,1,4035,53,13,6.86,16.0
2020-01-11,2,4,3,2,4588,52,36,6.89,16.0
2020-01-11,2,4,6,3,3360,61,43,6.88,16.0
2020-01-11,2,4,5,4,4718,20,65,6.91,16.0
2020-01-11,2,4,2,5,4449,49,49,6.8,16.0
2020-01-11,2,4,4,6,4538,3,39,6.9,16.0
2020-01-11,2,5,2,1,4102,29,48,6.83,29.0
2020-01-11,2,5,4,2,4324,50,34,6.85,29.0
2020-01-11,2,5,5,3,4518,46,5,6.81,29.0
2020-01-11,2,5,1,4,3548,23,35,6.95,29.0
2020-01-11,2,5,3,5,4315,26,22,6.87,29.0
2020-01-11,2,5,6,6,5099,17,26,6.94,29.0
2020-01-11,2,6,2,1,4524,45,30,6.84,7.9
2020-01-11,2,6,1,2,3434,62,47,6.87,7.9
2020-01-11,2,6,3,3,4391,16,11,6.91,7.9
2020-01-11,2,6,4,4,4917,51,64,6.84,7.9
2020-01-11,2,6,5,5,3934,10,2,6.91,7.9
2020-01-11,2,6,6,6,3051,59,54,6.97,7.9
2020-01-11,2,7,1,1,4411,22,21,6.81,12.7
2020-01-11,2,7,4,2,4067,18,1,6.86,12.7
2020-01-11,2,7,5,3,4705,19,58,6.95,12.7
2020-01-11,2,7,3,4,3926,54,46,6.91,12.7
2020-01-11,2,7,6,5,3282,58,45,6.85,12.7
2020-01-11,2,7,2,6,4668,13,38,6.87,12.7
2020-01-11,2,8,1,1,4215,47,27,6.81,11.5
2020-01-11,2,8,2,2,4116,5,61,6.84,11.5
2020-01-11,2,8,3,3,4204,39,50,6.81,11.5
2020-01-11,2,8,4,4,4269,8,53,6.81,11.5
2020-01-11,2,8,5,5,4872,14,9,6.86,11.5
2020-01-11,2,8,6,6,5121,15,25,6.89,11.5
2020-01-11,2,9,1,1,4324,50,34,6.73,5.0
2020-01-11,2,9,4,2,3662,34,63,6.78,5.0
2020-01-11,2,9,2,3,4417,28,51,6.76,5.0
2020-01-11,2,9,3,4,4449,49,49,6.83,5.0
2020-01-11,2,9,6,5,3064,37,62,6.83,5.0
2020-01-11,2,9,5,6,4752,57,57,6.9,5.0
2020-01-11,2,10,1,1,4067,18,1,6.88,14.9
2020-01-11,2,10,3,2,3934,10,2,6.92,14.9
2020-01-11,2,10,2,3,4487,55,40,6.87,14.9
2020-01-11,2,10,4,4,4213,65,44,6.82,14.9
2020-01-11,2,10,6,5,3875,24,16,6.94,14.9
2020-01-11,2,10,5,6,3360,61,43,6.92,14.9
2020-01-11,2,11,1,1,4102,29,48,6.83,9.6
2020-01-11,2,11,2,2,4269,8,53,6.75,9.6
