開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2024-01-03,5,9,2,3,3401,17,21,6.8,212.9
2024-01-03,5,9,1,4,5037,53,41,6.79,212.9
2024-01-03,5,9,6,5,4331,38,15,6.73,212.9
2024-01-03,5,9,5,6,3660,59,59,6.94,212.9
2024-01-03,5,10,1,1,5136,45,58,6.79,9.8
2024-01-03,5,10,3,2,3837,14,36,6.79,9.8
2024-01-03,5,10,2,3,4030,60,51,6.85,9.8
2024-01-03,5,10,4,4,4348,61,55,6.84,9.8
2024-01-03,5,10,6,5,4511,20,23,6.84,9.8
2024-01-03,5,10,5,6,3543,55,9,6.74,9.8
2024-01-03,5,11,1,1,4852,51,45,6.64,3.8
2024-01-03,5,11,2,2,3908,37,25,6.71,3.8
2024-01-03,5,11,3,3,3907,9,63,6.66,3.8
2024-01-03,5,11,6,4,4260,41,14,6.8,3.8
2024-01-03,5,11,5,5,3442,47,3,6.75,3.8
2024-01-03,5,11,4,6,3478,33,31,6.76,3.8
2024-01-03,5,12,1,1,4739,34,66,6.75,13.3
2024-01-03,5,12,4,2,4459,27,8,6.78,13.3
2024-01-03,5,12,3,3,4437,32,7,6.71,13.3
2024-01-03,5,12,5,4,4643,7,64,6.67,13.3
2024-01-03,5,12,2,5,3849,10,50,6.77,13.3
2024-01-03,5,12,6,6,3975,1,53,6.66,13.3
2024-01-05,1,1,1,1,4946,22,48,6.78,6.2
2024-01-05,1,1,2,2,3273,5,33,6.67,6.2
2024-01-05,1,1,3,3,4747,26,61,6.68,6.2
2024-01-05,1,1,6,4,3891,57,43,6.76,6.2
2024-01-05,1,1,4,5,5262,16,30,6.76,6.2
2024-01-05,1,1,5,6,5295,40,20,6.72,6.2
2024-01-05,1,2,1,1,3542,29,38,6.69,17.0
2024-01-05,1,2,5,2,4519,35,3,6.72,17.0
2024-01-05,1,2,2,3,3910,19,35,6.8,17.0
2024-01-05,1,2,3,4,4176,28,12,6.76,17.0
2024-01-05,1,2,6,5,3571,9,19,6.78,17.0
2024-01-05,1,2,4,6,3567,36,17,6.76,17.0
2024-01-05,1,3,5,1,3562,27,36,6.75,124.2
2024-01-05,1,3,2,2,4744,11,45,6.78,124.2
2024-01-05,1,3,6,3,4654,45,57,6.81,124.2
2024-01-05,1,3,3,4,4138,17,13,6.78,124.2
2024-01-05,1,3,4,5,4800,32,10,6.73,124.2
2024-01-05,1,3,1,6,4404,23,40,6.76,124.2
2024-01-05,1,4,2,1,4325,18,58,6.72,43.5
2024-01-05,1,4,3,2,4633,63,15,6.71,43.5
2024-01-05,1,4,6,3,4324,24,26,6.66,43.5
2024-01-05,1,4,1,4,3620,50,32,6.82,43.5
2024-01-05,1,4,4,5,5045,44,2,6.84,43.5
2024-01-05,1,4,5,6,5298,61,34,6.82,43.5
2024-01-05,1,5,4,1,5161,33,66,6.72,157.4
2024-01-05,1,5,3,2,4357,3,54,6.76,157.4
2024-01-05,1,5,2,3,4727,55,22,6.73,157.4
2024-01-05,1,5,1,4,3518,34,6,6.72,157.4
2024-01-05,1,5,5,5,3711,48,21,6.74,157.4
2024-01-05,1,5,6,6,4553,62,31,6.75,157.4
2024-01-05,1,6,3,1,4472,65,49,6.63,35.6
2024-01-05,1,6,4,2,4361,58,46,6.88,35.6
2024-01-05,1,6,5,3,4538,53,53,6.76,35.6
2024-01-05,1,6,1,4,4523,52,1,6.72,35.6
2024-01-05,1,6,2,5,4729,43,59,6.76,35.6
2024-01-05,1,6,6,6,4665,59,29,6.78,35.6
2024-01-05,1,7,2,1,4514,25,51,6.77,19.3
2024-01-05,1,7,1,2,4257,64,63,6.72,19.3
2024-01-05,1,7,3,3,4654,45,57,6.73,19.3
2024-01-05,1,7,5,4,4387,66,5,6.75,19.3
2024-01-05,1,7,4,5,4747,26,61,6.72,19.3
2024-01-05,1,7,6,6,3567,36,17,6.81,19.3
2024-01-05,1,8,1,1,3541,31,9,6.72,20.2
2024-01-05,1,8,4,2,4843,6,24,6.69,20.2
2024-01-05,1,8,5,3,4176,28,12,6.74,20.2
2024-01-05,1,8,2,4,5045,44,2,6.82,20.2
2024-01-05,1,8,3,5,3044,38,8,6.81,20.2
2024-01-05,1,8,6,6,5295,40,20,6.69,20.2
2024-01-05,1,9,2,1,4633,63,15,6.7,42.2
2024-01-05,1,9,1,2,3232,30,18,6.73,42.2
2024-01-05,1,9,5,3,4553,62,31,6.72,42.2
2024-01-05,1,9,4,4,4543,2,52,6.66,42.2
2024-01-05,1,9,6,5,3273,5,33,6.64,42.2
2024-01-05,1,9,3,6,3542,29,38,6.76,42.2
2024-01-05,1,10,1,1,5016,4,55,6.7,5.4
2024-01-05,1,10,2,2,3711,48,21,6.75,5.4
2024-01-05,1,10,4,3,4325,18,58,6.84,5.4
2024-01-05,1,10,5,4,4523,52,1,6.8,5.4
2024-01-05,1,10,3,5,5262,16,30,6.82,5.4
2024-01-05,1,10,6,6,4800,32,10,6.74,5.4
2024-01-05,1,11,2,1,3562,27,36,6.78,19.6
2024-01-05,1,11,1,2,4472,65,49,6.68,19.6
2024-01-05,1,11,3,3,4514,25,51,6.74,19.6
2024-01-05,1,11,4,4,3910,19,35,6.82,19.6
2024-01-05,1,11,5,5,3620,50,32,6.83,19.6
2024-01-05,1,11,6,6,4727,55,22,6.74,19.6
2024-01-05,1,12,5,1,4361,58,46,6.8,532.9
2024-01-05,1,12,4,2,4357,3,54,6.79,532.9
2024-01-05,1,12,3,3,3541,31,9,6.83,532.9
2024-01-05,1,12,2,4,4324,24,26,6.72,532.9
2024-01-05,1,12,1,5,4387,66,5,6.74,532.9
2024-01-05,1,12,6,6,4519,35,3,6.82,532.9
2024-01-06,2,1,1,1,3910,19,35,6.81,9.4
2024-01-06,2,1,2,2,4538,53,53,6.67,9.4
2024-01-06,2,1,5,3,4633,63,15,6.72,9.4
2024-01-06,2,1,3,4,4665,59,29,6.76,9.4
2024-01-06,2,1,4,5,4744,11,45,6.83,9.4
2024-01-06,2,1,6,6,4404,23,40,6.84,9.4
2024-01-06,2,2,2,1,5161,33,66,6.8,48.4
2024-01-06,2,2,6,2,3542,29,38,6.83,48.4
2024-01-06,2,2,1,3,3571,9,19,6.78,48.4
2024-01-06,2,2,3,4,4946,22,48,6.81,48.4
2024-01-06,2,2,4,5,3891,57,43,6.84,48.4
2024-01-06,2,2,5,6,5045,44,2,6.85,48.4
2024-01-06,2,4,6,1,3541,31,9,6.79,76.9
2024-01-06,2,4,4,2,4654,45,57,6.77,76.9
2024-01-06,2,4,5,3,5262,16,30,6.79,76.9
2024-01-06,2,4,3,4,3518,34,6,6.7,76.9
2024-01-06,2,4,2,5,4138,17,13,6.79,76.9
2024-01-06,2,4,1,6,3273,5,33,6.7,76.9
2024-01-06,2,5,1,1,4633,63,15,6.64,30.3
2024-01-06,2,5,3,2,4800,32,10,6.65,30.3
2024-01-06,2,5,5,3,4357,3,54,6.76,30.3
2024-01-06,2,5,2,4,3232,30,18,6.7,30.3
2024-01-06,2,5,6,5,4523,52,1,6.69,30.3
2024-01-06,2,5,4,6,4257,64,63,6.78,30.3
2024-01-06,2,6,4,1,3562,27,36,6.7,57.6
2024-01-06,2,6,3,2,4543,2,52,6.66,57.6
2024-01-06,2,6,2,3,3891,57,43,6.76,57.6
2024-01-06,2,6,1,4,4843,6,24,6.59,57.6
2024-01-06,2,6,5,5,4727,55,22,6.67,57.6
2024-01-06,2,6,6,6,5295,40,20,6.62,57.6
2024-01-06,2,7,1,1,4744,11,45,6.68,265.2
2024-01-06,2,7,4,2,3620,50,32,6.76,265.2
2024-01-06,2,7,5,3,5016,4,55,6.76,265.2
2024-01-06,2,7,2,4,4553,62,31,6.68,265.2
2024-01-06,2,7,6,5,4387,66,5,6.66,265.2
2024-01-06,2,7,3,6,4325,18,58,6.7,265.2
2024-01-06,2,8,1,1,4514,25,51,6.6,22.7
2024-01-06,2,8,4,2,3711,48,21,6.57,22.7
2024-01-06,2,8,6,3,5298,61,34,6.72,22.7
2024-01-06,2,8,2,4,4519,35,3,6.63,22.7
2024-01-06,2,8,3,5,3571,9,19,6.7,22.7
2024-01-06,2,8,5,6,4404,23,40,6.69,22.7
2024-01-06,2,9,3,1,4324,24,26,6.62,28.2
2024-01-06,2,9,1,2,4654,45,57,6.64,28.2
2024-01-06,2,9,2,3,4257,64,63,6.67,28.2
2024-01-06,2,9,5,4,4472,65,49,6.61,28.2
2024-01-06,2,9,6,5,4538,53,53,6.65,28.2
2024-01-06,2,9,4,6,4946,22,48,6.64,28.2
2024-01-06,2,10,2,1,4361,58,46,6.65,28.2
2024-01-06,2,10,1,2,3562,27,36,6.64,28.2
2024-01-06,2,10,4,3,3044,38,8,6.63,28.2
2024-01-06,2,10,5,4,4138,17,13,6.59,28.2
2024-01-06,2,10,6,5,5161,33,66,6.65,28.2
2024-01-06,2,10,3,6,4523,52,1,6.67,28.2
2024-01-06,2,11,1,1,4357,3,54,6.63,6.7
2024-01-06,2,11,3,2,5016,4,55,6.69,6.7
2024-01-06,2,11,2,3,3541,31,9,6.74,6.7
2024-01-06,2,11,6,4,4729,43,59,6.66,6.7
2024-01-06,2,11,5,5,4543,2,52,6.63,6.7
2024-01-06,2,11,4,6,4665,59,29,6.69,6.7
2024-01-06,2,12,2,1,4387,66,5,6.61,124.8
2024-01-06,2,12,5,2,4843,6,24,6.64,124.8
2024-01-06,2,12,4,3,3518,34,6,6.67,124.8
2024-01-06,2,12,1,4,4519,35,3,6.65,124.8
2024-01-06,2,12,3,5,3232,30,18,6.62,124.8
2024-01-06,2,12,6,6,5045,44,2,6.75,124.8
2024-01-07,3,1,1,1,4727,55,22,6.63,13.9
2024-01-07,3,1,4,2,4138,17,13,6.7,13.9
2024-01-07,3,1,3,3,3910,19,35,6.71,13.9
2024-01-07,3,1,6,4,4176,28,12,6.72,13.9
2024-01-07,3,1,2,5,5262,16,30,6.74,13.9
2024-01-07,3,1,5,6,5295,40,20,6.67,13.9
2024-01-07,3,2,5,1,3541,31,9,6.67,49.8
2024-01-07,3,2,2,2,3542,29,38,6.63,49.8
2024-01-07,3,2,1,3,4747,26,61,6.5,49.8
2024-01-07,3,2,3,4,4257,64,63,6.75,49.8
2024-01-07,3,2,6,5,3620,50,32,6.79,49.8
2024-01-07,3,2,4,6,4404,23,40,6.64,49.8
2024-01-07,3,3,5,1,3273,5,33,6.6,171.1
2024-01-07,3,3,4,2,4324,24,26,6.6,171.1
2024-01-07,3,3,6,3,4325,18,58,6.6,171.1
2024-01-07,3,3,3,4,4843,6,24,6.5,171.1
2024-01-07,3,3,1,5,4729,43,59,6.54,171.1
2024-01-07,3,3,2,6,4800,32,10,6.61,171.1
2024-01-07,3,4,4,1,4472,65,49,6.54,9.7
2024-01-07,3,4,5,2,4744,11,45,6.75,9.7
2024-01-07,3,4,6,3,3232,30,18,6.7,9.7
2024-01-07,3,4,1,4,4665,59,29,6.64,9.7
2024-01-07,3,4,2,5,3571,9,19,6.73,9.7
2024-01-07,3,4,3,6,3891,57,43,6.72,9.7
2024-01-07,3,5,1,1,5161,33,66,6.57,6.8
2024-01-07,3,5,2,2,4543,2,52,6.61,6.8
2024-01-07,3,5,3,3,3711,48,21,6.58,6.8
2024-01-07,3,5,4,4,4553,62,31,6.67,6.8
2024-01-07,3,5,5,5,4946,22,48,6.69,6.8
2024-01-07,3,5,6,6,5295,40,20,6.65,6.8
2024-01-07,3,6,2,1,3518,34,6,6.6,374.0
2024-01-07,3,6,5,2,3910,19,35,6.8,374.0
2024-01-07,3,6,3,3,4361,58,46,6.64,374.0
2024-01-07,3,6,1,4,5045,44,2,6.71,374.0
2024-01-07,3,6,4,5,4514,25,51,6.69,374.0
2024-01-07,3,6,6,6,4633,63,15,6.64,374.0
2024-01-08,4,2,1,1,4800,32,10,6.61,13.6
2024-01-08,4,2,2,2,4654,45,57,6.69,13.6
2024-01-08,4,2,4,3,3273,5,33,6.63,13.6
2024-01-08,4,2,3,4,4519,35,3,6.66,13.6
2024-01-08,4,2,5,5,3044,38,8,6.66,13.6
2024-01-08,4,2,6,6,3910,19,35,6.64,13.6
2024-01-08,4,3,1,1,4538,53,53,6.66,67.0
2024-01-08,4,3,2,2,4404,23,40,6.73,67.0
2024-01-08,4,3,6,3,3711,48,21,6.7,67.0
2024-01-08,4,3,4,4,4472,65,49,6.62,67.0
2024-01-08,4,3,5,5,5298,61,34,6.75,67.0
2024-01-08,4,3,3,6,4747,26,61,6.64,67.0
2024-01-08,4,4,3,1,5161,33,66,6.65,29.1
2024-01-08,4,4,2,2,5016,4,55,6.69,29.1
2024-01-08,4,4,1,3,4325,18,58,6.69,29.1
2024-01-08,4,4,6,4,3518,34,6,6.68,29.1
2024-01-08,4,4,4,5,4727,55,22,6.69,29.1
2024-01-08,4,4,5,6,3232,30,18,6.69,29.1
2024-01-08,4,5,6,1,4843,6,24,6.65,140.8
2024-01-08,4,5,1,2,4176,28,12,6.72,140.8
2024-01-08,4,5,4,3,4387,66,5,6.69,140.8
2024-01-08,4,5,3,4,4665,59,29,6.74,140.8
2024-01-08,4,5,2,5,4523,52,1,6.71,140.8
2024-01-08,4,5,5,6,3891,57,43,6.77,140.8
2024-01-08,4,6,1,1,4553,62,31,6.7,28.7
2024-01-08,4,6,4,2,4361,58,46,6.7,28.7
2024-01-08,4,6,5,3,4729,43,59,6.64,28.7
2024-01-08,4,6,2,4,3044,38,8,6.69,28.7
2024-01-08,4,6,3,5,3562,27,36,6.67,28.7
2024-01-08,4,6,6,6,5295,40,20,6.69,28.7
2024-01-08,4,7,5,1,3542,29,38,6.66,398.8
2024-01-08,4,7,2,2,4357,3,54,6.69,398.8
2024-01-08,4,7,4,3,4633,63,15,6.69,398.8
2024-01-08,4,7,6,4,4514,25,51,6.67,398.8
2024-01-08,4,7,3,5,3273,5,33,6.66,398.8
2024-01-08,4,7,1,6,3711,48,21,6.65,398.8
2024-01-08,4,8,2,1,4472,65,49,6.62,13.2
2024-01-08,4,8,1,2,4543,2,52,6.64,13.2
2024-01-08,4,8,3,3,4138,17,13,6.78,13.2
2024-01-08,4,8,5,4,4800,32,10,6.72,13.2
2024-01-08,4,8,4,5,3232,30,18,6.79,13.2
2024-01-08,4,8,6,6,4946,22,48,6.73,13.2
2024-01-08,4,9,1,1,4324,24,26,6.64,9.5
2024-01-08,4,9,2,2,4843,6,24,6.61,9.5
2024-01-08,4,9,4,3,3541,31,9,6.69,9.5
2024-01-08,4,9,3,4,4538,53,53,6.63,9.5
2024-01-08,4,9,6,5,4257,64,63,6.7,9.5
2024-01-08,4,9,5,6,5161,33,66,6.69,9.5
2024-01-08,4,11,6,1,3562,27,36,6.75,132.9
2024-01-08,4,11,1,2,4357,3,54,6.69,132.9
2024-01-08,4,11,3,3,4744,11,45,6.76,132.9
2024-01-08,4,11,5,4,3518,34,6,6.72,132.9
2024-01-08,4,11,2,5,4519,35,3,6.69,132.9
2024-01-08,4,11,4,6,4523,52,1,6.84,132.9
2024-01-09,5,1,1,1,4138,17,13,6.74,29.8
2024-01-09,5,1,2,2,4729,43,59,6.71,29.8
2024-01-09,5,1,5,3,4176,28,12,6.71,29.8
2024-01-09,5,1,3,4,3273,5,33,6.64,29.8
2024-01-09,5,1,4,5,4404,23,40,6.71,29.8
2024-01-09,5,1,6,6,5298,61,34,6.79,29.8
2024-01-09,5,2,6,1,5016,4,55,6.66,49.6
2024-01-09,5,2,4,2,3542,29,38,6.7,49.6
2024-01-09,5,2,3,3,4654,45,57,6.75,49.6
2024-01-09,5,2,2,4,3571,9,19,6.72,49.6
2024-01-09,5,2,5,5,4747,26,61,6.71,49.6
2024-01-09,5,2,1,6,3518,34,6,6.68,49.6
2024-01-09,5,3,1,1,4538,53,53,6.67,19.2
2024-01-09,5,3,6,2,4361,58,46,6.74,19.2
2024-01-09,5,3,4,3,4553,62,31,6.71,19.2
2024-01-09,5,3,5,4,4727,55,22,6.68,19.2
2024-01-09,5,3,2,5,4665,59,29,6.72,19.2
2024-01-09,5,3,3,6,4633,63,15,6.65,19.2
2024-01-09,5,4,3,1,4387,66,5,6.67,95.0
2024-01-09,5,4,2,2,3910,19,35,6.79,95.0
2024-01-09,5,4,1,3,4325,18,58,6.69,95.0
2024-01-09,5,4,6,4,4357,3,54,6.67,95.0
2024-01-09,5,4,4,5,4257,64,63,6.74,95.0
2024-01-09,5,4,5,6,3891,57,43,6.86,95.0
2024-01-09,5,6,3,1,4514,25,51,6.7,29.1
2024-01-09,5,6,1,2,3232,30,18,6.74,29.1
2024-01-09,5,6,6,3,3044,38,8,6.84,29.1
2024-01-09,5,6,2,4,4747,26,61,6.76,29.1
2024-01-09,5,6,4,5,4843,6,24,6.7,29.1
2024-01-09,5,6,5,6,3571,9,19,6.84,29.1
2024-01-09,5,7,1,1,3562,27,36,6.69,15.4
2024-01-09,5,7,2,2,4176,28,12,6.79,15.4
2024-01-09,5,7,6,3,4472,65,49,6.71,15.4
2024-01-09,5,7,3,4,3620,50,32,6.85,15.4
2024-01-09,5,7,5,5,3711,48,21,6.73,15.4
2024-01-09,5,7,4,6,4946,22,48,6.86,15.4
2024-01-09,5,9,2,1,5016,4,55,6.74,19.5
2024-01-09,5,9,1,2,4357,3,54,6.72,19.5
2024-01-09,5,9,5,3,4387,66,5,6.78,19.5
2024-01-09,5,9,4,4,5161,33,66,6.72,19.5
2024-01-09,5,9,6,5,4538,53,53,6.71,19.5
2024-01-09,5,9,3,6,3542,29,38,6.78,19.5
2024-01-09,5,10,2,1,3562,27,36,6.72,24.9
2024-01-09,5,10,1,2,3541,31,9,6.69,24.9
