開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2017-01-02,3,2,5,6,4931,36,34,6.82,14.7
2017-01-02,3,3,1,1,3553,21,5,6.75,47.7
2017-01-02,3,3,3,2,4452,15,35,6.84,47.7
2017-01-02,3,3,6,3,2887,55,15,6.77,47.7
2017-01-02,3,3,4,4,3660,7,59,6.9,47.7
2017-01-02,3,3,5,5,4220,65,23,6.83,47.7
2017-01-02,3,3,2,6,3710,23,64,6.79,47.7
2017-01-02,3,4,6,1,3064,17,51,6.73,95.6
2017-01-02,3,4,4,2,3907,16,29,6.83,95.6
2017-01-02,3,4,1,3,3189,29,63,6.75,95.6
2017-01-02,3,4,5,4,4821,50,40,6.74,95.6
2017-01-02,3,4,2,5,3975,6,10,6.76,95.6
2017-01-02,3,4,3,6,4511,11,11,6.86,95.6
2017-01-02,3,5,5,1,3753,18,53,6.74,91.3
2017-01-02,3,5,4,2,3541,33,43,6.65,91.3
2017-01-02,3,5,6,3,4739,48,33,6.76,91.3
2017-01-02,3,5,1,4,3478,5,62,6.79,91.3
2017-01-02,3,5,3,5,4154,59,28,6.82,91.3
2017-01-02,3,5,2,6,4642,34,1,6.75,91.3
2017-01-02,3,6,2,1,4459,32,66,6.84,5.3
2017-01-02,3,6,4,2,3543,52,9,6.85,5.3
2017-01-02,3,6,3,3,3401,1,30,6.82,5.3
2017-01-02,3,6,1,4,4170,51,61,6.76,5.3
2017-01-02,3,6,5,5,2698,40,41,6.85,5.3
2017-01-02,3,6,6,6,4946,37,12,6.86,5.3
2017-01-02,3,7,5,1,3908,39,46,6.74,27.2
2017-01-02,3,7,1,2,3660,7,59,6.82,27.2
2017-01-02,3,7,3,3,3837,14,58,6.79,27.2
2017-01-02,3,7,6,4,4894,20,44,6.78,27.2
2017-01-02,3,7,4,5,4020,57,32,6.71,27.2
2017-01-02,3,7,2,6,4583,43,19,6.78,27.2
2017-01-02,3,8,4,1,4220,65,23,6.75,27.0
2017-01-02,3,8,1,2,3578,49,48,6.79,27.0
2017-01-02,3,8,2,3,4030,9,2,6.79,27.0
2017-01-02,3,8,3,4,4776,46,25,6.86,27.0
2017-01-02,3,8,6,5,4821,50,40,6.72,27.0
2017-01-02,3,8,5,6,4529,8,16,6.82,27.0
2017-01-02,3,9,4,1,4437,19,37,6.79,147.2
2017-01-02,3,9,6,2,4931,36,34,6.74,147.2
2017-01-02,3,9,2,3,3907,16,29,6.74,147.2
2017-01-02,3,9,3,4,3832,66,20,6.82,147.2
2017-01-02,3,9,5,5,2887,55,15,6.82,147.2
2017-01-02,3,9,1,6,4642,34,1,6.75,147.2
2017-01-02,3,10,3,1,4643,45,6,6.72,20.4
2017-01-02,3,10,1,2,3401,1,30,6.72,20.4
2017-01-02,3,10,2,3,4452,15,35,6.8,20.4
2017-01-02,3,10,6,4,3137,64,36,6.81,20.4
2017-01-02,3,10,5,5,3064,17,51,6.75,20.4
2017-01-02,3,10,4,6,3753,18,53,6.76,20.4
2017-01-02,3,11,1,1,4459,32,66,6.73,9.0
2017-01-02,3,11,5,2,3837,14,58,6.77,9.0
2017-01-02,3,11,3,3,3975,6,10,6.75,9.0
2017-01-02,3,11,6,4,4221,35,60,6.73,9.0
2017-01-02,3,11,2,5,3478,5,62,6.81,9.0
2017-01-02,3,11,4,6,3710,23,64,6.69,9.0
2017-01-02,3,12,1,1,3541,33,43,6.64,8.8
2017-01-02,3,12,4,2,3908,39,46,6.71,8.8
2017-01-02,3,12,3,3,3578,49,48,6.72,8.8
2017-01-02,3,12,5,4,3543,52,9,6.8,8.8
2017-01-02,3,12,6,5,4511,11,11,6.8,8.8
2017-01-02,3,12,2,6,3187,47,54,6.77,8.8
2017-01-03,4,1,1,1,3837,14,58,6.77,17.3
2017-01-03,4,1,4,2,4642,34,1,6.8,17.3
2017-01-03,4,1,3,3,3855,24,13,6.8,17.3
2017-01-03,4,1,2,4,4309,56,26,6.82,17.3
2017-01-03,4,1,6,5,4931,36,34,6.88,17.3
2017-01-03,4,1,5,6,4852,31,38,6.77,17.3
2017-01-03,4,2,2,1,4776,46,25,6.85,24.4
2017-01-03,4,2,3,2,4452,15,35,6.74,24.4
2017-01-03,4,2,1,3,4511,11,11,6.86,24.4
2017-01-03,4,2,6,4,2698,40,41,6.85,24.4
2017-01-03,4,2,4,5,3710,23,64,6.8,24.4
2017-01-03,4,2,5,6,4946,37,12,6.82,24.4
2017-01-03,4,3,1,1,3753,18,53,6.82,9.3
2017-01-03,4,3,2,2,2887,55,15,6.78,9.3
2017-01-03,4,3,4,3,3578,49,48,6.9,9.3
2017-01-03,4,3,3,4,4583,43,19,6.84,9.3
2017-01-03,4,3,6,5,3189,29,63,6.77,9.3
2017-01-03,4,3,5,6,4894,20,44,6.87,9.3
2017-01-03,4,4,3,1,4020,57,32,6.69,51.3
2017-01-03,4,4,4,2,4154,59,28,6.79,51.3
2017-01-03,4,4,5,3,3541,33,43,6.73,51.3
2017-01-03,4,4,1,4,4221,35,60,6.75,51.3
2017-01-03,4,4,2,5,3660,7,59,6.86,51.3
2017-01-03,4,4,6,6,3234,10,27,6.85,51.3
2017-01-03,4,5,1,1,4643,45,6,6.74,4.8
2017-01-03,4,5,3,2,4437,19,37,6.76,4.8
2017-01-03,4,5,2,3,3832,66,20,6.73,4.8
2017-01-03,4,5,4,4,4529,8,16,6.86,4.8
2017-01-03,4,5,6,5,4821,50,40,6.72,4.8
2017-01-03,4,5,5,6,3187,47,54,6.86,4.8
2017-01-03,4,6,3,1,4030,9,2,6.81,29.3
2017-01-03,4,6,1,2,4776,46,25,6.81,29.3
2017-01-03,4,6,4,3,4739,48,33,6.82,29.3
2017-01-03,4,6,6,4,3478,5,62,6.82,29.3
2017-01-03,4,6,5,5,4170,51,61,6.75,29.3
2017-01-03,4,6,2,6,3064,17,51,6.75,29.3
2017-01-03,4,8,1,1,3907,16,29,6.66,13.1
2017-01-03,4,8,3,2,3553,21,5,6.8,13.1
2017-01-03,4,8,4,3,3401,1,30,6.78,13.1
2017-01-03,4,8,2,4,3975,6,10,6.74,13.1
2017-01-03,4,8,5,5,3855,24,13,6.73,13.1
2017-01-03,4,8,6,6,4946,37,12,6.82,13.1
2017-01-03,4,9,6,1,4852,31,38,6.79,913.3
2017-01-03,4,9,2,2,4583,43,19,6.81,913.3
2017-01-03,4,9,4,3,4459,32,66,6.69,913.3
2017-01-03,4,9,1,4,4437,19,37,6.79,913.3
2017-01-03,4,9,5,5,3234,10,27,6.78,913.3
2017-01-03,4,9,3,6,3710,23,64,6.76,913.3
2017-01-03,4,10,1,1,4030,9,2,6.81,24.5
2017-01-03,4,10,4,2,3832,66,20,6.77,24.5
2017-01-03,4,10,6,3,4642,34,1,6.82,24.5
2017-01-03,4,10,5,4,3189,29,63,6.79,24.5
2017-01-03,4,10,2,5,4154,59,28,6.74,24.5
2017-01-03,4,10,3,6,2698,40,41,6.8,24.5
2017-01-03,4,11,1,1,3543,52,9,6.8,9.9
2017-01-03,4,11,4,2,4643,45,6,6.77,9.9
2017-01-03,4,11,2,3,3578,49,48,6.83,9.9
2017-01-03,4,11,5,4,4739,48,33,6.74,9.9
2017-01-03,4,11,3,5,3837,14,58,6.83,9.9
2017-01-03,4,11,6,6,4020,57,32,6.7,9.9
2017-01-03,4,12,1,1,3908,39,46,6.8,7.0
2017-01-03,4,12,2,2,3401,1,30,6.86,7.0
2017-01-03,4,12,4,3,3541,33,43,6.71,7.0
2017-01-03,4,12,5,4,4452,15,35,6.68,7.0
2017-01-03,4,12,3,5,3478,5,62,6.89,7.0
2017-01-03,4,12,6,6,4529,8,16,6.79,7.0
2017-01-04,5,1,1,1,3578,49,48,6.8,12.3
2017-01-04,5,1,3,2,3137,64,36,6.87,12.3
2017-01-04,5,1,2,3,3187,47,54,6.96,12.3
2017-01-04,5,1,5,4,4529,8,16,6.92,12.3
2017-01-04,5,1,4,5,4221,35,60,6.89,12.3
2017-01-04,5,1,6,6,4894,20,44,6.92,12.3
2017-01-04,5,2,5,1,4642,34,1,6.79,182.2
2017-01-04,5,2,4,2,4170,51,61,6.76,182.2
2017-01-04,5,2,2,3,4511,11,11,6.87,182.2
2017-01-04,5,2,6,4,4821,50,40,6.79,182.2
2017-01-04,5,2,3,5,3660,7,59,6.8,182.2
2017-01-04,5,2,1,6,2698,40,41,6.76,182.2
2017-01-04,5,3,1,1,4776,46,25,6.84,9.7
2017-01-04,5,3,3,2,3907,16,29,6.67,9.7
2017-01-04,5,3,6,3,3543,52,9,6.73,9.7
2017-01-04,5,3,2,4,3855,24,13,6.74,9.7
2017-01-04,5,3,4,5,3753,18,53,6.82,9.7
2017-01-04,5,3,5,6,4931,36,34,6.8,9.7
2017-01-04,5,4,1,1,3553,21,5,6.77,21.7
2017-01-04,5,4,4,2,4154,59,28,6.73,21.7
2017-01-04,5,4,2,3,4437,19,37,6.7,21.7
2017-01-04,5,4,3,4,3234,10,27,6.83,21.7
2017-01-04,5,4,5,5,3837,14,58,6.83,21.7
2017-01-04,5,4,6,6,4946,37,12,6.77,21.7
2017-01-04,5,5,1,1,3975,6,10,6.73,8.3
2017-01-04,5,5,2,2,4452,15,35,6.76,8.3
2017-01-04,5,5,4,3,4030,9,2,6.88,8.3
2017-01-04,5,5,5,4,4309,56,26,6.84,8.3
2017-01-04,5,5,6,5,4852,31,38,6.75,8.3
2017-01-04,5,5,3,6,3064,17,51,6.84,8.3
2017-01-04,5,6,1,1,4220,65,23,6.8,29.0
2017-01-04,5,6,4,2,3710,23,64,6.79,29.0
2017-01-04,5,6,5,3,3541,33,43,6.79,29.0
2017-01-04,5,6,2,4,4739,48,33,6.74,29.0
2017-01-04,5,6,6,5,4583,43,19,6.83,29.0
2017-01-04,5,6,3,6,2887,55,15,6.84,29.0
2017-01-04,5,7,2,1,4020,57,32,6.75,124.3
2017-01-04,5,7,3,2,3908,39,46,6.73,124.3
2017-01-04,5,7,4,3,4511,11,11,6.79,124.3
2017-01-04,5,7,5,4,3137,64,36,6.8,124.3
2017-01-04,5,7,1,5,3832,66,20,6.79,124.3
2017-01-04,5,7,6,6,3478,5,62,6.92,124.3
2017-01-04,5,8,1,1,3401,1,30,6.75,7.5
2017-01-04,5,8,4,2,4643,45,6,6.71,7.5
2017-01-04,5,8,2,3,4459,32,66,6.68,7.5
2017-01-04,5,8,6,4,4931,36,34,6.78,7.5
2017-01-04,5,8,5,5,3660,7,59,6.77,7.5
2017-01-04,5,8,3,6,3189,29,63,6.71,7.5
2017-01-04,5,9,3,1,4030,9,2,6.88,28.7
2017-01-04,5,9,1,2,3543,52,9,6.76,28.7
2017-01-04,5,9,2,3,3837,14,58,6.75,28.7
2017-01-04,5,9,4,4,3578,49,48,6.82,28.7
2017-01-04,5,9,6,5,3975,6,10,6.72,28.7
2017-01-04,5,9,5,6,3855,24,13,6.65,28.7
2017-01-04,5,10,1,1,3541,33,43,6.65,7.9
2017-01-04,5,10,2,2,3907,16,29,6.64,7.9
2017-01-04,5,10,5,3,4437,19,37,6.72,7.9
2017-01-04,5,10,3,4,3753,18,53,6.67,7.9
2017-01-04,5,10,4,5,4220,65,23,6.69,7.9
2017-01-04,5,10,6,6,3553,21,5,6.71,7.9
2017-01-04,5,11,1,1,4459,32,66,6.71,8.3
2017-01-04,5,11,2,2,3908,39,46,6.75,8.3
2017-01-04,5,11,5,3,4452,15,35,6.81,8.3
2017-01-04,5,11,6,4,4776,46,25,6.79,8.3
2017-01-04,5,11,3,5,3401,1,30,6.79,8.3
2017-01-04,5,11,4,6,2887,55,15,6.77,8.3
2017-01-04,5,12,1,1,3064,17,51,6.75,10.6
2017-01-04,5,12,3,2,4643,45,6,6.7,10.6
2017-01-04,5,12,4,3,3832,66,20,6.78,10.6
2017-01-04,5,12,6,4,4170,51,61,6.68,10.6
2017-01-04,5,12,2,5,4221,35,60,6.73,10.6
2017-01-04,5,12,5,6,4154,59,28,6.66,10.6
2017-01-05,6,2,3,1,4739,48,33,6.69,102.3
2017-01-05,6,2,6,2,4931,36,34,6.75,102.3
2017-01-05,6,2,4,3,3187,47,54,6.77,102.3
2017-01-05,6,2,5,4,4821,50,40,6.63,102.3
2017-01-05,6,2,2,5,4309,56,26,6.73,102.3
2017-01-05,6,2,1,6,4170,51,61,6.64,102.3
2017-01-05,6,3,1,1,3553,21,5,6.69,9.5
2017-01-05,6,3,2,2,3855,24,13,6.67,9.5
2017-01-05,6,3,6,3,3064,17,51,6.7,9.5
2017-01-05,6,3,3,4,3189,29,63,6.65,9.5
2017-01-05,6,3,4,5,4529,8,16,6.71,9.5
2017-01-05,6,3,5,6,4894,20,44,6.71,9.5
2017-01-05,6,4,4,1,3710,23,64,6.7,61.0
2017-01-05,6,4,1,2,4776,46,25,6.84,61.0
2017-01-05,6,4,2,3,2887,55,15,6.73,61.0
2017-01-05,6,4,5,4,4852,31,38,6.68,61.0
2017-01-05,6,4,3,5,4642,34,1,6.76,61.0
2017-01-05,6,4,6,6,3832,66,20,6.79,61.0
2017-01-05,6,5,4,1,4583,43,19,6.67,126.4
2017-01-05,6,5,5,2,4511,11,11,6.69,126.4
2017-01-05,6,5,3,3,4452,15,35,6.65,126.4
2017-01-05,6,5,1,4,3975,6,10,6.61,126.4
2017-01-05,6,5,2,5,3137,64,36,6.71,126.4
2017-01-05,6,5,6,6,4946,37,12,6.73,126.4
2017-01-05,6,6,1,1,3578,49,48,6.7,32.6
2017-01-05,6,6,6,2,3401,1,30,6.77,32.6
2017-01-05,6,6,3,3,2698,40,7,6.73,32.6
2017-01-05,6,6,5,4,4221,35,60,6.63,32.6
2017-01-05,6,6,2,5,3753,18,53,6.64,32.6
2017-01-05,6,6,4,6,4309,56,26,6.78,32.6
2017-01-05,6,7,1,1,4220,65,23,6.79,6.7
2017-01-05,6,7,3,2,3837,14,58,6.69,6.7
2017-01-05,6,7,5,3,4739,48,33,6.72,6.7
2017-01-05,6,7,6,4,4821,50,40,6.62,6.7
2017-01-05,6,7,2,5,4529,8,16,6.68,6.7
2017-01-05,6,7,4,6,3234,10,27,6.78,6.7
2017-01-05,6,8,1,1,4437,19,37,6.72,13.6
2017-01-05,6,8,4,2,3478,5,62,6.65,13.6
2017-01-05,6,8,3,3,3710,23,64,6.66,13.6
2017-01-05,6,8,2,4,4154,59,28,6.65,13.6
2017-01-05,6,8,5,5,3187,47,54,6.81,13.6
2017-01-05,6,8,6,6,4894,20,44,6.71,13.6
2017-01-05,6,9,1,1,4583,43,19,6.67,80.3
2017-01-05,6,9,2,2,4642,34,1,6.63,80.3
2017-01-05,6,9,4,3,3189,29,63,6.66,80.3
2017-01-05,6,9,6,4,4852,31,38,6.72,80.3
2017-01-05,6,9,3,5,4643,45,6,6.67,80.3
2017-01-05,6,9,5,6,4020,57,32,6.63,80.3
2017-01-05,6,10,1,1,3401,1,30,6.67,90.5
2017-01-05,6,10,5,2,3855,24,13,6.67,90.5
2017-01-05,6,10,6,3,3553,21,5,6.63,90.5
2017-01-05,6,10,2,4,4220,65,23,6.66,90.5
2017-01-05,6,10,4,5,2887,55,15,6.67,90.5
2017-01-05,6,10,3,6,3975,6,10,6.72,90.5
2017-01-05,6,11,1,1,3837,14,58,6.65,9.2
2017-01-05,6,11,3,2,4437,19,37,6.72,9.2
2017-01-05,6,11,2,3,4452,15,35,6.72,9.2
2017-01-05,6,11,6,4,4776,46,25,6.71,9.2
2017-01-05,6,11,4,5,3753,18,53,6.71,9.2
2017-01-05,6,11,5,6,3578,49,48,6.78,9.2
2017-01-05,6,12,1,1,4459,32,66,6.67,38.7
2017-01-05,6,12,6,2,3908,39,46,6.81,38.7
2017-01-05,6,12,3,3,4030,9,2,6.74,38.7
2017-01-05,6,12,4,4,3543,52,9,6.73,38.7
2017-01-05,6,12,2,5,3541,33,43,6.62,38.7
2017-01-05,6,12,5,6,3907,16,29,6.7,38.7
2017-01-12,1,1,1,1,4260,48,21,6.84,12.8
2017-01-12,1,1,2,2,4661,38,39,6.87,12.8
2017-01-12,1,1,3,3,3630,11,29,6.89,12.8
2017-01-12,1,1,4,4,4910,46,25,6.87,12.8
2017-01-12,1,1,6,5,4316,44,4,6.88,12.8
2017-01-12,1,1,5,6,4765,60,17,6.91,12.8
2017-01-12,1,2,5,1,4098,15,65,6.84,288.1
2017-01-12,1,2,1,2,4034,31,26,6.77,288.1
2017-01-12,1,2,3,3,3459,53,50,6.81,288.1
2017-01-12,1,2,6,4,4201,17,36,6.83,288.1
2017-01-12,1,2,2,5,4618,61,45,6.72,288.1
2017-01-12,1,2,4,6,4107,24,2,6.92,288.1
2017-01-12,1,3,1,1,3293,63,66,6.85,53.1
2017-01-12,1,3,6,2,3920,43,54,6.92,53.1
2017-01-12,1,3,2,3,3587,22,56,6.8,53.1
2017-01-12,1,3,3,4,3684,28,12,6.76,53.1
2017-01-12,1,3,5,5,4509,29,34,6.84,53.1
2017-01-12,1,3,4,6,3509,50,40,6.82,53.1
2017-01-12,1,4,6,1,4748,18,19,6.8,68.0
2017-01-12,1,4,3,2,4049,2,33,6.82,68.0
2017-01-12,1,4,1,3,4037,23,11,6.79,68.0
2017-01-12,1,4,5,4,3970,9,13,6.9,68.0
2017-01-12,1,4,2,5,3477,25,7,6.76,68.0
2017-01-12,1,4,4,6,4884,54,37,6.84,68.0
2017-01-12,1,5,1,1,4398,59,58,6.75,6.8
2017-01-12,1,5,3,2,3265,40,47,6.83,6.8
2017-01-12,1,5,2,3,4584,45,8,6.77,6.8
2017-01-12,1,5,4,4,4422,4,23,6.94,6.8
2017-01-12,1,5,6,5,3637,47,24,6.88,6.8
2017-01-12,1,5,5,6,4775,12,27,6.92,6.8
2017-01-12,1,6,1,1,3558,58,22,6.83,53.6
2017-01-12,1,6,3,2,4694,66,14,6.77,53.6
2017-01-12,1,6,2,3,3554,30,3,6.8,53.6
2017-01-12,1,6,6,4,4378,27,18,6.87,53.6
2017-01-12,1,6,5,5,3948,10,9,6.83,53.6
2017-01-12,1,6,4,6,4791,57,5,6.81,53.6
2017-01-12,1,7,1,1,3587,22,56,6.81,41.3
2017-01-12,1,7,2,2,4566,41,63,6.77,41.3
2017-01-12,1,7,4,3,4091,26,32,6.91,41.3
2017-01-12,1,7,5,4,4306,3,55,6.81,41.3
2017-01-12,1,7,3,5,4460,20,52,6.79,41.3
2017-01-12,1,7,6,6,3459,53,50,6.86,41.3
2017-01-12,1,8,2,1,4393,13,57,6.82,35.7
2017-01-12,1,8,1,2,3502,51,49,6.85,35.7
2017-01-12,1,8,4,3,4509,29,34,6.79,35.7
2017-01-12,1,8,5,4,4107,24,2,6.8,35.7
2017-01-12,1,8,6,5,4884,54,37,6.78,35.7
2017-01-12,1,8,3,6,3704,65,38,6.82,35.7
2017-01-12,1,9,1,1,4584,45,8,6.75,23.5
2017-01-12,1,9,3,2,3645,62,10,6.85,23.5
2017-01-12,1,9,6,3,3970,9,13,6.83,23.5
2017-01-12,1,9,5,4,4316,44,4,6.86,23.5
2017-01-12,1,9,4,5,4618,61,45,6.8,23.5
2017-01-12,1,9,2,6,3293,63,66,6.85,23.5
2017-01-12,1,10,1,1,4049,2,33,6.77,5.7
2017-01-12,1,10,2,2,4398,59,58,6.84,5.7
2017-01-12,1,10,3,3,3558,58,22,6.76,5.7
2017-01-12,1,10,4,4,4661,38,39,6.78,5.7
2017-01-12,1,10,6,5,3684,28,12,6.82,5.7
2017-01-12,1,10,5,6,4201,17,36,6.83,5.7
2017-01-12,1,11,2,1,4260,48,21,6.81,33.1
2017-01-12,1,11,1,2,4566,41,63,6.8,33.1
2017-01-12,1,11,3,3,4748,18,19,6.78,33.1
2017-01-12,1,11,6,4,4098,15,65,6.82,33.1
2017-01-12,1,11,4,5,4378,27,18,6.81,33.1
2017-01-12,1,11,5,6,4422,4,23,6.94,33.1
2017-01-12,1,12,1,1,3554,30,3,6.74,15.0
2017-01-12,1,12,4,2,3920,43,54,6.85,15.0
2017-01-12,1,12,2,3,3265,40,47,6.84,15.0
2017-01-12,1,12,6,4,4460,20,52,6.82,15.0
2017-01-12,1,12,3,5,3502,51,49,6.86,15.0
2017-01-12,1,12,5,6,3645,62,10,6.91,15.0
2017-01-13,2,1,4,1,4748,18,19,6.66,6.6
2017-01-13,2,1,1,2,4509,29,34,6.72,6.6
2017-01-13,2,1,6,3,3948,10,9,6.78,6.6
2017-01-13,2,1,2,4,4765,60,17,6.79,6.6
2017-01-13,2,1,3,5,4791,57,5,6.79,6.6
2017-01-13,2,1,5,5,4884,54,37,6.77,6.6
2017-01-13,2,2,1,1,3509,50,40,6.65,14.0
2017-01-13,2,2,3,2,4037,23,11,6.74,14.0
2017-01-13,2,2,5,3,3477,25,7,6.7,14.0
2017-01-13,2,2,4,4,4910,46,25,6.78,14.0
2017-01-13,2,2,6,5,4422,4,23,6.83,14.0
2017-01-13,2,2,2,6,4694,66,14,6.72,14.0
2017-01-13,2,3,5,1,4260,48,21,6.72,22.5
2017-01-13,2,3,3,2,4398,59,58,6.66,22.5
2017-01-13,2,3,6,3,3645,62,10,6.82,22.5
2017-01-13,2,3,2,4,4107,24,2,6.71,22.5
2017-01-13,2,3,4,5,3704,65,38,6.69,22.5
2017-01-13,2,3,1,6,3637,47,24,6.8,22.5
2017-01-13,2,4,6,1,3554,30,3,6.72,67.4
2017-01-13,2,4,2,2,4091,26,32,6.79,67.4
2017-01-13,2,4,4,3,3684,28,12,6.7,67.4
2017-01-13,2,4,5,4,4393,13,57,6.76,67.4
2017-01-13,2,4,1,5,3630,11,29,6.7,67.4
2017-01-13,2,4,3,6,4661,38,39,6.79,67.4
2017-01-13,2,5,1,1,4306,3,55,6.67,9.9
2017-01-13,2,5,2,2,3558,58,22,6.68,9.9
2017-01-13,2,5,3,3,4378,27,18,6.69,9.9
2017-01-13,2,5,6,4,3587,22,56,6.72,9.9
2017-01-13,2,5,5,5,3293,63,66,6.74,9.9
2017-01-13,2,5,4,6,3502,51,49,6.73,9.9
2017-01-13,2,6,5,1,4566,41,63,6.77,20.4
2017-01-13,2,6,6,2,4049,2,33,6.79,20.4
2017-01-13,2,6,2,3,4034,31,26,6.71,20.4
2017-01-13,2,6,1,4,4201,17,53,6.75,20.4
2017-01-13,2,6,4,5,4694,66,14,6.76,20.4
2017-01-13,2,6,3,6,4775,12,27,6.8,20.4
2017-01-13,2,8,1,1,3920,43,54,6.64,19.8
2017-01-13,2,8,2,2,4316,44,4,6.8,19.8
2017-01-13,2,8,6,3,4910,46,25,6.8,19.8
2017-01-13,2,8,3,4,4098,15,65,6.81,19.8
2017-01-13,2,8,4,5,3645,62,10,6.83,19.8
2017-01-13,2,8,5,6,4791,57,5,6.78,19.8
2017-01-13,2,9,2,1,3502,51,49,6.77,11.3
2017-01-13,2,9,1,2,3970,9,13,6.72,11.3
