開催日,日目,レース,艇,着,登番,モーター,ボート,展示,3連単オッズ
2016-01-02,5,5,5,5,3701,60,6,6.84,26.6
2016-01-02,5,5,6,6,4642,21,47,6.86,26.6
2016-01-02,5,6,4,1,3578,4,30,6.83,186.4
2016-01-02,5,6,2,2,3064,10,45,6.88,186.4
2016-01-02,5,6,5,3,4260,56,15,6.84,186.4
2016-01-02,5,6,3,4,3975,9,28,6.88,186.4
2016-01-02,5,6,1,5,4348,22,53,6.88,186.4
2016-01-02,5,6,6,6,3442,62,5,6.76,186.4
2016-01-02,5,7,1,1,3401,53,14,6.82,10.6
2016-01-02,5,7,4,2,3849,57,61,6.85,10.6
2016-01-02,5,7,2,3,2887,43,13,6.83,10.6
2016-01-02,5,7,5,4,3832,8,66,6.9,10.6
2016-01-02,5,7,3,5,4313,44,8,6.89,10.6
2016-01-02,5,7,6,6,4643,19,38,6.88,10.6
2016-01-02,5,8,1,1,3568,15,2,6.86,12.4
2016-01-02,5,8,4,2,3837,41,40,6.86,12.4
2016-01-02,5,8,5,3,3137,14,23,6.91,12.4
2016-01-02,5,8,2,4,3910,20,3,6.79,12.4
2016-01-02,5,8,6,5,4852,58,33,6.86,12.4
2016-01-02,5,8,3,6,4010,23,51,6.81,12.4
2016-01-02,5,9,1,1,4459,52,62,6.81,6.6
2016-01-02,5,9,2,2,3543,49,46,6.75,6.6
2016-01-02,5,9,4,3,3478,64,29,6.78,6.6
2016-01-02,5,9,6,4,3907,61,36,6.73,6.6
2016-01-02,5,9,5,5,4309,50,11,6.85,6.6
2016-01-02,5,9,3,6,3710,28,56,6.78,6.6
2016-01-02,5,10,3,1,4772,6,57,6.85,121.9
2016-01-02,5,10,2,2,4260,56,15,6.85,121.9
2016-01-02,5,10,1,3,3541,5,27,6.85,121.9
2016-01-02,5,10,4,4,3401,53,14,6.91,121.9
2016-01-02,5,10,6,5,4452,24,64,6.87,121.9
2016-01-02,5,10,5,6,3064,10,45,6.93,121.9
2016-01-02,5,11,1,1,3908,11,60,6.83,12.1
2016-01-02,5,11,5,2,4030,55,24,6.88,12.1
2016-01-02,5,11,3,3,3849,57,61,6.83,12.1
2016-01-02,5,11,4,4,4348,22,53,6.86,12.1
2016-01-02,5,11,2,5,3568,15,2,6.82,12.1
2016-01-02,5,11,6,6,3753,45,34,6.88,12.1
2016-01-02,5,12,1,1,3837,41,40,6.86,12.9
2016-01-02,5,12,2,2,4529,7,19,6.89,12.9
2016-01-02,5,12,4,3,3975,9,28,6.81,12.9
2016-01-02,5,12,3,4,3832,8,66,6.87,12.9
2016-01-02,5,12,6,5,4020,63,10,6.89,12.9
2016-01-02,5,12,5,6,3553,12,63,6.84,12.9
2016-01-03,6,1,1,1,4643,19,38,6.8,10.8
2016-01-03,6,1,3,2,3189,46,4,6.89,10.8
2016-01-03,6,1,4,3,2887,43,13,6.87,10.8
2016-01-03,6,1,2,4,3492,25,17,6.79,10.8
2016-01-03,6,1,6,5,4852,58,33,6.87,10.8
2016-01-03,6,1,5,6,3166,51,31,6.84,10.8
2016-01-03,6,2,2,1,4642,21,47,6.78,34.8
2016-01-03,6,2,1,2,4020,63,10,6.75,34.8
2016-01-03,6,2,3,3,4170,48,21,6.76,34.8
2016-01-03,6,2,4,4,3234,59,32,6.9,34.8
2016-01-03,6,2,5,5,4010,23,51,6.9,34.8
2016-01-03,6,2,6,6,4894,13,35,6.76,34.8
2016-01-03,6,3,5,1,3578,4,30,6.87,72.8
2016-01-03,6,3,2,2,3064,10,45,6.82,72.8
2016-01-03,6,3,6,3,3837,41,40,6.79,72.8
2016-01-03,6,3,1,4,3753,45,34,6.85,72.8
2016-01-03,6,3,3,5,3832,8,66,6.78,72.8
2016-01-03,6,3,4,6,3466,54,65,6.85,72.8
2016-01-03,6,4,3,1,3975,9,28,6.74,22.4
2016-01-03,6,4,1,2,3907,61,36,6.8,22.4
2016-01-03,6,4,6,3,3541,5,27,6.84,22.4
2016-01-03,6,4,2,4,3137,14,23,6.83,22.4
2016-01-03,6,4,5,5,4309,50,11,6.93,22.4
2016-01-03,6,4,4,6,4739,18,44,6.91,22.4
2016-01-03,6,5,2,1,3478,64,29,6.85,69.8
2016-01-03,6,5,1,2,3849,57,61,6.81,69.8
2016-01-03,6,5,3,3,3855,47,59,6.78,69.8
2016-01-03,6,5,4,4,3442,62,5,6.83,69.8
2016-01-03,6,5,6,5,4529,7,19,6.8,69.8
2016-01-03,6,5,5,6,4313,44,8,6.87,69.8
2016-01-03,6,6,1,1,3401,53,14,6.89,16.3
2016-01-03,6,6,6,2,3568,15,2,6.92,16.3
2016-01-03,6,6,5,3,3910,20,3,6.8,16.3
2016-01-03,6,6,4,4,3701,60,6,6.88,16.3
2016-01-03,6,6,3,5,4642,21,47,6.9,16.3
2016-01-03,6,6,2,6,3553,12,63,6.89,16.3
2016-01-03,6,7,3,1,4010,23,51,6.93,120.5
2016-01-03,6,7,1,2,3710,28,56,6.77,120.5
2016-01-03,6,7,4,3,4452,24,64,6.87,120.5
2016-01-03,6,7,2,4,4170,48,21,6.79,120.5
2016-01-03,6,7,5,5,3466,54,65,6.91,120.5
2016-01-03,6,7,6,6,3189,46,4,6.84,120.5
2016-01-03,6,8,1,1,4348,22,53,6.84,5.0
2016-01-03,6,8,2,2,3832,8,66,6.82,5.0
2016-01-03,6,8,4,3,3975,9,28,6.82,5.0
2016-01-03,6,8,3,4,3234,59,32,6.85,5.0
2016-01-03,6,8,6,5,4823,16,16,6.84,5.0
2016-01-03,6,8,5,6,2887,43,13,6.9,5.0
2016-01-03,6,9,4,1,4643,19,38,6.81,60.7
2016-01-03,6,9,5,2,3855,47,59,6.85,60.7
2016-01-03,6,9,1,3,3442,62,5,6.86,60.7
2016-01-03,6,9,3,4,3578,4,30,6.88,60.7
2016-01-03,6,9,2,5,3701,60,6,6.91,60.7
2016-01-03,6,9,6,6,4739,18,44,6.89,60.7
2016-01-03,6,10,1,1,3568,15,2,6.81,10.0
2016-01-03,6,10,3,2,4452,24,64,6.85,10.0
2016-01-03,6,10,4,3,3710,28,56,6.72,10.0
2016-01-03,6,10,6,4,3753,45,34,6.89,10.0
2016-01-03,6,10,5,5,3064,10,45,6.83,10.0
2016-01-03,6,10,2,6,4309,50,11,6.84,10.0
2016-01-03,6,11,1,1,3541,5,27,6.77,6.0
2016-01-03,6,11,2,2,3849,57,61,6.87,6.0
2016-01-03,6,11,3,3,3478,64,29,6.87,6.0
2016-01-03,6,11,6,4,3907,61,36,6.8,6.0
2016-01-03,6,11,5,5,3401,53,14,6.84,6.0
2016-01-03,6,11,4,6,4348,22,53,6.86,6.0
2016-01-03,6,12,1,1,3908,11,60,6.9,22.9
2016-01-03,6,12,3,2,4772,6,57,6.8,22.9
2016-01-03,6,12,2,3,4459,52,62,6.77,22.9
2016-01-03,6,12,4,4,3543,49,46,6.78,22.9
2016-01-03,6,12,5,5,4260,56,15,6.81,22.9
2016-01-03,6,12,6,6,4030,55,24,6.68,22.9
2016-01-09,1,1,1,1,4331,47,14,6.86,5.2
2016-01-09,1,1,3,2,3878,38,2,6.88,5.2
2016-01-09,1,1,5,3,4630,35,59,6.93,5.2
2016-01-09,1,1,6,4,4789,4,23,6.93,5.2
2016-01-09,1,1,4,5,3720,66,20,7.0,5.2
2016-01-09,1,1,2,6,2910,50,26,6.91,5.2
2016-01-09,1,2,1,1,2698,3,43,6.84,7.3
2016-01-09,1,2,3,2,4035,34,31,6.84,7.3
2016-01-09,1,2,2,3,4429,13,13,6.89,7.3
2016-01-09,1,2,6,4,4616,44,12,6.88,7.3
2016-01-09,1,2,5,5,4871,26,49,6.89,7.3
2016-01-09,1,2,4,6,4721,28,32,6.94,7.3
2016-01-09,1,3,1,1,3276,39,34,6.78,30.9
2016-01-09,1,3,2,2,4776,53,21,6.89,30.9
2016-01-09,1,3,5,3,3379,12,9,6.89,30.9
2016-01-09,1,3,4,4,4106,27,33,6.92,30.9
2016-01-09,1,3,6,5,3839,41,64,6.85,30.9
2016-01-09,1,3,3,6,4365,30,1,6.92,30.9
2016-01-09,1,4,3,1,4299,63,53,6.89,180.2
2016-01-09,1,4,2,2,3339,65,39,6.81,180.2
2016-01-09,1,4,5,3,3798,36,17,6.85,180.2
2016-01-09,1,4,6,4,4118,9,24,6.92,180.2
2016-01-09,1,4,4,5,3566,1,6,6.97,180.2
2016-01-09,1,4,1,6,3626,10,7,6.88,180.2
2016-01-09,1,5,1,1,4409,45,29,6.87,29.0
2016-01-09,1,5,3,2,3591,8,10,6.85,29.0
2016-01-09,1,5,5,3,4315,29,25,6.82,29.0
2016-01-09,1,5,2,4,4374,43,47,6.88,29.0
2016-01-09,1,5,4,5,4079,37,48,6.79,29.0
2016-01-09,1,5,6,6,4557,32,15,6.9,29.0
2016-01-09,1,6,5,1,4131,46,55,6.8,71.8
2016-01-09,1,6,4,2,4027,2,35,6.77,71.8
2016-01-09,1,6,6,3,3714,54,65,6.83,71.8
2016-01-09,1,6,1,4,3592,49,50,6.79,71.8
2016-01-09,1,6,3,5,4353,52,40,6.91,71.8
2016-01-09,1,6,2,6,3848,5,46,6.92,71.8
2016-01-09,1,7,2,1,3909,15,54,6.96,12.7
2016-01-09,1,7,1,2,4035,34,31,6.88,12.7
2016-01-09,1,7,3,3,3661,6,16,6.89,12.7
2016-01-09,1,7,4,4,4776,53,21,6.91,12.7
2016-01-09,1,7,5,5,4469,33,4,6.89,12.7
2016-01-09,1,7,6,6,3720,66,20,6.86,12.7
2016-01-09,1,8,1,1,3502,48,41,6.9,12.3
2016-01-09,1,8,3,2,3276,39,34,6.85,12.3
2016-01-09,1,8,2,3,4331,47,14,6.89,12.3
2016-01-09,1,8,4,4,4100,14,57,6.89,12.3
2016-01-09,1,8,5,5,4299,63,53,6.84,12.3
2016-01-09,1,8,6,6,4871,26,49,6.98,12.3
2016-01-09,1,9,4,1,3912,31,60,6.83,31.4
2016-01-09,1,9,1,2,3591,8,10,6.81,31.4
2016-01-09,1,9,6,3,4106,27,33,6.89,31.4
2016-01-09,1,9,2,4,3231,7,58,6.89,31.4
2016-01-09,1,9,5,5,3566,1,6,6.96,31.4
2016-01-09,1,9,3,6,2910,50,26,6.92,31.4
2016-01-09,1,10,2,1,3811,51,37,6.84,97.5
2016-01-09,1,10,3,2,4429,13,44,6.85,97.5
2016-01-09,1,10,4,3,3848,5,46,6.92,97.5
2016-01-09,1,10,5,4,4365,30,1,6.93,97.5
2016-01-09,1,10,1,5,4607,40,38,6.73,97.5
2016-01-09,1,10,6,6,3798,36,17,6.84,97.5
2016-01-09,1,11,1,1,4027,2,35,6.75,23.1
2016-01-09,1,11,4,2,4469,33,4,6.92,23.1
2016-01-09,1,11,3,3,3339,65,39,6.88,23.1
2016-01-09,1,11,2,4,4409,45,29,6.9,23.1
2016-01-09,1,11,6,5,3878,38,2,6.81,23.1
2016-01-09,1,11,5,6,3839,41,64,6.77,23.1
2016-01-09,1,12,1,1,3909,15,54,6.87,10.0
2016-01-09,1,12,2,2,3502,48,41,6.91,10.0
2016-01-09,1,12,3,3,4079,37,48,6.8,10.0
2016-01-09,1,12,5,4,4118,9,24,6.93,10.0
2016-01-09,1,12,4,5,4131,46,55,6.79,10.0
2016-01-09,1,12,6,6,3379,12,9,6.82,10.0
2016-01-10,2,1,1,1,3848,5,46,6.89,15.5
2016-01-10,2,1,2,2,3714,54,65,6.9,15.5
2016-01-10,2,1,4,3,4557,32,15,7.03,15.5
2016-01-10,2,1,6,4,4365,30,1,6.95,15.5
2016-01-10,2,1,3,5,2698,3,43,6.91,15.5
2016-01-10,2,1,5,6,3626,10,7,6.9,15.5
2016-01-10,2,2,2,1,4315,29,25,6.84,156.6
2016-01-10,2,2,6,2,4374,43,47,6.93,156.6
2016-01-10,2,2,1,3,2910,50,26,6.96,156.6
2016-01-10,2,2,3,4,3592,49,50,6.85,156.6
2016-01-10,2,2,5,5,4789,4,23,6.88,156.6
2016-01-10,2,2,4,6,3276,39,34,6.92,156.6
2016-01-10,2,3,4,1,4353,52,40,6.96,263.1
2016-01-10,2,3,1,2,4776,53,21,6.92,263.1
2016-01-10,2,3,6,3,3502,48,41,6.98,263.1
2016-01-10,2,3,2,4,4630,35,59,6.96,263.1
2016-01-10,2,3,5,5,3661,6,16,6.93,263.1
2016-01-10,2,3,3,6,4721,28,32,6.99,263.1
2016-01-10,2,4,6,1,3909,15,54,6.93,12.2
2016-01-10,2,4,5,2,3231,7,58,6.96,12.2
2016-01-10,2,4,2,3,3878,38,2,6.83,12.2
2016-01-10,2,4,4,4,3798,36,17,6.95,12.2
2016-01-10,2,4,3,5,4106,27,33,6.9,12.2
2016-01-10,2,4,1,6,4616,44,12,6.88,12.2
2016-01-10,2,5,2,1,4131,46,55,6.86,10.4
2016-01-10,2,5,3,2,4027,2,35,6.87,10.4
2016-01-10,2,5,1,3,4100,14,57,6.92,10.4
2016-01-10,2,5,5,4,3720,66,20,6.88,10.4
2016-01-10,2,5,6,5,4871,26,49,7.02,10.4
2016-01-10,2,5,4,6,4035,34,31,6.94,10.4
2016-01-10,2,6,2,1,3912,31,60,6.82,86.7
2016-01-10,2,6,3,2,3714,54,65,6.91,86.7
2016-01-10,2,6,5,3,4409,45,29,7.0,86.7
2016-01-10,2,6,1,4,3339,65,39,6.82,86.7
2016-01-10,2,6,6,5,3591,8,10,6.9,86.7
2016-01-10,2,6,4,6,4429,13,44,6.9,86.7
2016-01-10,2,7,2,1,4469,33,4,7.04,16.3
2016-01-10,2,7,1,2,4630,35,59,6.92,16.3
2016-01-10,2,7,5,3,3811,51,37,6.96,16.3
2016-01-10,2,7,4,4,4607,40,38,6.89,16.3
2016-01-10,2,7,6,5,4789,4,23,6.93,16.3
2016-01-10,2,7,3,6,3626,10,7,7.0,16.3
2016-01-10,2,8,1,1,4079,37,48,6.88,4.3
2016-01-10,2,8,2,2,3839,41,64,6.83,4.3
2016-01-10,2,8,4,3,4118,9,24,6.9,4.3
2016-01-10,2,8,5,4,4557,32,15,6.98,4.3
2016-01-10,2,8,3,5,4616,44,12,6.95,4.3
2016-01-10,2,8,6,6,4721,28,32,7.04,4.3
2016-01-10,2,9,5,1,3502,48,41,6.9,51.5
2016-01-10,2,9,1,2,4131,46,55,6.79,51.5
2016-01-10,2,9,6,3,3592,49,50,6.88,51.5
2016-01-10,2,9,2,4,3566,1,6,6.91,51.5
2016-01-10,2,9,3,5,3231,7,58,6.98,51.5
2016-01-10,2,9,4,6,2698,3,43,6.94,51.5
2016-01-10,2,10,3,1,4409,45,29,6.86,28.3
2016-01-10,2,10,1,2,3379,12,9,6.8,28.3
2016-01-10,2,10,5,3,3909,15,54,6.77,28.3
2016-01-10,2,10,4,4,4331,47,14,6.88,28.3
2016-01-10,2,10,6,5,4353,52,40,6.88,28.3
2016-01-10,2,10,2,6,4299,63,53,6.85,28.3
2016-01-10,2,11,1,1,3912,31,60,6.76,30.9
2016-01-10,2,11,2,2,4100,14,57,6.88,30.9
2016-01-10,2,11,6,3,3661,6,16,6.83,30.9
2016-01-10,2,11,3,4,3848,5,46,6.95,30.9
2016-01-10,2,11,4,5,3811,51,37,6.87,30.9
2016-01-10,2,11,5,6,4374,43,47,6.81,30.9
2016-01-10,2,12,1,1,4118,9,24,6.8,14.4
2016-01-10,2,12,2,2,4027,2,35,6.74,14.4
2016-01-10,2,12,4,3,4315,29,25,6.83,14.4
2016-01-10,2,12,6,4,4607,40,38,6.8,14.4
2016-01-10,2,12,3,5,3798,36,17,6.85,14.4
2016-01-10,2,12,5,6,3591,8,10,6.83,14.4
2016-01-11,3,1,1,1,3798,36,17,6.88,11.0
2016-01-11,3,1,6,2,3276,39,34,6.92,11.0
2016-01-11,3,1,4,3,3720,66,20,6.9,11.0
2016-01-11,3,1,2,4,4365,30,1,6.96,11.0
2016-01-11,3,1,5,5,4871,26,49,6.95,11.0
2016-01-11,3,1,3,6,4721,28,32,7.01,11.0
2016-01-11,3,2,1,1,3878,38,2,6.83,32.4
2016-01-11,3,2,2,2,3626,10,7,6.95,32.4
2016-01-11,3,2,3,3,4776,53,21,6.93,32.4
2016-01-11,3,2,4,4,4299,63,53,6.96,32.4
2016-01-11,3,2,6,5,4429,13,44,6.86,32.4
2016-01-11,3,2,5,6,2910,50,26,6.91,32.4
2016-01-11,3,3,1,1,4106,27,33,6.92,27.2
2016-01-11,3,3,3,2,4557,32,15,6.92,27.2
2016-01-11,3,3,4,3,3811,51,37,6.93,27.2
2016-01-11,3,3,2,4,4616,44,12,6.9,27.2
2016-01-11,3,3,6,5,4100,14,57,6.97,27.2
2016-01-11,3,3,5,6,4035,34,31,6.93,27.2
2016-01-11,3,4,3,1,3839,41,64,6.83,34.7
2016-01-11,3,4,6,2,4131,46,55,6.83,34.7
2016-01-11,3,4,1,3,3714,54,65,6.95,34.7
2016-01-11,3,4,2,4,2698,3,43,6.87,34.7
2016-01-11,3,4,5,5,3339,65,39,6.85,34.7
2016-01-11,3,4,4,6,4607,40,38,6.88,34.7
2016-01-11,3,5,1,1,3379,12,9,6.89,95.0
2016-01-11,3,5,5,2,4353,52,40,6.89,95.0
2016-01-11,3,5,2,3,3592,49,50,6.87,95.0
2016-01-11,3,5,6,4,4789,4,23,6.87,95.0
2016-01-11,3,5,4,5,3661,6,16,6.89,95.0
2016-01-11,3,5,3,6,4469,33,4,6.95,95.0
2016-01-11,3,6,1,1,4315,29,25,6.82,42.1
2016-01-11,3,6,3,2,3566,1,6,6.99,42.1
2016-01-11,3,6,5,3,3912,31,60,6.86,42.1
2016-01-11,3,6,2,4,4079,37,48,6.9,42.1
2016-01-11,3,6,6,5,4871,26,49,6.93,42.1
2016-01-11,3,6,4,6,4630,35,59,6.9,42.1
2016-01-11,3,7,2,1,4118,9,24,6.85,71.6
2016-01-11,3,7,5,2,4331,47,14,6.9,71.6
2016-01-11,3,7,4,3,3878,38,2,6.92,71.6
2016-01-11,3,7,6,4,4035,34,31,6.99,71.6
2016-01-11,3,7,3,5,3502,48,41,6.93,71.6
2016-01-11,3,7,1,6,4365,30,1,6.96,71.6
2016-01-11,3,8,1,1,3231,7,58,6.92,77.9
2016-01-11,3,8,6,2,4776,53,21,6.92,77.9
2016-01-11,3,8,4,3,3909,15,54,6.87,77.9
2016-01-11,3,8,2,4,4607,40,38,6.88,77.9
2016-01-11,3,8,5,5,3720,66,20,6.92,77.9
2016-01-11,3,8,3,6,4374,43,47,6.89,77.9
2016-01-11,3,9,5,1,4027,2,35,6.76,75.6
2016-01-11,3,9,4,2,3339,65,39,6.87,75.6
2016-01-11,3,9,3,3,4100,14,57,6.93,75.6
2016-01-11,3,9,2,4,3591,8,10,6.89,75.6
2016-01-11,3,9,1,5,3661,6,16,6.86,75.6
2016-01-11,3,9,6,6,2910,50,26,6.96,75.6
2016-01-11,3,10,1,1,4079,37,48,6.93,32.0
2016-01-11,3,10,2,2,4106,27,33,6.99,32.0
2016-01-11,3,10,3,3,4131,46,55,6.87,32.0
2016-01-11,3,10,5,4,3848,5,46,7.04,32.0
2016-01-11,3,10,4,5,4409,45,29,6.93,32.0
2016-01-11,3,10,6,6,4299,63,53,6.96,32.0
2016-01-11,3,11,1,1,3811,51,37,6.88,9.7
2016-01-11,3,11,3,2,4331,47,14,6.84,9.7
2016-01-11,3,11,2,3,3379,12,9,6.9,9.7
2016-01-11,3,11,4,4,3839,41,64,6.87,9.7
2016-01-11,3,11,5,5,3276,39,34,6.88,9.7
2016-01-11,3,11,6,6,3566,1,6,6.96,9.7
2016-01-11,3,12,3,1,3912,31,60,6.87,127.6
2016-01-11,3,12,5,2,4429,13,44,6.86,127.6
2016-01-11,3,12,4,3,3231,7,58,6.9,127.6
2016-01-11,3,12,2,4,3798,36,17,6.86,127.6
2016-01-11,3,12,1,5,3502,48,41,6.86,127.6
2016-01-11,3,12,6,6,4469,33,4,7.01,127.6
2016-01-12,4,1,2,1,4557,32,15,6.93,31.4
2016-01-12,4,1,1,2,3566,1,6,6.98,31.4
2016-01-12,4,1,3,3,4630,35,59,6.88,31.4
2016-01-12,4,1,4,4,3626,10,7,6.95,31.4
2016-01-12,4,1,5,5,2698,3,43,6.91,31.4
2016-01-12,4,1,6,6,4789,4,23,6.89,31.4
2016-01-12,4,2,1,1,4299,63,53,6.89,8.4
2016-01-12,4,2,2,2,4035,34,31,6.85,8.4
2016-01-12,4,2,5,3,3592,49,50,6.78,8.4
2016-01-12,4,2,3,4,2910,50,26,6.9,8.4
2016-01-12,4,2,4,5,4616,44,12,6.93,8.4
2016-01-12,4,2,6,6,4721,28,32,6.97,8.4
2016-01-12,4,3,3,1,4331,47,14,6.94,84.9
2016-01-12,4,3,2,2,4353,52,40,6.98,84.9
2016-01-12,4,3,1,3,4429,13,44,6.87,84.9
2016-01-12,4,3,6,4,3231,7,58,6.9,84.9
2016-01-12,4,3,4,5,4365,30,1,6.91,84.9
2016-01-12,4,3,5,6,4079,37,48,6.89,84.9
2016-01-12,4,4,4,1,4027,2,35,6.72,24.1
2016-01-12,4,4,5,2,4776,53,21,6.85,24.1
2016-01-12,4,4,2,3,3839,41,64,6.75,24.1
2016-01-12,4,4,6,4,4315,29,25,6.82,24.1
2016-01-12,4,4,1,5,4374,43,47,6.9,24.1
2016-01-12,4,4,3,6,3848,5,46,6.89,24.1
2016-01-12,4,5,1,1,4118,9,24,6.9,48.2
2016-01-12,4,5,3,2,4607,40,38,6.82,48.2
2016-01-12,4,5,6,3,3339,65,39,6.84,48.2
2016-01-12,4,5,4,4,3379,12,9,6.86,48.2
2016-01-12,4,5,5,5,3878,38,2,6.87,48.2
2016-01-12,4,5,2,6,3276,39,34,6.87,48.2
2016-01-12,4,6,3,1,3909,15,54,6.89,24.3
2016-01-12,4,6,2,2,3591,8,10,6.88,24.3
2016-01-12,4,6,4,3,4100,14,57,6.91,24.3
2016-01-12,4,6,5,4,3714,54,65,6.9,24.3
2016-01-12,4,6,1,5,4557,32,15,6.9,24.3
2016-01-12,4,6,6,6,4871,26,49,7.01,24.3
2016-01-12,4,7,1,1,4353,52,40,6.9,13.1
2016-01-12,4,7,4,2,4409,45,29,6.88,13.1
2016-01-12,4,7,3,3,3811,51,37,6.92,13.1
2016-01-12,4,7,6,4,3720,66,20,6.86,13.1
2016-01-12,4,7,5,5,4789,4,23,6.9,13.1
2016-01-12,4,7,2,6,3798,36,17,6.92,13.1
2016-01-12,4,9,1,1,3839,41,64,6.75,24.1
2016-01-12,4,9,4,2,3502,48,41,6.87,24.1
