year,month,grade,start_day,race_name
2019,3,G3,25,Ｇ３第２８回　ＪＲ四国ワープ杯競走
2019,7,G3,2,Ｇ３第６回ウエスタンヤング
2019,9,G3,16,Ｇ３オールレディース第４回ｍｉｍｉｋａ賞
