venue,year,month,start_day,grade,race_name
徳山,2023,1,9,G3,西部記者クラブ杯争奪徳山オールレディース
徳山,2023,5,22,G3,西部記者クラブ杯争奪徳山オールレディース
徳山,2023,8,24,G3,サッポロビールカップ
