開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-06-27,4,6-2-3,6-3-1,0.08387396067706139,False,6-3-1(0.0839) / 6-1-3(0.0833) / 6-3-4(0.0568) / 6-1-4(0.0555) / 6-4-3(0.0490) / 6-4-1(0.0482) / 3-6-1(0.0446) / 1-6-3(0.0441) / 6-3-2(0.0306) / 3-6-4(0.0302)
2025-06-27,5,4-5-1,3-4-5,0.051529796204642236,False,3-4-5(0.0515) / 3-4-6(0.0498) / 4-3-5(0.0437) / 4-3-6(0.0422) / 3-5-4(0.0397) / 3-6-4(0.0380) / 5-3-4(0.0292) / 6-3-4(0.0278) / 4-5-3(0.0274) / 4-6-3(0.0263)
2025-06-27,6,1-6-4,4-3-1,0.12752755982727323,False,4-3-1(0.1275) / 3-4-1(0.0968) / 4-1-3(0.0763) / 4-3-5(0.0598) / 1-4-3(0.0470) / 3-4-5(0.0454) / 4-3-2(0.0415) / 3-1-4(0.0410) / 1-3-4(0.0332) / 3-4-2(0.0315)
2025-06-27,7,1-6-4,6-1-4,0.08220770072733369,False,6-1-4(0.0822) / 6-1-2(0.0658) / 6-4-1(0.0633) / 1-6-4(0.0490) / 6-2-1(0.0478) / 1-6-2(0.0392) / 6-1-5(0.0391) / 4-6-1(0.0341) / 6-4-2(0.0286) / 6-2-4(0.0270)
2025-06-27,8,1-3-4,2-1-6,0.05044817046399406,False,2-1-6(0.0504) / 2-6-1(0.0480) / 1-2-6(0.0383) / 2-1-4(0.0375) / 6-2-1(0.0355) / 2-4-1(0.0324) / 2-6-4(0.0317) / 2-1-5(0.0289) / 2-4-6(0.0288) / 1-2-4(0.0285)
2025-06-27,9,3-6-5,6-4-1,0.06062909494752849,False,6-4-1(0.0606) / 6-1-4(0.0475) / 4-6-1(0.0463) / 6-4-5(0.0396) / 1-6-4(0.0322) / 6-4-2(0.0321) / 4-6-5(0.0302) / 6-4-3(0.0301) / 6-5-4(0.0282) / 4-1-6(0.0259)
2025-06-27,10,1-3-4,1-2-4,0.1321837922265237,False,1-2-4(0.1322) / 1-2-3(0.0965) / 1-4-2(0.0848) / 1-3-2(0.0578) / 2-1-4(0.0550) / 1-2-6(0.0527) / 1-2-5(0.0406) / 2-1-3(0.0402) / 4-1-2(0.0316) / 1-6-2(0.0292)
2025-06-27,11,4-1-6,1-5-6,0.09784623133506583,False,1-5-6(0.0978) / 1-6-5(0.0708) / 1-5-3(0.0694) / 5-1-6(0.0660) / 5-1-3(0.0468) / 1-3-5(0.0459) / 6-1-5(0.0419) / 1-5-4(0.0349) / 5-6-1(0.0292) / 1-6-3(0.0271)
2025-06-27,12,1-2-3,5-1-3,0.05354112364022552,False,5-1-3(0.0535) / 1-5-3(0.0534) / 5-3-1(0.0429) / 1-3-5(0.0426) / 3-5-1(0.0373) / 3-1-5(0.0371) / 5-1-6(0.0346) / 1-5-6(0.0345) / 5-6-1(0.0246) / 1-6-5(0.0244)
2025-06-28,1,2-6-3,3-2-5,0.134329886490391,False,3-2-5(0.1343) / 3-2-6(0.0987) / 3-5-2(0.0781) / 2-3-5(0.0675) / 3-6-2(0.0539) / 2-3-6(0.0496) / 3-2-1(0.0474) / 3-2-4(0.0409) / 5-3-2(0.0336) / 2-3-1(0.0238)
2025-06-28,2,3-5-2,5-4-1,0.05887572435744637,False,5-4-1(0.0589) / 4-5-1(0.0556) / 5-1-4(0.0513) / 4-1-5(0.0447) / 1-5-4(0.0446) / 1-4-5(0.0412) / 5-4-3(0.0277) / 4-5-3(0.0262) / 5-4-2(0.0217) / 4-5-2(0.0205)
2025-06-28,3,2-1-6,2-4-1,0.1512715641754654,False,2-4-1(0.1513) / 4-2-1(0.1420) / 2-1-4(0.0629) / 2-4-3(0.0627) / 2-4-6(0.0610) / 4-2-3(0.0588) / 4-2-6(0.0573) / 4-1-2(0.0546) / 1-2-4(0.0408) / 1-4-2(0.0377)
2025-06-28,4,1-4-6,4-6-5,0.07015710743280522,False,4-6-5(0.0702) / 4-6-1(0.0667) / 4-5-6(0.0634) / 4-1-6(0.0594) / 4-5-1(0.0471) / 4-1-5(0.0463) / 6-4-5(0.0348) / 6-4-1(0.0331) / 4-6-3(0.0306) / 5-4-6(0.0304)
2025-06-28,5,1-5-2,5-6-1,0.14881586375320655,False,5-6-1(0.1488) / 5-6-2(0.1199) / 6-5-1(0.1013) / 6-5-2(0.0816) / 5-6-4(0.0812) / 6-5-4(0.0553) / 5-1-6(0.0524) / 5-2-6(0.0411) / 5-4-6(0.0269) / 1-5-6(0.0257)
2025-06-28,6,1-4-3,2-6-3,0.028354649225825725,False,2-6-3(0.0284) / 2-3-6(0.0269) / 2-6-1(0.0255) / 2-6-4(0.0248) / 6-2-3(0.0242) / 2-1-6(0.0234) / 2-4-6(0.0226) / 3-2-6(0.0223) / 6-2-1(0.0218) / 6-2-4(0.0212)
2025-06-28,7,1-2-4,1-6-4,0.19861851269923433,False,1-6-4(0.1986) / 1-6-2(0.1160) / 6-1-4(0.1104) / 1-4-6(0.0850) / 6-1-2(0.0645) / 1-6-5(0.0472) / 1-2-6(0.0455) / 4-1-6(0.0375) / 6-1-5(0.0262) / 6-4-1(0.0239)
2025-06-28,8,1-5-4,1-3-4,0.08778922911973439,False,1-3-4(0.0878) / 1-3-5(0.0716) / 1-4-3(0.0700) / 1-3-2(0.0631) / 1-5-3(0.0539) / 1-2-3(0.0462) / 3-1-4(0.0459) / 3-1-5(0.0374) / 1-4-5(0.0347) / 4-1-3(0.0339)
2025-06-28,9,1-3-4,2-3-6,0.10615660802443623,False,2-3-6(0.1062) / 2-6-3(0.1024) / 2-3-5(0.0452) / 3-2-6(0.0420) / 2-6-5(0.0405) / 6-2-3(0.0401) / 2-3-4(0.0397) / 2-6-4(0.0355) / 2-5-3(0.0345) / 2-5-6(0.0320)
2025-06-28,10,1-5-6,1-5-2,0.06141258151847071,False,1-5-2(0.0614) / 1-2-5(0.0584) / 1-5-3(0.0522) / 1-3-5(0.0468) / 1-2-3(0.0441) / 1-3-2(0.0416) / 5-1-2(0.0404) / 2-1-5(0.0375) / 5-1-3(0.0343) / 3-1-5(0.0293)
2025-06-28,11,1-3-4,1-4-3,0.04317099883870126,False,1-4-3(0.0432) / 1-4-2(0.0431) / 4-1-3(0.0384) / 4-1-2(0.0384) / 1-3-4(0.0328) / 1-2-4(0.0327) / 1-4-5(0.0283) / 4-3-1(0.0253) / 4-2-1(0.0253) / 4-1-5(0.0252)
2025-06-28,12,1-3-6,4-5-1,0.020066677960666735,False,4-5-1(0.0201) / 5-4-1(0.0195) / 4-1-5(0.0190) / 5-1-4(0.0177) / 1-4-5(0.0177) / 1-5-4(0.0170) / 4-5-3(0.0165) / 5-4-3(0.0160) / 4-5-6(0.0153) / 5-4-6(0.0148)
2025-06-29,1,1-3-5,1-3-5,0.11075045873025971,True,1-3-5(0.1108) / 3-1-5(0.0981) / 1-5-3(0.0969) / 5-1-3(0.0803) / 3-5-1(0.0713) / 5-3-1(0.0666) / 1-3-2(0.0387) / 3-1-2(0.0343) / 1-5-2(0.0279) / 1-2-3(0.0245)
2025-06-29,2,1-4-3,1-2-3,0.04935052306287623,False,1-2-3(0.0494) / 1-3-2(0.0473) / 2-1-3(0.0443) / 3-1-2(0.0413) / 2-3-1(0.0363) / 1-2-4(0.0356) / 3-2-1(0.0354) / 2-1-4(0.0320) / 1-3-4(0.0312) / 1-4-2(0.0303)
2025-06-29,3,4-5-1,2-6-4,0.028105474072606752,False,2-6-4(0.0281) / 2-4-6(0.0268) / 6-2-4(0.0264) / 4-2-6(0.0244) / 6-4-2(0.0232) / 2-6-3(0.0228) / 4-6-2(0.0225) / 2-6-1(0.0224) / 6-2-3(0.0214) / 6-2-1(0.0211)
2025-06-29,4,2-1-3,3-2-4,0.11519556708587007,False,3-2-4(0.1152) / 3-4-2(0.1103) / 3-2-1(0.0609) / 3-4-1(0.0537) / 2-3-4(0.0476) / 3-1-2(0.0475) / 4-3-2(0.0451) / 3-1-4(0.0437) / 3-2-6(0.0422) / 3-4-6(0.0372)
