開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2014-01-01,3,4,5,3832,下田哲也,A2,168,54,5.22,29.5,50.0,5.83,42.2,60.3,4.83,30.6,52.8,4.87,32.4,47.9,0.17,16,62.5,0.1,2.3,20,40.0,0.2,3.5,20,45.0,0.17,3.1,17,41.2,0.15,2.9,20,20.0,0.16,2.9,22,27.3,0.2,3.5,2013-07-01,2013-12-28
2014-01-01,3,4,3,4260,中越博紀,A1,167,51,6.21,47.7,63.8,6.45,50.0,66.7,5.72,47.2,61.1,4.94,33.0,42.6,0.18,26,80.8,0.14,2.6,15,26.7,0.19,3.5,15,46.7,0.2,3.6,18,61.1,0.18,2.7,22,36.4,0.2,3.6,15,33.3,0.2,3.4,2013-07-01,2013-12-28
2014-01-01,3,4,6,4220,深川和仁,A2,164,55,5.63,39.6,52.7,6.08,45.2,60.7,4.49,28.6,40.0,4.39,23.4,37.7,0.17,20,70.0,0.18,3.4,20,30.0,0.15,3.3,20,45.0,0.16,3.0,25,52.0,0.15,2.8,17,23.5,0.21,3.5,21,23.8,0.15,2.7,2013-07-01,2013-12-28
2014-01-01,3,4,1,4221,南部圭史,B1,170,54,3.25,11.9,22.0,3.72,14.9,29.8,5.53,30.0,57.5,4.36,19.8,39.5,0.17,10,30.0,0.19,2.9,12,33.3,0.18,3.1,14,7.1,0.16,3.0,11,9.1,0.16,3.3,16,6.3,0.15,3.4,18,0.0,0.16,3.2,2013-07-01,2013-12-28
2014-01-01,3,4,4,3137,岩井範光,B1,164,54,4.49,17.6,43.1,4.05,21.1,38.6,4.49,22.9,40.0,4.67,22.2,44.4,0.21,17,29.4,0.23,4.0,23,21.7,0.2,3.7,24,16.7,0.2,3.4,21,23.8,0.22,4.0,18,5.6,0.22,3.7,14,7.1,0.22,4.9,2013-07-01,2013-12-28
2014-01-01,3,4,2,3466,松岡晃司,B1,161,54,3.55,18.8,23.8,3.38,16.0,22.0,6.72,56.2,78.1,5.26,35.2,48.9,0.23,11,45.5,0.24,5.0,16,18.8,0.21,3.9,16,12.5,0.24,4.0,11,18.2,0.25,4.8,16,0.0,0.24,4.8,17,0.0,0.24,5.5,2013-07-01,2013-12-28
2014-01-01,3,5,1,3064,山崎昭生,A1,163,51,6.13,47.3,64.3,5.95,46.2,62.5,3.32,13.6,27.3,5.11,31.2,50.0,0.16,33,78.8,0.17,2.6,29,48.3,0.17,3.1,32,46.9,0.16,3.1,33,39.4,0.17,3.2,17,47.1,0.13,2.4,4,25.0,0.18,3.5,2013-07-01,2013-12-28
2014-01-01,3,5,3,4030,森高一真,A1,170,52,6.33,46.9,63.5,6.87,53.7,76.1,3.52,11.1,33.3,5.04,33.3,51.1,0.16,34,91.2,0.15,2.9,21,42.9,0.18,3.5,26,46.2,0.15,3.3,25,44.0,0.16,3.0,17,17.6,0.15,3.8,10,20.0,0.21,4.2,2013-07-01,2013-12-28
2014-01-01,3,5,4,3478,嶋田貴支,B1,164,53,5.07,28.6,47.3,5.54,32.9,53.2,4.2,30.0,40.0,5.19,32.5,50.0,0.2,16,56.3,0.19,2.4,18,61.1,0.19,3.6,17,41.2,0.18,3.1,20,20.0,0.2,4.0,14,7.1,0.18,2.9,12,0.0,0.26,4.7,2013-07-01,2013-12-28
2014-01-01,3,5,2,4348,宮崎奨,B1,171,57,5.29,37.1,50.0,5.43,36.5,52.4,4.41,27.6,37.9,6.01,42.4,64.7,0.19,22,68.2,0.18,2.8,17,41.2,0.2,3.4,21,33.3,0.19,3.9,15,40.0,0.17,3.4,24,16.7,0.19,3.3,24,8.3,0.19,3.6,2013-07-01,2013-12-28
2014-01-01,3,5,5,3492,山下和彦,B1,161,51,4.13,14.7,36.0,4.25,19.6,39.3,6.0,41.4,62.1,5.23,34.7,50.7,0.2,15,40.0,0.2,3.7,16,18.8,0.23,4.0,13,15.4,0.2,3.5,14,14.3,0.19,3.4,21,4.8,0.2,3.3,10,0.0,0.2,3.9,2013-07-01,2013-12-28
2014-01-01,3,5,6,4772,石丸海渡,B1,163,58,2.46,1.9,9.3,2.0,0.0,9.1,5.85,45.5,57.6,4.73,27.7,45.7,0.18,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,27.3,0.15,2.6,57,8.8,0.18,3.2,2013-07-01,2013-12-28
2014-01-01,3,6,1,3543,福田雅一,A2,165,54,6.08,39.8,63.9,6.2,47.9,64.6,4.76,36.0,44.0,5.51,40.4,53.9,0.15,26,92.3,0.14,2.3,19,42.1,0.16,3.2,18,16.7,0.17,3.2,28,42.9,0.15,2.8,19,21.1,0.14,2.6,12,16.7,0.16,3.3,2013-07-01,2013-12-28
2014-01-01,3,6,4,3553,平池仁志,B1,165,55,4.84,28.0,45.8,5.57,34.4,62.5,5.54,46.2,57.7,4.38,24.7,34.8,0.19,20,60.0,0.18,3.7,13,23.1,0.19,3.9,26,30.8,0.21,3.0,20,55.0,0.18,2.7,26,26.9,0.18,3.5,14,14.3,0.22,4.0,2013-07-01,2013-12-28
2014-01-01,3,6,5,3910,松下知幸,A2,162,50,5.37,32.4,53.3,5.6,36.0,58.4,5.41,34.5,58.6,4.13,19.0,36.5,0.21,13,61.5,0.2,3.6,19,63.2,0.21,3.5,19,36.8,0.19,3.7,17,17.6,0.19,3.1,14,35.7,0.21,4.0,19,10.5,0.24,4.6,2013-07-01,2013-12-28
2014-01-01,3,6,2,3753,河上哲也,B1,166,52,5.53,38.9,51.9,5.88,44.3,56.7,5.39,32.1,42.9,5.6,43.2,58.0,0.18,24,70.8,0.17,2.5,23,21.7,0.17,3.3,26,23.1,0.17,3.0,22,40.9,0.17,2.8,24,20.8,0.2,3.5,19,0.0,0.2,3.9,2013-07-01,2013-12-28
2014-01-01,3,6,3,2698,角川政志,B1,160,52,4.31,15.5,44.0,5.0,28.8,40.4,4.69,14.3,45.7,5.9,41.0,63.9,0.2,18,16.7,0.22,3.7,46,17.4,0.18,3.8,20,15.0,0.2,4.1,5,0.0,0.27,4.4,4,25.0,0.23,4.5,3,0.0,0.2,5.0,2013-07-01,2013-12-28
2014-01-01,3,6,6,3234,金森史吉,B1,162,54,4.6,23.7,45.4,5.01,32.9,44.7,3.92,4.0,40.0,5.79,42.3,56.7,0.17,13,61.5,0.14,2.2,18,11.1,0.18,3.4,20,5.0,0.15,2.4,14,21.4,0.15,2.3,13,23.1,0.18,2.9,12,8.3,0.21,4.3,2013-07-01,2013-12-28
2014-01-01,3,7,3,4020,川上清人,B1,165,60,4.87,28.9,48.9,5.84,43.8,59.6,6.87,63.3,70.0,4.93,25.8,47.4,0.2,20,60.0,0.19,3.3,16,37.5,0.2,4.4,20,50.0,0.22,4.1,20,25.0,0.21,4.0,15,26.7,0.16,3.9,24,4.2,0.22,4.5,2013-07-01,2013-12-28
2014-01-01,3,7,1,4452,松尾祭,B1,163,55,3.55,15.3,29.4,4.51,23.5,41.2,5.47,38.9,47.2,4.87,31.0,46.4,0.19,15,66.7,0.17,2.5,15,26.7,0.17,3.4,19,31.6,0.17,3.1,18,16.7,0.19,3.7,21,4.8,0.19,4.0,22,0.0,0.22,4.4,2013-07-01,2013-12-28
2014-01-01,3,7,6,3907,村越篤,A2,169,55,5.4,33.7,51.0,6.16,46.0,60.3,5.14,31.4,48.6,5.86,43.4,55.6,0.21,21,66.7,0.22,4.4,18,50.0,0.21,4.3,21,33.3,0.21,4.0,22,45.5,0.21,4.1,18,22.2,0.21,3.6,14,7.1,0.2,4.6,2013-07-01,2013-12-28
2014-01-01,3,7,2,3541,三嶌誠司,A1,160,58,6.14,43.5,63.7,6.82,54.5,72.7,5.28,34.4,50.0,6.34,43.6,66.3,0.16,25,68.0,0.17,2.9,28,50.0,0.14,3.5,26,26.9,0.15,2.7,29,48.3,0.17,3.1,10,20.0,0.13,2.6,6,33.3,0.16,3.3,2013-07-01,2013-12-28
2014-01-01,3,7,4,3855,大熊辰弥,B1,171,53,4.4,20.8,41.6,5.03,26.9,53.7,4.22,25.0,36.1,4.74,27.1,45.9,0.24,14,50.0,0.22,3.4,18,33.3,0.21,4.2,23,34.8,0.24,4.5,15,6.7,0.23,4.1,16,6.3,0.23,4.8,17,0.0,0.29,5.2,2013-07-01,2013-12-28
2014-01-01,3,7,5,4776,竹田和哉,B2,168,59,2.57,3.7,14.8,1.83,0.0,8.7,4.47,20.0,33.3,4.83,24.4,43.0,0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,25.0,0.17,2.6,61,6.6,0.16,2.8,2013-07-01,2013-12-28
2014-01-01,3,8,2,3908,重成一人,A1,168,55,6.76,53.7,75.0,6.64,53.4,73.9,4.63,25.9,44.4,4.96,28.1,46.1,0.16,24,75.0,0.16,3.0,25,40.0,0.16,3.2,24,25.0,0.15,3.1,18,44.4,0.16,3.4,19,31.6,0.18,3.7,23,30.4,0.13,3.2,2013-07-01,2013-12-28
2014-01-01,3,8,1,3710,吉永泰弘,A2,167,57,5.83,34.7,64.4,6.09,39.2,66.2,4.5,20.0,40.0,4.86,31.0,47.0,0.19,29,75.9,0.15,2.4,20,20.0,0.21,4.1,22,13.6,0.19,3.3,24,41.7,0.2,3.2,18,11.1,0.19,4.2,17,5.9,0.19,3.8,2013-07-01,2013-12-28
2014-01-01,3,8,5,4185,藤原真也,B1,172,51,3.79,16.7,28.6,3.78,16.4,25.5,5.7,40.0,60.0,4.0,15.2,31.8,0.2,11,45.5,0.14,3.2,14,0.0,0.18,3.3,17,5.9,0.23,3.0,15,20.0,0.21,4.1,24,0.0,0.2,3.6,9,0.0,0.24,4.1,2013-07-01,2013-12-28
2014-01-01,3,8,4,3837,秋山広一,A1,168,52,6.15,45.7,63.8,7.07,58.6,75.7,6.55,51.7,65.5,6.24,41.5,64.6,0.17,31,77.4,0.14,2.5,27,51.9,0.16,2.8,21,52.4,0.16,2.7,27,25.9,0.16,3.3,26,30.8,0.18,3.3,18,0.0,0.22,4.3,2013-07-01,2013-12-28
2014-01-01,3,8,3,3137,岩井範光,B1,164,54,4.49,17.6,43.1,4.05,21.1,38.6,4.49,22.9,40.0,4.67,22.2,44.4,0.21,17,29.4,0.23,4.0,23,21.7,0.2,3.7,24,16.7,0.2,3.4,21,23.8,0.22,4.0,18,5.6,0.22,3.7,14,7.1,0.22,4.9,2013-07-01,2013-12-28
2014-01-01,3,8,6,4309,坂口明義,B1,160,52,4.2,17.2,37.4,3.73,8.9,28.6,5.38,28.2,51.3,4.7,28.1,41.7,0.21,12,41.7,0.16,3.3,14,21.4,0.26,4.4,15,6.7,0.17,3.4,16,18.8,0.18,3.2,19,5.3,0.21,4.1,18,5.6,0.25,4.8,2013-07-01,2013-12-28
2014-01-01,3,9,3,3568,木村光宏,A1,162,51,6.57,51.6,70.2,6.91,54.3,72.8,4.12,16.7,33.3,4.58,25.5,38.2,0.18,39,79.5,0.16,2.7,30,66.7,0.2,3.4,27,48.1,0.17,3.3,32,21.9,0.19,3.9,13,38.5,0.16,2.8,4,25.0,0.3,5.0,2013-07-01,2013-12-28
2014-01-01,3,9,1,3753,河上哲也,B1,166,52,5.53,38.9,51.9,5.88,44.3,56.7,5.39,32.1,42.9,5.6,43.2,58.0,0.18,24,70.8,0.17,2.5,23,21.7,0.17,3.3,26,23.1,0.17,3.0,22,40.9,0.17,2.8,24,20.8,0.2,3.5,19,0.0,0.2,3.9,2013-07-01,2013-12-28
2014-01-01,3,9,2,4459,片岡雅裕,A1,155,52,6.14,44.7,64.9,6.69,52.8,72.6,4.1,27.6,37.9,4.4,24.4,37.8,0.16,21,76.2,0.15,2.5,21,57.1,0.15,2.9,23,34.8,0.2,3.7,17,47.1,0.14,2.4,11,27.3,0.16,2.5,31,22.6,0.16,3.4,2013-07-01,2013-12-28
2014-01-01,3,9,5,4511,中岡健人,B1,161,59,4.86,29.8,45.0,4.18,18.7,31.8,5.41,33.3,48.1,4.55,23.0,40.2,0.18,21,71.4,0.18,3.0,17,35.3,0.18,3.1,23,34.8,0.17,2.8,23,30.4,0.2,3.8,29,13.8,0.15,3.0,18,5.6,0.21,4.2,2013-07-01,2013-12-28
2014-01-01,3,9,6,3832,下田哲也,A2,168,54,5.22,29.5,50.0,5.83,42.2,60.3,4.83,30.6,52.8,4.87,32.4,47.9,0.17,16,62.5,0.1,2.3,20,40.0,0.2,3.5,20,45.0,0.17,3.1,17,41.2,0.15,2.9,20,20.0,0.16,2.9,22,27.3,0.2,3.5,2013-07-01,2013-12-28
2014-01-01,3,9,4,4187,香川友尚,B1,163,58,3.83,18.3,32.9,4.2,25.0,33.9,4.95,27.0,45.9,5.33,34.3,52.5,0.17,7,14.3,0.18,4.6,10,30.0,0.15,2.8,8,12.5,0.17,2.9,5,20.0,0.17,2.2,10,0.0,0.18,2.9,13,0.0,0.18,3.5,2013-07-01,2013-12-28
2014-01-01,3,10,1,4260,中越博紀,A1,167,51,6.21,47.7,63.8,6.45,50.0,66.7,5.72,47.2,61.1,4.94,33.0,42.6,0.18,26,80.8,0.14,2.6,15,26.7,0.19,3.5,15,46.7,0.2,3.6,18,61.1,0.18,2.7,22,36.4,0.2,3.6,15,33.3,0.2,3.4,2013-07-01,2013-12-28
2014-01-01,3,10,2,4030,森高一真,A1,170,52,6.33,46.9,63.5,6.87,53.7,76.1,3.52,11.1,33.3,5.04,33.3,51.1,0.16,34,91.2,0.15,2.9,21,42.9,0.18,3.5,26,46.2,0.15,3.3,25,44.0,0.16,3.0,17,17.6,0.15,3.8,10,20.0,0.21,4.2,2013-07-01,2013-12-28
2014-01-01,3,10,4,3543,福田雅一,A2,165,54,6.08,39.8,63.9,6.2,47.9,64.6,4.76,36.0,44.0,5.51,40.4,53.9,0.15,26,92.3,0.14,2.3,19,42.1,0.16,3.2,18,16.7,0.17,3.2,28,42.9,0.15,2.8,19,21.1,0.14,2.6,12,16.7,0.16,3.3,2013-07-01,2013-12-28
2014-01-01,3,10,6,4020,川上清人,B1,165,60,4.87,28.9,48.9,5.84,43.8,59.6,6.87,63.3,70.0,4.93,25.8,47.4,0.2,20,60.0,0.19,3.3,16,37.5,0.2,4.4,20,50.0,0.22,4.1,20,25.0,0.21,4.0,15,26.7,0.16,3.9,24,4.2,0.22,4.5,2013-07-01,2013-12-28
2014-01-01,3,10,3,4529,嶋義信,B1,165,56,4.05,18.8,28.7,4.15,18.9,31.1,3.14,14.3,25.0,6.21,47.8,64.2,0.18,12,58.3,0.13,2.7,19,36.8,0.17,2.9,13,30.8,0.17,3.2,13,23.1,0.17,3.2,21,19.0,0.18,3.8,16,0.0,0.24,4.9,2013-07-01,2013-12-28
2014-01-01,3,10,5,3401,上田隆章,A1,159,52,6.0,45.3,59.0,6.09,46.3,64.2,4.4,32.0,40.0,4.92,34.4,47.8,0.17,24,83.3,0.15,2.7,22,45.5,0.19,3.7,23,65.2,0.2,3.5,24,45.8,0.19,3.6,19,26.3,0.17,3.4,18,11.1,0.14,3.2,2013-07-01,2013-12-28
2014-01-01,3,11,2,3837,秋山広一,A1,168,52,6.15,45.7,63.8,7.07,58.6,75.7,6.55,51.7,65.5,6.24,41.5,64.6,0.17,31,77.4,0.14,2.5,27,51.9,0.16,2.8,21,52.4,0.16,2.7,27,25.9,0.16,3.3,26,30.8,0.18,3.3,18,0.0,0.22,4.3,2013-07-01,2013-12-28
2014-01-01,3,11,1,3541,三嶌誠司,A1,160,58,6.14,43.5,63.7,6.82,54.5,72.7,5.28,34.4,50.0,6.34,43.6,66.3,0.16,25,68.0,0.17,2.9,28,50.0,0.14,3.5,26,26.9,0.15,2.7,29,48.3,0.17,3.1,10,20.0,0.13,2.6,6,33.3,0.16,3.3,2013-07-01,2013-12-28
2014-01-01,3,11,6,3478,嶋田貴支,B1,164,53,5.07,28.6,47.3,5.54,32.9,53.2,4.2,30.0,40.0,5.19,32.5,50.0,0.2,16,56.3,0.19,2.4,18,61.1,0.19,3.6,17,41.2,0.18,3.1,20,20.0,0.2,4.0,14,7.1,0.18,2.9,12,0.0,0.26,4.7,2013-07-01,2013-12-28
2014-01-01,3,11,3,3442,宮武英司,A1,167,55,6.14,45.3,61.3,6.59,46.9,71.6,4.53,29.4,44.1,5.21,36.1,53.6,0.18,24,75.0,0.17,2.5,18,66.7,0.17,3.8,21,28.6,0.19,3.5,20,40.0,0.17,3.3,17,29.4,0.19,3.4,8,0.0,0.25,3.0,2013-07-01,2013-12-28
2014-01-01,3,11,4,3189,矢野素也,B1,164,53,3.97,16.1,31.0,4.7,25.8,43.9,5.78,44.4,55.6,6.23,50.6,66.7,0.21,17,35.3,0.23,3.4,18,22.2,0.2,3.9,21,9.5,0.19,3.9,16,25.0,0.21,3.9,22,9.1,0.2,3.8,16,0.0,0.24,4.6,2013-07-01,2013-12-28
2014-01-01,3,11,5,3975,小野寺智洋,A2,164,52,5.43,31.5,54.8,5.62,31.3,61.6,5.14,37.9,48.3,5.49,43.4,52.6,0.19,19,68.4,0.16,3.8,17,58.8,0.19,3.5,21,23.8,0.18,3.9,17,35.3,0.17,3.6,18,44.4,0.21,4.2,23,4.3,0.2,4.0,2013-07-01,2013-12-28
2014-01-01,3,12,4,3064,山崎昭生,A1,163,51,6.13,47.3,64.3,5.95,46.2,62.5,3.32,13.6,27.3,5.11,31.2,50.0,0.16,33,78.8,0.17,2.6,29,48.3,0.17,3.1,32,46.9,0.16,3.1,33,39.4,0.17,3.2,17,47.1,0.13,2.4,4,25.0,0.18,3.5,2013-07-01,2013-12-28
2014-01-01,3,12,2,3568,木村光宏,A1,162,51,6.57,51.6,70.2,6.91,54.3,72.8,4.12,16.7,33.3,4.58,25.5,38.2,0.18,39,79.5,0.16,2.7,30,66.7,0.2,3.4,27,48.1,0.17,3.3,32,21.9,0.19,3.9,13,38.5,0.16,2.8,4,25.0,0.3,5.0,2013-07-01,2013-12-28
2014-01-01,3,12,3,3849,中岡正彦,A1,167,51,6.15,49.0,60.6,7.19,62.2,75.5,5.15,36.4,48.5,5.35,35.6,52.5,0.12,30,83.3,0.13,1.9,19,68.4,0.14,1.9,21,57.1,0.12,2.3,24,37.5,0.11,2.0,24,25.0,0.1,2.0,2,0.0,0.11,3.0,2013-07-01,2013-12-28
2014-01-01,3,12,1,3908,重成一人,A1,168,55,6.76,53.7,75.0,6.64,53.4,73.9,4.63,25.9,44.4,4.96,28.1,46.1,0.16,24,75.0,0.16,3.0,25,40.0,0.16,3.2,24,25.0,0.15,3.1,18,44.4,0.16,3.4,19,31.6,0.18,3.7,23,30.4,0.13,3.2,2013-07-01,2013-12-28
2014-01-01,3,12,5,3907,村越篤,A2,169,55,5.4,33.7,51.0,6.16,46.0,60.3,5.14,31.4,48.6,5.86,43.4,55.6,0.21,21,66.7,0.22,4.4,18,50.0,0.21,4.3,21,33.3,0.21,4.0,22,45.5,0.21,4.1,18,22.2,0.21,3.6,14,7.1,0.2,4.6,2013-07-01,2013-12-28
2014-01-01,3,12,6,3553,平池仁志,B1,165,55,4.84,28.0,45.8,5.57,34.4,62.5,5.54,46.2,57.7,4.38,24.7,34.8,0.19,20,60.0,0.18,3.7,13,23.1,0.19,3.9,26,30.8,0.21,3.0,20,55.0,0.18,2.7,26,26.9,0.18,3.5,14,14.3,0.22,4.0,2013-07-01,2013-12-28
2014-01-02,4,2,1,3492,山下和彦,B1,161,51,4.13,14.7,36.0,4.25,19.6,39.3,6.0,41.4,62.1,5.23,34.7,50.7,0.2,15,40.0,0.2,3.7,16,18.8,0.23,4.0,13,15.4,0.2,3.5,14,14.3,0.19,3.4,21,4.8,0.2,3.3,10,0.0,0.2,3.9,2013-07-01,2013-12-28
2014-01-02,4,2,3,4583,古田祐貴,A2,167,51,4.76,24.0,48.0,4.92,27.0,49.0,5.17,23.3,43.3,5.72,36.4,58.0,0.16,13,61.5,0.16,2.8,32,37.5,0.17,2.9,17,29.4,0.12,2.5,21,33.3,0.16,2.9,22,18.2,0.16,2.8,17,11.8,0.18,3.3,2013-07-01,2013-12-28
2014-01-02,4,2,5,2887,大井崇夫,B1,162,54,3.98,20.7,34.1,4.57,27.7,40.4,7.92,75.0,88.9,4.67,26.7,41.1,0.22,16,56.3,0.17,3.1,19,21.1,0.23,4.5,20,15.0,0.23,3.9,14,21.4,0.21,4.6,21,9.5,0.23,4.4,13,0.0,0.21,4.4,2013-07-01,2013-12-28
2014-01-02,4,2,4,3166,谷田昭利,B1,161,57,3.56,13.8,25.0,3.06,9.2,16.9,4.24,5.9,41.2,4.42,26.0,40.0,0.18,14,35.7,0.21,3.1,16,25.0,0.18,3.6,18,5.6,0.18,3.3,14,7.1,0.16,3.1,13,0.0,0.16,3.6,19,10.5,0.2,3.9,2013-07-01,2013-12-28
2014-01-02,4,2,6,3137,岩井範光,B1,164,54,4.49,17.6,43.1,4.05,21.1,38.6,4.49,22.9,40.0,4.67,22.2,44.4,0.21,17,29.4,0.23,4.0,23,21.7,0.2,3.7,24,16.7,0.2,3.4,21,23.8,0.22,4.0,18,5.6,0.22,3.7,14,7.1,0.22,4.9,2013-07-01,2013-12-28
2014-01-02,4,2,2,3234,金森史吉,B1,162,54,4.6,23.7,45.4,5.01,32.9,44.7,3.92,4.0,40.0,5.79,42.3,56.7,0.17,13,61.5,0.14,2.2,18,11.1,0.18,3.4,20,5.0,0.15,2.4,14,21.4,0.15,2.3,13,23.1,0.18,2.9,12,8.3,0.21,4.3,2013-07-01,2013-12-28
2014-01-02,4,3,1,4437,中田元泰,B1,174,58,4.96,31.3,44.8,5.21,31.0,53.5,4.32,21.1,36.8,6.24,48.2,62.4,0.19,16,50.0,0.21,3.9,14,35.7,0.19,3.4,14,14.3,0.18,2.9,17,47.1,0.15,2.8,24,16.7,0.19,3.5,21,14.3,0.2,4.0,2013-07-01,2013-12-28
2014-01-02,4,3,4,3478,嶋田貴支,B1,164,53,5.07,28.6,47.3,5.54,32.9,53.2,4.2,30.0,40.0,5.19,32.5,50.0,0.2,16,56.3,0.19,2.4,18,61.1,0.19,3.6,17,41.2,0.18,3.1,20,20.0,0.2,4.0,14,7.1,0.18,2.9,12,0.0,0.26,4.7,2013-07-01,2013-12-28
