開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2019-03-21,2,10,1,3200,熊谷直樹,A2,159,51,5.95,43.0,59.3,6.48,52.2,69.6,5.72,40.6,58.0,5.28,28.7,49.7,0.16,25,84.0,0.16,2.4,25,36.0,0.17,3.6,28,46.4,0.17,3.0,26,38.5,0.14,2.7,15,13.3,0.14,2.4,2,50.0,0.08,1.5,2018-10-01,2019-03-18
2019-03-21,2,10,3,4377,濱本優一,A2,170,48,5.72,39.7,61.5,6.18,47.1,76.5,5.49,35.1,57.1,4.59,25.2,38.9,0.18,25,88.0,0.15,2.4,22,54.5,0.18,3.5,14,42.9,0.18,2.9,14,28.6,0.19,3.1,17,23.5,0.2,4.1,23,21.7,0.19,4.0,2018-10-01,2019-03-18
2019-03-21,2,10,2,3922,菅沼佳昭,B1,163,51,4.43,27.8,40.9,4.57,28.6,47.6,4.11,23.3,32.9,5.07,29.5,47.3,0.2,18,55.6,0.17,3.8,24,41.7,0.19,4.0,23,34.8,0.2,3.9,19,21.1,0.17,3.5,22,9.1,0.21,3.3,22,13.6,0.25,4.8,2018-10-01,2019-03-18
2019-03-21,2,10,6,3352,小川晃司,B1,161,51,4.88,29.2,47.9,0.0,0.0,0.0,5.27,33.3,48.0,5.48,36.6,49.7,0.14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,80,23.8,0.14,2.8,2018-10-01,2019-03-18
2019-03-21,2,10,4,4055,吉田俊彦,A1,167,54,6.42,49.6,66.7,7.53,53.3,70.0,5.74,36.8,55.9,5.58,34.5,57.2,0.15,33,81.8,0.14,2.7,22,59.1,0.14,3.4,30,56.7,0.14,3.0,29,27.6,0.15,2.7,20,40.0,0.16,3.7,12,16.7,0.16,3.1,2018-10-01,2019-03-18
2019-03-21,2,10,5,3401,上田隆章,A2,159,54,5.75,42.6,56.5,6.08,43.1,61.8,4.52,22.1,37.2,4.96,25.9,48.9,0.18,21,90.5,0.16,2.3,21,47.6,0.16,3.3,15,33.3,0.22,4.1,21,38.1,0.18,3.8,20,20.0,0.18,3.9,18,0.0,0.19,4.4,2018-10-01,2019-03-18
2019-03-21,2,11,3,4430,永田秀二,A1,165,56,6.38,45.3,68.6,5.45,36.4,54.5,5.39,35.4,51.2,5.66,43.4,57.3,0.18,29,82.8,0.16,2.9,20,50.0,0.18,2.8,18,50.0,0.17,3.5,21,52.4,0.18,3.6,25,20.0,0.22,4.3,18,5.6,0.19,3.8,2018-10-01,2019-03-18
2019-03-21,2,11,4,3986,沖島広和,A2,160,60,5.12,29.2,47.9,6.14,41.4,65.5,5.38,34.2,50.6,5.94,38.7,58.1,0.16,18,88.9,0.17,2.4,21,33.3,0.17,3.4,20,40.0,0.16,3.2,19,26.3,0.15,2.7,16,6.3,0.18,3.3,17,11.8,0.14,2.8,2018-10-01,2019-03-18
2019-03-21,2,11,6,3957,大谷直弘,A1,166,52,6.41,51.1,66.7,6.8,50.0,70.0,4.61,25.3,43.4,4.97,30.1,46.9,0.19,28,92.9,0.14,2.4,27,55.6,0.17,3.7,19,47.4,0.19,3.4,23,52.2,0.22,4.1,21,23.8,0.2,4.7,23,8.7,0.24,5.2,2018-10-01,2019-03-18
2019-03-21,2,11,2,4559,西川昌希,A1,166,52,6.65,49.6,71.1,6.62,47.6,71.4,6.19,45.8,62.5,5.73,43.9,56.8,0.18,38,71.1,0.18,2.8,44,43.2,0.17,3.2,37,40.5,0.19,3.6,14,50.0,0.18,3.6,13,23.1,0.19,3.7,2,0.0,0.19,3.5,2018-10-01,2019-03-18
2019-03-21,2,11,5,3578,塩田雄一,B1,160,50,4.79,27.6,45.5,5.73,33.3,61.3,6.33,47.9,64.4,4.68,26.1,42.3,0.19,23,65.2,0.18,3.3,22,13.6,0.2,4.0,28,28.6,0.18,3.5,22,13.6,0.2,4.0,18,16.7,0.17,3.0,25,16.0,0.19,3.9,2018-10-01,2019-03-18
2019-03-21,2,11,1,4136,江夏満,A1,165,54,6.39,48.0,69.9,6.94,47.1,70.6,5.55,36.1,60.2,5.44,34.8,53.4,0.15,33,87.9,0.14,2.1,27,44.4,0.17,3.8,13,46.2,0.13,2.5,29,34.5,0.12,2.8,27,22.2,0.16,2.9,17,0.0,0.17,3.8,2018-10-01,2019-03-18
2019-03-21,2,12,1,3996,秋山直之,A1,169,50,6.11,42.5,65.5,7.28,44.0,56.0,6.1,45.0,61.3,4.87,25.6,45.9,0.19,36,83.3,0.16,3.4,24,50.0,0.17,4.4,24,45.8,0.17,4.1,23,43.5,0.19,4.5,25,32.0,0.21,4.8,24,16.7,0.21,4.6,2018-10-01,2019-03-18
2019-03-21,2,12,3,3977,山本兼士,A1,161,52,6.36,49.6,67.3,0.0,0.0,0.0,5.57,36.1,52.8,5.67,39.3,52.9,0.17,14,92.9,0.19,3.4,18,61.1,0.13,2.9,26,42.3,0.18,3.1,26,61.5,0.18,2.6,17,17.6,0.17,2.7,10,10.0,0.17,3.2,2018-10-01,2019-03-18
2019-03-21,2,12,2,4566,塩田北斗,A2,166,54,5.68,43.0,55.6,7.62,81.2,81.2,4.96,34.6,50.6,4.91,21.7,46.5,0.15,32,93.8,0.17,3.2,26,50.0,0.16,3.2,28,39.3,0.15,3.9,33,39.4,0.15,2.9,30,26.7,0.14,3.1,21,9.5,0.15,3.0,2018-10-01,2019-03-18
2019-03-21,2,12,4,4278,藤岡俊介,A1,166,52,6.29,42.3,64.0,7.53,58.8,82.4,4.63,29.6,47.9,6.62,46.2,67.8,0.13,29,75.9,0.09,1.5,25,68.0,0.12,1.8,32,50.0,0.13,2.4,20,15.0,0.13,2.2,25,24.0,0.14,2.6,14,0.0,0.19,4.2,2018-10-01,2019-03-18
2019-03-21,2,12,5,4553,坪口竜也,A2,166,54,5.88,40.4,61.5,4.32,27.3,36.4,5.83,42.9,58.6,5.23,34.2,52.1,0.2,21,85.7,0.19,3.3,12,58.3,0.19,3.9,28,42.9,0.2,4.3,27,22.2,0.2,4.1,18,5.6,0.19,3.9,19,15.8,0.21,4.1,2018-10-01,2019-03-18
2019-03-21,2,12,6,4331,三好勇人,A2,170,55,5.41,38.0,47.2,5.95,41.0,56.6,5.59,42.4,54.1,5.46,36.8,52.6,0.17,24,91.7,0.15,2.9,20,45.0,0.18,3.4,18,11.1,0.17,3.3,19,31.6,0.15,3.2,17,29.4,0.16,3.6,20,5.0,0.22,5.0,2018-10-01,2019-03-18
2019-03-22,3,1,6,3352,小川晃司,B1,161,51,4.88,29.2,47.9,0.0,0.0,0.0,5.27,33.3,48.0,5.48,36.6,49.7,0.14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,80,23.8,0.14,2.8,2018-10-01,2019-03-18
2019-03-22,3,1,1,4377,濱本優一,A2,170,48,5.72,39.7,61.5,6.18,47.1,76.5,5.49,35.1,57.1,4.59,25.2,38.9,0.18,25,88.0,0.15,2.4,22,54.5,0.18,3.5,14,42.9,0.18,2.9,14,28.6,0.19,3.1,17,23.5,0.2,4.1,23,21.7,0.19,4.0,2018-10-01,2019-03-18
2019-03-22,3,1,3,4888,金児隆太,B1,165,53,5.18,33.3,47.2,2.88,0.0,25.0,5.3,29.8,51.2,4.77,27.7,41.5,0.18,16,56.3,0.19,3.1,26,50.0,0.21,3.4,25,36.0,0.17,2.8,18,11.1,0.17,3.3,17,5.9,0.18,2.8,20,25.0,0.15,2.9,2018-10-01,2019-03-18
2019-03-22,3,1,5,4008,中尾誠,A2,162,48,5.26,33.8,48.5,4.56,22.2,33.3,4.76,28.9,41.0,6.0,45.0,58.0,0.18,14,85.7,0.14,2.9,16,25.0,0.18,3.8,14,14.3,0.18,3.4,17,52.9,0.21,4.4,21,23.8,0.17,3.3,11,9.1,0.24,5.3,2018-10-01,2019-03-18
2019-03-22,3,1,2,3578,塩田雄一,B1,160,50,4.79,27.6,45.5,5.73,33.3,61.3,6.33,47.9,64.4,4.68,26.1,42.3,0.19,23,65.2,0.18,3.3,22,13.6,0.2,4.0,28,28.6,0.18,3.5,22,13.6,0.2,4.0,18,16.7,0.17,3.0,25,16.0,0.19,3.9,2018-10-01,2019-03-18
2019-03-22,3,1,4,3315,広瀬聖仁,B1,162,53,5.38,29.8,56.0,5.4,30.0,60.0,6.37,51.3,59.0,5.04,28.1,47.5,0.22,10,60.0,0.24,4.6,8,62.5,0.2,3.8,15,20.0,0.2,3.9,13,15.4,0.2,4.2,12,0.0,0.19,3.9,19,0.0,0.28,5.4,2018-10-01,2019-03-18
2019-03-22,3,2,4,3885,久田武,B1,166,54,5.02,26.6,46.8,4.33,33.3,33.3,5.92,42.2,60.2,5.4,34.8,53.8,0.18,19,57.9,0.17,2.2,18,38.9,0.17,3.3,18,5.6,0.14,3.0,25,36.0,0.18,3.3,15,6.7,0.22,3.8,10,0.0,0.25,5.2,2018-10-01,2019-03-18
2019-03-22,3,2,2,4623,中北将史,B1,162,53,4.07,19.1,31.5,0.0,0.0,0.0,5.44,35.3,54.1,6.22,48.9,61.8,0.2,14,21.4,0.19,3.3,16,31.3,0.19,4.2,18,27.8,0.18,3.7,18,0.0,0.21,3.4,20,0.0,0.18,3.7,19,10.5,0.24,4.5,2018-10-01,2019-03-18
2019-03-22,3,2,3,4093,吉田宗弘,B1,163,50,5.54,34.8,54.5,7.14,57.1,71.4,6.11,43.3,68.9,5.08,35.0,47.9,0.19,21,61.9,0.17,3.2,27,37.0,0.21,4.2,25,32.0,0.18,3.3,28,14.3,0.21,4.1,14,0.0,0.19,4.1,11,18.2,0.2,4.3,2018-10-01,2019-03-18
2019-03-22,3,2,5,3508,久富政弘,B1,162,56,5.19,30.3,52.3,3.17,16.7,16.7,6.08,44.4,65.3,4.72,25.7,42.1,0.2,16,62.5,0.19,3.8,22,36.4,0.21,4.8,15,33.3,0.16,3.5,27,11.1,0.19,4.1,20,5.0,0.22,4.9,16,12.5,0.25,5.4,2018-10-01,2019-03-18
2019-03-22,3,2,6,4538,笠置博之,B1,175,57,4.89,29.1,49.5,5.19,23.1,57.7,5.41,32.6,56.8,5.34,34.4,50.6,0.14,13,92.3,0.11,1.7,23,30.4,0.16,2.4,22,27.3,0.16,2.7,15,26.7,0.12,2.0,24,16.7,0.15,2.5,17,11.8,0.15,3.3,2018-10-01,2019-03-18
2019-03-22,3,2,1,3710,吉永泰弘,B1,167,56,4.75,28.0,46.2,4.57,27.0,44.6,4.75,28.0,49.3,5.28,34.0,47.9,0.17,16,50.0,0.14,2.3,20,30.0,0.17,3.1,26,26.9,0.16,3.2,22,31.8,0.17,2.6,22,9.1,0.2,3.9,11,0.0,0.2,4.9,2018-10-01,2019-03-18
2019-03-22,3,3,2,3986,沖島広和,A2,160,60,5.12,29.2,47.9,6.14,41.4,65.5,5.38,34.2,50.6,5.94,38.7,58.1,0.16,18,88.9,0.17,2.4,21,33.3,0.17,3.4,20,40.0,0.16,3.2,19,26.3,0.15,2.7,16,6.3,0.18,3.3,17,11.8,0.14,2.8,2018-10-01,2019-03-18
2019-03-22,3,3,1,4068,幸田智裕,B1,168,55,5.33,30.6,55.1,4.8,20.0,40.0,5.43,38.7,48.4,5.17,31.7,46.8,0.16,15,73.3,0.16,2.7,11,27.3,0.14,3.3,13,23.1,0.14,2.4,18,22.2,0.16,2.7,19,10.5,0.16,3.2,20,15.0,0.18,3.5,2018-10-01,2019-03-18
2019-03-22,3,3,4,3933,山地正樹,A1,164,55,6.48,52.3,66.4,6.56,55.6,55.6,5.13,28.2,54.9,5.5,36.1,53.7,0.16,40,85.0,0.16,2.9,45,42.2,0.16,2.9,35,45.7,0.15,2.8,22,22.7,0.16,3.6,10,0.0,0.18,3.8,0,0.0,0.0,0.0,2018-10-01,2019-03-18
2019-03-22,3,3,6,4559,西川昌希,A1,166,52,6.65,49.6,71.1,6.62,47.6,71.4,6.19,45.8,62.5,5.73,43.9,56.8,0.18,38,71.1,0.18,2.8,44,43.2,0.17,3.2,37,40.5,0.19,3.6,14,50.0,0.18,3.6,13,23.1,0.19,3.7,2,0.0,0.19,3.5,2018-10-01,2019-03-18
2019-03-22,3,3,5,3064,山崎昭生,A2,162,51,5.65,47.5,56.6,5.14,36.6,52.1,5.09,31.7,43.9,5.05,32.1,44.3,0.17,20,75.0,0.18,3.3,20,65.0,0.17,3.3,25,52.0,0.17,3.3,28,21.4,0.18,3.5,20,20.0,0.17,3.4,4,25.0,0.14,2.3,2018-10-01,2019-03-18
2019-03-22,3,3,3,4436,渋谷明憲,A2,160,52,5.86,45.2,59.5,5.57,28.6,57.1,4.89,29.7,47.3,4.86,25.7,44.3,0.17,17,76.5,0.16,2.8,28,46.4,0.17,3.1,20,60.0,0.17,3.0,22,40.9,0.16,3.0,22,18.2,0.16,3.3,29,17.2,0.18,3.6,2018-10-01,2019-03-18
2019-03-22,3,4,1,4202,浮田圭浩,B1,167,54,4.68,20.2,43.3,3.61,16.7,27.8,6.43,48.8,67.9,4.8,26.7,43.7,0.18,15,80.0,0.15,2.5,21,38.1,0.19,3.5,17,35.3,0.2,3.5,21,19.0,0.16,3.7,24,16.7,0.18,3.8,19,5.3,0.2,4.4,2018-10-01,2019-03-18
2019-03-22,3,4,4,4553,坪口竜也,A2,166,54,5.88,40.4,61.5,4.32,27.3,36.4,5.83,42.9,58.6,5.23,34.2,52.1,0.2,21,85.7,0.19,3.3,12,58.3,0.19,3.9,28,42.9,0.2,4.3,27,22.2,0.2,4.1,18,5.6,0.19,3.9,19,15.8,0.21,4.1,2018-10-01,2019-03-18
2019-03-22,3,4,3,4278,藤岡俊介,A1,166,52,6.29,42.3,64.0,7.53,58.8,82.4,4.63,29.6,47.9,6.62,46.2,67.8,0.13,29,75.9,0.09,1.5,25,68.0,0.12,1.8,32,50.0,0.13,2.4,20,15.0,0.13,2.2,25,24.0,0.14,2.6,14,0.0,0.19,4.2,2018-10-01,2019-03-18
2019-03-22,3,4,5,3200,熊谷直樹,A2,159,51,5.95,43.0,59.3,6.48,52.2,69.6,5.72,40.6,58.0,5.28,28.7,49.7,0.16,25,84.0,0.16,2.4,25,36.0,0.17,3.6,28,46.4,0.17,3.0,26,38.5,0.14,2.7,15,13.3,0.14,2.4,2,50.0,0.08,1.5,2018-10-01,2019-03-18
2019-03-22,3,4,2,4252,松下哲也,B1,170,52,4.65,24.7,41.6,4.41,18.2,40.9,5.41,37.2,53.8,5.22,31.9,49.3,0.18,9,55.6,0.17,2.8,18,16.7,0.16,3.6,15,20.0,0.2,3.1,11,45.5,0.19,3.1,16,31.3,0.19,3.3,19,0.0,0.19,3.7,2018-10-01,2019-03-18
2019-03-22,3,4,6,3881,浦上拓也,A2,164,56,5.07,29.5,45.5,5.41,37.0,51.9,5.34,35.9,56.5,5.58,37.5,51.4,0.16,18,72.2,0.15,1.7,23,52.2,0.13,2.3,25,16.0,0.17,3.3,15,20.0,0.16,3.0,19,15.8,0.19,4.0,16,12.5,0.19,3.6,2018-10-01,2019-03-18
2019-03-22,3,5,1,3837,秋山広一,A1,168,52,6.48,48.1,68.3,6.41,40.0,69.0,6.11,45.1,64.8,4.68,25.9,42.0,0.17,26,92.3,0.14,2.2,19,63.2,0.16,3.0,17,52.9,0.15,2.9,28,46.4,0.16,3.0,21,28.6,0.2,3.3,13,15.4,0.21,3.8,2018-10-01,2019-03-18
2019-03-22,3,5,3,4055,吉田俊彦,A1,167,54,6.42,49.6,66.7,7.53,53.3,70.0,5.74,36.8,55.9,5.58,34.5,57.2,0.15,33,81.8,0.14,2.7,22,59.1,0.14,3.4,30,56.7,0.14,3.0,29,27.6,0.15,2.7,20,40.0,0.16,3.7,12,16.7,0.16,3.1,2018-10-01,2019-03-18
2019-03-22,3,5,2,4888,金児隆太,B1,165,53,5.18,33.3,47.2,2.88,0.0,25.0,5.3,29.8,51.2,4.77,27.7,41.5,0.18,16,56.3,0.19,3.1,26,50.0,0.21,3.4,25,36.0,0.17,2.8,18,11.1,0.17,3.3,17,5.9,0.18,2.8,20,25.0,0.15,2.9,2018-10-01,2019-03-18
2019-03-22,3,5,5,4343,村岡賢,B1,164,55,4.26,20.4,38.9,5.1,28.6,52.4,6.73,55.8,70.9,5.94,43.1,57.8,0.19,17,58.8,0.17,3.7,23,21.7,0.22,4.8,22,27.3,0.18,3.8,18,11.1,0.18,4.1,22,9.1,0.21,4.5,23,13.0,0.18,3.7,2018-10-01,2019-03-18
2019-03-22,3,5,6,3977,山本兼士,A1,161,52,6.36,49.6,67.3,0.0,0.0,0.0,5.57,36.1,52.8,5.67,39.3,52.9,0.17,14,92.9,0.19,3.4,18,61.1,0.13,2.9,26,42.3,0.18,3.1,26,61.5,0.18,2.6,17,17.6,0.17,2.7,10,10.0,0.17,3.2,2018-10-01,2019-03-18
2019-03-22,3,5,4,4566,塩田北斗,A2,166,54,5.68,43.0,55.6,7.62,81.2,81.2,4.96,34.6,50.6,4.91,21.7,46.5,0.15,32,93.8,0.17,3.2,26,50.0,0.16,3.2,28,39.3,0.15,3.9,33,39.4,0.15,2.9,30,26.7,0.14,3.1,21,9.5,0.15,3.0,2018-10-01,2019-03-18
2019-03-22,3,6,2,4430,永田秀二,A1,165,56,6.38,45.3,68.6,5.45,36.4,54.5,5.39,35.4,51.2,5.66,43.4,57.3,0.18,29,82.8,0.16,2.9,20,50.0,0.18,2.8,18,50.0,0.17,3.5,21,52.4,0.18,3.6,25,20.0,0.22,4.3,18,5.6,0.19,3.8,2018-10-01,2019-03-18
2019-03-22,3,6,4,4008,中尾誠,A2,162,48,5.26,33.8,48.5,4.56,22.2,33.3,4.76,28.9,41.0,6.0,45.0,58.0,0.18,14,85.7,0.14,2.9,16,25.0,0.18,3.8,14,14.3,0.18,3.4,17,52.9,0.21,4.4,21,23.8,0.17,3.3,11,9.1,0.24,5.3,2018-10-01,2019-03-18
2019-03-22,3,6,3,4154,森安弘雅,B1,164,51,5.15,31.9,49.6,5.4,36.0,52.6,4.59,27.5,38.8,5.61,39.5,54.4,0.17,18,55.6,0.19,3.2,27,40.7,0.17,3.5,21,42.9,0.17,3.2,28,32.1,0.16,3.5,23,21.7,0.17,3.3,15,6.7,0.2,3.7,2018-10-01,2019-03-18
2019-03-22,3,6,5,4184,渡邊雄一郎,A1,159,49,7.0,59.3,73.1,7.72,72.2,83.3,6.2,42.0,66.7,5.08,33.1,47.2,0.17,34,76.5,0.18,3.6,23,56.5,0.17,3.6,29,55.2,0.15,2.8,23,47.8,0.15,3.3,22,40.9,0.17,3.1,10,30.0,0.21,3.5,2018-10-01,2019-03-18
2019-03-22,3,6,1,4623,中北将史,B1,162,53,4.07,19.1,31.5,0.0,0.0,0.0,5.44,35.3,54.1,6.22,48.9,61.8,0.2,14,21.4,0.19,3.3,16,31.3,0.19,4.2,18,27.8,0.18,3.7,18,0.0,0.21,3.4,20,0.0,0.18,3.7,19,10.5,0.24,4.5,2018-10-01,2019-03-18
2019-03-22,3,6,6,3715,倉尾大介,B1,165,55,5.19,27.5,52.5,4.25,18.8,37.5,5.98,46.3,63.4,5.43,34.3,51.5,0.17,13,61.5,0.15,2.3,18,44.4,0.14,2.9,15,13.3,0.16,2.7,19,26.3,0.18,2.7,16,12.5,0.17,4.0,16,6.3,0.21,4.5,2018-10-01,2019-03-18
2019-03-22,3,7,6,3719,辻栄蔵,A1,169,52,7.29,61.5,76.9,9.78,83.3,88.9,6.41,51.6,65.6,5.89,43.3,59.6,0.17,40,95.0,0.15,2.9,23,56.5,0.16,3.4,26,65.4,0.18,3.1,22,59.1,0.18,3.4,19,42.1,0.15,2.7,9,0.0,0.2,4.6,2018-10-01,2019-03-18
2019-03-22,3,7,4,4136,江夏満,A1,165,54,6.39,48.0,69.9,6.94,47.1,70.6,5.55,36.1,60.2,5.44,34.8,53.4,0.15,33,87.9,0.14,2.1,27,44.4,0.17,3.8,13,46.2,0.13,2.5,29,34.5,0.12,2.8,27,22.2,0.16,2.9,17,0.0,0.17,3.8,2018-10-01,2019-03-18
2019-03-22,3,7,1,3508,久富政弘,B1,162,56,5.19,30.3,52.3,3.17,16.7,16.7,6.08,44.4,65.3,4.72,25.7,42.1,0.2,16,62.5,0.19,3.8,22,36.4,0.21,4.8,15,33.3,0.16,3.5,27,11.1,0.19,4.1,20,5.0,0.22,4.9,16,12.5,0.25,5.4,2018-10-01,2019-03-18
2019-03-22,3,7,2,3401,上田隆章,A2,159,54,5.75,42.6,56.5,6.08,43.1,61.8,4.52,22.1,37.2,4.96,25.9,48.9,0.18,21,90.5,0.16,2.3,21,47.6,0.16,3.3,15,33.3,0.22,4.1,21,38.1,0.18,3.8,20,20.0,0.18,3.9,18,0.0,0.19,4.4,2018-10-01,2019-03-18
2019-03-22,3,7,3,4666,日笠勝弘,B1,164,53,4.24,20.9,40.7,0.0,0.0,0.0,5.15,32.1,51.3,5.25,33.8,47.9,0.14,11,63.6,0.14,2.5,19,36.8,0.13,2.5,19,21.1,0.14,2.9,13,30.8,0.13,2.7,16,18.8,0.15,3.0,30,3.3,0.15,2.7,2018-10-01,2019-03-18
2019-03-22,3,7,5,3922,菅沼佳昭,B1,163,51,4.43,27.8,40.9,4.57,28.6,47.6,4.11,23.3,32.9,5.07,29.5,47.3,0.2,18,55.6,0.17,3.8,24,41.7,0.19,4.0,23,34.8,0.2,3.9,19,21.1,0.17,3.5,22,9.1,0.21,3.3,22,13.6,0.25,4.8,2018-10-01,2019-03-18
2019-03-22,3,8,1,3957,大谷直弘,A1,166,52,6.41,51.1,66.7,6.8,50.0,70.0,4.61,25.3,43.4,4.97,30.1,46.9,0.19,28,92.9,0.14,2.4,27,55.6,0.17,3.7,19,47.4,0.19,3.4,23,52.2,0.22,4.1,21,23.8,0.2,4.7,23,8.7,0.24,5.2,2018-10-01,2019-03-18
2019-03-22,3,8,3,4202,浮田圭浩,B1,167,54,4.68,20.2,43.3,3.61,16.7,27.8,6.43,48.8,67.9,4.8,26.7,43.7,0.18,15,80.0,0.15,2.5,21,38.1,0.19,3.5,17,35.3,0.2,3.5,21,19.0,0.16,3.7,24,16.7,0.18,3.8,19,5.3,0.2,4.4,2018-10-01,2019-03-18
2019-03-22,3,8,4,4131,原豊土,A2,172,55,5.58,40.7,55.8,5.89,44.4,51.9,5.01,31.8,48.2,4.63,27.0,44.4,0.17,22,81.8,0.17,2.6,20,35.0,0.15,2.9,20,45.0,0.14,2.7,27,29.6,0.18,3.3,26,38.5,0.17,3.5,17,0.0,0.2,4.4,2018-10-01,2019-03-18
2019-03-22,3,8,2,4189,川上剛,A1,168,56,6.14,45.8,62.6,6.52,48.5,63.6,4.91,31.2,43.8,5.24,33.8,49.3,0.16,34,88.2,0.16,2.7,31,45.2,0.15,3.3,36,36.1,0.17,3.1,32,28.1,0.16,3.4,30,23.3,0.15,3.4,9,22.2,0.19,4.9,2018-10-01,2019-03-18
2019-03-22,3,8,6,4436,渋谷明憲,A2,160,52,5.86,45.2,59.5,5.57,28.6,57.1,4.89,29.7,47.3,4.86,25.7,44.3,0.17,17,76.5,0.16,2.8,28,46.4,0.17,3.1,20,60.0,0.17,3.0,22,40.9,0.16,3.0,22,18.2,0.16,3.3,29,17.2,0.18,3.6,2018-10-01,2019-03-18
2019-03-22,3,8,5,3710,吉永泰弘,B1,167,56,4.75,28.0,46.2,4.57,27.0,44.6,4.75,28.0,49.3,5.28,34.0,47.9,0.17,16,50.0,0.14,2.3,20,30.0,0.17,3.1,26,26.9,0.16,3.2,22,31.8,0.17,2.6,22,9.1,0.2,3.9,11,0.0,0.2,4.9,2018-10-01,2019-03-18
2019-03-22,3,9,3,3996,秋山直之,A1,169,50,6.11,42.5,65.5,7.28,44.0,56.0,6.1,45.0,61.3,4.87,25.6,45.9,0.19,36,83.3,0.16,3.4,24,50.0,0.17,4.4,24,45.8,0.17,4.1,23,43.5,0.19,4.5,25,32.0,0.21,4.8,24,16.7,0.21,4.6,2018-10-01,2019-03-18
2019-03-22,3,9,1,3986,沖島広和,A2,160,60,5.12,29.2,47.9,6.14,41.4,65.5,5.38,34.2,50.6,5.94,38.7,58.1,0.16,18,88.9,0.17,2.4,21,33.3,0.17,3.4,20,40.0,0.16,3.2,19,26.3,0.15,2.7,16,6.3,0.18,3.3,17,11.8,0.14,2.8,2018-10-01,2019-03-18
2019-03-22,3,9,5,3837,秋山広一,A1,168,52,6.48,48.1,68.3,6.41,40.0,69.0,6.11,45.1,64.8,4.68,25.9,42.0,0.17,26,92.3,0.14,2.2,19,63.2,0.16,3.0,17,52.9,0.15,2.9,28,46.4,0.16,3.0,21,28.6,0.2,3.3,13,15.4,0.21,3.8,2018-10-01,2019-03-18
2019-03-22,3,9,4,3200,熊谷直樹,A2,159,51,5.95,43.0,59.3,6.48,52.2,69.6,5.72,40.6,58.0,5.28,28.7,49.7,0.16,25,84.0,0.16,2.4,25,36.0,0.17,3.6,28,46.4,0.17,3.0,26,38.5,0.14,2.7,15,13.3,0.14,2.4,2,50.0,0.08,1.5,2018-10-01,2019-03-18
2019-03-22,3,9,6,3885,久田武,B1,166,54,5.02,26.6,46.8,4.33,33.3,33.3,5.92,42.2,60.2,5.4,34.8,53.8,0.18,19,57.9,0.17,2.2,18,38.9,0.17,3.3,18,5.6,0.14,3.0,25,36.0,0.18,3.3,15,6.7,0.22,3.8,10,0.0,0.25,5.2,2018-10-01,2019-03-18
2019-03-22,3,9,2,4375,照屋厚仁,A2,160,52,5.7,38.9,56.5,4.56,18.8,37.5,4.6,26.7,41.9,5.34,31.9,53.9,0.18,21,85.7,0.2,3.8,25,44.0,0.19,3.9,12,58.3,0.18,3.3,20,25.0,0.13,3.1,19,31.6,0.18,3.4,19,5.3,0.2,3.9,2018-10-01,2019-03-18
2019-03-22,3,10,1,4184,渡邊雄一郎,A1,159,49,7.0,59.3,73.1,7.72,72.2,83.3,6.2,42.0,66.7,5.08,33.1,47.2,0.17,34,76.5,0.18,3.6,23,56.5,0.17,3.6,29,55.2,0.15,2.8,23,47.8,0.15,3.3,22,40.9,0.17,3.1,10,30.0,0.21,3.5,2018-10-01,2019-03-18
2019-03-22,3,10,6,4343,村岡賢,B1,164,55,4.26,20.4,38.9,5.1,28.6,52.4,6.73,55.8,70.9,5.94,43.1,57.8,0.19,17,58.8,0.17,3.7,23,21.7,0.22,4.8,22,27.3,0.18,3.8,18,11.1,0.18,4.1,22,9.1,0.21,4.5,23,13.0,0.18,3.7,2018-10-01,2019-03-18
2019-03-22,3,10,5,4278,藤岡俊介,A1,166,52,6.29,42.3,64.0,7.53,58.8,82.4,4.63,29.6,47.9,6.62,46.2,67.8,0.13,29,75.9,0.09,1.5,25,68.0,0.12,1.8,32,50.0,0.13,2.4,20,15.0,0.13,2.2,25,24.0,0.14,2.6,14,0.0,0.19,4.2,2018-10-01,2019-03-18
