開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2022-01-01,3,2,2,3910,松下知幸,B1,164,53,4.7,21.2,38.8,4.52,23.4,36.9,4.17,25.0,37.5,5.2,33.0,49.5,0.19,17,58.8,0.18,2.9,20,30.0,0.18,3.5,18,27.7,0.17,3.7,17,5.8,0.19,3.9,20,5.0,0.21,4.5,14,0.0,0.18,4.5,2021-07-01,2021-12-28
2022-01-01,3,2,1,4010,越智照浩,B1,166,58,4.37,22.2,42.0,4.5,23.4,43.2,5.41,35.3,47.1,5.04,31.6,43.9,0.19,13,38.4,0.18,2.8,17,17.6,0.2,3.8,15,20.0,0.15,2.7,11,18.1,0.16,3.0,19,5.2,0.2,4.0,20,0.0,0.22,4.8,2021-07-01,2021-12-28
2022-01-01,3,2,5,4821,妻鳥晋也,B1,171,58,5.75,38.0,60.2,5.8,37.5,56.5,6.4,40.0,65.7,5.35,33.0,50.5,0.2,14,71.4,0.21,4.3,14,21.4,0.19,4.2,23,52.1,0.2,3.6,20,20.0,0.19,3.9,17,0.0,0.21,4.5,18,5.5,0.17,4.4,2021-07-01,2021-12-28
2022-01-01,3,2,4,3568,木村光宏,A2,162,55,5.6,39.8,55.3,5.75,41.3,58.0,6.07,40.0,53.3,6.03,40.9,62.5,0.16,30,73.3,0.14,2.5,25,44.0,0.16,3.3,28,21.4,0.15,3.1,29,31.0,0.16,3.6,14,28.5,0.18,3.8,7,14.2,0.22,3.7,2021-07-01,2021-12-28
2022-01-01,3,2,3,4529,嶋義信,B1,166,56,4.66,22.1,46.8,4.69,27.2,44.4,6.74,51.9,74.1,4.59,25.3,43.4,0.16,15,60.0,0.17,3.0,14,35.7,0.15,2.6,19,26.3,0.12,2.1,17,11.7,0.17,3.3,22,18.1,0.16,3.7,15,13.3,0.21,3.9,2021-07-01,2021-12-28
2022-01-01,3,2,6,3660,長谷川親王,B1,170,60,3.93,12.9,34.7,4.1,13.4,35.1,4.88,28.1,46.9,6.03,41.8,61.2,0.2,20,40.0,0.2,4.4,21,4.7,0.19,4.7,27,7.4,0.18,3.7,26,11.5,0.2,3.7,20,10.0,0.19,4.1,16,0.0,0.23,5.3,2021-07-01,2021-12-28
2022-01-01,3,3,1,3710,吉永泰弘,B1,166,57,4.96,29.9,46.2,4.38,21.8,39.1,6.48,48.5,63.6,4.95,30.7,40.6,0.17,23,60.8,0.15,2.7,18,38.8,0.15,2.6,22,31.8,0.15,3.1,24,29.1,0.19,3.5,17,5.8,0.19,4.2,17,0.0,0.21,4.4,2021-07-01,2021-12-28
2022-01-01,3,3,2,3837,秋山広一,A2,167,52,6.4,50.8,67.5,6.77,47.5,70.8,5.53,26.5,55.9,4.37,20.6,38.1,0.15,28,82.1,0.14,2.6,20,60.0,0.13,2.8,16,25.0,0.16,2.5,18,44.4,0.15,3.3,19,10.5,0.18,3.4,18,0.0,0.17,4.1,2021-07-01,2021-12-28
2022-01-01,3,3,3,3832,下田哲也,B1,167,54,4.87,22.9,46.7,5.1,26.6,51.4,2.05,4.8,14.3,6.33,43.3,66.0,0.17,17,70.5,0.14,2.5,20,40.0,0.16,3.5,30,20.0,0.15,3.4,22,9.0,0.18,4.2,18,16.6,0.19,4.1,19,5.2,0.18,4.5,2021-07-01,2021-12-28
2022-01-01,3,3,6,3701,大西隆洋,B1,170,61,4.59,23.5,44.7,4.29,25.2,36.5,6.0,41.0,61.5,5.54,34.0,55.7,0.14,14,71.4,0.13,2.4,19,36.8,0.14,3.5,19,15.7,0.17,3.6,17,17.6,0.13,2.6,22,18.1,0.13,2.0,15,6.6,0.15,3.1,2021-07-01,2021-12-28
2022-01-01,3,3,4,3543,福田雅一,A2,164,54,5.89,44.0,57.8,6.25,45.0,62.9,6.5,40.0,73.3,5.56,37.6,57.0,0.15,22,77.2,0.15,3.0,22,59.0,0.13,2.4,19,57.8,0.15,2.7,20,35.0,0.16,3.4,18,16.6,0.16,3.1,12,8.3,0.14,3.2,2021-07-01,2021-12-28
2022-01-01,3,3,5,3541,三嶌誠司,A1,159,56,6.75,50.7,73.3,5.83,35.1,56.5,4.97,26.7,46.7,6.2,45.9,60.0,0.14,35,94.2,0.14,2.9,25,64.0,0.13,2.6,24,33.3,0.13,3.3,36,41.6,0.15,3.0,22,9.0,0.17,3.0,12,8.3,0.14,3.5,2021-07-01,2021-12-28
2022-01-01,3,4,1,4331,三好勇人,B1,170,55,4.75,25.0,40.3,5.31,32.6,51.8,4.4,20.0,30.0,5.79,33.7,60.9,0.16,14,64.2,0.11,2.3,17,52.9,0.13,2.8,14,28.5,0.16,2.7,16,12.5,0.15,2.9,19,10.5,0.21,3.9,17,0.0,0.19,3.9,2021-07-01,2021-12-28
2022-01-01,3,4,3,4220,深川和仁,A2,164,55,5.83,45.5,58.7,6.43,49.3,66.4,5.21,20.8,37.5,6.33,48.5,65.3,0.16,29,82.7,0.15,2.8,21,61.9,0.15,2.8,25,40.0,0.15,3.0,24,41.6,0.16,2.9,21,28.5,0.18,3.0,19,10.5,0.16,3.4,2021-07-01,2021-12-28
2022-01-01,3,4,2,4772,石丸海渡,A1,164,58,6.47,50.4,66.1,6.37,44.7,63.5,4.57,24.3,40.5,4.02,19.0,30.0,0.12,31,93.5,0.12,2.0,15,53.3,0.12,2.5,24,33.3,0.1,2.3,23,39.1,0.12,2.4,21,23.8,0.13,3.0,22,18.1,0.12,3.0,2021-07-01,2021-12-28
2022-01-01,3,4,5,4583,古田祐貴,A2,166,52,4.71,21.4,45.7,5.43,31.1,57.4,4.79,23.5,38.2,5.17,27.7,49.5,0.17,24,75.0,0.15,2.6,26,23.0,0.18,3.4,23,56.5,0.13,2.1,20,15.0,0.15,3.1,26,11.5,0.2,3.8,20,5.0,0.19,4.6,2021-07-01,2021-12-28
2022-01-01,3,4,6,5136,濱野斗馬,B1,156,55,4.4,27.4,34.5,2.71,12.1,16.7,5.69,38.5,50.0,6.24,44.7,63.8,0.18,6,66.6,0.19,4.2,15,26.6,0.19,4.4,12,41.6,0.14,3.1,12,16.6,0.19,3.1,17,5.8,0.21,3.2,15,13.3,0.17,3.2,2021-07-01,2021-12-28
2022-01-01,3,4,4,3578,塩田雄一,B1,160,53,3.91,20.8,36.8,4.68,25.2,42.6,7.14,54.5,68.2,4.72,24.7,43.5,0.18,16,75.0,0.18,3.9,21,28.5,0.19,3.6,26,46.1,0.17,3.3,19,21.0,0.18,3.7,20,25.0,0.18,4.0,14,0.0,0.19,4.3,2021-07-01,2021-12-28
2022-01-01,3,5,2,4459,片岡雅裕,A1,155,52,6.35,47.2,64.0,7.31,56.8,73.9,5.09,31.2,40.6,6.23,46.2,61.5,0.12,29,89.6,0.13,2.3,23,65.2,0.1,2.5,24,29.1,0.14,2.6,20,50.0,0.1,1.9,24,25.0,0.12,2.4,17,29.4,0.14,3.1,2021-07-01,2021-12-28
2022-01-01,3,5,4,5043,中村日向,A2,164,58,6.34,46.3,70.6,5.14,32.6,54.3,6.55,54.5,57.6,5.36,32.6,55.1,0.15,33,78.7,0.16,3.2,25,40.0,0.16,3.2,31,54.8,0.14,2.7,26,42.3,0.15,2.7,18,33.3,0.12,1.5,21,9.5,0.14,3.6,2021-07-01,2021-12-28
2022-01-01,3,5,5,4852,川原祐明,A1,163,53,5.6,37.8,56.7,6.05,39.2,62.9,4.32,20.0,32.0,4.54,25.3,41.4,0.16,26,76.9,0.16,3.6,17,41.1,0.17,3.4,24,54.1,0.17,3.7,18,44.4,0.16,2.9,20,50.0,0.13,2.8,19,15.7,0.15,3.4,2021-07-01,2021-12-28
2022-01-01,3,5,3,4946,船越健吾,B1,166,52,3.65,13.3,30.0,3.62,17.4,25.0,5.06,25.8,48.4,5.51,33.7,47.5,0.17,15,60.0,0.16,3.0,16,31.2,0.2,3.7,21,14.2,0.22,4.1,19,10.5,0.14,2.3,16,12.5,0.14,2.6,14,0.0,0.16,3.1,2021-07-01,2021-12-28
2022-01-01,3,5,1,3553,平池仁志,B1,164,55,4.78,28.8,47.1,4.65,30.6,43.5,5.69,43.8,53.1,5.18,29.8,49.0,0.17,17,41.1,0.16,3.6,22,31.8,0.18,3.9,21,33.3,0.16,3.4,15,20.0,0.16,3.0,19,15.7,0.18,3.8,20,0.0,0.19,4.3,2021-07-01,2021-12-28
2022-01-01,3,5,6,3855,大熊辰弥,B1,170,53,4.36,16.3,39.8,4.42,23.8,31.2,5.47,32.4,52.9,4.22,20.6,30.9,0.21,14,57.1,0.18,2.8,11,27.2,0.19,3.2,18,11.1,0.22,4.4,16,18.7,0.18,4.1,15,6.6,0.26,4.9,11,0.0,0.26,5.2,2021-07-01,2021-12-28
2022-01-01,3,6,4,4823,中村桃佳,A1,156,45,6.19,42.9,66.7,6.84,54.5,71.4,6.42,45.5,63.6,5.94,42.4,59.6,0.13,26,76.9,0.12,2.3,18,61.1,0.13,2.3,20,50.0,0.12,2.1,29,44.8,0.13,2.7,19,15.7,0.13,2.5,13,7.6,0.19,3.7,2021-07-01,2021-12-28
2022-01-01,3,6,3,4437,中田元泰,A1,172,55,6.32,46.2,65.0,6.89,54.0,71.7,5.12,30.3,39.4,5.5,42.0,52.3,0.17,20,95.0,0.17,3.3,16,56.2,0.16,3.1,12,33.3,0.14,3.5,14,42.8,0.18,2.9,15,33.3,0.16,3.8,18,5.5,0.21,4.5,2021-07-01,2021-12-28
2022-01-01,3,6,1,3849,中岡正彦,A1,166,53,5.2,39.3,48.8,6.29,48.3,60.3,5.55,35.5,45.2,4.73,22.5,43.7,0.12,25,88.0,0.14,2.4,28,42.8,0.13,2.6,22,50.0,0.12,2.3,32,37.5,0.11,1.8,17,23.5,0.1,1.9,5,0.0,0.18,2.2,2021-07-01,2021-12-28
2022-01-01,3,6,6,5218,山田理央,B2,153,50,2.27,0.0,18.2,2.2,0.0,20.0,5.37,26.3,52.6,5.28,32.3,46.9,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,55,0.0,0.25,4.6,2021-07-01,2021-12-28
2022-01-01,3,6,5,3478,嶋田貴支,B1,165,53,5.5,34.8,56.1,5.03,34.0,43.4,4.47,29.4,47.1,4.76,25.8,41.2,0.15,12,58.3,0.13,2.5,17,29.4,0.16,2.8,20,30.0,0.16,3.2,16,25.0,0.17,3.1,15,13.3,0.14,3.8,9,22.2,0.18,4.3,2021-07-01,2021-12-28
2022-01-01,3,6,2,3660,長谷川親王,B1,170,60,3.93,12.9,34.7,4.1,13.4,35.1,4.88,28.1,46.9,6.03,41.8,61.2,0.2,20,40.0,0.2,4.4,21,4.7,0.19,4.7,27,7.4,0.18,3.7,26,11.5,0.2,3.7,20,10.0,0.19,4.1,16,0.0,0.23,5.3,2021-07-01,2021-12-28
2022-01-01,3,7,3,3541,三嶌誠司,A1,159,56,6.75,50.7,73.3,5.83,35.1,56.5,4.97,26.7,46.7,6.2,45.9,60.0,0.14,35,94.2,0.14,2.9,25,64.0,0.13,2.6,24,33.3,0.13,3.3,36,41.6,0.15,3.0,22,9.0,0.17,3.0,12,8.3,0.14,3.5,2021-07-01,2021-12-28
2022-01-01,3,7,2,4030,森高一真,A1,169,49,6.21,44.0,65.2,7.65,60.3,82.3,6.37,33.3,74.1,5.63,34.3,51.5,0.15,25,92.0,0.14,3.2,25,64.0,0.15,3.5,21,38.1,0.16,3.4,21,42.8,0.15,3.1,20,15.0,0.14,2.6,17,17.6,0.16,4.8,2021-07-01,2021-12-28
2022-01-01,3,7,1,4260,中越博紀,B1,167,56,5.4,36.1,53.7,6.13,43.7,63.7,4.87,26.7,36.7,4.38,20.7,36.8,0.16,22,72.7,0.15,2.5,17,47.0,0.18,3.4,22,40.9,0.17,2.7,19,15.7,0.14,3.6,22,13.6,0.15,3.4,25,0.0,0.18,4.2,2021-07-01,2021-12-28
2022-01-01,3,7,5,3753,河上哲也,B1,165,55,4.02,19.3,34.9,4.27,23.2,35.5,4.6,36.7,43.3,5.44,33.0,52.1,0.18,17,64.7,0.15,2.2,21,28.5,0.14,3.1,20,20.0,0.17,3.4,16,0.0,0.18,3.4,20,0.0,0.19,4.3,17,5.8,0.22,4.8,2021-07-01,2021-12-28
2022-01-01,3,7,4,5173,谷口佳蓮,B1,158,47,2.05,3.6,7.3,1.82,5.0,7.5,6.16,52.0,60.0,4.57,25.5,39.2,0.16,10,60.0,0.16,3.0,16,12.5,0.12,2.3,21,23.8,0.15,2.4,16,18.7,0.16,3.1,18,11.1,0.15,3.0,16,0.0,0.22,4.0,2021-07-01,2021-12-28
2022-01-01,3,7,6,5215,石丸小槙,B2,152,46,1.75,0.0,0.0,1.75,0.0,0.0,5.84,43.2,51.4,5.76,35.3,56.9,0.15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23,0.0,0.15,3.0,2021-07-01,2021-12-28
2022-01-01,3,8,1,4776,竹田和哉,A1,170,55,6.31,47.7,60.6,6.48,44.8,67.1,6.3,39.1,60.9,5.76,37.8,57.1,0.14,24,75.0,0.14,2.2,19,52.6,0.13,2.8,18,50.0,0.12,2.1,19,52.6,0.15,3.1,17,23.5,0.15,3.2,16,12.5,0.16,3.6,2021-07-01,2021-12-28
2022-01-01,3,8,2,3568,木村光宏,A2,162,55,5.6,39.8,55.3,5.75,41.3,58.0,6.07,40.0,53.3,6.03,40.9,62.5,0.16,30,73.3,0.14,2.5,25,44.0,0.16,3.3,28,21.4,0.15,3.1,29,31.0,0.16,3.6,14,28.5,0.18,3.8,7,14.2,0.22,3.7,2021-07-01,2021-12-28
2022-01-01,3,8,3,3578,塩田雄一,B1,160,53,3.91,20.8,36.8,4.68,25.2,42.6,7.14,54.5,68.2,4.72,24.7,43.5,0.18,16,75.0,0.18,3.9,21,28.5,0.19,3.6,26,46.1,0.17,3.3,19,21.0,0.18,3.7,20,25.0,0.18,4.0,14,0.0,0.19,4.3,2021-07-01,2021-12-28
2022-01-01,3,8,5,3710,吉永泰弘,B1,166,57,4.96,29.9,46.2,4.38,21.8,39.1,6.48,48.5,63.6,4.95,30.7,40.6,0.17,23,60.8,0.15,2.7,18,38.8,0.15,2.6,22,31.8,0.15,3.1,24,29.1,0.19,3.5,17,5.8,0.19,4.2,17,0.0,0.21,4.4,2021-07-01,2021-12-28
2022-01-01,3,8,6,5037,田頭虎親,B1,161,56,5.2,31.8,54.5,3.82,21.6,33.8,5.24,29.7,43.2,5.47,35.0,52.0,0.18,10,70.0,0.14,3.0,9,22.2,0.2,4.2,10,20.0,0.16,4.0,10,10.0,0.19,3.3,14,14.2,0.2,3.9,20,5.0,0.19,3.9,2021-07-01,2021-12-28
2022-01-01,3,8,4,4348,宮崎奨,A2,171,56,6.13,47.6,59.0,5.75,38.2,54.5,3.97,18.9,32.4,4.96,31.0,44.0,0.16,23,82.6,0.12,2.4,23,56.5,0.17,4.0,24,41.6,0.17,3.5,22,36.3,0.17,3.8,26,15.3,0.17,3.4,18,11.1,0.17,3.9,2021-07-01,2021-12-28
2022-01-01,3,9,1,4154,森安弘雅,A2,163,55,5.67,40.5,56.3,5.08,31.4,46.3,4.68,23.5,38.2,4.62,25.0,43.3,0.18,25,72.0,0.15,3.0,18,44.4,0.17,3.9,21,33.3,0.16,3.1,22,50.0,0.19,3.5,20,20.0,0.18,3.4,23,8.7,0.22,4.1,2021-07-01,2021-12-28
2022-01-01,3,9,2,4643,近江翔吾,A1,167,54,6.59,50.0,71.2,6.92,51.7,70.3,5.48,39.1,43.5,5.28,32.7,43.6,0.15,19,84.2,0.13,2.3,16,43.7,0.15,3.1,16,56.2,0.16,3.3,16,43.7,0.13,3.1,14,28.5,0.14,2.7,14,0.0,0.17,3.9,2021-07-01,2021-12-28
2022-01-01,3,9,4,4821,妻鳥晋也,B1,171,58,5.75,38.0,60.2,5.8,37.5,56.5,6.4,40.0,65.7,5.35,33.0,50.5,0.2,14,71.4,0.21,4.3,14,21.4,0.19,4.2,23,52.1,0.2,3.6,20,20.0,0.19,3.9,17,0.0,0.21,4.5,18,5.5,0.17,4.4,2021-07-01,2021-12-28
2022-01-01,3,9,6,3832,下田哲也,B1,167,54,4.87,22.9,46.7,5.1,26.6,51.4,2.05,4.8,14.3,6.33,43.3,66.0,0.17,17,70.5,0.14,2.5,20,40.0,0.16,3.5,30,20.0,0.15,3.4,22,9.0,0.18,4.2,18,16.6,0.19,4.1,19,5.2,0.18,4.5,2021-07-01,2021-12-28
2022-01-01,3,9,5,4459,片岡雅裕,A1,155,52,6.35,47.2,64.0,7.31,56.8,73.9,5.09,31.2,40.6,6.23,46.2,61.5,0.12,29,89.6,0.13,2.3,23,65.2,0.1,2.5,24,29.1,0.14,2.6,20,50.0,0.1,1.9,24,25.0,0.12,2.4,17,29.4,0.14,3.1,2021-07-01,2021-12-28
2022-01-01,3,9,3,5136,濱野斗馬,B1,156,55,4.4,27.4,34.5,2.71,12.1,16.7,5.69,38.5,50.0,6.24,44.7,63.8,0.18,6,66.6,0.19,4.2,15,26.6,0.19,4.4,12,41.6,0.14,3.1,12,16.6,0.19,3.1,17,5.8,0.21,3.2,15,13.3,0.17,3.2,2021-07-01,2021-12-28
2022-01-01,3,10,1,4739,中村晃朋,A1,168,55,6.19,41.7,65.7,6.61,47.0,68.2,4.37,13.3,36.7,5.24,34.0,50.0,0.15,37,75.6,0.15,3.2,22,68.1,0.11,3.3,17,58.8,0.14,2.6,24,45.8,0.17,2.4,26,38.4,0.14,3.1,15,13.3,0.15,3.1,2021-07-01,2021-12-28
2022-01-01,3,10,2,3849,中岡正彦,A1,166,53,5.2,39.3,48.8,6.29,48.3,60.3,5.55,35.5,45.2,4.73,22.5,43.7,0.12,25,88.0,0.14,2.4,28,42.8,0.13,2.6,22,50.0,0.12,2.3,32,37.5,0.11,1.8,17,23.5,0.1,1.9,5,0.0,0.18,2.2,2021-07-01,2021-12-28
2022-01-01,3,10,4,3907,村越篤,A2,167,57,6.46,44.9,69.6,5.88,38.1,60.4,4.94,31.2,37.5,4.74,27.6,40.8,0.18,23,86.9,0.16,3.0,20,50.0,0.17,3.9,20,35.0,0.17,3.6,25,32.0,0.18,3.7,18,16.6,0.19,4.4,11,18.1,0.19,4.5,2021-07-01,2021-12-28
2022-01-01,3,10,6,3975,小野寺智洋,A2,163,53,5.63,38.1,59.5,6.08,34.1,68.3,4.7,34.8,39.1,5.27,31.5,50.0,0.17,27,81.4,0.17,2.6,25,52.0,0.16,2.7,24,37.5,0.15,2.1,20,20.0,0.16,2.9,24,12.5,0.18,3.4,31,6.4,0.19,4.6,2021-07-01,2021-12-28
2022-01-01,3,10,5,4529,嶋義信,B1,166,56,4.66,22.1,46.8,4.69,27.2,44.4,6.74,51.9,74.1,4.59,25.3,43.4,0.16,15,60.0,0.17,3.0,14,35.7,0.15,2.6,19,26.3,0.12,2.1,17,11.7,0.17,3.3,22,18.1,0.16,3.7,15,13.3,0.21,3.9,2021-07-01,2021-12-28
2022-01-01,3,10,3,4772,石丸海渡,A1,164,58,6.47,50.4,66.1,6.37,44.7,63.5,4.57,24.3,40.5,4.02,19.0,30.0,0.12,31,93.5,0.12,2.0,15,53.3,0.12,2.5,24,33.3,0.1,2.3,23,39.1,0.12,2.4,21,23.8,0.13,3.0,22,18.1,0.12,3.0,2021-07-01,2021-12-28
2022-01-01,3,11,4,4583,古田祐貴,A2,166,52,4.71,21.4,45.7,5.43,31.1,57.4,4.79,23.5,38.2,5.17,27.7,49.5,0.17,24,75.0,0.15,2.6,26,23.0,0.18,3.4,23,56.5,0.13,2.1,20,15.0,0.15,3.1,26,11.5,0.2,3.8,20,5.0,0.19,4.6,2021-07-01,2021-12-28
2022-01-01,3,11,3,3543,福田雅一,A2,164,54,5.89,44.0,57.8,6.25,45.0,62.9,6.5,40.0,73.3,5.56,37.6,57.0,0.15,22,77.2,0.15,3.0,22,59.0,0.13,2.4,19,57.8,0.15,2.7,20,35.0,0.16,3.4,18,16.6,0.16,3.1,12,8.3,0.14,3.2,2021-07-01,2021-12-28
2022-01-01,3,11,6,4852,川原祐明,A1,163,53,5.6,37.8,56.7,6.05,39.2,62.9,4.32,20.0,32.0,4.54,25.3,41.4,0.16,26,76.9,0.16,3.6,17,41.1,0.17,3.4,24,54.1,0.17,3.7,18,44.4,0.16,2.9,20,50.0,0.13,2.8,19,15.7,0.15,3.4,2021-07-01,2021-12-28
2022-01-01,3,11,5,4260,中越博紀,B1,167,56,5.4,36.1,53.7,6.13,43.7,63.7,4.87,26.7,36.7,4.38,20.7,36.8,0.16,22,72.7,0.15,2.5,17,47.0,0.18,3.4,22,40.9,0.17,2.7,19,15.7,0.14,3.6,22,13.6,0.15,3.4,25,0.0,0.18,4.2,2021-07-01,2021-12-28
2022-01-01,3,11,2,4931,木谷賢太,A2,162,55,6.23,48.1,63.9,6.27,42.0,68.0,6.17,38.9,63.9,5.22,33.0,50.0,0.17,27,88.8,0.16,3.1,20,25.0,0.17,3.6,27,51.8,0.15,3.1,24,25.0,0.17,3.5,22,40.9,0.17,4.0,21,19.0,0.19,4.8,2021-07-01,2021-12-28
2022-01-01,3,11,1,4823,中村桃佳,A1,156,45,6.19,42.9,66.7,6.84,54.5,71.4,6.42,45.5,63.6,5.94,42.4,59.6,0.13,26,76.9,0.12,2.3,18,61.1,0.13,2.3,20,50.0,0.12,2.1,29,44.8,0.13,2.7,19,15.7,0.13,2.5,13,7.6,0.19,3.7,2021-07-01,2021-12-28
2022-01-01,3,12,1,4030,森高一真,A1,169,49,6.21,44.0,65.2,7.65,60.3,82.3,6.37,33.3,74.1,5.63,34.3,51.5,0.15,25,92.0,0.14,3.2,25,64.0,0.15,3.5,21,38.1,0.16,3.4,21,42.8,0.15,3.1,20,15.0,0.14,2.6,17,17.6,0.16,4.8,2021-07-01,2021-12-28
2022-01-01,3,12,2,4220,深川和仁,A2,164,55,5.83,45.5,58.7,6.43,49.3,66.4,5.21,20.8,37.5,6.33,48.5,65.3,0.16,29,82.7,0.15,2.8,21,61.9,0.15,2.8,25,40.0,0.15,3.0,24,41.6,0.16,2.9,21,28.5,0.18,3.0,19,10.5,0.16,3.4,2021-07-01,2021-12-28
2022-01-01,3,12,3,4776,竹田和哉,A1,170,55,6.31,47.7,60.6,6.48,44.8,67.1,6.3,39.1,60.9,5.76,37.8,57.1,0.14,24,75.0,0.14,2.2,19,52.6,0.13,2.8,18,50.0,0.12,2.1,19,52.6,0.15,3.1,17,23.5,0.15,3.2,16,12.5,0.16,3.6,2021-07-01,2021-12-28
2022-01-01,3,12,5,4437,中田元泰,A1,172,55,6.32,46.2,65.0,6.89,54.0,71.7,5.12,30.3,39.4,5.5,42.0,52.3,0.17,20,95.0,0.17,3.3,16,56.2,0.16,3.1,12,33.3,0.14,3.5,14,42.8,0.18,2.9,15,33.3,0.16,3.8,18,5.5,0.21,4.5,2021-07-01,2021-12-28
2022-01-01,3,12,4,3837,秋山広一,A2,167,52,6.4,50.8,67.5,6.77,47.5,70.8,5.53,26.5,55.9,4.37,20.6,38.1,0.15,28,82.1,0.14,2.6,20,60.0,0.13,2.8,16,25.0,0.16,2.5,18,44.4,0.15,3.3,19,10.5,0.18,3.4,18,0.0,0.17,4.1,2021-07-01,2021-12-28
2022-01-01,3,12,6,5043,中村日向,A2,164,58,6.34,46.3,70.6,5.14,32.6,54.3,6.55,54.5,57.6,5.36,32.6,55.1,0.15,33,78.7,0.16,3.2,25,40.0,0.16,3.2,31,54.8,0.14,2.7,26,42.3,0.15,2.7,18,33.3,0.12,1.5,21,9.5,0.14,3.6,2021-07-01,2021-12-28
2022-01-02,4,1,5,4643,近江翔吾,A1,167,54,6.59,50.0,71.2,6.92,51.7,70.3,5.48,39.1,43.5,5.28,32.7,43.6,0.15,19,84.2,0.13,2.3,16,43.7,0.15,3.1,16,56.2,0.16,3.3,16,43.7,0.13,3.1,14,28.5,0.14,2.7,14,0.0,0.17,3.9,2021-07-01,2021-12-28
2022-01-02,4,1,1,5043,中村日向,A2,164,58,6.34,46.3,70.6,5.14,32.6,54.3,6.55,54.5,57.6,5.36,32.6,55.1,0.15,33,78.7,0.16,3.2,25,40.0,0.16,3.2,31,54.8,0.14,2.7,26,42.3,0.15,2.7,18,33.3,0.12,1.5,21,9.5,0.14,3.6,2021-07-01,2021-12-28
2022-01-02,4,1,2,4260,中越博紀,B1,167,56,5.4,36.1,53.7,6.13,43.7,63.7,4.87,26.7,36.7,4.38,20.7,36.8,0.16,22,72.7,0.15,2.5,17,47.0,0.18,3.4,22,40.9,0.17,2.7,19,15.7,0.14,3.6,22,13.6,0.15,3.4,25,0.0,0.18,4.2,2021-07-01,2021-12-28
2022-01-02,4,1,4,3553,平池仁志,B1,164,55,4.78,28.8,47.1,4.65,30.6,43.5,5.69,43.8,53.1,5.18,29.8,49.0,0.17,17,41.1,0.16,3.6,22,31.8,0.18,3.9,21,33.3,0.16,3.4,15,20.0,0.16,3.0,19,15.7,0.18,3.8,20,0.0,0.19,4.3,2021-07-01,2021-12-28
2022-01-02,4,1,6,5218,山田理央,B2,153,50,2.27,0.0,18.2,2.2,0.0,20.0,5.37,26.3,52.6,5.28,32.3,46.9,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,55,0.0,0.25,4.6,2021-07-01,2021-12-28
2022-01-02,4,1,3,3478,嶋田貴支,B1,165,53,5.5,34.8,56.1,5.03,34.0,43.4,4.47,29.4,47.1,4.76,25.8,41.2,0.15,12,58.3,0.13,2.5,17,29.4,0.16,2.8,20,30.0,0.16,3.2,16,25.0,0.17,3.1,15,13.3,0.14,3.8,9,22.2,0.18,4.3,2021-07-01,2021-12-28
2022-01-02,4,2,1,3753,河上哲也,B1,165,55,4.02,19.3,34.9,4.27,23.2,35.5,4.6,36.7,43.3,5.44,33.0,52.1,0.18,17,64.7,0.15,2.2,21,28.5,0.14,3.1,20,20.0,0.17,3.4,16,0.0,0.18,3.4,20,0.0,0.19,4.3,17,5.8,0.22,4.8,2021-07-01,2021-12-28
2022-01-02,4,2,3,3907,村越篤,A2,167,57,6.46,44.9,69.6,5.88,38.1,60.4,4.94,31.2,37.5,4.74,27.6,40.8,0.18,23,86.9,0.16,3.0,20,50.0,0.17,3.9,20,35.0,0.17,3.6,25,32.0,0.18,3.7,18,16.6,0.19,4.4,11,18.1,0.19,4.5,2021-07-01,2021-12-28
2022-01-02,4,2,2,4583,古田祐貴,A2,166,52,4.71,21.4,45.7,5.43,31.1,57.4,4.79,23.5,38.2,5.17,27.7,49.5,0.17,24,75.0,0.15,2.6,26,23.0,0.18,3.4,23,56.5,0.13,2.1,20,15.0,0.15,3.1,26,11.5,0.2,3.8,20,5.0,0.19,4.6,2021-07-01,2021-12-28
