開催日,日目,レース,艇,登番,選手名,級,身長,体重,勝率,2連率,3連率,当地勝率,当地2連率,当地3連率,モーター勝率,モーター2連率,モーター3連率,ボート勝率,ボート2連率,ボート3連率,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,算出期間自,算出期間至
2021-03-29,4,5,6,3509,道上千夏,B1,165,49,4.38,24.2,36.4,4.74,27.4,41.9,5.85,39.6,60.4,5.68,37.3,53.3,0.14,16,62.5,0.16,2.6,17,29.4,0.16,2.9,18,16.6,0.16,3.2,18,22.2,0.11,1.7,15,0.0,0.13,2.3,14,0.0,0.15,3.6,2020-10-01,2021-03-24
2021-03-29,4,5,4,3801,五反田忍,A2,162,53,5.29,36.8,50.9,3.89,33.3,33.3,5.61,35.5,58.1,5.63,39.1,55.3,0.17,26,76.9,0.21,3.2,28,42.8,0.16,3.1,21,38.1,0.15,2.5,24,45.8,0.14,2.7,28,17.8,0.19,3.1,16,6.2,0.2,3.9,2020-10-01,2021-03-24
2021-03-29,4,6,1,4313,西村美智子,A1,157,51,6.18,42.4,65.6,5.51,30.2,52.8,5.03,30.7,45.5,4.65,24.7,40.9,0.14,30,90.0,0.13,1.9,20,50.0,0.13,3.1,26,30.7,0.14,2.2,23,39.1,0.16,2.6,24,16.6,0.15,2.3,20,10.0,0.16,3.1,2020-10-01,2021-03-24
2021-03-29,4,6,2,4823,中村桃佳,A1,155,44,6.54,46.7,70.5,6.42,48.9,62.2,5.72,40.2,56.1,5.56,39.2,53.8,0.15,23,82.6,0.18,3.3,25,56.0,0.16,2.7,26,50.0,0.15,2.6,20,40.0,0.14,2.9,17,29.4,0.12,1.7,20,20.0,0.17,3.2,2020-10-01,2021-03-24
2021-03-29,4,6,4,4190,長嶋万記,A1,165,50,6.08,42.4,62.6,6.15,42.3,76.9,5.68,40.8,54.1,5.22,32.1,48.7,0.14,24,75.0,0.13,2.0,15,53.3,0.13,2.6,18,44.4,0.14,2.6,24,25.0,0.15,3.0,15,26.6,0.15,2.7,18,11.1,0.17,3.2,2020-10-01,2021-03-24
2021-03-29,4,6,6,3474,松瀬弘美,B1,150,48,4.34,23.4,39.4,6.0,50.0,50.0,5.69,39.7,55.9,4.78,30.3,44.7,0.21,19,57.8,0.21,3.2,23,39.1,0.2,4.3,17,29.4,0.22,3.9,21,14.2,0.22,4.1,16,12.5,0.18,3.6,18,5.5,0.22,4.7,2020-10-01,2021-03-24
2021-03-29,4,6,3,3943,三松直美,B1,162,64,3.98,22.8,29.8,5.0,16.7,33.3,4.86,26.7,45.6,5.41,36.7,54.4,0.16,6,66.6,0.19,5.0,10,20.0,0.17,2.6,13,23.0,0.16,2.5,7,14.2,0.14,2.6,8,12.5,0.13,2.0,9,0.0,0.19,4.8,2020-10-01,2021-03-24
2021-03-29,4,6,5,3704,本部めぐみ,B1,157,47,3.62,16.4,23.0,3.5,25.0,25.0,5.04,35.4,50.6,4.67,24.4,44.4,0.24,8,25.0,0.25,4.4,13,15.3,0.23,4.5,10,20.0,0.24,4.1,11,18.1,0.19,3.6,13,0.0,0.24,5.1,6,0.0,0.3,4.5,2020-10-01,2021-03-24
2021-03-29,4,7,6,4482,守屋美穂,A1,154,44,6.1,47.5,64.8,0.0,0.0,0.0,5.51,41.7,49.0,4.89,28.4,46.5,0.16,36,86.1,0.16,3.5,16,68.7,0.15,3.1,19,26.3,0.15,3.1,28,53.5,0.17,3.0,19,26.3,0.14,3.0,22,22.7,0.17,3.8,2020-10-01,2021-03-24
2021-03-29,4,7,1,3693,栢場優子,B1,160,44,3.78,12.2,29.3,3.67,11.1,33.3,6.2,47.4,64.2,5.69,37.3,56.7,0.18,10,50.0,0.18,3.3,14,21.4,0.18,4.2,12,16.6,0.18,3.8,11,9.0,0.18,3.8,7,0.0,0.18,4.4,9,0.0,0.18,4.2,2020-10-01,2021-03-24
2021-03-29,4,7,3,4011,堀之内紀代子,A2,158,46,6.04,47.2,61.4,5.0,20.0,50.0,5.21,29.8,51.0,5.64,38.4,53.6,0.16,29,79.3,0.14,3.4,19,68.4,0.18,2.6,26,34.6,0.17,3.0,21,23.8,0.17,3.3,20,35.0,0.17,3.3,19,10.5,0.17,2.9,2020-10-01,2021-03-24
2021-03-29,4,7,2,4225,土屋千明,B1,157,45,5.32,34.1,50.5,6.0,50.0,50.0,5.85,39.1,53.3,5.66,37.8,53.8,0.15,17,64.7,0.13,1.7,15,53.3,0.12,2.1,13,30.7,0.15,2.5,18,11.1,0.15,2.6,20,10.0,0.17,2.9,24,8.3,0.16,3.1,2020-10-01,2021-03-24
2021-03-29,4,7,4,3177,宮本紀美,B1,160,50,3.74,6.8,29.7,4.42,15.8,31.6,4.9,28.6,45.2,5.47,37.0,53.4,0.21,17,23.5,0.22,4.5,19,5.2,0.19,4.0,16,12.5,0.19,3.9,20,0.0,0.22,4.9,16,0.0,0.22,4.7,13,0.0,0.21,4.1,2020-10-01,2021-03-24
2021-03-29,4,7,5,3280,垣内清美,B1,161,52,4.65,33.8,39.7,5.11,38.9,50.0,5.92,40.0,57.0,5.97,41.3,58.7,0.22,7,71.4,0.25,3.9,14,21.4,0.22,3.9,11,36.3,0.17,3.5,15,26.6,0.19,4.1,13,7.6,0.23,3.6,8,0.0,0.29,4.6,2020-10-01,2021-03-24
2021-03-29,4,8,2,4464,山下友貴,B1,152,44,5.5,34.3,60.0,5.29,42.9,57.1,4.94,25.8,46.2,5.56,36.9,53.7,0.16,26,61.5,0.15,2.8,24,37.5,0.16,3.2,18,33.3,0.17,2.9,20,40.0,0.19,4.0,23,17.3,0.14,3.0,14,0.0,0.2,4.0,2020-10-01,2021-03-24
2021-03-29,4,8,1,3994,茶谷桜,B1,160,46,4.64,23.6,41.7,4.69,30.8,38.5,5.48,39.0,50.6,5.17,28.0,53.5,0.2,16,68.7,0.2,3.9,17,35.2,0.21,3.0,16,31.2,0.2,4.4,14,14.2,0.21,3.9,20,0.0,0.17,3.2,12,0.0,0.19,3.1,2020-10-01,2021-03-24
2021-03-29,4,8,3,4870,新田有理,B1,152,45,5.43,33.3,55.6,5.71,47.1,52.9,6.01,46.0,58.6,4.51,26.2,39.3,0.14,9,55.5,0.14,3.1,14,50.0,0.17,3.4,13,23.0,0.13,2.1,9,55.5,0.14,2.9,14,21.4,0.13,1.6,13,7.6,0.12,2.5,2020-10-01,2021-03-24
2021-03-29,4,8,5,4300,加藤綾,B1,160,49,4.52,30.0,43.3,4.78,33.3,44.4,5.2,34.8,50.6,5.52,32.0,55.6,0.18,15,66.6,0.13,2.3,24,50.0,0.16,3.2,13,30.7,0.19,3.7,17,11.7,0.17,3.2,19,21.0,0.18,4.3,21,0.0,0.22,4.9,2020-10-01,2021-03-24
2021-03-29,4,8,4,3932,池田浩美,A2,162,49,5.5,40.2,54.7,4.12,25.0,37.5,6.04,44.3,58.2,4.86,27.3,44.8,0.18,26,69.2,0.18,2.3,21,47.6,0.15,3.0,18,44.4,0.17,2.9,18,50.0,0.17,2.9,23,43.4,0.17,3.3,18,5.5,0.23,4.6,2020-10-01,2021-03-24
2021-03-29,4,8,6,5173,谷口佳蓮,B2,158,45,1.19,0.0,2.1,1.11,0.0,0.0,6.29,42.9,66.3,5.04,30.6,47.8,0.21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.19,5.0,60,0.0,0.21,4.6,2020-10-01,2021-03-24
2021-03-29,4,9,2,3999,大瀧明日香,A1,154,45,5.81,38.0,62.8,6.24,42.1,71.1,5.4,28.1,54.2,5.59,40.0,51.3,0.16,29,79.3,0.14,2.6,24,58.3,0.15,3.1,23,56.5,0.13,2.7,21,14.2,0.16,3.1,29,20.6,0.17,3.1,17,5.8,0.2,4.2,2020-10-01,2021-03-24
2021-03-29,4,9,1,3801,五反田忍,A2,162,53,5.29,36.8,50.9,3.89,33.3,33.3,5.61,35.5,58.1,5.63,39.1,55.3,0.17,26,76.9,0.21,3.2,28,42.8,0.16,3.1,21,38.1,0.15,2.5,24,45.8,0.14,2.7,28,17.8,0.19,3.1,16,6.2,0.2,3.9,2020-10-01,2021-03-24
2021-03-29,4,9,4,4882,瀧川千依,B1,155,45,3.97,28.6,37.1,3.11,22.2,22.2,5.16,34.9,44.6,4.82,29.9,42.2,0.19,10,60.0,0.26,4.2,18,33.3,0.18,3.9,14,42.8,0.19,3.9,14,21.4,0.14,3.1,19,5.2,0.2,3.7,11,27.2,0.16,3.0,2020-10-01,2021-03-24
2021-03-29,4,9,5,4678,水野望美,A2,157,46,5.44,33.3,51.6,5.12,31.2,56.2,6.1,40.4,61.8,5.4,32.7,52.4,0.14,24,91.6,0.11,1.8,26,34.6,0.15,3.0,23,34.7,0.14,3.4,24,20.8,0.13,2.5,23,17.3,0.13,2.5,16,6.2,0.17,3.1,2020-10-01,2021-03-24
2021-03-29,4,9,6,4733,赤井睦,B2,162,48,4.53,29.4,47.1,2.71,14.3,14.3,4.78,23.4,46.8,6.0,40.0,60.0,0.13,4,75.0,0.05,1.3,4,25.0,0.19,3.0,6,16.6,0.17,2.8,5,40.0,0.12,1.4,5,40.0,0.12,1.4,5,0.0,0.15,3.4,2020-10-01,2021-03-24
2021-03-29,4,9,3,4963,實森美祐,B1,155,47,5.03,33.3,46.2,5.0,31.2,43.8,4.86,31.0,47.0,5.62,36.7,54.7,0.18,12,50.0,0.22,4.0,17,35.2,0.16,2.6,13,23.0,0.18,3.8,8,25.0,0.17,3.6,16,31.2,0.16,3.3,13,7.6,0.17,4.1,2020-10-01,2021-03-24
2021-03-29,4,10,6,4190,長嶋万記,A1,165,50,6.08,42.4,62.6,6.15,42.3,76.9,5.68,40.8,54.1,5.22,32.1,48.7,0.14,24,75.0,0.13,2.0,15,53.3,0.13,2.6,18,44.4,0.14,2.6,24,25.0,0.15,3.0,15,26.6,0.15,2.7,18,11.1,0.17,3.2,2020-10-01,2021-03-24
2021-03-29,4,10,1,4123,細川裕子,A1,157,48,6.37,48.8,71.9,0.0,0.0,0.0,6.19,42.7,61.3,5.53,39.1,50.0,0.18,27,92.5,0.18,3.7,19,78.9,0.16,3.4,26,26.9,0.19,3.7,22,45.4,0.19,3.9,20,25.0,0.16,3.6,17,17.6,0.2,3.7,2020-10-01,2021-03-24
2021-03-29,4,10,4,3175,渡辺千草,B1,158,49,5.35,32.7,54.0,5.25,25.0,60.0,5.27,33.7,47.8,5.49,35.9,51.9,0.18,26,65.3,0.15,2.8,30,50.0,0.17,3.0,23,21.7,0.19,3.7,22,18.1,0.17,3.4,26,15.3,0.17,3.6,16,6.2,0.21,4.3,2020-10-01,2021-03-24
2021-03-29,4,10,3,3302,谷川里江,A2,142,46,5.49,36.1,53.3,4.6,30.0,30.0,6.04,47.4,62.9,5.31,33.1,50.3,0.19,28,78.5,0.17,2.8,26,38.4,0.21,3.7,25,32.0,0.17,3.3,24,37.5,0.17,3.0,22,0.0,0.21,4.2,15,13.3,0.21,3.9,2020-10-01,2021-03-24
2021-03-29,4,10,2,4244,鈴木成美,B2,150,45,3.75,25.0,33.3,3.57,14.3,28.6,5.51,40.2,54.9,4.52,25.7,40.0,0.11,1,100.0,0.11,1.0,1,0.0,0.19,5.0,1,0.0,0.06,2.0,1,0.0,0.08,3.0,2,0.0,0.12,2.0,1,0.0,0.12,5.0,2020-10-01,2021-03-24
2021-03-29,4,10,5,4841,高橋悠花,B2,165,47,4.12,21.7,33.3,4.12,25.0,37.5,5.81,39.8,60.2,4.99,30.3,47.7,0.19,8,75.0,0.17,2.5,8,25.0,0.22,4.9,9,11.1,0.17,2.9,6,0.0,0.18,3.3,11,0.0,0.2,3.3,7,0.0,0.21,4.6,2020-10-01,2021-03-24
2021-03-29,4,12,1,3932,池田浩美,A2,162,49,5.5,40.2,54.7,4.12,25.0,37.5,6.04,44.3,58.2,4.86,27.3,44.8,0.18,26,69.2,0.18,2.3,21,47.6,0.15,3.0,18,44.4,0.17,2.9,18,50.0,0.17,2.9,23,43.4,0.17,3.3,18,5.5,0.23,4.6,2020-10-01,2021-03-24
2021-03-29,4,12,6,4823,中村桃佳,A1,155,44,6.54,46.7,70.5,6.42,48.9,62.2,5.72,40.2,56.1,5.56,39.2,53.8,0.15,23,82.6,0.18,3.3,25,56.0,0.16,2.7,26,50.0,0.15,2.6,20,40.0,0.14,2.9,17,29.4,0.12,1.7,20,20.0,0.17,3.2,2020-10-01,2021-03-24
2021-03-29,4,12,3,4286,平田さやか,A2,167,47,5.51,36.3,52.6,5.95,31.6,68.4,5.26,36.2,50.7,4.83,27.5,42.5,0.16,30,83.3,0.16,2.5,23,43.4,0.15,2.0,28,46.4,0.14,1.9,32,15.6,0.16,3.3,22,4.5,0.19,3.5,19,10.5,0.2,4.3,2020-10-01,2021-03-24
2021-03-29,4,12,4,5057,上田紗奈,B1,156,45,2.26,10.3,12.8,3.39,17.9,21.4,5.17,33.3,47.5,4.78,27.1,44.5,0.18,6,16.6,0.29,4.2,11,18.1,0.17,3.4,12,16.6,0.17,3.1,10,20.0,0.13,2.0,12,0.0,0.2,3.8,9,0.0,0.19,4.3,2020-10-01,2021-03-24
2021-03-29,4,12,2,3579,中里優子,B1,153,47,5.35,35.2,52.7,5.27,34.6,50.0,5.71,38.6,58.4,5.39,34.0,48.4,0.18,20,75.0,0.19,3.4,22,13.6,0.18,3.5,18,38.8,0.17,2.3,23,26.0,0.17,2.9,19,26.3,0.2,3.4,10,0.0,0.18,3.5,2020-10-01,2021-03-24
2021-03-29,4,12,5,4482,守屋美穂,A1,154,44,6.1,47.5,64.8,0.0,0.0,0.0,5.51,41.7,49.0,4.89,28.4,46.5,0.16,36,86.1,0.16,3.5,16,68.7,0.15,3.1,19,26.3,0.15,3.1,28,53.5,0.17,3.0,19,26.3,0.14,3.0,22,22.7,0.17,3.8,2020-10-01,2021-03-24
2021-03-30,5,1,3,4017,向井美鈴,A2,152,45,5.5,38.2,54.5,5.03,33.3,43.3,5.0,30.8,47.3,5.32,34.4,47.0,0.17,29,79.3,0.16,3.3,27,40.7,0.17,3.8,21,47.6,0.18,3.2,23,26.0,0.16,3.1,25,20.0,0.17,3.5,19,21.0,0.16,2.5,2020-10-01,2021-03-24
2021-03-30,5,1,1,3254,柳澤千春,B1,156,47,3.95,13.3,28.3,4.27,14.7,34.7,5.36,33.0,48.4,5.74,41.5,57.1,0.21,14,64.2,0.2,4.1,17,17.6,0.24,4.9,16,18.7,0.25,4.2,11,9.0,0.2,4.3,14,0.0,0.2,3.9,9,0.0,0.18,4.6,2020-10-01,2021-03-24
2021-03-30,5,1,5,3943,三松直美,B1,162,64,3.98,22.8,29.8,5.0,16.7,33.3,4.86,26.7,45.6,5.41,36.7,54.4,0.16,6,66.6,0.19,5.0,10,20.0,0.17,2.6,13,23.0,0.16,2.5,7,14.2,0.14,2.6,8,12.5,0.13,2.0,9,0.0,0.19,4.8,2020-10-01,2021-03-24
2021-03-30,5,1,6,3693,栢場優子,B1,160,44,3.78,12.2,29.3,3.67,11.1,33.3,6.2,47.4,64.2,5.69,37.3,56.7,0.18,10,50.0,0.18,3.3,14,21.4,0.18,4.2,12,16.6,0.18,3.8,11,9.0,0.18,3.8,7,0.0,0.18,4.4,9,0.0,0.18,4.2,2020-10-01,2021-03-24
2021-03-30,5,1,2,5019,柴田百恵,B1,154,45,3.89,12.8,38.3,3.0,0.0,25.0,5.61,36.1,53.6,5.16,26.2,52.3,0.2,11,54.5,0.22,4.4,14,14.2,0.25,4.6,14,28.5,0.2,4.3,11,0.0,0.14,3.0,13,23.0,0.15,3.2,19,10.5,0.21,4.2,2020-10-01,2021-03-24
2021-03-30,5,1,4,3177,宮本紀美,B1,160,50,3.74,6.8,29.7,4.42,15.8,31.6,4.9,28.6,45.2,5.47,37.0,53.4,0.21,17,23.5,0.22,4.5,19,5.2,0.19,4.0,16,12.5,0.19,3.9,20,0.0,0.22,4.9,16,0.0,0.22,4.7,13,0.0,0.21,4.1,2020-10-01,2021-03-24
2021-03-30,5,3,6,4050,田口節子,A1,162,46,6.76,56.4,72.7,7.21,57.9,73.7,5.81,40.7,56.8,5.13,34.0,47.2,0.17,31,93.5,0.15,2.7,19,68.4,0.14,2.9,22,54.5,0.16,3.4,27,33.3,0.2,3.6,18,22.2,0.18,3.3,13,15.3,0.19,3.7,2020-10-01,2021-03-24
2021-03-30,5,3,1,3509,道上千夏,B1,165,49,4.38,24.2,36.4,4.74,27.4,41.9,5.85,39.6,60.4,5.68,37.3,53.3,0.14,16,62.5,0.16,2.6,17,29.4,0.16,2.9,18,16.6,0.16,3.2,18,22.2,0.11,1.7,15,0.0,0.13,2.3,14,0.0,0.15,3.6,2020-10-01,2021-03-24
2021-03-30,5,3,2,4300,加藤綾,B1,160,49,4.52,30.0,43.3,4.78,33.3,44.4,5.2,34.8,50.6,5.52,32.0,55.6,0.18,15,66.6,0.13,2.3,24,50.0,0.16,3.2,13,30.7,0.19,3.7,17,11.7,0.17,3.2,19,21.0,0.18,4.3,21,0.0,0.22,4.9,2020-10-01,2021-03-24
2021-03-30,5,3,4,3474,松瀬弘美,B1,150,48,4.34,23.4,39.4,6.0,50.0,50.0,5.69,39.7,55.9,4.78,30.3,44.7,0.21,19,57.8,0.21,3.2,23,39.1,0.2,4.3,17,29.4,0.22,3.9,21,14.2,0.22,4.1,16,12.5,0.18,3.6,18,5.5,0.22,4.7,2020-10-01,2021-03-24
2021-03-30,5,3,3,3579,中里優子,B1,153,47,5.35,35.2,52.7,5.27,34.6,50.0,5.71,38.6,58.4,5.39,34.0,48.4,0.18,20,75.0,0.19,3.4,22,13.6,0.18,3.5,18,38.8,0.17,2.3,23,26.0,0.17,2.9,19,26.3,0.2,3.4,10,0.0,0.18,3.5,2020-10-01,2021-03-24
2021-03-30,5,3,5,5163,清水愛海,B1,159,46,1.85,2.6,5.1,0.0,0.0,0.0,5.91,40.7,61.7,4.59,25.2,45.6,0.21,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.22,5.0,72,2.7,0.21,4.0,2020-10-01,2021-03-24
2021-03-30,5,4,1,3302,谷川里江,A2,142,46,5.49,36.1,53.3,4.6,30.0,30.0,6.04,47.4,62.9,5.31,33.1,50.3,0.19,28,78.5,0.17,2.8,26,38.4,0.21,3.7,25,32.0,0.17,3.3,24,37.5,0.17,3.0,22,0.0,0.21,4.2,15,13.3,0.21,3.9,2020-10-01,2021-03-24
2021-03-30,5,4,2,4714,喜多須杏奈,B1,156,47,5.21,28.6,50.6,3.87,13.3,20.0,5.75,42.4,57.6,4.87,24.8,43.2,0.17,13,84.6,0.15,2.7,15,26.6,0.15,3.7,15,26.6,0.16,3.6,13,38.4,0.17,3.2,14,7.1,0.2,3.6,11,0.0,0.18,3.8,2020-10-01,2021-03-24
2021-03-30,5,4,3,4841,高橋悠花,B2,165,47,4.12,21.7,33.3,4.12,25.0,37.5,5.81,39.8,60.2,4.99,30.3,47.7,0.19,8,75.0,0.17,2.5,8,25.0,0.22,4.9,9,11.1,0.17,2.9,6,0.0,0.18,3.3,11,0.0,0.2,3.3,7,0.0,0.21,4.6,2020-10-01,2021-03-24
2021-03-30,5,4,5,3932,池田浩美,A2,162,49,5.5,40.2,54.7,4.12,25.0,37.5,6.04,44.3,58.2,4.86,27.3,44.8,0.18,26,69.2,0.18,2.3,21,47.6,0.15,3.0,18,44.4,0.17,2.9,18,50.0,0.17,2.9,23,43.4,0.17,3.3,18,5.5,0.23,4.6,2020-10-01,2021-03-24
2021-03-30,5,4,6,4464,山下友貴,B1,152,44,5.5,34.3,60.0,5.29,42.9,57.1,4.94,25.8,46.2,5.56,36.9,53.7,0.16,26,61.5,0.15,2.8,24,37.5,0.16,3.2,18,33.3,0.17,2.9,20,40.0,0.19,4.0,23,17.3,0.14,3.0,14,0.0,0.2,4.0,2020-10-01,2021-03-24
2021-03-30,5,4,4,4884,勝浦真帆,B1,154,48,4.84,28.1,43.8,4.33,28.6,38.1,4.83,27.7,43.6,4.07,21.3,35.5,0.14,19,52.6,0.12,2.3,24,45.8,0.12,2.6,29,24.1,0.12,2.4,31,16.1,0.16,2.9,29,20.6,0.15,3.3,23,4.3,0.19,3.7,2020-10-01,2021-03-24
2021-03-30,5,5,1,4313,西村美智子,A1,157,51,6.18,42.4,65.6,5.51,30.2,52.8,5.03,30.7,45.5,4.65,24.7,40.9,0.14,30,90.0,0.13,1.9,20,50.0,0.13,3.1,26,30.7,0.14,2.2,23,39.1,0.16,2.6,24,16.6,0.15,2.3,20,10.0,0.16,3.1,2020-10-01,2021-03-24
2021-03-30,5,5,6,3999,大瀧明日香,A1,154,45,5.81,38.0,62.8,6.24,42.1,71.1,5.4,28.1,54.2,5.59,40.0,51.3,0.16,29,79.3,0.14,2.6,24,58.3,0.15,3.1,23,56.5,0.13,2.7,21,14.2,0.16,3.1,29,20.6,0.17,3.1,17,5.8,0.2,4.2,2020-10-01,2021-03-24
2021-03-30,5,5,5,4823,中村桃佳,A1,155,44,6.54,46.7,70.5,6.42,48.9,62.2,5.72,40.2,56.1,5.56,39.2,53.8,0.15,23,82.6,0.18,3.3,25,56.0,0.16,2.7,26,50.0,0.15,2.6,20,40.0,0.14,2.9,17,29.4,0.12,1.7,20,20.0,0.17,3.2,2020-10-01,2021-03-24
2021-03-30,5,5,4,5019,柴田百恵,B1,154,45,3.89,12.8,38.3,3.0,0.0,25.0,5.61,36.1,53.6,5.16,26.2,52.3,0.2,11,54.5,0.22,4.4,14,14.2,0.25,4.6,14,28.5,0.2,4.3,11,0.0,0.14,3.0,13,23.0,0.15,3.2,19,10.5,0.21,4.2,2020-10-01,2021-03-24
2021-03-30,5,5,2,4882,瀧川千依,B1,155,45,3.97,28.6,37.1,3.11,22.2,22.2,5.16,34.9,44.6,4.82,29.9,42.2,0.19,10,60.0,0.26,4.2,18,33.3,0.18,3.9,14,42.8,0.19,3.9,14,21.4,0.14,3.1,19,5.2,0.2,3.7,11,27.2,0.16,3.0,2020-10-01,2021-03-24
2021-03-30,5,5,3,4870,新田有理,B1,152,45,5.43,33.3,55.6,5.71,47.1,52.9,6.01,46.0,58.6,4.51,26.2,39.3,0.14,9,55.5,0.14,3.1,14,50.0,0.17,3.4,13,23.0,0.13,2.1,9,55.5,0.14,2.9,14,21.4,0.13,1.6,13,7.6,0.12,2.5,2020-10-01,2021-03-24
2021-03-30,5,6,1,3801,五反田忍,A2,162,53,5.29,36.8,50.9,3.89,33.3,33.3,5.61,35.5,58.1,5.63,39.1,55.3,0.17,26,76.9,0.21,3.2,28,42.8,0.16,3.1,21,38.1,0.15,2.5,24,45.8,0.14,2.7,28,17.8,0.19,3.1,16,6.2,0.2,3.9,2020-10-01,2021-03-24
2021-03-30,5,6,3,4123,細川裕子,A1,157,48,6.37,48.8,71.9,0.0,0.0,0.0,6.19,42.7,61.3,5.53,39.1,50.0,0.18,27,92.5,0.18,3.7,19,78.9,0.16,3.4,26,26.9,0.19,3.7,22,45.4,0.19,3.9,20,25.0,0.16,3.6,17,17.6,0.2,3.7,2020-10-01,2021-03-24
2021-03-30,5,6,6,3177,宮本紀美,B1,160,50,3.74,6.8,29.7,4.42,15.8,31.6,4.9,28.6,45.2,5.47,37.0,53.4,0.21,17,23.5,0.22,4.5,19,5.2,0.19,4.0,16,12.5,0.19,3.9,20,0.0,0.22,4.9,16,0.0,0.22,4.7,13,0.0,0.21,4.1,2020-10-01,2021-03-24
2021-03-30,5,6,4,4678,水野望美,A2,157,46,5.44,33.3,51.6,5.12,31.2,56.2,6.1,40.4,61.8,5.4,32.7,52.4,0.14,24,91.6,0.11,1.8,26,34.6,0.15,3.0,23,34.7,0.14,3.4,24,20.8,0.13,2.5,23,17.3,0.13,2.5,16,6.2,0.17,3.1,2020-10-01,2021-03-24
2021-03-30,5,6,2,5057,上田紗奈,B1,156,45,2.26,10.3,12.8,3.39,17.9,21.4,5.17,33.3,47.5,4.78,27.1,44.5,0.18,6,16.6,0.29,4.2,11,18.1,0.17,3.4,12,16.6,0.17,3.1,10,20.0,0.13,2.0,12,0.0,0.2,3.8,9,0.0,0.19,4.3,2020-10-01,2021-03-24
2021-03-30,5,6,5,4244,鈴木成美,B2,150,45,3.75,25.0,33.3,3.57,14.3,28.6,5.51,40.2,54.9,4.52,25.7,40.0,0.11,1,100.0,0.11,1.0,1,0.0,0.19,5.0,1,0.0,0.06,2.0,1,0.0,0.08,3.0,2,0.0,0.12,2.0,1,0.0,0.12,5.0,2020-10-01,2021-03-24
2021-03-30,5,7,1,3994,茶谷桜,B1,160,46,4.64,23.6,41.7,4.69,30.8,38.5,5.48,39.0,50.6,5.17,28.0,53.5,0.2,16,68.7,0.2,3.9,17,35.2,0.21,3.0,16,31.2,0.2,4.4,14,14.2,0.21,3.9,20,0.0,0.17,3.2,12,0.0,0.19,3.1,2020-10-01,2021-03-24
2021-03-30,5,7,4,4275,菅野はやか,B1,159,55,4.23,18.0,41.0,4.26,20.6,32.4,6.1,48.9,60.9,5.11,32.9,50.3,0.22,12,41.6,0.21,4.2,16,18.7,0.24,4.8,16,12.5,0.23,4.3,13,38.4,0.18,3.5,14,7.1,0.22,4.4,11,0.0,0.25,4.8,2020-10-01,2021-03-24
2021-03-30,5,7,5,4482,守屋美穂,A1,154,44,6.1,47.5,64.8,0.0,0.0,0.0,5.51,41.7,49.0,4.89,28.4,46.5,0.16,36,86.1,0.16,3.5,16,68.7,0.15,3.1,19,26.3,0.15,3.1,28,53.5,0.17,3.0,19,26.3,0.14,3.0,22,22.7,0.17,3.8,2020-10-01,2021-03-24
2021-03-30,5,7,3,4286,平田さやか,A2,167,47,5.51,36.3,52.6,5.95,31.6,68.4,5.26,36.2,50.7,4.83,27.5,42.5,0.16,30,83.3,0.16,2.5,23,43.4,0.15,2.0,28,46.4,0.14,1.9,32,15.6,0.16,3.3,22,4.5,0.19,3.5,19,10.5,0.2,4.3,2020-10-01,2021-03-24
2021-03-30,5,7,6,4225,土屋千明,B1,157,45,5.32,34.1,50.5,6.0,50.0,50.0,5.85,39.1,53.3,5.66,37.8,53.8,0.15,17,64.7,0.13,1.7,15,53.3,0.12,2.1,13,30.7,0.15,2.5,18,11.1,0.15,2.6,20,10.0,0.17,2.9,24,8.3,0.16,3.1,2020-10-01,2021-03-24
2021-03-30,5,7,2,4963,實森美祐,B1,155,47,5.03,33.3,46.2,5.0,31.2,43.8,4.86,31.0,47.0,5.62,36.7,54.7,0.18,12,50.0,0.22,4.0,17,35.2,0.16,2.6,13,23.0,0.18,3.8,8,25.0,0.17,3.6,16,31.2,0.16,3.3,13,7.6,0.17,4.1,2020-10-01,2021-03-24
2021-03-30,5,8,1,4011,堀之内紀代子,A2,158,46,6.04,47.2,61.4,5.0,20.0,50.0,5.21,29.8,51.0,5.64,38.4,53.6,0.16,29,79.3,0.14,3.4,19,68.4,0.18,2.6,26,34.6,0.17,3.0,21,23.8,0.17,3.3,20,35.0,0.17,3.3,19,10.5,0.17,2.9,2020-10-01,2021-03-24
