year,month,grade,start_day,race_name
2017,3,G3,14,Ｇ３オールレディース第２４戦ＭＩＭＩＫＡ賞
2017,10,G3,11,Ｇ３マスターズリーグ第７戦
2017,12,G3,5,Ｇ３オールレディ―ス第１８戦　ｍｉｍｉｋａ賞
