開催日,日目,レース,3連単,予測確率,予測順位
2025-04-18,3,1,5-1-2,0.007997416743517517,51
2025-04-18,3,1,4-2-3,0.007916618370258586,52
2025-04-18,3,1,2-1-4,0.007711559780273093,53
2025-04-18,3,1,3-4-1,0.007626420640951841,54
2025-04-18,3,1,1-2-4,0.007120943124951757,55
2025-04-18,3,1,2-6-5,0.006928684357271415,56
2025-04-18,3,1,2-5-6,0.006864183940879283,57
2025-04-18,3,1,6-3-5,0.006758199935846257,58
2025-04-18,3,1,5-3-6,0.0066477719908382684,59
2025-04-18,3,1,2-4-1,0.00654477154307629,60
2025-04-18,3,1,4-3-1,0.00607055076776357,61
2025-04-18,3,1,1-4-3,0.006047081448450264,62
2025-04-18,3,1,6-2-5,0.005964012425429068,63
2025-04-18,3,1,5-2-6,0.005868568756793678,64
2025-04-18,3,1,1-4-2,0.005532609938200932,65
2025-04-18,3,1,3-6-4,0.005457017644427472,66
2025-04-18,3,1,6-5-3,0.005424444572241098,67
2025-04-18,3,1,5-6-3,0.005387791709727725,68
2025-04-18,3,1,4-1-3,0.005372854459583722,69
2025-04-18,3,1,4-2-1,0.005369687813510981,70
2025-04-18,3,1,3-5-4,0.005135606330553197,71
2025-04-18,3,1,3-4-6,0.0050982566660073185,72
2025-04-18,3,1,6-5-2,0.004962945547441313,73
2025-04-18,3,1,5-6-2,0.004929411024525804,74
2025-04-18,3,1,4-1-2,0.004915744600598723,75
2025-04-18,3,1,3-4-5,0.004844718031171034,76
2025-04-18,3,1,2-6-4,0.0046721379351320055,77
2025-04-18,3,1,6-3-4,0.004557177187662887,78
2025-04-18,3,1,2-5-4,0.00439845954196377,79
2025-04-18,3,1,2-4-6,0.004375175028743134,80
2025-04-18,3,1,1-6-5,0.0043174426671694745,81
2025-04-18,3,1,1-5-6,0.004280827856647085,82
2025-04-18,3,1,5-3-4,0.004259786217523261,83
2025-04-18,3,1,2-4-5,0.004157595574308554,84
2025-04-18,3,1,4-3-6,0.004058158784462713,85
2025-04-18,3,1,6-1-5,0.004024566002391635,86
2025-04-18,3,1,6-2-4,0.004021642098503558,87
2025-04-18,3,1,5-1-6,0.0039634716938338555,88
2025-04-18,3,1,4-3-5,0.003856344692790601,89
2025-04-18,3,1,5-2-4,0.0037604852183904455,90
2025-04-18,3,1,6-5-1,0.003679294940382151,91
2025-04-18,3,1,5-6-1,0.003654434018715426,92
2025-04-18,3,1,4-2-6,0.003589632407975056,93
2025-04-18,3,1,6-4-3,0.0034880645145164155,94
2025-04-18,3,1,4-2-5,0.003411118347207921,95
2025-04-18,3,1,4-6-3,0.003324691034395638,96
2025-04-18,3,1,5-4-3,0.003267837923522514,97
2025-04-18,3,1,6-4-2,0.003191308164543611,98
2025-04-18,3,1,4-5-3,0.00313596906550474,99
2025-04-18,3,1,4-6-2,0.0030418341170282874,100
2025-04-18,3,1,5-4-2,0.0029898179355173043,101
2025-04-18,3,1,1-6-4,0.002911330149838695,102
2025-04-18,3,1,4-5-2,0.0028691681707294792,103
2025-04-18,3,1,1-5-4,0.0027430861841330175,104
2025-04-18,3,1,1-4-6,0.0027419282483756736,105
2025-04-18,3,1,6-1-4,0.002713838085650862,106
2025-04-18,3,1,1-4-5,0.0026055709030212574,107
2025-04-18,3,1,5-1-4,0.0025397294188497068,108
2025-04-18,3,1,4-1-6,0.0024362134928609747,109
2025-04-18,3,1,6-4-1,0.0023658861195966817,110
2025-04-18,3,1,4-1-5,0.0023150594820658616,111
2025-04-18,3,1,4-6-1,0.002255073074906899,112
2025-04-18,3,1,5-4-1,0.0022165107188177767,113
2025-04-18,3,1,4-5-1,0.0021270666447495046,114
2025-04-18,3,1,6-5-4,0.0015760762775308354,115
2025-04-18,3,1,5-6-4,0.0015654267619276073,116
2025-04-18,3,1,6-4-5,0.0015029398039965382,117
2025-04-18,3,1,5-4-6,0.001481735807596239,118
2025-04-18,3,1,4-6-5,0.0014325453186970036,119
2025-04-18,3,1,4-5-6,0.0014219425089674203,120
2025-04-18,3,2,1-5-4,0.02889361383095939,1
2025-04-18,3,2,1-4-5,0.028656816438000603,2
2025-04-18,3,2,5-1-4,0.027310512425881926,3
2025-04-18,3,2,4-1-5,0.02693659522958107,4
2025-04-18,3,2,5-4-1,0.02506666085756154,5
2025-04-18,3,2,4-5-1,0.024927760240060347,6
2025-04-18,3,2,1-5-2,0.017860741122607146,7
2025-04-18,3,2,1-4-2,0.01734997114938738,8
2025-04-18,3,2,5-1-2,0.016882138565919434,9
2025-04-18,3,2,4-1-2,0.016308481128986304,10
2025-04-18,3,2,1-5-3,0.015607978940668786,11
2025-04-18,3,2,1-2-5,0.015417177784337975,12
2025-04-18,3,2,1-4-3,0.01516163200966437,13
2025-04-18,3,2,1-2-4,0.015100039521280794,14
2025-04-18,3,2,5-1-3,0.014752806806924939,15
2025-04-18,3,2,4-1-3,0.014251504361894967,16
2025-04-18,3,2,5-2-1,0.013617391839960939,17
2025-04-18,3,2,4-2-1,0.013175552658455915,18
2025-04-18,3,2,2-1-5,0.01316536437073023,19
2025-04-18,3,2,1-3-5,0.013125084757479328,20
2025-04-18,3,2,2-1-4,0.012894546919738011,21
2025-04-18,3,2,1-3-4,0.01285509587620082,22
2025-04-18,3,2,5-4-2,0.012623087304702704,23
2025-04-18,3,2,4-5-2,0.012553139630724191,24
2025-04-18,3,2,2-5-1,0.012302516394511017,25
2025-04-18,3,2,2-4-1,0.01196966747010121,26
2025-04-18,3,2,5-3-1,0.011612507927160926,27
2025-04-18,3,2,4-3-1,0.011237517145703101,28
2025-04-18,3,2,5-2-4,0.011093419173204227,29
2025-04-18,3,2,1-5-6,0.011076107052393676,30
2025-04-18,3,2,5-4-3,0.01103094655846308,31
2025-04-18,3,2,3-1-5,0.011002437499978004,32
2025-04-18,3,2,4-5-3,0.010969821333316431,33
2025-04-18,3,2,4-2-5,0.010958904103465162,34
2025-04-18,3,2,3-1-4,0.010776112424990356,35
2025-04-18,3,2,1-4-6,0.010759359675356246,36
2025-04-18,3,2,5-1-6,0.01046923936391351,37
2025-04-18,3,2,3-5-1,0.010298757502620087,38
2025-04-18,3,2,4-1-6,0.010113493141555989,39
2025-04-18,3,2,2-5-4,0.01002225483803948,40
2025-04-18,3,2,3-4-1,0.010021723179941025,41
2025-04-18,3,2,2-4-5,0.00995589645122168,42
2025-04-18,3,2,5-3-4,0.009460138887251305,43
2025-04-18,3,2,4-3-5,0.009346922740411125,44
2025-04-18,3,2,1-6-5,0.008854641534468376,45
2025-04-18,3,2,1-6-4,0.008672497585976843,46
2025-04-18,3,2,3-5-4,0.008389891051271551,47
2025-04-18,3,2,3-4-5,0.008335673358639868,48
2025-04-18,3,2,1-2-3,0.008156857782839392,49
2025-04-18,3,2,1-3-2,0.007946445913425353,50
2025-04-18,3,2,5-6-1,0.007859000838975054,51
2025-04-18,3,2,5-4-6,0.00782804394055233,52
2025-04-18,3,2,4-5-6,0.007784666797368092,53
2025-04-18,3,2,4-6-1,0.0076074955693392005,54
2025-04-18,3,2,6-1-5,0.007158447087304003,55
2025-04-18,3,2,6-1-4,0.007011194619491081,56
2025-04-18,3,2,2-1-3,0.006965477490984167,57
2025-04-18,3,2,6-5-1,0.006721824747686771,58
2025-04-18,3,2,3-1-2,0.006661311231502405,59
2025-04-18,3,2,6-4-1,0.006542967823980434,60
2025-04-18,3,2,5-6-4,0.0064023413304058994,61
2025-04-18,3,2,4-6-5,0.006327614224092425,62
2025-04-18,3,2,5-2-3,0.005992530178065085,63
2025-04-18,3,2,5-3-2,0.005847835187305609,64
2025-04-18,3,2,4-2-3,0.005798092457528137,65
2025-04-18,3,2,1-2-6,0.005788464371800876,66
2025-04-18,3,2,4-3-2,0.005658997056862204,67
2025-04-18,3,2,2-3-1,0.0056472573450832295,68
2025-04-18,3,2,3-2-1,0.005543657232157591,69
2025-04-18,3,2,6-5-4,0.005475939916488515,70
2025-04-18,3,2,6-4-5,0.005442182107559722,71
2025-04-18,3,2,2-5-3,0.005413900226025896,72
2025-04-18,3,2,1-6-2,0.005360950526153846,73
2025-04-18,3,2,2-4-3,0.005267425244054019,74
2025-04-18,3,2,3-5-2,0.005186255793073422,75
2025-04-18,3,2,3-4-2,0.005046746647381922,76
2025-04-18,3,2,2-1-6,0.004943008614661376,77
2025-04-18,3,2,1-3-6,0.004927885411862894,78
2025-04-18,3,2,2-3-5,0.0046971655228927,79
2025-04-18,3,2,1-6-3,0.004684777767047249,80
2025-04-18,3,2,3-2-5,0.004610995042451291,81
2025-04-18,3,2,2-3-4,0.004600542720972652,82
2025-04-18,3,2,3-2-4,0.004516144805969371,83
2025-04-18,3,2,6-1-2,0.004334007258197937,84
2025-04-18,3,2,5-2-6,0.004252562488664183,85
2025-04-18,3,2,3-1-6,0.0041309257999403255,86
2025-04-18,3,2,4-2-6,0.004114580946282736,87
2025-04-18,3,2,5-6-2,0.003957641358050609,88
2025-04-18,3,2,2-5-6,0.003841941272626532,89
2025-04-18,3,2,2-6-1,0.0038416355985421897,90
2025-04-18,3,2,4-6-2,0.0038309881514569403,91
2025-04-18,3,2,6-1-3,0.003787362100503076,92
2025-04-18,3,2,2-4-6,0.0037379961951129644,93
2025-04-18,3,2,6-2-1,0.0036369388518096525,94
2025-04-18,3,2,5-3-6,0.0036264591774060073,95
2025-04-18,3,2,4-3-6,0.003509353658995149,96
2025-04-18,3,2,5-6-3,0.003458466955382252,97
2025-04-18,3,2,6-5-2,0.0033849813949737013,98
2025-04-18,3,2,4-6-3,0.0033477884248715537,99
2025-04-18,3,2,6-4-2,0.003294912495257663,100
2025-04-18,3,2,3-6-1,0.0032290559370738137,101
2025-04-18,3,2,3-5-6,0.003216189293089816,102
2025-04-18,3,2,2-6-5,0.0031953206985865976,103
2025-04-18,3,2,3-4-6,0.0031296745050494036,104
2025-04-18,3,2,2-6-4,0.0031295915184191446,105
2025-04-18,3,2,6-3-1,0.003114129078172193,106
2025-04-18,3,2,6-2-5,0.0030250620327162536,107
2025-04-18,3,2,6-2-4,0.002962835149682547,108
2025-04-18,3,2,6-5-3,0.002958036173562385,109
2025-04-18,3,2,6-4-3,0.0028793275981271946,110
2025-04-18,3,2,3-6-5,0.0026858011406759364,111
2025-04-18,3,2,3-6-4,0.0026305530063814577,112
2025-04-18,3,2,6-3-5,0.002590209520478736,113
2025-04-18,3,2,6-3-4,0.0025369277486934163,114
2025-04-18,3,2,2-3-6,0.0017635766842707752,115
2025-04-18,3,2,3-2-6,0.0017312235024554382,116
2025-04-18,3,2,2-6-3,0.0016905672927642827,117
2025-04-18,3,2,3-6-2,0.001626090337164138,118
2025-04-18,3,2,6-2-3,0.0016004875295788832,119
2025-04-18,3,2,6-3-2,0.001568215385976422,120
2025-04-18,3,3,2-5-6,0.04303757319292592,1
2025-04-18,3,3,5-2-6,0.036444165524694795,2
2025-04-18,3,3,2-5-1,0.03610707557670991,3
2025-04-18,3,3,2-5-4,0.03476323861664968,4
2025-04-18,3,3,2-6-5,0.033620172099886325,5
2025-04-18,3,3,5-2-1,0.03057542842928174,6
2025-04-18,3,3,5-2-4,0.02943746889817398,7
2025-04-18,3,3,2-1-5,0.027112123996458865,8
2025-04-18,3,3,2-4-5,0.025908203443624527,9
2025-04-18,3,3,6-2-5,0.02479565035583455,10
2025-04-18,3,3,5-6-2,0.023216651959184705,11
2025-04-18,3,3,2-5-3,0.02025593158968438,12
2025-04-18,3,3,6-5-2,0.020220641349252454,13
2025-04-18,3,3,1-2-5,0.019531014822212246,14
2025-04-18,3,3,5-1-2,0.01885743065043122,15
2025-04-18,3,3,4-2-5,0.01857999104412412,16
2025-04-18,3,3,5-4-2,0.018044123078704993,17
2025-04-18,3,3,5-2-3,0.017152698652457738,18
2025-04-18,3,3,1-5-2,0.01604218611748695,19
2025-04-18,3,3,4-5-2,0.015281421197204041,20
2025-04-18,3,3,2-6-1,0.015057676814466342,21
2025-04-18,3,3,2-6-4,0.014497258605217235,22
2025-04-18,3,3,2-1-6,0.014473615817907338,23
2025-04-18,3,3,2-3-5,0.013970414556724322,24
2025-04-18,3,3,2-4-6,0.013830911337827403,25
2025-04-18,3,3,2-1-4,0.011690941728246208,26
2025-04-18,3,3,2-4-1,0.01160366916440803,27
2025-04-18,3,3,6-2-1,0.011105383052572963,28
2025-04-18,3,3,6-2-4,0.010692061730829022,29
2025-04-18,3,3,1-2-6,0.01042649425428548,30
2025-04-18,3,3,4-2-6,0.0099187969304041,31
2025-04-18,3,3,5-3-2,0.009860438941203658,32
2025-04-18,3,3,3-2-5,0.009555958600886238,33
2025-04-18,3,3,2-6-3,0.00844729922270817,34
2025-04-18,3,3,1-2-4,0.008421913244783752,35
2025-04-18,3,3,4-2-1,0.00832153682993925,36
2025-04-18,3,3,3-5-2,0.007964911929982058,37
2025-04-18,3,3,6-1-2,0.007476227639834911,38
2025-04-18,3,3,2-3-6,0.007458007094440031,39
2025-04-18,3,3,1-6-2,0.00730244361961055,40
2025-04-18,3,3,6-4-2,0.00716025926898293,41
2025-04-18,3,3,5-6-1,0.007016326048542546,42
2025-04-18,3,3,4-6-2,0.006962438600652052,43
2025-04-18,3,3,2-1-3,0.00681210742410295,44
2025-04-18,3,3,5-1-6,0.006792789399107074,45
2025-04-18,3,3,5-6-4,0.006755191683123412,46
2025-04-18,3,3,2-4-3,0.006509614113838358,47
2025-04-18,3,3,5-4-6,0.006499821223651576,48
2025-04-18,3,3,2-3-1,0.006257016969879881,49
2025-04-18,3,3,6-2-3,0.006230077506893337,50
2025-04-18,3,3,6-5-1,0.006110898886989159,51
2025-04-18,3,3,2-3-4,0.006024142650108818,52
2025-04-18,3,3,6-5-4,0.0058834628054909395,53
2025-04-18,3,3,1-5-6,0.00577868712962103,54
2025-04-18,3,3,1-4-2,0.005713186790109845,55
2025-04-18,3,3,4-1-2,0.005687551700277171,56
2025-04-18,3,3,4-5-6,0.005504645772582174,57
2025-04-18,3,3,5-1-4,0.005486818638570956,58
2025-04-18,3,3,5-4-1,0.005453131269865989,59
2025-04-18,3,3,3-2-6,0.005101380975504515,60
2025-04-18,3,3,6-1-5,0.0050446919176059275,61
2025-04-18,3,3,1-6-5,0.004927428655374087,62
2025-04-18,3,3,1-2-3,0.004907301659140915,63
2025-04-18,3,3,6-4-5,0.0048314877238006025,64
2025-04-18,3,3,4-6-5,0.004698005388224445,65
2025-04-18,3,3,4-2-3,0.004668350401022639,66
2025-04-18,3,3,1-5-4,0.004667686039764851,67
2025-04-18,3,3,4-5-1,0.004618212556797021,68
2025-04-18,3,3,3-2-1,0.004279886963013239,69
2025-04-18,3,3,3-2-4,0.004120597677079293,70
2025-04-18,3,3,6-3-2,0.003948783163601438,71
2025-04-18,3,3,5-6-3,0.0039361321342200085,72
2025-04-18,3,3,1-4-5,0.0038550547966563144,73
2025-04-18,3,3,4-1-5,0.0038377571518124175,74
2025-04-18,3,3,3-6-2,0.0036622895766318573,75
2025-04-18,3,3,5-3-6,0.003551909395929245,76
2025-04-18,3,3,6-5-3,0.003428190952306691,77
2025-04-18,3,3,5-1-3,0.003197073328336797,78
2025-04-18,3,3,1-3-2,0.003155187811608532,79
2025-04-18,3,3,5-4-3,0.0030591858295835757,80
2025-04-18,3,3,4-3-2,0.0030095736879071793,81
2025-04-18,3,3,3-1-2,0.0029959110453203165,82
2025-04-18,3,3,5-3-1,0.0029799324517099765,83
2025-04-18,3,3,3-4-2,0.0028705277240549973,84
2025-04-18,3,3,3-5-6,0.002869106100706587,85
2025-04-18,3,3,5-3-4,0.0028690250103531414,86
2025-04-18,3,3,1-5-3,0.0027197790788778286,87
2025-04-18,3,3,6-3-5,0.0026644981225101413,88
2025-04-18,3,3,4-5-3,0.002590799618162424,89
2025-04-18,3,3,3-6-5,0.0024711824622257136,90
2025-04-18,3,3,3-5-1,0.0024070834652182506,91
2025-04-18,3,3,3-5-4,0.002317496378065819,92
2025-04-18,3,3,6-1-4,0.002175307226146818,93
2025-04-18,3,3,6-4-1,0.0021639086338376317,94
2025-04-18,3,3,1-3-5,0.0021290082670759568,95
2025-04-18,3,3,1-6-4,0.0021247424689999576,96
2025-04-18,3,3,4-6-1,0.0021041250651047186,97
2025-04-18,3,3,1-4-6,0.0020579937629037113,98
2025-04-18,3,3,4-1-6,0.0020487595374310825,99
2025-04-18,3,3,4-3-5,0.002030753046888239,100
2025-04-18,3,3,3-1-5,0.002021533982682135,101
2025-04-18,3,3,3-4-5,0.0019369297868415028,102
2025-04-18,3,3,6-1-3,0.0012675135031369703,103
2025-04-18,3,3,1-6-3,0.0012380503028606516,104
2025-04-18,3,3,6-4-3,0.0012139444846542855,105
2025-04-18,3,3,6-3-1,0.0011933654438861631,106
2025-04-18,3,3,4-6-3,0.00118040613076937,107
2025-04-18,3,3,6-3-4,0.001148950642500605,108
2025-04-18,3,3,1-3-6,0.0011365560195442733,109
2025-04-18,3,3,3-6-1,0.0011067839496841177,110
2025-04-18,3,3,4-3-6,0.0010841031645305284,111
2025-04-18,3,3,3-1-6,0.0010791816322471414,112
2025-04-18,3,3,3-6-4,0.0010655915475127732,113
2025-04-18,3,3,3-4-6,0.0010340162801212715,114
2025-04-18,3,3,1-4-3,0.000968609003265703,115
2025-04-18,3,3,4-1-3,0.0009642628511576646,116
2025-04-18,3,3,1-3-4,0.0009180435879015,117
2025-04-18,3,3,4-3-1,0.0009095260720018533,118
2025-04-18,3,3,3-1-4,0.000871699907992938,119
2025-04-18,3,3,3-4-1,0.0008675048615432619,120
2025-04-18,3,4,2-5-6,0.07049510836307193,1
2025-04-18,3,4,2-6-5,0.057300880664139735,2
2025-04-18,3,4,5-2-6,0.051583063675561126,3
2025-04-18,3,4,2-5-3,0.04523859708240011,4
2025-04-18,3,4,6-2-5,0.03803585984235803,5
2025-04-18,3,4,5-2-3,0.03310223202829915,6
2025-04-18,3,4,2-3-5,0.032797507020126807,7
2025-04-18,3,4,5-6-2,0.028128088831403178,8
2025-04-18,3,4,2-5-1,0.027169359374075653,9
2025-04-18,3,4,2-5-4,0.026526236764158335,10
2025-04-18,3,4,6-5-2,0.025516671138199123,11
2025-04-18,3,4,2-6-3,0.02367137517094773,12
2025-04-18,3,4,2-3-6,0.021113142540731357,13
2025-04-18,3,4,3-2-5,0.020536413067141625,14
2025-04-18,3,4,5-2-1,0.019880511246242683,15
2025-04-18,3,4,5-2-4,0.01940992207617289,16
2025-04-18,3,4,2-1-5,0.01828382327685928,17
2025-04-18,3,4,2-4-5,0.017805546211159505,18
2025-04-18,3,4,5-3-2,0.016693585545584956,19
2025-04-18,3,4,6-2-3,0.015712866850256094,20
2025-04-18,3,4,3-5-2,0.014285164117773976,21
2025-04-18,3,4,2-6-1,0.0142165350027678,22
2025-04-18,3,4,2-6-4,0.013880017127278807,23
2025-04-18,3,4,3-2-6,0.013220157742349735,24
2025-04-18,3,4,2-1-6,0.011770070414101228,25
2025-04-18,3,4,2-4-6,0.011462183236704322,26
2025-04-18,3,4,1-2-5,0.0110022857279041,27
2025-04-18,3,4,4-2-5,0.010699637921761599,28
2025-04-18,3,4,5-1-2,0.009514123367302667,29
2025-04-18,3,4,6-2-1,0.009436820630710828,30
2025-04-18,3,4,5-4-2,0.009272072557488069,31
2025-04-18,3,4,6-2-4,0.009213442794311223,32
2025-04-18,3,4,6-3-2,0.008734413372593704,33
2025-04-18,3,4,3-6-2,0.008239209722596844,34
2025-04-18,3,4,2-3-1,0.008137168245076489,35
2025-04-18,3,4,2-3-4,0.007944554322640641,36
2025-04-18,3,4,1-5-2,0.007824138556645148,37
2025-04-18,3,4,4-5-2,0.007614518598476955,38
2025-04-18,3,4,2-1-3,0.007553169084479735,39
2025-04-18,3,4,2-4-3,0.007355589645444609,40
2025-04-18,3,4,1-2-6,0.007082636698714408,41
2025-04-18,3,4,4-2-6,0.006887809504476595,42
2025-04-18,3,4,5-6-3,0.006008592050074528,43
2025-04-18,3,4,5-3-6,0.005556892240645649,44
2025-04-18,3,4,6-5-3,0.005450753098240306,45
2025-04-18,3,4,3-2-1,0.005095150926415523,46
2025-04-18,3,4,6-1-2,0.005004551336892334,47
2025-04-18,3,4,3-2-4,0.004974544226912493,48
2025-04-18,3,4,6-4-2,0.004878107454470425,49
2025-04-18,3,4,3-5-6,0.004755186800681188,50
2025-04-18,3,4,1-2-3,0.004545117460405295,51
2025-04-18,3,4,1-6-2,0.004536794537233232,52
2025-04-18,3,4,6-3-5,0.004516521103704399,53
2025-04-18,3,4,2-1-4,0.004428898426927095,54
2025-04-18,3,4,4-2-3,0.004420091637401725,55
2025-04-18,3,4,2-4-1,0.004417613970683097,56
2025-04-18,3,4,4-6-2,0.00441604206377258,57
2025-04-18,3,4,3-6-5,0.004260453793808108,58
2025-04-18,3,4,5-6-1,0.003608635264337152,59
2025-04-18,3,4,5-6-4,0.0035232156967468084,60
2025-04-18,3,4,6-5-1,0.0032736088061197264,61
2025-04-18,3,4,6-5-4,0.0031961196091808797,62
2025-04-18,3,4,5-1-6,0.0031670223375284516,63
2025-04-18,3,4,5-4-6,0.003086449457410647,64
2025-04-18,3,4,3-1-2,0.002846559218614804,65
2025-04-18,3,4,3-4-2,0.0027749123801443093,66
2025-04-18,3,4,1-3-2,0.002735598582976517,67
2025-04-18,3,4,1-2-4,0.0026650884344626632,68
2025-04-18,3,4,4-3-2,0.0026630498588779425,69
2025-04-18,3,4,4-2-1,0.0026546149948941476,70
2025-04-18,3,4,1-5-6,0.0026044671299903397,71
2025-04-18,3,4,6-1-5,0.002587828256282108,72
2025-04-18,3,4,4-5-6,0.0025346896986620914,73
2025-04-18,3,4,6-4-5,0.002522444762390601,74
2025-04-18,3,4,1-6-5,0.0023459535742696384,75
2025-04-18,3,4,4-6-5,0.0022835130792478653,76
2025-04-18,3,4,5-3-1,0.002141669199393725,77
2025-04-18,3,4,5-3-4,0.002090974007573786,78
2025-04-18,3,4,5-1-3,0.002032362965392104,79
2025-04-18,3,4,5-4-3,0.001980657192551172,80
2025-04-18,3,4,3-5-1,0.0018326857292448083,81
2025-04-18,3,4,3-5-4,0.0017893044476649867,82
2025-04-18,3,4,1-5-3,0.001671356237955766,83
2025-04-18,3,4,4-5-3,0.0016265781934275442,84
2025-04-18,3,4,1-4-2,0.001535370793276779,85
2025-04-18,3,4,4-1-2,0.0015332435664040108,86
2025-04-18,3,4,3-1-5,0.001471941415568735,87
2025-04-18,3,4,3-4-5,0.0014348931967403194,88
2025-04-18,3,4,1-3-5,0.0014145642305006144,89
2025-04-18,3,4,4-3-5,0.0013770496511625013,90
2025-04-18,3,4,5-1-4,0.0011917023225212198,91
2025-04-18,3,4,5-4-1,0.0011895414652946068,92
2025-04-18,3,4,6-3-1,0.001120563586760661,93
2025-04-18,3,4,6-3-4,0.0010940388620303656,94
2025-04-18,3,4,6-1-3,0.0010690490760776321,95
2025-04-18,3,4,3-6-1,0.0010570324536958344,96
2025-04-18,3,4,6-4-3,0.0010420387195882628,97
2025-04-18,3,4,3-6-4,0.0010320115667095619,98
2025-04-18,3,4,1-5-4,0.000980021356641846,99
2025-04-18,3,4,4-5-1,0.0009768889916451637,100
2025-04-18,3,4,1-6-3,0.0009691290351304428,101
2025-04-18,3,4,3-1-6,0.0009475509495108095,102
2025-04-18,3,4,4-6-3,0.000943334451061422,103
2025-04-18,3,4,3-4-6,0.0009237014439820956,104
2025-04-18,3,4,1-3-6,0.0009106148285371712,105
2025-04-18,3,4,4-3-6,0.0008864651070222068,106
2025-04-18,3,4,1-4-5,0.0007939324936926714,107
2025-04-18,3,4,4-1-5,0.000792832515405249,108
2025-04-18,3,4,6-1-4,0.0006268507587202011,109
2025-04-18,3,4,6-4-1,0.0006258267559143572,110
2025-04-18,3,4,1-6-4,0.0005682613497953009,111
2025-04-18,3,4,4-6-1,0.0005665470276222453,112
2025-04-18,3,4,1-4-6,0.0005110879280173673,113
2025-04-18,3,4,4-1-6,0.000510379825466774,114
2025-04-18,3,4,3-1-4,0.00035654900625691415,115
2025-04-18,3,4,3-4-1,0.00035600167257915193,116
2025-04-18,3,4,1-3-4,0.0003426505058808289,117
2025-04-18,3,4,4-3-1,0.00034165050064496763,118
2025-04-18,3,4,1-4-3,0.00032797879719790625,119
2025-04-18,3,4,4-1-3,0.0003275243888464171,120
2025-04-18,3,5,5-6-4,0.10895825875547183,1
2025-04-18,3,5,6-5-4,0.08126203964074581,2
2025-04-18,3,5,5-4-6,0.06591722237756022,3
2025-04-18,3,5,5-6-3,0.05428756779293643,4
2025-04-18,3,5,5-6-1,0.043582073280512335,5
2025-04-18,3,5,6-5-3,0.0404881514845953,6
2025-04-18,3,5,4-5-6,0.03991171838337616,7
2025-04-18,3,5,5-6-2,0.03623473304329836,8
2025-04-18,3,5,6-4-5,0.034300673657705526,9
2025-04-18,3,5,6-5-1,0.032503898346017086,10
2025-04-18,3,5,5-3-6,0.02890896301459831,11
2025-04-18,3,5,4-6-5,0.02784688446051733,12
2025-04-18,3,5,6-5-2,0.027024186569872863,13
2025-04-18,3,5,5-1-6,0.022676269087529864,14
2025-04-18,3,5,5-2-6,0.018561425355395567,15
2025-04-18,3,5,3-5-6,0.016438437761175168,16
2025-04-18,3,5,6-3-5,0.015608184106308346,17
2025-04-18,3,5,5-4-3,0.013369148801554709,18
2025-04-18,3,5,1-5-6,0.012742476408938386,19
2025-04-18,3,5,6-1-5,0.012321054585790997,20
2025-04-18,3,5,3-6-5,0.011900161156903729,21
2025-04-18,3,5,5-3-4,0.011767850471247714,22
2025-04-18,3,5,5-4-1,0.010732756070225759,23
2025-04-18,3,5,2-5-6,0.010346581439759842,24
2025-04-18,3,5,6-2-5,0.010127844646552406,25
2025-04-18,3,5,1-6-5,0.009283303592767743,26
2025-04-18,3,5,5-1-4,0.00923073386385652,27
2025-04-18,3,5,5-4-2,0.008923360495503687,28
2025-04-18,3,5,4-5-3,0.00809478437875968,29
2025-04-18,3,5,2-6-5,0.0075696364821376365,30
2025-04-18,3,5,5-2-4,0.007555721663389318,31
2025-04-18,3,5,3-5-4,0.006691525996859052,32
2025-04-18,3,5,4-5-1,0.006498494965378674,33
2025-04-18,3,5,4-5-2,0.005402937779901476,34
2025-04-18,3,5,1-5-4,0.005187026492028325,35
2025-04-18,3,5,5-3-1,0.004707007320510007,36
2025-04-18,3,5,5-1-3,0.004599138203348897,37
2025-04-18,3,5,6-4-3,0.004215399441344705,38
2025-04-18,3,5,2-5-4,0.004211739563615494,39
2025-04-18,3,5,4-3-5,0.004120839346741662,40
2025-04-18,3,5,5-3-2,0.003913470398568571,41
2025-04-18,3,5,3-4-5,0.0038700108624666325,42
2025-04-18,3,5,6-3-4,0.003849889218188209,43
2025-04-18,3,5,5-2-3,0.00376457697388824,44
2025-04-18,3,5,4-6-3,0.003422257602561255,45
2025-04-18,3,5,6-4-1,0.0033841237474488525,46
2025-04-18,3,5,4-1-5,0.0032639368120538407,47
2025-04-18,3,5,5-1-2,0.003069736807204419,48
2025-04-18,3,5,6-1-4,0.0030390912154459725,49
2025-04-18,3,5,1-4-5,0.003029161657562804,50
2025-04-18,3,5,5-2-1,0.0030222033555070073,51
2025-04-18,3,5,3-6-4,0.0029352743291994527,52
2025-04-18,3,5,6-4-2,0.0028136068650301284,53
2025-04-18,3,5,4-6-1,0.002747389276832207,54
2025-04-18,3,5,4-2-5,0.0026889834586028135,55
2025-04-18,3,5,3-5-1,0.0026765348463217704,56
2025-04-18,3,5,1-5-3,0.0025843938361909953,57
2025-04-18,3,5,6-2-4,0.0024981176312809054,58
2025-04-18,3,5,4-3-6,0.0024969906109703617,59
2025-04-18,3,5,2-4-5,0.002475552609143037,60
2025-04-18,3,5,3-4-6,0.0023450030381731105,61
2025-04-18,3,5,1-6-4,0.002289804513295016,62
2025-04-18,3,5,4-6-2,0.0022842170993400087,63
