開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-04-03,8,1-4-3,1-2-5,0.25421992568859997,False,1-2-5(0.2542) / 1-5-2(0.1862) / 1-2-4(0.1695) / 1-4-2(0.1097) / 1-5-4(0.0738) / 1-4-5(0.0652) / 1-2-3(0.0502) / 1-3-2(0.0280) / 1-5-3(0.0219) / 1-3-5(0.0166)
2025-04-03,10,1-2-5,1-5-4,0.30509873603255033,False,1-5-4(0.3051) / 1-5-3(0.1831) / 1-4-5(0.1432) / 1-5-2(0.1246) / 1-3-5(0.0787) / 1-2-5(0.0515) / 1-4-3(0.0261) / 1-3-4(0.0239) / 1-4-2(0.0178) / 1-2-4(0.0156)
2025-04-03,12,1-3-4,1-3-4,0.21729236351157644,True,1-3-4(0.2173) / 1-3-2(0.1502) / 1-3-5(0.1459) / 1-3-6(0.1410) / 1-4-3(0.0848) / 1-2-3(0.0564) / 1-5-3(0.0546) / 1-6-3(0.0527) / 1-4-2(0.0103) / 1-4-5(0.0100)
2025-04-07,5,1-3-4,1-3-2,0.4097271139231891,False,1-3-2(0.4097) / 1-2-3(0.3549) / 1-3-4(0.0407) / 1-2-4(0.0297) / 1-3-5(0.0297) / 1-2-5(0.0217) / 1-4-3(0.0214) / 1-4-2(0.0181) / 1-5-3(0.0154) / 1-3-6(0.0152)
2025-04-07,6,1-4-2,1-3-4,0.23674471922008378,False,1-3-4(0.2367) / 1-3-5(0.1881) / 1-3-6(0.1698) / 1-3-2(0.0931) / 1-4-3(0.0828) / 1-5-3(0.0642) / 1-6-3(0.0574) / 1-2-3(0.0303) / 1-4-5(0.0103) / 1-5-4(0.0100)
2025-04-07,9,1-2-3,1-3-2,0.1424039481969803,False,1-3-2(0.1424) / 1-2-3(0.1266) / 1-3-6(0.0841) / 1-3-4(0.0682) / 1-6-3(0.0651) / 1-2-6(0.0573) / 1-3-5(0.0534) / 1-4-3(0.0510) / 1-6-2(0.0498) / 1-2-4(0.0464)
2025-04-07,10,1-4-5,1-2-6,0.1026774955852212,False,1-2-6(0.1027) / 1-6-2(0.0893) / 1-2-4(0.0870) / 1-2-3(0.0754) / 1-4-2(0.0726) / 1-3-2(0.0610) / 1-2-5(0.0549) / 1-6-4(0.0516) / 1-4-6(0.0495) / 1-6-3(0.0447)
2025-04-07,12,1-2-3,1-5-2,0.164541966359933,False,1-5-2(0.1645) / 1-2-5(0.1368) / 1-5-4(0.0843) / 1-5-3(0.0698) / 1-5-6(0.0675) / 1-4-5(0.0597) / 1-3-5(0.0482) / 1-2-4(0.0474) / 1-6-5(0.0464) / 1-4-2(0.0405)
2025-04-08,2,1-4-5,1-2-3,0.15101195009547852,False,1-2-3(0.1510) / 1-2-6(0.1372) / 1-3-2(0.1086) / 1-2-5(0.0976) / 1-6-2(0.0965) / 1-5-2(0.0644) / 1-3-6(0.0469) / 1-6-3(0.0459) / 1-2-4(0.0409) / 1-3-5(0.0334)
2025-04-08,3,1-3-6,1-2-6,0.16317994583544626,False,1-2-6(0.1632) / 1-2-3(0.1503) / 1-6-2(0.1257) / 1-3-2(0.1131) / 1-2-4(0.0726) / 1-6-3(0.0662) / 1-3-6(0.0647) / 1-4-2(0.0478) / 1-6-4(0.0320) / 1-3-4(0.0288)
2025-04-08,4,1-2-6,1-5-6,0.19710188004739035,False,1-5-6(0.1971) / 1-6-5(0.1589) / 1-5-4(0.1090) / 1-4-5(0.0751) / 1-5-2(0.0664) / 1-6-4(0.0583) / 1-4-6(0.0498) / 1-5-3(0.0440) / 1-2-5(0.0427) / 1-6-2(0.0355)
2025-04-08,6,1-3-4,1-3-4,0.3123155772688945,True,1-3-4(0.3123) / 1-4-3(0.2678) / 1-3-6(0.0816) / 1-4-6(0.0563) / 1-6-3(0.0489) / 1-6-4(0.0393) / 1-3-2(0.0344) / 1-3-5(0.0303) / 1-4-2(0.0237) / 1-4-5(0.0209)
2025-04-08,10,1-2-6,1-2-5,0.20319176574816636,False,1-2-5(0.2032) / 1-5-2(0.1843) / 1-2-6(0.0978) / 1-5-6(0.0743) / 1-6-2(0.0711) / 1-6-5(0.0595) / 1-2-3(0.0437) / 1-2-4(0.0413) / 1-5-3(0.0332) / 1-5-4(0.0314)
2025-04-08,11,1-3-2,1-2-3,0.1535624871959111,False,1-2-3(0.1536) / 1-3-2(0.1188) / 1-2-6(0.1185) / 1-2-4(0.1062) / 1-6-2(0.0859) / 1-4-2(0.0753) / 1-3-6(0.0519) / 1-6-3(0.0486) / 1-3-4(0.0465) / 1-4-3(0.0426)
2025-04-08,12,1-3-5,1-2-6,0.12159655352376786,False,1-2-6(0.1216) / 1-6-2(0.1146) / 1-2-5(0.1082) / 1-5-2(0.0980) / 1-6-5(0.0881) / 1-5-6(0.0847) / 1-2-4(0.0506) / 1-6-4(0.0412) / 1-4-2(0.0392) / 1-5-4(0.0352)
2025-04-09,1,1-2-3,1-2-3,0.09791495459100447,True,1-2-3(0.0979) / 1-3-2(0.0848) / 1-2-5(0.0810) / 1-2-6(0.0696) / 1-2-4(0.0681) / 1-5-2(0.0671) / 1-6-2(0.0560) / 1-4-2(0.0546) / 1-3-5(0.0469) / 1-5-3(0.0448)
2025-04-09,3,1-2-6,1-6-3,0.2141599833210749,False,1-6-3(0.2142) / 1-3-6(0.1994) / 1-6-2(0.0925) / 1-3-2(0.0760) / 1-6-5(0.0690) / 1-2-6(0.0666) / 1-2-3(0.0588) / 1-3-5(0.0567) / 1-5-6(0.0476) / 1-5-3(0.0420)
2025-04-09,5,1-4-6,1-4-2,0.29121848869908507,False,1-4-2(0.2912) / 1-4-5(0.1676) / 1-4-3(0.1421) / 1-2-4(0.1212) / 1-5-4(0.0646) / 1-3-4(0.0540) / 1-4-6(0.0483) / 1-6-4(0.0174) / 1-2-5(0.0169) / 1-5-2(0.0157)
2025-04-09,6,1-5-6,1-4-3,0.12414260874579829,False,1-4-3(0.1241) / 1-3-4(0.1155) / 1-4-2(0.0967) / 1-2-4(0.0833) / 1-3-2(0.0756) / 1-2-3(0.0699) / 1-4-5(0.0518) / 1-4-6(0.0450) / 1-3-5(0.0405) / 1-5-4(0.0398)
2025-04-09,8,1-5-3,1-4-5,0.10374512593308137,False,1-4-5(0.1037) / 1-4-6(0.0855) / 1-5-4(0.0848) / 1-4-2(0.0809) / 1-4-3(0.0738) / 1-6-4(0.0670) / 1-2-4(0.0627) / 1-3-4(0.0564) / 1-5-6(0.0402) / 1-6-5(0.0385)
2025-04-09,10,1-6-3,1-2-6,0.1719944646887015,False,1-2-6(0.1720) / 1-6-2(0.1338) / 1-2-4(0.1063) / 1-2-5(0.0904) / 1-4-2(0.0736) / 1-5-2(0.0609) / 1-6-4(0.0491) / 1-2-3(0.0439) / 1-4-6(0.0437) / 1-6-5(0.0417)
2025-04-09,12,1-2-4,1-2-5,0.22323032329542467,False,1-2-5(0.2232) / 1-2-6(0.1554) / 1-2-3(0.1191) / 1-5-2(0.1163) / 1-6-2(0.0762) / 1-2-4(0.0700) / 1-3-2(0.0566) / 1-4-2(0.0320) / 1-5-6(0.0242) / 1-6-5(0.0228)
2025-04-10,2,1-3-2,1-5-3,0.3588211160073591,False,1-5-3(0.3588) / 1-3-5(0.2633) / 1-5-2(0.0961) / 1-5-4(0.0538) / 1-2-5(0.0513) / 1-3-2(0.0464) / 1-2-3(0.0338) / 1-4-5(0.0275) / 1-3-4(0.0260) / 1-4-3(0.0181)
2025-04-10,4,1-2-3,1-5-3,0.1418404065975578,False,1-5-3(0.1418) / 1-3-5(0.1063) / 1-5-4(0.1006) / 1-5-2(0.0879) / 1-5-6(0.0756) / 1-4-5(0.0701) / 1-2-5(0.0600) / 1-6-5(0.0505) / 1-3-4(0.0386) / 1-4-3(0.0358)
2025-04-10,8,1-4-3,1-5-6,0.10304719299317941,False,1-5-6(0.1030) / 1-5-2(0.1024) / 1-5-4(0.0960) / 1-6-5(0.0867) / 1-2-5(0.0860) / 1-4-5(0.0793) / 1-6-2(0.0535) / 1-2-6(0.0534) / 1-6-4(0.0502) / 1-2-4(0.0497)
2025-04-10,9,1-4-5,1-5-6,0.14048886023568433,False,1-5-6(0.1405) / 1-6-5(0.1299) / 1-5-4(0.0886) / 1-4-5(0.0717) / 1-6-4(0.0687) / 1-4-6(0.0601) / 1-5-2(0.0529) / 1-5-3(0.0521) / 1-6-2(0.0410) / 1-6-3(0.0404)
2025-04-10,12,1-5-3,1-3-5,0.2634409607326273,False,1-3-5(0.2634) / 1-5-3(0.2020) / 1-3-2(0.1181) / 1-2-3(0.0731) / 1-3-6(0.0685) / 1-5-2(0.0589) / 1-2-5(0.0475) / 1-6-3(0.0398) / 1-5-6(0.0342) / 1-6-5(0.0259)
2025-04-11,1,1-2-4,1-2-4,0.28713546449132926,True,1-2-4(0.2871) / 1-2-5(0.2325) / 1-2-3(0.1320) / 1-4-2(0.0931) / 1-5-2(0.0736) / 1-2-6(0.0616) / 1-3-2(0.0400) / 1-6-2(0.0181) / 1-4-5(0.0122) / 1-5-4(0.0119)
2025-04-11,4,1-2-3,1-5-4,0.2965997168691087,False,1-5-4(0.2966) / 1-5-2(0.1857) / 1-5-6(0.1520) / 1-4-5(0.1070) / 1-2-5(0.0633) / 1-5-3(0.0536) / 1-6-5(0.0510) / 1-3-5(0.0171) / 1-4-2(0.0131) / 1-2-4(0.0124)
2025-04-11,5,1-3-5,1-5-6,0.2934007055640397,False,1-5-6(0.2934) / 1-6-5(0.2192) / 1-5-2(0.0931) / 1-5-4(0.0674) / 1-2-5(0.0531) / 1-6-2(0.0445) / 1-4-5(0.0374) / 1-2-6(0.0340) / 1-6-4(0.0323) / 1-5-3(0.0315)
