開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-01-12,6,1-5-6,1-5-6,0.3573147580534256,True,1-5-6(0.3573) / 1-6-5(0.2377) / 1-5-2(0.1009) / 1-5-4(0.0554) / 1-2-5(0.0510) / 1-6-2(0.0382) / 1-2-6(0.0290) / 1-4-5(0.0268) / 1-5-3(0.0249) / 1-6-4(0.0209)
2014-01-12,7,1-5-2,1-5-2,0.42286971529339745,True,1-5-2(0.4229) / 1-2-5(0.2212) / 1-5-3(0.0744) / 1-5-4(0.0598) / 1-5-6(0.0582) / 1-3-5(0.0300) / 1-4-5(0.0239) / 1-6-5(0.0232) / 1-2-3(0.0167) / 1-2-4(0.0134)
2014-01-12,11,1-2-4,1-2-4,0.38618876055702483,True,1-2-4(0.3862) / 1-4-2(0.1598) / 1-2-5(0.1223) / 1-2-3(0.1060) / 1-2-6(0.0519) / 1-5-2(0.0435) / 1-3-2(0.0374) / 1-6-2(0.0178) / 1-4-5(0.0147) / 1-4-3(0.0127)
2014-01-12,12,1-2-5,1-2-5,0.46731875714791776,True,1-2-5(0.4673) / 1-2-6(0.2298) / 1-2-3(0.1013) / 1-5-2(0.0992) / 1-6-2(0.0459) / 1-3-2(0.0196) / 1-2-4(0.0125) / 1-5-6(0.0066) / 1-6-5(0.0062) / 1-5-3(0.0029)
2014-01-15,1,1-4-2,1-4-2,0.7238852816014382,True,1-4-2(0.7239) / 1-2-4(0.1820) / 1-4-5(0.0270) / 1-4-3(0.0248) / 1-4-6(0.0197) / 1-5-4(0.0056) / 1-3-4(0.0051) / 1-6-4(0.0041) / 1-2-5(0.0016) / 1-2-3(0.0015)
2014-01-15,2,1-4-2,1-4-2,0.37974303994924885,True,1-4-2(0.3797) / 1-2-4(0.1991) / 1-4-3(0.1677) / 1-3-4(0.0743) / 1-2-3(0.0359) / 1-3-2(0.0304) / 1-4-5(0.0298) / 1-4-6(0.0282) / 1-5-4(0.0120) / 1-6-4(0.0113)
2014-01-15,11,1-3-6,1-3-6,0.3943878000071917,True,1-3-6(0.3944) / 1-3-5(0.2564) / 1-3-4(0.0939) / 1-6-3(0.0860) / 1-3-2(0.0583) / 1-5-3(0.0539) / 1-4-3(0.0189) / 1-2-3(0.0117) / 1-6-5(0.0067) / 1-5-6(0.0065)
2014-01-16,5,1-4-5,1-4-5,0.33698254995734184,True,1-4-5(0.3370) / 1-4-2(0.1754) / 1-4-3(0.1193) / 1-4-6(0.1076) / 1-5-4(0.0997) / 1-2-4(0.0487) / 1-3-4(0.0325) / 1-6-4(0.0292) / 1-5-2(0.0083) / 1-2-5(0.0078)
2014-01-16,6,1-2-3,1-2-6,0.4243800101112918,False,1-2-6(0.4244) / 1-2-3(0.2238) / 1-6-2(0.1172) / 1-2-4(0.0827) / 1-3-2(0.0576) / 1-2-5(0.0298) / 1-4-2(0.0203) / 1-6-3(0.0108) / 1-3-6(0.0101) / 1-5-2(0.0072)
2014-01-16,8,1-2-4,1-2-4,0.4890395289349114,True,1-2-4(0.4890) / 1-2-5(0.2284) / 1-2-3(0.1221) / 1-4-2(0.0842) / 1-5-2(0.0373) / 1-3-2(0.0196) / 1-4-5(0.0042) / 1-5-4(0.0040) / 1-2-6(0.0039) / 1-4-3(0.0023)
