開催日,日目,レース,3連単,予測確率,予測順位
2024-01-18,4,11,2-5-3,0.0008680726399870309,103
2024-01-18,4,11,5-2-3,0.0008572401167176753,104
2024-01-18,4,11,2-3-5,0.0008154137451762667,105
2024-01-18,4,11,5-3-2,0.0007945743119830084,106
2024-01-18,4,11,3-2-5,0.0007622453999683681,107
2024-01-18,4,11,3-5-2,0.0007521507385078048,108
2024-01-18,4,11,2-4-3,0.000651087721797179,109
2024-01-18,4,11,2-3-4,0.0006297852120040778,110
2024-01-18,4,11,4-2-3,0.0006266806805767261,111
2024-01-18,4,11,3-2-4,0.0005887206141152796,112
2024-01-18,4,11,4-3-2,0.0005820984732486181,113
2024-01-18,4,11,5-4-3,0.0005716595503236519,114
2024-01-18,4,11,3-4-2,0.0005653357419356697,115
2024-01-18,4,11,4-5-3,0.0005571829851474144,116
2024-01-18,4,11,5-3-4,0.0005532034983047347,117
2024-01-18,4,11,4-3-5,0.0005247258100756893,118
2024-01-18,4,11,3-5-4,0.0005236670925801403,119
2024-01-18,4,11,3-4-5,0.0005096152434422133,120
2024-01-18,4,12,3-1-4,0.0654228597550073,1
2024-01-18,4,12,3-4-1,0.05863059506409569,2
2024-01-18,4,12,1-3-4,0.04564109297729758,3
2024-01-18,4,12,3-1-6,0.042674223558989394,4
2024-01-18,4,12,4-3-1,0.03886334180306034,5
2024-01-18,4,12,3-6-1,0.03377689662147808,6
2024-01-18,4,12,3-4-6,0.030042710074988925,7
2024-01-18,4,12,1-3-6,0.029770912070849146,8
2024-01-18,4,12,3-1-2,0.02868621074855924,9
2024-01-18,4,12,3-6-4,0.0265337385361084,10
2024-01-18,4,12,1-4-3,0.025591936680061926,11
2024-01-18,4,12,4-1-3,0.024316019374593587,12
2024-01-18,4,12,3-2-1,0.021183890021705065,13
2024-01-18,4,12,6-3-1,0.021052107758956985,14
2024-01-18,4,12,3-4-2,0.02019513047443494,15
2024-01-18,4,12,1-3-2,0.020012424049395624,16
2024-01-18,4,12,4-3-6,0.019913836949090283,17
2024-01-18,4,12,3-1-5,0.017375655709889436,18
2024-01-18,4,12,3-2-4,0.016641191324136544,19
2024-01-18,4,12,6-3-4,0.016537668607332804,20
2024-01-18,4,12,1-6-3,0.015417490257849047,21
2024-01-18,4,12,6-1-3,0.013774092983289049,22
2024-01-18,4,12,4-3-2,0.013386360099660549,23
2024-01-18,4,12,2-3-1,0.012735646856686269,24
2024-01-18,4,12,3-4-5,0.01223248470199926,25
2024-01-18,4,12,3-5-1,0.012171903800449727,26
2024-01-18,4,12,1-3-5,0.012121816758948353,27
2024-01-18,4,12,3-6-2,0.01163434949869669,28
2024-01-18,4,12,4-6-3,0.0108562060298628,29
2024-01-18,4,12,3-2-6,0.010854767301726893,30
2024-01-18,4,12,6-4-3,0.010207939239022152,31
2024-01-18,4,12,2-3-4,0.010004599521693318,32
2024-01-18,4,12,1-2-3,0.009898708931872387,33
2024-01-18,4,12,3-5-4,0.009561746200283813,34
2024-01-18,4,12,2-1-3,0.00853035955753909,35
2024-01-18,4,12,4-3-5,0.00810831330561793,36
2024-01-18,4,12,6-3-2,0.007251334605920697,37
2024-01-18,4,12,5-3-1,0.007113956641927449,38
2024-01-18,4,12,3-6-5,0.007047094963841875,39
2024-01-18,4,12,4-2-3,0.006987914186010744,40
2024-01-18,4,12,2-3-6,0.006525830851871654,41
2024-01-18,4,12,2-4-3,0.006337923865335287,42
2024-01-18,4,12,3-5-6,0.006236965129516499,43
2024-01-18,4,12,1-4-6,0.005865486710874771,44
2024-01-18,4,12,1-5-3,0.005785821319416734,45
2024-01-18,4,12,5-3-4,0.005588431276249514,46
2024-01-18,4,12,4-1-6,0.005573055696647145,47
2024-01-18,4,12,1-6-4,0.005417245048392916,48
2024-01-18,4,12,4-6-1,0.004855837836317212,49
2024-01-18,4,12,5-1-3,0.004847202997585033,50
2024-01-18,4,12,6-1-4,0.004839804388515073,51
2024-01-18,4,12,6-4-1,0.004565876647082879,52
2024-01-18,4,12,3-2-5,0.004419733593630699,53
2024-01-18,4,12,6-3-5,0.004392238997826264,54
2024-01-18,4,12,3-5-2,0.004192575311637664,55
2024-01-18,4,12,4-5-3,0.004092220952285897,56
2024-01-18,4,12,6-2-3,0.004009146513243851,57
2024-01-18,4,12,1-4-2,0.003942862315899904,58
2024-01-18,4,12,2-6-3,0.0038671532511705296,59
2024-01-18,4,12,4-1-2,0.0037462860925047046,60
2024-01-18,4,12,5-3-6,0.0036452390879851046,61
2024-01-18,4,12,5-4-3,0.0036082443235697496,62
2024-01-18,4,12,1-2-4,0.0034781103182062057,63
2024-01-18,4,12,4-2-1,0.0031256018914922524,64
2024-01-18,4,12,2-1-4,0.002997313265728433,65
2024-01-18,4,12,2-4-1,0.002834869790084655,66
2024-01-18,4,12,2-3-5,0.002657121340388405,67
2024-01-18,4,12,5-3-2,0.002450380768200272,68
2024-01-18,4,12,1-4-5,0.002388249138691661,69
2024-01-18,4,12,1-6-2,0.002375320090205843,70
2024-01-18,4,12,6-5-3,0.002352854719436771,71
2024-01-18,4,12,4-1-5,0.0022691800567413074,72
2024-01-18,4,12,1-2-6,0.0022687124628574377,73
2024-01-18,4,12,5-6-3,0.0022063376433144907,74
2024-01-18,4,12,6-1-2,0.0021221274825137726,75
2024-01-18,4,12,1-5-4,0.0020329645986018785,76
2024-01-18,4,12,2-1-6,0.0019550966872589207,77
2024-01-18,4,12,4-5-1,0.0018303964828982747,78
2024-01-18,4,12,6-2-1,0.001793238381511699,79
2024-01-18,4,12,2-6-1,0.0017297266673289447,80
2024-01-18,4,12,5-1-4,0.0017031621877532637,81
2024-01-18,4,12,4-6-2,0.0016725786009833066,82
2024-01-18,4,12,5-4-1,0.001613920117292415,83
2024-01-18,4,12,4-2-6,0.001601579368813917,84
2024-01-18,4,12,6-4-2,0.0015727023496386284,85
2024-01-18,4,12,2-5-3,0.0014690856563426946,86
2024-01-18,4,12,2-4-6,0.0014526062904657918,87
2024-01-18,4,12,1-6-5,0.0014387659788866734,88
2024-01-18,4,12,5-2-3,0.0014281851927223023,89
2024-01-18,4,12,6-2-4,0.001408694199504687,90
2024-01-18,4,12,2-6-4,0.001358802013227465,91
2024-01-18,4,12,1-5-6,0.0013260683818030086,92
2024-01-18,4,12,6-1-5,0.001285403528261595,93
2024-01-18,4,12,5-1-6,0.0011109438540224835,94
2024-01-18,4,12,6-5-1,0.0010524008975668804,95
2024-01-18,4,12,4-6-5,0.001013105222336628,96
2024-01-18,4,12,5-6-1,0.0009868657409989158,97
2024-01-18,4,12,6-4-5,0.0009526087220434804,98
2024-01-18,4,12,4-5-6,0.0009379074320817734,99
2024-01-18,4,12,1-2-5,0.000923751233689223,100
2024-01-18,4,12,1-5-2,0.0008914017384480064,101
2024-01-18,4,12,5-4-6,0.0008269834907014343,102
2024-01-18,4,12,6-5-4,0.000826722791147396,103
2024-01-18,4,12,2-1-5,0.0007960563563716045,104
2024-01-18,4,12,5-6-4,0.0007752410718886891,105
2024-01-18,4,12,5-1-2,0.0007467920179555881,106
2024-01-18,4,12,2-5-1,0.0006571026466554555,107
2024-01-18,4,12,4-2-5,0.0006521147752367374,108
2024-01-18,4,12,5-2-1,0.000638808408481963,109
2024-01-18,4,12,4-5-2,0.0006304745116720508,110
2024-01-18,4,12,2-4-5,0.0005914574344923587,111
2024-01-18,4,12,5-4-2,0.0005559098847351666,112
2024-01-18,4,12,2-5-4,0.0005161927696653414,113
2024-01-18,4,12,5-2-4,0.0005018215697930571,114
2024-01-18,4,12,6-2-5,0.00037413505772710174,115
2024-01-18,4,12,6-5-2,0.00036249629420511835,116
2024-01-18,4,12,2-6-5,0.000360884193203401,117
2024-01-18,4,12,5-6-2,0.00033992290848208913,118
2024-01-18,4,12,2-5-6,0.000336703802535118,119
2024-01-18,4,12,5-2-6,0.0003273297122177983,120
2024-01-19,5,1,5-1-2,0.025484238738740807,1
2024-01-19,5,1,1-5-2,0.02475011359735294,2
2024-01-19,5,1,5-1-6,0.024555981396287452,3
2024-01-19,5,1,1-5-6,0.023848596588788268,4
2024-01-19,5,1,5-2-1,0.02258302591205871,5
2024-01-19,5,1,5-6-1,0.02153613768785255,6
2024-01-19,5,1,1-2-5,0.02112664353948776,7
2024-01-19,5,1,2-5-1,0.02019604192499402,8
2024-01-19,5,1,1-6-5,0.020154902583065328,9
2024-01-19,5,1,2-1-5,0.019454008612340933,10
2024-01-19,5,1,5-1-4,0.01922886292189512,11
2024-01-19,5,1,6-5-1,0.019121306165207325,12
2024-01-19,5,1,1-5-4,0.01867493655760452,13
2024-01-19,5,1,6-1-5,0.018425738695846485,14
2024-01-19,5,1,5-4-1,0.015922241164294353,15
2024-01-19,5,1,5-2-6,0.015563912743466538,16
2024-01-19,5,1,5-6-2,0.015403479782636975,17
2024-01-19,5,1,1-4-5,0.01493139338052326,18
2024-01-19,5,1,2-5-6,0.013918836010198068,19
2024-01-19,5,1,6-5-2,0.013676298749683185,20
2024-01-19,5,1,4-5-1,0.013576595269935815,21
2024-01-19,5,1,1-2-6,0.01329202143092753,22
2024-01-19,5,1,1-6-2,0.013159991256616559,23
2024-01-19,5,1,4-1-5,0.013109359691990887,24
2024-01-19,5,1,2-1-6,0.012239667835042862,25
2024-01-19,5,1,5-2-4,0.012187513088672617,26
2024-01-19,5,1,6-1-2,0.012030946770131317,27
2024-01-19,5,1,2-6-5,0.01197420437893437,28
2024-01-19,5,1,6-2-5,0.011888095138111236,29
2024-01-19,5,1,5-6-4,0.011622532824974791,30
2024-01-19,5,1,5-4-2,0.011388203559211819,31
2024-01-19,5,1,5-4-6,0.010973390949756799,32
2024-01-19,5,1,2-6-1,0.010931267954439524,33
2024-01-19,5,1,2-5-4,0.01089931554162606,34
2024-01-19,5,1,6-2-1,0.010852658707845488,35
2024-01-19,5,1,1-2-4,0.010408480684418488,36
2024-01-19,5,1,6-5-4,0.01031930663625299,37
2024-01-19,5,1,1-6-4,0.009929732275743133,38
2024-01-19,5,1,1-4-2,0.009749340416157125,39
2024-01-19,5,1,4-5-2,0.009710506767211977,40
2024-01-19,5,1,5-1-3,0.009708548451142432,41
2024-01-19,5,1,2-1-4,0.009584422272169933,42
2024-01-19,5,1,1-5-3,0.009428874038363873,43
2024-01-19,5,1,1-4-6,0.009394223007387226,44
2024-01-19,5,1,4-5-6,0.00935680386488024,45
2024-01-19,5,1,6-1-4,0.009077823694681906,46
2024-01-19,5,1,2-4-5,0.008917974621233513,47
2024-01-19,5,1,4-1-2,0.008559657295064109,48
2024-01-19,5,1,4-2-5,0.00850293335707532,49
2024-01-19,5,1,6-4-5,0.008459254478354031,50
2024-01-19,5,1,4-1-6,0.008247873811378998,51
2024-01-19,5,1,2-4-1,0.008141231526588525,52
2024-01-19,5,1,4-6-5,0.008123983405776036,53
2024-01-19,5,1,4-2-1,0.007762339775029305,54
2024-01-19,5,1,6-4-1,0.0077224652654467,55
2024-01-19,5,1,4-6-1,0.007416395833546076,56
2024-01-19,5,1,5-3-1,0.007309456383691446,57
2024-01-19,5,1,1-3-5,0.006876062294892521,58
2024-01-19,5,1,5-2-3,0.006153409164177931,59
2024-01-19,5,1,2-6-4,0.00589934102672135,60
2024-01-19,5,1,5-6-3,0.005868153697625935,61
2024-01-19,5,1,6-2-4,0.005856917516892051,62
2024-01-19,5,1,3-5-1,0.005820373392707377,63
2024-01-19,5,1,3-1-5,0.0056376750337408955,64
2024-01-19,5,1,2-4-6,0.005610825475629612,65
2024-01-19,5,1,6-4-2,0.005523406253829804,66
2024-01-19,5,1,2-5-3,0.005503005219288207,67
2024-01-19,5,1,4-2-6,0.005349698459991816,68
2024-01-19,5,1,4-6-2,0.005304493541871073,69
2024-01-19,5,1,1-2-3,0.005255185365765655,70
2024-01-19,5,1,5-3-2,0.0052280063055022575,71
2024-01-19,5,1,6-5-3,0.005210161873179754,72
2024-01-19,5,1,5-3-6,0.005037577417701205,73
2024-01-19,5,1,1-6-3,0.00501346789446164,74
2024-01-19,5,1,2-1-3,0.004839122749146922,75
2024-01-19,5,1,6-1-3,0.00458334387887259,76
2024-01-19,5,1,1-3-2,0.004489672887665927,77
2024-01-19,5,1,5-4-3,0.004338482587592633,78
2024-01-19,5,1,1-3-6,0.004326137619223547,79
2024-01-19,5,1,3-5-2,0.00416295647722087,80
2024-01-19,5,1,2-3-5,0.004140726434548228,81
2024-01-19,5,1,3-5-6,0.00401132177641972,82
2024-01-19,5,1,5-3-4,0.0039447368875289955,83
2024-01-19,5,1,6-3-5,0.00393040646089063,84
2024-01-19,5,1,2-3-1,0.003780074963619908,85
2024-01-19,5,1,1-4-3,0.0037141365989894733,86
2024-01-19,5,1,4-5-3,0.003699342421059195,87
2024-01-19,5,1,3-2-5,0.0036868729830137636,88
2024-01-19,5,1,3-1-2,0.003681077288560724,89
2024-01-19,5,1,6-3-1,0.0035880735649911604,90
2024-01-19,5,1,3-1-6,0.00354699492273944,91
2024-01-19,5,1,3-6-5,0.00352495434630255,92
2024-01-19,5,1,1-3-4,0.003387635212733956,93
2024-01-19,5,1,3-2-1,0.0033657515118256116,94
2024-01-19,5,1,4-1-3,0.0032609115157901237,95
2024-01-19,5,1,3-6-1,0.003217935761509736,96
2024-01-19,5,1,3-5-4,0.0031411147992663475,97
2024-01-19,5,1,2-6-3,0.0029785452431782098,98
2024-01-19,5,1,6-2-3,0.0029571258434810867,99
2024-01-19,5,1,4-3-5,0.002829501999090879,100
2024-01-19,5,1,3-1-4,0.00277751795187165,101
2024-01-19,5,1,3-4-5,0.002642342432281284,102
2024-01-19,5,1,2-3-6,0.0026051759904383593,103
2024-01-19,5,1,4-3-1,0.00258305633935048,104
2024-01-19,5,1,6-3-2,0.002566329182048732,105
2024-01-19,5,1,3-4-1,0.0024121981085830353,106
2024-01-19,5,1,3-2-6,0.0023196299313579874,107
2024-01-19,5,1,3-6-2,0.002301592289326707,108
2024-01-19,5,1,2-4-3,0.0022183178143835042,109
2024-01-19,5,1,4-2-3,0.0021150776203831515,110
2024-01-19,5,1,6-4-3,0.002104212638266132,111
2024-01-19,5,1,2-3-4,0.002040015065947444,112
2024-01-19,5,1,4-6-3,0.002020815025631487,113
2024-01-19,5,1,6-3-4,0.0019363965531784448,114
2024-01-19,5,1,4-3-2,0.001847501937315335,115
2024-01-19,5,1,3-2-4,0.0018164147162267866,116
2024-01-19,5,1,4-3-6,0.0017802071181099762,117
2024-01-19,5,1,3-6-4,0.0017366421295635997,118
2024-01-19,5,1,3-4-2,0.0017252975132227121,119
2024-01-19,5,1,3-4-6,0.0016624539611361086,120
2024-01-19,5,2,6-5-4,0.028071209464534508,1
2024-01-19,5,2,6-4-5,0.02701854761504712,2
2024-01-19,5,2,6-5-2,0.024843775950416758,3
2024-01-19,5,2,6-2-5,0.02312021000927656,4
2024-01-19,5,2,5-6-4,0.02189234113848905,5
2024-01-19,5,2,6-4-2,0.0212387816013598,6
2024-01-19,5,2,4-6-5,0.020607054922354883,7
2024-01-19,5,2,6-2-4,0.020535387144852393,8
2024-01-19,5,2,6-5-3,0.01939269946427601,9
2024-01-19,5,2,5-6-2,0.019375311169327013,10
2024-01-19,5,2,6-5-1,0.018382885414385992,11
2024-01-19,5,2,2-6-5,0.017285860672884734,12
2024-01-19,5,2,6-3-5,0.017091283860824022,13
2024-01-19,5,2,6-4-3,0.01657869195908829,14
2024-01-19,5,2,4-6-2,0.016198825531960722,15
2024-01-19,5,2,6-1-5,0.016043865327567925,16
2024-01-19,5,2,6-4-1,0.015715408531222767,17
2024-01-19,5,2,5-4-6,0.015421959693453871,18
2024-01-19,5,2,2-6-4,0.015353313871597222,19
2024-01-19,5,2,6-3-4,0.015180490607298378,20
2024-01-19,5,2,5-6-3,0.015124093345693125,21
2024-01-19,5,2,4-5-6,0.015082120645089198,22
2024-01-19,5,2,5-6-1,0.014336553582058716,23
2024-01-19,5,2,6-1-4,0.014250172713365872,24
2024-01-19,5,2,6-2-3,0.014186655968130487,25
2024-01-19,5,2,6-2-1,0.013447930318100973,26
2024-01-19,5,2,6-3-2,0.013435142790751886,27
2024-01-19,5,2,5-2-6,0.013315050196952886,28
2024-01-19,5,2,2-5-6,0.0127647102050159,29
2024-01-19,5,2,4-6-3,0.012644573668773787,30
2024-01-19,5,2,6-1-2,0.012611786413866044,31
2024-01-19,5,2,3-6-5,0.012366218495283946,32
2024-01-19,5,2,4-6-1,0.01198614712175702,33
2024-01-19,5,2,1-6-5,0.01153942866289929,34
2024-01-19,5,2,4-2-6,0.011264235200406345,35
2024-01-19,5,2,2-4-6,0.011041981491123386,36
2024-01-19,5,2,3-6-4,0.010983684154105824,37
2024-01-19,5,2,2-6-3,0.010606675215357422,38
2024-01-19,5,2,1-6-4,0.01024932883083522,39
2024-01-19,5,2,2-6-1,0.010054365843739569,40
2024-01-19,5,2,5-3-6,0.009981252810268402,41
2024-01-19,5,2,6-3-1,0.009941189734653152,42
2024-01-19,5,2,6-1-3,0.00984458176244504,43
2024-01-19,5,2,3-6-2,0.009720856116994277,44
2024-01-19,5,2,5-1-6,0.009392490226510983,45
2024-01-19,5,2,3-5-6,0.009260111204110447,46
2024-01-19,5,2,1-6-2,0.009070931889739993,47
2024-01-19,5,2,1-5-6,0.008662135411426282,48
2024-01-19,5,2,4-3-6,0.00845266033676375,49
2024-01-19,5,2,3-4-6,0.008018658483587278,50
2024-01-19,5,2,4-1-6,0.007955519387533876,51
2024-01-19,5,2,1-4-6,0.0075022219506236665,52
2024-01-19,5,2,3-6-1,0.007192843168650507,53
2024-01-19,5,2,2-3-6,0.0071690753790838715,54
2024-01-19,5,2,1-6-3,0.007080640895720766,55
2024-01-19,5,2,3-2-6,0.006937869740810412,56
2024-01-19,5,2,2-1-6,0.0067485026923304655,57
2024-01-19,5,2,1-2-6,0.006492074437283781,58
2024-01-19,5,2,5-4-2,0.005794522442606828,59
2024-01-19,5,2,4-5-2,0.005666834066306693,60
2024-01-19,5,2,5-2-4,0.0056528103396626585,61
2024-01-19,5,2,2-5-4,0.005419167390463474,62
2024-01-19,5,2,4-2-5,0.005384088579126372,63
2024-01-19,5,2,2-4-5,0.0052778555649421795,64
2024-01-19,5,2,3-1-6,0.0049134249235850405,65
2024-01-19,5,2,1-3-6,0.004884244485886164,66
2024-01-19,5,2,5-4-3,0.004523122108843189,67
2024-01-19,5,2,4-5-3,0.0044234503716800485,68
2024-01-19,5,2,5-4-1,0.004287594700021533,69
2024-01-19,5,2,5-3-4,0.004237470250137266,70
2024-01-19,5,2,4-5-1,0.00419311305621026,71
2024-01-19,5,2,4-3-5,0.004040209670050432,72
2024-01-19,5,2,5-1-4,0.003987515261470976,73
2024-01-19,5,2,3-5-4,0.003931314684266135,74
2024-01-19,5,2,5-2-3,0.0039051844981645416,75
2024-01-19,5,2,3-4-5,0.003832765100629258,76
2024-01-19,5,2,4-1-5,0.0038025858225948987,77
2024-01-19,5,2,5-3-2,0.003750275228574389,78
2024-01-19,5,2,2-5-3,0.0037437747270076785,79
2024-01-19,5,2,5-2-1,0.0037018342538664875,80
2024-01-19,5,2,1-5-4,0.0036774482929455383,81
2024-01-19,5,2,1-4-5,0.00358591833389336,82
2024-01-19,5,2,2-5-1,0.003548829390701108,83
2024-01-19,5,2,5-1-2,0.003529058335730501,84
2024-01-19,5,2,3-5-2,0.003479319312190201,85
2024-01-19,5,2,2-3-5,0.0034266806564931395,86
2024-01-19,5,2,3-2-5,0.0033161687917894573,87
2024-01-19,5,2,4-2-3,0.0033036988999390303,88
2024-01-19,5,2,1-5-2,0.003254640722716596,89
2024-01-19,5,2,2-4-3,0.0032385138854394225,90
2024-01-19,5,2,2-1-5,0.003225654971290843,91
2024-01-19,5,2,4-3-2,0.0031759342518512877,92
2024-01-19,5,2,4-2-1,0.003131669133174985,93
2024-01-19,5,2,1-2-5,0.0031030871790884615,94
2024-01-19,5,2,2-4-1,0.0030698784240223583,95
2024-01-19,5,2,2-3-4,0.003043580221573663,96
2024-01-19,5,2,3-4-2,0.0030128659046144905,97
2024-01-19,5,2,4-1-2,0.002989142531167818,98
2024-01-19,5,2,3-2-4,0.002945423503927971,99
2024-01-19,5,2,2-1-4,0.0028650290635161865,100
2024-01-19,5,2,1-4-2,0.0028188242173112924,101
2024-01-19,5,2,5-3-1,0.0027749759109438727,102
2024-01-19,5,2,1-2-4,0.002756164262402536,103
2024-01-19,5,2,5-1-3,0.0027547329292176947,104
2024-01-19,5,2,3-5-1,0.002574484988260402,105
2024-01-19,5,2,1-5-3,0.0025405264290663605,106
2024-01-19,5,2,4-3-1,0.0023499984685068183,107
2024-01-19,5,2,3-1-5,0.002348522961817663,108
2024-01-19,5,2,1-3-5,0.0023345752717567557,109
2024-01-19,5,2,4-1-3,0.0023332823029202357,110
2024-01-19,5,2,3-4-1,0.002229337794865658,111
2024-01-19,5,2,1-4-3,0.002200334240577626,112
2024-01-19,5,2,3-1-4,0.0020859597823787313,113
2024-01-19,5,2,1-3-4,0.002073571434043564,114
2024-01-19,5,2,2-3-1,0.001993137721171857,115
2024-01-19,5,2,2-1-3,0.0019792751593187144,116
2024-01-19,5,2,3-2-1,0.001928858207479627,117
2024-01-19,5,2,1-2-3,0.0019040670578330092,118
2024-01-19,5,2,3-1-2,0.0018461305538142643,119
2024-01-19,5,2,1-3-2,0.0018351665320886074,120
2024-01-19,5,3,4-6-5,0.07444489398789295,1
2024-01-19,5,3,4-6-3,0.05785769308869107,2
2024-01-19,5,3,6-4-5,0.0578033314130931,3
2024-01-19,5,3,4-5-6,0.04944141645052109,4
2024-01-19,5,3,4-6-2,0.04538163912084722,5
2024-01-19,5,3,6-4-3,0.0449240670414083,6
2024-01-19,5,3,4-3-6,0.03642784313350399,7
2024-01-19,5,3,6-4-2,0.03523693547872254,8
2024-01-19,5,3,5-4-6,0.03174542818423914,9
2024-01-19,5,3,6-5-4,0.02825330026663908,10
2024-01-19,5,3,4-2-6,0.027497661408914836,11
2024-01-19,5,3,5-6-4,0.023363694379519583,12
2024-01-19,5,3,4-6-1,0.02321964872563171,13
2024-01-19,5,3,3-4-6,0.02274695846876243,14
2024-01-19,5,3,6-3-4,0.021106376367855013,15
2024-01-19,5,3,6-4-1,0.018029081360523846,16
2024-01-19,5,3,3-6-4,0.016974054874506015,17
2024-01-19,5,3,2-4-6,0.016822922222175983,18
2024-01-19,5,3,4-5-3,0.016248983916418977,19
2024-01-19,5,3,6-2-4,0.01608581816978184,20
2024-01-19,5,3,4-3-5,0.015404321161377191,21
2024-01-19,5,3,4-1-6,0.013187788161047232,22
2024-01-19,5,3,4-5-2,0.01274515945606395,23
2024-01-19,5,3,2-6-4,0.01267450126255267,24
2024-01-19,5,3,4-2-5,0.011627995815655294,25
2024-01-19,5,3,5-4-3,0.01043317503861884,26
2024-01-19,5,3,3-4-5,0.009619055742969545,27
2024-01-19,5,3,4-3-2,0.009390480748900535,28
2024-01-19,5,3,4-2-3,0.009037141126806912,29
2024-01-19,5,3,5-4-2,0.008183433510932314,30
2024-01-19,5,3,6-1-4,0.007835765291487117,31
2024-01-19,5,3,1-4-6,0.007788086884956877,32
2024-01-19,5,3,2-4-5,0.007113945666053519,33
2024-01-19,5,3,4-5-1,0.006521098207447104,34
2024-01-19,5,3,5-3-4,0.005963692744658751,35
2024-01-19,5,3,1-6-4,0.005959671078774473,36
2024-01-19,5,3,3-4-2,0.005863780482805845,37
2024-01-19,5,3,3-5-4,0.005799824499487083,38
2024-01-19,5,3,6-5-3,0.0057443623912207045,39
2024-01-19,5,3,4-1-5,0.005576748628692105,40
2024-01-19,5,3,2-4-3,0.005528874620509055,41
2024-01-19,5,3,6-3-5,0.005521538767297617,42
2024-01-19,5,3,4-3-1,0.004804667010233956,43
2024-01-19,5,3,5-6-3,0.004750224789567635,44
2024-01-19,5,3,5-2-4,0.004569985679474878,45
2024-01-19,5,3,6-5-2,0.004505685710941343,46
2024-01-19,5,3,3-6-5,0.004440501789334237,47
2024-01-19,5,3,2-5-4,0.004354419150984847,48
2024-01-19,5,3,4-1-3,0.004334183223420545,49
2024-01-19,5,3,6-2-5,0.004208134408302376,50
2024-01-19,5,3,5-4-1,0.004187077751586156,51
2024-01-19,5,3,5-6-2,0.003725917430074602,52
2024-01-19,5,3,5-3-6,0.00368937330303275,53
2024-01-19,5,3,4-2-1,0.003626816612386356,54
2024-01-19,5,3,3-5-6,0.00358799800506948,55
2024-01-19,5,3,4-1-2,0.0033995883421654646,56
2024-01-19,5,3,6-3-2,0.003365932387116027,57
2024-01-19,5,3,3-2-4,0.0033515184991493923,58
2024-01-19,5,3,2-6-5,0.003315716011959817,59
2024-01-19,5,3,1-4-5,0.003293365219810243,60
2024-01-19,5,3,2-3-4,0.0032836542413348267,61
2024-01-19,5,3,6-2-3,0.0032705124022490485,62
2024-01-19,5,3,3-4-1,0.00300022047798667,63
2024-01-19,5,3,5-2-6,0.0028271716674533954,64
2024-01-19,5,3,3-6-2,0.002706931784358719,65
2024-01-19,5,3,2-5-6,0.002693813791840024,66
2024-01-19,5,3,2-6-3,0.002576935355975239,67
2024-01-19,5,3,1-4-3,0.0025595645840766385,68
2024-01-19,5,3,6-5-1,0.0023053473057145714,69
2024-01-19,5,3,5-1-4,0.002246343123535649,70
2024-01-19,5,3,2-4-1,0.0022188670111593783,71
2024-01-19,5,3,3-2-6,0.002073380270379724,72
2024-01-19,5,3,1-5-4,0.002066068113802803,73
2024-01-19,5,3,6-1-5,0.002049877301263542,74
2024-01-19,5,3,2-3-6,0.0020313967893837532,75
2024-01-19,5,3,1-4-2,0.0020076368423989524,76
2024-01-19,5,3,5-6-1,0.0019063765783483575,77
2024-01-19,5,3,6-3-1,0.0017221891755592913,78
2024-01-19,5,3,3-1-4,0.0016493405432117527,79
2024-01-19,5,3,6-1-3,0.0015931404480912898,80
2024-01-19,5,3,1-3-4,0.0015598372354832326,81
2024-01-19,5,3,1-6-5,0.0015590812145239818,82
2024-01-19,5,3,5-1-6,0.0013896756094361547,83
2024-01-19,5,3,3-6-1,0.0013850095848165012,84
2024-01-19,5,3,6-2-1,0.001312533305063422,85
2024-01-19,5,3,1-5-6,0.001278150445986375,86
2024-01-19,5,3,6-1-2,0.0012496060769874604,87
2024-01-19,5,3,2-1-4,0.0012408216262036027,88
2024-01-19,5,3,1-6-3,0.0012116995213256986,89
2024-01-19,5,3,1-2-4,0.0011977398596308814,90
2024-01-19,5,3,2-6-1,0.0010341845752937784,91
2024-01-19,5,3,3-1-6,0.0010203464913890643,92
2024-01-19,5,3,1-3-6,0.0009649762487885426,93
2024-01-19,5,3,5-3-2,0.0009510579270550441,94
2024-01-19,5,3,1-6-2,0.0009504165732189272,95
2024-01-19,5,3,5-2-3,0.0009291535366786901,96
2024-01-19,5,3,3-5-2,0.0009249250928806651,97
2024-01-19,5,3,2-5-3,0.0008853253025475332,98
2024-01-19,5,3,3-2-5,0.0008767748191277592,99
2024-01-19,5,3,2-3-5,0.000859021173314464,100
2024-01-19,5,3,2-1-6,0.0007676207305685405,101
2024-01-19,5,3,1-2-6,0.0007409686667808408,102
2024-01-19,5,3,5-3-1,0.00048661157709927426,103
2024-01-19,5,3,3-5-1,0.00047324063586644613,104
2024-01-19,5,3,5-1-3,0.0004567186429491914,105
2024-01-19,5,3,3-1-5,0.0004314761374050545,106
2024-01-19,5,3,1-5-3,0.0004200657572256399,107
2024-01-19,5,3,1-3-5,0.00040806160263076455,108
2024-01-19,5,3,5-2-1,0.0003728910985231546,109
2024-01-19,5,3,5-1-2,0.0003582348263058302,110
2024-01-19,5,3,2-5-1,0.00035530180060161124,111
2024-01-19,5,3,1-5-2,0.0003294855287820928,112
2024-01-19,5,3,2-1-5,0.00032460544590775435,113
2024-01-19,5,3,1-2-5,0.0003133350297951508,114
2024-01-19,5,3,3-2-1,0.0002734694378762465,115
